stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_s0_y,mean_s0_u,mean_s0_pr,mean_s0_k,mean_rho_c,mean_kapc_2021,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.0055632303124209,1999.99999999998,1000,0.206625,17.1869365833333,-7.39950864002467,2,4500,500,9,0.585987228786099,-0.200063745870049,-0.337128053241131,-0.250575215782783,0.502688105909627,0.230645056982774,0.240143484133094,0.516641279497158,0.252590044529616,0.251615672902856,0.47905443004548,-0.00766515821648385,-0.0103659647953006,0.479883748612095,0.526739466123364,0.505891297133465,-0.195592251451334,-0.0877936676167304,0.345991414363435,0.291699024616613,0.397727801818613,2.48385716114708,0.452289460062746,-0.0716158776886006,-0.0330804103613651,-0.0013106936328473,-0.00041781063274259,0.00180448765103149,0.693152977057062,0.143160758162003,0.276212589420745,0.456741126732582,0.0467323335442372,0.274856074933235,0.0474536339308603,0.184154388957692,0.0485564438726985,0.375562049526495,0.0461287372790333,0.27997293634118,0.0465456486537691,0.141574353605014,0.552622313087892,0.903220648325887,0.176468891816782,0.235005997497249,0.281906086564418,0.456574965112378,0.188392663305162,0.299999999999999,1.67095749802572,1.67822939728513,1.59545004826415,1.67923436577152,1.80706517864951,1.86642297780717,1.90997164980059,1.89620052909027,1.85813388757483,0.619250201037102,3.219529306114,3.51066562380386,3.07213733979026,3.35413505778463,0.907596379804645,0.920497171813452,0.931259009456119,0.705625052210445,0.719876723672412,0.697968500574328
2,0.0134456463443608,4500.00000000003,2250,0.2235,14.5462394166667,-9.42214613922115,2,4500,500,9,0.592848557987686,-0.197858929243524,-0.364866738275197,-0.268536949402557,0.538130593074814,0.217233215233889,0.175203271503091,0.524055622797225,0.230480741381118,0.211886313928817,0.480723398583888,0.00906771220036673,0.00984831660202224,0.47943905792642,0.563458888625513,0.511226883541995,-0.182616118078629,-0.0807792509790257,0.342136978305939,0.287150720983849,0.402474135221893,2.49222031084174,0.411468707046456,-0.0624474429470735,-0.0272568334177499,-0.0057979532834096,-0.00256132798007287,0.00108580170011461,0.638674180436942,0.144275493668943,0.269766340830132,0.44420298507592,0.0449691460898428,0.257792255437729,0.0474113015786082,0.171462217508811,0.0485502109386685,0.362458517098574,0.0464041654701969,0.284753010031342,0.0468621534447804,0.142620315666609,0.540961438451201,0.872535213874762,0.170621819793643,0.228411111694741,0.284518738095928,0.451883133972369,0.182071526775254,0.299999999999999,1.69218783022675,1.63991873285282,1.51611130965613,1.73558516538086,1.87076279486679,1.87798819413327,2.1428908962687,1.9125966808668,1.86588714383633,0.626059676918572,3.04865065685512,3.7144580996769,2.98030000501014,3.20510115586185,0.866874378637921,0.953697228385631,0.967303467616971,0.729311034933272,0.738531413307009,0.731344681098196
3,0.0244981939447652,4500.00000000003,2250,0.235,15.4333500833333,-12.09874265146,2,4500,500,9,0.598381082276461,-0.200395354025517,-0.354834236832345,-0.285892947287021,0.547940358970928,0.194028869713412,0.0717874064900726,0.535576737469642,0.23913693759275,0.184490732944399,0.469681611996099,-0.0171159368279351,0.0269240003084412,0.483509916255247,0.594823854959426,0.517468423161686,-0.17647088775093,-0.0708504089289381,0.345075782273751,0.275792793105777,0.39845872636017,2.50478470889218,0.382633301224654,-0.0547494438034213,-0.0234814318291786,-0.00561125412872475,-0.00101653370715186,0.00328342764689008,0.578349279416603,0.144491059934848,0.26193687746425,0.429995098316384,0.0440581771184237,0.241007379119335,0.0465964096164175,0.169218584917302,0.0474191357378764,0.355859253434331,0.0462432046904606,0.288264099548061,0.0453445234465952,0.143520616162599,0.518776120436349,0.844593247893722,0.159849842260528,0.223003240584243,0.280687803822305,0.451212609744336,0.181694277584714,0.299999999999999,1.68521977159742,1.63354946731392,1.40008314414078,1.7729465057768,1.95554954293392,1.78331247036225,2.33292693657617,1.84075765722764,1.859319531406,0.630604561736459,2.91609590456792,3.93702814740121,2.82056128977073,3.24494954956009,0.834044703117852,1.00353449674938,1.00349904616619,0.74254762955723,0.732036248231436,0.760677315430293
4,0.0372184787848899,4500.00000000003,2250,0.236875,13.949760875,-12.9355542561426,2,4500,500,9,0.601103766449068,-0.202527899236228,-0.334079760910205,-0.311393557509528,0.560047310289335,0.131006339074243,0.00549791570964498,0.551010542742261,0.234665131931431,0.136451919055716,0.45496822264888,-0.0561195482642313,0.00151936140462265,0.485626356827341,0.620094787359077,0.509717726029763,-0.193525092224857,-0.0726317576807306,0.351857212924388,0.25422001134488,0.404115306981604,2.52229934063043,0.334712779426834,-0.0487195050338316,-0.0222670940149984,-0.00560472559610877,-0.00224609995089025,0.00504349730589263,0.544295121287634,0.142007703604936,0.257477991880959,0.419883927241137,0.0441354922764031,0.229763506201019,0.0467459306467728,0.162656398095025,0.0470640466596114,0.353782215559219,0.0461689257484749,0.291626894726041,0.0447466798603006,0.144534107606792,0.503037325047319,0.827273942331131,0.152629869274961,0.217267592418919,0.275391325637518,0.445388460958243,0.177071064653902,0.299999999999999,1.62893541154743,1.66409877595244,1.30220258242067,1.83643638072925,2.02807041599405,1.65212925323671,2.47219674881378,1.71613206288988,1.84173692823181,0.621622531730593,2.91866014647551,4.0402499793383,2.89770930020801,3.21426906248299,0.859954179467139,1.02886267862996,1.00004752761506,0.734944469800876,0.704235635651704,0.772748991246313
5,0.0513025879469708,4500.00000000003,2250,0.239375,12.5491255833333,-13.4136012359303,2,4500,500,9,0.595596708151624,-0.212231676147669,-0.307614099910727,-0.334521561162201,0.609839471908876,0.0650227184450921,-0.0642353005938659,0.572154854228245,0.2247419528744,0.151241387437976,0.43588696285003,-0.0692998148042797,0.0148617559857334,0.513126229279248,0.671541164441257,0.502273126326006,-0.208972092830714,-0.074957633081253,0.360634422320483,0.224513077077785,0.39860652400972,2.51654637279312,0.296262414320716,-0.0459993464419562,-0.0183071819666974,-0.00298693693719906,-0.000683201567282377,0.00496350861525253,0.534255005113386,0.136963429817716,0.263000566781504,0.420592236033151,0.0447165472565356,0.220974736377297,0.0458652987896406,0.15381994272385,0.0469757880409444,0.353516093050382,0.0465099139149858,0.291801552785981,0.044479498883358,0.143661018561042,0.491432860975383,0.80928544061461,0.149432030359832,0.213981369747472,0.27392081212484,0.430182745156896,0.171664780547189,0.299999999999999,1.54945028953052,1.74907322919131,1.22992995907939,1.82992024236599,2.05864390677886,1.55421956573627,2.5674758390125,1.70873830650734,1.87070745904285,0.615986805270297,2.92560656542037,4.02762359500268,2.82954498878962,3.01552386450287,0.885768135114195,1.02299922058212,0.973869593899611,0.714355098455055,0.702123828728917,0.743332738902817
6,0.066583260625987,4500.00000000003,2250,0.2485,11.5649492916667,-13.5790349733989,2,4500,500,9,0.585614516519593,-0.220230324436583,-0.311027444935575,-0.355843215362708,0.664724226066296,0.0418226637108628,-0.102847454534022,0.592209780025769,0.210973080728298,0.166996248750782,0.426881454111966,-0.0236113423640057,0.0229995230407114,0.543899977162933,0.719534768214175,0.509141313968667,-0.16865001858124,-0.0698950953981288,0.369081661699113,0.198480548810357,0.390768336355981,2.49055371610256,0.249137227469317,-0.0421440488210602,-0.01457438334527,-0.00261118398028774,-0.00190190935837807,0.00415722005071914,0.528244016490538,0.12801271193957,0.26606721142959,0.42469278688112,0.0459472136513165,0.212284394276131,0.0455295131987487,0.149566074367029,0.0466212051983746,0.352221534280731,0.0461328674967479,0.292158151211923,0.0438756323752314,0.140463385758784,0.481223235256018,0.791600589912227,0.146895923999727,0.209511814646984,0.268288576436726,0.414492676268068,0.167422236750948,0.299999999999999,1.49390075205399,1.85850863486276,1.1856423950612,1.84747481014366,2.07049162409966,1.43787321490298,2.6139363589933,1.78298127151325,1.88567054283509,0.613443473165553,3.00305886920238,3.82800046231853,2.82049740653352,2.87022630924235,0.927653117695438,1.01176596519456,0.962010000761886,0.70909948611697,0.698088770549947,0.702615012522883
7,0.0847028108308248,4500.00000000003,2250,0.258625,19.658804125,-15.119765296308,2,4500,500,9,0.578927898202469,-0.217474726206,-0.311382311253013,-0.332202569120113,0.699336185811102,0.102757845042949,-0.100601035349738,0.611684316753528,0.205104873455424,0.20457450076509,0.405158671591139,0.0222597158977752,0.0281391399061826,0.566857988929923,0.752651984959928,0.507166064131966,-0.136213658345996,-0.0588985981852202,0.372496327711287,0.178334570050703,0.389704312721467,2.45356323356035,0.216603745607529,-0.0369695685728016,-0.0125462740445161,-0.00289692786650152,-0.00600081805351114,0.00281210359928482,0.520380555824948,0.124941885330036,0.26098495061591,0.426028935381346,0.0465435670042741,0.203797033037043,0.0463556617489285,0.145231297798992,0.0439877686693459,0.348789097989064,0.0458883290569651,0.295697486985253,0.0425693476691927,0.138707826845362,0.462299551728793,0.782781933651167,0.142124234508432,0.202919572757934,0.265538923415465,0.410506216494766,0.159743883414591,0.299999999999999,1.45294246141171,1.94300497865517,1.15799003697836,1.81481845797997,2.18789830116209,1.42401490561724,2.47588509822079,1.79972287539588,1.90446344531437,0.615712604865858,2.91651987010429,3.9430398212972,2.78370315764273,2.7388175601328,0.922248782444435,1.00916266782203,0.991901913240139,0.744636079053889,0.66239190163864,0.679137084306246
8,0.104800007723836,4500.00000000003,2250,0.27125,12.61554925,-15.7326999732097,2,4500,500,9,0.567806802528083,-0.210475599588313,-0.314366786008801,-0.285860168299632,0.718993748668457,0.158596852855594,-0.0781216919574986,0.617944075767902,0.246568289102998,0.217822735959563,0.369236401296192,0.0441357460704311,0.0186247709986798,0.612249280236536,0.774311189685742,0.514373928722745,-0.0878466156287837,-0.0443819464728062,0.370673523524052,0.168913355925902,0.390916536514856,2.4448559884751,0.18587083409605,-0.0342573610074753,-0.011352416409399,-0.00360934677354552,-0.00979799186915457,0.00154755535923996,0.513079385233959,0.125577708155805,0.252561844096064,0.426870519025065,0.0479152441018527,0.193676412746788,0.0483399358723541,0.143218261471427,0.0420745502395918,0.336674957947142,0.0458871938807661,0.294865467695273,0.0411170790515852,0.13776686184963,0.44583232553546,0.778177000892883,0.135494291826964,0.198196307877514,0.261319669105165,0.405374810767499,0.149764683706815,0.299999999999999,1.37534372445363,1.97764108377723,1.16109992287462,1.73166490431478,2.21134488473616,1.49410579020387,2.29126141126768,1.76734452028109,1.9446403502458,0.625674199798602,2.88640577065523,4.03432110924599,2.61194862711042,2.7086562772868,0.919842990955065,1.00515476801831,1.00424069366047,0.777480188890346,0.578141804662008,0.648449206341899
9,0.124974419172072,4500.00000000003,2250,0.267625,11.499444625,-14.835675412093,2,4500,500,9,0.540383821895835,-0.205745061939126,-0.320499086745648,-0.289770106104415,0.742624278140021,0.22333381699117,-0.0762475275590655,0.615319713282647,0.264794624244448,0.181782997282448,0.354826613311216,0.0524250636927237,0.00397512019557291,0.648437907776909,0.782587429068003,0.536837527110051,-0.0494639961828768,-0.0353162223699475,0.365782895587551,0.168928708155093,0.396238523942313,2.45744495089907,0.16667796644191,-0.0302788335159426,-0.00959017230580511,-0.00543554709585611,-0.0106809788274618,0.000933824672974233,0.505917943386795,0.12578318852212,0.250165746091678,0.425692587137796,0.0506093052946042,0.18342983785628,0.0498259940040724,0.140964651650248,0.0413843716490547,0.328696926533752,0.0474393725031703,0.287635507190587,0.0409966513215638,0.136870184351956,0.424817321947204,0.761777058545996,0.128399514851917,0.196177209857918,0.261570076877587,0.389840867714375,0.14109316068804,0.299999999999999,1.30821924693889,1.94495226213476,1.17314915530958,1.69056578913335,2.05874138210237,1.57154515478949,2.17067150148353,1.76402808613994,1.90850822950264,0.63898282290495,2.92944835423346,4.19410298327238,2.54577244540703,2.50433372736433,0.919206573263081,0.992031825260289,0.953080686917241,0.781467478077215,0.545616769586575,0.589341730902529
10,0.147113117836896,4500.00000000003,2250,0.277625,11.6885518333333,-15.2545283278633,2,4500,500,9,0.512111831108059,-0.196405707972489,-0.324484933219033,-0.269154290688253,0.766923065644095,0.235184385796959,-0.0768849569749596,0.626983725322692,0.281418190843144,0.169734185189769,0.334854181954043,0.0457689048638447,-0.00183557420917106,0.680677370710069,0.777829173059044,0.560252816374225,-0.011862602280528,-0.0316152712477696,0.363792658312896,0.171578591933842,0.400927296730166,2.46592188430174,0.141325411062193,-0.0287056651787579,-0.00812954939034812,-0.00630862854541637,-0.0102630548985553,0.000879803756251374,0.495248941121468,0.12443839383988,0.249459902025275,0.426219455111227,0.0532216098498787,0.173481786126341,0.0509044820105749,0.138091125411828,0.0411905478575025,0.324625936614017,0.0496896054628407,0.278086760338704,0.0408370609459772,0.133981966654831,0.411815977564548,0.746116401210911,0.12264453479149,0.192270430767643,0.263162918149447,0.374316094593808,0.130367757187325,0.299999999999999,1.20881006820444,1.94089089050231,1.20088879088099,1.69607350342627,1.91455273396293,1.7022172785863,2.08990920932203,1.75390889915639,1.89642564181711,0.650452968361439,3.2011314473035,4.32592124283658,2.40798782727589,2.27811329514836,0.926904434769103,0.978640083863903,0.903571944677575,0.819491086437567,0.505998373753886,0.560035626801905
