stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gtrend_sum,mean_gtrend_split,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
11,0.176199085373436,1999.99999999998,1000,0.252875,10.11953775,-15.9543361116204,2,0.632456658379233,-0.170633831280256,-0.340719427917673,-0.31670036852888,0.782591953044296,0.098852038238017,-0.134431352222388,0.804806306148976,0.406284376694524,0.0230299112574641,0.547454525122019,-0.0147842478944016,0.00511946473285003,0.435261109063862,0.685904418433912,0.766393935425107,0.205948961841721,-0.0809472309627101,0.319212633190038,0.61670759932294,-0.174301035525764,2.4344719659484,0.18968561302833,-0.0702694726246506,-0.0156922493395351,0.00962908411203836,0.0219517619742189,0.0103297872639827,0.443016155997063,0.116664563034428,0.268257947986791,0.468238126206889,0.0452139435861901,0.173366897444798,0.0373734573662064,0.131373790687833,0.0470365858949191,0.342672588045406,0.0450603777468916,0.29527632582477,0.0458690000383881,0.116716304250412,0.414896261164441,0.744589334717839,0.105228294469545,0.166067071939805,0.214325567953122,0.348015219302948,0.117820790677224,0.3,1.26926316926716,2.13482177051881,1.25366978695235,1.7945695428381,0.989558515795531,2.43893856278588,5.67874726847853,3.97136776615411,4.07220494764279,2.13522889934267,7.37486075475881,2.16253292758646,3.44873142107332,3.89822128696451,2.36589765234071,3.17514501145424,4.19922805086781,1.22338283285533,1.23384486556193,0.399434746152979,1.08818604436622,1.14900752648979,0.471701486426975,0.798109691863382,0.327523425350985,1.0712318154809,0.812281174736774,0.900776330614709,0.72547909133919
12,0.205460576611308,1999.99999999998,1000,0.24475,9.73757116666667,-17.4681439220752,2,0.589853509414043,-0.18128715280269,-0.315541623215483,-0.299421741469715,0.775190996658585,0.143920933544223,-0.157836189387688,0.823510514865134,0.3635074639511,-0.0146919346039164,0.574302156227246,-0.00801333800754241,0.0190764740613502,0.429339873211909,0.769531838592272,0.794893378580161,0.195266113267281,-0.0726579928587955,0.319493653605353,0.61823050067804,-0.184709180332206,2.42166311057123,0.175844928404707,-0.0676968925648391,-0.0151146689262166,0.00934221863258864,0.0214771329182065,0.00847954710313835,0.436390827710267,0.113518272812947,0.267554734209051,0.472160090635469,0.0460228050673742,0.167740146915953,0.0377867000930672,0.126658329741937,0.0476807778739757,0.328908156403138,0.0458302277934871,0.300567012379426,0.0470339601669666,0.120567786014766,0.411219028356249,0.735909106663946,0.0992088079733015,0.161240765550262,0.210534538735381,0.345020753951441,0.112565899468524,0.3,1.24500781710377,1.9587207168838,1.25022997386895,1.76725102559635,0.957479990763235,2.49362187781429,5.53999224568613,4.03195094465016,4.09219329417003,2.04871600392252,7.20666512587039,2.08649915175976,3.43433094042022,3.88622186872122,2.34166687309359,2.89346390016763,3.96028435621183,1.21823303731237,1.22032598738152,0.33586615379466,1.05203273375124,1.15707642800976,0.45693114475629,0.810022762345944,0.385411856188715,1.04359939156989,0.833036121252752,0.858912982763245,0.737117824900243
13,0.240552371879577,1999.99999999998,1000,0.247875,9.83143683333333,-19.969884153168,2,0.563952035978876,-0.191482940790468,-0.301954571291456,-0.290744065021327,0.772547428486993,0.169145790811983,-0.170734184637993,0.823664434613043,0.326761762417322,-0.0326215378142501,0.584048759333121,-0.000401333255755954,0.0275776417020368,0.429097111221964,0.817566682585326,0.819232238860251,0.175993183711543,-0.064140016241274,0.317845803001968,0.619718332821269,-0.191792809996096,2.40847773132183,0.168430028417745,-0.0641196088528827,-0.0147957136760165,0.00800233390874953,0.0204665778161755,0.00611736520063151,0.425202810624722,0.110200414245179,0.265778000211417,0.471534440287676,0.0474767073584751,0.162594788247581,0.0388286747330315,0.122667461040376,0.0473627374355981,0.315912616282329,0.0460184698449992,0.304813960654052,0.0488595086051281,0.11979503500477,0.407129741351622,0.729552294899548,0.0931443212837499,0.154994429337177,0.207877772923483,0.341825589473001,0.106357289318045,0.3,1.23221334650996,1.84488196231606,1.2469767845503,1.76151682091758,0.912818440999809,2.65982106566855,5.36365977553933,3.89529652156675,4.03483214177605,1.93607880883836,7.1312383146167,1.930974751418,3.49441692072871,4.04654627796076,2.30354771916376,2.70953198724261,3.69687198931113,1.20665332347881,1.18359875524945,0.254009276150473,1.02412877523351,1.17606506823723,0.44834204971064,0.796873174050855,0.445205561230806,1.022081234951,0.848237988919585,0.84355203522968,0.72831827963342
14,0.282773718655352,1999.99999999998,1000,0.247625,10.3962092916667,-22.9510046146315,2,0.555792341825499,-0.204542098732726,-0.288455115325092,-0.283280631945801,0.774989736059857,0.182919394593339,-0.184699949911094,0.808837120758923,0.30442886124264,-0.0352003993093065,0.585451634758285,0.00702179979266413,0.0260400043081365,0.4348334151045,0.846563787493744,0.833007096439192,0.153209827615472,-0.0549157679008268,0.316273297290604,0.622426305683356,-0.193865886376402,2.40616584286483,0.160954862307953,-0.0624575276544509,-0.0146597964068785,0.00600154696197533,0.0202280687996206,0.00440009586098096,0.412562549098769,0.108602109088457,0.262653252696787,0.466468601505969,0.0490242612138071,0.157571765029109,0.0402523871737776,0.119363155973828,0.0458935511971738,0.305555006104646,0.0458107848899789,0.305927169273163,0.0502377184526131,0.117072142934755,0.405143581824892,0.720692129382055,0.0879712699025536,0.150884521554791,0.207092873715951,0.340313694091492,0.101672846419539,0.3,1.22075695235381,1.80274913494883,1.25179151436158,1.75017529220094,0.898046454710998,2.92820144897458,5.25363339931104,3.78536434000752,3.89849079107992,1.85847448756289,7.11272608697135,1.80600328127155,3.58935394728773,4.18820873812348,2.28201015414943,2.66488786903477,3.49175589033994,1.19822156932403,1.14826931315667,0.190363340714011,1.01282909237473,1.19109498150004,0.452099820498386,0.776068971416823,0.490815745197171,1.0216066765486,0.844729958980846,0.84987571666281,0.715365729137551
15,0.331321290373476,1999.99999999998,1000,0.235625,9.964115375,-25.3593949765435,2,0.555066343347619,-0.221454554946315,-0.283874207671573,-0.265749113769922,0.777903642809896,0.180372692642496,-0.178659258263835,0.797171273797229,0.291689002019516,-0.0273504931095995,0.573522761883488,0.0117962217077376,0.0201251187248317,0.458067115259411,0.867989767211602,0.837317914889197,0.123187909281946,-0.0482963402673122,0.314446468982786,0.619686119482016,-0.188223074103291,2.40597363481164,0.155480338307679,-0.0619177351343356,-0.0147301464526507,0.00443093984711391,0.0201442439212845,0.00318640204356879,0.405114873212229,0.107005046363049,0.257836760575283,0.461969350239249,0.0508257791859344,0.153247667408273,0.0413231357699527,0.115309432609035,0.044208372634685,0.297819107790095,0.045436757752142,0.301809457709031,0.0503545241408328,0.115669214916804,0.402382652741547,0.7130398345137,0.083459891288841,0.148757818006271,0.208846161400938,0.341847949918851,0.0989772277259851,0.3,1.22635861969119,1.76323453950838,1.27766678299781,1.7414930260246,0.934000756460808,3.16848021771812,5.30319007509114,3.66664652951324,3.78761228406859,1.78505911312555,6.94144128463243,1.71374475298637,3.72741710770363,4.31111400728874,2.26454918786922,2.64856212526388,3.35038825457917,1.19495951990641,1.11152760550875,0.126742061547052,1.01950325578783,1.20463030346024,0.476925319861369,0.792423035415062,0.511617676821829,1.02349530772381,0.820742963337057,0.847874436005885,0.707835691011101
16,0.382471013112273,1999.99999999998,1000,0.2265,10.0128679583333,-25.7388462896882,2,0.558319768993706,-0.234394787540308,-0.287077494469457,-0.242628172881557,0.780337365315098,0.18083713886516,-0.166155936110912,0.802550325044994,0.277609885753599,-0.0158210689074207,0.566427233257202,0.0131078231358662,0.0178218361126932,0.50140098197216,0.882931725152184,0.842223568747985,0.101554660595794,-0.0426024270936765,0.313831405175332,0.613738526666464,-0.179003876476713,2.39449806968741,0.152353955883934,-0.0633754941579697,-0.0145264936753057,0.00264470485064837,0.0208723078224427,0.00239676127994875,0.40184772139837,0.105319841857502,0.255041492354438,0.455857519446078,0.0520336015142508,0.14997957336223,0.0413943880380771,0.10959680925414,0.0426317567112108,0.293529499061289,0.0450986781704928,0.293548191154608,0.0488443221176612,0.11540611472159,0.397312649244856,0.708959310103188,0.0805203007110357,0.148045842682061,0.21179101986715,0.346620765461274,0.0979650196616107,0.3,1.2394140868192,1.734085754271,1.33634218620964,1.73034314613249,1.00984031085446,3.52777326345257,5.38215555737625,3.69223251697874,3.82095329201876,1.70472692266832,6.69103286810259,1.66402674586097,3.85781115282796,4.3380681764817,2.21313087911714,2.5905361017686,3.30863818785529,1.18897347394825,1.10290700971181,0.0634626063833423,1.02457070709473,1.22080003768439,0.51082336521552,0.823895073148444,0.527280240554163,1.03423746958169,0.774283845422724,0.795227452857662,0.710479740341056
17,0.430370907419052,1999.99999999998,1000,0.210625,10.013247625,-23.2478542727389,2,0.554795935846529,-0.241466320901726,-0.296945676535391,-0.212816286154044,0.777320587294322,0.171522971961865,-0.152082387136292,0.806657108990513,0.272252392243904,-0.00227054581497239,0.552607678180691,0.0154049036994291,0.0167894387269081,0.561199658609604,0.892295825112116,0.8482624733519,0.0936459126936628,-0.0379807828846362,0.314390813993787,0.604489381610236,-0.172363697829603,2.37234385703798,0.152163239888461,-0.0630408267036901,-0.0141153554862942,0.000872425397462399,0.0205617248111301,0.00134441925518392,0.400300406213437,0.104519415454155,0.252135864093938,0.452364214188055,0.0530307085011043,0.147170465666107,0.0412077499761219,0.104226281746838,0.0413045744237028,0.28867848042123,0.0445076228964403,0.285889739389661,0.047374095309887,0.114503150810817,0.388441695692839,0.704496801270615,0.0772915905301984,0.147915572825184,0.213648223728055,0.349610095784956,0.0971407006901131,0.3,1.24860877389755,1.72271823382662,1.36180657519727,1.7266258603012,1.13197361869469,3.94308237508361,5.36279091950643,3.82911645479312,3.98815877981286,1.64198523468797,6.38805769462804,1.62456638372179,4.11879788849939,4.40821402093337,2.14952838222213,2.52406888020981,3.29995229512818,1.1778501778961,1.10759737305674,0.0152806180773461,1.03862471020551,1.25413849753396,0.529502320655628,0.872079403045762,0.543517362568724,1.05335663061249,0.709316654252505,0.714071761624203,0.719956642570793
18,0.475587723606173,1999.99999999998,1000,0.21125,10.0912185,-21.0983319229486,2,0.556906297961804,-0.24657909981112,-0.308955438393579,-0.183501465966197,0.766614265441759,0.167320445117165,-0.137855763527412,0.81860986375763,0.279687249805777,0.00516339064072788,0.535190718371049,0.0200040461527261,0.0199691782306805,0.622682947857256,0.902086241375168,0.855501674015307,0.0957689861736511,-0.0357267876288608,0.31557772865705,0.594693923307126,-0.168879224972284,2.35731867703735,0.15382752716534,-0.0625045427540377,-0.0137585653624444,-0.000612680796185915,0.0204973529570641,0.000737766110352805,0.400353003797519,0.103653615060538,0.248843551643852,0.446030082012936,0.0543119821627778,0.143184868528468,0.0411065921789502,0.0994717384456388,0.0406562307570944,0.28186213252056,0.0440262353970027,0.277933883989895,0.0456639544498792,0.114010753799185,0.380562826748777,0.703092848455028,0.0741278354058765,0.148542462130888,0.213919836005503,0.348822933187462,0.0950770137336158,0.3,1.24584356808733,1.70978375782765,1.35816893593957,1.72601214310119,1.20255264095491,4.47379581785747,5.25900671680585,3.85167590840214,4.16905025263384,1.58591327469342,6.18409542093874,1.5761140286386,4.3603279262346,4.5571160717478,2.06963533154398,2.3929898182636,3.33573927130724,1.16646120810039,1.10994324996214,-0.0296481497508694,1.06800744007635,1.28513259069283,0.541709444331496,0.917931949257012,0.570329315167028,1.09080566948878,0.645431845666788,0.65321960647081,0.705418771203852
19,0.518111582362983,1999.99999999998,1000,0.216625,10.0641815416667,-19.0047915246303,2,0.554945453830002,-0.260345706518144,-0.321040364945146,-0.157658177150639,0.750853371567754,0.167877046109436,-0.122793314649568,0.834757722619959,0.290354066482762,0.00428721440430943,0.520278235203992,0.0230441462661722,0.0254319992595489,0.685435926163605,0.908897191525701,0.858975801311405,0.105131079476311,-0.0362540321985452,0.315404031208791,0.578516657308297,-0.176423041730278,2.34167671936159,0.15323718916112,-0.05908167850015,-0.0137202140003869,-0.00187165432504494,0.0202326629282833,0.000321451420190117,0.401735202225805,0.103677726797515,0.246691761777222,0.438039650783692,0.0543832940610555,0.136145393038956,0.0406811886667326,0.0948421157924263,0.0404372461037108,0.277840035229778,0.0439568349617556,0.270173246694449,0.0440605408692995,0.114600325702008,0.370685314762252,0.703533990989618,0.0709036634632833,0.151467569724335,0.214786582625591,0.349608269633493,0.0908694343377824,0.3,1.24670949524505,1.70270177936188,1.37369159433004,1.7370191775127,1.2581445777439,5.13552784416866,5.42431449788585,3.74529565899419,4.18904577724495,1.52603284253309,6.04189996653558,1.51480439985464,4.45445150141211,4.81939511109255,1.99114691162213,2.32077249680526,3.42319456547445,1.1790132697977,1.09746480209248,-0.106542158271989,1.10252482921364,1.29205464676909,0.573831504715835,0.996667263621941,0.593639496380189,1.14303628288313,0.582402547227748,0.558522853468468,0.718399200193078
20,0.558086486831334,1999.99999999998,1000,0.192375,10.022282125,-16.984130822649,2,0.559155391732056,-0.284449220030687,-0.325051908160438,-0.143781949857501,0.735239950694757,0.177430675502183,-0.116619656620744,0.854355970255966,0.299095617755156,0.00557929916970481,0.513371218723749,0.0238686320555885,0.0320039186474607,0.748059364573544,0.914875735589781,0.86081877432047,0.0933209584350967,-0.0347892239690554,0.314636260096951,0.561785468580463,-0.190027776463011,2.3072614366061,0.143276341495449,-0.0562440075238253,-0.0137048110528869,-0.00282525564117226,0.0222738964395695,-1.51447814595609e-06,0.403567600504347,0.102724044037397,0.245948389113648,0.428788752831839,0.0543679279255348,0.128301549583987,0.0398005047798321,0.0900896259362639,0.0400880026614846,0.275721651765794,0.0436035580029764,0.266515948748456,0.0419926555700122,0.116817726826804,0.362263517046331,0.711570322187407,0.0682796249107125,0.154462388004008,0.216906927445051,0.34932188510043,0.0871221763911745,0.3,1.25634201189868,1.75278900461568,1.35943451435233,1.72510993179785,1.42038358070066,5.27142721632992,5.72834758905971,3.73894103468312,4.15914773865603,1.50121980852224,5.82449375494693,1.47097016557058,4.40190388922218,5.01906656803546,1.96551866356334,2.27239783439778,3.40656996568703,1.20490495790615,1.09954679043583,-0.160304841402176,1.1005358559137,1.27271067478542,0.672580586280133,1.09787926203562,0.630123948410619,1.18360465420824,0.538799881187544,0.494636172445239,0.769098488896517
21,0.599808263448118,1999.99999999998,1000,0.294625,10.4940458333333,-16.8294441261411,2,0.555656625552925,-0.305989801759407,-0.319085536872135,-0.129776453441029,0.728794591354684,0.201381049029859,-0.119110462841994,0.883283795138481,0.299717154050452,0.00395715831107424,0.520617633977596,0.0197266262637121,0.0408692748916927,0.805397309612411,0.92068620611228,0.862209964242535,0.0529141750506106,-0.0315252803709225,0.313216244902964,0.534299475537611,-0.200695392020456,2.26829265360174,0.13145168101635,-0.0517787209329166,-0.0134120702543385,-0.00384132742995909,0.0252615852807705,-0.000121371455931234,0.406638930175636,0.101215468869635,0.246125325451169,0.415938513172777,0.0541981335449419,0.119442447006877,0.0382288508333658,0.0854756529334855,0.0395011426354635,0.272692205344953,0.0427019104275465,0.266826166744986,0.0395039751962096,0.120676621828345,0.353478496741441,0.720892995001599,0.066844853830045,0.154738994604785,0.21907890229425,0.347147981751742,0.0836177602330331,0.3,1.27228046285657,1.81436402524228,1.30909112656763,1.6915404255359,1.65335374551707,4.78150439227822,6.45474274380967,3.68807281652989,4.19425254668607,1.52084890227748,5.66126321475953,1.43570238309932,4.2751228500208,5.15730106012873,1.98810328449631,2.28159309627568,3.28284497452441,1.26929303414301,1.10609237656777,-0.175420838942255,1.06136006390976,1.22984546328684,0.815364014060951,1.23120903241509,0.64494812875318,1.21092307120872,0.546075193140636,0.456904538697308,0.833677119478196
22,0.642395045724922,1999.99999999998,1000,0.2875,10.815806625,-16.2208700336237,2,0.547701986570074,-0.322138052829414,-0.316270265316252,-0.114834676011026,0.730621783661138,0.221007603512821,-0.124196540779708,0.901610647395761,0.292881790048229,0.000102486502433414,0.539534543179903,0.0188262998078926,0.0410684254452875,0.851546469893934,0.924761070446946,0.859397717336645,-0.00529136945118675,-0.0287428367040566,0.312897015739126,0.509025453399487,-0.200766714078052,2.2174225223236,0.117382761946876,-0.0478081482627471,-0.0131661512309418,-0.00418999901405503,0.0290570467505403,-0.000299393430139463,0.405792210459951,0.10046071598911,0.245685502340684,0.407383935096023,0.0547153970662188,0.112549890972112,0.0368280878397748,0.0811318848078208,0.039059539945349,0.26917157104141,0.0417184648835548,0.267218944776739,0.0379048651109483,0.125107354411442,0.347136038916372,0.730771795674413,0.0660619984664587,0.151704157636188,0.218923234104027,0.345619488946365,0.081118140480501,0.3,1.30147966164585,1.85457238170237,1.26689070860819,1.66017752783792,1.82067180545356,4.16766407642601,7.12459836435824,3.65498171898844,4.25421676068413,1.57148845962673,5.70652443526058,1.41579682371566,4.169854809539,5.10270215090584,2.04326645417664,2.31388170295542,3.10822461112381,1.3364335991742,1.11318526345771,-0.135051131224014,1.03599062827984,1.20211462900022,0.969876226821889,1.31742023500851,0.633997296057061,1.24476796405243,0.580048321056488,0.437396250398877,0.878973320962407
23,0.685353174730793,1999.99999999998,1000,0.287125,10.1162109583333,-15.5206620259559,2,0.538872921513361,-0.320210961544855,-0.314079825111566,-0.107996562841645,0.729640229350932,0.230622606336329,-0.125466754061478,0.913863732958745,0.286636185592721,-0.0106891004284863,0.558139009809863,0.0191467582489401,0.0369646899550863,0.883121422876419,0.928276953981775,0.859476559392293,-0.0428474426443476,-0.0268936555692182,0.317674626435123,0.490921415502053,-0.202164148060716,2.17794482821095,0.10841030398622,-0.0432366959004288,-0.0128624550807477,-0.00449252320191136,0.0306753908109173,-0.000578892482926409,0.402540100755444,0.101363770820018,0.243000602814272,0.395394221479312,0.0547282766790708,0.107825705608169,0.0356251025696979,0.0761047699042798,0.0389563357181874,0.268558987478336,0.0414211390192624,0.266284853016269,0.0369620262559309,0.133235694851582,0.34003273155464,0.737433917930777,0.06482334769106,0.14881875410864,0.217696769139799,0.343827956033149,0.0788480053664685,0.3,1.33072462953125,1.84867539855366,1.26880556465612,1.62592621080943,1.8517393449474,3.86513816962079,7.54652650161966,3.4371940294902,4.31009900116367,1.60082119987568,5.89865638202074,1.39047132399843,4.15796603832821,5.1038251357479,2.08425214537137,2.34882563432213,3.0059087947039,1.39547447680851,1.11102822572697,-0.126905686231218,1.03724189199907,1.19448129473104,1.06728325114083,1.38436221856248,0.61968552451215,1.28071080080202,0.627370611557479,0.412497958845275,0.888464942891542
24,0.729298665098872,1999.99999999998,1000,0.331,20.64291325,-15.0165556071605,4,0.52802382614745,-0.302292456884313,-0.30235726164164,-0.119222032187398,0.727281837712935,0.237285580814617,-0.127373199085799,0.923573209785039,0.280455626883783,-0.0267787151357361,0.57182118292453,0.0198336176061231,0.0316303319672267,0.906109025873881,0.934506190713414,0.867899539658911,-0.0717328899528047,-0.0234030780131404,0.323643699189954,0.478886900854093,-0.216750620668937,2.15763074754575,0.106182227077539,-0.0383508630028519,-0.0122569711804033,-0.00475087571554336,0.0304607382956237,-0.000828716335896786,0.396130492466518,0.10199980226255,0.237787045794554,0.390318448965416,0.0528680411570436,0.102488478941326,0.0349504556679354,0.0709343181367413,0.0389902624464991,0.268539853031324,0.0421387645226131,0.260411229685276,0.0373255600401785,0.142898668237065,0.33679022548802,0.737712619262757,0.0623314940950918,0.145158956693463,0.218541565592521,0.338967823343174,0.0761940190985249,0.3,1.34122564435176,1.83805457102175,1.34644014732546,1.56990883747315,1.78980880047632,3.72494918619542,7.68621890260148,3.2032122256904,4.57194920330037,1.62658327795269,6.18952127600165,1.35909136405213,4.26854339309383,5.15455908134262,2.15085480060837,2.36225248502473,2.92606684544436,1.44015890454926,1.11287966668861,-0.095022822795507,1.06368966265861,1.22041524994446,1.12334204177742,1.42552511811571,0.599342421399164,1.31018525710192,0.69419184911541,0.37496931757954,0.853669145759653
25,0.780463229611584,1999.99999999998,1000,0.3254375,20.2694194166667,-16.3185745685445,4,0.516784841759928,-0.292015872569415,-0.283813319102948,-0.131291484191801,0.722016513526322,0.239729833814745,-0.132083135996232,0.931867191397101,0.294018146107689,-0.0675068587489127,0.594499646073662,0.0199683866108093,0.0281866797483084,0.916972564431244,0.949217502769348,0.878564782697107,-0.0673511237297591,-0.0201139012030387,0.327143744426976,0.479314458879388,-0.237162129015093,2.15732684819725,0.103130524469873,-0.0344836125797417,-0.0114576871272179,-0.00452942708457227,0.0294635457989293,-0.000790049534382157,0.390938213998562,0.10185870052458,0.233163782531729,0.383193613640523,0.0507537976658887,0.0978716908225012,0.0352425662610943,0.0661848115649409,0.0390145696661532,0.268380218784097,0.0431765161996231,0.252801520762693,0.0373930168186833,0.150817184127924,0.33660235336696,0.740451216563678,0.0604518156804244,0.142365852859706,0.217871790119854,0.336264971726645,0.0734783553056555,0.3,1.35331271922572,1.83620575596836,1.4120060265313,1.52390258371784,1.75903173630049,3.6826716691275,7.49627718991755,3.00229639329026,5.05159762154284,1.59297441129936,6.42082083069495,1.34238003873843,4.44337191182691,5.181207768178,2.15225089565388,2.33953444875574,2.84445913133944,1.47512654846755,1.10227028292098,-0.141691993905444,1.07718573111749,1.26459871064766,1.15901060333035,1.4754082119489,0.639397811515617,1.33625007871852,0.712955492207148,0.331570642427479,0.851023745467238
26,0.83831167425421,1999.99999999998,1000,0.32775,20.2880929583333,-17.3225814159124,4,0.510598514722035,-0.290849793290364,-0.26809781948242,-0.140733693659439,0.71468278481113,0.237574947447482,-0.134775452587082,0.938470288342043,0.306785411467731,-0.0913440883716414,0.608184851946412,0.0235698550595983,0.0223015534804244,0.928569059421843,0.960092238088742,0.885760197399583,-0.0647453615831662,-0.0169542577790414,0.326377019941309,0.484386346555055,-0.264638924269382,2.17175165509119,0.0990819494193722,-0.0327100045367362,-0.0107674281647022,-0.00380986085238975,0.0282205621904543,-0.000707759444400965,0.388263126947316,0.101183723991602,0.231105280817914,0.386785428321853,0.0483357537540052,0.0926562874557708,0.0354861806865547,0.0628156011158109,0.0389030939348046,0.262843944580581,0.0433428575585906,0.244629786520421,0.0372209650955414,0.156953527466996,0.332999307262453,0.739658716910151,0.0591972802259134,0.13936413396037,0.218969632484559,0.33364062275099,0.0710001954169558,0.3,1.36149700735712,1.85650622343436,1.46296412475902,1.49087027511411,1.78890993280071,3.68093093093683,7.22265060556016,3.02326154929151,5.5511660215439,1.58533049672881,6.78743409009745,1.34945614234043,4.55931111137471,5.22861424279958,2.14303056545895,2.33788007334223,2.72952755695431,1.49927104605561,1.08988124362108,-0.139099599008349,1.08424072726409,1.30018904575077,1.17548595132622,1.49275750532854,0.685830183900777,1.32015467302585,0.717793185844534,0.31707446742347,0.835115079231548
27,0.902162950383473,1999.99999999998,1000,0.3220625,20.213454625,-18.0043503121116,4,0.507031080491931,-0.2877028225867,-0.261933885865382,-0.146145841280153,0.697720684914966,0.227381937400012,-0.129800839852447,0.941566040120584,0.31388837354734,-0.105745441293415,0.613725785655977,0.0256045822872894,0.0200032779694944,0.940107801707005,0.967836738953614,0.898190916411031,-0.0803083984588616,-0.0133026591274592,0.324332330258609,0.484487851524909,-0.285783967278464,2.19014634496601,0.0929972315149164,-0.0321348520333932,-0.0103547984690163,-0.0028863319391585,0.0254121729748744,-0.000756174878034012,0.384681533154581,0.0999898638213123,0.230130903788181,0.387996918622492,0.0452562352255452,0.0867439758467684,0.0354497614354551,0.0604433121222572,0.0387359267154928,0.261657650625392,0.0423822545950692,0.237732975535104,0.0364857985337516,0.159567492440795,0.328825659371359,0.733834429278946,0.0582321918265081,0.135671701944258,0.2200507366623,0.330225158505684,0.0687945251607677,0.3,1.34833285635474,1.88777367687246,1.5401595343044,1.47589972612727,1.80529058016215,3.69865085910097,6.96936417151714,3.06360640168203,6.27413203994832,1.59829681355997,7.28523847773952,1.38403047655152,4.57585561130568,5.33293569885021,2.13571897577565,2.43502291021563,2.67111650233157,1.5227172109946,1.06530591280348,-0.0820779848966527,1.07988080886847,1.30265747890613,1.16569164603657,1.44766588531074,0.69912098521078,1.27268494785698,0.722912304190822,0.305419983566672,0.811619378381656
28,0.968652800152948,1999.99999999998,1000,0.299875,30.4206485416667,-17.6671639245516,6,0.511977201203946,-0.284104756392352,-0.258912725706668,-0.148940474760192,0.667883572174619,0.204866012345855,-0.111473552692217,0.937475333564842,0.329500723239262,-0.125359603246549,0.60655090581312,0.0307892546415953,0.0180576976584085,0.952214491132038,0.970764145274768,0.90882721792986,-0.0991583176841231,-0.0109613157557822,0.323045479862943,0.482450496146093,-0.283808398927465,2.23274611823338,0.0901644211069825,-0.0321216806118795,-0.0100394511578725,-0.00159609504194541,0.0213496722590675,-0.000994013116705372,0.381908179856412,0.0965634121955121,0.228784926212076,0.38621662792846,0.043668327750279,0.0806365053764726,0.0351216082731468,0.0584496994620926,0.0383909410428858,0.258045657395164,0.0408248095595288,0.230446909895703,0.0351545482728668,0.15647189984798,0.321443471057677,0.724281636363656,0.0572540327240804,0.131438489684128,0.223405713823811,0.324813659260059,0.0656701797891935,0.3,1.34621331419645,1.91643897384786,1.63261042484159,1.48177886210134,1.85266730048324,3.70785710070347,6.69678724472915,3.30703803686755,7.19268498133656,1.62892876589493,7.86930934893178,1.44876741514757,4.5488060678373,5.44019263558845,2.18136897766579,2.66898221419844,2.6525638037634,1.54962470274248,1.07403918716514,0.0301582199006968,1.06586632540164,1.28821977752806,1.10277602480753,1.34522795374997,0.687596202420026,1.19824235263872,0.744025057720052,0.320786488983011,0.731534183325278
