stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_la_w2020
1,0.00639153444280149,1999.99999999998,1000,0.1925,9.06611966666667,-8.04048462037962,2,4500,500,9,0.601488078334427,-0.209122820344758,-0.259037146214237,-0.250475097972669,0.543459751767042,0.229201968430877,0.185562311023772,0.490874429154485,0.264962074822972,0.236147418812491,0.495360499962924,-0.0285895445338837,0.00042797464986986,0.510349004516115,0.514645508855883,0.518317529376292,-0.174145006759552,-0.0895544285071802,0.348853221411579,0.28223810194585,0.39682177617033,2.5268531605208,0.439341375264355,-0.0752811605963846,-0.0359762490080064,-0.00254704119191752,0.00418872586693081,0.000336697596536568,0.675540551985744,0.142888943014033,0.280091432857732,0.466192959436197,0.0481409415803041,0.270771901370049,0.0469142836538634,0.179557554012952,0.0470852239624873,0.370013648658508,0.0476884785398146,0.283268119289082,0.0476821752441045,0.137272627550153,0.532975033262611,0.895012145436226,0.177472667110178,0.229386048143083,0.281787612690473,0.455334574758946,0.187689881902237,0.299999999999999,1.67918222374633,1.69933077810065,1.63495312079346,1.71887822134367,1.74576271353832,2.93342045892252,3.80618566324623,3.05502115676339,3.64161666549741,3.0161442979637,3.80292878416072,2.88407507399924,3.0656280208605,2.91872650076942,2.97236541808011,3.71862941550927,3.06824873429145,0.967159083430604,0.697822979929936
2,0.0145139154026308,4500.00000000003,2250,0.303875,9.69123475,-9.23422350860712,2,4500,500,9,0.570146374499045,-0.207761155684552,-0.244710305912711,-0.272602738339435,0.556086562854336,0.148557044007594,0.219668296835142,0.483517585282057,0.270496798029102,0.212275943407859,0.514642526124131,-0.0188687544753512,-0.010881634992023,0.538340604406995,0.550053157297391,0.52116264885549,-0.164632358520609,-0.0851467655541628,0.350345885075925,0.2714822033563,0.398624401752663,2.5223240577153,0.39011151954418,-0.0668749721754403,-0.0326589125378553,-0.00145857037489747,0.00454993530578765,0.00198460844965319,0.612886493769278,0.146329251286436,0.276370727301204,0.460016013510515,0.0467427298082748,0.258999246169815,0.0468385074799489,0.168820284019287,0.0458198712267739,0.352857303393609,0.0477063464045707,0.275191201503843,0.0472880286887894,0.137331960034008,0.524995034239347,0.847399774721975,0.165642213421612,0.223088784851509,0.279552796118386,0.452478052699826,0.182122531473119,0.299999999999999,1.68412503786828,1.76188671493431,1.63463440955564,1.78360434715995,1.78579489980521,2.98058055870303,4.07521714284144,3.0532097515164,3.80023979973732,3.06694139021664,4.01489250308562,2.9323240875354,3.27352855588369,2.87153968715892,3.09823266123763,3.79631212216925,3.01445101655426,1.00507890428176,0.699371029849184
3,0.0240741302093992,4500.00000000003,2250,0.3295,9.50380983333333,-9.98384932055416,2,4500,500,9,0.542148029263072,-0.202878154534035,-0.205581048338293,-0.22968772734469,0.567537826378668,0.146088118047642,0.249534436581792,0.49415370530513,0.278738545077343,0.16279642339017,0.551159507444921,-0.00152395175040984,-0.0130336227352752,0.592796608263671,0.598686084922792,0.553803502427802,-0.154484260321249,-0.0887112062147129,0.350449117835472,0.271597414489424,0.381281762317991,2.53814024313135,0.345002245654042,-0.0608014095596284,-0.026654230836459,-0.000622937634838545,0.000845469345926657,0.00197280966085339,0.559942212893976,0.142947250281634,0.272278857181316,0.447944745943069,0.0458151269415331,0.248105830771073,0.0466763928245393,0.161876415455311,0.0449074144691575,0.331631874272542,0.048395549573068,0.271645478287821,0.0446213355734788,0.132088876903642,0.496579610890111,0.795982118092424,0.157715157988132,0.21911657215379,0.275924114194709,0.441401888715803,0.173526426039299,0.299999999999999,1.68447413257606,1.73971791783999,1.6269523848409,1.90104040781601,1.87580092391137,3.03003168943025,3.92920678361358,3.07399053658154,3.62216666626779,3.17594478467709,3.95805630663889,2.86112221547217,3.58548799101286,2.81033275229887,3.26055799521357,3.70938982104069,2.83058694610546,0.989766408824932,0.644387159316695
4,0.0348155674909846,4500.00000000003,2250,0.36175,9.64764366666667,-10.3003999343762,2,4500,500,9,0.50573207667084,-0.208252377346246,-0.185432301152983,-0.175846329408514,0.58765382043329,0.10440230149492,0.231788192310499,0.488735989756818,0.314765541216964,0.129512497470976,0.584758606633193,0.0301576388171617,-0.0131473269443152,0.631720116010902,0.630164397883296,0.586581929772645,-0.176373870336104,-0.105787982323443,0.350914654173153,0.258052432652745,0.351928869341975,2.58158658707908,0.29345264465496,-0.0541180636858459,-0.0224129636732491,0.00123711609736724,-0.000557717254779645,5.2857584607164e-05,0.534242025454771,0.136365625116109,0.265907861782941,0.426032238811354,0.0445958220092804,0.238243861795649,0.0466096264226889,0.153919964517978,0.044303814173942,0.318171270832237,0.0482669749319187,0.262397986487611,0.0424143356994968,0.126000911048956,0.465439559590816,0.748909895405613,0.148374009729319,0.210289962873652,0.272029512627653,0.422201796147783,0.164624928677563,0.299999999999999,1.67675404918879,1.66792902687336,1.5853898804356,1.96664443338505,2.04044955833886,3.06144449386637,3.76171398514985,3.25442135879736,3.63384976229456,3.30599353459526,3.56559133073566,2.60449787055266,3.84197497282958,2.725821475088,3.58120266600316,3.76522777416435,2.66901650968492,1.00439669326387,0.573768525392924
5,0.0466828709742685,4500.00000000003,2250,0.30425,9.57164758333333,-10.4861953805678,2,4500,500,9,0.467487903310735,-0.208921423796181,-0.164470761129095,-0.13743509752336,0.628325246775071,0.0575761674962986,0.1983014046358,0.479563608150388,0.334635628383969,0.0379904526368972,0.591171271295552,0.0583149431974061,-0.00962184516808516,0.64332583597734,0.659215836106319,0.602379812560946,-0.193924419839517,-0.118466184223458,0.350406787469316,0.247203526379067,0.314675612225898,2.60605570607096,0.26487859039087,-0.0553349700505789,-0.0194761034171109,0.00178384722767546,0.0002385058946025,0.000220436819262302,0.519694018987742,0.127781013562571,0.25593124333956,0.413670463284112,0.0438174877270151,0.232442177234375,0.0465818616551216,0.148316743568582,0.0433445720595502,0.311164670817585,0.0458565802434316,0.257802440362532,0.0421547847820971,0.121120075388707,0.454288896701064,0.711617034759317,0.139435624302087,0.200966901723263,0.268250693749622,0.411474741164589,0.156974458839014,0.299999999999999,1.69002861995163,1.65292311861855,1.48869468270386,2.05482651957742,2.16430656349961,3.07976799852604,3.89000285142237,3.59517622934791,3.41074625560506,3.4142839386868,3.31219491975448,2.27516247527439,4.04147019054628,2.6294134672248,3.66692384645467,3.65806384778927,2.45065472427227,1.03397803315131,0.566009421745338
6,0.0605209915976622,4500.00000000003,2250,0.320875,9.63507333333333,-11.2682529270013,2,4500,500,9,0.426026651397392,-0.207958889184913,-0.153646202960693,-0.113962231146012,0.713114221190099,0.0273332476757582,0.179735482074693,0.462820534998669,0.329958725901311,-0.02862613137352,0.576513822983501,0.0389250165547218,0.0259337903369719,0.646453659246063,0.681481636279233,0.605446622393097,-0.216821057224012,-0.129629876188542,0.343802634083865,0.228086893459713,0.292723558550871,2.60323564497937,0.245504799741459,-0.0585700698144507,-0.0170013680180871,0.000737545674085256,0.0022255075225056,0.000993779904749057,0.513765635273212,0.12024264532746,0.244732886850608,0.409376108247345,0.0440694795995529,0.226199478956237,0.046522596472034,0.1407447047454,0.0414845698104972,0.300168172332265,0.0435715411143099,0.254324070696063,0.0425812296634589,0.122133174286012,0.451284119621315,0.686841860770314,0.133604417795494,0.191871634770977,0.26557271001561,0.402356262216266,0.151401253230679,0.299999999999999,1.6057375668711,1.66608311463501,1.42200484186383,2.11891924466341,2.27562537818696,3.19119734675867,4.07433262813698,4.00952191965398,3.23780821526359,3.50583334097638,3.36830063073649,2.08475150103533,4.04216338512388,2.56798209913165,3.51853581866924,3.76460682251768,2.34266829678993,1.0983288377041,0.641849325040099
7,0.0771909412833192,4500.00000000003,2250,0.34025,9.672866,-12.558756224044,2,4500,500,9,0.406316266755615,-0.20929244102169,-0.165612972820266,-0.0996678997034721,0.783745680146057,0.028167422038767,0.14709947751856,0.465863013695657,0.325321168077392,-0.0838646536116768,0.568381597774594,0.0259116257958478,0.0243426676753283,0.660616164752496,0.725091045987022,0.607510173083266,-0.218989693617233,-0.121863281986174,0.343021961214718,0.205410262672927,0.286616616089634,2.61327262215112,0.226529754236349,-0.0584459822702216,-0.0144125868789961,-0.00101706786431888,0.00703970763729392,-8.32983974592572e-05,0.516069747830917,0.118099763919931,0.235663037132997,0.405463207314271,0.0440959219411994,0.219634595790961,0.0451491656485474,0.134997498671402,0.0405487590016068,0.297048258573343,0.0415674142653327,0.251710548011848,0.0424083946235639,0.125204811906156,0.443350744860042,0.668520600552245,0.131918168692227,0.188562663786478,0.261707235457429,0.395084293119075,0.147889930365008,0.299999999999999,1.52257383205968,1.66143444444841,1.35927954542432,2.10690414931419,2.29978114511118,3.10726564881773,4.17487653076707,4.26960959753868,3.38775687364602,3.52446347187114,3.58246295162881,2.03952577156458,4.06360368564815,2.68503836987674,3.25687237839162,3.93658577736377,2.2717388803899,1.19512394830345,0.692132242733787
8,0.0992402484327116,4500.00000000003,2250,0.32825,9.69089854166667,-15.4930722864094,2,4500,500,9,0.420511651149435,-0.211645258947407,-0.17309368269666,-0.0852021890980948,0.823948056716095,0.024772955608971,0.117447360336329,0.481016109737805,0.319720893069751,-0.103619075545744,0.570577086932482,0.0241370708240097,0.0275803300245573,0.696425288683881,0.757436786730866,0.612605016865001,-0.199634105602852,-0.103537805792895,0.347102159736686,0.187577612564107,0.288604044065675,2.61923423049973,0.216792334733853,-0.0583003068145215,-0.0125618837962539,-0.00349102163911043,0.00928646900047743,-0.000455436144889172,0.512307766447794,0.117053702487475,0.232883102106967,0.401348768487411,0.0439666872661911,0.212875136092493,0.0437665664936025,0.127853105442655,0.0402165924640477,0.298929053969665,0.0408391161331968,0.245513852460228,0.0421581544298382,0.126493436334172,0.435054323567908,0.662934772049831,0.128811509268907,0.182617324937854,0.261618138145534,0.3875587230448,0.145918814759965,0.299999999999999,1.44026519652714,1.60715985902336,1.35323640675184,2.06476667460624,2.33323568376419,3.04623556570355,4.36922619138766,4.21493380443213,3.85773798103335,3.47903719132385,3.97303388616984,2.05231393409529,4.00782786816742,2.76357691524431,2.95842702015165,4.35047959979081,2.25674539907002,1.2891082491664,0.688242318858459
9,0.126152307046937,4500.00000000003,2250,0.3275,9.71361758333333,-17.8355550206999,2,4500,500,9,0.453992746237129,-0.218899521328943,-0.213098430002951,-0.083145956750004,0.822691062012633,0.0217973288089796,0.0957416549422997,0.486817405100768,0.321796267063742,-0.110801437654524,0.575299525195784,0.0299268669239815,0.0275108552494791,0.723166791196433,0.796948917564417,0.643269892962791,-0.191319974725817,-0.0871431321546552,0.351758992860526,0.171717656396172,0.292827931509714,2.60841085397342,0.204432259327474,-0.054756160348696,-0.0112211674077677,-0.00508994319971811,0.0118269494329775,-0.00111352977370127,0.502659847007726,0.11547043592134,0.230422314194209,0.396184529250672,0.044016405837375,0.206774711909902,0.0421201693677219,0.120737531215416,0.0391333824732148,0.301004110168005,0.0411496570257013,0.236903414842561,0.0423031747781209,0.12554511643996,0.426313747321517,0.670423198200168,0.127589031530832,0.176972308607885,0.261916143987944,0.383843292548945,0.143053969702982,0.299999999999999,1.42929858568462,1.57147473016903,1.30911955816072,2.00348405808637,2.37109988181087,3.00208259309939,4.40134429897418,4.02916853896183,4.36644502723643,3.39222673224306,4.1603346080667,1.9917863303417,3.82616715716674,2.79896123851477,2.77400740869933,4.55671795362075,2.262877044713,1.33243350967178,0.652266312528566
10,0.156586464995397,4500.00000000003,2250,0.322875,9.81000754166667,-19.1637187289643,2,4500,500,9,0.481631414054009,-0.232375741215856,-0.237955869234952,-0.0709388171098087,0.819445370356787,0.0140404925896192,0.101611385723355,0.511515992122576,0.323643460468017,-0.114347063007603,0.592716803626344,0.0404269288364688,0.024568140076644,0.755921070292573,0.819336524139523,0.675360916039626,-0.197214850544955,-0.065472718780612,0.357027887847745,0.16650119525493,0.30064451315931,2.59098339312701,0.202471878672022,-0.0536151679973658,-0.0104494454034047,-0.00548489833463384,0.0120254611403375,-0.0015633953842989,0.491790193466939,0.116250561676474,0.22903717210593,0.394028373536729,0.0436466910077273,0.197960739360469,0.041131913095275,0.114973758533813,0.0385217793967247,0.304327186295352,0.0416493138901139,0.230618012791751,0.0418431704279369,0.12180804247998,0.413986268194584,0.673673797457739,0.124133032145619,0.173129929000887,0.262058971606546,0.380779096727212,0.139489070830321,0.299999999999999,1.45725155146802,1.55335163321074,1.27703689918422,1.97508061992205,2.35529836835288,3.03064622886893,4.36622013445551,3.85681989916745,4.81854516673686,3.21369604410673,4.31579770759354,1.96207387389801,3.59263597630914,2.88384014664971,2.64635555453443,4.89661053311227,2.22986865927909,1.33856904780314,0.611280965237627
