stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_rho_rg,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
11,0.184333458665949,1999.99999999998,1000,0.332375,10.1263355416667,-16.6040271324814,2,0.632931082358211,-0.21795907729396,-0.269521163521052,-0.142074101487781,0.807910831326412,0.0276061864583929,0.231835050957126,0.544068758615117,0.233108172844576,0.0763803094428095,0.182190197838576,0.0534122737051867,-0.0127548417667215,0.884674133646793,0.799441189833282,0.927248449958903,0.651452178714546,0.174347791486061,-0.125491989569156,0.354842952586489,0.314182216879863,0.318193576697351,2.64172705845157,0.236934399824891,-0.0699000173601094,-0.0235400329263258,0.0143869856871669,-0.0492063567436799,-0.00039311026669853,0.556710657210254,0.110747584565069,0.231588327153471,0.415429846482482,0.0435296210217339,0.173900224496036,0.0523160306985063,0.110852893426689,0.0400968757846478,0.319838541712089,0.0291968271315361,0.194897620924539,0.046941666318032,0.149826221128214,0.495482283468561,0.775327282783241,0.101899028324587,0.178277545365807,0.239157825675992,0.277042383198946,0.146705669401122,0.3,1.7872156010711,1.69077145458286,1.09569978029469,1.28049716442352,1.89360700489752,2.40469605741671,2.4395770663641,2.90490383092332,2.07610414357027,4.2414204822278,3.56376861479747,4.77695401367501,4.77320342977715,4.51087551890843,2.05366123878502,2.73607791965436,3.97777840239451,0.786672497485673,1.08229517487878,0.98876519336619,0.973509943653631,1.22924497581879,0.877722153049199,0.257347986576445,0.807291601012993,0.826960446594301,0.607489092972504,0.155946422541655,0.142824230070577
12,0.213776262456035,1999.99999999998,1000,0.357125,10.139143125,-17.8086129613752,2,0.641847056288719,-0.217606519240978,-0.268247365620859,-0.127186947093248,0.794768110696605,0.0221562024603374,0.243738141515183,0.546450270753813,0.25796414975742,0.0625228724358905,0.156168225201473,0.0481405634510319,-0.00275365849520876,0.89858203598054,0.81705894706851,0.93606136299144,0.696678594908233,0.181171750656151,-0.126134837357145,0.359859917202704,0.325314234521166,0.313882572177501,2.63669448655589,0.220167600332767,-0.0652018721011567,-0.0223546804248848,0.0144735757281003,-0.0477502927149598,0.00029293847211713,0.547714712679262,0.112311400341808,0.23357011011994,0.422341750639734,0.0437553957511619,0.162581955538667,0.0519251069725428,0.107830253491895,0.0403707907314673,0.33288533841885,0.0290962841946425,0.194950758046253,0.0479530062303999,0.15075393774756,0.46934799056123,0.778001655316771,0.0977907576680226,0.174628345150027,0.235916219043247,0.268463309829713,0.139625046200143,0.3,1.70957930313395,1.59720708234354,1.03186048395768,1.31768502972542,1.9841397359635,2.41028894676975,2.27322736615835,2.82273333784561,2.18808415564832,4.31626812753739,3.76368670701844,5.03605630339071,4.63256615865941,4.77189234999311,1.97307668613646,2.58503342323977,3.8906100973219,0.81141925819429,1.08269757151293,1.0257970961253,0.986854079759514,1.23849332337957,0.853768882385679,0.253504638340792,0.820651473851903,0.837352417965346,0.568474025197324,0.143297352903937,0.13717660300654
13,0.24723288696885,1999.99999999998,1000,0.281375,10.149923,-19.2092671538086,2,0.652955447607035,-0.214338987436623,-0.273545007636959,-0.11657624805288,0.777022952078811,0.0193932707224724,0.255084087701963,0.537125358661971,0.297140458812846,0.0411106684510759,0.146194297999315,0.0486209316560013,0.00692199032399802,0.905706923342913,0.837813454164056,0.943373433234717,0.751091798982061,0.178952801955846,-0.121841391568993,0.362582810503106,0.334296844528035,0.309210224915416,2.63210805910082,0.206246749850859,-0.0603581889320538,-0.0208763669572105,0.0137251348501309,-0.0472775079537118,0.000769544091384907,0.538168757129235,0.113922291668901,0.234725977142326,0.435219655799636,0.0446533462939293,0.151919115098321,0.0519961192443951,0.104668084991447,0.0419152823778387,0.343673747046298,0.0300552048768271,0.19594408399364,0.048764322135153,0.154629195778168,0.456283828392539,0.776601735527135,0.0944714564517364,0.167743993683357,0.232201943681188,0.261295629692543,0.132226328573716,0.3,1.64972297910271,1.54715224542509,0.981438838864609,1.36025710600802,1.96875845007894,2.4462263149749,2.19999849797261,2.81877243715972,2.37749148310655,4.23871934221006,3.77785185244306,5.16985770340352,4.60549934807861,5.08156714804228,1.85992347974032,2.56839476956077,3.61044322426835,0.83073532727884,1.08704086331843,1.05950949530044,1.0031197412247,1.20221569511943,0.801708481503043,0.296105631232165,0.841933535948147,0.84869755142956,0.532119071885695,0.120456880381352,0.188377725670596
14,0.287487850750055,1999.99999999998,1000,0.27325,10.0825443333333,-22.0620899154503,2,0.658558952548002,-0.210168669228192,-0.281705871472691,-0.115341278416996,0.756170531762011,0.015125441286567,0.258120245704901,0.529444661912632,0.320077964109126,0.0342604842898819,0.157531920481041,0.046426163590971,0.0110629772135395,0.906883239169974,0.863306674671038,0.950842204172213,0.80993450219405,0.163547914770145,-0.116762403642423,0.364665180912131,0.337539693301848,0.304979389097348,2.63121822996494,0.194441924586827,-0.0546959556702035,-0.0192501576410249,0.0126000491697554,-0.0477885714235838,0.000534520687026432,0.528803975453412,0.11380153917036,0.234911734550996,0.442014997162643,0.0448321963607955,0.142797858532627,0.0522233589058085,0.100986650148361,0.0425458054961667,0.351990709370594,0.0307949049484272,0.197439112208592,0.0494356239481558,0.157078958527399,0.450322522158975,0.77500776096515,0.0917950737824547,0.160006296040304,0.228979799458619,0.256974992473755,0.126387095299901,0.3,1.53555291375597,1.54944375896693,0.982318996998368,1.40956014129108,1.93485433062979,2.52265946669197,2.16485334921417,2.76046213844162,2.53338095885691,4.35214018630465,3.78980243984544,5.36608097801043,4.62023925940192,5.08916999575073,1.79848470131812,2.56307068608375,3.27190842967212,0.864383759920958,1.04103554621051,1.07840150092336,0.994412074606176,1.19600246745245,0.779438077615009,0.329756300198976,0.848315748512101,0.852265122580719,0.514281330894186,0.0708045291405561,0.197319753706166
15,0.334402460759477,1999.99999999998,1000,0.257125,10.089767875,-24.6390241731889,2,0.645598099372828,-0.203637941453995,-0.29335250773291,-0.110871721467361,0.744554985931516,0.00844649914682372,0.254287224292401,0.525059131497675,0.322750926282817,0.0305350015206662,0.179198787505933,0.0379427532867432,0.0159453868390197,0.904199284805031,0.89115675567193,0.955281609862631,0.845884867079514,0.158876802318974,-0.110978966061036,0.366017282841881,0.336714360593679,0.298765088980686,2.63060965372625,0.188311913314769,-0.0523076153337508,-0.0180768416326992,0.0118342581989866,-0.0470513558024387,0.000808498538272724,0.518066536449256,0.112919700167863,0.234193575398527,0.440973615921584,0.0452032693434704,0.136954898568035,0.0541304063444716,0.0974074516784559,0.0422256319584877,0.354735487165583,0.031277864037182,0.196031039703874,0.0499931084607752,0.158700174599159,0.446420386813907,0.773444536587394,0.0897566849771252,0.152879857493475,0.232481790707418,0.259289082025796,0.12178901735125,0.3,1.46955516509031,1.58032722575246,1.01072576763371,1.43322743497109,1.91127456377991,2.60140280118049,2.15575019765345,2.68452735123682,2.67596297099481,4.47826367942447,3.78649398570879,5.42924007486234,4.73619073560929,4.84697013588741,1.7930234833303,2.55594413180363,3.01024500071528,0.888407799484635,0.978992115552114,1.09259125306329,0.977021582024975,1.18820630994887,0.782490625343813,0.364074338710906,0.851219177733775,0.874064102987687,0.563240079648813,0.0187496478131441,0.19060151984806
16,0.384728494469419,1999.99999999998,1000,0.26575,10.0765218333333,-25.415306928488,2,0.625336622495859,-0.203113311791885,-0.299051431330253,-0.108799913447884,0.734274955503059,0.000193985444165509,0.235891545795941,0.536507284756935,0.312416416614151,0.0329840060736352,0.198954822638412,0.0320168297258629,0.0182020667610084,0.903394368481223,0.906750810213898,0.957115906063942,0.869752383267331,0.157668680782124,-0.104228738476203,0.366232620007054,0.327115266836677,0.295573017236456,2.60865284328953,0.185241507465359,-0.0528668528236099,-0.0167907082480648,0.0115935806980687,-0.0440061129336671,0.000740465219500615,0.509317723682403,0.110666864959251,0.232344410020837,0.431147907418421,0.0450649457598182,0.132845254887141,0.0548371949991895,0.0937665581874241,0.0410046383671387,0.346734412002268,0.0318185859097769,0.192246265624531,0.0502468284635319,0.157944776803593,0.437472124179986,0.765868177713983,0.0875698996018573,0.146470252539636,0.239370402291978,0.260878055766046,0.117846227324078,0.3,1.40355518905604,1.63851139649006,1.06267057002357,1.41614042811029,1.89183042010113,2.67993958062208,2.21815934992451,2.67424189531942,2.82735608249102,4.56400955887875,3.89713868099243,5.4784140969773,4.87029630575237,4.55691354277598,1.81442455836371,2.54532861172535,2.86234805713451,0.927785941059422,0.942754224183534,1.11002372805779,0.955874795584239,1.17921186577225,0.789020186179147,0.412644832660995,0.836744424625256,0.906353863850575,0.618851971303293,-0.0284323602412214,0.177738619237254
17,0.433538477467662,1999.99999999998,1000,0.215625,10.0583435416667,-23.6559067114346,2,0.611413760594516,-0.205230568844366,-0.301815464161928,-0.102643165804414,0.735016252348087,-0.00422723186010017,0.221355350950686,0.545533733801391,0.296295563438252,0.0565412499903181,0.213948934576225,0.0308395811749533,0.0174953764157274,0.906060218630316,0.918516862566718,0.957907790854764,0.882180985533291,0.160227775249231,-0.0977954354804828,0.365895461408904,0.32456094013852,0.290816857579477,2.59574545117658,0.179822211515174,-0.0533255534838073,-0.0163976634944124,0.0116049631179119,-0.0401597037583456,0.00046927760781967,0.497633276935245,0.107963521589907,0.232011317208675,0.424845413134585,0.0447592913138458,0.129459300813012,0.0547110903504903,0.0906412304815257,0.039786693172078,0.343709754195899,0.0322365923027471,0.188510454624286,0.0503140797958925,0.158551439199703,0.42741724979204,0.758408746984409,0.0857906738812686,0.141822028613654,0.244781388090482,0.262149759312161,0.113398301137019,0.3,1.36162613030975,1.6954998911186,1.08745281113263,1.40127033769811,1.90473573847439,2.73659173928142,2.34333511107689,2.68036319031196,2.96138860811934,4.58250787442538,3.99084303372603,5.56574789529712,4.90035540387479,4.3790310136714,1.80975633411159,2.6027262975397,2.90648093054908,0.965031205265102,0.927285306746161,1.13492142611184,0.929045602998364,1.19611480314778,0.778312534582003,0.455704250267833,0.815445243410367,0.951595861338918,0.671461142869198,-0.0595768576876688,0.180934688546516
18,0.481830419252365,1999.99999999998,1000,0.223375,10.1258469583333,-22.5012973086746,2,0.605994623201944,-0.21546681106406,-0.307119952496394,-0.0989768728543269,0.729588108280787,-0.000668113667544832,0.212789269786967,0.556490580346933,0.270294244074173,0.0932677776649702,0.229947663003749,0.029260871094593,0.0175179851408507,0.911871299764738,0.925651518374702,0.956492516214216,0.886724171859581,0.171837949650416,-0.0932537095111448,0.36384082210505,0.326842832400108,0.287362261739186,2.58453696047672,0.172804956160524,-0.0541948862450783,-0.0160401936125345,0.0116886115677328,-0.034026316347007,0.000307580055344352,0.49267722486433,0.103915376574796,0.232362587757517,0.425208958742776,0.044231049967376,0.124403456788725,0.052999397385502,0.0878151448932952,0.0382476887963173,0.336322085510765,0.0331665329033864,0.185616187831152,0.0499551848543554,0.1601923440658,0.415022227887465,0.751984237554976,0.0837397172204011,0.139271141531888,0.246584994867789,0.264389636185505,0.108247681850745,0.3,1.35119364811318,1.68862908789165,1.11121632846468,1.39367491099568,1.96017534539589,2.72713640297029,2.60266509727493,2.75808642260212,3.09848189724412,4.62016266435938,4.16058161166217,5.63860538212348,5.01492623430822,4.24600127664634,1.76111829629913,2.64025178571411,3.03149028343117,1.03250281168621,0.952435320350776,1.16981082375393,0.89768432616937,1.19279711035357,0.727051346199498,0.488080446876735,0.824153662095285,0.997002590418171,0.678841929588401,-0.0914406966151804,0.218980568602338
19,0.530217174198399,1999.99999999998,1000,0.214375,10.0567865416667,-21.6268992491549,2,0.599784808198332,-0.227439676633857,-0.311551711048874,-0.0948429571517608,0.726848496946908,0.00902415931708273,0.204213368066354,0.574854337719878,0.258803909060363,0.110252245979767,0.234342842702622,0.0283165339236518,0.0188703357659459,0.916769609771134,0.934000270171627,0.955989082284418,0.890775176399218,0.196754395728073,-0.0880196421367392,0.360416030579258,0.32895404269089,0.286483515736478,2.57786872941291,0.16458489103237,-0.0539845595700249,-0.0159760777014534,0.0132963786646621,-0.0306172411474998,0.00031830685102729,0.487198419634633,0.100292744806202,0.234646306232083,0.424708985239653,0.0438097037972887,0.119239710974684,0.0504732755384174,0.084722231807407,0.036774880630126,0.327564045597038,0.0336468301417357,0.185136853330999,0.0494672341793312,0.161465184383053,0.407046412930185,0.746890008121586,0.0806392795404609,0.137637557445525,0.246971737135437,0.268486622000686,0.103190512900664,0.3,1.3253793538864,1.7150324948403,1.14898046412673,1.40254932409327,2.0109918029907,2.71522760547945,2.94576070822399,2.83861396291881,3.19275266931552,4.88925333640907,4.23663252270515,5.76384511497205,4.99928322359994,4.21254575201049,1.69948349315529,2.69120433694364,3.10298929060643,1.08789875132344,0.971493732400558,1.20404337038703,0.879668602596623,1.19926720526096,0.667359993362644,0.53156452842745,0.851433427110043,1.02347195722868,0.65654330690411,-0.120404077754591,0.262307944334521
20,0.576522731265996,1999.99999999998,1000,0.220375,10.0480367916667,-19.8309497347454,2,0.59273125719064,-0.241223736599052,-0.316515856810979,-0.0840432706155026,0.723589158843124,0.0120733599846645,0.195398802058416,0.597128891333603,0.252782142469732,0.124808548588237,0.246249605604205,0.0268939756921589,0.0219089909420319,0.919508964826491,0.944426506253145,0.955395971655102,0.894141791843602,0.208042358354888,-0.0802862618718715,0.355893434277002,0.325277533842627,0.286389309918418,2.56248823438797,0.159859044588368,-0.0524717269091455,-0.0154844300741524,0.0153665950068312,-0.0254144485374545,0.000888836918668362,0.478346349212311,0.0979483404716184,0.237440038325284,0.415837846144137,0.0433476551130543,0.115533940438448,0.0475858643265957,0.0816034831459967,0.0355597845547886,0.317598155498435,0.0342697115780537,0.181900853035942,0.0489166302599152,0.162631289073036,0.404910276466395,0.74376200652419,0.0778146512171604,0.135874919074927,0.246079361300475,0.274665908432985,0.0978769965240004,0.3,1.27395674927904,1.80317634426475,1.20748276808618,1.40794514909161,2.04060609823006,2.78168545460297,3.41549202242854,2.86489534320937,3.241653344287,5.60576076672683,4.31994596749794,5.92288225885113,4.89375639177999,4.20396336872204,1.65445380242234,2.73450245574707,3.00969660825765,1.14080814693367,0.955652439543358,1.23820269115271,0.872968584447858,1.19064172404507,0.615213803287009,0.577337287363033,0.869085552870335,1.02208772992729,0.667046549377598,-0.139490952116562,0.287885799176481
21,0.621688018452095,1999.99999999998,1000,0.213125,10.1257617916667,-18.4799618982922,2,0.581020933791773,-0.2541340348237,-0.320275828973557,-0.0798050088517675,0.714619588782257,0.012019795263284,0.190677613406346,0.612443498586844,0.258155405395688,0.113507655110579,0.26001481590226,0.0256705480309274,0.0259593002993527,0.919545186110014,0.957247273247424,0.956971088888635,0.899384061806262,0.202434939270845,-0.0794979869921429,0.353072318318237,0.316844158843345,0.287517755861297,2.53179421134123,0.159228155116355,-0.0509073990851628,-0.0144154089039829,0.0171384635159677,-0.0213547077470359,0.00130673573715031,0.469299201703089,0.0975565128257551,0.240338475383207,0.410286485385522,0.0428859815664015,0.110747192506081,0.0448412604490231,0.0788564968840862,0.0343780382266563,0.305325633712985,0.035196973964469,0.178786893127659,0.0485285444857766,0.163820126031363,0.408074197532894,0.742206425759411,0.0755234028487348,0.131915956697491,0.245816362408273,0.280672059836357,0.0920708878034492,0.3,1.19744179567537,1.82923887563369,1.25110955096627,1.40714656425212,2.03705628825893,2.74070425976965,4.05435458564693,2.84977914869822,3.27151715711072,6.19277433897377,4.45676080649171,5.949706139999,4.75629953617558,4.4264319111582,1.60793954405469,2.7861973010634,2.88874026996678,1.21216130246639,0.946953530901367,1.27663086867752,0.87963749019373,1.19714905234389,0.5640555033868,0.623335282901058,0.879249322810833,1.04045865576909,0.671718690844133,-0.166326787163122,0.304553663015169
22,0.666598382403381,1999.99999999998,1000,0.20875,10.0359795,-17.4669615214865,2,0.569409538629526,-0.27104251054816,-0.32591066373297,-0.0767992992992653,0.69533894694587,0.00406247633274065,0.194815201750665,0.620526297272566,0.266221418444829,0.0849052303862407,0.26859987850766,0.0254649673803122,0.0292891358746188,0.916057856931206,0.969603554144569,0.960194563685402,0.908137021250719,0.176447192165894,-0.0853203787546771,0.3531616002047,0.307929016274001,0.285363664359092,2.49981628279357,0.161828527954844,-0.0490477321307575,-0.0129706404627361,0.0185476031867374,-0.0170828287966265,0.00140554629770799,0.45628230015914,0.0999662362677668,0.243741176297578,0.400528737492266,0.0426381002985701,0.104994039634328,0.0419740972682519,0.0777185013383587,0.0335928795152942,0.294599072120673,0.0369239635021949,0.17375514157479,0.0477906609635782,0.162799847933483,0.414005972532482,0.743509430514306,0.0737211547441039,0.126948382344885,0.245683684285662,0.287850445240698,0.0857093930851777,0.3,1.09035856631246,1.87101448310727,1.28392218004085,1.42039146526242,1.97293615512223,2.69963005346206,4.63825516992538,2.70671846908684,3.19751516837581,6.45540242982842,4.64776661979465,5.6609568776126,4.57293642325232,4.90776590179813,1.56826917272419,2.70644233677024,2.66652039795555,1.29792031209662,0.87008302544668,1.29715631537634,0.927874441695588,1.2309092306907,0.521733498682661,0.653616323413309,0.865684085682216,1.0780167786988,0.679764539619316,-0.216443819125378,0.296219918218692
23,0.71600129291964,1999.99999999998,1000,0.2339375,20.2823347083333,-18.2268771587845,4,0.557417474822709,-0.282888087046518,-0.32626729727524,-0.0764390222625637,0.666192010513062,-0.0116528940926051,0.203568536922817,0.635590000564603,0.258197336084333,0.0814735453549704,0.274883379852318,0.0273622646682981,0.0273368276847453,0.919833825696274,0.97287606225492,0.964106602366072,0.920862878840781,0.12317003411088,-0.0924766899546071,0.354908146686283,0.298435528577674,0.280451642647565,2.50254539349565,0.152785163813966,-0.0480049313782914,-0.0111621856698149,0.0181185060954345,-0.0146469485401553,0.000890258153227367,0.439483099743106,0.104496848564947,0.242481114725078,0.393542491918138,0.0424826346395755,0.0983381077308868,0.0382696738688332,0.0772478898914625,0.0334373354039947,0.28541237843099,0.039620329823082,0.171053502585432,0.0465612836482663,0.160150826774091,0.410004125614123,0.748928990889548,0.0716164400516912,0.123010060500874,0.247274825431365,0.294433448901011,0.0788305695570869,0.3,1.01740123884315,1.95505977529191,1.31335309556746,1.43829563188321,1.83475532920046,2.60503118060605,5.38252871697601,2.63093679371603,3.20251905783661,5.9760979203946,5.02030643004008,5.2963808948566,4.47523890081399,5.62740955974459,1.58485337879535,2.65120341896876,2.57165973394943,1.39411158238387,0.812985444083664,1.31041678026203,1.00763095850723,1.2905851094363,0.528635608715636,0.698675493460208,0.827293365418956,1.14830859316677,0.671080642928703,-0.267515170500999,0.30418393901899
24,0.768854455218122,1999.99999999998,1000,0.2059375,20.195095875,-18.331145198276,4,0.546940623305198,-0.27858301934719,-0.321365600486724,-0.0789223556493397,0.660048970135846,-0.0216135079576289,0.206183961264059,0.643219201286508,0.25207232406088,0.0821552284567545,0.286098137315558,0.0284137278411355,0.0255351789852892,0.923368110659823,0.976406452222626,0.966136572816916,0.93198369296289,0.0570920221333483,-0.0981730851431096,0.35683339867646,0.291882893023843,0.277535612370176,2.51801384620914,0.15102681274829,-0.0457820890410129,-0.0106496725157391,0.0172331846782113,-0.0133579152231911,0.00072278977139334,0.428403626372876,0.108557915077215,0.243090176229297,0.383681399129027,0.0422465997694606,0.0928327650026685,0.0359920878998043,0.0752004132454343,0.0334910500842698,0.279581281510914,0.0406634774228064,0.168023344500155,0.0458345130756048,0.159601696346773,0.400932897395237,0.750039664880518,0.0690094304542597,0.120309575412463,0.24596671421759,0.298446814633876,0.0735986942512886,0.3,0.967132583393428,2.03986100407695,1.35450683575762,1.45171508565557,1.75124328206503,2.55499170952736,5.97424591642124,2.61133820531049,3.33295120998049,5.47677764308618,5.33126094381713,4.96261134233547,4.51818617691928,5.89007635136698,1.57427213278119,2.46877662336493,2.52756609702053,1.4642580929345,0.774927017793154,1.29499349283155,1.04865055047432,1.30067528454589,0.527436058932817,0.726346119179806,0.808912358738789,1.18424284919785,0.687158170284676,-0.292072806800113,0.298615737936507
25,0.823269097913426,1999.99999999998,1000,0.2,20.1271069583333,-17.7566894357803,4,0.539445464863693,-0.268758275220317,-0.317765203164865,-0.0733123981110145,0.656879759185603,-0.0373883625667238,0.209884909439333,0.658536841038463,0.247451243954497,0.0731023669908858,0.305490538647278,0.0293175904171132,0.0237593983401433,0.928511169827701,0.976461819631061,0.967716702942684,0.938812293856308,-0.0011059717728071,-0.0940932124079286,0.356732822954959,0.283501689958414,0.275488847659158,2.53374253456213,0.153092681562917,-0.0432557614996328,-0.01014893329269,0.0160993722689796,-0.0121611200494953,0.000492443162928456,0.420447861824729,0.109539226526451,0.241542566881521,0.374410586699091,0.0420090873964692,0.0880290130349675,0.0343260886046163,0.0727696995331766,0.0335702079704477,0.273730510131003,0.0412596854604283,0.165847362841496,0.0453191066913903,0.160344130542802,0.389501433291498,0.747789504521794,0.0666876847130577,0.117857104092914,0.243433669550639,0.301295549348688,0.0700877809820095,0.3,0.942683015536203,2.12612077566951,1.38920994088204,1.45607432580275,1.65552339416011,2.58009357008008,6.79426043540885,2.73608681321442,3.75343298804892,4.97397671845914,5.77769922378059,4.75717131435161,4.60567153919959,6.17175565749806,1.57362544286299,2.53236526621092,2.52326905978392,1.51824664078006,0.788623947377122,1.27780207458344,1.09813260099031,1.28591946587912,0.552133129345087,0.744003285161525,0.807703735506753,1.20934684518969,0.675951254854137,-0.296362862104455,0.304300263887899
26,0.875695962714455,1999.99999999998,1000,0.1775625,20.1634015,-16.1214362876438,4,0.528736013437027,-0.264146911687207,-0.311663102406427,-0.067831882643292,0.662061471288395,-0.0496573362670348,0.20948313491878,0.673567219691541,0.247397946392145,0.0592123116412838,0.334308667968714,0.0308745571494141,0.0216962370243257,0.932445671483684,0.976632474512296,0.969881903476584,0.943127369125324,-0.0494486739515879,-0.0875813709334277,0.355614279543239,0.271195730989045,0.282331603700066,2.53994857184881,0.148209958748879,-0.0417422789339342,-0.00965692272882563,0.0148511282803016,-0.0135676138659921,0.000283071330859676,0.411776950227669,0.10984784756064,0.240374580154744,0.365374177098164,0.041436711310535,0.0839178251230588,0.033648096460798,0.0695182130895112,0.0332397876201312,0.267218034010782,0.0410663054866673,0.164603206258472,0.0451635523048246,0.159986060866563,0.37351714246327,0.745284455631151,0.0642667096994913,0.114647650845677,0.240866743379124,0.30633247463918,0.0674441948189148,0.3,0.916953351197732,2.15318394164253,1.40639260876641,1.45462003048155,1.61256932280693,2.63891893120358,7.62667444270808,2.93500195182293,4.2097948280383,4.53705692763844,6.18498918057288,4.70266071604488,4.65753293692926,6.44038208478716,1.56805153004221,2.54351258889638,2.54042798308202,1.56600885963992,0.797883583700845,1.25365551902895,1.14177020233148,1.28465379317087,0.574608159152179,0.756843272653659,0.801043292215721,1.24655423818934,0.677553793077748,-0.26734885600663,0.317590273049785
27,0.923972118632229,1999.99999999998,1000,0.2325625,20.1980961666667,-13.905431323584,4,0.521668397056346,-0.25669850348894,-0.304947551359246,-0.0643570364344681,0.660438809648327,-0.0542214664200531,0.20009372616426,0.692479929925601,0.256776805653745,0.0321249742992504,0.359418708756296,0.0327609019091525,0.019165967713922,0.936284502022502,0.977000267195982,0.971280237293158,0.94647754379272,-0.089551414281247,-0.0808992224251306,0.356335713292037,0.254013793216865,0.290606105613884,2.53507855148089,0.136010600215068,-0.0392388499233819,-0.0088219820098187,0.0131943597577002,-0.0155021206691311,8.67251945888688e-05,0.405176432445908,0.109886231823071,0.238096597760694,0.360629340243841,0.0407352957007966,0.0796662873519215,0.0334909018031078,0.0666366282793848,0.0318460670883282,0.262371652133496,0.0405059446649994,0.163557574384901,0.0447696117675285,0.158308382832854,0.351181959762785,0.745284204710121,0.0621604123833162,0.112354083994454,0.240181044306892,0.314258947429577,0.0651702364838362,0.3,0.88658313965479,2.14053811899843,1.41582980967951,1.45742512685115,1.62087410232851,2.75618353270705,8.47589145013215,3.21010805428718,4.69378931374252,4.03157115189872,6.57189340531719,4.58363496462484,4.66448281428414,6.72981597315842,1.55770327866168,2.68717312028632,2.62909472654399,1.62191730664297,0.812492774135106,1.22331659883883,1.15192980470364,1.25045319650297,0.592384276098737,0.781375873734481,0.777541954916306,1.32167120466422,0.677826560605559,-0.215648923769393,0.378766601215196
28,0.969432937926898,1999.99999999998,1000,0.220708333333333,30.1890369583333,-12.1943888088452,6,0.512855867459745,-0.247696734706758,-0.294476850612068,-0.0715694283275983,0.65539910730023,-0.0538949158571365,0.186950549165716,0.712911891580858,0.266283436138103,0.00400344692183044,0.384342450215385,0.0344343181226336,0.0177848077932185,0.942408005691168,0.976573400334649,0.97316264730298,0.955654082622067,-0.154935861184101,-0.0706133286540266,0.355455282418632,0.233265879443597,0.299623703726526,2.49726751586978,0.115807148401866,-0.0372938327786159,-0.00824130897325551,0.0106926011216174,-0.0171887420975159,-0.000324473355081788,0.394641564858656,0.107149865684918,0.234266011199786,0.353741350592317,0.0402981573845013,0.0762575182706546,0.0333574488790661,0.0634476158633602,0.0304369616049135,0.254256039173518,0.0391485096553467,0.160170082818042,0.0443948628421268,0.156839155592457,0.326294651719498,0.743456551599307,0.0587036024532316,0.110452606168844,0.240584114528354,0.324570768487949,0.0627671927886865,0.3,0.900035034244131,2.13886621512572,1.441413766941,1.47370078880722,1.6350008017357,2.83160067156993,10.0417148330317,3.78800160151484,5.47843189186309,3.50370259732312,7.06459218015699,4.4077031837831,4.65134699412173,7.04269302378818,1.55429959333345,2.94887189812834,2.76055688947196,1.65480515178499,0.883063316903639,1.19548856213347,1.14547938983991,1.17665160079673,0.59997031537415,0.749131716099498,0.75587527610808,1.40152129953414,0.709429276724213,-0.168654427830044,0.47375657815412
