stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_la_w2020
1,0.00661884422264358,1999.99999999998,1000,0.194,19.0044108333333,-8.37847881382414,4,8500,500,17,0.590157161098017,-0.208138702405887,-0.274079416915818,-0.288306705103565,0.560235380378004,0.252450832914492,0.294370535047972,0.499946269099019,0.258658420141989,0.189739849288958,0.497794254908916,0.0439289921171208,0.00576033113829017,0.501476222261175,0.520221321744912,0.521092237554309,-0.17275408176802,-0.0996925622850515,0.350856494303675,0.283639404227567,0.396164678492917,2.53192818299878,0.444399168543951,-0.0727717934308779,-0.037256795275105,-0.00248571897529803,-0.00289046840395982,0.000799979383061968,0.678395983177044,0.141520382492338,0.277386324590892,0.464802591673019,0.047079127836626,0.27029683477571,0.0484577200730452,0.177848187656036,0.0476591905177036,0.376328093948336,0.0469703334606419,0.288610647691433,0.0476742808719571,0.142838192651428,0.54590762679953,0.910544699874305,0.183104338691292,0.234988525854791,0.283163570168169,0.474855619907584,0.181637164581055,0.299999999999999,1.66656480871407,1.62765824784902,1.59731429826537,1.7562796960129,1.79849738330542,2.9151325495104,3.56300562494407,3.04401855691724,3.57892109923409,3.08882804304571,3.52653591335032,3.07312746607196,3.106101252605,2.90187961822436,2.83506653189394,3.42601000941321,2.95217557292367,0.957264511518009,0.658494057099354
2,0.0152696332351597,8500.00000000007,4250.00000000001,0.292875,19.1886849583333,-9.97436114621616,4,8500,500,17,0.590144491107949,-0.205780715879185,-0.302922807904999,-0.240150314447185,0.591074421764275,0.218971828921388,0.235494289838723,0.498977173997709,0.266774453970772,0.184244012742402,0.486601999529569,0.0555175886194355,-0.000194394148149475,0.530899110060355,0.539508987677212,0.5302863733636,-0.16343463895322,-0.0879419427465465,0.346698248774753,0.281478864498771,0.39172556821382,2.52856411212551,0.391717866332405,-0.0702494771581503,-0.0335416517627097,-0.00276847941103841,-0.00274496424102014,-0.00138292499415012,0.626076267267541,0.143030208712334,0.279840535489687,0.457786544184294,0.0476092046130616,0.254998622588475,0.05076301039145,0.168349928562898,0.046533444506806,0.367246365155554,0.0465266324497554,0.274689021941962,0.0476618689342127,0.153131883446036,0.52616433010661,0.889115355772953,0.169469294234325,0.231080863105261,0.275688396142387,0.472619908638202,0.176887414123517,0.299999999999999,1.65145149839238,1.7089632524982,1.53243086036156,1.75601150247854,1.83782124807238,2.72015163673812,3.83829368972148,3.26381188244109,4.08967577810092,3.19214289734779,3.7913234491621,2.96999806915119,3.14343519845472,2.82641618989309,2.81029117409446,3.67214831698789,3.01128311465707,1.01416521664324,0.678053205921157
3,0.0248025872814363,8500.00000000007,4250,0.295625,19.3137482916667,-10.0765254362906,4,8500,500,17,0.584909822432913,-0.209750486552997,-0.304165897928593,-0.21275703937453,0.595836235773203,0.21582795855428,0.205511158085594,0.492604707199355,0.253356751191535,0.187861242500919,0.456899585146547,0.0559284680218337,0.0227021762374851,0.565999791445957,0.553663907311762,0.553866821386718,-0.114432482563204,-0.0811133494639905,0.34849444190873,0.276885183372967,0.390036620773359,2.55535034518886,0.340542782462826,-0.0645941041398319,-0.0291550485247886,-0.00318648188063402,-0.00321673080691337,-0.00139129332066066,0.5877223165654,0.143616277895946,0.277231796926485,0.457369234894789,0.0467767967529843,0.248467397937651,0.0523364806805651,0.155141632010159,0.0466269830558528,0.361318929965552,0.0469297428919437,0.270695601897591,0.0487309303018273,0.164931479388169,0.506185732928842,0.851987061700678,0.159486807673675,0.223405136595502,0.274645009086025,0.456253463893724,0.16851089608497,0.299999999999999,1.5936439594683,1.7520774592022,1.48573230111057,1.73686255066301,1.89526718340119,2.65165232423772,4.00210578300819,3.42237109101103,4.10844866807937,3.19655005348787,3.93072538989259,3.07705136820835,3.20330938179447,2.63385671524129,2.89519021756759,3.92278098497003,3.0026678274301,1.05517510456189,0.666177060983605
4,0.0346928678582476,8500.00000000007,4250,0.31225,19.478994,-9.65198089345601,4,8500,500,17,0.561275804526937,-0.202623437277748,-0.280354958507437,-0.192870061596082,0.599216544217538,0.20548775665919,0.137941205810069,0.494046900367172,0.258125728291467,0.144235696726767,0.432326495073936,0.0585136148673862,0.0272802189430262,0.595061461741536,0.578171834258611,0.569673704028826,-0.0858101843161177,-0.0852892672933161,0.346949242950968,0.276402208095834,0.395307760246609,2.57626435032678,0.318326158145059,-0.0621862774311881,-0.0242182612169519,-0.0070785026085428,-0.0084767022399199,-0.00111106296440634,0.566961331685138,0.139044108689475,0.280210158931468,0.454620351720319,0.0465661486786183,0.236277877128932,0.0537408326753716,0.145545912544012,0.0464275372262651,0.351993102071668,0.0464211128958442,0.26848006507736,0.0516102399977193,0.181420722236653,0.477386573562494,0.823094593711587,0.152040424763588,0.212218706536291,0.271208159850568,0.435635278069526,0.160036487676766,0.299999999999999,1.57287751855415,1.79559973194559,1.42898626430352,1.65400007746451,1.91719531687003,2.65839799723305,4.10933299459276,3.54101721254338,3.79738552690757,3.32275524456028,4.16164216253818,3.18931071596624,3.28871128190121,2.47857839866422,2.87665356446068,3.845093365104,3.07074080475798,1.06681593016972,0.688635964224197
5,0.0455312927640267,8500.00000000007,4250,0.3316875,19.373669375,-9.76447847156197,4,8500,500,17,0.542423084724901,-0.200422466486282,-0.263298128540513,-0.174589401769004,0.62727420443602,0.171559351467976,0.118907320330172,0.519258362310808,0.240968590252695,0.115579459443219,0.426759333339061,0.0443138058310557,0.0263980780629215,0.616982977883517,0.609637758366059,0.588089771581539,-0.0481626690145611,-0.0850961392745746,0.34974373391862,0.266765455861324,0.403164066928235,2.59095066961476,0.310306942921753,-0.0575799238863945,-0.0200413140223165,-0.00758830801950647,-0.0085847820899372,-0.00109785960700827,0.553946992931133,0.137085817928266,0.276760152448073,0.452628014351286,0.0477802070330784,0.220484159828785,0.0543542909295527,0.138086274380371,0.0460364329041959,0.344548225804989,0.0459627573061123,0.267476441857166,0.0531464481863672,0.190579091809153,0.454902979973299,0.800800543835541,0.144247132556339,0.199086072175121,0.261599330072113,0.417392449939201,0.153446274183594,0.299999999999999,1.58274847383793,1.80840279754908,1.37453466957804,1.62634674772669,1.95920367045704,2.67575488934289,4.22463548744051,3.63112734559126,3.55250191890354,3.37906195757748,4.2726306623831,3.15553687987985,3.40889576770667,2.35476943355962,2.98812802337726,3.71036372364477,3.00597508245034,1.06905505574137,0.722548990370871
6,0.0585464048447664,8500.00000000007,4250,0.363,19.5101921666667,-10.7807871515956,4,8500,500,17,0.523440789372555,-0.195581071651276,-0.254582366763073,-0.153044073093346,0.674341245446934,0.124765089505362,0.106193338489897,0.530927651234411,0.218508942258534,0.0794160269038088,0.438042221639636,0.0187645653642174,0.0403888584106965,0.623486359650906,0.642924859956829,0.598134223760485,-0.021607591802391,-0.0955256334539334,0.349433042171583,0.25463473814751,0.402528868360403,2.59417750611494,0.276451296053369,-0.0549073172698248,-0.0161390189356865,-0.00593999203725509,-0.0100470799677216,-0.00052452109332251,0.546191132657108,0.135006580788276,0.272617933794228,0.450315082899976,0.0476314116399196,0.204440650883826,0.0534965422529327,0.130568191551546,0.0456386779476131,0.340728841701034,0.0453833784686887,0.264741774030382,0.0544486119196379,0.185358222773509,0.44140360713042,0.780265425212617,0.138071548553362,0.18963188529937,0.260173259613272,0.409583045189128,0.144287437658453,0.299999999999999,1.51125447540712,1.81882549263499,1.33701719134133,1.58870333178513,2.05325358243742,2.68810617759818,4.00936550096564,3.76558913399315,3.31163252028485,3.42341259662273,4.22538318894348,3.23435563331717,3.53676056108802,2.22072271841014,2.99244414016588,3.61619656653314,3.02906694592302,1.06967241965044,0.771488657679636
7,0.0745896135004694,8500.00000000007,4250,0.2638125,19.7558842916667,-12.2496816356105,4,8500,500,17,0.510985123644224,-0.199572639618354,-0.2894405032435,-0.143458141019134,0.712305326600527,0.102571283023774,0.0734647788718671,0.533348277966543,0.185852704718262,0.0910697959788312,0.452670356902607,0.010890510920134,0.0248960521556472,0.646131862288013,0.657708949447171,0.613066388711286,-0.0182924705914589,-0.101213592229391,0.347638180398966,0.259419815385566,0.389547119481445,2.57483648021771,0.25179867269501,-0.0512683667858447,-0.0146395551491461,-0.00666240613750048,-0.0041809177917893,0.00100876303240477,0.527548275758622,0.130584773874943,0.26939637482002,0.439464030473421,0.0476806641047048,0.193791181344307,0.0524318743356292,0.12481365517806,0.0449526575867006,0.336355030052421,0.0442827525309581,0.255995254841122,0.0531899176655478,0.173254724923109,0.435079274885889,0.762585745644209,0.130984502961328,0.183499644039349,0.261412502950196,0.405097221569082,0.136600671904248,0.299999999999999,1.50053711518049,1.79571374785067,1.29706087407201,1.58335584666019,2.02812573563414,2.66912944453098,3.94941431001923,3.91803869070672,3.50978658074127,3.33116775878477,4.25116812251655,3.26740443124263,3.63731358610705,2.15825565666045,2.82561049755212,3.57308744453109,2.9625904979989,1.07081351472882,0.811963207121348
8,0.0934931654757981,8500.00000000007,4250,0.260625,19.8380165833333,-13.4236709298778,4,8500,500,17,0.507715580799533,-0.201734725907891,-0.302061733225803,-0.114558656085421,0.746536991188067,0.0971469774394809,0.0510793998548237,0.547991512681963,0.194811070300134,0.113720849813962,0.465872942639326,0.0237584413585311,0.0259152384535833,0.677998010402036,0.697262930346505,0.653836783336403,-0.0339006394858506,-0.0909820653248936,0.342640203491294,0.262133177775975,0.38518061584291,2.58732751461168,0.226078581610806,-0.04825820651062,-0.0135786139156552,-0.00572229077327082,0.000113053742012403,0.00114758274364016,0.517103148291513,0.126676145429182,0.26176295142878,0.427306955721636,0.0478043961394601,0.185695099618963,0.0514277092857453,0.119929966814419,0.0432584637249036,0.33359176374557,0.0434712419354869,0.250079397073815,0.0513756696768399,0.158514027606304,0.429336797616449,0.747667027683,0.122698598350506,0.181570051330856,0.259535132389014,0.397779259552091,0.131971354974631,0.299999999999999,1.4924190322384,1.71314269523286,1.26959352137786,1.57641501526483,1.98859939330251,2.68003431318777,4.07743681438001,4.10412973517116,3.53556777848159,3.31094184359615,4.49533361949742,3.17884804328021,3.57921090001214,2.16385598506443,2.7625803349653,3.40963357364432,2.83549919719316,1.06590748236378,0.805711687647888
9,0.112849983172646,8500.00000000007,4250,0.2471875,19.8826466666667,-12.8592415970993,4,8500,500,17,0.511535373348716,-0.203486281084083,-0.295367370683631,-0.102850925855385,0.770704481647018,0.0709998264756135,0.0537985858456153,0.55797348351056,0.206059530052102,0.122792326240269,0.49816922232482,0.0132058002445974,0.0195418619093939,0.699568464836804,0.747222098754253,0.674397048887925,-0.0331264113135644,-0.0806963786204863,0.337818844095603,0.268242663949996,0.371788940782374,2.62310689091109,0.213199489969781,-0.0468497196116924,-0.0135068716018251,-0.00710082223082896,0.00239969221188658,0.0013266956413846,0.502218993487611,0.124237223998522,0.250776312105837,0.418804740192084,0.0476406848275432,0.177013268311036,0.0506560920323125,0.114644873900374,0.041742639431876,0.328931276028255,0.0421539038313085,0.244120681889953,0.0492221785818992,0.152437830734796,0.418290503221546,0.740324614825364,0.114705267870275,0.17842080988322,0.257474862771056,0.395399326266474,0.126390100556989,0.299999999999999,1.42741690798656,1.71993173994706,1.2361363616511,1.55554931572418,2.00412029710121,2.63082460690032,4.12463323348803,4.17215709587343,3.63975679090847,3.22648785015012,4.61165433147004,3.03449085132097,3.6608871748102,2.27433951850716,2.71189635718211,3.3753413465078,2.75011803739682,1.08617675962632,0.828846781985053
10,0.132280804965837,8500.00000000007,4250.00000000002,0.24475,20.2820467083333,-12.0636631659624,4,8500,500,17,0.52702522037946,-0.212157322078135,-0.287910867251252,-0.0931465058030117,0.782383740797015,0.034284092678104,0.0605524108250703,0.566117350814393,0.199063696518482,0.101861600738152,0.523373113280825,0.00515775887328004,0.0181649096564139,0.728298141523845,0.776611255380821,0.71003595147954,-0.0603958314759052,-0.0668021328152416,0.335615682289544,0.262094766895641,0.372029776092945,2.65687075940543,0.194932004169766,-0.0447960120308964,-0.013493813673448,-0.00650321572654224,0.00247339077615223,0.00192449808604364,0.488282954171187,0.120068719612371,0.237453081881636,0.413430740800195,0.0467301786673513,0.169564953750372,0.0512810826575341,0.110240106760776,0.040066515355707,0.327911438975822,0.0434090893240397,0.234285823165767,0.0467957959301538,0.143202715137415,0.401890619670826,0.731252923010258,0.108979596802196,0.175431649215618,0.255788831141993,0.3961264395691,0.120623299038803,0.299999999999999,1.35975325901177,1.69345020694736,1.22535888491579,1.54420757365292,1.94931603880358,2.55619484820442,4.42434397506245,4.05976713781924,3.97858818076152,3.01835697825052,4.98610417646822,2.91991316970753,3.54818921888637,2.34954143467731,2.57566288613777,3.29134668578677,2.78032660222339,1.11732866314276,0.777642826553288
