date,rstar_q05,rstar_med,rstar_q95,nairu_q05,nairu_med,nairu_q95,taustar_q05,taustar_med,taustar_q95,gap_q05,gap_med,gap_q95,trend_inflation_q05,trend_inflation_med,trend_inflation_q95
01/10/1995,0.140502656161882,3.00902476970946,5.96903358517083,5.5445179371272,6.49435580939026,7.46202393790759,1249.41680051168,1250.67471763907,1252.36651129283,-3.88731581286476,-2.14365727796325,-0.851253039236364,2.83760585629957,3.13326221830703,3.43216804157785
01/01/1996,0.442950210045354,3.30419530274336,6.208345929608,5.47671713660479,6.45090175707484,7.46991428694153,1250.38451332339,1251.71438539918,1253.3796639645,-3.89278602722218,-2.28995803285613,-0.844476405958688,2.76222581424456,3.04301688822399,3.35597114000354
01/04/1996,0.497308095400801,3.37725215958813,6.29558762443235,5.51189625968377,6.40974032770155,7.54692931372483,1251.12953360214,1252.52860593057,1254.15661370653,-4.22215550699384,-2.65377479495861,-1.27356358035327,2.722682584491,2.99818480434704,3.28172881578485
01/07/1996,0.574518557766436,3.49929203436837,6.23277933285064,5.50372522486584,6.4290603980683,7.5267949514065,1252.23599513934,1253.50491015869,1255.25665676278,-4.27273868558667,-2.61841275685728,-1.21284756746391,2.62017184098043,2.90427745056992,3.19824260720968
01/10/1996,0.619700129631786,3.72801653684522,6.62993755737807,5.4875246624023,6.39822553532193,7.4972244508051,1253.26260681397,1254.51909671004,1256.20600550898,-4.1046485677406,-2.53806098892231,-1.29435781639946,2.66445461465473,2.92871774170163,3.2231579992742
01/01/1997,0.94559732157356,3.77174036509649,6.60616215654227,5.4927569792699,6.40412674444241,7.49839040073835,1254.27976278323,1255.6071093931,1257.18023653987,-4.00788968686397,-2.49825943630246,-1.24635058745642,2.61499904706318,2.90295402601674,3.22202471237539
01/04/1997,1.13920689686316,4.00811954883654,6.80887101394285,5.44838553366666,6.33027759006942,7.36796666704026,1255.34201561585,1256.63349190755,1258.1130578668,-3.62486026546622,-2.10879919084192,-0.725031141243246,2.4377949510942,2.75396519199019,3.05479410573509
01/07/1997,1.25357789035962,3.9474665553813,6.62537033770105,5.46913561364891,6.3255608048819,7.39851538939841,1256.11516458163,1257.30270228518,1258.85760250708,-3.33682273119543,-1.82359150055857,-0.599259590297862,2.40146105881175,2.70088755941406,3.02427079955542
01/10/1997,1.20869017420293,4.05408469262767,6.70336739514483,5.44436445814607,6.27190899648465,7.30371905875254,1257.20297710783,1258.42627389178,1259.83844905224,-2.93682537723861,-1.48302373373422,-0.343173040831533,2.46806695514034,2.76797351051997,3.08909059218622
01/01/1998,0.989511157983549,3.86138196298549,6.61601032259533,5.4834271416039,6.28155590211836,7.27807497966412,1258.14684039548,1259.27494607394,1260.60983977659,-2.94821494294485,-1.56780558506881,-0.455800037417192,2.39410224101611,2.68806345452009,3.01612097889664
01/04/1998,0.8285043936601,3.6336806410543,6.58104480999544,5.48349273938644,6.25583279503994,7.20513929400883,1258.97069561186,1260.11840191931,1261.32739054623,-2.85157766655903,-1.57022894722556,-0.37624916180774,2.3097756624232,2.61363336990759,2.89978938959237
01/07/1998,0.469501675729096,3.15952073950007,5.9091729547806,5.53322258690661,6.31599720153733,7.25842100005057,1259.86224132103,1260.9406924341,1262.19229726866,-2.29743174265575,-1.0437411913835,0.08404501223536,2.18076824835862,2.51090689626529,2.78034343071334
01/10/1998,0.368710114299449,3.14543158740081,5.88455143564223,5.48178706859724,6.26806778607454,7.14066682118164,1260.91047423867,1262.00065540658,1263.13288020425,-1.80059049386962,-0.557457880956127,0.519815815330544,2.22999771289837,2.53103135811208,2.82630301549706
01/01/1999,0.310000315319945,3.09314532900223,5.86442772123353,5.47721238838873,6.23870288480396,7.15435800398223,1261.89566796325,1262.9658506726,1264.0124711713,-1.35522842998122,-0.311750454934353,0.709337434890482,2.23721826900837,2.56534768903395,2.88193021973558
01/04/1999,0.260492079195712,3.14852364879072,5.77703766272691,5.50744651109293,6.24879447882728,7.13453508824436,1262.56648756074,1263.70709759116,1264.7101936916,-1.42159710541833,-0.392500086280931,0.630936778321651,2.28846445369603,2.57646897700575,2.85548113277642
01/07/1999,0.243408427367762,3.0905557527628,5.86312685753672,5.56921482620661,6.28618062182969,7.14590448598177,1263.39640103595,1264.49951006742,1265.62658059475,-1.40562159512099,-0.377259725969709,0.662286551608957,2.32583112351369,2.64258370105061,2.9015188015777
01/10/1999,0.643371426743386,3.43270551450986,6.18151405609258,5.5184227970547,6.25075694013242,7.06921371658036,1264.58391621607,1265.55615998883,1266.66433793817,-1.27016342426238,-0.256101326779904,0.749594283228939,2.27672214151986,2.58022980378356,2.85535713507635
01/01/2000,1.0345906118813,3.59384516986787,6.35351427252986,5.54003277623972,6.25986999784666,7.0597909875,1265.31979837653,1266.37642357086,1267.41787154445,-0.920286316165974,0.0972124179865715,1.03814154472625,2.26713809776701,2.5748371249598,2.85379817324191
01/04/2000,0.95466563789227,3.75171126809761,6.24850852508579,5.48356716768927,6.22086947201498,7.01894435639166,1266.09467441807,1267.01540820861,1268.01076897582,-0.632258662122473,0.307391382346756,1.25320407340282,2.17298518611387,2.45951105857658,2.78442059372604
01/07/2000,1.01220565922815,3.90634132614246,6.77206665270715,5.3966947553297,6.15282759955173,6.98849169089508,1266.8340990275,1267.76763168099,1268.80908799185,-1.25521488300079,-0.209370872691859,0.781577384984614,2.12990547583389,2.42555298809797,2.71423455988616
01/10/2000,1.03961387912156,3.88699986709815,6.88832464895304,5.35907057150597,6.09769667875944,6.90773027351936,1267.35092777895,1268.36305881215,1269.42569202785,-1.91655344626033,-0.809954474981538,0.178862651639516,2.11730710581251,2.43439394947616,2.71915117601761
