stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00682810410056071,1999.99999999998,1000,0.19475,10.7380425416667,-8.48830185875795,2,4500,500,9,0.580701477913553,-0.198124162053438,-0.267215872124916,-0.271420061100233,0.552560257182451,0.237074266066722,0.232691006988526,0.490981306501298,0.200515858912092,0.259001440604293,0.510309699624089,0.0173706558305864,-0.0747944252057154,0.505935304129656,0.523684610883153,0.525186331434141,-0.198884482828451,-0.095410945998931,0.348510610338658,0.293277860239629,0.387215670271431,2.53117872589068,0.440283405824463,0,-0.0336797280449618,0.000549512521702548,0.00152051000599291,0.00119819189561839,0.669146187408374,0.142282211440775,0.284453846457465,0.479447156795172,0.0481532198454022,0.276399085644362,0.0472923900484848,0.177174893054515,0.0465616614183933,0.375254202327344,0.0468886000558287,0.277754325060218,0.0462873483908365,0.13811801708277,0.538623116746525,0.893200992125394,0.174588277150655,0.232009530806021,0.276448500459404,0.452856102652447,0.18372754509882,0.299999999999999,1.64968666361045,1.72132686646548,1.63249925936456,1.68194232807629,1.81977880230462,3.21443766719367,3.45118115115361,3.41340050637211,3.43530698043262,3.6067208095521,3.41498076811212,3.44737315528755,3.57381768674255,3.29029792395804,3.33929661639499,3.75505300054175,3.64859572164661,0.92587309821379,0.939662130287434,0.911839306805577,0.912812133571557,0.964798383826604,0.898235946839222,0.69039958363053,0.667601715072982,0.722593841211954,0.708788646988927,0.704603065403232,0.673208645851857
2,0.016144839781382,4500.00000000003,2250,0.29975,11.196371,-10.5249458573334,2,4500,500,9,0.55679171254474,-0.197744238962191,-0.268762672014248,-0.246399335930268,0.602921439972901,0.196768566741335,0.231322756667097,0.469229031217572,0.23279203816352,0.212050915077421,0.51546530715577,0.0429716555431705,-0.0672883258756432,0.517260514947038,0.571547553758054,0.522998202153436,-0.175449273281636,-0.0961220025236799,0.346477205946673,0.291929702750016,0.372112156014616,2.55282411842042,0.401839478625518,0,-0.0312984777881038,-0.000734025304329232,-6.77923553038063e-05,0.00387009006242927,0.612809049543358,0.146357887343411,0.278720130115782,0.471770104262296,0.0493767496339133,0.258708713786686,0.04775301300048,0.165896025374941,0.0459084658423178,0.366736272434143,0.0464920415420786,0.275339257020187,0.0464669025758995,0.132966870396218,0.524986728085456,0.857803012205403,0.167916902753029,0.224141113385172,0.274932500204488,0.455096972984971,0.177347704850346,0.299999999999999,1.61313917579351,1.88925579859576,1.5910376843794,1.72441097413173,1.85280173259631,3.26888744219927,3.59979133684107,3.42626254228699,3.54275002361751,3.7740705224856,3.62599969335448,3.59420419378796,3.54057503509524,3.16626027806347,3.27369318079318,3.84138169778653,3.53114773120863,0.945076993570289,0.939451062112836,0.960573206346203,0.909282268251834,0.963562623270896,0.868753324313668,0.672750842946836,0.660683399654252,0.755287065889839,0.738660534802113,0.706494974919186,0.600325736238231
3,0.0261123142878993,4500.00000000003,2250,0.30575,11.1592652916667,-10.4460348396861,2,4500,500,9,0.530139319359489,-0.197953404849154,-0.253140192328762,-0.164099551085874,0.640984391436169,0.15803874415773,0.203950338010518,0.460862099132212,0.28850328437224,0.150122746730464,0.557188629125573,0.033199420560859,-0.0641163125617685,0.546459060148572,0.595116541411899,0.526057170772857,-0.202055704962032,-0.0845148713848025,0.349457715850133,0.281317388106608,0.363072840233765,2.57104493108138,0.38565286733921,0,-0.0281464070346604,0.0011605267067053,-0.00526353270580837,0.0049799704418035,0.588514269109275,0.148741239222316,0.272467000473217,0.467706538546489,0.0521924704286256,0.247138535360629,0.047631654994889,0.156839964653065,0.0456084113905101,0.359648579192102,0.0462311687214821,0.264839200373345,0.0464606523028172,0.133029858696464,0.505461180801438,0.806229981505023,0.158536398973112,0.217716642786091,0.265998467619379,0.455608774700222,0.171502421188897,0.299999999999999,1.61300841238183,2.23206545623728,1.57003773999921,1.73064087765628,1.93935117161467,3.53358477886601,3.76132185359365,3.53280962406863,3.67096757277274,3.61404420976121,3.82007943153686,3.50474145388837,3.79995630679502,2.99751361247037,3.26458103979265,3.81264933676183,3.55061455324135,0.979467007109295,0.934303476508229,1.0050095061174,0.925725624591975,0.974514715923034,0.820160899088741,0.592339048304687,0.596427542914748,0.794630097234226,0.725925890839996,0.739089062491846,0.478875340408411
4,0.0373103351281895,4500.00000000003,2250,0.34425,11.4237432916667,-10.8463055311319,2,4500,500,9,0.488743113916309,-0.19001035973596,-0.254173769218453,-0.0681010022875619,0.683572217823027,0.112149111250145,0.118150166588721,0.442896082966251,0.281989175834803,0.0703450881516589,0.623453134417989,0.0515640947096596,-0.0943894330342554,0.562464059027911,0.627903354563202,0.538245846959613,-0.233425959113351,-0.0641270900755073,0.350200414406169,0.262590751397052,0.362107645199563,2.60714697368327,0.363430955219016,0,-0.0245624195775115,0.00572948838792895,-0.0127909027729584,0.00399461069897195,0.569536262941747,0.148025430806354,0.264281776385958,0.447869782209061,0.0542497745764959,0.23881712304672,0.0457507475750739,0.147130698056502,0.0454581591962704,0.356345884354979,0.0451326304980249,0.2512897861698,0.0452403159217966,0.133550835828362,0.492500144392708,0.766025977370816,0.151239261629702,0.215817393781831,0.259218993492304,0.458773561637383,0.16891289474159,0.299999999999999,1.58780511576424,2.51808111399558,1.59566868496408,1.70318050411336,1.95532027173808,3.46050398546488,3.87302148622324,3.45200498569555,3.60974510394767,3.44729712156305,3.97458343900249,3.27225178147751,3.84220782422107,2.76024579931244,3.23352051095234,3.76185433280085,3.39929727997739,0.957117776110276,0.886407833561155,0.992551446551606,0.89770331739216,0.943167502888471,0.789173602307051,0.489427721319314,0.530029884019124,0.832832315318582,0.75532534918879,0.812056482147034,0.31837911291042
5,0.0507917785794272,4500.00000000003,2250,0.392,11.4550447083333,-12.0383329518958,2,4500,500,9,0.466491167858269,-0.180455378809991,-0.248850142244855,-0.0237426125515088,0.745984348028993,0.153458189788031,0.0720283549366019,0.439425933417041,0.208373185358791,0.0637148583153914,0.675359628187162,0.0749238582369465,-0.0778271090020932,0.557814790434171,0.657324785705604,0.533888091675192,-0.257953867053653,-0.0504765012729965,0.353154591007356,0.234996331833532,0.362554699182747,2.65996720968213,0.318955749303069,0,-0.0194585605834973,0.0108209755643017,-0.0220320096268701,0.0025977568770292,0.55358289726753,0.143506593821448,0.256174409403761,0.428736494673315,0.0581685030729739,0.230337238605949,0.0437129720159879,0.142457205307176,0.0442496095314093,0.355521794313049,0.0440845269600688,0.242611200009927,0.0441154106452537,0.130128235809606,0.480395690364281,0.736600906703577,0.142668836001885,0.214794928411843,0.251283979053148,0.467742248477971,0.169053101025335,0.299999999999999,1.50203004374055,2.5590039709311,1.63056997985527,1.66294204083551,1.9464179098948,3.20936962808591,3.79974485102861,3.37346654170074,3.61128000299,2.97690122019713,4.13060686970109,3.221282735713,3.96700500972822,2.35157191055258,3.45891534599031,3.40048619656094,3.14257814984726,0.914697744034714,0.877210311120312,0.927821738759447,0.827481769780127,0.956906518767704,0.777856052368552,0.450095245567674,0.513684499356248,0.80986035409687,0.759894118732715,0.849408583418661,0.154663422979489
6,0.0681598189102688,4500.00000000003,2250,0.326125,11.2658122916667,-14.3746636290084,2,4500,500,9,0.463357955012764,-0.176204381069633,-0.262862743170841,-0.0491278239329672,0.776907154017168,0.17549555162449,0.0431451071523359,0.464853796321287,0.203545728074906,0.0491425394547461,0.674907484115582,0.082194096462998,-0.0531058066488124,0.538000955228153,0.692004282834052,0.540515676302058,-0.280687128747878,-0.0488184872956185,0.350157524629338,0.228488678380784,0.359455343905788,2.66567029060807,0.283504028137115,0,-0.0147623081376178,0.0124635017105949,-0.028356302245132,0.00211421126328555,0.538548795692587,0.140124853923969,0.251562499680186,0.410835470443238,0.0609989639411628,0.225155242147731,0.0424717720501448,0.136343986470225,0.043064836706611,0.351092355281212,0.0427226909661191,0.237913621367061,0.0433720085895686,0.126920901148034,0.471611881300707,0.720547401678939,0.135310442152301,0.209750702616415,0.248579454258,0.464804401316556,0.165106976430461,0.299999999999999,1.39533623725408,2.37953977304705,1.62511462876143,1.65375929318311,1.96560585027318,2.95525837895001,3.85904867204449,3.43963590901559,3.59965781666042,2.61345815887685,3.91427086419616,3.11962103885394,4.02150121643252,2.07912748110665,3.48832952065028,3.60994275812425,3.09139429190139,0.900875659512356,0.903109076957234,0.888151835114401,0.791888994278802,0.959061860893926,0.786289049117246,0.444405393608869,0.513043629892686,0.790611306977175,0.778934478582867,0.861365119646525,0.155559219014848
7,0.0878041514455721,4500.00000000003,2250,0.318625,11.5471204583333,-15.2269775618427,2,4500,500,9,0.469343508045767,-0.184445767870594,-0.280664920126251,-0.0658923797678567,0.791794087493573,0.151427536402392,0.0702808716801564,0.509979911359978,0.170824834675652,0.0361877850030922,0.676590636340444,0.0683364485852082,-0.0326758438990777,0.553544340825504,0.700157867428025,0.559727643945968,-0.27137288053621,-0.0519773174006661,0.346770573482218,0.23163086219981,0.356157039926721,2.64454223542274,0.263545582063411,0,-0.0119691457801799,0.0116206640979308,-0.0301018193609783,0.00162431120285313,0.54175901774747,0.137557682594615,0.248409373634202,0.400363870578657,0.0625652437663694,0.219320992705331,0.0431259320319579,0.130556071871987,0.0423932682902598,0.345352648276008,0.041215019122879,0.234183514243125,0.043576035438951,0.123206782317468,0.45706187422609,0.717006640714835,0.130174829886744,0.202648087117844,0.24835874283936,0.456329676665736,0.159241238860407,0.299999999999999,1.34246239260431,2.24390946135633,1.59046274374996,1.70836028063865,1.95206301713756,3.03448699650251,4.00457685544235,3.45460738230232,3.70575476218633,2.47995406552124,3.86893836533678,3.15625905722981,3.98443767940394,2.06988280763333,3.27967954119538,4.27799214547066,3.0184021526404,0.939397217602651,0.92424530273678,0.881730589323539,0.788298510905231,0.979599083376277,0.76631578289712,0.435911105721618,0.507305809678182,0.791093095632514,0.800300068245545,0.874333349458169,0.19272422494722
8,0.10854649742747,4500.00000000003,2250,0.344,11.1253307916667,-15.1713841389307,2,4500,500,9,0.461203689735595,-0.200541937657136,-0.272550690670113,-0.0880376176418721,0.783722859925824,0.11076279567826,0.0794532154490171,0.543848384150171,0.154208125478266,0.00588177836417174,0.70317458123848,0.0676817000088486,-0.0372315537590384,0.610334115352694,0.691372842444916,0.60323613359843,-0.251139602152446,-0.0537891609931321,0.343303422685045,0.245077517029979,0.357240654378072,2.61935902713702,0.250419565217544,0,-0.0112930330888792,0.0102101544581396,-0.0284135446651834,0.000484611741275539,0.559883476125609,0.132168201968215,0.251981409792967,0.382987807184865,0.0630487642350551,0.209653834417986,0.0444785535615516,0.124155672460969,0.0417546636726267,0.333613657370733,0.0402591060791109,0.229205586886375,0.0421012222557199,0.118418288823243,0.445686175054044,0.708817594159475,0.125884675912265,0.198455901335123,0.250925451984797,0.444922422141191,0.150449196729001,0.299999999999999,1.33385084347591,2.17512971102249,1.55235673413633,1.7699738047776,1.85412936509962,3.08999593898679,4.36933162791514,3.27170800438744,4.12421674951644,2.35663031242705,3.79075220908818,3.08419514492399,4.12835094554437,2.13928601478173,3.1347190043357,4.98827509967084,2.90309197272192,1.02995832438741,0.931923466006426,0.859252666155783,0.807816259128545,0.961326850055421,0.756774624239135,0.420456488911231,0.529438706030248,0.87324459092672,0.834827192728243,0.844312767247165,0.252211746148575
9,0.132405901811967,4500.00000000003,2250,0.351,11.3433882083333,-16.4617574936297,2,4500,500,9,0.473912470516922,-0.213930010978124,-0.275103455141169,-0.0924876126343679,0.779684581459725,0.0945996339854109,0.0369390232130891,0.557095727722487,0.159116497914714,-0.0178705480534715,0.707515068644113,0.0578540489065852,-0.0323749192955493,0.66721959315033,0.692621196015421,0.653240710206492,-0.212246867212347,-0.0551312577843067,0.340667538455903,0.260132828289135,0.352692133259818,2.59690216296448,0.228876269067289,0,-0.0112360674181048,0.0115013109740742,-0.0262213243491407,-0.00108428955507254,0.554733068671943,0.127731796917459,0.25302643246901,0.370310730689567,0.0615209804911812,0.198897394626974,0.0451952399986896,0.118879491478916,0.0410857336363167,0.321376654960801,0.0396031280252469,0.228135330039801,0.041344683516616,0.115780694328479,0.432824138220516,0.705486193618479,0.123043134863044,0.191792987521513,0.257641965740209,0.43532454071253,0.141864847470975,0.299999999999999,1.32720062773784,2.09313072013883,1.48719900266995,1.83877053127628,1.82664979724079,2.89692348137622,4.46299374878811,3.02605605917332,4.32963545969899,2.32631523160128,3.77058023665571,2.90833988735667,4.23180474186814,2.11909963540118,2.96185701308368,4.91956400998902,2.64918431106489,1.09470219151109,0.902555636443043,0.840211222148254,0.764658446716661,0.959246065179628,0.776235135293267,0.399006674300227,0.592893583218074,0.940688395909811,0.850397184441828,0.8569582504269,0.349920939236219
10,0.158936907371173,4500.00000000003,2250,0.25325,11.2150477916667,-17.2227565222879,2,4500,500,9,0.47996191276556,-0.228244213960332,-0.278793355786742,-0.0832317201209688,0.775552316948194,0.0874873861177032,0.0170132489040563,0.571701411451699,0.172508888492174,-0.0380036487021776,0.691117017704721,0.0573250875363694,-0.0310190625423961,0.715667112387529,0.706669146290161,0.69952462435077,-0.206757259996609,-0.0542858229705879,0.338077895565,0.268925135689453,0.348643396723553,2.58610098804483,0.225610557426247,0,-0.0118623412328521,0.013415581342977,-0.0219444687930295,-0.00198583935668257,0.551510899270982,0.122992241607783,0.253963849265016,0.359919736171786,0.0595573411210761,0.185292319833043,0.0466479284833231,0.114885194815758,0.040767221812274,0.305906802096186,0.0385167161779249,0.229585039309594,0.0408634998830311,0.116455480994867,0.421704896034104,0.699955996302987,0.120693869458538,0.188323574160248,0.261377639974496,0.42866845422058,0.134287584168534,0.299999999999999,1.36353560567816,2.05355696596745,1.41918383488262,1.92998563765893,1.75270266972884,2.92237849970236,4.54534516748468,2.79481388458189,4.49638773854671,2.26490043248965,3.8312789491779,2.71575395267235,4.21086192271308,2.28138718379756,2.78735022596527,4.51874027810344,2.58695589426257,1.13182401845328,0.872206960046898,0.818601966303326,0.753773344857085,0.938140740327251,0.777973784467979,0.405933120730173,0.662789109235158,1.02469866249386,0.889888846728998,0.871616735299221,0.379921817893242
