stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_la_w2020
1,0.00415294385234305,1999.99999999998,1400,0.1975,9.33252666666667,-5.32681409206369,2,4500,500,9,0.611893209751088,-0.20195858001636,-0.258117809434886,-0.237114609107841,0.528225508029406,0.238726152359943,0.244368415869288,0.480534414647358,0.233352570938669,0.230635844299612,0.488889229801015,-0.0224748909235108,0.000279498566176066,0.504414867625102,0.499214492008228,0.497331407466762,-0.174464649782861,-0.103256528796325,0.348589073382903,0.298031629954064,0.402501649033928,2.49864959597501,0.445714904079126,-0.0770573055590838,-0.0372516367658672,-0.00401050235119781,0.00522716363653014,5.06961090138259e-05,0.706396169662707,0.143940959340704,0.279974799316847,0.465281768711443,0.0477909719942555,0.274072652034465,0.0473084431942311,0.183190273131514,0.0457578984991992,0.367670515231636,0.0473077018991404,0.279744423549851,0.0474192050968153,0.141664088787829,0.53676511474463,0.90383559518797,0.181735008999938,0.227003150011037,0.2812028897869,0.471937670923301,0.186105049593925,0.299999999999999,1.6974602272386,1.70195593776718,1.64131045017983,1.75909516016098,1.77655251990054,2.86107106319224,3.62650875522608,2.98246865662169,3.5577017077043,3.00361816878593,3.56409732902435,2.88388722567461,2.99489047398231,2.90541820424066,2.98608576256927,3.46332058311133,3.01767351780179,0.934688236259282,0.719207183210724
2,0.0093322772439848,4500.00000000003,3150,0.305375,9.79896941666667,-6.14988365583454,2,4500,500,9,0.594884684693037,-0.202730324143814,-0.233105402148346,-0.261081242742283,0.562676160936549,0.243103712119191,0.240439949455005,0.480417041886163,0.248055308686368,0.205774154466033,0.496742818932682,-0.00906047275301461,0.003950508144146,0.518320061490345,0.526035189402061,0.509324298510306,-0.156502762147722,-0.102042158092097,0.350845506584339,0.290490723048664,0.396239007105177,2.4975532128816,0.404540941515428,-0.0714832488753003,-0.0338635864264707,-0.00517249741333068,-0.00043902381215901,0.000808275128868331,0.649828398678208,0.14883362794892,0.279609570974816,0.456553405830424,0.0470307336189836,0.268450413572426,0.0468829460330302,0.17649279372234,0.0459240398128726,0.359071611541552,0.0480454109102733,0.274514728676566,0.0472409225082058,0.143126622426925,0.519372180416455,0.891681969609091,0.172554174388038,0.222201388142874,0.278882868166691,0.461652463299474,0.181968941015596,0.299999999999999,1.68394163385892,1.74406740191171,1.58072836980332,1.74204350635858,1.78544141952239,2.83437488918874,3.63961404275183,3.06757601082115,3.54849742543876,3.02308187206778,3.73300121933785,2.91550247075421,3.10655581685084,2.82203123774709,2.96116919208867,3.60028200673549,3.09155679685188,0.935344189670963,0.707457313616677
3,0.0153771250651041,4500.00000000003,3150,0.305,9.793463,-6.72705374543678,2,4500,500,9,0.580618771184315,-0.201809762567045,-0.22909790162961,-0.233596663462457,0.589252295802056,0.228470227365071,0.250519894104566,0.477687691710194,0.239244934757726,0.208330622552688,0.515905516029074,-0.0229262505851743,0.00864443487782016,0.539070987795337,0.54871105989178,0.511613523426471,-0.140784169677079,-0.0972495433720658,0.35062841284144,0.287567551248833,0.396293224527953,2.51963321463067,0.385860150368163,-0.066829212591336,-0.0317106928269697,-0.00738116414845371,-0.00215900459540139,0.00208312006638162,0.614167897461208,0.150997702586471,0.277309574085276,0.441046146710727,0.0469023879452576,0.264947605366782,0.0463938345054484,0.169322986145749,0.0459319553680037,0.345016872670376,0.0485939257939128,0.26806108703814,0.0462812195227547,0.143028024717152,0.505595716871805,0.861740155355289,0.163509544773014,0.221372258417714,0.272580345334687,0.459412625505338,0.17810180765779,0.299999999999999,1.60237708339267,1.76579744478423,1.56828646840608,1.78581257176878,1.84093936443792,2.85387468185548,3.7150587517363,3.01437281746398,3.57558369763965,3.06547467626211,3.9509744232461,2.97834683875386,3.26109645217245,2.71665604167006,2.87749561801799,3.88567650679393,3.120789991586,0.946998579156793,0.690765425711849
4,0.0221058425277259,4500.00000000003,3150,0.32075,9.74509316666667,-7.07723554009235,2,4500,500,9,0.568185446798365,-0.200865674862319,-0.214379597081991,-0.252894176468973,0.607393401621301,0.210011318506523,0.239199827262211,0.483683654729229,0.226289292537028,0.177789554937812,0.525667458197219,-0.0433883196519085,0.012653292433685,0.552271155186,0.582735893205534,0.505329618403902,-0.162132365407267,-0.0984935208364191,0.350674815048863,0.285735342249505,0.381497314876831,2.53977401519805,0.351448752416926,-0.0638133214265734,-0.0290677801749264,-0.00628012843826784,-0.00549963291831305,0.0019578909091918,0.579067605945755,0.151727331173094,0.272708484374212,0.436122439406235,0.0468007074602977,0.256000000742216,0.0455115955787095,0.163518456856094,0.0455495048997073,0.343836313019561,0.0488057516065586,0.264857849372634,0.0452918176335298,0.139503722505148,0.493429752292316,0.82871490021922,0.15985474149208,0.220769705029376,0.268233175294861,0.440853564456673,0.173567054426624,0.299999999999999,1.57254262108438,1.79138429668711,1.54197349356433,1.82037340774866,1.93553036187919,2.98949369746374,3.73351832705066,2.96784570469205,3.66616494224814,3.0721388203105,3.78651427957855,2.92234035361127,3.2772106816485,2.6904246565856,2.90055169588617,3.98045107899502,3.20437422472352,0.969813486075984,0.640755039746971
5,0.0289634194232958,4500.00000000003,3150,0.34475,9.75706579166667,-6.81144752177546,2,4500,500,9,0.555165592808903,-0.200187625161384,-0.217657010928187,-0.26481249254199,0.601746765265474,0.198740746996487,0.187190592009915,0.482965693561728,0.269312455535944,0.123783017838168,0.538729077485973,-0.0192983473301612,0.0444514885038488,0.568461340701413,0.62024636985089,0.502513635828688,-0.178185246326708,-0.107691917960963,0.348731586106555,0.278552838649795,0.363903423305422,2.55411935561883,0.306307676131016,-0.0574400813190445,-0.0264794850104535,-0.00351028595792358,-0.0106590990165889,0.00237306697885867,0.55154804131065,0.149842432381814,0.269021867400249,0.427178407517053,0.0462134726808613,0.249489384829807,0.0454470916315221,0.160315174318563,0.0459977045660945,0.341216845396374,0.0496050794882716,0.260303017885964,0.0447378078336403,0.134827569188973,0.481092899363388,0.797150139589822,0.157058974227863,0.217737924555886,0.264612277785594,0.431651610854711,0.168403311673083,0.299999999999999,1.6179761540556,1.77697121681845,1.50990313450724,1.8239622979365,2.03031400496015,2.97064210059836,3.77613795402014,2.9213746141811,3.80173530432135,3.15314296917396,3.74163407362202,2.90153787891815,3.36781336528432,2.64093420647526,2.9426011355931,3.97931923830839,3.07653844380128,0.976515965353177,0.575307017072686
6,0.0363209886702308,4500.00000000003,3150,0.363125,9.85130779166667,-6.90682165590027,2,4500,500,9,0.533382610419815,-0.197864994896742,-0.223457846247797,-0.236078909792862,0.614974007003432,0.192891127732638,0.111411130200087,0.501369032948989,0.295371070643322,0.0209850161364204,0.547591152933158,-0.00117714189590827,0.0685196298283153,0.586464753903957,0.663725721026116,0.511789091278019,-0.192737011706861,-0.114633614938967,0.344344953225235,0.275520532142844,0.349713640529623,2.57570501413507,0.268049908298473,-0.0531235210982857,-0.0251467650763722,-0.00151044032728983,-0.0185346726721805,0.00301957584417912,0.527173352595009,0.146095463904091,0.262557198402295,0.416209510418722,0.0448676769676661,0.243460142012103,0.0447228617747993,0.154447022704502,0.0463032489537506,0.332003685442043,0.0498562666758146,0.261661989326817,0.043964646144384,0.12953988739328,0.462683658613586,0.786236718562447,0.150953680915063,0.214228960470689,0.263399280685177,0.41866212274425,0.164095541212008,0.299999999999999,1.60951360414642,1.77101460168522,1.47027441691173,1.85601230934102,2.11126284426786,3.05332626971577,3.61916427963778,2.82218244454458,3.92218391564134,3.15140388079135,3.63455498838188,2.67939062538695,3.40613114362718,2.54545685995206,2.86724886716014,4.00236471959443,2.78397297743126,0.983683320356774,0.50206884039269
7,0.044292343001125,4500.00000000003,3150,0.282625,9.863851875,-7.02560410469483,2,4500,500,9,0.527752708579212,-0.193186595005286,-0.220458147113848,-0.2407209740926,0.602808336364215,0.196667804800353,0.0621298417730437,0.54252855282724,0.31604016571303,-0.0617803534138586,0.539239155449426,0.0211213484325894,0.0728646664988541,0.588694233901803,0.685915141400982,0.534851223269769,-0.216410561022296,-0.11939410699955,0.343062503471324,0.273637913749131,0.33461998750336,2.58325630005139,0.239256056272426,-0.0536948412763949,-0.0244740727532421,-0.000643836075789707,-0.0195652634481989,0.00304241290481114,0.507927002420441,0.141614178252308,0.259371062133584,0.402489765436662,0.0439653820386168,0.232340009813456,0.0440460925599672,0.147255423338578,0.0456922060806217,0.325477177133424,0.0496037864391477,0.263084880779678,0.0428725104766452,0.12651525014662,0.449566347733967,0.767282698069094,0.145227591054906,0.210333029085182,0.262229130301937,0.412554863004655,0.160140613885132,0.299999999999999,1.61226966797508,1.82872946255543,1.39931115420138,1.84387097764956,2.20107964650794,3.1467591938154,3.56934254049592,2.75487338127919,3.77924309090919,3.151796813358,3.62411749018777,2.53837048550745,3.4551745437776,2.50186727293803,2.80522778295018,4.14511792029861,2.60201020992568,1.0110587104121,0.444530799982911
8,0.0535913294561272,4500.00000000003,3150,0.283,9.88480508333333,-7.77365001240438,2,4500,500,9,0.507494444178863,-0.187590321347742,-0.246993502196376,-0.238431194987323,0.607298252496388,0.223814273526015,0.0343634401569752,0.577931254732443,0.329591725595777,-0.107480042015882,0.515641689398117,0.0176286985097256,0.0673505775464403,0.586247330844832,0.714838086933293,0.554994950902859,-0.223429808869252,-0.12295040168472,0.343092905556096,0.268616462168846,0.322191427236662,2.57737095633454,0.218338244871871,-0.0517289228663354,-0.0231557982669467,-0.000389524988391862,-0.0219474070245526,0.00308008195202534,0.498528730510099,0.137554626119543,0.254783430379209,0.38719244465627,0.0435753935314451,0.219757802317751,0.0433014670474488,0.140979185280751,0.0442852872638166,0.316582845575811,0.0503984506812369,0.266071162213743,0.0429051872805256,0.125052476491152,0.440697879066639,0.758642159588537,0.138918053167232,0.20566761491339,0.264647156527371,0.404928320172847,0.152683381101378,0.299999999999999,1.57346095848764,1.89062206181571,1.36069365179572,1.8167711589608,2.29097570491597,3.16675903315726,3.40415054883017,2.6562930327366,3.77173779146396,3.17929665108618,3.46368491759027,2.40928906618177,3.40351003962512,2.47609785027988,2.76136707090047,4.38003105153926,2.34699432218844,1.02021922327389,0.374896327913181
9,0.0642626075210015,4500.00000000003,3150,0.293125,9.92752691666667,-8.43451030271219,2,4500,500,9,0.498524128137861,-0.185584173734528,-0.262480428823051,-0.209885649490513,0.62366916775409,0.248981568729001,-0.00566913522018253,0.600387085064872,0.324045884416196,-0.120002381885181,0.505210624139224,0.0204077966030728,0.0562138633232885,0.598464608650243,0.750693404594355,0.566992758105227,-0.213734365826348,-0.122489323845157,0.34544671302543,0.264269984056695,0.320955128726182,2.57010208827353,0.212105145892565,-0.052473231204038,-0.0221650324362428,-0.000704631826444552,-0.018854973221107,0.00380517524232914,0.494170832822563,0.135161357307258,0.252705568054759,0.378290399755712,0.0432612516707825,0.209978762444208,0.042996841329658,0.134970008536044,0.0433422605659239,0.312379019794556,0.0502482237144181,0.267775092775868,0.0436047461958135,0.125211852280913,0.432710258461408,0.760853674709115,0.135167876957204,0.198701659252875,0.262580882618112,0.399945923111934,0.14955553075378,0.299999999999999,1.50218477920402,1.89288103785282,1.3363193816928,1.77819329396705,2.32206845290636,3.27437992211132,3.4871448222416,2.72709318601109,3.74270094316346,3.25680590742416,3.55501669111537,2.28114460329228,3.29630040718254,2.56439417933818,2.71629552358678,4.58573719471827,2.35763486213541,1.04854760983918,0.312489458272606
10,0.0752654322836396,4500.00000000003,3150,0.29725,9.87825429166667,-8.28955111250373,2,4500,500,9,0.486261792588296,-0.186193447874748,-0.274494923345607,-0.202450261299297,0.645494661525297,0.244670081327943,0.000222933363197029,0.597994400992185,0.317333768767196,-0.141082221791156,0.500952912852974,0.0133466640996554,0.0511065701770384,0.612328198383755,0.784877170524802,0.581241819569995,-0.191975481911265,-0.115049739169839,0.349254058302099,0.253432731759804,0.324175877380333,2.56594786432161,0.210759147945453,-0.0532560590261472,-0.0205810265307832,-0.00196963713704581,-0.0196034078295385,0.00340840490762627,0.491523647558398,0.131133936817527,0.24814597099343,0.374787557782505,0.0434284648748614,0.201161087091639,0.0434818782742497,0.130450499706956,0.0421810051284409,0.308319795548775,0.0490885626966941,0.266209645886418,0.0435954768849154,0.124751819596949,0.422086128945847,0.75274539347151,0.13053328086809,0.192416892309455,0.259927059814985,0.397214947285944,0.144361084096917,0.299999999999999,1.46950459044557,1.91729081786944,1.31826501072499,1.72384190552795,2.30793767178114,3.37175479491802,3.47064844372038,2.85996312216669,3.77065687475128,3.24558400117818,3.74000724876544,2.26931721544598,3.38033074609293,2.65880267019942,2.75685232247956,4.76183742878818,2.22994829599135,1.05827572468732,0.297901705732224
