stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_s0_y,mean_s0_u,mean_s0_pr,mean_s0_k,mean_rho_c,mean_kapc_2021,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00557573623114279,1999.99999999998,1000,0.202375,9.42648145833333,-7.36929027400521,2,4500,500,9,0.597303801153395,-0.20429947364488,-0.220124007259086,-0.217037027534841,0.540532751686366,0.171316821025151,0.213027916620472,0.514248296856552,0.257615074213898,0.27568780547824,0.492921269845326,0.0183750777970841,0.0595187753546366,0.493891404350035,0.517233939979448,0.520628325589171,-0.213619941282689,-0.0972970403809921,0.348713196746132,0.300445723235958,0.399067141621856,2.50609265709479,0.416875717212291,-0.0720552411741759,-0.0336125285703259,-0.00141542278138455,0.000778372490196065,-0.00184286024795148,0.692887134288845,0.139232593596693,0.273574701608458,0.465343687334775,0.0480067235727632,0.278153999941502,0.0469426174819759,0.18083714500885,0.046272041649331,0.376930743638796,0.0471910687499588,0.275263770575091,0.0470456135922614,0.139869995982831,0.55978353122807,0.915177948749814,0.177499584322253,0.239243592639771,0.277909600578302,0.460195556678306,0.186543792428025,0.299999999999999,1.71331471639682,1.69112645005055,1.69266215663671,1.74706985388675,1.73706614400927,1.96174886306989,1.76431080322027,1.90817396034205,1.82062720367191,0.615891424170816,3.24352468960482,3.76827888848839,3.17377346205723,3.14275646183944,0.879702505161076,0.917736181739977,0.890420903497118,0.738040505007618,0.702789550747551,0.722510322514302
2,0.0128309311138212,4500.00000000003,2250,0.225125,9.66934233333333,-8.63612049575598,2,4500,500,9,0.582863308824236,-0.20110029674441,-0.250537411698782,-0.240306128474791,0.579686811553908,0.183849230051757,0.148892371397838,0.525915137390587,0.234068640534811,0.254980716977811,0.51117890630955,0.00233493927092413,0.0357329670619011,0.484209289372953,0.532735450703073,0.527908879169391,-0.145365227193115,-0.088076514273494,0.346707891972781,0.293838841145535,0.388680524839282,2.50471727859901,0.386529725163876,-0.0687229393424505,-0.0282628200008612,-0.00220088871249342,0.00502382814451845,-0.00122157646262313,0.645062380200928,0.143465100648597,0.270642660493264,0.45983903164159,0.0479842919539652,0.26639577279791,0.0472786322395991,0.167065012044309,0.0463798333639855,0.385543008026853,0.0475301734946962,0.282487657785962,0.0471305999900104,0.13986733092799,0.552150564792693,0.899850123160529,0.167103665635125,0.23744230284892,0.272614862363336,0.447880965352795,0.180707450331637,0.299999999999999,1.70144121054386,1.71262534036117,1.57873214850365,1.74505326951259,1.72693267451684,1.99811061257927,1.78666565574978,2.02005486060539,1.81561877076539,0.618026088204397,3.3003470111824,3.95974694523308,3.14832720907858,3.06393436086047,0.873791926956311,0.937429322211511,0.865875278357027,0.78015630520576,0.620339398175497,0.736438688087092
3,0.0210668449408794,4500.00000000003,2250,0.228,9.57931566666667,-9.00175813336752,2,4500,500,9,0.570503649106919,-0.20007118786206,-0.294212954210769,-0.221438232539394,0.640444668556262,0.171706392968875,0.0877545090950261,0.49170622732293,0.22328827205992,0.210035978644645,0.52646240200138,0.000835785414948842,0.0287234329219054,0.476841082171403,0.591744751835902,0.550480278068385,-0.0685159417830504,-0.0831876806600088,0.344176058612377,0.28758859699635,0.366283665305978,2.51468909822325,0.381257254052029,-0.065542261398895,-0.0238145239263081,0.000271657586576788,0.00394630583222402,-0.000349266453763634,0.586363352817728,0.14701315300185,0.265749137317736,0.466772339234401,0.0491356449903837,0.256807824741172,0.0469125667419218,0.162533312691599,0.0456444836485569,0.392188531250295,0.047346692853394,0.284288761352072,0.0484193729401263,0.131895274797958,0.545697561382936,0.906242564093096,0.155968817381057,0.22541891211597,0.266500840867452,0.430648819989927,0.171698990882829,0.299999999999999,1.74033385013071,1.80671125996128,1.40556869343344,1.6659174131724,1.71496235506306,1.99437277059669,1.86043171860025,2.01925192417419,1.85300159451437,0.625255782916342,3.17398772626432,4.30285178892449,2.9977965785896,3.1011690007674,0.878994517280146,0.98608343982023,0.849003481985412,0.794967194304547,0.502045310120972,0.758712549286406
4,0.0306341558366565,4500.00000000003,2250,0.23875,9.659980625,-9.55398008578694,2,4500,500,9,0.536040609360454,-0.19032797910811,-0.337619390525982,-0.236489298747776,0.676922903448582,0.201374056588315,0.0940133751765059,0.464276466220142,0.253633341272431,0.160798432928433,0.530298557197173,-0.0253462327142449,0.0120407701689455,0.467214828920332,0.635129686574409,0.572173189138768,0.0182112483490746,-0.0739164165779926,0.340021971800346,0.27572557783768,0.346143824570368,2.5352225140651,0.383647305715101,-0.0582227267831417,-0.021383022647119,0.00187373129121567,-0.00323673773550923,-0.000699421970304901,0.55357229944674,0.148833328301028,0.260323369438562,0.458399381493456,0.0496029960181694,0.238453777550039,0.046646236502877,0.158366519545367,0.045621880779535,0.403753855415489,0.0470358450114055,0.282426891576405,0.050156864533075,0.125277989893079,0.539261128429861,0.900102126616904,0.149413151112176,0.219757858331716,0.255573905247851,0.404741371695591,0.160950186705508,0.299999999999999,1.74636605406412,1.85696460229741,1.25933077515624,1.62859621965939,1.56976208003863,1.92567657857271,1.89326238929054,2.06751271367201,1.94220574499538,0.626239604066287,2.92434026606628,4.11734523101641,2.80361649388609,3.00376070550305,0.847545583095169,1.0066052439646,0.825205161853279,0.719667770696175,0.473891728910159,0.763382554454211
5,0.042404598122008,4500.00000000003,2250,0.273375,9.57728316666667,-10.7746835154259,2,4500,500,9,0.513486285600135,-0.183070081437763,-0.356297439644588,-0.222768663333707,0.735942210832761,0.237558472481455,0.143238643510674,0.450138832119765,0.337918477828176,0.0683754298683139,0.517102411175544,-0.0129893638064659,-0.0170263175564452,0.445934470406733,0.665704903804477,0.604194487187557,0.104995105868602,-0.061346232391517,0.335752175687282,0.27378915795207,0.331457884654413,2.54519906286614,0.373111284309783,-0.0491730729972622,-0.0189356987986209,0.00191505367197846,-0.00949750297936946,-0.000741700959159161,0.529050436391768,0.147680530656788,0.262951550813478,0.458481039829097,0.0492891415463346,0.215161172312725,0.0458591703563609,0.154154789572069,0.0463318235926385,0.424132224125734,0.0442932277501434,0.265741680588676,0.0526492874479662,0.118536682808233,0.518346639815958,0.874601737846636,0.145907476327357,0.220402168651945,0.242223755090056,0.390448093685196,0.149658304858296,0.299999999999999,1.73613979933558,1.86721259449283,1.1116007324572,1.63832183698849,1.47187415319316,1.79461142639751,1.88469555054671,2.16539029475662,2.08729864564302,0.61854252352684,2.48953892974787,3.8226698980504,2.72965349454525,3.13996652139224,0.803993897078459,1.0091175618155,0.82151078387523,0.695188062594172,0.421385544331776,0.787740879773175
6,0.0578071172922577,4500.00000000003,2250,0.318,9.69502395833333,-13.0319136367263,2,4500,500,9,0.496309730861071,-0.175480856492812,-0.357782148674818,-0.184268693701993,0.791749014176459,0.268746566371086,0.1793958040782,0.443988237721384,0.381572631003357,0.0250713426261982,0.489436083867467,-0.0118312624592743,-0.0275306182603837,0.424498058562271,0.716203890951599,0.650308500011557,0.193127141733725,-0.0558863044897241,0.330451623170931,0.275100799102745,0.322903733443182,2.53898193369304,0.357185230206224,-0.0392246156046131,-0.0168231364871108,0.0037239706897378,-0.0105471292465587,-0.00107004179422123,0.507275579894824,0.147399223478523,0.269916748553653,0.454060039429314,0.0496315560661664,0.201477033836968,0.0449193747595019,0.148585334014062,0.047246983946638,0.432208162034811,0.0426878008430582,0.252372638312994,0.0540366634217693,0.115427080211116,0.488782840402056,0.831291307667213,0.142844336780603,0.216966632449266,0.234913426687666,0.377795480025571,0.137494334608005,0.299999999999999,1.68459518901875,1.86017521741033,1.03245143044128,1.6202946203967,1.41915082936422,1.67240420492656,1.9439221612494,2.23971706332102,2.14410209134619,0.620559186298508,2.39989250895138,3.60462973475751,2.68038463481504,3.02341712329898,0.794332213331141,1.02578827656947,0.818872173357777,0.65957819769018,0.371278557259782,0.816885831054141
7,0.0756373253563088,4500.00000000003,2250,0.319625,9.82129220833333,-14.0449120658142,2,4500,500,9,0.468634233760514,-0.169941905289601,-0.332042001522224,-0.155356064284871,0.823056169115097,0.27949153333009,0.164620923527458,0.44350340882289,0.393321733757698,0.00411890022851346,0.474508301939286,0.000555470348324414,-0.0482755882371222,0.450740732481908,0.753981736051137,0.661993878951788,0.225397289664708,-0.0535058929241575,0.325929519022059,0.28451266450698,0.320151883181219,2.5310646916289,0.342014421579794,-0.0357163236030327,-0.0151418406334954,0.00522580340688393,-0.00881708029816706,-0.00197480727478929,0.495797946371384,0.141087452358006,0.27563286605675,0.442332894873221,0.0507779289217617,0.194075148814734,0.0443798545508987,0.138842385009902,0.048125330735293,0.422981494269834,0.0421010867052188,0.25328230583729,0.0542191625023237,0.116099332134834,0.465964902284046,0.808507381608737,0.13796220314269,0.211907863369335,0.237937911930051,0.368679936461979,0.131322831495327,0.299999999999999,1.67154432089183,1.77683813665093,0.984012648259434,1.57629731652511,1.45617039170253,1.65124838325013,1.98130540064284,2.19669983357178,2.07736252841598,0.630045381400181,2.49983561949755,3.44383746644407,2.56161392899587,2.91801704030616,0.805963974141792,1.0234940956338,0.798990059597846,0.69503602376449,0.337123471096308,0.793524866881625
8,0.0950758979730451,4500.00000000003,2250,0.31225,9.73961979166667,-14.4476059639042,2,4500,500,9,0.456896933408247,-0.164647740286857,-0.312898677496467,-0.137557192431436,0.845462571119657,0.287349541707889,0.144695528721176,0.46410942870409,0.387744634657636,0.00617884270720499,0.458110819835462,0.0190998807498618,-0.0377563823282745,0.496170777628572,0.787376522299383,0.672192198011601,0.235373167967348,-0.0457609412489603,0.322933795890627,0.283240205733414,0.32334483021297,2.53122465440465,0.319239773701601,-0.0336829491274796,-0.0142230915639586,0.00617670916878247,-0.00846213411795695,-0.00225743795478326,0.488594374817066,0.138116488623478,0.275000216815433,0.442000307667264,0.0524417543909499,0.187413285130205,0.0436343643633153,0.131290227554815,0.0486187902286146,0.405664245763693,0.0418685856362213,0.25108908179685,0.0524560170344725,0.116614258009391,0.446315963015526,0.798983558335083,0.13335509524262,0.204410830236303,0.236549930505341,0.361382371799662,0.126855853021242,0.299999999999999,1.69175398254322,1.70831678200943,0.980288658125536,1.51781424553947,1.50741447129838,1.67158550235404,2.04667086915131,2.32059283578069,2.0505142176194,0.64938111203775,2.57308132428802,3.36850046965677,2.57871249565053,2.83645401743226,0.818213848912444,1.00335482176721,0.813617363391419,0.737246010939011,0.286616991093512,0.74510979601973
9,0.115780316498705,4500.00000000003,2250,0.311875,9.866323,-14.5252484311899,2,4500,500,9,0.446500833797205,-0.160252075437939,-0.286496201644743,-0.121037706995226,0.861804916003741,0.294880668005747,0.128493479588562,0.452951837353797,0.341161156418164,0.0288664648101998,0.45001894150244,0.0221299252621971,-0.0201819872111143,0.557609888991666,0.809325704966371,0.671323279307125,0.21841983866644,-0.0393785367068176,0.321248447211405,0.273337366656482,0.326821242208624,2.55048486390098,0.30497277317326,-0.0330975196403181,-0.0122638953386144,0.00548463740662943,-0.00697651098538941,-0.00204813663822291,0.48259928592838,0.135758620754856,0.2728245476261,0.442430244762845,0.0543989754154037,0.179983704797223,0.0422147784784073,0.124435271351997,0.0496463166746458,0.38995324406076,0.0408971429828295,0.249495313511186,0.049945415402422,0.114754903705591,0.429005514857988,0.793366013638438,0.127218282991713,0.196119464812804,0.233310258679804,0.353967039456046,0.1234607830972,0.299999999999999,1.75378548004158,1.66793500461755,0.987175535704448,1.45293509564001,1.53959661599393,1.85224443416621,2.07434951238297,2.50249372480789,2.07058126652907,0.677679144098075,2.63933663578679,3.31736003595908,2.65560295040535,2.66021293517275,0.833259885068576,0.965401701066956,0.828677051198411,0.755383277578127,0.23441947338469,0.683021506648447
10,0.140089772878793,4500.00000000003,2250,0.309375,9.801444875,-16.0742932150793,2,4500,500,9,0.427628708254122,-0.151870607512935,-0.282645202501907,-0.131912347055612,0.862967077633162,0.293582211867957,0.109647312063277,0.460339434306819,0.309907999481859,0.0240423962970804,0.471207345981535,0.0315935790032393,-0.0113412055089786,0.647846949244342,0.822211861445981,0.64514497213632,0.179875885906532,-0.0481172511296057,0.320496579543667,0.259170198799945,0.336662846026057,2.54965299214977,0.302752155170055,-0.0317821326540924,-0.0109597179302376,0.00292137021849328,-0.00268047803495167,-0.00144920380934455,0.471814274733166,0.134307175055968,0.270532415260671,0.439719163186573,0.0557298610213184,0.170261217865201,0.0395129861951153,0.119607803929713,0.0487838770023911,0.370385088528469,0.0409342815344729,0.246728942758021,0.0481259056113355,0.113113461945273,0.415882121736713,0.78955951563329,0.122944683951359,0.191680272321174,0.232895151587684,0.345115647887742,0.121515958201975,0.299999999999999,1.82466620479329,1.64601463663476,0.999033336631023,1.43607170522012,1.59728387300751,1.94681170865659,2.0453777207949,2.6345862812056,2.16726677016765,0.68713048337975,2.82277590577312,3.36783775595893,2.83911465099488,2.39531774841558,0.875020505474936,0.933181395266204,0.817281496148387,0.753814609146239,0.157265319078674,0.613240607979498
