L_entry,group,median,q05,q95,band_excludes_zero
Lq_gpr_prstar,4,-0.0206783680393135,-0.166716426002238,0.0468004468343104,0
Lq_xi_prstar,2,0.000521107829830851,-0.0330373430308609,0.0500011783896963,0
Lq_xi_gpr,4,0.0301630629072223,-0.109560814263103,0.325273505522683,0
Lr_pi_y,1,0.0123660819465839,-0.150828733618956,0.145072359922692,0
Lr_wapop_y,1,0.00296876542780441,-0.046014972428503,0.0601221451222721,0
Lr_U_y,1,-0.201355988503638,-0.367257113833657,0.201149552326937,0
Lr_lpr_y,1,0.113369103415005,-0.0463492432353902,0.263670959974051,0
Lr_hpp_y,1,0.00687887065127913,-0.163230073432609,0.185293729825456,0
Lr_k_y,1,0.0243919438011414,-0.0417931640427467,0.089685283050286,0
Lr_pie_obs_y,1,-0.0481469793338765,-0.679915212080156,0.0533599143582289,0
Lr_wapop_pi,1,-0.00266970152958577,-0.0247190704128381,0.0198080270946391,0
Lr_U_pi,1,0.00195642362916782,-0.0481612359588778,0.0271014973887014,0
Lr_lpr_pi,1,-0.0342116067964058,-0.0882597419322859,0.0605812237974579,0
Lr_hpp_pi,1,-0.0566748845129375,-0.208901237635717,0.0440241609653114,0
Lr_k_pi,1,-0.00393032081484512,-0.0236132246858186,0.0258200947523618,0
Lr_pie_obs_pi,1,-0.15125741346077,-0.452932628779277,0.0989621754619309,0
Lr_U_wapop,1,0.134969336035226,-0.0530637647741168,0.532943229647926,0
Lr_lpr_wapop,1,-0.207177110260491,-0.469308415669179,-0.039587128187229,1
Lr_hpp_wapop,1,-0.0175536757613647,-0.109421689285212,0.0636289725795041,0
Lr_k_wapop,1,-0.353763072342756,-0.51539179621646,-0.0264926563602499,1
Lr_pie_obs_wapop,1,-0.330815248392485,-0.825870908294493,-0.0708954109487031,1
Lr_lpr_U,1,0.0300598714885608,-0.0305308978840051,0.291837708558658,0
Lr_hpp_U,1,0.217500136531813,-0.0871388339746439,0.428053818384988,0
Lr_k_U,1,-0.0193805302446075,-0.0726605291679622,0.0191623738969209,0
Lr_pie_obs_U,1,0.0887188619931193,-0.0982720351021273,0.424079025868954,0
Lr_hpp_lpr,1,0.0005685150198873,-0.0366386919521983,0.102129684431958,0
Lr_k_lpr,1,-0.0315363178957351,-0.101458585437669,0.0681564590625376,0
Lr_pie_obs_lpr,1,-0.16117550041174,-0.496660197160263,0.0277376677258585,0
Lr_k_hpp,1,0.0125611904044078,-0.0279959207767413,0.0406346131880419,0
Lr_pie_obs_hpp,1,-0.404563718324758,-0.716837658167919,-0.0692361891703994,1
Lr_pie_obs_k,1,0.0859112605551541,-0.0253206759606289,0.213898291129035,0
