x,ll,lp,lpost
-0.802462776423438,-229.717324424108,-39.0547611203874,-268.772085544496
-0.727672648382784,-229.717324424108,-38.4007024729182,-268.118026897027
-0.65288252034213,-229.717324424108,-37.7860838737621,-267.503408297871
-0.578092392301475,-229.717324424108,-37.2097106270893,-266.927035051198
-0.503302264260821,-229.717324424108,-36.6704746210465,-266.387799045155
-0.428512136220167,-229.717324424108,-36.167348008859,-265.884672432968
-0.353722008179512,-229.717324424108,-35.6993773411694,-265.416701765278
-0.278931880138858,-229.717324424108,-35.2656781177393,-264.983002541848
-0.204141752098204,-229.717324424108,-34.8654297290048,-264.582754153113
-0.129351624057549,-229.717324424108,-34.4978707601552,-264.215195184264
-0.0545614960168948,-229.717324424108,-34.1622946324174,-263.879619056526
0.0202286320237596,-229.717324424108,-33.8580455580795,-263.575369982188
0.095018760064414,-229.717324424108,-33.584514787496,-263.301839211604
0.169808888105068,-229.717324424108,-33.3411371278813,-263.05846155199
0.244599016145723,-229.717324424108,-33.1273877151407,-262.844712139249
0.319389144186377,-229.717324424108,-32.9427790213081,-262.660103445417
0.394179272227031,-229.717324424108,-32.7868580813719,-262.50418250548
0.468969400267686,-229.717324424108,-32.6592039243826,-262.376528348491
0.54375952830834,-229.717324424108,-32.559425194756,-262.276749618864
0.618549656348994,-229.717324424108,-32.4871579506192,-262.204482374728
0.693339784389649,-229.717324424108,-32.4420636269131,-262.159388051022
0.768129912430303,-229.717324424108,-32.4238271517523,-262.141151575861
0.842920040470957,-229.717324424108,-32.4321552052803,-262.149479629389
0.917710168511612,-229.717324424108,-32.4667746109331,-262.184099035042
0.992500296552266,-229.717324424108,-32.5274308496563,-262.244755273765
1.06729042459292,-229.717324424108,-32.6138866882083,-262.331211112317
1.14208055263357,-229.717324424108,-32.7259209132308,-262.443245337339
1.21687068067423,-229.717324424108,-32.8633271632894,-262.580651587398
1.29166080871488,-229.717324424108,-33.0259128515691,-262.743237275678
1.36645093675554,-229.717324424108,-33.2134981723762,-262.930822596485
1.44124106479619,-229.717324424108,-33.4259151850336,-263.143239609142
1.51603119283685,-229.717324424108,-33.6630069691746,-263.380331393283
1.5908213208775,-229.717324424108,-33.9246268458358,-263.641951269944
1.66561144891816,-229.717324424108,-34.2106376591305,-263.927962083239
1.74040157695881,-229.717324424108,-34.5209111136434,-264.238235537752
1.81519170499946,-229.717324424108,-34.8553271630324,-264.572651587141
1.88998183304012,-229.717324424108,-35.2137734456509,-264.931097869759
1.96477196108077,-229.717324424108,-35.5961447633162,-265.313469187425
2.03956208912143,-229.717324424108,-36.002342599645,-265.719667023754
2.11435221716208,-229.717324424108,-36.4322746746566,-266.149599098765
2.18914234520274,-229.717324424108,-36.8858545326096,-266.603178956718
