phiy,sme_y,ll,lp,lpost
-0.0608391861672926,0.190549603483999,-226.106915953116,-40.8506963358959,-266.957612289012
-0.0506993218060772,0.190549603483999,-224.249818327384,-40.7941470688008,-265.043965396184
-0.0405594574448617,0.190549603483999,-222.897763731436,-40.747879486632,-263.645643218069
-0.0304195930836463,0.190549603483999,-222.050754072623,-40.7118935893897,-262.762647662013
-0.0202797287224309,0.190549603483999,-221.70878648992,-40.6861893770737,-262.394975866994
-0.0101398643612154,0.190549603483999,-221.871862890677,-40.6707668496841,-262.542629740361
0,0.190549603483999,-222.539980413871,-40.6656260072209,-263.205606421091
-0.141958101057016,0.211259599334564,-255.031813301645,-38.6981683597444,-293.72998166139
-0.131818236695801,0.211259599334564,-249.896331467234,-38.5593656132382,-288.455697080472
-0.121678372334585,0.211259599334564,-245.207811989389,-38.4308445516584,-283.638656541048
-0.11153850797337,0.211259599334564,-240.966253914438,-38.312605175005,-279.278859089443
-0.101398643612154,0.211259599334564,-237.171657719217,-38.204647483278,-275.376305202495
-0.0912587792509389,0.211259599334564,-233.824023403727,-38.1069714764773,-271.930994880204
-0.0811189148897235,0.211259599334564,-230.923350491129,-38.019577154603,-268.942927645732
-0.070979050528508,0.211259599334564,-228.469639935099,-37.9424645176552,-266.412104452754
-0.0608391861672926,0.211259599334564,-226.462890781962,-37.8756335656337,-264.338524347595
-0.0506993218060772,0.211259599334564,-224.903104462229,-37.8190842985385,-262.722188760767
-0.0405594574448617,0.211259599334564,-223.790279068552,-37.7728167163698,-261.563095784922
-0.0304195930836463,0.211259599334564,-223.124415554606,-37.7368308191275,-260.861246373733
-0.0202797287224309,0.211259599334564,-222.905513920389,-37.7111266068115,-260.616640527201
-0.0101398643612154,0.211259599334564,-223.133574165903,-37.6957040794219,-260.829278245325
0,0.211259599334564,-223.808596767984,-37.6905632369587,-261.499160004943
-0.141958101057016,0.231969595185129,-252.115553908148,-36.6008150197037,-288.716368927852
-0.131818236695801,0.231969595185129,-247.611209921637,-36.4620122731975,-284.073222194835
-0.121678372334585,0.231969595185129,-243.504989676276,-36.3334912116177,-279.838480887893
-0.11153850797337,0.231969595185129,-239.796891741553,-36.2152518349643,-276.012143576517
-0.101398643612154,0.231969595185129,-236.486916594306,-36.1072941432373,-272.594210737543
-0.0912587792509389,0.231969595185129,-233.575065188208,-36.0096181364366,-269.584683324645
-0.0811189148897235,0.231969595185129,-231.061336092749,-35.9222238145623,-266.983559907311
-0.070979050528508,0.231969595185129,-228.945730261603,-35.8451111776145,-264.790841439217
-0.0608391861672926,0.231969595185129,-227.228246741095,-35.778280225593,-263.006526966688
-0.0506993218060772,0.231969595185129,-225.908887438574,-35.7217309584978,-261.630618397072
-0.0405594574448617,0.231969595185129,-224.987650923529,-35.6754633763291,-260.663114299858
-0.0304195930836463,0.231969595185129,-224.46453719596,-35.6394774790868,-260.104014675046
-0.0202797287224309,0.231969595185129,-224.339546255866,-35.6137732667708,-259.953319522636
-0.0101398643612154,0.231969595185129,-224.612679056921,-35.5983507393812,-260.211029796303
0,0.231969595185129,-225.283934168616,-35.593209896918,-260.877144065534
-0.141958101057016,0.252679591035693,-250.175270673776,-35.095950717967,-285.271221391743
-0.131818236695801,0.252679591035693,-246.197654363657,-34.9571479714609,-281.154802335117
-0.121678372334585,0.252679591035693,-242.576773759866,-34.828626909881,-277.405400669747
-0.11153850797337,0.252679591035693,-239.31262981608,-34.7103875332276,-274.023017349307
-0.101398643612154,0.252679591035693,-236.405221101785,-34.6024298415006,-271.007650943286
-0.0912587792509389,0.252679591035693,-233.854550001169,-34.5047538346999,-268.359303835869
-0.0811189148897235,0.252679591035693,-231.660614130044,-34.4173595128257,-266.07797364287
-0.070979050528508,0.252679591035693,-229.823414918924,-34.3402468758778,-264.163661794802
-0.0608391861672926,0.252679591035693,-228.342952367807,-34.2734159238563,-262.616368291663
-0.0506993218060772,0.252679591035693,-227.219225523019,-34.2168666567612,-261.43609217978
-0.0405594574448617,0.252679591035693,-226.452234861398,-34.1705990745924,-260.622833935991
-0.0304195930836463,0.252679591035693,-226.041981336618,-34.1346131773501,-260.176594513968
-0.0202797287224309,0.252679591035693,-225.98846304133,-34.1089089650341,-260.097372006364
-0.0101398643612154,0.252679591035693,-226.29168235972,-34.0934864376445,-260.385168797364
0,0.252679591035693,-226.951636907602,-34.0883455951813,-261.039982502783
-0.141958101057016,0.273389586886258,-249.032978139047,-34.0035718078021,-283.03654994685
-0.131818236695801,0.273389586886258,-245.49834831727,-33.8647690612959,-279.363117378566
-0.121678372334585,0.273389586886258,-242.285112462167,-33.7362479997161,-276.021360461884
-0.11153850797337,0.273389586886258,-239.393268666391,-33.6180086230627,-273.011277289454
-0.101398643612154,0.273389586886258,-236.82281883729,-33.5100509313356,-270.332869768625
-0.0912587792509389,0.273389586886258,-234.573762498026,-33.412374924535,-267.986137422561
-0.0811189148897235,0.273389586886258,-232.646100125437,-33.3249806026607,-265.971080728097
-0.070979050528508,0.273389586886258,-231.039829335336,-33.2478679657128,-264.287697301049
-0.0608391861672926,0.273389586886258,-229.754953942423,-33.1810370136913,-262.935990956114
-0.0506993218060772,0.273389586886258,-228.791471562509,-33.1244877465962,-261.915959309106
-0.0405594574448617,0.273389586886258,-228.149381718759,-33.0782201644275,-261.227601883187
-0.0304195930836463,0.273389586886258,-227.828685841684,-33.0422342671851,-260.870920108869
-0.0202797287224309,0.273389586886258,-227.829382977609,-33.0165300548692,-260.845913032479
-0.0101398643612154,0.273389586886258,-228.151474080209,-33.0011075274796,-261.152581607689
0,0.273389586886258,-228.79495819581,-32.9959666850164,-261.790924880826
-0.141958101057016,0.294099582736822,-248.545830203797,-33.2057831996661,-281.751613403463
-0.131818236695801,0.294099582736822,-245.386574699189,-33.0669804531599,-278.453555152349
-0.121678372334585,0.294099582736822,-242.518308831955,-32.9384593915801,-275.456768223536
-0.11153850797337,0.294099582736822,-239.941031648423,-32.8202200149267,-272.761251663349
-0.101398643612154,0.294099582736822,-237.654744102265,-32.7122623231997,-270.367006425465
-0.0912587792509389,0.294099582736822,-235.659445239808,-32.614586316399,-268.274031556207
-0.0811189148897235,0.294099582736822,-233.955135299469,-32.5271919945247,-266.482327293994
-0.070979050528508,0.294099582736822,-232.541814996506,-32.4500793575769,-264.991894354083
-0.0608391861672926,0.294099582736822,-231.419483615662,-32.3832484055554,-263.802732021217
-0.0506993218060772,0.294099582736822,-230.588141156937,-32.3266991384602,-262.914840295397
-0.0405594574448617,0.294099582736822,-230.047788097168,-32.2804315562915,-262.32821965346
-0.0304195930836463,0.294099582736822,-229.798424197937,-32.2444456590492,-262.042869856987
-0.0202797287224309,0.294099582736822,-229.840048982407,-32.2187414467332,-262.05879042914
-0.0101398643612154,0.294099582736822,-230.172663165833,-32.2033189193436,-262.375982085177
0,0.294099582736822,-230.796266509797,-32.1981780768804,-262.994444586677
-0.141958101057016,0.314809578587387,-248.598618509174,-32.6229240816553,-281.22154259083
-0.131818236695801,0.314809578587387,-245.759739877582,-32.4841213351491,-278.243861212732
-0.121678372334585,0.314809578587387,-243.185513736606,-32.3556002735693,-275.541114010176
-0.11153850797337,0.314809578587387,-240.875940801502,-32.2373608969159,-273.113301698418
-0.101398643612154,0.314809578587387,-238.831021072269,-32.1294032051889,-270.960424277458
-0.0912587792509389,0.314809578587387,-237.050753833652,-32.0317271983882,-269.082481032041
-0.0811189148897235,0.314809578587387,-235.535140277744,-31.9443328765139,-267.479473154258
-0.070979050528508,0.314809578587387,-234.284179927708,-31.8672202395661,-266.151400167274
-0.0608391861672926,0.314809578587387,-233.297872068287,-31.8003892875446,-265.098261355831
-0.0506993218060772,0.314809578587387,-232.576217414738,-31.7438400204494,-264.320057435187
-0.0405594574448617,0.314809578587387,-232.119216205479,-31.6975724382807,-263.816788643759
-0.0304195930836463,0.314809578587387,-231.926867248417,-31.6615865410384,-263.588453789455
-0.0202797287224309,0.314809578587387,-231.999171735645,-31.6358823287224,-263.635054064368
-0.0101398643612154,0.314809578587387,-232.336129667164,-31.6204598013328,-263.956589468497
0,0.314809578587387,-232.937740089298,-31.6153189588696,-264.553059048168
-0.141958101057016,0.335519574437952,-249.09801970051,-32.199721749339,-281.297741449849
-0.131818236695801,0.335519574437952,-246.534435372812,-32.0609190028328,-278.595354375645
-0.121678372334585,0.335519574437952,-244.212546687586,-31.932397941253,-276.144944628839
-0.11153850797337,0.335519574437952,-242.132353644831,-31.8141585645996,-273.94651220943
-0.101398643612154,0.335519574437952,-240.29385576771,-31.7062008728725,-272.000056640582
-0.0912587792509389,0.335519574437952,-238.697053056223,-31.6085248660719,-270.305577922295
-0.0811189148897235,0.335519574437952,-237.341945987208,-31.5211305441976,-268.863076531405
-0.070979050528508,0.335519574437952,-236.228534083826,-31.4440179072497,-267.672551991076
-0.0608391861672926,0.335519574437952,-235.356817584498,-31.3771869552282,-266.734004539726
-0.0506993218060772,0.335519574437952,-234.726796489222,-31.3206376881331,-266.047434177355
-0.0405594574448617,0.335519574437952,-234.338471036417,-31.2743701059644,-265.612841142381
-0.0304195930836463,0.335519574437952,-234.191840749247,-31.238384208722,-265.430224957969
-0.0202797287224309,0.335519574437952,-234.286905866129,-31.2126799964061,-265.499585862535
-0.0101398643612154,0.335519574437952,-234.623666148645,-31.1972574690165,-265.820923617662
0,0.335519574437952,-235.202122073633,-31.1921166265533,-266.394238700187
-0.141958101057016,0.356229570288516,-249.967986204483,-31.8969403203782,-281.864926524861
-0.131818236695801,0.356229570288516,-247.642464973786,-31.758137573872,-279.400602547658
-0.121678372334585,0.356229570288516,-245.538509466507,-31.6296165122922,-277.168125978799
-0.11153850797337,0.356229570288516,-243.656118967392,-31.5113771356387,-275.167496103031
-0.101398643612154,0.356229570288516,-241.995293714859,-31.4034194439117,-273.398713158771
-0.0912587792509389,0.356229570288516,-240.55603347049,-31.3057434371111,-271.861776907601
-0.0811189148897235,0.356229570288516,-239.338338472702,-31.2183491152368,-270.556687587939
-0.070979050528508,0.356229570288516,-238.342208483078,-31.1412364782889,-269.483444961367
-0.0608391861672926,0.356229570288516,-237.567643978455,-31.0744055262674,-268.642049504722
-0.0506993218060772,0.356229570288516,-237.014644720413,-31.0178562591723,-268.032500979586
-0.0405594574448617,0.356229570288516,-236.683210232117,-30.9715886770036,-267.65479890912
-0.0304195930836463,0.356229570288516,-236.573341228821,-30.9356027797612,-267.508944008582
-0.0202797287224309,0.356229570288516,-236.685037472107,-30.9098985674452,-267.594936039552
-0.0101398643612154,0.356229570288516,-237.018299200394,-30.8944760400557,-267.912775240449
0,0.356229570288516,-237.573125221588,-30.8893351975925,-268.462460419181
-0.141958101057016,0.376939566139081,-251.146195261515,-31.6861708260402,-282.832366087555
-0.131818236695801,0.376939566139081,-249.027763931787,-31.547368079534,-280.575132011321
-0.121678372334585,0.376939566139081,-247.113151638544,-31.4188470179542,-278.531998656498
-0.11153850797337,0.376939566139081,-245.402357904947,-31.3006076413008,-276.702965546248
-0.101398643612154,0.376939566139081,-243.895383207834,-31.1926499495738,-275.088033157408
-0.0912587792509389,0.376939566139081,-242.592227785623,-31.0949739427731,-273.687201728397
-0.0811189148897235,0.376939566139081,-241.492891161478,-31.0075796208988,-272.500470782377
-0.070979050528508,0.376939566139081,-240.597373335398,-30.930466983951,-271.527840319349
-0.0608391861672926,0.376939566139081,-239.905674307382,-30.8636360319295,-270.769310339312
-0.0506993218060772,0.376939566139081,-239.417794315851,-30.8070867648343,-270.224881080685
-0.0405594574448617,0.376939566139081,-239.133733360803,-30.7608191826656,-269.894552543469
-0.0304195930836463,0.376939566139081,-239.053491203821,-30.7248332854233,-269.778324489244
-0.0202797287224309,0.376939566139081,-239.177068083322,-30.6991290731073,-269.87619715643
-0.0101398643612154,0.376939566139081,-239.50446352247,-30.6837065457177,-270.188170068188
0,0.376939566139081,-240.035678474939,-30.6785657032545,-270.714244178194
-0.141958101057016,0.397649561989646,-252.581191797883,-31.5464842261591,-284.127676024042
-0.131818236695801,0.397649561989646,-250.643904228837,-31.4076814796529,-282.05158570849
-0.121678372334585,0.397649561989646,-248.894712944657,-31.2791604180731,-280.17387336273
-0.11153850797337,0.397649561989646,-247.333617945344,-31.1609210414197,-278.494538986763
-0.101398643612154,0.397649561989646,-245.960619469315,-31.0529633496926,-277.013582819008
-0.0912587792509389,0.397649561989646,-244.77571775499,-30.955287342892,-275.731005097882
-0.0811189148897235,0.397649561989646,-243.778912087113,-30.8678930210177,-274.646805108131
-0.070979050528508,0.397649561989646,-242.970202942521,-30.7907803840698,-273.760983326591
-0.0608391861672926,0.397649561989646,-242.349590082795,-30.7239494320483,-273.073539514843
-0.0506993218060772,0.397649561989646,-241.917074223191,-30.6674001649532,-272.584474388144
-0.0405594574448617,0.397649561989646,-241.672654171616,-30.6211325827845,-272.293786754401
-0.0304195930836463,0.397649561989646,-241.616330881745,-30.5851466855421,-272.201477567287
-0.0202797287224309,0.397649561989646,-241.748104115159,-30.5594424732262,-272.307546588385
-0.0101398643612154,0.397649561989646,-242.067973633439,-30.5440199458366,-272.611993579275
0,0.397649561989646,-242.575939436585,-30.5388791033734,-273.114818539958
-0.141958101057016,0.41835955784021,-254.230371319651,-31.4622250935061,-285.692596413157
-0.131818236695801,0.41835955784021,-252.45234974563,-31.3234223469999,-283.77577209263
-0.121678372334585,0.41835955784021,-250.848431193232,-31.1949012854201,-282.043332478652
-0.11153850797337,0.41835955784021,-249.418615662455,-31.0766619087667,-280.495277571221
-0.101398643612154,0.41835955784021,-248.162903153299,-30.9687042170397,-279.131607370339
-0.0912587792509389,0.41835955784021,-247.081293904184,-30.871028210239,-277.952322114423
-0.0811189148897235,0.41835955784021,-246.173787676691,-30.7836338883647,-276.957421565056
-0.070979050528508,0.41835955784021,-245.440384470819,-30.7065212514169,-276.146905722236
-0.0608391861672926,0.41835955784021,-244.88108428657,-30.6396902993953,-275.520774585965
-0.0506993218060772,0.41835955784021,-244.49588736236,-30.5831410323002,-275.07902839466
-0.0405594574448617,0.41835955784021,-244.284793221354,-30.5368734501315,-274.821666671485
-0.0304195930836463,0.41835955784021,-244.247802101969,-30.5008875528892,-274.748689654858
-0.0202797287224309,0.41835955784021,-244.384914481043,-30.4751833405732,-274.860097821616
-0.0101398643612154,0.41835955784021,-244.69612964332,-30.4597608131836,-275.155890456504
0,0.41835955784021,-245.181448065638,-30.4546199707204,-275.636068036358
-0.141958101057016,0.439069553690775,-256.058198428987,-31.4215236818881,-287.479722110876
-0.131818236695801,0.439069553690775,-254.420881367563,-31.2827209353819,-285.703602302945
-0.121678372334585,0.439069553690775,-252.945160604357,-31.1541998738021,-284.099360478159
-0.11153850797337,0.439069553690775,-251.63103578174,-31.0359604971487,-282.666996278889
-0.101398643612154,0.439069553690775,-250.478506780504,-30.9280028054217,-281.406509585926
-0.0912587792509389,0.439069553690775,-249.48757336223,-30.830326798621,-280.317900160851
-0.0811189148897235,0.439069553690775,-248.658235765337,-30.7429324767467,-279.401168242084
-0.070979050528508,0.439069553690775,-247.990494347452,-30.6658198397989,-278.656314187251
-0.0608391861672926,0.439069553690775,-247.484348274111,-30.5989888877774,-278.083337161888
-0.0506993218060772,0.439069553690775,-247.139798379778,-30.5424396206822,-277.68223800046
-0.0405594574448617,0.439069553690775,-246.956844306826,-30.4961720385135,-277.453016345339
-0.0304195930836463,0.439069553690775,-246.935485816835,-30.4601861412712,-277.395671958107
-0.0202797287224309,0.439069553690775,-247.075723148226,-30.4344819289552,-277.510205077181
-0.0101398643612154,0.439069553690775,-247.377556420206,-30.4190594015656,-277.796615821772
0,0.439069553690775,-247.840985513567,-30.4139185591024,-278.254904072669
