stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00651694072842597,1999.99999999998,1000,0.188375,9.57197283333333,-8.23235233120234,2,0.588321512725477,-0.198100852041494,-0.256915101286896,-0.200399166920393,0.556974606749493,0.222094014389803,0.222467988934089,0.497842743869381,0.241277155950115,0.196118376971547,0.484333284629861,-0.0172221175801647,-0.0191930082095274,0.486349445536898,0.510271280187174,0.518456426066943,-0.195991981255042,-0.0936647270394168,0.349967738755778,0.292078044151885,0.389811381734983,2.54338085707997,0.447008775629713,-0.0737002497142187,-0.0362492619083804,-0.000256582631219342,0.0026272432135171,-0.00204691550317339,0.682213428903683,0.142523710082996,0.283114613457006,0.467298147225895,0.0468094939876783,0.271344014144703,0.0473523057234672,0.176799610990354,0.0472751333719559,0.369277634154049,0.047141518219333,0.277856953073011,0.046372054699774,0.141016616410793,0.542151635834745,0.909901726400927,0.174292603476297,0.232254311662875,0.28168056439091,0.457036235906277,0.182726101175509,0.3,1.72427458615672,1.73815374970681,1.62856881259825,1.72191867223852,1.72870591179206,3.40427062901353,3.59143722102067,3.46240461463632,3.67235923652186,3.29650961774545,3.65207877028811,3.46166860069879,3.70950127044717,3.25962876305241,3.19985097808434,3.61778719285441,3.42075258225236,0.978783060951846,0.929251558227707,0.921990309340778,0.929079176464439,0.958299668365297,0.902165811847165,0.670397066071876,0.69556141795364,0.725191788690154,0.706032169969089,0.676537276693624,0.697884484348511
2,0.0148299864851972,1999.99999999998,1000,0.2885,10.0558142916667,-9.51904404222146,2,0.580828545838031,-0.196437644709986,-0.251112807013189,-0.173767754991609,0.601607970449609,0.26191894314881,0.226620623505589,0.503941708856379,0.23221441075233,0.156790647998466,0.490502156613071,-0.0130615872432597,-0.0151668230534869,0.510358674320645,0.505943241304177,0.526984563200867,-0.19131280806689,-0.0866606173425592,0.348725779447846,0.280477797124003,0.380248574619964,2.54465539624266,0.40426652489187,-0.0697185790615294,-0.0332704706518967,-0.000982265030626607,-5.07559409058964e-05,0.000985117951679907,0.624609443860851,0.143269557882972,0.27615332452551,0.464491339265116,0.0455610490022689,0.258221446543885,0.0472608082736155,0.167521847115736,0.046718210079809,0.364416631018391,0.0514790603062678,0.272200621664005,0.0467606022202333,0.138322815398711,0.524089476941166,0.887622199337219,0.15993828447979,0.22862497627709,0.279650031511273,0.441590758510337,0.171765437338539,0.3,1.71188873302628,1.76525419254708,1.5947922920082,1.73452586192342,1.7639335620844,3.37142800541304,3.85486344883001,3.83882494034988,3.93888376614822,3.22156246855518,3.86531035004629,3.38109247814549,3.90813318678428,2.96824667968612,2.95610122097422,3.71838895962292,3.32316884879321,1.04174217626993,0.937044314119885,0.898941144592613,0.917437851749933,1.0147619234683,0.865216345053518,0.662605193272936,0.705495542016845,0.770088553076523,0.684253863647174,0.680867133715493,0.650844389773189
3,0.0248630118429449,1999.99999999998,1000,0.3195,10.28255175,-10.565349695069,2,0.566569106317197,-0.184216865094506,-0.271620568730298,-0.133497937225126,0.649940562879905,0.30953547134036,0.238701517228162,0.527233825783124,0.177900307965155,0.164418544554105,0.488695386452801,0.00236568698771267,-0.00464541292890985,0.570468280593126,0.46627771847065,0.520048152177294,-0.24583630700666,-0.0697500960819444,0.343594657756372,0.272282759338854,0.388435199600643,2.53952708853008,0.356802840995009,-0.0650606600214346,-0.0316942689693655,-0.00213078693290596,-0.00906286722816074,0.00248239241008197,0.580473477569753,0.141742157612694,0.265704642564798,0.458076361631178,0.0434524811931057,0.239126126256441,0.0467762129440142,0.158810039028297,0.0457296410485015,0.364998082734661,0.0632579663733433,0.271911665035197,0.0471878688845094,0.134636794867116,0.505846422855215,0.880325814845365,0.14541652184733,0.222758268715266,0.288204752514314,0.416421389934081,0.159465234112511,0.3,1.74174683677542,1.71568389056648,1.56716363532497,1.79968018101207,1.87653937910611,3.22848116845054,4.02786751274297,4.47737474798821,4.16147984834337,3.0795485973759,3.85541071307974,3.23011927682131,3.93591082726534,2.76384015582217,2.52300460008459,3.75358781574151,3.21873228624881,1.07639750334085,0.952351998292016,0.880729268202814,0.959074555091073,1.08671277361928,0.818436181206216,0.712734555545831,0.693577441560617,0.85249051212673,0.647185272550557,0.710894549788205,0.575559192636959
4,0.0369009903031189,1999.99999999998,1000,0.365125,12.65271125,-11.7212491029428,2,0.548827888301178,-0.153263402799194,-0.352930387597178,-0.0849886851241567,0.702148491605329,0.356570827010799,0.299600525529578,0.575159986953649,0.0521097421940552,0.240362711144049,0.478927231968662,0.00360393005950296,-0.0266140058384414,0.668822581755279,0.407313692294532,0.514506976245141,-0.35448572542104,-0.0495996173103418,0.332092105662244,0.260520839735052,0.416021821422449,2.51540844299981,0.29682012537513,-0.0602258936365408,-0.0306686389628594,-0.00210460112735949,-0.0226634045619807,0.000931669296867854,0.547771550394804,0.136848271994703,0.25199550687534,0.447740367762448,0.0402542577767999,0.224435533864166,0.0465187620196618,0.148921062921209,0.043733668334473,0.371441828438496,0.081798578710288,0.2742705461463,0.0479449573903755,0.129092892137868,0.488783493021518,0.888302288351669,0.130353155768182,0.216225112632235,0.305800539253173,0.388144953154841,0.144706629190232,0.3,1.71173760354704,1.6031013746934,1.42987538429685,1.84111581024164,2.08351083868927,2.81894831549797,3.99427122947349,5.39394241306878,4.43184924749688,3.01643896074645,3.56035159034444,3.0591043597042,3.76108855908158,2.62425125198525,2.11458377981691,3.70267206026759,3.00879940302977,1.06138199420628,0.967129971407745,0.874227797256537,1.04878347551546,1.19571337494411,0.781159698663448,0.826058919443209,0.663912635343984,0.956794327988921,0.62417787628864,0.732470360178519,0.501176575547646
5,0.0510046054252851,1999.99999999998,1000,0.371625,11.9513543333333,-12.7122691643061,2,0.525867956136893,-0.126208149417015,-0.451249999372167,-0.0400778122388821,0.738334632167358,0.354080830505743,0.325784129494803,0.610321649253545,-0.0459024321417276,0.318576384696082,0.468151803077942,0.0194189019258405,-0.0528324750815181,0.756210551960826,0.372837143771691,0.530774848739392,-0.436706681818744,-0.0419519087079693,0.321283140859151,0.245838634448464,0.44385865241352,2.48584335145205,0.247858675604156,-0.0579958820423313,-0.0298475194504165,-8.45415964382017e-05,-0.0338108295007723,-0.00112371005919609,0.530812672824425,0.131920457258318,0.242361892814928,0.440320671501461,0.0381225221909589,0.217003718467491,0.0461511845432893,0.140979517902438,0.0419461026819152,0.37499783602892,0.0926958445302583,0.275449731186694,0.0482365248196078,0.126420445666354,0.474078685433449,0.879358301531024,0.11929411951331,0.211879608758138,0.31653208895536,0.374872513458668,0.133329504762819,0.3,1.64996559733649,1.51133320069161,1.2898464288735,1.86087283536871,2.191700476907,2.35787420506917,3.91043065899011,5.70412503227452,4.49613110788372,2.9828345851897,3.16164095291691,2.82244043112377,3.60569009022312,2.49934872181627,1.89948676365414,3.50786271643763,2.77510770212331,1.04554534839288,0.966854685124108,0.871148158383754,1.09708330140533,1.30241456443734,0.779955975025947,0.948769023753664,0.642866265706895,1.0603879682034,0.615379570562257,0.743704213579105,0.456466726674085
6,0.0662381684271268,1999.99999999998,1000,0.33375,9.830736,-12.7802940003555,2,0.52107761652225,-0.113397001969403,-0.474325259946669,-0.0413766293509543,0.758685857474786,0.314585363907906,0.286253137246157,0.613190269826847,-0.0729623547048843,0.313539924270172,0.438024327082977,0.0361084898434469,-0.055507022613381,0.807914581968629,0.379210854898523,0.57545228300709,-0.433435405475461,-0.0429120388283224,0.315596831947833,0.22737621374239,0.461391065990912,2.46096061853245,0.217830874738888,-0.0552402669902898,-0.0301104992077379,0.0023011231419597,-0.0464846973871105,-0.00116660968760249,0.521020859930364,0.128172275983141,0.235393460108276,0.434441617909255,0.0371942088457189,0.21367738006653,0.0449852997481443,0.135187866556296,0.0405198849738428,0.370317058460183,0.0937120050438829,0.266530963522459,0.0487055009112833,0.125253652040237,0.462333350543556,0.866440587918436,0.112864822095072,0.208763397373105,0.319271948648905,0.371380018328784,0.128834949962745,0.3,1.56631615364029,1.44320626702007,1.2574836164535,1.84181671265441,2.15512495959548,2.13124461753437,3.76608556328459,5.62889726986666,4.60950314803818,2.8977335190698,3.02974623778371,2.71264535013994,3.80578397839267,2.33349539191462,1.77523382148572,3.28199917704343,2.50905804270756,1.03980953999158,0.953780453359717,0.861443303956399,1.11254450052641,1.36536268437404,0.79236344659515,0.964399604553402,0.630602307466161,1.10620532493766,0.638201059498118,0.775101018376352,0.45545874704455
7,0.0836750629062633,1999.99999999998,1000,0.31375,9.94202333333333,-13.696825483448,2,0.536158301513065,-0.111805393749711,-0.406481769885562,-0.0839873694797754,0.758455767055084,0.255775750570499,0.221452295065237,0.604842878480547,-0.0834994882829194,0.270286224368621,0.377285823884561,0.0382972324676194,-0.0477093266237166,0.838045025013845,0.407849703318454,0.628145289941302,-0.373105537748636,-0.0485691007820724,0.311801795475915,0.205360572609507,0.478120266889333,2.42033849016695,0.189438863395308,-0.0498443045068458,-0.0314811005627722,0.00384744682294793,-0.0599911615823068,-0.00036075266293104,0.513849567044836,0.123840051322991,0.228288962855048,0.4319986128402,0.0369387415980725,0.207308512125437,0.042911505798737,0.133174369570441,0.03877948777885,0.359603314222453,0.0891161609228662,0.249121861779171,0.0508383147174133,0.124680507262263,0.450907849775965,0.844972486310836,0.109467970807927,0.201931460198365,0.319645938705483,0.367785459772395,0.130482622726246,0.3,1.4139596399543,1.35144184371216,1.36343534520232,1.82146540309073,2.05470031756804,2.18278651176063,3.73983382719783,5.3203866637571,5.19642189602721,2.79827251747041,3.2225806256696,2.68098946492354,4.32574863313489,2.11312023573891,1.74485647330178,3.18194484696461,2.31935030144164,1.05731406969719,0.934283792769863,0.859551318592085,1.13347552519983,1.41700958665945,0.813522059050742,0.905849577815608,0.618908200119105,1.1156894382507,0.697528469224294,0.836962913236873,0.48537591975588
8,0.105679807509326,1999.99999999998,1000,0.33325,10.0673157083333,-16.2287945519993,2,0.555560132498036,-0.113383703029199,-0.316014819912912,-0.131180537583126,0.748399471861983,0.161990272540051,0.156777426981108,0.606660749161874,-0.0751421969051781,0.249408471621256,0.29720695273642,0.0322218078797203,-0.0359968585811724,0.857010983424801,0.433821958378904,0.677853549615592,-0.314514165810039,-0.063365464060804,0.306720326754724,0.194595826870515,0.494127471000795,2.3766725969768,0.155542664815621,-0.0439948988375674,-0.033550747251066,0.00589894653612448,-0.0683127674739019,5.70253618499802e-05,0.51345985391455,0.120420416229108,0.223809015330186,0.432011179759785,0.0366701153446032,0.200706486309862,0.0405269451521009,0.131670951446337,0.0367563549527602,0.343141667618466,0.0820984011785323,0.226470621283513,0.0537512652151011,0.124656061138218,0.441548736282249,0.832241481231083,0.107848423922427,0.191106719628287,0.318128475182341,0.362144792503675,0.134101945597941,0.3,1.26795717113983,1.27675104051766,1.50140927789348,1.81247767693563,1.89873204189386,2.48821793360691,3.90179182815842,4.58511240305945,5.8289421734959,2.68970303597665,3.55874320667628,2.6875245882997,4.8105685347644,1.83479481555747,1.76002025821037,3.14951777103661,2.18044541582669,1.12382339670772,0.906743534977265,0.869627944896462,1.17130395484117,1.41978291542333,0.842170488250934,0.812075728674291,0.622427042991787,1.10871149078481,0.76306828517152,0.869560687429654,0.517654846772869
9,0.132767074013758,1999.99999999998,1000,0.349,10.0732919583333,-18.9027286539647,2,0.561706859766962,-0.116640749975577,-0.262381250590379,-0.151383299576194,0.73578768149766,0.0706817762152145,0.14153116933891,0.617598815993541,-0.0107881879824621,0.238179270861041,0.244308001417832,0.0306782220834609,-0.0217565623477943,0.861548571404319,0.458169010656705,0.718011538986591,-0.295943766552061,-0.0749442691358613,0.302374347832529,0.20179075202749,0.494429891531318,2.35707151705306,0.139327201260612,-0.0422986190785722,-0.0338396551212012,0.00692386649925672,-0.0652850293108362,0.000283636364181178,0.517293005343596,0.119558353862703,0.221575088292101,0.435396632978454,0.0369118880923476,0.197446283764474,0.0389152461485775,0.129549487096759,0.0354729754405296,0.331475587018495,0.0725423466855758,0.209012327444358,0.0556491626913204,0.124438608920562,0.435161263302131,0.829058428192768,0.106838318803269,0.182753637950095,0.310589193224752,0.361956225158101,0.135006831650133,0.3,1.20816955398459,1.24236094551562,1.57993688343818,1.78124304291628,1.81152493339,2.77622662771485,4.14318063122147,4.24340227623813,6.10743544199555,2.64149817126541,3.92001265096186,2.7237577304657,5.11346925421955,1.61487057409536,1.84683754997385,3.11607584598534,2.17680079244926,1.1794816884494,0.905308812824165,0.885208308623671,1.20165158026394,1.39766352103874,0.884918292793648,0.748118508779138,0.630673807488631,1.09078099663942,0.808253368673833,0.880768756796527,0.480515175069306
10,0.163132872656185,1999.99999999998,1000,0.34175,10.1218285833333,-20.1969641845871,2,0.553398050562954,-0.119631473299011,-0.231854712643886,-0.154052190861965,0.714991674499117,0.0142193644167797,0.132018516917119,0.628734594643192,0.0489598918544292,0.21813791671438,0.231272690578207,0.0394008028113842,-0.0110870697102112,0.851507800680266,0.482244795812368,0.769250961379643,-0.291791080640049,-0.0798173793335786,0.300955569979153,0.212079745455541,0.486871204219724,2.37134436396739,0.135330377138837,-0.0426658204497823,-0.0333727829564741,0.00767374742974437,-0.0573865993082018,0.000550803695230601,0.527348008214565,0.119631456898344,0.218296382154177,0.433656825947289,0.0372057423609172,0.1959259481831,0.0383509316697134,0.126948245723285,0.0345559179478149,0.323259130230187,0.0648889334407584,0.200429647829443,0.0557477598606457,0.123297925506066,0.434387550758935,0.820194054900864,0.105002869862376,0.177589084138213,0.30035849469568,0.363727235201018,0.133092430443018,0.3,1.2133600565089,1.22550356357682,1.57124607820741,1.73280122975014,1.76515580673686,3.00576910611058,4.43119810154894,3.96874949709252,6.29058561024788,2.66424131849086,4.37982540641246,2.82767708977857,5.00993252228885,1.52403079355262,1.88959922686029,3.13048835324326,2.09818681336998,1.24253739238924,0.900483974765938,0.906845665133818,1.2292066811281,1.32128390190603,0.922148256297215,0.723523636224536,0.663578622440546,1.07543761558605,0.820667512489706,0.879681570839766,0.419577856200243
