stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot
1,0.00639787920966663,1999.99999999998,1000,0.193875,9.09570766666667,-8.08144308106473,2,4500,500,9,0.592317911936509,-0.202073933020224,-0.319101936949022,-0.236627132645522,0.540355522888002,0.211147893082178,0.233471349304065,0.51382936849974,0.266708259234495,0.245444689731321,0.50665039222113,0.0225322028382738,0.000712823510679463,0.477773249808313,0.530538548657395,0.529582255443808,-0.21107012115174,-0.102972684107228,0.352162608029141,0.29903198581688,0.397822922278699,2.55876411810681,0.428884142020513,-0.0709834767841736,-0.035856799898576,-0.00195480351079758,0.00552699958783269,0.00210721024467043,0.666706279832853,0.146416970607471,0.274269412749477,0.451481812537282,0.0472023045383545,0.265901844044963,0.0488758942561899,0.179667307572545,0.0461377837462535,0.376408140079167,0.0468547862726318,0.278479261689783,0.0454991374486585,0.143784012097104,0.544747105834116,0.943598421045428,0.175369458887026,0.236416516077329,0.282078219581256,0.45340815793064,0.177713261962501,0.299999999999999,1.67718985348263,1.68479454753297,1.61125930720893,1.69559428697238,1.70551843899378,3.50311007381233,3.71171690612664,3.32933099141104,3.77753526120685,3.52850229526279,3.87583137231864,3.47884571249021,3.08317046348948,3.5398165659563,2.90689660379947,3.61475663224798,3.27374333690375,0.972161230077885,0.912234330322858,0.959103015081445,0.924267396048099,0.654854575024031,0.700553709913098,0.664918157318722,0.687836806618736
2,0.0141963821960772,4500.00000000003,2250,0.288125,9.063867625,-8.89453034824081,2,4500,500,9,0.581850855070401,-0.207191420824454,-0.272600723763647,-0.241531493487507,0.594638569954203,0.229711198475127,0.202729151111781,0.542823695072401,0.265073612476784,0.219749034139315,0.484780794829525,0.0419033005173412,0.00102477191942276,0.484661851033599,0.58276688061154,0.534698541413019,-0.193705640644697,-0.0933490475711461,0.347670202199512,0.297292459508181,0.399774727885019,2.56715082653671,0.387836651064894,-0.0676626685510808,-0.0330367994402275,0.00149704339970842,0.00964791714411559,0.00135631946864667,0.618058224318821,0.143296101053976,0.27073011315916,0.447886932604084,0.0484866596095301,0.252566823246192,0.0497353090132376,0.172726346827244,0.0467848811527075,0.362196692202775,0.0473342875490399,0.273513615159378,0.0446737732434661,0.143823121171348,0.520012443838479,0.893149311110919,0.163765895886547,0.231689726742937,0.276101605830654,0.439394115474645,0.173479102859818,0.299999999999999,1.65016403385177,1.70500570081363,1.47943780574905,1.70285310753557,1.7871924189401,3.33907893746906,3.99406362172637,3.59309326973645,4.12682404151425,3.19019232456908,3.89663144598808,3.39638860791989,3.03863139284447,3.2204859260097,2.91173089465558,3.96149545276855,3.40776585464067,1.02650841239872,0.96890987890847,0.947749913468982,0.908905826425738,0.676515854162174,0.70189249551777,0.696625081116028,0.63232404863324
3,0.0223263800659576,4500.00000000003,2250,0.315,12.2712337916667,-8.54959597217289,2,4500,500,9,0.575913298678963,-0.201282364298093,-0.243426015754205,-0.231445349924008,0.647158924895078,0.262743617406758,0.116125006503066,0.603550075547784,0.310758301770368,0.202850842621332,0.456063619899665,0.0298744329542147,0.0372921561049161,0.530379996997015,0.659780835914223,0.544760589700896,-0.187757231842269,-0.0731569051854657,0.342350879744982,0.286828748299146,0.397057613644066,2.64484438078217,0.320108351384187,-0.0634745089472616,-0.0301908402635215,0.0055351195907915,0.0161021846997329,0.000559316656388572,0.577223644628541,0.137149152665746,0.273333205826309,0.436527624142818,0.052107416726027,0.242274328060661,0.0517283806319229,0.165423356451341,0.0480185600614065,0.350832112059889,0.0475386776195516,0.263884739845871,0.0432337133603162,0.149038175680994,0.493623080065073,0.885054920388808,0.158411711516002,0.238965862708043,0.264125525321058,0.42518507247693,0.173938015610485,0.299999999999999,1.66910009632429,1.77105950743959,1.39802650785296,1.77469603732696,1.89536968552626,3.17637777112966,4.37656730110615,3.78887530882011,4.38103827548735,2.88338876687454,3.91563829794812,3.24667513346571,2.84870277401898,2.96166643254413,2.76136058779295,4.58838433173186,3.24432930766973,1.10697323750143,0.99899004791215,0.912831739024329,0.915741404418809,0.685727730492979,0.708471335804017,0.724316904763682,0.509529396354725
4,0.0310480794223377,4500.00000000003,2250,0.3875,10.3456639166667,-8.42095217677292,2,4500,500,9,0.576029965312775,-0.194280906039384,-0.198664711535997,-0.24536396025596,0.694384084913621,0.316348958111509,0.0546170272929399,0.669921877411872,0.36846104827326,0.159480604731397,0.445134084823632,-0.0106406032391473,0.0414740909146976,0.564939340818485,0.759335942284935,0.530936657012936,-0.243056402104715,-0.0476209565141584,0.339111092767204,0.27900821620225,0.406075522383843,2.75496813640748,0.239353839378775,-0.0600624468820049,-0.0273832997753159,0.00670599715919573,0.0215049067300649,-0.000475040848417886,0.53254274750953,0.133954234442052,0.28153492125864,0.416185602711072,0.05656464595596,0.235562919519254,0.0543453465226816,0.158993148371599,0.0502535098948223,0.342677417979362,0.0478483086069266,0.247837644315899,0.0406777558439602,0.15198299786884,0.475253342797995,0.864658507151344,0.156300808017644,0.245666738672432,0.244934661867165,0.408573444402796,0.17374075261687,0.299999999999999,1.65243351581623,1.87718052186032,1.32987355759348,1.78057371172153,1.91909705276851,2.96053619402414,4.7696106391473,3.75465355233411,4.80767144699915,2.58677299578503,4.17692266825458,2.8570510833823,2.60179310861863,2.80243466542078,2.55267677782817,5.10729975567605,2.70461345816348,1.2438562952939,0.989134180250143,0.876325339779552,0.898759443458275,0.706920288567052,0.762459664348331,0.74640381704821,0.352361866572714
5,0.0427922465134333,4500.00000000003,2250,0.357,9.55368595833333,-10.293318797677,2,4500,500,9,0.587906274181879,-0.192127206433386,-0.193702821722877,-0.231259477881718,0.735523021894339,0.310391543018339,0.037984395300245,0.720498158874228,0.375237972855897,0.11450918249539,0.471588622952821,-0.0304092826936061,0.0258394882794311,0.6189242002243,0.846728149275295,0.535671913638606,-0.260737711104608,-0.0321029321183717,0.33455663778559,0.266038632969507,0.430504944799923,2.83234772871761,0.179727863324202,-0.0542677836617479,-0.0244249091840519,0.00668618021535199,0.023673688660143,-0.00343891251646557,0.497758459750114,0.133635414723348,0.283835207254112,0.396399523435126,0.0586448674229014,0.234671863273378,0.0554740129639943,0.148940423544114,0.0507760157197061,0.341215095473738,0.047728578587368,0.233932537938413,0.038318139029109,0.156185094096131,0.455922917292272,0.837649138572402,0.155229729609199,0.241128299807694,0.233721697933164,0.390249261702148,0.168224547927628,0.299999999999999,1.66804442420398,1.93026834022863,1.25536832213569,1.74283732711397,1.96322851273869,2.56313011487627,4.99933882286509,3.53520521741097,5.13510915473534,2.33816449989012,4.59009868351703,2.63835907849182,2.45051460733383,2.26626022988707,2.3118856074726,5.32145135935807,2.13922963565689,1.4000864590841,0.950436179877951,0.863341558861625,0.824302762397015,0.716070464070753,0.816231382364957,0.79217541888829,0.226728667866948
6,0.0590811080091684,4500.00000000003,2250,0.274125,9.51876054166667,-13.12039990847,2,4500,500,9,0.588210736655541,-0.201624453143045,-0.172139895101943,-0.201709706374423,0.780099058840349,0.223503518329083,0.0882966059446481,0.709589929184679,0.329932865225559,0.0729752808873057,0.523295756673859,-0.0259546570230294,0.0311066482725502,0.651085059606485,0.853300022148798,0.557051186540696,-0.263664675978267,-0.0201569647630301,0.338824213683871,0.261425355482025,0.433584412784602,2.82017820729861,0.144392203706333,-0.0507358788536504,-0.0224928831814764,0.00826487972021783,0.0180327917435282,-0.00392682275673979,0.488023258769754,0.132354318371009,0.274912566071492,0.390680516271745,0.0555828231961715,0.230662831655905,0.0539901099374912,0.141389733672665,0.0483945193369046,0.343862110193072,0.0464437324493865,0.223031576326526,0.0382274349409186,0.162393842042181,0.441305294212374,0.819008951068567,0.150168782188489,0.228182845186656,0.234739507642706,0.374806944819129,0.158580797288107,0.299999999999999,1.66852785891749,1.92292863852302,1.22139518353498,1.66658120629395,1.93627865542926,2.4013966927689,5.05169371426406,3.40519391761213,5.18129255656169,2.53043521406858,4.91137451981806,2.49614706637579,2.5256954282581,2.12189624268305,2.20531979679475,5.39533891214082,2.08657674134271,1.47296981545498,0.962073309683083,0.89565640279919,0.794465376227965,0.708830791054135,0.866289280895834,0.885194145389159,0.17255444359227
7,0.077913176400674,4500.00000000003,2250,0.248125,9.67126758333333,-14.2072493141233,2,4500,500,9,0.578877360016281,-0.213986084403408,-0.15918677405306,-0.198956852338126,0.796447277929495,0.15957265304981,0.106340894955832,0.714820960540221,0.26822491969641,0.0506081975991853,0.563349707124107,0.00551958274022952,0.0332664923562822,0.647432820883937,0.856050648152789,0.594597077058301,-0.270547881034425,-0.0185541144597374,0.344477214717493,0.261608575336236,0.431261906342254,2.77960198454962,0.137064932843756,-0.0497472064824304,-0.0221282402639029,0.00718675426341005,0.0139564943863156,-0.00265216310792106,0.483536183750718,0.130279340560371,0.263897437028791,0.394067342828499,0.052294754884869,0.219843079966031,0.0516174839858626,0.136045105015899,0.0457066579662139,0.34277956951042,0.0450589300062479,0.215358029249441,0.0380435996908956,0.168664983352713,0.42189452667324,0.817254866783393,0.142911968762772,0.213145802416078,0.239273177563728,0.372442161170624,0.148726793450063,0.299999999999999,1.71896001124125,1.85271821033564,1.1994689680724,1.56969386085829,1.93573946449335,2.25541593739407,4.86071364991792,3.43789672267917,5.38734285431816,2.8668931181153,5.11293663576075,2.54706797173326,2.718959970756,2.0622064161145,2.18599880514411,5.45327897929442,2.27111757935363,1.48386250950191,0.991696744843275,0.95471968453642,0.759396369051444,0.684616569483556,0.933904101981571,0.893926803738968,0.20714412943175
8,0.0989747502427461,4500.00000000003,2250,0.24825,9.52265666666667,-14.9563653127659,2,4500,500,9,0.581862228617728,-0.2214722882214,-0.155665765497653,-0.199667287843447,0.793622914723375,0.10695381335292,0.13327358475378,0.740149174249412,0.223067106767201,0.0571853915322047,0.575802612505687,0.0215846438026139,0.025828690401933,0.632362556772558,0.86426304504476,0.646886478961783,-0.267549353459479,-0.0232772415000156,0.352334421495337,0.260577207435198,0.419841629553113,2.78574019552978,0.135322849182541,-0.0474088951348017,-0.02062320322539,0.00518577557961349,0.00980515499846233,-0.000137477727068998,0.47931295904732,0.128287717877978,0.258138840788232,0.398826199009026,0.0496399625726583,0.206076097124829,0.0492431427474472,0.129616904865681,0.043665908613667,0.340744705295328,0.0448065235876808,0.209994471013214,0.0381064025227205,0.182251066332428,0.409883209331454,0.817909430753392,0.133647789055207,0.202480662290482,0.240179857156838,0.374220745612776,0.140365097477447,0.299999999999999,1.74867183647701,1.76273722004496,1.19163155923771,1.51326476296334,1.89671575382084,2.1131852082879,4.77310068344621,3.43252759492483,5.78485484873158,3.18793791687267,5.2261209186633,2.6087979586066,2.92402711128818,1.95054700396802,2.19437095862594,5.80237254967235,2.53957481439684,1.49442057038489,1.02333911523628,0.987251015421991,0.703169286993823,0.657814854494347,0.948605524529488,0.907122485442712,0.277238803185552
9,0.12081062708251,4500.00000000003,2250,0.233,9.717452,-14.6320341738494,2,4500,500,9,0.576478566611572,-0.223611928947281,-0.173012322946831,-0.173388108382381,0.800081920823906,0.094845943530153,0.146144148114578,0.762510784287052,0.194437965094472,0.054706419921077,0.600334403362324,0.0248660266991225,0.0139336361878599,0.637527702601599,0.875910769260938,0.685880625527192,-0.239944082530495,-0.0332956629091135,0.357134165330832,0.26422362918707,0.408202523203422,2.80661078701775,0.134668941236191,-0.0453609367231838,-0.0193975913394384,0.00451457757271784,0.00741169252494284,0.000773490445811336,0.475876932411944,0.127631112122568,0.256080916484276,0.392563822512654,0.0485478896330664,0.190671324395489,0.0478077131457666,0.124159438377828,0.0423059803719113,0.344125839558546,0.0442101202978484,0.206938536208647,0.0382843331788988,0.18948360112404,0.402421584257162,0.809022411039354,0.125634815313456,0.19130588865525,0.24188105369352,0.378325146564136,0.132305272726395,0.299999999999999,1.82657766896692,1.71153891892543,1.15517688165764,1.47218412229455,1.91621041735551,2.10787643685387,4.67081739574171,3.45331006625922,6.02278464533149,3.52163885131878,5.30470050128838,2.64260510288954,3.05843253531167,1.90275919968776,2.20652617984826,6.26392361200238,2.67399149605189,1.51099028639806,1.05072700400057,0.998152418854699,0.673408784597399,0.672629889912845,0.925835557457856,0.914307826243542,0.379414568295336
10,0.142532515409266,4500.00000000003,2250,0.228125,9.60006383333333,-13.7233955372674,2,4500,500,9,0.563431578274777,-0.220475454143858,-0.189309362318564,-0.134476615278148,0.808733014808369,0.0884026245047131,0.147158634321177,0.782002808325651,0.181565815374496,0.0325446818474726,0.606493817829468,0.0339494789004458,-0.00636922425265606,0.659598174700048,0.88276235908928,0.726934617405338,-0.177386181814092,-0.051494917776829,0.358643278364772,0.271795187702275,0.389092697371258,2.8026604450953,0.144566085922755,-0.043712596654953,-0.0171594737861715,0.00436951719058516,0.00886405485899557,0.000871289961431057,0.462412272169922,0.129275385827374,0.25555671956947,0.37876416780859,0.0489942803732087,0.178074489228306,0.0475896399596554,0.1195902895969,0.0406806080974058,0.348911240270881,0.0434899846633985,0.204702369114942,0.0382291987465905,0.190857711203643,0.393916610732138,0.78307395039579,0.117862972947403,0.18360624054861,0.243022291763257,0.380106328988353,0.123013413575573,0.299999999999999,1.9816147969277,1.63638592604756,1.10543284179564,1.48133128930645,1.97679387393164,2.05492369570367,4.50328932442287,3.59799367105321,5.73382767669922,3.47301085127073,5.47570734179423,2.62246856211216,3.1935813995746,1.89899025444924,2.25077581325916,5.96134531058456,2.87273349856102,1.51826915763306,1.11383813167356,0.948531651421897,0.611042745386102,0.712770093429069,0.931697470223275,0.909210823482337,0.473755213232001
