stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00655007250705451,1999.99999999998,1000,0.1885,9.66971454166667,-8.24994116640003,2,0.586680415302626,-0.195892577582541,-0.247392062936653,-0.271119050069109,0.529268952628871,0.241764930396708,0.245075134642529,0.498735582433091,0.24628071881144,0.261332552341743,0.476801861816704,0.0209325111950329,-0.00353518656277372,0.487363613630038,0.519320646477759,0.530302028614322,-0.189959114630467,-0.088472191914975,0.34786759464424,0.295341114360028,0.387528998824423,2.54297045869289,0.447851846083609,-0.0724318100965737,-0.035075208447645,-0.00112002751242828,0.00510228898032219,-0.00188873194339935,0.685341568417664,0.146222002858806,0.274813979771459,0.466562980706546,0.0475452887542442,0.270836415947323,0.0463359163182772,0.178232165840362,0.046815456507035,0.370454335273625,0.0464469100372391,0.277140992140075,0.0462399063530399,0.141658328074286,0.544509642162514,0.908077661180604,0.178052895043604,0.234141069840311,0.280651399199667,0.459847118836227,0.184742250309238,0.3,1.69376250282567,1.69995966233921,1.64441019313901,1.7009679990206,1.75878119849254,3.36127996681669,3.57237852147142,3.62850802181964,3.65606787892173,3.38945933734146,3.58957584781328,3.45776189610378,3.72159636435708,3.3582118219787,3.4095800205116,3.71240665305162,3.35940920183111,0.960861849785305,0.941188151380015,0.916766671588118,0.908504864890067,0.95610574312687,0.921380480229641,0.672561355481477,0.692479222602657,0.708652739506278,0.685251627120976,0.671618003360519,0.694807849687467
2,0.0150745815641329,1999.99999999998,1000,0.309875,10.8552866666667,-9.74430021652992,2,0.578843206920091,-0.201000493389114,-0.223478588564539,-0.241845699739427,0.559223772726796,0.197711976009827,0.24268502903529,0.503934244604078,0.250844637000361,0.267406047281334,0.467652665894577,0.00885646279127886,-0.00326701796680554,0.469313980500555,0.565444646900597,0.540174492708225,-0.156028460436,-0.084745084376556,0.347457196420774,0.295050111920525,0.39310836370027,2.5705404776418,0.403162473852863,-0.0659508200579616,-0.032493872675775,-0.00248870152268277,0.00597347890265035,-0.00227653402850691,0.628365669031747,0.14999236645045,0.268708523764153,0.470134856728552,0.0471188176358405,0.255437361074192,0.0469093110089189,0.167483631543639,0.0466286737991637,0.361569113480913,0.0460364920052602,0.26964340286522,0.0457094937292559,0.139570559102762,0.534189618193645,0.881283636021527,0.168423633161059,0.229996938930536,0.277912359541552,0.450229672474137,0.180033901043954,0.3,1.64603748590255,1.66124879647808,1.56326779984403,1.67120227374893,1.80273491431963,3.43150289509315,3.77736365633961,3.97239209095697,3.72333217901747,3.4113269665471,3.77504282641985,3.58160017867045,3.77407327048602,3.12024519590787,3.2762508811959,3.93278378267425,3.48507068961308,0.988669611971716,0.978271653194741,0.915597838337763,0.900653484197994,0.975453000040692,0.884272661156392,0.641005773510783,0.65775310471316,0.709416648336819,0.697978191660626,0.653089181704923,0.751560300041538
3,0.0253107866843477,1999.99999999998,1000,0.33575,10.9504964583333,-10.7823080343962,2,0.592719409499446,-0.225927712850918,-0.166950700328425,-0.103353894744774,0.578109596296518,0.141305456371326,0.280173871252718,0.505882292659801,0.230038130362499,0.32447359525067,0.474733331723245,-0.0101489054023926,-0.0104617037055504,0.482922184329251,0.619590617576374,0.570017268307208,-0.117917509489184,-0.0765245878624664,0.344764045264121,0.307598010002341,0.413209794527026,2.60063185094348,0.351229784961446,-0.0581282693151555,-0.0299103682658047,-0.00798288959202038,0.00814361195364071,-0.00170103736445614,0.574799039224395,0.1575760068973,0.258661303659808,0.473518666182859,0.0462360299618814,0.236388836204348,0.0476678036055109,0.158844391801083,0.0453687506457932,0.351549431593556,0.0444345256376346,0.259835124116868,0.0445954064496348,0.135335055140345,0.533169462418335,0.844157951996149,0.164800975220805,0.226217209104702,0.279408814688598,0.45081999824608,0.174195009936144,0.3,1.56923735161661,1.63361580806874,1.5322080334928,1.56777056300042,1.80559382032601,3.50876522811462,3.84985844468623,4.80957342562153,3.70825721769876,3.38447148110265,3.73721818538442,3.83875930202011,3.53621194612888,2.7431611441059,2.98282144139961,4.04244168117612,3.79344721024124,0.990419972748498,1.02564922023903,0.955459646817816,0.936581780396599,1.00693916844482,0.797149343928287,0.630404574253536,0.557571589361524,0.709741513360979,0.738369332910717,0.641605112625577,0.868275660166267
4,0.0374798555771597,1999.99999999998,1000,0.399875,10.393168875,-11.8932616730302,2,0.630189331406736,-0.263199128246762,-0.0887532023121923,0.125126361628288,0.592181730147495,0.0687910744319718,0.339541633744847,0.507451407649347,0.191207538164859,0.424825540237825,0.52799201482521,-0.0314493456975551,-0.030312430168859,0.523195725949967,0.651595100391352,0.605040179264342,-0.0747837310180603,-0.0669282666847726,0.342855833145174,0.332080296178483,0.443718209811725,2.60751861183664,0.294149154071327,-0.0476832395517187,-0.0264190938636771,-0.0187346517155562,0.0143756522764882,-0.000812997962371741,0.537535162152978,0.166878548170274,0.245716798636309,0.469168546273506,0.0448569742840809,0.217000702881692,0.048677774931937,0.14920434973978,0.0436536927279948,0.336700027674506,0.0409781375057941,0.253035346540069,0.0435481026343978,0.131992125907072,0.528320523298486,0.823699232168007,0.16419125950944,0.223886685215939,0.287821939027396,0.465364307801009,0.166162427986754,0.3,1.47030303633763,1.66331596018936,1.48374563271399,1.39133157237653,1.78096197382892,3.53876298504992,3.84406899821993,5.77869281244756,3.49250342714424,3.39154053546719,3.54133940796341,4.3130214671102,3.07291796946177,2.32937010446908,2.57213311794589,4.07367432200085,4.15133588076964,0.978117390481664,1.04840076101341,1.03712206075968,1.00961796304205,1.09240715737614,0.687440547426343,0.631224936465388,0.351885284633474,0.723352405172912,0.836123124950302,0.631301064597682,1.02904668392099
5,0.0513499164731752,1999.99999999998,1000,0.387,10.3456474583333,-12.618947324657,2,0.656645389858614,-0.289288795145435,-0.0393574606235833,0.237203898797156,0.625402213348606,0.0390538161408805,0.376175495614468,0.520966748268275,0.146406969457177,0.484257629508518,0.562007637757631,-0.033326956956087,-0.0469932028836601,0.551144434983592,0.664926544226139,0.627068468182831,-0.0464157630422643,-0.0609993506650016,0.342086033347376,0.346553979661435,0.463434061590612,2.58618780834877,0.254464657231312,-0.0406992516479314,-0.0226479481022565,-0.0250619132554137,0.017237544024659,-8.68730319451685e-05,0.517190616210805,0.170369226326367,0.236694202185521,0.461134346485214,0.0437900817677747,0.204413526904652,0.0494137013397959,0.142006902760205,0.0425879621918923,0.321792979106351,0.0387668812626087,0.250584792942476,0.0425402924852195,0.128805314127537,0.514373326371256,0.816202728887748,0.163503183030851,0.221774784669462,0.29333553464956,0.471864288119009,0.158589409202419,0.3,1.38906563435632,1.68156098965,1.45886266691487,1.23465028420739,1.7299965721042,3.36436148452536,3.88735307677372,6.24580394808013,3.4296556551904,3.26812621423273,3.48213385749415,4.6994007521662,2.72688838386884,1.98695867390942,2.30725706408759,4.08017433122661,4.47180568771314,0.993283838735488,1.05557714541633,1.10094300391902,1.05214063594889,1.15661211482078,0.628807297291362,0.649511794449321,0.191746047569664,0.749494012075145,0.887887889778203,0.62450988153392,1.13273899615315
6,0.0659719894884252,1999.99999999998,1000,0.319875,10.3279702916667,-12.4856754479058,2,0.667779876335596,-0.30259258549852,-0.0415011738445456,0.168488516676365,0.699932148342861,0.0332886064159355,0.349392007924176,0.54197841029214,0.120080533420614,0.466579799886494,0.55765958667765,-0.0254592023495291,-0.0442885870976595,0.552640304181313,0.661359627951842,0.644308173721115,-0.0353910853563239,-0.0652853775132986,0.340793847268763,0.334425606228799,0.465811441950724,2.52546218774121,0.227416634901663,-0.0389875685906226,-0.0192358712235923,-0.020545058323156,0.0123359412267076,-0.000365123372120917,0.508634462080108,0.165505458459358,0.239872983112029,0.455717156455173,0.0424530175025399,0.199624249914322,0.0496028627239711,0.140169492386621,0.0418886531180597,0.317035267956185,0.0385983238921513,0.247177365840311,0.042524014345719,0.126277691712385,0.487299833514725,0.817971370045212,0.157686427210128,0.22115340230338,0.292080454862476,0.458899246118926,0.155492703155006,0.3,1.38463919435836,1.63991152068255,1.47962660509005,1.19090910326804,1.65958891472175,3.28802248056694,4.15503361156168,5.61206366303266,3.60745535532254,3.05356222611652,3.80062485153839,4.93454473218505,2.60347808867507,1.83857998657669,2.38862939172837,4.04216191463653,4.66498210468027,1.05128582510499,1.03041948856844,1.09781334463955,1.04274968070525,1.17931963079706,0.642177290197264,0.691230175110158,0.123931119785443,0.764960714562641,0.86065339533851,0.633462006712437,1.15172606492846
7,0.0823939614343119,1999.99999999998,1000,0.332,10.3539526666667,-13.1252197492214,2,0.677547524086876,-0.311848744991147,-0.0906960895349775,0.035303315765646,0.781751845704481,0.04567029904665,0.299067789773348,0.563657891785597,0.110255625380775,0.4144327432419,0.524049866096584,-0.00669630680713755,-0.0392828373923072,0.541551392691316,0.640013298183929,0.669342398423498,-0.0507079029972352,-0.0744763251212765,0.337546560101261,0.303202140066272,0.465841955910849,2.439822120172,0.198156737381841,-0.0405675759980017,-0.0156303244192147,-0.0127212821387409,0.00412960484013294,-0.00132104107180579,0.507212420249956,0.154078135539709,0.248941467295203,0.457893803566687,0.0406170732643849,0.197553057437206,0.0502013010819935,0.142958127726992,0.0409870905681219,0.31628715079296,0.0392562876179894,0.240620212832533,0.0427624320146064,0.120902290050877,0.448775080564102,0.826590420166439,0.147801793762013,0.223071845535792,0.287228837568606,0.440785225689585,0.153333316475039,0.3,1.42115874225219,1.55797485069339,1.51125434797773,1.19282579739919,1.53042392669573,3.30110407887062,4.31437196129814,4.70917491526067,3.86119208944104,2.7595999441384,4.26671431716551,5.12229080918306,2.56879945986121,1.66500224510667,2.6731468375354,3.88288266317498,4.8228536815836,1.11339463781453,0.989605729544666,1.06800452450415,0.976196824779944,1.19677091317945,0.696170425580116,0.754298558361609,0.0909665979428997,0.781024011395612,0.770825357625948,0.66685436391477,1.14781874543692
8,0.104377113649402,1999.99999999998,1000,0.358625,10.32659025,-16.4208663947988,2,0.679112969661618,-0.319786302309928,-0.153974609778261,-0.0501483211740902,0.84654343674829,0.0401809455365368,0.234834219439523,0.584626215319467,0.126615470678162,0.361616641683759,0.481517725154568,0.0106588339239392,-0.0290710829779097,0.53968753567142,0.600008365886599,0.703809127931757,-0.0640263185472983,-0.0889647759016601,0.334391269881204,0.276819874789704,0.468785009507193,2.38425234473978,0.182714224877125,-0.039930581438253,-0.0129209850186384,-0.00532434655096527,-0.00249374591803526,-0.00232256653641949,0.509153776176905,0.143964527058483,0.25712268625355,0.460292364065992,0.0390810914582443,0.196421306378415,0.051095111485189,0.147073156045677,0.0396841251465276,0.319067769429107,0.0396456095806765,0.235482925235258,0.042742209466323,0.115173811958501,0.410778090036138,0.830613164858558,0.137885311427921,0.226227797316514,0.282632072853459,0.429489151200404,0.151677890461377,0.3,1.46150661899817,1.49156347852047,1.57591560517616,1.19345019504215,1.40856702504329,3.30423362669016,4.40773159065979,3.91250865227257,4.03945069227496,2.53498647819767,4.67623782350016,5.30929625126077,2.66448628096184,1.496083064759,2.96338267184233,3.63333285958429,5.19382946197182,1.15349431040093,0.941522526748668,1.03702922857768,0.910731889809453,1.2279639223334,0.736358578442639,0.811912077457346,0.0410783758163337,0.759437227582106,0.685118828775059,0.702390649607945,1.15775911689968
9,0.134235136865374,1999.99999999998,1000,0.27475,10.3460032916667,-21.1354928694529,2,0.670087427295347,-0.315528980693628,-0.19132212102239,-0.0716738585132204,0.873214577717833,0.0295116827500088,0.191748514346025,0.582171003782486,0.138686979945363,0.327387679476066,0.469097988466785,0.0197555353566045,-0.0234072838505318,0.577194008690883,0.581334594551675,0.743628940951872,-0.0478017096350482,-0.0910511890929623,0.335055439809187,0.264447107553419,0.467514564988717,2.3720276743214,0.17092691441791,-0.0381731475953486,-0.0117463728154234,-0.00223223763130199,-0.00103194384793787,-0.00338890403579321,0.511375776104802,0.140950675602548,0.258584804747202,0.455465768116648,0.0388003874155629,0.193937775949579,0.0517532958824251,0.146728040608097,0.0388070926404773,0.320710845770053,0.0397394476179383,0.234261822723645,0.0419089951462339,0.111827753467531,0.388472452211714,0.821760807182463,0.131650724198802,0.220992006495124,0.278039198391956,0.425640659281529,0.14813121723225,0.3,1.46368630152998,1.47547090779458,1.58638538038429,1.18849213222203,1.35049367355096,3.21583744282847,4.5384653695905,3.65345919985845,4.14119151875236,2.54002476354838,4.8384882460304,5.27601329804541,2.88247097614393,1.37709315166146,3.09327830396064,3.51567297512242,5.37078677292529,1.18211931603164,0.901523377223762,1.02845900386637,0.863170138324874,1.24369817779506,0.746139057430266,0.838355801067115,0.0110442904455595,0.703352279196677,0.602045591613382,0.707543579636142,1.16324557575647
10,0.16637021280484,1999.99999999998,1000,0.267875,10.440695,-21.8086761997609,2,0.651865440849159,-0.300297771453178,-0.213189656034744,-0.067903699144291,0.872227390272829,0.00751998186632884,0.168299522976785,0.576464044496133,0.126438626638132,0.305912954629921,0.471759045815594,0.0273565753875782,-0.0264926769168633,0.630334904151254,0.595116686026196,0.774605874869158,-0.0418114324588412,-0.0870053928620241,0.338848224113123,0.267874681902654,0.460892767651802,2.38712543127035,0.160146376213053,-0.0355964915656561,-0.0113385674410845,-0.00229795189211169,0.0052708010204299,-0.00436884561351125,0.511658207065623,0.143578280306465,0.256448985850584,0.443371120516515,0.0394503063189432,0.190729347865139,0.0517209657613108,0.14263215980318,0.038353260616653,0.319259182326227,0.0394065591940779,0.234366796908944,0.040789394522258,0.110752921389505,0.376680922881715,0.81203176628682,0.128771814337858,0.206841779796545,0.275494081215594,0.424069640968823,0.141480440115074,0.3,1.44192092924962,1.50806522014769,1.57307268156249,1.19503053274761,1.33821591360239,3.04105102628131,4.81483995969669,3.58820489328433,4.20402207187022,2.6904837066083,4.84571461482846,4.93712838564448,3.13748123923952,1.3642223926488,3.09469978601495,3.50696237920273,5.28030474753699,1.21348318740306,0.872592654815677,1.01851764032589,0.834453649387502,1.23969617457652,0.74559463086366,0.840614518341779,0.0269008979460378,0.639117309770229,0.562134763299346,0.690203194972084,1.15807039252436
