stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.0063868993735321,1999.99999999998,1000,0.2015,9.627714625,-8.09269063452298,2,0.594911332361752,-0.196933378666835,-0.278629281740475,-0.220675719048838,0.5413882904184,0.24573891759447,0.227029412014553,0.496037195907147,0.238613302471234,0.212771334483357,0.492256075580634,0.00515007528518153,-0.00763984776662225,0.503866546544056,0.5392004992926,0.522359465275759,-0.213534972854471,-0.0938942379903345,0.348721374021337,0.301491402078888,0.401583351443795,2.53158977694019,0.436507240127983,-0.0745253141294097,-0.0359540172576664,-0.000194335308408252,0.00442033822568649,0.000411755111431396,0.69659208919806,0.142625416189066,0.27882093412366,0.460960716523728,0.0466304554388901,0.268263298607878,0.0478003409461374,0.182379026762516,0.0461897076574762,0.373129898542492,0.0465306604417275,0.279636341289695,0.0475190937300516,0.138921175376836,0.548769466330743,0.905025562283648,0.176424608114627,0.231503654325604,0.278983079294201,0.45998833632978,0.184876136228722,0.3,1.67103824168688,1.72072113289881,1.60582685756801,1.71801109336551,1.72912734998734,3.37251517841592,3.63594066718569,3.46876484556364,3.45922748703292,3.39009186028525,3.69563241280433,3.37084619685001,3.54048617846645,3.32366133803419,3.31705714505446,3.57694136753556,3.37165362086238,0.947528618762193,0.91383339071953,0.913453369290478,0.925591551368824,0.941577804813903,0.884133192322316,0.679467819289851,0.692797323269171,0.684967797162275,0.671973464467849,0.675644678348001,0.723399618966952
2,0.01428338871269,1999.99999999998,1000,0.206625,9.89558225,-9.06726257792638,2,0.587481711107421,-0.190551827244287,-0.320691885188682,-0.177601546069267,0.57667310530334,0.25315112513046,0.201547346200568,0.482200819654194,0.261579191040725,0.192653916744897,0.487948381537298,-0.00998365399869691,-0.0372224898586576,0.52360561502911,0.574321115246992,0.532471192753298,-0.206185433698949,-0.0884890157428119,0.347223389433759,0.283032003024351,0.406970937445502,2.52102009680333,0.387579803965403,-0.0682776619466247,-0.0323476665856888,0.00079817380498462,0.00599758418770319,-0.000569514867425138,0.63418638687695,0.145173488478152,0.268355862400266,0.45769352506177,0.0464963073139724,0.251060399813081,0.0482229601387611,0.176553310547046,0.0462625946724348,0.360696001327433,0.046587293670018,0.276315401786956,0.0486485448439506,0.139377289114998,0.52427785822201,0.87469354920454,0.16596273424671,0.22348245559368,0.265307948843734,0.45013345701245,0.177118344330493,0.3,1.62080709988372,1.82040463691601,1.50944586181825,1.71099130621372,1.79860833528693,3.32277034801937,3.7733440701644,3.41329849594507,3.37393034211852,3.23349985075357,3.72356063057661,3.35132330961764,3.51702263202098,3.41727157550591,3.27877683012139,3.77249410550461,3.47879208710386,0.951560576622166,0.87145114041659,0.901475054257593,0.955088133713565,0.950626625709706,0.897680333027622,0.639784280274819,0.646022586108087,0.651253278912979,0.625389170016039,0.667697438317817,0.772504494337203
3,0.0235648908340669,1999.99999999998,1000,0.2345,10.0046361666667,-9.77810264260235,2,0.59296515186322,-0.176749643630782,-0.40861969708125,-0.107888345051908,0.612011452182845,0.302030103293319,0.198976006436207,0.447922957369731,0.343035348179555,0.188557794468304,0.462573026996298,-0.076743799164526,-0.0785981224808519,0.579451441848424,0.632850785143958,0.561296477937887,-0.196478253842855,-0.079444028166273,0.347405595919594,0.248991440201675,0.403847691674669,2.49416270641646,0.353243352360052,-0.0620749344034077,-0.0293081401249333,0.0024185634795129,0.0102011070439795,-0.00458887580587328,0.569934167457605,0.146154946569086,0.261260182169891,0.450252521407263,0.0467602637320996,0.235717846295272,0.0485742258772869,0.173785185648427,0.0483661789526167,0.351272593412631,0.0484519632798331,0.272314240704565,0.0497320674833349,0.139205253494257,0.490623996474008,0.833373664055048,0.156694907750774,0.218726067556831,0.248272725908575,0.443530117574604,0.16716544174889,0.3,1.60880162132923,2.0079904159069,1.37257035846008,1.71303089951947,1.90220678187061,3.27234252865046,4.15108287687329,3.41296701277934,3.18444602077501,3.11194563094883,3.74263273963737,3.38631863399281,3.38463268838993,3.71139137394229,3.2214864901871,4.15755330217987,3.70828520319303,0.974138832014823,0.795173614490185,0.880989906212676,1.02350076672304,0.964565427993312,0.941560865733917,0.527073902657873,0.551261122514637,0.621241253273974,0.526697819076981,0.695538973082997,0.837538075587322
4,0.0351054247072939,1999.99999999998,1000,0.31075,10.0429779583333,-11.2047658461354,2,0.615513098144146,-0.163463162243637,-0.452523610712925,-0.0335717863049234,0.621950276975098,0.390676615235173,0.211431254793741,0.410306509965861,0.409722266028133,0.187466349017391,0.434156775343386,-0.201508564995825,-0.0964999781625647,0.664858464565545,0.695636516720389,0.596075353083619,-0.179496680180591,-0.0680274287115436,0.348924941557476,0.202671174816254,0.401634737523625,2.49655979620419,0.315386422675309,-0.0539564211022638,-0.0258471982076154,0.00440852263116732,0.0175146234263462,-0.00903144266402196,0.517486202174166,0.147745810189469,0.254165780022658,0.440012328668061,0.0466952678731608,0.220960848699069,0.0491431284109869,0.176256736674644,0.0528369453502454,0.338772441671131,0.0524043493488701,0.266484302500526,0.0516836282725317,0.136171600669876,0.455119050861947,0.780871564286459,0.147750510129262,0.216117125483478,0.232160483472998,0.442635154422639,0.157464847919829,0.3,1.55866839247335,2.20445234546306,1.19782693137364,1.76618683917018,2.06985791180633,3.15760239137418,4.89972455242582,3.13283235583589,2.7663733004936,3.05869483708741,3.97472445524173,3.36343298089494,3.32171788337919,4.3425959328023,3.26318483593054,4.94947203412957,3.77543633326283,1.01185068178459,0.646650146787076,0.836811474265888,1.12731311517999,0.985342975885373,0.996963815741814,0.325214798365737,0.406400671283844,0.637463621713392,0.454556482886066,0.726244242171801,0.861068898518719
5,0.0479920953361852,1999.99999999998,1000,0.368125,10.0419918333333,-11.6360560608027,2,0.628487287271048,-0.151369544226415,-0.448098900910014,-0.0376095739052389,0.604367951772545,0.417608167571139,0.221245231753903,0.401411628018892,0.408359195983825,0.21033810416345,0.436102172639357,-0.269123655278123,-0.0625889150471423,0.723822069385227,0.73593515487559,0.62278980060316,-0.156059783997381,-0.0508543110815336,0.352389069041555,0.157166136461277,0.413288314062692,2.52851985483391,0.280826540090846,-0.0470604216390607,-0.0220259034086518,0.00340755377990467,0.0232733478721491,-0.00950255563581885,0.481364295099562,0.15318561633347,0.247539401336776,0.431337829042792,0.0465244382770572,0.21062146699864,0.0497411964925789,0.174506131882884,0.0572951420188245,0.334115413700449,0.0556675685934949,0.257194005165142,0.0537205405817955,0.140467874935173,0.428904635370068,0.736065271204787,0.141144450444624,0.213525871648788,0.221918734469621,0.446965367983078,0.151837673477701,0.3,1.48622203543858,2.30544500854512,1.06784756398841,1.82235182875464,2.20697775012554,3.09507645068471,5.51879209928719,2.64659915015282,2.31267858669316,3.03920181595467,4.37144703265158,3.15548718534869,3.38416879210127,4.80809765627937,3.35624861316337,5.69212502253578,3.33646758154472,1.02731555986269,0.477217877547866,0.782558504757012,1.19544920427895,1.04268736037035,1.02785849451962,0.137546730707331,0.274970176169526,0.732041082900649,0.434781137032807,0.723974050625693,0.82631062314238
6,0.0619242249495386,1999.99999999998,1000,0.32475,10.0946152083333,-11.7407885957271,2,0.629223276701573,-0.151844627611061,-0.425275109368476,-0.0892147577247198,0.575768411278826,0.398205353780942,0.210774443760375,0.420441776836975,0.339877087368537,0.266382596279863,0.469035395953781,-0.243546118644969,0.00802785734406954,0.729291853165872,0.750945120078869,0.638377238479402,-0.118657066283352,-0.03380586215541,0.357903424726881,0.128471163560728,0.431578207047454,2.54387028112671,0.243681305321342,-0.0422395079194721,-0.0201645318096975,0.0019022755275259,0.0278509155884947,-0.00770026630705894,0.451975759687305,0.154776021701349,0.240762605604011,0.426988154353291,0.0457053634893467,0.204571769422807,0.0512528308796043,0.167081686360283,0.0589215217154294,0.330226439613467,0.0569881622345898,0.251435550626027,0.0540718085017655,0.153600690799238,0.410563340903875,0.724210863761192,0.137727117904988,0.20797790824049,0.215664953162364,0.443078762678913,0.149242046221251,0.3,1.43184922913496,2.33720839783634,1.00121753213931,1.9022088312655,2.30676646817258,2.9151576251948,5.80601905387403,2.37689107688868,1.9906822929259,2.99563409360938,4.8367091339395,2.86040343789925,3.493328273559,5.00907265295037,3.3977015790553,5.85632704910992,2.91610281881721,1.04194105129392,0.396390462028922,0.726695113437243,1.18543814280209,1.12374955193139,1.02539623890119,0.0556999944819769,0.243559755252009,0.872666366233972,0.440274134520312,0.68266256178882,0.764188484888755
7,0.0778164842799536,1999.99999999998,1000,0.335625,10.041522,-12.5353672022647,2,0.613158458056242,-0.163401199598383,-0.415550416556384,-0.122583833278241,0.571432688276763,0.384512785011022,0.184710758956611,0.433566908609635,0.249165314048089,0.337841779846828,0.518812173799399,-0.188715494632554,0.0813760122670403,0.722269615161876,0.769972037471998,0.641465228626043,-0.0747516650287658,-0.0254952007785617,0.363777834628017,0.120022511986139,0.446658078082979,2.52635152475058,0.201543436568244,-0.0387006261828759,-0.0181393795659057,0.00228193502366329,0.0351335185100626,-0.00428898485486457,0.425845801892926,0.156299246560359,0.23189323826691,0.422917316273361,0.0447030674047951,0.200265122884955,0.0527591992963893,0.154870498718177,0.0583321036654929,0.324553605455562,0.0561438833411154,0.245757104355419,0.054008839737033,0.173154775981511,0.401853694165382,0.738914433912624,0.13699149125129,0.199941354532928,0.209991508236274,0.437761132887914,0.146768993733888,0.3,1.36628551432849,2.32850569536025,0.962434484961743,1.96122882413879,2.39561189568234,2.75685567716168,5.74949304559041,2.2622284646847,1.90170652306458,2.82260408613922,5.12065005254342,2.51725979144625,3.59890642089583,4.88528971054026,3.51484347253224,5.7925546481456,2.73875893202755,1.05027082364636,0.43211793247431,0.682453217697267,1.08710163008288,1.21124315828402,1.02780795051285,0.0531894632092813,0.271541230266484,1.03969724823734,0.444009420711271,0.639941262395813,0.680987727441019
8,0.0972474324759182,1999.99999999998,1000,0.33125,10.0302616666667,-14.3756522215896,2,0.583368619718544,-0.178187851668749,-0.397788227032128,-0.163127489462491,0.58083003370128,0.373710990729703,0.151913761404472,0.428690010205492,0.185097787941671,0.378012959685268,0.57018578015148,-0.125422510140269,0.133151009050031,0.724413433484739,0.782896481026597,0.65199264462354,-0.013927970091162,-0.0227309336309634,0.365786644845875,0.116264548120573,0.455965513663484,2.51768842942129,0.182889281543465,-0.037329530543982,-0.0162281398765815,0.00179978011045763,0.038778753766209,-0.00112358358330055,0.406006670051159,0.156391716762309,0.223552786715233,0.424321572844157,0.0435920690761258,0.196418366528078,0.0534398430441775,0.142149484844202,0.0575661856795438,0.320397222263222,0.054498140101732,0.242383844122003,0.0538388641419709,0.19004041942619,0.399066157250549,0.758198054537196,0.135493153426123,0.19478524108092,0.206613186929899,0.424038217737241,0.143493049548916,0.3,1.29132550592139,2.32081718332964,0.951334224836286,2.00559382692644,2.43953805116383,2.58129880446293,5.48201001667437,2.21710670778846,1.91105603886651,2.70969263478957,5.34319454665262,2.44075478512215,3.64157806782151,4.52987780074186,3.57786307245617,5.49390313164915,2.71493740022797,1.05807905560364,0.506963488176868,0.698092723891391,0.964557955279973,1.24507161560513,1.05673596815416,0.114766625304447,0.339735576118745,1.16294719143861,0.427714308968256,0.592017095370925,0.630968791727944
9,0.121944881713607,1999.99999999998,1000,0.3255,10.1205957916667,-17.2561653252845,2,0.548537413021286,-0.189473964313916,-0.363784527955774,-0.202364066984849,0.621682902641958,0.343566805137915,0.119810407156542,0.438293911730249,0.143656258469061,0.38914413715526,0.601622359713199,-0.0695863452258412,0.143878870086692,0.749704586784367,0.792285208916574,0.648871956223431,0.0378731940215736,-0.0225022124330393,0.363987450407437,0.117215045317746,0.456081335370419,2.54399424688631,0.171528300924812,-0.0373806327116121,-0.0141951889458506,-0.00176971943801022,0.0379882260404819,0.000775728573462024,0.393013535971015,0.153233030315361,0.21906430437336,0.428272157630673,0.0424403879038883,0.194286599525825,0.0532013660964005,0.131945173327575,0.0565512195618983,0.318673617174134,0.0512464870379331,0.240334131843892,0.0540281580566759,0.203864403346677,0.40202107604105,0.76713696587562,0.133841166270935,0.189765332390831,0.205887412560567,0.412278527431092,0.139575798306516,0.3,1.21471625861679,2.40357170064982,0.95985399618754,2.00408571895653,2.45006764923786,2.45031695061007,4.88954954656646,2.25098617062183,2.03289843855016,2.63953266796374,5.30951903175957,2.54801766882991,3.65444736298269,4.24346957898246,3.5957653959194,5.00617194504733,2.84417559707149,1.063915350316,0.613442226922122,0.761500328956535,0.858116774206685,1.24662974385562,1.09895651448932,0.219202034560462,0.425906042638851,1.25953674853265,0.40295361014516,0.551250115516344,0.591273479334851
10,0.152296434771381,1999.99999999998,1000,0.33525,10.0596312083333,-20.1978673987621,2,0.496018098029371,-0.190677550751918,-0.318335257064611,-0.243271496072821,0.673838807909798,0.304335734538809,0.0795749435268478,0.462401922873029,0.126616849685398,0.359433280999736,0.61968911123059,-0.0308474265896045,0.126800210873012,0.775251451390409,0.78804350570068,0.64822735622669,0.0636670315552597,-0.0173361753608462,0.360364388968431,0.122097460617323,0.451298420089688,2.58590263791412,0.166530149067508,-0.0401204990196655,-0.0128753605080964,-0.00782855344860641,0.0352862982823764,0.00225161934694126,0.384258601026456,0.147798999662798,0.219201836849491,0.431083813010122,0.0414337457229359,0.192210984180015,0.0527788168684145,0.124745546982099,0.0550386077122096,0.319379707756963,0.0481983744831404,0.239338105533191,0.0546118433071948,0.210674004589589,0.404586408624553,0.760085440145565,0.13004313879262,0.18644116042747,0.207594009391133,0.404261557519619,0.136161005014804,0.3,1.14294067756724,2.42512700506873,0.986676061578489,1.97462225830385,2.43279347771837,2.44801083712265,4.28193140993522,2.26620226357541,2.19907260372225,2.67369875025844,5.07485932213151,2.7775695200196,3.56834073671884,3.95227961386112,3.44002091232042,4.42510293446115,3.05356951076433,1.06089485738332,0.710427695642842,0.848708950465493,0.77117897159893,1.22054010806704,1.13655619255149,0.334950323886911,0.520745936393814,1.29474602263134,0.373065740225068,0.512083021609594,0.566937068484954
