stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot
1,0.00654439292101304,1999.99999999998,1000,0.196375,11.7705879166667,-8.27030651784614,2,4500,500,9,0.586054583781229,-0.20431831834578,-0.291668881730699,-0.306967263080457,0.556385716347562,0.194837515571551,0.206966209595481,0.475890804631934,0.244522540909439,0.236888342041044,0.523515570976689,-0.00868927507728695,-0.0106680470825068,0.503023432592469,0.531381916895366,0.536721826314429,-0.175459383307874,-0.0971448230553687,0.35117348213224,0.300324729606917,0.402414935605683,2.52981702915534,0.459167653614291,-0.0776402802938677,-0.0365561494968513,-0.00151633793587638,-3.70966931675605e-05,-0.000297603688879754,0.690738171102542,0.13818710347773,0.275545654643098,0.463331398742332,0.0478891230153566,0.275500542267768,0.0469246237131674,0.175006607076301,0.047078870999276,0.375326517663497,0.046553431181772,0.280651620797698,0.0484854136421775,0.141803859090301,0.54278346286743,0.901961584926866,0.173253956012007,0.229462089807124,0.272272409305807,0.465707363979972,0.188517802876452,0.299999999999999,1.68705374127084,1.77874410811382,1.6251569901925,1.74604107420083,1.78906136949643,3.2610756840072,3.47347789201167,3.51361013729023,3.58193697967495,3.43315754649979,3.51892968302462,3.56019026809056,3.39942572775601,3.5570142958796,3.09751371587922,3.60323464935375,3.53087907609549,0.95853605744113,0.915589319229547,0.944617534617288,0.90600134734987,0.697347762372862,0.696525880672283,0.721212483921105,0.695391995677113
2,0.0150256763483211,4500.00000000003,2250,0.296875,12.1981635416667,-9.69123865995586,2,4500,500,9,0.561791445455195,-0.216858695878691,-0.354919394957229,-0.284883426063294,0.597766959947384,0.196403103518838,0.193273105439449,0.488520137660536,0.229588676851881,0.275531067936422,0.523182809811719,-0.0337094030589063,-0.00177205602868074,0.533358340360787,0.560905398291016,0.566640860428866,-0.134837125231521,-0.0907728498119718,0.348748809638157,0.295172783824861,0.389806534907798,2.55353092459359,0.404101133243265,-0.0720592599460036,-0.0358002394258183,-0.00324543934922998,-0.00294465061538603,0.00142719011966947,0.641831346767782,0.136149489408417,0.267393043198598,0.462790597634782,0.0495316871993312,0.263918536319754,0.0466996932285638,0.167128789985985,0.0470811148239028,0.37084205054451,0.0473106618085997,0.274313703467748,0.0485211341017587,0.146222321627652,0.532058534931451,0.884727580787548,0.162318333932227,0.221766911596443,0.27054141095985,0.44344374989791,0.179916047052629,0.299999999999999,1.63426942803423,1.75262769432439,1.60838133213343,1.65876609676821,1.82193192610298,3.06372961209221,3.58776765423092,3.56775586976715,3.57140215181547,3.58037374670776,3.82389029610684,3.5602962689519,3.5112626012344,3.05306922309254,3.21162844022709,3.46177746611488,3.33245943263393,1.003988913875,0.901127322370212,0.968001383547667,0.876093750625401,0.725874379927398,0.701241231796337,0.762531640770884,0.727707819955093
3,0.0268184234079635,4500.00000000003,2250,0.31125,11.8244763333333,-12.3567684901908,2,4500,500,9,0.526566375411489,-0.234960415959403,-0.346313609669823,-0.264048050873953,0.613058268046504,0.244448452159418,0.186647591795532,0.498394898208051,0.253986113178467,0.303217291874319,0.510079372422597,0.00366916289379127,0.00862138253876286,0.583343535104891,0.595296961485695,0.58433671484164,-0.0850791378759981,-0.083717676362309,0.348758211291568,0.295647433173842,0.390112983479931,2.55364268380564,0.346273888154768,-0.0698805373712413,-0.0365793939244494,-0.00468160009894208,-0.00258948815694257,0.00342137239177763,0.608106359834377,0.138257460861119,0.264362538506601,0.470936319272755,0.0528691040957139,0.258952333739659,0.0464739025615435,0.158421474243039,0.0462490764897018,0.363750763098518,0.0472825866448027,0.268224471510283,0.0486742114620085,0.15385751269337,0.516055869134514,0.859271918126675,0.156498054274468,0.212680709053758,0.273433863105284,0.424943550954624,0.172606893596639,0.299999999999999,1.58022962806206,1.72163923730034,1.45465073237972,1.61499081299973,1.81239350932957,3.16863601146275,3.85207396405466,3.48726122315622,3.64313681284313,3.6616936095838,4.18862747239391,3.57703468294103,3.67840380020504,2.94502001198649,3.50196564955162,3.59579964676686,2.87636626740519,1.06891968187982,0.865505121613386,1.01060958343619,0.871445847873253,0.786128657199463,0.706454383748774,0.795133923704812,0.698949301545397
4,0.0419729686288645,4500.00000000003,2250,0.343,12.1142277916667,-14.7817255240895,2,4500,500,9,0.487964202181982,-0.243274037079517,-0.309981169684599,-0.25226749204487,0.651151564050684,0.245134888208395,0.202393770007651,0.483976310394991,0.257880791116882,0.296169496037881,0.472010986793285,0.0379702742660253,0.0315833141207547,0.632249500817427,0.61345452535363,0.593954384919652,-0.0436565867836549,-0.0815203764234696,0.345930434142957,0.294017227894883,0.401361020610158,2.56305975410334,0.297090158044674,-0.068836544533415,-0.0359457079402215,-0.00829961372740196,-0.00152547512122308,0.0032683446888455,0.577238725002913,0.139523601293101,0.254607308203817,0.466354135129122,0.0543157238951031,0.248836342664901,0.0452002420789056,0.156214801587327,0.0457265384508667,0.355324838408802,0.0458313304275364,0.257044040987625,0.0496060062466769,0.159524736996159,0.515554347882944,0.851232594072317,0.150121441003411,0.20903685379599,0.274115450527821,0.404778738847337,0.169435386606037,0.299999999999999,1.52004422829771,1.66008612269208,1.35046568388128,1.56621594246496,1.73856598576124,3.36424836681281,4.00701656195794,3.69338235572701,3.69068987902693,3.22535286387422,4.47239772364962,3.5965181615822,3.77454206900807,2.84446074220866,3.87237803882138,3.7015147504433,2.62862062615155,1.10872587072435,0.860094554279328,1.02113957667627,0.897851737859557,0.768295328361835,0.700906917271128,0.815362547163116,0.704214990443382
5,0.0576747402696239,4500.00000000003,2250,0.3435,12.1820475833333,-14.3682081636647,2,4500,500,9,0.472887409603664,-0.236477690915733,-0.288732728503817,-0.274134098162361,0.67410954527399,0.248042787002214,0.194378920590948,0.488561275269716,0.229125052965984,0.2636081759004,0.46265131719683,0.083804820995479,0.000277005837474674,0.686243795963394,0.643740627795128,0.620761361512347,0.00879436067316594,-0.0708652186186248,0.346438313312479,0.287357985708902,0.418512249932721,2.57460746808519,0.27541739916898,-0.0686373202298488,-0.0333966313943626,-0.00951940540747096,-0.00148181363992883,0.000805358565350933,0.555191234326659,0.137939032503478,0.249522526477794,0.468825067836197,0.0558838585578519,0.244016401134895,0.0441332760565993,0.151448279230326,0.0437546680075582,0.353334287165986,0.0450480676877048,0.25312901270209,0.0507863407119457,0.157937153654008,0.508724516773555,0.833540904437947,0.14248553687359,0.204792629706257,0.272125143652521,0.388769424449672,0.169510639123141,0.299999999999999,1.44481903228105,1.68772229849609,1.28300477276734,1.58629947546139,1.67311683289743,3.38547609502619,4.14303900112067,3.86835048905839,3.79043240288424,2.79394564039728,4.49872247443839,3.33351700459496,3.6733321695898,2.69294286553255,3.92560832435415,3.61163631234974,2.6677810271619,1.12168793002839,0.896654726236118,0.985645393651926,0.922030915968773,0.759797338597767,0.720893639628286,0.753745353366226,0.660755834735237
6,0.0742810439516157,4500.00000000003,2250,0.368,13.4264885,-14.2332519032381,2,4500,500,9,0.476429046211974,-0.223720106892112,-0.298325058645987,-0.263438055853516,0.698226241826753,0.235091127411307,0.160396390018168,0.502639315990609,0.202776403813524,0.18937239512886,0.477385032770425,0.104092958852083,-0.0122945288307516,0.737640206555589,0.678522235567298,0.662739837260395,0.0495018381937822,-0.0556239237684327,0.346259774717051,0.273058901623644,0.439171160360923,2.57653139993943,0.250467932639822,-0.0697751138674723,-0.0299110214450588,-0.0105020805236354,-0.000804378150966184,-0.000852657439102849,0.534882215540917,0.132186696415384,0.247766002591286,0.468572435695453,0.056717161366203,0.233275244461055,0.0429262256823411,0.14701863433493,0.0429563829077599,0.351508539858845,0.0461336627754237,0.250986863566025,0.0521044268690163,0.155752719477374,0.490839406686814,0.811522082652869,0.137902087672436,0.200196898504029,0.269436216110499,0.381430800591807,0.166192703911905,0.299999999999999,1.42064250094204,1.73789818156711,1.25148222822153,1.55631899640823,1.64713458422477,3.46685049310127,4.06480473889194,3.91234114317423,3.93189110210808,2.45925137013176,4.66097363429537,3.2973582721431,3.53742286208137,2.57418416484145,3.87387976180802,3.4475496585638,2.75318196590251,1.12191081326582,0.923488945678043,0.965456854201353,0.949607268815483,0.740102401272019,0.753168840603564,0.687864937846772,0.631318638516494
7,0.0926450641323747,4500.00000000003,2250,0.293375,12.6416844166667,-14.7045182134639,2,4500,500,9,0.481774280596643,-0.213516868484236,-0.320958665400868,-0.260245068875054,0.723613854057433,0.223084792472257,0.132323657485248,0.530264072598639,0.1723558957813,0.107037607545875,0.50392346265957,0.0854686294594993,-0.028176829779123,0.784153184941143,0.695443935671661,0.701954129642381,0.0858070817629884,-0.0361044396936474,0.345657628020852,0.262134261545125,0.45554449922852,2.57790353785812,0.2424570367705,-0.0672427583787265,-0.0269638413439848,-0.00962132394917972,-8.58809690798827e-05,-0.00190504421624011,0.523630155016972,0.131326374930396,0.248647579891372,0.473130022909008,0.0568359952573668,0.222265833830129,0.0427912500948879,0.1425963483289,0.0420144597485499,0.350073122806671,0.0476045571959152,0.24895374515302,0.053331019410835,0.149458449114407,0.466281170283373,0.793613738473635,0.13240836566613,0.197454977998303,0.260162911190438,0.37309842250007,0.162038131456666,0.299999999999999,1.43545465101793,1.79777442278999,1.27142641458619,1.51966757886859,1.64784416454388,3.52302982547021,4.13564305466311,4.08834317446114,4.04228068997758,2.13489274957451,4.93448969320592,3.12586162421654,3.47046095832782,2.41377827270514,3.69768264699739,3.38778888908017,2.82698983395635,1.15422744023974,0.954495117068267,0.937347589491044,0.998049708447702,0.738737229838941,0.788046632742413,0.668479086044246,0.588687967473282
8,0.111788300899719,4500.00000000003,2250,0.309875,10.5466884166667,-14.4276024707345,2,4500,500,9,0.493890589087003,-0.200525349760185,-0.331149325252999,-0.265284238671756,0.72528207065689,0.204738807770289,0.0861537473126636,0.5657686271057,0.188063017077033,0.0750050619522553,0.526203750416992,0.0703247224195679,-0.024621202392332,0.814765954833446,0.708549271318303,0.748902248379265,0.134334431680755,-0.0253814623517482,0.345769410806878,0.261464446584429,0.4546947291822,2.55364196121666,0.229496689000906,-0.0640767194039989,-0.0247938134834283,-0.00899020890946476,0.000690684967795415,-0.00205916218750994,0.511348369643653,0.131910061118484,0.246880940896953,0.472696213291181,0.056584387795172,0.214562959863494,0.0429254008727908,0.135469653055992,0.0409458622437742,0.347943589451547,0.0489751736432151,0.24579335493299,0.0533027671907469,0.14633303842953,0.436449712225251,0.776799171208462,0.127163670461966,0.197407168376624,0.252424933369291,0.366027056968549,0.156584189076722,0.299999999999999,1.46538300989311,1.8297665046553,1.28127638577289,1.45067409000783,1.65246185474587,3.4903007929157,4.36558353955076,4.05393951173282,4.25049303309057,1.94220893851228,5.25078334172628,3.04118639886676,3.49583566677733,2.32973501512731,3.58660425997509,3.45993746410559,2.75697421726795,1.2224536240813,0.981512086082528,0.973860635105856,1.01370094012852,0.73767874448454,0.820554009781298,0.678713106505484,0.585438410524581
9,0.131214114282434,4500.00000000003,2250,0.3305,11.058212875,-13.7670905165675,2,4500,500,9,0.506190454165835,-0.183054463679227,-0.331801213185506,-0.263750386963989,0.733478995182126,0.157280683481713,0.0443825715810868,0.566524960117776,0.165852696232898,0.116362577214778,0.542631492137302,0.0594599794271282,-0.00531080816828752,0.855581000158491,0.737140523680306,0.789100928114961,0.174293963757999,-0.0245414063536167,0.346464619387984,0.262739304196495,0.459201830712475,2.5294948651888,0.222124211803923,-0.0555036913889132,-0.0236069589648282,-0.00813029013667496,0.00118391559835087,-0.00202288795333604,0.50344634312732,0.135823422277572,0.244726995641538,0.479016744810185,0.0550868379700475,0.204645026025159,0.0439647633031452,0.127825195441595,0.0401182956052479,0.347248373683334,0.0499103179894924,0.243351808243998,0.0528946136973418,0.147020709658853,0.403772986668951,0.762235053423673,0.11817944015803,0.196143102801776,0.247045330763152,0.357184911159464,0.151973735759498,0.299999999999999,1.50605640083578,1.81008380675873,1.28554682739376,1.40783964538462,1.66628225299503,3.63279956628153,4.2845187342881,4.12962985105586,4.42652000232346,1.86590559109443,5.56175847162472,3.02458961901487,3.58672084972041,2.41781412207418,3.27628706748659,3.71284719877104,2.65145512529788,1.26854362480268,1.02044080200869,1.03078580373697,1.04245118392338,0.72226183615918,0.811379910601412,0.740837699446292,0.637296380096447
10,0.152543671726939,4500.00000000003,2250,0.334875,11.2657674583333,-14.1751489572182,2,4500,500,9,0.515771713270218,-0.172917769002071,-0.334199345442948,-0.267281568808015,0.730579368078714,0.125028156653557,0.00383474114830277,0.575666370072729,0.174041115026507,0.14533403517709,0.543783894565838,0.0429548040042478,0.0147426136534816,0.891106389221596,0.764753503768402,0.828292466734983,0.217131696728674,-0.0280439781491836,0.344834083814339,0.263565680769101,0.463729894245142,2.52357700566213,0.210446691397552,-0.0482879936115601,-0.022945928893451,-0.00777306927598877,0.00245457085871404,-0.00118346621840394,0.496859494830547,0.139709153681099,0.240744738160687,0.486633837293594,0.0536025839104091,0.192852743217799,0.0447542176679603,0.120653213023013,0.0395905083059134,0.344219886587197,0.0505018449807247,0.23920501128296,0.0522356336794294,0.148119195974991,0.379522966746438,0.749988121130245,0.112857378838086,0.193043434389255,0.245439090872043,0.354838282701638,0.146915188565695,0.299999999999999,1.53289141392934,1.76077022363245,1.29360872491726,1.40675916015477,1.67077112428876,3.49160561897777,4.12816513786208,4.08175084403725,4.50603776721817,1.83915661178382,5.847986587859,2.95292096447474,3.66852968823707,2.54756194523721,3.01497187577822,3.6078574189107,2.59806506023267,1.27728747531841,1.0489040543704,1.0467860784883,1.05133982407566,0.709275231845065,0.78067743181515,0.773401725231011,0.697717251610934
