date,rstar_q05,rstar_med,rstar_q95,nairu_q05,nairu_med,nairu_q95,taustar_q05,taustar_med,taustar_q95,gap_q05,gap_med,gap_q95,trend_inflation_q05,trend_inflation_med,trend_inflation_q95
01/10/1980,-0.789861012230626,1.71977361670298,4.56479834593033,6.101500674375,7.19970566714628,8.68093135891831,1197.96006881752,1199.82082072043,1200.95282689311,0.312001464032215,1.34448554679966,3.24257915157683,6.27969013465007,7.88713951399731,9.42499499966523
01/01/1981,-0.768443575884606,1.69522834057116,4.34502631123757,6.11621201765059,7.16229416274649,8.61823056092471,1198.81828695129,1200.64168287929,1201.76649534914,0.172346946628949,1.15796459427733,2.91599533310786,6.3720047273378,7.91505014660718,9.33095010363285
01/04/1981,-0.859834555669361,1.6726227901007,4.29070626990253,5.9843175594437,7.10472044071187,8.51064093545183,1199.77371780282,1201.51696100907,1202.70037278773,0.00851263374831918,1.04143101251908,2.80831000243453,6.41607644937744,7.86806570681926,9.3618235543545
01/07/1981,-1.00537378936595,1.61512801289052,4.37409443897065,6.15753049926638,7.24835507179342,8.58807894897605,1200.83177074754,1202.5908590907,1203.63530047351,0.0729583258486744,1.05837687405656,2.78263588278626,6.46919840210286,7.88722095765936,9.23617253733961
01/10/1981,-0.857446600940034,1.59001186739455,4.31712813886486,6.25306429781241,7.29946079158387,8.61622866252378,1201.74236913421,1203.46228975558,1204.71899735036,-0.270453448357654,0.787802529065001,2.39319539935452,6.57084515657376,7.84618310356321,9.1546649583854
01/01/1982,-0.888038755146061,1.61600388186915,4.13522170617894,6.35199257552183,7.3834288507004,8.65360522279424,1202.5795853646,1204.22552083322,1205.34715114689,-0.167402724231807,0.782182412989786,2.34612850966973,6.62966065153803,7.90073446427895,9.07664129269663
01/04/1982,-1.10011238830467,1.61168489018572,4.10727493965501,6.61698756507788,7.56187991667975,8.79246330997796,1203.11333408837,1204.66226169995,1205.7014873723,-0.711555830411819,0.22490789629265,1.58660640203602,6.68511360365274,7.90499096595976,9.10651771655157
01/07/1982,-1.17799264853142,1.58296455951335,4.10794431981707,6.81602330933694,7.75469054476154,8.94062943810257,1203.11591196688,1204.40428834243,1205.47678978132,-1.8297137158281,-0.804350846509648,0.255182754929587,6.73537435486522,7.91399704223162,9.08048078762483
01/10/1982,-1.16635192635774,1.52340053885415,3.94535095327028,7.36909680507369,8.32968504179857,9.36497124665753,1202.49035746082,1203.65206111271,1205.08237383529,-2.74627936844879,-1.4843324313956,-0.421739607984629,6.70894788365219,7.88333018919671,8.92682613982526
01/01/1983,-1.31532324786623,1.6401697711456,4.18177663603402,7.43079421643687,8.47739698106778,9.57054800220583,1202.03081570152,1203.39264909084,1205.00132360418,-3.83462306859199,-2.22508697146257,-1.12906092040984,6.71546026908096,7.82307220411409,8.77622524176072
01/04/1983,-1.08278591481267,1.77209066782958,4.40387291366276,7.44359936738477,8.50047194818975,9.63032843192724,1202.64788719291,1203.94724560824,1205.53951971739,-3.61058049566751,-2.03637999003922,-0.929227597068271,6.64637708498092,7.75759396044994,8.64818843355227
01/07/1983,-0.830320508150944,1.88143894870525,4.58147428620222,7.4210973051757,8.48046836609378,9.56749144322086,1203.77376068972,1204.82770335162,1206.39775738698,-2.9138100038049,-1.35268486765398,-0.313908583468858,6.60862629154485,7.66035464454739,8.64748664858589
01/10/1983,-0.674295356518169,2.12635145969832,4.79925991230012,7.15768395131547,8.25113079082861,9.26205132230372,1205.17832182379,1206.13567693157,1207.51181712134,-2.23659861886749,-0.89081951011307,0.0236817441518858,6.48915735587754,7.58939536762058,8.54422786297039
01/01/1984,-0.488700952054055,2.3226646758233,4.94135981563628,7.11898200115721,8.18481990928227,9.16179154979347,1206.40956298708,1207.43158431353,1208.66403319717,-1.87669343451588,-0.669612535455807,0.248802330465927,6.41047337433436,7.50871046510675,8.50166633514104
01/04/1984,-0.312049289275777,2.39637517814219,5.02409652958933,7.12851418615768,8.11987286225891,9.147103368612,1207.67735735904,1208.74246755566,1209.84930759279,-1.35574881538459,-0.240779001656604,0.740055704192577,6.43399127922499,7.4388127139497,8.39979565025493
01/07/1984,-0.310837414391509,2.49650628178494,5.06355155407564,7.03989238502308,8.10890745844211,9.07439583380971,1208.86747016302,1209.96042594859,1211.08978401102,-1.27716950894175,-0.156072424490652,0.854873751381141,6.39418263124466,7.42737897008451,8.33181914927499
