param,neff,post_sd,pooled_mean,q05,q50,q95,rhat_classic,rhat_rank_bulk,rhat_rank_folded,rhat_rank
kapc_2021,3.32465450361499,2.65921073287914,4.75265167719267,1.46745076510061,4.28747678995189,9.75073333204745,1.19210481583093,1.23807119790762,1.02655282490171,1.23807119790762
kapy_20,3.47133455224636,3.91509681721214,7.56397897891226,2.20340515104294,7.0590470021225,14.6940853013002,1.18178481780305,1.23244574201776,1.0246491420529,1.23244574201776
phiy,4.03900056889748,0.0158134022306474,-0.0273116238136229,-0.0568453682045379,-0.0246902273733643,-0.00666065553352327,1.15053435525947,1.18323429670898,1.02867842299254,1.18323429670898
sme_pr,4.15100516195035,0.0234665475966955,0.227398850223469,0.188875715257615,0.227355258995825,0.265921663956608,1.1456010957035,1.14574965200469,1.02021174563006,1.14574965200469
sig_pr,4.370226968965,0.0248791500393586,0.178706732531761,0.139706064865309,0.177375815046492,0.222005909303369,1.13682815635382,1.1373811658114,1.0236835117677,1.1373811658114
kapHyp_la_w2021tot,4.57410835503918,0.557740819120119,0.635555779563843,-0.266681261701993,0.624124971711614,1.56034969108438,1.12957068824189,1.12943291617211,1.017298628197,1.12943291617211
gamma2,4.58613060831929,0.0622751150723813,-0.227979526030255,-0.336958081508385,-0.224356976928478,-0.131937151245595,1.12916678301978,1.13139826386289,1.01653465449085,1.13139826386289
kapHyp_la_w2122,4.74216164424979,0.555285536527672,0.834020131801642,-0.0789914535817277,0.833697912531294,1.74254115381525,1.1241449369032,1.12408659315484,1.01667164323437,1.12408659315484
kapHyp_lm_w2021,4.79988594438189,0.398455201458543,1.00888305771158,0.357036811134625,1.00740011395421,1.66366726513643,1.122384940531,1.12183727215068,1.01590181414594,1.12183727215068
kapHyp_la_w2020,4.98625469163108,0.545326460633973,0.660998326101435,-0.227716715630685,0.652232165999599,1.57877920953885,1.11702929005517,1.11540022240373,1.02031058795353,1.11540022240373
kapHyp_lm_w2021tot,4.99566324279006,0.374250848879804,1.20496511394377,0.587380073155747,1.20757547789382,1.81479768984686,1.11677135519221,1.11591719590192,1.00933357829658,1.11591719590192
kapHyp_lm_w2020,5.06472842655906,0.342883837366589,1.51504417937112,0.9461803817046,1.51897078782059,2.06888634907003,1.11491228565204,1.11606355729083,1.02008223073379,1.11606355729083
rhok,5.08829282914192,0.0202838988370041,0.974601169454978,0.935073629703843,0.979414580004573,0.996775091609729,1.11429149628851,1.16172389817421,1.02785289750866,1.16172389817421
m84_z,5.14306628810027,0.463507464010356,1.95434481311232,1.25122667701896,1.92103825314688,2.78111817977097,1.11287418679973,1.11350152342281,1.02318193582559,1.11350152342281
phisum,5.16121001163132,0.0218555042043267,0.955832627637741,0.915490777449136,0.95907044120697,0.98485508026627,1.1124124421915,1.11425271764002,1.02628696945464,1.11425271764002
m93_U,5.22697774259534,0.417686784485474,1.79091955789889,1.14235365705131,1.76953375935141,2.50830352937904,1.11076998572541,1.11688281110655,1.00977147825042,1.11688281110655
lam1,5.38181665256744,0.111784753366775,0.31254998805715,0.127966303064977,0.312120578186098,0.495500278071114,1.10708676421549,1.1072679679346,1.01972553304893,1.1072679679346
