param,base_mean,base_sd,base_q50,flag_mean,flag_sd,flag_q50,delta_mean,delta_q50
kapy_20,7.56397897891226,3.91509681721214,7.0590470021225,8.5719536961754,4.3128654935901,8.02288517178879,1.00797471726314,0.963838169666293
kapy_21,4.61740372501798,2.11250016204508,4.26792092285402,4.46633764190613,1.75387386917149,4.24829152949684,-0.151066083111852,-0.0196293933571772
lam1,0.31254998805715,0.111784753366775,0.312120578186098,0.301627785884661,0.115288782530745,0.302557391812937,-0.0109222021724896,-0.00956318637316089
lam2,-0.169127643987592,0.128723925534794,-0.172750930096995,-0.151233837026981,0.141206965646237,-0.160596874085016,0.0178938069606109,0.0121540560119797
m84_c,1.76748931287575,0.338387484246907,1.73892996013634,1.76270414899147,0.343679271232834,1.73460956865125,-0.00478516388428041,-0.00432039148508601
m84_y,1.07893009033405,0.373833591917607,1.02798971282933,1.1797534956927,0.407925303972714,1.13186900794418,0.100823405358653,0.103879295114847
m84_z,1.95434481311232,0.463507464010356,1.92103825314688,1.90950638489588,0.468230280629897,1.88180787400056,-0.0448384282164369,-0.0392303791463144
m93_U,1.79091955789889,0.417686784485474,1.76953375935141,1.71402571282802,0.422199601988808,1.68631875972872,-0.0768938450708696,-0.083214999622691
m93_pi,1.7707859891774,0.228984117642344,1.75044553817477,1.75997235524532,0.220411268674809,1.74267519845292,-0.010813633932081,-0.00777033972184937
nu,-0.0212714208065166,0.0257134559485054,-0.0180788837163415,-0.0207065252402411,0.0271014068493077,-0.0171930186364309,0.000564895566275449,0.000885865079910599
phi2,-0.446836934891559,0.122768354911661,-0.456253687033136,-0.423375112131545,0.144386132802865,-0.44076052438566,0.0234618227600132,0.0154931626474758
phihpp,0.0127196822270075,0.0172049852940466,0.0131816495845743,0.0105884277646162,0.0178142335160492,0.010915495993581,-0.00213125446239125,-0.0022661535909933
phik,0.000293124803370003,0.0014502769948632,0.000314565396748575,0.000305431044772399,0.00144248278671048,0.000305672076622315,1.23062414023966e-05,-8.89332012626057e-06
phipr,-0.00328007990440845,0.00835896072568201,-0.00347103198063123,-0.00263046215374011,0.00893634863430046,-0.00286359524598994,0.000649617750668343,0.000607436734641295
phisum,0.955832627637741,0.0218555042043267,0.95907044120697,0.9511135104938,0.026962842741195,0.956230254306475,-0.00471911714394013,-0.0028401869004947
phiu,-0.00754161628545909,0.00306692545012751,-0.00730707029495291,-0.00771034785222154,0.00353829209395891,-0.00755078908741384,-0.000168731566762446,-0.000243718792460928
phiy,-0.0273116238136229,0.0158134022306474,-0.0246902273733643,-0.024242810438765,0.0152642157397584,-0.0213782478797106,0.00306881337485786,0.00331197949365366
pistar,2.56239093486816,0.157134526621451,2.56363870877734,2.5608270276345,0.169825592090836,2.56161511439687,-0.00156390723365618,-0.0020235943804674
rhoU,0.647012156688144,0.09754064273976,0.649083347241848,0.652273980383278,0.103423349982796,0.65441526846338,0.00526182369513351,0.00533192122153214
rhohpp,0.55573148406189,0.130940051497686,0.559183255545914,0.543652194583458,0.130731027380871,0.547796101371779,-0.0120792894784318,-0.0113871541741349
rhok,0.974601169454978,0.0202838988370041,0.979414580004573,0.97694279990736,0.018798546689213,0.981591652435267,0.00234163045238167,0.00217707243069443
rhopr,0.812331107792713,0.08372939116813,0.81678981081809,0.828840558571213,0.0889830448138826,0.834379150812735,0.0165094507785007,0.0175893399946453
