stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00659736454007305,1999.99999999998,1000,0.195,10.7259760833333,-8.35909949717677,0.600192314957228,-0.200179917103972,-0.294210625703087,-0.246895824120395,0.557858959977074,0.242863308687093,0.254215291026158,0.505161938804777,0.251625749736622,0.201009532776806,0.498498649183756,0.0317264315546559,-0.0107312827469062,0.508472241729748,0.517845116138635,0.527119684832824,-0.201645616938073,-0.0971810589474376,0.349177090458257,0.292661759665887,0.397109572004797,2.52944071636804,0.442203382663362,-0.0743105805629605,-0.0363539018046509,-0.00201000230375309,0.00207349606030341,-0.000336582120118198,0.686925723224134,0.14385194139228,0.279154642138094,0.471204251981859,0.0471224600300049,0.270696677321232,0.0471261838390804,0.17583353074981,0.0471287539247438,0.373967231379577,0.0464785701332728,0.277083703425345,0.0464621547701028,0.14303490005849,0.545021054781163,0.908459210246756,0.178837111662986,0.233141025617637,0.283899989478273,0.471568542439213,0.184127420136228,0.3,1.71395230908521,1.65771986216317,1.61545482081783,1.71237334453223,1.80033661066103,3.2593584383132,3.4765879762838,3.38243896330116,3.5278963099775,3.44025974271136,3.77933507615603,3.46801866612163,3.68339088515754,3.23288940099988,3.25912489676228,3.61820054824181,3.43215084671206,0.967801734613239,0.921336229741465,0.937087974544145,0.914439398052132,0.952456596911109,0.894833927144631,0.705516395932013,0.695374032687372,0.673791236425413,0.737849820979751,0.704490596909894,0.721615743707821
2,0.0157133944130395,1999.99999999998,1000,0.3015,11.2425709166667,-10.4574944072264,0.611271312673999,-0.206201621955672,-0.347681113084562,-0.267272532973276,0.605283533181329,0.222137171571449,0.280790218275269,0.519256526183162,0.233572686589749,0.204307884249072,0.47459812015722,0.00461275733202609,-0.00855390244291297,0.522057158977781,0.556562658021561,0.547918468230119,-0.213695763783383,-0.0937787801693368,0.347700798414291,0.282481626023984,0.403065823517376,2.5274052241085,0.376848683048238,-0.0716259645353771,-0.0333501322732509,-0.00360957966803672,0.00668626764473029,0.000888426641694844,0.63374480055534,0.141493655863073,0.27868282123143,0.462932363405957,0.0467473556552165,0.263798033228003,0.0477546998153289,0.162615548548004,0.0472130889290961,0.371875397058326,0.0461677270431915,0.269346215248587,0.0456911539861277,0.146657585726149,0.529254635672336,0.894068982140186,0.168155567887545,0.227513351430319,0.28022942931101,0.457719717753746,0.175420653147073,0.3,1.74007370916656,1.66446215286641,1.54861873218951,1.71623179416707,1.87130122276905,3.24177923549327,3.54363356753779,3.43718738165818,3.67580320714761,3.50874598289207,4.00912200161112,3.87140515263208,4.06538120660349,3.34880645840783,3.13974733436293,3.79816364657989,3.37919086737518,1.01184005893055,0.939708188651387,0.981924935159938,0.909508189522924,0.978599124560182,0.865143979818056,0.738299141086629,0.702981592718309,0.63561075576421,0.761735511980694,0.690675258576836,0.706712573483604
3,0.0275855281602125,1999.99999999998,1000,0.305375,10.83892975,-12.5888613064245,0.633214887568398,-0.215192606761777,-0.410028887422043,-0.300693665511088,0.645685508569074,0.205012287001632,0.297245057980909,0.524006993028525,0.195139637903285,0.219714818512538,0.433336539489965,-0.0456977687446747,-1.13100858634323e-05,0.542364137163805,0.613637169667844,0.593754938494369,-0.254064225451992,-0.082803961566786,0.347826899830593,0.275355691897124,0.415386249755894,2.5019720814982,0.329448700863121,-0.0736462471554985,-0.0306286652322901,-0.00751283229071381,0.0139068210443883,0.00144432628809593,0.593448576303614,0.139391667295978,0.281720305720023,0.455501059442461,0.0472166714381669,0.257445194486332,0.048180813667972,0.15059211203629,0.0469552975520672,0.372854578759498,0.0454348739786282,0.268702906467776,0.0451105103973718,0.148898038086299,0.518268196835734,0.894044620588334,0.16054786948028,0.216644993760179,0.277446389745683,0.441129021960202,0.164195522845281,0.3,1.77347145192857,1.70042663997209,1.46680717046145,1.67043469426851,1.9974912621977,3.19846388604691,3.37848126030876,3.38636772142409,3.88064062446503,3.58542452022073,4.24080510585636,4.7116412796214,4.52217033191515,3.61425180680518,3.02761150984588,3.76997082565035,3.22510359890642,1.04817223955425,0.929207280084097,1.01259304709588,0.890530977436167,1.02308289495132,0.815228869776167,0.795655065092799,0.693703355608159,0.546798797557621,0.801005574956958,0.69672606939103,0.661599633429076
4,0.0412068101813855,1999.99999999998,1000,0.327125,10.8705882916667,-13.5253381237945,0.651221991683658,-0.214345051910736,-0.402985080093513,-0.288973328088516,0.667970470544243,0.187323488320293,0.265487302028238,0.511850945178805,0.188912900842095,0.225930554921266,0.397917555442532,-0.0992897621952915,0.0141666335406431,0.564889878683378,0.647424740806594,0.665030479169988,-0.299618032616904,-0.0679347420185409,0.344880410345442,0.265689533883558,0.420801852671535,2.4807137897494,0.310870674341444,-0.0760459103184155,-0.0279583567236908,-0.0115764860590946,0.0242949006508586,0.00379933453279447,0.571493612714293,0.138093613213061,0.283314584597455,0.441095123083937,0.0480580109536591,0.2513273308347,0.0469865306953624,0.140921159510703,0.045389900089592,0.366903176242041,0.0450917681012088,0.278992138658176,0.044650046265896,0.147302077289567,0.520065247330036,0.899636577752875,0.151250588566018,0.206397293381981,0.273992109500233,0.413436710615578,0.153750046353498,0.3,1.79549612987137,1.69740838788846,1.47539521683218,1.59192615594166,2.15667365714794,3.18826738888932,3.16996194967311,3.52089988577605,4.13658674654147,3.58276460951697,4.46565501022821,5.46314447875328,5.01989528697897,3.76284053936273,2.64392171388143,3.6311991825278,3.00784586386455,1.09006515445878,0.915467369446169,1.03577632722221,0.86563803845646,1.06833140370026,0.738676386941879,0.826268626854734,0.669239123809783,0.453955387623733,0.81498621704091,0.746940911910277,0.680231609461439
5,0.0555716380955862,1999.99999999998,1000,0.368625,10.881573125,-13.4216611575173,0.660759403671995,-0.1970883859201,-0.318315191035357,-0.29779735109502,0.699802657119306,0.211597883593503,0.218998171707425,0.468100545441321,0.171900204695824,0.220907872370143,0.363690868916537,-0.132723094794117,0.039002425368653,0.607322386931608,0.615608124020826,0.727668876832758,-0.288020757520704,-0.0661906081090175,0.331014199055009,0.272294214812462,0.408383181114733,2.47595111928704,0.314238837175857,-0.0746591447291686,-0.0242392684183615,-0.00987735451551524,0.0381852358317478,0.004719104013881,0.563632157069346,0.134341917372256,0.277434086670113,0.431323163358169,0.0478195336243708,0.246377760074249,0.0431380908814775,0.132783330886875,0.0434628766917787,0.35535730879657,0.0444582203717413,0.282937039032617,0.0434832760414538,0.141923694117509,0.533422663791154,0.895582146178795,0.141430069648881,0.197483009992259,0.264853614167236,0.385070234563138,0.147922049031741,0.3,1.71658799809782,1.60684235680181,1.62903390689816,1.53565128026792,2.21066155312342,3.17176769031052,2.91564686399831,3.55221670478713,4.50266092668629,3.39215952734228,4.48491057261382,5.52565662148589,5.39584412497302,3.41925022428513,2.31085187314316,3.65970638894334,2.75690174737174,1.12292695522248,0.868333035640622,1.03854859897078,0.821582836640102,1.136881375426,0.630579329504925,0.753020598378955,0.620148479660651,0.396485095602607,0.773131565299717,0.838721944528222,0.735618009917661
6,0.0707881205188382,1999.99999999998,1000,0.35975,10.7492595416667,-13.3374478825465,0.664246972194172,-0.176514350232579,-0.199509694816332,-0.32252213343783,0.743324057136028,0.251776908607673,0.157156648814895,0.413886041209705,0.17126433093109,0.217786286264578,0.331626094062789,-0.127957019701389,0.0595710300118017,0.667229805036744,0.537659463375853,0.780601201945498,-0.240436355514211,-0.072323204024258,0.310914338367867,0.288320758096064,0.380312148589197,2.48002174262178,0.317775106234335,-0.0670733668072646,-0.0205483888087317,-0.00483505224853227,0.0534818241745385,0.00318463846479809,0.554473534638832,0.130419787432661,0.265296610149293,0.426893041009293,0.0458705278099659,0.246257702237145,0.0382662179784476,0.127254060909119,0.0416713572616515,0.343134604872243,0.042695957254425,0.27505734132832,0.0411482967912778,0.136160690193835,0.547503469471933,0.881685887846998,0.132244267001185,0.190479572982467,0.24880885586223,0.364185788816952,0.145563278456165,0.3,1.54938055026744,1.48810365729093,1.80382627394758,1.53229440919154,2.1750500769685,3.23412830455602,2.63144269401144,3.3664981240739,4.87104778186442,3.06969735403712,4.16590781828146,5.18134047853325,5.63226825028883,2.87961541308389,2.06964015962799,3.67852664545979,2.495486691154,1.13334917460476,0.780686079400306,1.02126028942341,0.75840804554887,1.20804838908041,0.519267043598244,0.614583008305333,0.563252787514296,0.382411688082252,0.704351182699937,0.915334529680572,0.783535343815861
7,0.0872083566135196,1999.99999999998,1000,0.333125,11.009983125,-13.4761316930965,0.654839907185581,-0.164700248766201,-0.149496588239028,-0.312621369634193,0.768200371628324,0.265329370147938,0.113594967272992,0.391956560984425,0.171693892690509,0.209231050594544,0.317784964374772,-0.105664609537019,0.0673791454357356,0.705866166701782,0.487267627423678,0.812305880749199,-0.210972930885798,-0.0692032961143354,0.296771300306437,0.300731054943932,0.352648460448664,2.4879076382571,0.314869922594221,-0.058818603031375,-0.0176496231920052,-0.00218985485361339,0.0636560636280492,0.00174403409479774,0.547079043847847,0.128063466689867,0.25664024847112,0.428601064093443,0.0443377442271917,0.246474438655754,0.0348227778980076,0.123982009128383,0.040694316142718,0.333796981446821,0.0407194195620964,0.266039885766168,0.0393783364290992,0.13333471291212,0.552103584016797,0.866640346051214,0.126006121262243,0.184142892916248,0.236701028916805,0.354870513811562,0.1438834378348,0.3,1.38819846771736,1.41141112870927,1.88496450694807,1.529795273197,2.12473636255615,3.33346052744508,2.37609152054875,3.12160837062227,5.19658645566319,2.75121134483482,3.78679250224851,4.94827213553594,5.8365095116777,2.43540978498574,1.95782259134806,3.66963814047467,2.4004062464537,1.12767643175841,0.709344707326822,1.00960783946675,0.710933547272596,1.26184913639654,0.442843005841822,0.490382593388956,0.520198383906611,0.357448373574252,0.657652882498581,0.95239626528699,0.808008617330553
8,0.106257557664488,1999.99999999998,1000,0.33875,10.9946104583333,-14.6771117075696,0.640563018898079,-0.164951351717618,-0.14477583196568,-0.251613571145697,0.786274065515762,0.238042968910674,0.0634551628532155,0.414401280709766,0.17048255114294,0.20494274999916,0.318260578221815,-0.0632524683149314,0.0521258481595192,0.713971545981174,0.476481283519679,0.83188006035475,-0.220093941262691,-0.0611260538392174,0.28632558750737,0.30180432280619,0.327328489099095,2.49732155099539,0.317306129940538,-0.0522760531336567,-0.016284437961366,-0.00116878971831332,0.069098808885885,0.00163361344360073,0.543494884989443,0.128189691687917,0.25125406448628,0.42977703302161,0.0436270786410937,0.244269409521956,0.0332375218248534,0.122633526397668,0.0399863647223096,0.327668389445611,0.0398662347797918,0.261787905664646,0.0385659357517906,0.132000478090846,0.550559079179025,0.850408432621844,0.120249646039901,0.177950454189531,0.230750910971595,0.353574709002074,0.142845035589196,0.3,1.25209219525221,1.39249581405647,1.8640391345415,1.50598063321622,2.12992303347995,3.66936435713585,2.16959337005716,3.00434196672368,5.58351394296298,2.53495167730716,3.6133492964951,5.30180531682477,6.00926265781595,2.23235742124987,1.82597659969549,3.60367672212413,2.64366236865383,1.10945643754569,0.688747706890369,1.01656902106353,0.703514162045444,1.29998128325392,0.409732243556263,0.402827999139216,0.497949199177688,0.270473232406223,0.654168400340778,0.969536055112372,0.822476986492528
9,0.131239651177175,1999.99999999998,1000,0.356,11.4814939583333,-18.1152590063392,0.62438613809655,-0.165441915649041,-0.162375654013177,-0.183101033886323,0.79643417155443,0.201735526473671,0.016998905412605,0.466700073140598,0.173210341796501,0.192892681116711,0.326633544455928,-0.0240343597945242,0.0265107727588542,0.710165285379992,0.487456912302566,0.860609895074702,-0.234968982783891,-0.0547577715475044,0.280719122464592,0.293020712631614,0.319935353177458,2.51665393695256,0.325520777282789,-0.0497587314945514,-0.0155889220568234,-0.00415182322723424,0.0692003833238436,0.00234967435788406,0.542198730273613,0.129458823567014,0.246554795494792,0.425379398422728,0.0434900136818391,0.237647025235693,0.032726828244878,0.12211614088391,0.0392657430130009,0.324970093984918,0.0399132539284461,0.256666607701316,0.0385710409192706,0.129731068613872,0.53935964402602,0.832558056165758,0.115614140936056,0.173078640700852,0.229489201566568,0.357527841070664,0.139400899015264,0.3,1.18464885089929,1.41580136217235,1.79802943956156,1.45832673326026,2.18900436917475,4.01450640576159,2.11852734699055,3.00626148604731,5.66448967767609,2.49443124032667,3.68969264974927,5.77797360447946,6.12644661499778,2.21498063792665,1.68904921134662,3.51373229838408,2.88254620717615,1.08904305388056,0.695057060455646,1.0238792216596,0.73091676941908,1.32207296102772,0.418354185822869,0.374422022759729,0.504509927111132,0.187467347833238,0.682851404989954,0.984633972774769,0.819403613770778
10,0.162453795423447,1999.99999999998,1000,0.263125,11.2675985833333,-21.4919183123164,0.609614445880644,-0.163548369913843,-0.191470044582153,-0.135483799650513,0.793488803101753,0.191432925207809,-0.0212289100573614,0.51985225573064,0.155365120517548,0.201966500359659,0.342135357875169,-0.00650775831805424,0.00903191668600605,0.721994640545472,0.532424543852061,0.869973124716911,-0.212371615176715,-0.0582745958007883,0.280181553707736,0.280927403218217,0.323026930726215,2.52290162527155,0.327388712202395,-0.0509234734752991,-0.0152334745737139,-0.00938368557769043,0.0653295701324488,0.00116996576601128,0.539630836295697,0.128043054630209,0.2405585429978,0.422867969559078,0.0443840442939942,0.227734059178668,0.0324284003726744,0.120563007332286,0.0392997701017602,0.324587367735168,0.0403082809396722,0.249575346673307,0.0389256664629302,0.128408728515187,0.51698970926781,0.820984700728712,0.112439735751236,0.171426700150614,0.228268722151647,0.359382058895629,0.134668440393051,0.3,1.17770146035209,1.45874977019569,1.75125508525009,1.43170025523979,2.21311142707622,4.13415551534298,2.10050562179349,3.02193656049263,5.33108473694507,2.482917716609,3.85992633804524,5.46580777932396,5.91948221706178,2.21450112082058,1.64445905593539,3.43770132100134,3.01904445132755,1.08331157299099,0.72250398688244,1.00450066462812,0.785964362484708,1.30800138231701,0.424576657531991,0.414736611219314,0.51119555376544,0.19426590180897,0.714628955010527,0.980587479209653,0.790842743536239
