metric,E4_avg3seed,Production_pooled,E1_avg3seed
end2025_gap,0.909889259729533,0.616767669992028,0.573713010031743
end2025_rstar,0.522407760164239,0.729324824971295,0.616416106988191
end2025_nairu,5.33139507162391,5.45778896447418,5.33182172054478
rstar_band_width_end2025,2.86432581576249,7.52143214819713,5.6210650380366
gap_trough_2020,-2.60709423255073,-2.79289157671325,-3.77141417505512
acf1_full,0.945277338143809,0.923550673814876,0.891646750827973
acf1_1993,0.91848109909961,0.864701850663629,0.787319490619774
mabs_gap_2010_2019,0.33583868912657,0.224917529848788,0.252322334312742
