date,rstar_q05,rstar_med,rstar_q95,nairu_q05,nairu_med,nairu_q95,taustar_q05,taustar_med,taustar_q95,gap_q05,gap_med,gap_q95,trend_inflation_q05,trend_inflation_med,trend_inflation_q95
01/07/1987,-0.919146638202279,2.10661138109259,5.13228906287081,5.41790066634026,6.58601361548555,7.61600328153672,1222.02387339892,1223.42135613924,1225.25650727871,-3.39308332701701,-1.48917888469892,-0.0321322893494828,7.40841782745553,7.69422901150104,7.96937420255055
01/10/1987,-0.818870656920618,2.13844788903055,5.1362680032439,5.49081073068355,6.67251971750377,7.69075370216448,1223.45248091278,1224.97801975322,1226.70407289249,-2.5629942867179,-0.89504945526394,0.588087669846487,7.36392088557185,7.636064456981,7.90875120958818
01/01/1988,-0.86083049894954,2.12289718708984,5.1912698789744,5.47368066596961,6.60777925058384,7.58778677805575,1224.61217009134,1226.08918398578,1227.71138284034,-2.26774494512879,-0.613350480269364,0.868778287041488,7.3374417788776,7.61660406584576,7.88541825029341
01/04/1988,-1.10541268423855,2.16392041585312,5.12354078660637,5.68540036094388,6.78633440358786,7.79763577618782,1225.43013452982,1226.85938780576,1228.44357557025,-2.11372527455695,-0.456304829280847,1.03398853010589,7.42925278516721,7.7237074244816,7.98836696565887
01/07/1988,-1.08567651821113,2.16812223919682,5.1824966313518,5.38213655681762,6.525706698379,7.52307208573393,1226.25213888108,1227.70529812827,1229.37450817095,-1.7044857112107,-0.0804372287933843,1.3763871537069,7.60667970266927,7.88772754360098,8.17691674176806
01/10/1988,-1.15136499510704,2.140058748262,5.08842794521722,5.40851896371128,6.57735817696975,7.56980794082388,1227.40265653857,1228.84851048766,1230.41432484738,-1.11202435556608,0.308010862025411,1.72891290916084,7.76133900309328,8.06295708218921,8.33420999030081
01/01/1989,-1.01828313736009,2.13861695895278,5.25632162189801,5.4956793156836,6.56904927152239,7.58495750722959,1228.19658339345,1229.66648117218,1231.15333977984,-0.966827326030712,0.520618083083192,1.91043714592766,7.7836107919814,8.06354510810062,8.31540206254798
01/04/1989,-1.137026128593,2.1926178206406,5.32575169993309,5.41076589184879,6.42157450601797,7.4403527810669,1229.395282601,1230.81191607114,1232.48207313531,-0.797487370913676,0.807630841365981,2.19853913680518,7.59797596033882,7.89230322890735,8.15074817505906
01/07/1989,-1.07705110934649,2.16294954363678,5.24492871638058,5.35096175615111,6.4098495909024,7.4302049346092,1230.45781652419,1231.77918883298,1233.42937827703,-0.838970399895355,0.798242675304333,2.13704081159334,7.35942683394549,7.6444678845787,7.89030380527506
01/10/1989,-1.068918095506,2.15131442399313,5.09376131212672,5.33458505826816,6.36159639832067,7.37264272900307,1231.44253376399,1232.6983272574,1234.26674366668,-1.07534687433052,0.43931032820489,1.75992210489158,7.06504335669455,7.35343474017236,7.64378529020123
01/01/1990,-1.17132477580805,2.16261118953084,5.14142338863222,5.46180812816834,6.50334912747176,7.48548952534701,1232.69763473395,1234.01761411217,1235.60885878497,-1.52991702884333,-0.0132621077753071,1.27513543409783,6.81307010799263,7.10009722011469,7.38258392102494
01/04/1990,-1.26046902750775,2.07515479010912,5.09033686731669,5.41070206762873,6.5119802971282,7.46291944610498,1233.64397965868,1234.92830535698,1236.50000656086,-2.23373773043729,-0.700000249242849,0.577859426638522,6.46915713624655,6.7262266465408,7.00401936809754
01/07/1990,-1.28160154543263,2.11892619890086,5.03327361990146,5.61227757532024,6.71027321430447,7.61944565188103,1234.45140906511,1235.75435278572,1237.40815362838,-3.30444450931512,-1.70154502307817,-0.353540775468269,5.91764659131544,6.21424713984133,6.51930348977616
01/10/1990,-1.37333304787158,2.05717062120714,4.81604164733198,5.69084606988892,6.78285783459422,7.69809521473805,1235.18557164865,1236.49719999095,1238.18521083978,-4.44144885987941,-2.745770254469,-1.41509517857161,5.3509818429131,5.63999980316962,5.92536166245737
01/01/1991,-1.23943385941006,1.971159700756,4.93922308644132,5.8563446748155,6.94661471779891,7.89510230544544,1235.42662276268,1236.94805388512,1238.73050411157,-5.43193947477326,-3.71052924304559,-2.21066496817341,4.95617999056557,5.23477467211019,5.51128983376021
01/04/1991,-1.23230197060477,1.95816438238274,4.81523099671124,6.13401091207288,7.12124222738337,8.11488019354837,1235.90141241494,1237.39825744871,1239.37200619673,-6.32780805535224,-4.36954900387527,-2.93729648032437,4.80459075092265,5.08799535743381,5.35838682526391
01/07/1991,-1.24441299910176,1.87007241683236,4.91790622378112,6.05216044846906,6.99966010609963,7.96448940774197,1236.25356382391,1237.75561684948,1239.89959978064,-6.84317635497618,-4.70065320645194,-3.1581688925043,4.6584079786596,4.91748938820065,5.18676179875131
01/10/1991,-1.18340043298864,1.9841193704567,4.90676048895494,6.00399335244602,7.03355326083242,7.98137464558256,1236.40582868324,1238.22361943336,1240.32503014269,-7.12254788221549,-5.01452319918024,-3.38728030421358,4.51321440820975,4.78338859065245,5.08648366487622
01/01/1992,-1.19717369343638,2.04673649199277,4.95031630826505,5.94660247959192,6.97718407019969,7.89175640490123,1237.26984270908,1239.07924083785,1241.24829360347,-7.30550172770211,-5.23156263134617,-3.44641998395592,4.17506309106894,4.45916968828528,4.71921687623379
01/04/1992,-1.13331661926562,2.17756499516196,5.13599262873307,5.95692008812336,6.97013233452286,7.92209039338833,1237.92800592982,1239.69107185287,1241.84827974882,-7.55130677990484,-5.4610196504977,-3.71936368770217,3.84896814790472,4.16483895054331,4.44938516106535
01/07/1992,-1.01599198588652,2.22429474763494,5.20737992417034,6.02550813826747,6.96990389004994,7.92165039620784,1238.6682514716,1240.46207845236,1242.62337083971,-7.69358088645055,-5.60093799000783,-3.81976095469636,3.64340027682451,3.92380828320001,4.23587864250114
01/10/1992,-0.931551645299959,2.3066795420816,5.32645405134985,6.14382624459583,7.11307507977631,8.10127151258384,1239.83538926472,1241.59928858323,1243.85404949609,-7.42480151776548,-5.28122774864808,-3.48084043643965,3.52587892187152,3.83203135190629,4.12707316372756
01/01/1993,-0.823569806561302,2.38403700065463,5.3996376886108,6.10026848459474,7.09368177945249,8.04806958698243,1240.73893148704,1242.51609908454,1244.70372384609,-7.04189248072906,-4.87878375465884,-3.11879481674527,3.35514913622988,3.64386965801471,3.89247024934701
01/04/1993,-0.718227589441021,2.3964206079922,5.53030980535052,6.10972271443705,7.099538963557,8.12129023998947,1241.52312335044,1243.26810196425,1245.35977839323,-6.86332484126492,-4.74982800549966,-3.0308046439313,3.27497320477639,3.55756586624505,3.85804435073255
01/07/1993,-0.848259838871899,2.40560780959709,5.22383740375885,6.14174356837118,7.14062757483961,8.14959367034459,1242.07031837263,1243.87429070803,1245.87534933777,-6.71470472196725,-4.7488927737454,-3.00072425331217,3.19898586556053,3.50968791745651,3.82488149723867
01/10/1993,-0.837500638297822,2.42907655767437,5.40105227143219,6.19887713640454,7.16879750227028,8.18491808543161,1242.68283182568,1244.44229488614,1246.40463348696,-6.37563323003485,-4.3835657492489,-2.61199661946593,3.21155905084729,3.48985555353654,3.80680285996615
01/01/1994,-0.865041576806686,2.43570478685654,5.34743700539562,6.18766944741391,7.14165295121219,8.07767629739837,1243.59569570421,1245.22200812037,1247.1376349577,-5.45851285219634,-3.64057398433736,-1.8924278794065,3.20430107713482,3.49078502426828,3.7728718565427
01/04/1994,-0.992862448866897,2.46829080867515,5.38256869867521,6.11517772930226,7.07117503854352,8.01617236089522,1244.28192888609,1245.9008182221,1247.7040589899,-4.55559294003746,-2.8558259562456,-1.18427613264625,3.27105498100152,3.55439250578983,3.8112703151187
01/07/1994,-0.829003149555084,2.50273343279686,5.39400108755905,6.08392047349903,7.05828001797983,7.99898119556403,1245.13726636851,1246.76380184386,1248.66803859245,-3.96132665624219,-2.1879242605516,-0.595357303126387,3.30261264314953,3.57749225191936,3.87620418415627
01/10/1994,-0.682809061629312,2.60179213834426,5.55661606402336,6.09006249108811,7.01520317592819,7.92638574249167,1245.39456567976,1246.978650434,1248.64827018089,-3.78293209019912,-2.01506529913612,-0.446482323306663,3.29926111832613,3.57899417028365,3.87037888655572
01/01/1995,-0.463836134402095,2.74239876164828,5.42863584776319,6.05751491814362,6.97977984937907,7.8532402922493,1245.91692091473,1247.37367957318,1249.04735961547,-3.56550527907932,-1.94868760939946,-0.543903615670504,3.26723377172067,3.57060334744288,3.86460956458302
01/04/1995,-0.217458061489368,2.83902325104688,5.55660198933269,6.00283575168058,6.88453756321279,7.75620947246657,1246.76616714247,1248.1689137727,1249.71662878996,-3.44323237280531,-1.88480584989203,-0.4535914030288,3.19266508544138,3.46254065458968,3.77598529706336
01/07/1995,-0.253695223301773,3.01147508441377,5.9201292021944,5.97049237350375,6.87146388747853,7.76976667128242,1247.98074786599,1249.35043049905,1250.84797256899,-3.35272048278997,-1.96773480035567,-0.595220136296594,3.03481282163508,3.32797647520052,3.63163710443877
01/10/1995,0.089286233954728,3.16561321937222,6.02009624324484,5.95162011071819,6.85374156784216,7.72423243459872,1249.24570784746,1250.4540697953,1252.04101592989,-3.55446304196008,-1.97870253829245,-0.759795891272753,2.90003918310183,3.19079201253648,3.4795264315764
01/01/1996,0.0579507830275962,3.28655513150142,6.1419440608393,5.96190244804217,6.85510457164002,7.73707271452356,1250.34021531083,1251.56585754319,1253.05772313653,-3.60405079859461,-2.06974282325033,-0.859750704049709,2.78756107842337,3.08438057910896,3.37544706914668
01/04/1996,0.026662983724103,3.39522176487325,6.20639047705832,5.90829385086609,6.81825344046967,7.6402405597323,1251.13359705564,1252.30230721293,1253.77574219904,-3.86958658447229,-2.45353330299434,-1.29849491736609,2.68911467937801,3.02091879634956,3.27819104554567
01/07/1996,0.162330504049803,3.45698969414413,6.21685722853737,5.95668335461607,6.8133572476571,7.61855303894798,1252.23446781896,1253.42151531685,1254.9929612672,-4.08884404080774,-2.51575605424954,-1.38891830307602,2.64431999321937,2.94420930529536,3.21678026298697
01/10/1996,0.261307890631618,3.50803704885884,6.21115676619893,5.98851096301679,6.81043166740662,7.57711389399495,1253.1985923271,1254.40934947801,1256.0174813564,-3.9763329221942,-2.45506678480792,-1.27867498737073,2.64511622151695,2.93836365993758,3.21433050816812
01/01/1997,0.134751399524807,3.5443949449528,6.25864099380843,5.91582573409835,6.80246330027075,7.57055948061858,1254.16110375694,1255.43303525182,1256.87212240062,-3.76079929804933,-2.31090621980216,-1.05698835269467,2.58480240760744,2.89828205159594,3.16356084048078
01/04/1997,-0.00815258343327563,3.53747997375498,6.36105862222812,5.92016084657688,6.77050717435783,7.49851964500029,1255.35881394728,1256.53305476004,1257.9621105412,-3.33306759429845,-1.93839938665082,-0.778658666074231,2.4920305937555,2.79481014301055,3.11144514672175
01/07/1997,0.137726940919161,3.56816166481872,6.22061266335459,5.95890519605765,6.75510624018425,7.49218999937203,1256.04849429261,1257.15846525151,1258.6619982338,-3.25257548056733,-1.75955979081097,-0.606735346983683,2.45410592192499,2.74426887784662,3.00086645194501
01/10/1997,0.214503701913264,3.66059770030242,6.38947486154496,5.8738908725073,6.68755023203025,7.42659691975086,1257.13137413574,1258.32161528605,1259.73999627993,-2.77435224095015,-1.33821167050631,-0.172506857331456,2.4668068296626,2.74121115519159,3.02115946993241
01/01/1998,0.162296932312151,3.64968242068701,6.50572796458488,5.90212458723697,6.6612739740552,7.39406181015098,1257.92015873896,1259.03630692026,1260.41526501758,-2.66627342817416,-1.34502991391643,-0.268889448568719,2.39652334205236,2.67780820106852,2.96207372178839
01/04/1998,0.0748871224070458,3.61102654768512,6.46625177220785,5.85176935279191,6.62528178549124,7.33455098082789,1258.8810826387,1259.93483807076,1261.15205399178,-2.53100342718221,-1.32289154190796,-0.298182719976446,2.31798492637852,2.63326431476008,2.92933949040064
01/07/1998,0.0971802424906243,3.50546028272371,6.46001781030241,5.89857934486102,6.65254574696898,7.37046054385242,1260.01572117819,1260.94034283562,1262.2122186416,-2.29506773483809,-1.09572340277096,-0.111717864417989,2.25592987779629,2.55712965464607,2.86611871267572
01/10/1998,0.0367004952284693,3.46212164288966,6.34341395953897,5.83871640187031,6.574818942074,7.2765370201461,1261.02310864347,1262.0077720557,1263.15230500777,-1.68298974054801,-0.544632854479388,0.449187504504432,2.23621185417784,2.54438464726626,2.85630414184889
01/01/1999,-0.17873872291529,3.3747652312691,6.30540743220053,5.81942988378315,6.5567621579828,7.20872362613105,1261.93202219526,1262.8523098769,1263.98222926589,-1.32630014494618,-0.205893559857114,0.783280139961509,2.25963542666467,2.54065616824509,2.84203508633962
