date,rstar_q05,rstar_med,rstar_q95,nairu_q05,nairu_med,nairu_q95,taustar_q05,taustar_med,taustar_q95,gap_q05,gap_med,gap_q95,trend_inflation_q05,trend_inflation_med,trend_inflation_q95
01/10/1976,-2.65083518172334,1.04926065397634,4.27261266946699,4.79260467448101,6.90294174838684,8.35680932513947,1185.66592247454,1187.85181754617,1189.89895462939,-1.21797887711626,0.838711642926299,2.92505691611564,6.90056952312886,8.71198109120819,10.5590110508451
01/01/1977,-2.60671808957757,1.04009166514059,4.19910515012985,4.78072324329174,6.94350431605715,8.37583358358057,1186.43738597762,1188.24693192478,1190.17624266244,-1.13640967576218,0.675801846943624,2.45065532490272,6.80424760079044,8.7169426935233,10.4782067896254
01/04/1977,-2.64938596422833,1.11793671805439,4.10641920388282,4.92103993959911,6.9151963040496,8.35582531295897,1187.21651931421,1188.82061820653,1190.48713116477,-1.17193852329699,0.530505399715764,2.11935664797839,6.96831341182054,8.68047012099953,10.4432455743519
01/07/1977,-2.55067863408975,1.18247541351314,4.10238712101266,4.95497009684182,6.94507648476223,8.32358993628477,1187.57099396583,1189.14446289567,1190.68715141453,-1.17478273562055,0.2788250629882,1.81481892904867,6.8854476057534,8.70809976190717,10.3519668991956
01/10/1977,-2.44763358661513,1.18897497116749,4.24225835433282,5.13749025944419,6.90526766964673,8.35978430014177,1187.86215754897,1189.29590835479,1190.69134741469,-1.35495433749944,0.0513310866688113,1.4563787725226,6.98761809513032,8.70578274082161,10.4062942872316
01/01/1978,-2.34425470747891,1.19172590578749,4.12659254856735,5.07275854774488,6.91840982476575,8.34161051932475,1188.81853240251,1190.00276158943,1191.28891055418,-1.11359938449441,0.136342978463701,1.24341359943035,6.96103905083894,8.71247265762686,10.3594251286383
01/04/1978,-2.12359493637519,1.28226523686361,4.02386088600369,5.0325249979389,6.85042299401725,8.24589915436649,1190.35330754946,1191.48023006152,1192.63437087485,-0.749879295833748,0.287010860960968,1.26748856772007,7.02870588753161,8.73518257406404,10.3116341734127
01/07/1978,-2.05700369459249,1.27645894080238,3.8160320056581,5.10450440222346,6.89671427778516,8.19773503313086,1191.68759834516,1192.77303978974,1193.74688728665,-0.774959430831208,0.141185920184286,1.12930268203115,6.99238896426093,8.7386432087723,10.3660598203979
01/10/1978,-2.0916013283002,1.22402237562339,4.04248080961063,5.09765260981161,6.88542189330841,8.15070997420807,1192.82952649295,1193.84249834897,1194.78247980319,-0.625268961503327,0.213992015642624,1.23176271725565,7.05196755087599,8.75938513497473,10.3160987666345
01/01/1979,-2.18470416970743,1.21145471845533,3.81442054670001,5.18089800858193,6.91497262434601,8.18282100706183,1193.47759590355,1194.54056689156,1195.52499906116,-0.434192541121446,0.433532890852553,1.34658020577062,7.05954285860453,8.76014508106926,10.2097282746066
01/04/1979,-2.03720457973512,1.25781355039935,3.88980018463971,5.33914780974428,6.9273132245516,8.20207761505473,1194.33822711532,1195.39353428524,1196.35078054225,-0.258262267653902,0.569178931285852,1.54377556633924,7.10797371799912,8.72213495962899,10.1098251548592
