stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00612742719612124,1999.99999999998,1000,0.194,9.191280375,-7.73336540576933,2,4500,500,9,0.597153593831002,-0.211878820613646,-0.316584247916231,-0.24459338753269,0.553585207906883,0.303754198797744,0.222654235108513,0.519054187059017,0.211980732278845,0.179086247822879,0.493254532292143,-0.0177169682549666,-0.00194215395606357,0.495688695950816,0.534334258543321,0.528527512313881,-0.196292042785479,-0.101933324320668,0.349687575371221,0.297764454728491,0.40864587996643,2.54655367541594,0.434106595169646,-0.0720473463875924,-0.0349513258666122,-0.0019155470013352,-7.02671738156786e-05,-7.08858577545744e-05,0.676715702658546,0.141691956767224,0.286534965112971,0.472831294196087,0.0461583320090981,0.269480192156503,0.0488752540548016,0.176930520825717,0.0455489392987028,0.361198880264019,0.046453683814224,0.277026723964041,0.04602572882845,0.13894654627408,0.55155883187639,0.907034422413246,0.177128030289882,0.228847616424262,0.282394950519952,0.457378766008038,0.180306666822285,0.299999999999999,1.69793459380645,1.7006508389871,1.66581154690965,1.71853099322585,1.6833178868506,3.49901985948349,3.58133529422197,3.44338528661872,3.50452704843916,3.20844676131101,3.60978568299437,3.5907663705879,3.77062501771998,3.26600408646962,3.37793535512127,3.73415766388883,3.60280401616916,0.997321210089294,0.9279002641768,0.931648373369864,0.906105622559009,0.979226942116958,0.93443230844569,0.639805798522394,0.733844292496415,0.67489398000904,0.76453042259369,0.684018772096825,0.689925721209537
2,0.0140039549817513,4500.00000000003,2250,0.30525,9.692258875,-9.00794935721616,2,4500,500,9,0.612423816029738,-0.218410106692645,-0.309073710254625,-0.241837454604806,0.608892118139052,0.311652792809833,0.170153291611544,0.522543486350655,0.142783736480664,0.180729421750748,0.498919075993963,-0.0429124585144034,-0.00829361558219061,0.496634632503869,0.544383268648771,0.533118833231535,-0.164294975274115,-0.104236862733605,0.349914865770844,0.283415564451484,0.410657397431383,2.54497553558789,0.389632577963527,-0.0661818159134392,-0.0319024566567828,-0.00137329567618585,0.00543581542265298,0.000894791866772927,0.63045723901653,0.141492734465887,0.284122791082805,0.483587355885729,0.045105097795672,0.252140021775249,0.0497057631127841,0.170725858719952,0.044940138280052,0.354540942204236,0.0467172973433727,0.270457950828334,0.0463173733465807,0.137166233405216,0.531147615556102,0.886373534152307,0.167641964157666,0.216687199890675,0.272570557471237,0.439552858346961,0.175527092908892,0.299999999999999,1.71043301519702,1.70287128708135,1.54971652893841,1.7692265381309,1.77032107869697,3.38050814257842,3.83232092223738,3.42266876827766,3.54745303912851,3.13128288522438,4.06475481803176,3.68150143230863,3.89904334507585,3.32780815827849,3.17767389747033,4.01499624492185,3.53437476547418,1.04744230008782,0.922670328047315,0.928150128793235,0.893196394897627,0.984454969628117,0.934156901074872,0.633133893410244,0.687021466130609,0.641208376472381,0.786021547320654,0.681475084770602,0.734077065845407
3,0.0235804684346037,4500.00000000003,2250,0.3185,9.66252829166667,-10.0078771977193,2,4500,500,9,0.610549769802196,-0.219772444965113,-0.304337680525656,-0.296772056956629,0.664465778273142,0.314951681156306,0.148437961767258,0.512910236563862,0.084939057050684,0.225415351344768,0.491260308770606,-0.0167579450067333,-0.0175213670139527,0.514118638351323,0.549199486361739,0.571520837124642,-0.161903950346271,-0.105730851159505,0.345771204509238,0.283793359985937,0.410616388881962,2.5426576670588,0.35052411663778,-0.065133073107759,-0.0288628915545648,-0.00125416363074796,0.00670948311183771,0.00141443872792779,0.590533206017073,0.137830518950664,0.282139256114688,0.4810013006239,0.0433110800745696,0.232333817477086,0.0508662651533087,0.167714312060305,0.046088356874367,0.349927084024658,0.0481195807375269,0.259740350471991,0.046699486760292,0.132651887654137,0.521960912331356,0.86003900695739,0.158855135891012,0.201162034674444,0.263345779951936,0.432213129764421,0.162955944041266,0.299999999999999,1.73219078022168,1.68493904921628,1.47904197737793,1.78835195859193,1.7799249604913,3.46208501250388,3.94178894456266,3.44823696321095,3.67003786651482,2.9663651984328,4.49441885551321,3.46807399820094,3.79787859961036,3.45536315904243,2.95822248131224,4.20391555232505,3.63170284803032,1.09199451310024,0.899807951871482,0.886619894778345,0.873641781597604,0.969850211260626,0.940171070000449,0.625249686571043,0.708789554735172,0.646562828838641,0.778362480256534,0.660585125006303,0.784009422815586
4,0.0341984227849532,4500.00000000003,2250,0.3445,9.54858716666667,-10.2694100383888,2,4500,500,9,0.594952674252731,-0.216092840719669,-0.292320873294376,-0.299887363823975,0.711953308723006,0.250255010719794,0.127786503711456,0.496061075884971,0.0639079814955889,0.260238160706817,0.469555447374643,0.00793797039700139,-0.0323500216508674,0.528815342123032,0.563156951533951,0.621641188354194,-0.162546246541238,-0.11027269699937,0.342216042112738,0.282180394947162,0.413163664806915,2.53662222497276,0.329617582562681,-0.0646250377522263,-0.0233171312292771,-0.00190982433067192,0.00515837453728935,0.000727084390618685,0.568671461480852,0.134651300235492,0.280671780586764,0.478350420333443,0.0401566944835452,0.217413946832989,0.0514358495838935,0.165883573794478,0.0469492358019173,0.352433051945092,0.0508185637054277,0.249478116755343,0.046905465578564,0.127218425589042,0.522053865584683,0.826949375714704,0.153007491621247,0.188036180561298,0.261312251068191,0.42606325662845,0.151317616509726,0.299999999999999,1.75874407474851,1.62581952954157,1.37705084620969,1.8192723858514,1.69034569318435,3.41008347284891,3.9932720959668,3.44223795789426,3.85980814494329,2.88989089909347,4.86017409622929,3.28365600117456,3.50348544419814,3.32620714193801,2.88024218789115,4.29843975004026,3.85428477984227,1.13751567603574,0.91687033289358,0.862323500385685,0.845589704052518,0.93152382881927,0.963521094070337,0.608947277431437,0.749446761720648,0.581613436278852,0.779836383008361,0.629061631279969,0.905101926475502
5,0.0462295183955762,4500.00000000003,2250,0.375625,9.533509125,-10.7165094095875,2,4500,500,9,0.576856338573302,-0.216223139699569,-0.268610593937266,-0.256797788639702,0.747480891353203,0.164465357016434,0.0636027387099968,0.497411751009905,0.0602762785041891,0.241436202463005,0.441229339059488,0.0125168359078712,-0.030848113001782,0.493980558463533,0.549611438170312,0.668237341630694,-0.196974904910478,-0.119070718869084,0.339866505129078,0.277421421892148,0.39898795612611,2.52370407972361,0.304459106202438,-0.0647826499566956,-0.0183548117068413,-0.000748385364136913,0.00405764780897489,-0.000859757133713568,0.552746640311722,0.13463329419719,0.278039281338716,0.468001073471137,0.0378781821849062,0.202847084785469,0.0514670882340759,0.164777856864795,0.0472807021817587,0.349766708669579,0.0539470364170775,0.236017554958757,0.0462235731960629,0.121215939127542,0.525187048284591,0.78646850517245,0.14547380659608,0.182212499686491,0.258286839014237,0.409268247119891,0.141999124437361,0.299999999999999,1.77010662028782,1.59700847971736,1.23776516088943,1.80784234329046,1.55828981716643,3.56856007303716,3.96399135121175,3.45213067720263,3.99961932137636,2.64569689893443,4.99247250052385,3.10891914866376,3.03374701910309,3.31740325881773,2.77726525191855,4.26888126276316,3.84109227743133,1.14962132422912,0.885106467957427,0.842942922694119,0.83181180165422,0.877994231897252,0.984776462383219,0.618382999756687,0.795245843957416,0.532916220884439,0.744714488587429,0.611013067513423,1.01875957722172
6,0.0614661093216841,4500.00000000003,2250,0.318,9.64306758333333,-12.4950276505998,2,4500,500,9,0.554865710933269,-0.21531568041613,-0.230161711443241,-0.220641135332685,0.771668364840677,0.105864337684688,0.00871070376886545,0.513332431166379,0.0447307754341646,0.207578417655249,0.410055176775067,0.0380454945902561,-0.0296293585552247,0.462006004822767,0.554515563861739,0.703447912430888,-0.222363846987116,-0.118380826838183,0.34093246374368,0.274642779225251,0.385839197382774,2.49827013828228,0.270099585128575,-0.0655506604085144,-0.016290848980461,-0.000754564139719413,0.00836033545456563,-0.00145727015089519,0.554495284325481,0.136562435006849,0.267846476362491,0.463313013827821,0.0363827489560552,0.189536616497335,0.0507488217277424,0.159927019515439,0.0466202565338185,0.349031361433485,0.0561007409489514,0.225127233125916,0.0448907143357421,0.118450062251018,0.522065445862602,0.753441501640082,0.140088964486872,0.184139871144142,0.24971932467411,0.394002489214938,0.136127198303447,0.299999999999999,1.75311436645966,1.6017010517343,1.12451034988824,1.79774342682884,1.45106030236024,3.5134736773026,3.82317263409716,3.36037569945405,4.04203429779218,2.29006533926172,5.1688846510598,3.17127228885869,2.78883796659317,3.23177173870595,2.9264068530742,4.37049928967805,3.74857608774603,1.14274826678806,0.870867319242806,0.846158681341637,0.818798721791313,0.85011128708186,1.0473029719282,0.645158853889073,0.809424012511276,0.490531255247877,0.725829620951233,0.589637775745984,1.12505756890197
7,0.0809407196122904,4500.00000000003,2250,0.328375,9.65970875,-14.8692929237511,2,4500,500,9,0.540469617819502,-0.214467011935231,-0.23408230456656,-0.167993741188932,0.768031541668225,0.110101639180197,-0.00621249275846148,0.542867254641478,0.0519445729825853,0.152920011154236,0.396951935375893,0.0411957484864136,-0.0314073276406039,0.44273684302568,0.599919248947857,0.76979027407993,-0.201003531143966,-0.121006898735084,0.345696207532191,0.267886790620521,0.367796118948816,2.43302024037499,0.223647785177786,-0.0636653771059163,-0.0157040658995038,-0.00035895474651697,0.00939648140956674,-0.000480580339703856,0.545974746277882,0.135231895125913,0.261825797703343,0.463527236324086,0.0359289974699895,0.181724003587592,0.0504081114634487,0.154031225169409,0.0461490853481558,0.345292429434599,0.0562342840223825,0.224461754984458,0.0443634300846762,0.117495586557796,0.509764195144338,0.733889634850549,0.136864113185288,0.184262444012661,0.237054043258416,0.386918007182259,0.132444456112798,0.299999999999999,1.75174898498179,1.58047219968984,1.05593805590591,1.83093458822825,1.39770039092323,3.33244620680061,3.68287835074989,3.26945257398265,3.99468883032246,2.14151067912741,5.25185240939296,3.29823232889293,2.64529369475392,3.19837800244009,2.9111617876978,4.37990702578237,3.68620052007706,1.13019573944305,0.847298776026169,0.86109808004104,0.822153810607204,0.849254775284882,1.06143210142857,0.661325986871582,0.828581949850423,0.447638687952476,0.702137715967566,0.535738943174087,1.14826506858208
8,0.103490049732726,4500.00000000003,2250,0.32625,9.633405375,-16.1443972821465,2,4500,500,9,0.52918013985568,-0.217737973918424,-0.234145355443474,-0.13000282844655,0.755429632386916,0.128724524593687,0.010062490883042,0.58151339807727,0.113642723070132,0.0676666771061412,0.400848726962498,0.0310536212257666,-0.00801177871829058,0.440485907860776,0.652518512962266,0.82118895757512,-0.177622841611841,-0.120180905276391,0.353238969441386,0.271871560518702,0.368704766598711,2.39839322150037,0.188106670825824,-0.0595409688168863,-0.0146042945872639,0.000210128855787074,0.00850003521920058,0.00148337703417114,0.533872244913696,0.134162215316294,0.261631039860054,0.464036944397728,0.0365915178002938,0.171417825509505,0.0499751154144523,0.145334137018089,0.045497544838437,0.341776820459377,0.0553851407129386,0.230813853548789,0.0438897096302069,0.116030928021048,0.490639472886286,0.717276839696813,0.134457198640555,0.18079699227915,0.233395530382038,0.385182928665117,0.129771468266752,0.299999999999999,1.72772959414467,1.57766297341872,1.05803009187137,1.86102220029886,1.37318704239155,3.36336113464424,3.93896846560944,3.28910736525153,4.13564481338352,2.10379220919322,5.62320970015941,3.28811865477878,2.63841969550925,3.2737266492521,2.81895209625338,4.32582906059178,3.63178551439703,1.16482580022261,0.859835128290653,0.875000834430393,0.858924055231801,0.858816039915794,1.03212930800109,0.67166281802845,0.85280523243507,0.448147524292201,0.728400743086474,0.456578335001548,1.16257520442887
9,0.124382624644562,4500.00000000003,2250,0.324125,9.65469516666667,-14.1345266445242,2,4500,500,9,0.524516109482874,-0.221188655080467,-0.240592130291592,-0.130748605564014,0.733897683587509,0.136594886060059,0.0244948796167994,0.612599878207962,0.19544614528589,-0.0139774247181872,0.428466483402082,0.0213223661398981,-0.00290075080674502,0.459430815544023,0.707488812559769,0.849433359949833,-0.180010890985523,-0.110772086450065,0.356127497978606,0.281370064303886,0.377462324580337,2.37519923215768,0.181059609155592,-0.0570086581636182,-0.013647743992785,0.00067098137074108,0.00937965564969756,0.00331022188566626,0.501330004459812,0.128390044304497,0.258098524555027,0.461162675968531,0.0378018563945774,0.166122062764508,0.0494214963563687,0.137967946115121,0.0456641040448949,0.337214342362254,0.0553499432234122,0.236328673769298,0.0438855348709118,0.114226375666863,0.458014081119704,0.705922758741595,0.128429411867922,0.175076749191787,0.236565728341615,0.385132460724254,0.127836599006657,0.299999999999999,1.76914699458326,1.58374726579214,1.04964455490472,1.87428828840335,1.38732284474049,3.35317422086513,4.64084666129282,3.49150884197564,4.6094489260467,2.07247078537619,6.01390015329522,3.28224105236932,2.69475322589683,3.37278616042676,2.69665175539423,4.37294004063132,3.74937103886823,1.26560998448072,0.936370170670229,0.883246981208712,0.914620011123122,0.890640976294831,0.997558971508459,0.713008601732982,0.8688997973187,0.471154086484718,0.767942339645815,0.343712037800591,1.18733189961362
10,0.141330341611403,4500.00000000003,2250,0.3185,9.62306366666667,-10.8561279185503,2,4500,500,9,0.514651016401443,-0.213034220487167,-0.216872209661587,-0.167487191939436,0.700039399515971,0.115146339728425,0.0229487742458734,0.636822566582041,0.265703893563453,-0.095734615868309,0.5012738628408,0.0125394430723361,-0.00424418715031478,0.470565101807817,0.776828033097104,0.872219631941863,-0.206566471090719,-0.0904528817900372,0.355585161663245,0.290000600583273,0.373150611448911,2.39602154812823,0.195585736715606,-0.0556256949459307,-0.01273849885105,0.00146632349452032,0.0159455961981125,0.00538897929445406,0.472916341713835,0.11882295075421,0.257293634803009,0.443385570617804,0.0378036855961287,0.163641146166892,0.0495564716226311,0.128271050767168,0.0463378753234877,0.330811439619571,0.0565654180262702,0.239683282196067,0.043463983561677,0.112732717794993,0.427814086947897,0.70163789074362,0.118589470549871,0.168139093600059,0.238138189884784,0.381737317223918,0.125374248545157,0.299999999999999,1.82901636213721,1.57348591582283,1.04657119421481,1.96254725692622,1.36413688975371,3.20883449694714,5.8655399875752,3.9232666857087,5.71180925881912,2.01486187475154,6.6812539466947,3.11992391812723,2.9344750608584,3.40219387811523,2.57979971956259,4.6240699308835,3.87664046552087,1.41768785292929,1.02446879177418,0.917197810718309,0.965388574458483,0.926833057450738,0.955231998536135,0.722497372409285,0.905377869586012,0.448665861069069,0.785436696852469,0.166093392413112,1.21666948233715
