stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00596451900965335,1999.99999999998,1000,0.188875,9.442362125,-7.58113479974905,2,4500,500,9,0.591754059734158,-0.19692215705053,-0.305136234893481,-0.227892148505685,0.547481028645365,0.167721093506749,0.219851489136633,0.488606263735846,0.221862488975077,0.286200153876723,0.487160792535508,-0.0546609790363607,-0.0091246771718077,0.504857457295997,0.531163323914328,0.538504393741912,-0.147022295431348,-0.0830089520951735,0.347242123899834,0.297020698887762,0.397139128443571,2.51177689391337,0.449326056878555,-0.0702556045515905,-0.035271684040538,-0.00151765764355565,0.0049229683776531,0.000332251055336231,0.676192959265385,0.143530526574863,0.276729867086238,0.463227405234539,0.0469629020473496,0.261981167813497,0.0472199846772019,0.181636625096052,0.0471756337608505,0.37292374166606,0.0468629260818323,0.288799507559387,0.0456592884265475,0.138940599234058,0.554765366622136,0.896930047032659,0.172495190959591,0.233410825425723,0.277590988308762,0.446017158574564,0.18834994335009,0.299999999999999,1.69499741415579,1.70832375125052,1.62779916802411,1.74098495390417,1.74900588577133,3.40605749059559,3.59161117372955,3.43594374582661,3.61264609403961,3.42673669509848,3.7610024802725,3.38447098761232,3.54036822871051,3.23394356044933,3.46756734401008,3.75541772241627,3.55515255568273,0.991526209874818,0.942041617709991,0.911247971942734,0.904052103771519,0.937934265212132,0.944324850602124,0.705415398940754,0.707460289265275,0.673392573336113,0.693880201671852,0.695584537797831,0.712460409751293
2,0.0137484828775564,4500.00000000003,2250,0.299,10.0369929166667,-8.85844353007807,2,4500,500,9,0.581649499613761,-0.196025037860104,-0.30923766680704,-0.193192136219347,0.59388616994172,0.160309776137442,0.190966705707331,0.492934745093499,0.195236038584988,0.262779221653791,0.447714569911665,-0.0354656744447862,0.0028673510012867,0.524516815528205,0.570442910256984,0.53460646545034,-0.0851487978185536,-0.0813678121290564,0.350337902992134,0.28250079206404,0.39589822637601,2.56012707858722,0.394362724273916,-0.0638996416950781,-0.031129669174349,-0.00597642710118829,2.59202446045187e-06,0.00031930757031232,0.618549794705536,0.142928710471359,0.276425884961879,0.464477283080778,0.0465489423111193,0.245703820692925,0.047260261356667,0.172442431723899,0.0474237408207159,0.362816939150438,0.0480035690932603,0.278026910415135,0.045481169439367,0.135227298952384,0.521412635104288,0.88459555654423,0.159072819491752,0.228308323879964,0.265274374498467,0.446733592002874,0.181159524542865,0.299999999999999,1.70714471274566,1.70672978198786,1.56445128809834,1.78263790670245,1.72667741721547,3.37937055997006,3.60331548353268,3.52506213247366,3.63519237226993,3.59692203715288,3.99500580210072,3.63310234760704,3.6843892858888,3.37255386708891,3.43249346052531,3.99640948917129,3.67912145380174,1.01091215798758,0.95901912596636,0.943340689556605,0.909376436287778,0.971555512944345,0.960173687155042,0.709401227759231,0.738682248467575,0.660462880864129,0.686835934315366,0.692869349104117,0.742414576520803
3,0.023749070952797,4500.00000000003,2250,0.318,9.900288,-10.4000000696909,2,4500,500,9,0.571019332260371,-0.183489202701448,-0.321542529984492,-0.154838319972657,0.621059906215248,0.114161729490536,0.186296921566307,0.500437801266249,0.118510006075248,0.32177956801624,0.422933166868827,-0.0068457925113859,0.0521013112594166,0.569177121039932,0.616495616212296,0.548469429341468,-0.0413735264262076,-0.0718618634907741,0.354022933046294,0.259426552177862,0.383576106112257,2.6062931936028,0.335274048477765,-0.0554109292946525,-0.0259109008609026,-0.00904604021604928,-0.00289350208631563,0.000111031544646439,0.561871332888018,0.142659064614515,0.272757106662371,0.469193196952165,0.0467150057153093,0.235837089708987,0.0460690821513341,0.16407454390967,0.0478701180973078,0.3540691355311,0.0477573845462481,0.268461810727499,0.0443166442237662,0.129732210488943,0.491848880829289,0.859885455485408,0.148215951861128,0.220737066158564,0.256942130768373,0.437545471074078,0.174260700988958,0.299999999999999,1.69702815717267,1.71932706992243,1.52079564531954,1.92796298699056,1.6768118442883,3.29905598615665,3.35681427588037,3.51226879656986,3.68811625775326,4.02811942289415,3.90065989413964,3.93319062013737,3.78706157382769,3.447937343969,3.25413954656276,4.090042984801,3.59929737928007,0.995638555405843,0.947085931189909,1.00637047619604,0.909514838879711,1.02081726612267,0.972035592793083,0.696723772769787,0.792221071886908,0.63133546416042,0.658395911812884,0.671738422382513,0.832863604591224
4,0.0358824332347616,4500.00000000003,2250,0.339625,9.942849,-11.6290227291751,2,4500,500,9,0.577790302538238,-0.17091947288654,-0.332900420753521,-0.179315559361754,0.644155998288336,0.0257793633698969,0.152351040812196,0.516337794950015,0.0158428904816669,0.349833866421817,0.416029399627449,-0.0130297905107995,0.0796911586225816,0.632400138729488,0.651807850054921,0.555849744231705,0.00500037689663088,-0.0652966974628452,0.356797193210986,0.23056314600012,0.362670033589368,2.66820073147305,0.302291642308447,-0.0492518137171726,-0.0231497572512407,-0.014798183246536,-0.00143704706934763,0.000136939566792928,0.531484318971001,0.146308859133414,0.274012680708166,0.475236304935231,0.045559089539061,0.226806048712784,0.0455970739547535,0.161398336210457,0.048181109862788,0.34693512244396,0.0477407557107816,0.25660330069408,0.0431789655348699,0.124782925407748,0.467640159557382,0.83015842148367,0.136447341611272,0.213817335299731,0.249702561476085,0.42544934446222,0.168257782769653,0.299999999999999,1.64878509754559,1.71523413103303,1.43798180936826,2.06756730462079,1.62771019991107,2.98101743313222,3.35538858474547,3.38706775455501,3.79978290865077,4.22892710603285,3.81283134990734,4.07060302358618,3.72912576031466,3.38981078971194,3.02786710228556,4.16970432673878,3.35605179384081,1.02082273002535,0.904683564706555,1.06172995253631,0.87942396529327,1.04953032065615,0.977701464893319,0.68630497267992,0.857600408012788,0.649567915361393,0.634683488558182,0.68255904145711,0.91433493771772
5,0.0502270329571243,4500.00000000003,2250,0.36975,9.97803320833333,-12.7778642773461,2,4500,500,9,0.550179455213979,-0.156243798456111,-0.306005815613615,-0.106411023697711,0.675482613887621,-0.0574354511577483,0.137266456038364,0.529957503313388,-0.0526090795018777,0.37442427001299,0.412019676969977,0.00694936923219906,0.0853963366879428,0.698715325249896,0.667972706740987,0.57226791057356,0.0659826686299716,-0.0686163461855664,0.357954567808088,0.21534638353022,0.340802344271617,2.69533127760497,0.29268847456352,-0.0432407395417317,-0.0199835386139072,-0.0235349789429913,0.00356198885742136,-0.000763653973976892,0.50917908988122,0.152418555101187,0.273208175811619,0.479190432233135,0.042963377986369,0.217423448996984,0.0461493469225737,0.160567841979507,0.0469260066590025,0.334392884818935,0.0478323126963241,0.250047113244548,0.0420486210720351,0.121018882309369,0.445734686441129,0.821993753447505,0.128031332275312,0.205393730306673,0.242279567932428,0.416840387716685,0.164388011877035,0.299999999999999,1.62432363502283,1.72747743697015,1.36687916312779,2.16800669799958,1.5670810039164,2.63538718879665,3.3309253663478,3.20912125304579,3.66107268605024,4.1109239870176,3.6154244505955,4.18475767037896,3.62838408912953,3.32804394530697,2.69194049400307,4.18815240407485,3.17735559387985,1.01701083911857,0.846872458090145,1.1239926944337,0.894514913936894,1.06336212823099,0.947116528914952,0.686925150363409,0.861877688250577,0.711060606858284,0.681270118004958,0.752388515641473,1.00914999966591
6,0.0668206099695086,4500.00000000003,2250,0.31425,9.92168833333333,-13.7980201628586,2,4500,500,9,0.530524544688676,-0.146884643785924,-0.288829109553103,-0.0410077709682763,0.705866443691766,-0.0874442548322027,0.099412587077142,0.514886061217449,-0.0990834316131661,0.376649718059921,0.399453876991541,0.00182744355494577,0.0858429724711448,0.755225036890042,0.676324308588372,0.613785874910433,0.083958328849769,-0.0725143425546177,0.359413907451918,0.211347389799004,0.318099144688223,2.70388155614422,0.268014829282815,-0.0384453614649353,-0.018613916307293,-0.0276037053095966,0.00516502556912659,-0.000292733732757976,0.499829987950325,0.157203459585367,0.272845062349216,0.478934130810767,0.0411610105490952,0.202923455211422,0.0462994462005382,0.157524915665848,0.0453752647289103,0.329154961440859,0.0481515407096844,0.246590596882967,0.0415076979231588,0.119641214725699,0.430164857396177,0.807586068186471,0.124316511790179,0.202715657341892,0.238708660792141,0.417143798709559,0.158174141063973,0.299999999999999,1.6205594823253,1.73806014506071,1.31880230515873,2.12750148219007,1.58130054526257,2.49389955058912,3.40892264116749,3.06752081168369,3.70172801785522,4.11126761991124,3.73278231788169,4.21355546771266,3.5554860356296,3.0674925155533,2.39873881015783,4.25751941658583,3.01715541437276,1.06671869425689,0.797698038823839,1.16005167540316,0.893827476589051,1.05431556292728,0.931549737169114,0.670727962614837,0.869512514024267,0.76484131930148,0.717440743759351,0.814272150156757,1.05656762113269
7,0.084880803982002,4500.00000000003,2250,0.326875,9.87833025,-14.0328890931301,2,4500,500,9,0.542410935211572,-0.1496973922664,-0.264422035691248,-0.0083132253147861,0.747740663501632,-0.0884458297354019,0.0770968681164712,0.540058678914399,-0.0512245542211083,0.377835472056996,0.415268202965615,-0.00534937589390177,0.0721355166984062,0.795544533312157,0.716220446253762,0.635024660265687,0.104007637577718,-0.0757461937873166,0.363109842654843,0.21343808045893,0.315234218610016,2.66871569858495,0.2524331338122,-0.0346568861258951,-0.0174238146310311,-0.0262875001949523,0.00410212885167633,-0.000168472320151725,0.48708375329452,0.158855207145116,0.260740469917778,0.479336544935309,0.0402322328296135,0.18818858353913,0.0459358404090596,0.154668207350686,0.0446671696767569,0.329350121301937,0.048407686596614,0.238813363155252,0.0416185634657208,0.12161402713257,0.416442084912322,0.809137571877017,0.122684553965664,0.200354234128704,0.239005219849876,0.407127415438458,0.150557775968676,0.299999999999999,1.61220245381695,1.75366227429995,1.27290024646853,2.07216769555662,1.59060473361923,2.45711658997213,3.55624811441342,2.92480723809161,3.74360306659048,4.0341556340715,4.02031432075778,4.34940451842198,3.62098969040745,3.1198501138498,2.26788875405643,4.37574626248598,2.89551569990359,1.12367706162098,0.813057192843262,1.1807062441145,0.917364010715907,1.05407933641124,0.947599290590671,0.684352627346265,0.897382999726134,0.846327929208055,0.70593853790983,0.847910670711622,1.05488212364107
8,0.104496420324196,4500.00000000003,2250,0.322,9.93703366666667,-14.2882981086553,2,4500,500,9,0.549651867371034,-0.152169495629981,-0.247567419767703,0.00305486294704772,0.790088080941803,-0.0635267337277643,0.0619086907902133,0.550655005354025,0.00155955247826099,0.370741246757772,0.422754561044204,-0.0025580656552824,0.0440110802647592,0.801158486591314,0.765513930397444,0.655566951918921,0.108458149953538,-0.0744195897301313,0.364201085925698,0.20710030303351,0.320074922314201,2.64434602071516,0.22966711822384,-0.0318210572935945,-0.0168437122870707,-0.0234195607008723,0.00499047838309298,-0.000994284831483756,0.47980697018399,0.162988898734656,0.25242576006937,0.489460812998964,0.0395466644574264,0.174528965886127,0.0452841457565925,0.149411161623351,0.0442887954251633,0.33247324378834,0.0488469964439809,0.233151776749757,0.0417222185055577,0.122708849693201,0.405025495417415,0.81626387505559,0.122056429876198,0.198471812939274,0.241347524407896,0.396825816640315,0.142655922163869,0.299999999999999,1.54270591916438,1.72934980146342,1.25773482877742,2.03067223276368,1.63258753097199,2.55569019082753,3.81820569845273,2.81416619297043,3.94228197680076,3.76623509638887,4.42155361423509,4.25635246447388,3.66388063209451,3.32664095872593,2.28780238558017,4.51795257676094,2.74333487752926,1.1998687039081,0.877681438326485,1.18129787610842,0.932475592370397,1.04254325402952,0.970396254670469,0.700641854522165,0.922366174761344,0.892749561488537,0.664752270449406,0.887111169014095,1.00346034784237
9,0.127452320734803,4500.00000000003,2250,0.322625,9.91069816666667,-15.7324871764132,2,4500,500,9,0.548658446971639,-0.151621170254462,-0.224717790160376,0.00583679074289805,0.822177613260547,-0.0511357120228343,0.0777286362536613,0.563457918398433,0.049225550047533,0.343759903314433,0.433654051338121,0.00676364537004472,0.0233825973710524,0.809859023694055,0.818703216771034,0.673257168660379,0.111142210934843,-0.0765584930193147,0.361062679075857,0.203108554412067,0.328210585125578,2.62175719043272,0.209643644527723,-0.0323937571659562,-0.0163014510458771,-0.0191992211446979,0.00831133475873752,-0.00186322186929445,0.459233686164601,0.163796766334884,0.248846406098962,0.487115824471985,0.0399182113266015,0.164157328137792,0.0448459702860753,0.143075537897929,0.0434496213384596,0.331862819165152,0.0496922187496758,0.226994258286434,0.0417808922133852,0.124402580436647,0.388495946822925,0.803885942949726,0.119293835279078,0.195668496704936,0.243241106015009,0.38596279558393,0.13551427503147,0.299999999999999,1.52558662430618,1.6909201293051,1.27178960601391,1.98598765723357,1.6987593539489,2.67318205756756,3.82336453186069,2.98134990660118,4.01846392566323,3.54454351585073,4.76219248231619,4.08560580858282,3.66274496597522,3.45259584789124,2.34860765391507,4.46329151343509,2.75301767341053,1.24712549240353,0.946120279891855,1.1855728816047,0.971231867714772,1.03861856078047,1.00622403641596,0.697682092095369,0.89462201565834,0.94102951522271,0.630428763649421,0.890809888169093,0.955915964016807
10,0.151110881930597,4500.00000000003,2250,0.322,9.92491916666667,-15.2772826489768,2,4500,500,9,0.551673387598855,-0.149547825227651,-0.217756498251625,-0.00635131902595768,0.835829477833119,-0.0481248097071998,0.0853592782858426,0.563141149242838,0.0744195043908633,0.28239757759231,0.431534112455554,0.0195532700255515,0.00816347533365945,0.818583117348003,0.854203030891243,0.702988551941365,0.122459437046226,-0.0817552336765867,0.359762880151898,0.202760953738064,0.33575671175092,2.62087992764498,0.192362624128411,-0.0335611969028561,-0.0157022650909673,-0.015690785852559,0.00951374546823241,-0.00139030135022479,0.441439920330617,0.16135064411114,0.24915300754099,0.474676412003071,0.0396761535915697,0.155409287728668,0.0441880392968466,0.137619185430971,0.0423143588049467,0.335337978477624,0.0507394349196614,0.221598267108209,0.0417135149369452,0.123402156987343,0.383015659742273,0.776357855351048,0.117587645983381,0.191109676323384,0.241523357548505,0.379088793542484,0.12851514946857,0.299999999999999,1.47240907592874,1.64578497757597,1.2617420877276,1.93558912323684,1.80648099586856,2.75872674330695,3.83407277115944,3.22157513658455,4.00891081947258,3.34824167278032,5.05930385202248,3.78971160594413,3.54265927938431,3.57941353080867,2.45701934820044,4.05592468915895,2.89193472607186,1.26953172088012,0.997086366671525,1.17378341279342,1.00765047072823,1.01223554818969,1.00843491846047,0.706755223256927,0.870580991792918,0.898916985846357,0.622228191873653,0.878865844492504,0.938432136075761
