stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot
1,0.00635695456173474,1999.99999999998,1000,0.195375,13.7682445416667,-8.01780958628549,2,4500,500,9,0.586112483485494,-0.201006274924778,-0.275534986696549,-0.251612855909772,0.550928025317954,0.179515746519174,0.185964981930966,0.499201648545383,0.262993317301169,0.233352741635081,0.508312556319938,0.00200349239029948,0.00922471570447653,0.49005379718798,0.519526156549078,0.518373758831337,-0.202044867142793,-0.0844256823009014,0.350160569151788,0.299563757302508,0.391240913316941,2.53849708116661,0.426949100992648,-0.0753632802952043,-0.0341584572064479,0.000520995577236264,0.00310578750103115,-0.000622460333720731,0.689119348105028,0.141590162314474,0.276174890659476,0.468087313460663,0.0473681975129802,0.272966030194353,0.0484616611294851,0.176171404228457,0.0462365813124513,0.366758181320259,0.0460899012377225,0.27557903141615,0.0469053055160251,0.14098048550861,0.557750311027276,0.895914042312058,0.177624725173908,0.229771063741343,0.286480515222603,0.462327568459169,0.182006549124401,0.299999999999999,1.70167954129942,1.73177233037085,1.66167239051104,1.68735412856845,1.77518403609365,3.26110485522167,3.67117255902745,3.37887194874931,3.55555893758013,3.4118451913104,3.9110416656353,3.44987748825841,3.06462291711835,3.34480855397361,3.00282492457657,3.68766183661158,3.2580482459952,1.01886748073911,0.918326563949371,0.960609249699002,0.889469515988957,0.733965092539559,0.688704305506285,0.681975599632948,0.692429576810994
2,0.0143332121159387,4500.00000000003,2250,0.296,9.15821879166667,-9.09209968471177,2,4500,500,9,0.583502638875623,-0.196383580756398,-0.292866323725171,-0.263071336598691,0.605758281987694,0.164115393353866,0.130675918581105,0.500006575578294,0.263470403960751,0.182940439993413,0.505961264803832,-0.0183225968013349,-0.00438949897468775,0.47942171039178,0.567471689107437,0.519704987309336,-0.202817923275302,-0.0761689669937224,0.347992496998873,0.281892682559833,0.372390609706875,2.54106112381609,0.400306884078221,-0.0722042845974056,-0.0303141992452219,0.00191601187637684,-0.00139511414833164,0.000639986985266466,0.638804113508758,0.143781359954766,0.266165893556926,0.458522352999412,0.0480421725428756,0.26185707586553,0.0480560995697019,0.167039514861354,0.0457485394441807,0.379271153237667,0.0457556050369215,0.273250027111543,0.0456550606896806,0.139866019382402,0.52988692188157,0.873644983258665,0.16572087790506,0.222778565754621,0.269642406056085,0.446455068458689,0.176342256455087,0.299999999999999,1.66331760103862,1.80153295837962,1.57271094327309,1.66075040652776,1.70462564691036,3.04570786784737,3.96230962887994,3.42186201524943,3.92269279748192,3.50244338092456,4.37149492171521,3.56167377443529,3.09602702338797,3.03752897417718,2.98429807282068,3.95592160216178,3.63511014286956,1.08617379888575,0.999217621859627,1.00865510756036,0.847935094738328,0.73549430902772,0.691763482710943,0.681447909421272,0.74407732818604
3,0.0245842538247515,4500.00000000003,2250,0.3215,8.78441833333333,-10.6583384367367,2,4500,500,9,0.59043152281728,-0.185186701638853,-0.348693721354775,-0.254307579539496,0.636231041240522,0.10723674096013,0.0988063112793363,0.485820766517757,0.215023012522901,0.0968610424361831,0.49870812877316,-0.0247308238441156,0.0037406625338703,0.458346751281506,0.614212626750887,0.524334258943689,-0.198648002074385,-0.0679755895695442,0.344865282682577,0.274599314886215,0.345256471294576,2.54327373296062,0.387207428706232,-0.0631513503696409,-0.0276454834785554,0.00492553365182622,-0.00514562029000933,0.00304295084847282,0.591500920695436,0.144873915460366,0.257900479366874,0.454365656446205,0.0504001815617718,0.252231249096728,0.0483594328845972,0.160994205042018,0.0461121973180872,0.382617838010857,0.0463501255554582,0.275816091491179,0.0462952275606228,0.141575875339364,0.527053720242231,0.848343107645453,0.161565739384064,0.211750935541141,0.251937268726811,0.424867290237121,0.165858681721298,0.299999999999999,1.63193746975735,1.83175594025598,1.38561505839383,1.67837840067783,1.55932340595089,2.89952545255448,3.88156998820624,3.40203091550976,4.11963904427561,3.40840433314897,4.80789364072758,3.55521895769624,3.1369016439993,2.75689601073626,2.9453965797002,4.0015779818733,3.8530869448893,1.1291926422228,1.04426315447501,1.03008250245068,0.84293223952554,0.720838311792761,0.639511994574327,0.676693618095043,0.793740401176812
4,0.0379708116868083,4500.00000000003,2250,0.349,8.89223591666667,-12.8712654340179,2,4500,500,9,0.610969142219109,-0.173127958153543,-0.371178776019958,-0.205364271052299,0.658253104683201,0.0903283524372908,0.065770891450551,0.448750914443147,0.218669558843828,0.0380015412813674,0.497431220614955,-0.0355133686664153,-0.00351596115220112,0.448801402672567,0.636768400308292,0.528635110924626,-0.226693020472908,-0.0607550377731812,0.340468998431087,0.274897232769365,0.330837246927959,2.53988983434158,0.400017020951624,-0.0563218753250603,-0.0253586783622143,0.00893203423683833,-0.0106753068854977,0.00439617007703623,0.570704998007215,0.138708105501996,0.253458490842645,0.448360963471737,0.0535255786994533,0.241811708099727,0.0478175551269256,0.157474385130597,0.0473387864410295,0.370832371922527,0.0463301407900739,0.277275443711963,0.0481752075770079,0.145206231134854,0.521120548241422,0.826841086869097,0.15846009605379,0.205689550328723,0.242697202105603,0.409561345667605,0.156356119353417,0.299999999999999,1.56761096512623,1.79884108595303,1.24595778185987,1.65976634026867,1.42345473529852,2.74025784850357,3.89137625141717,3.58317961036397,4.06733177997429,3.12202599653067,5.03255026540373,3.50248054174549,3.19510960855049,2.41246430515048,2.92211615486625,3.9120819114455,3.8857930177266,1.1462784489561,1.05244534657606,1.05979381524917,0.827008035872408,0.714429187472915,0.543573482282469,0.715462943417067,0.863028495654738
5,0.0541730893151199,4500.00000000003,2250,0.381875,8.93704404166667,-14.5332933569522,2,4500,500,9,0.60748370095017,-0.15809906275416,-0.374029095411008,-0.18897866370957,0.676972432911581,0.0636959192036553,0.0274006643084946,0.404788342254279,0.243670066631014,-0.000124414713351854,0.517106184771371,-0.0204254023492972,-0.00321784230535867,0.425168155257291,0.63786657777513,0.548514904696938,-0.234446723384726,-0.0595848228886583,0.335700746713296,0.272863403761737,0.319409276553295,2.54886763677758,0.382584437420665,-0.0527909791567959,-0.0233143449984219,0.012228377049371,-0.0110171974848596,0.00703715081837784,0.552512824751894,0.133775017481394,0.249610559626972,0.433597053657724,0.054395919049193,0.235700383380739,0.0468069419143489,0.153564664449997,0.0481144053663426,0.356002372520514,0.0474713516038273,0.272882258112161,0.0483126941189067,0.145791578405722,0.521667063254585,0.8033774812319,0.154888026106098,0.20051366756354,0.233894414638665,0.401871843273586,0.147459109469983,0.299999999999999,1.533199452226,1.76061726242071,1.10746836345063,1.60524478096968,1.40718450580802,2.45779348713714,3.84196212234819,3.53337166563149,3.88208656373763,2.95975891461114,5.2412738947468,3.56000499795481,3.27253952615373,2.09928408332837,2.89612385497333,3.83048683089268,3.94987045049341,1.16732885904591,1.0337115845326,1.10599575617129,0.79073150013913,0.730892200745409,0.482926762578238,0.725580495668345,0.900302971438572
6,0.0704151837533053,4500.00000000003,2250,0.308125,9.040649875,-13.6067473696107,2,4500,500,9,0.585882116279883,-0.147139252992305,-0.36809108505341,-0.161032880685167,0.69562740144524,0.0472274286173213,-0.00843411164290821,0.417851633689048,0.264873695180937,-0.0244827182977927,0.506815937516289,-0.00729932020459198,9.74389753058825e-06,0.428693451815527,0.655506440464948,0.600808708777896,-0.198736131480323,-0.056457999289194,0.332612357428254,0.271490693839979,0.32337580571357,2.58277827541858,0.348375824499519,-0.0474125790480477,-0.0211644772858188,0.0107728735752062,-0.0048913471934925,0.00748383227867946,0.535113749857661,0.128349863729598,0.247607942991902,0.429316986355465,0.0555305350238242,0.223842218431027,0.0466858349182167,0.149164065646295,0.0485754115868007,0.346945255055501,0.0471916749694303,0.265027618007049,0.0482573526218981,0.147531093519084,0.508683058871219,0.7869556880541,0.148840848457226,0.197465089690406,0.231550315625864,0.400169610676383,0.143208596287019,0.299999999999999,1.55884883096779,1.72883922349044,1.05163005665448,1.58590599997769,1.44817026876127,2.29899597262209,3.91761256278056,3.4974725650188,3.80398502927998,2.91789803250315,5.43382634241896,3.49388375677759,3.34813867339458,2.01253306290564,2.82077318641478,3.92392521887781,3.55884202163035,1.2025895218063,0.931450071842318,1.11018470706326,0.801502686315518,0.769358941032895,0.448110428805419,0.723389634507436,0.880688587830364
7,0.0869007160020349,4500.00000000003,2250,0.32,9.07064691666667,-12.962782246836,2,4500,500,9,0.546444899633321,-0.14298730977463,-0.367238751837227,-0.116727736525846,0.731002804362715,0.0296226987281539,-0.0145211215276955,0.452953201437268,0.248019863825986,-0.0762716073933397,0.488075200046981,0.00243497536901586,-0.000970126772365699,0.431178706588159,0.703230392022203,0.644265513104889,-0.191615604647628,-0.0451887260403341,0.331482180665792,0.276087158340615,0.317104544811494,2.60659593361229,0.319607102828715,-0.0414233817443114,-0.0185324888727776,0.00937824861712946,0.000185191648379526,0.00623069445669432,0.524308512270157,0.12496454126454,0.244341509172042,0.41796282721876,0.0572506321694422,0.214174903018904,0.0468635418995583,0.145202215763014,0.0478107140451427,0.343582306195306,0.0472003088149016,0.266947873645792,0.0474835323667853,0.144451792116942,0.494671782095587,0.77602952148315,0.142566004245091,0.194060693228933,0.230173669332187,0.395933833397004,0.135749987440875,0.299999999999999,1.63838815384149,1.75451470963228,1.02391501354735,1.58602663102931,1.51805801642356,2.34154070488618,3.95433249830149,3.50991178704842,3.85704627443838,2.85977488229199,5.35845337367338,3.31324571054762,3.3570849159798,1.99567081714176,2.77234048588965,3.95239003207892,3.27752589159131,1.24455498203058,0.903651599153789,1.09973877714891,0.829648918723976,0.804975264773728,0.49111408223078,0.690686340439851,0.83424459055194
8,0.104257735697528,4500.00000000003,2250,0.326625,9.08691170833333,-12.7493984653547,2,4500,500,9,0.505347894094777,-0.14084775767744,-0.346555920569904,-0.0608801004370043,0.766719508088764,0.00995592922257382,-0.0144005596767061,0.511015372767223,0.19232582994878,-0.108542647574584,0.464662507076486,0.0130174741101008,-0.0129938536811625,0.418512754061022,0.747696075326382,0.682743706590344,-0.163653409720206,-0.0279875475253512,0.331416730981457,0.295712459984054,0.322114823827538,2.6664127224072,0.285982746457272,-0.0373201422547486,-0.0172088257850098,0.00801342041262306,0.00695753675709735,0.00373903330025069,0.517807895274142,0.121693358565949,0.240077937013719,0.409835134998039,0.0592442111707293,0.2014870678473,0.0462098551940581,0.138469073086549,0.0460312488269123,0.341803177381416,0.0460204760308156,0.273840758880915,0.0473690174542097,0.139492579080836,0.468175188882331,0.760127842258441,0.133586412347084,0.187547073748508,0.230491017425275,0.38923204119984,0.126891250043654,0.299999999999999,1.72411069027085,1.762059941651,1.01584598535044,1.62163202786121,1.6415052337858,2.33647723456796,4.07234906796042,3.41461735069982,4.00202874382996,2.76551386068299,5.23359928902357,3.18534448142327,3.38240683026922,2.20731884057328,2.71189645012356,3.89616540961294,2.90669149419102,1.26954430837418,0.93992873404096,1.1037405031647,0.873671240683919,0.767860683868568,0.595464590209712,0.67329042576115,0.754489550064131
9,0.124506757537699,4500.00000000003,2250,0.341875,9.14741104166667,-13.8407843013072,2,4500,500,9,0.471676838344106,-0.143366765455412,-0.339882675530259,-0.0285466543842018,0.803479148421441,-0.0142798140109031,0.0125908949753927,0.55362891926574,0.139299987123405,-0.153179282943191,0.457727790205321,0.0224300038437374,-0.0221959893903531,0.418747026109096,0.791538465137944,0.694505970124704,-0.151865931717068,-0.0137959416355629,0.331587327179461,0.306668374220142,0.330651980091583,2.71768613465317,0.266053442164095,-0.0352621719614854,-0.0166909557245112,0.00767860349434263,0.0119499640144446,0.0016608162198973,0.510380354482959,0.121947646095519,0.239420497944263,0.403320066169841,0.059105710163113,0.189956737763729,0.0454943094666984,0.130827996191405,0.0438784978155323,0.342141229047385,0.0445544194868624,0.277674610761074,0.045784606316675,0.134212816994089,0.440776459579353,0.740321108246765,0.123758098371411,0.183075801537131,0.227783127324297,0.38145346231002,0.118192558175125,0.299999999999999,1.82527831155735,1.76338664207424,1.04301099570796,1.6837480292588,1.69999833557911,2.4043169191255,4.1564388099853,3.25163970505268,4.13317494205756,2.74244269568422,5.200366911385,3.12264510529733,3.47535948936679,2.58446797245415,2.71964210972305,3.79640192167109,2.77700865279568,1.2728788702485,1.00926832230608,1.13888182414098,0.907206089617094,0.772584670884862,0.702748704803936,0.664576142067703,0.669185850490304
10,0.14701213366443,4500.00000000003,2250,0.34725,9.23829895833333,-14.4092627465291,2,4500,500,9,0.469641673294346,-0.139053483693212,-0.328754040363593,-0.0245166422698883,0.826867359619614,-0.028697697667405,0.0238056147677705,0.559437339821524,0.132874161850513,-0.156181102494621,0.47476561465649,0.0328980092241901,-0.0213092321244295,0.433297942570207,0.817450181076219,0.706877294485723,-0.127083466405633,-0.00444893585767645,0.334397358378003,0.319932924027882,0.327378654614821,2.72549781334822,0.248864804889942,-0.0331161738017695,-0.0165359671365066,0.00700244836653785,0.0149893927547378,0.00166119965668268,0.505072298487121,0.120775439750247,0.237692671124321,0.39903795669635,0.057965834229588,0.176168600491989,0.0456064634032947,0.123475346270377,0.0436205305526254,0.341152027335393,0.0437256718571581,0.281257262995069,0.0456194680357827,0.128799297443952,0.424988440102415,0.725441476291766,0.115770269619836,0.178567307834829,0.224863292521518,0.383111356249266,0.112407433058009,0.299999999999999,1.87831674926967,1.77927521557213,1.08455658177994,1.69601673822722,1.71779932729995,2.50697593526696,4.10865797698122,3.07228141770506,4.18644207655898,2.63056421952337,5.34639095661059,3.15642908029121,3.55579379140125,2.90764612854951,2.6899911801777,3.82234396668998,2.81258588802029,1.26802896385043,1.0392030934349,1.16647605605023,0.939711937284141,0.739888056340364,0.792613863958428,0.675676022501962,0.574320621478183
