param,base_mean,base_sd,base_q50,flag_mean,flag_sd,flag_q50,delta_mean,delta_q50
sig_gk,0.0368169945581918,0.00444844818655777,0.0366228769614959,0.0366163241474647,0.00444633557045703,0.0363102013620782,-0.000200670410727119,-0.000312675599417674
sig_gpr,0.0359879717769421,0.00710441088891154,0.0352645020246626,0.0355797370040602,0.00722653532088106,0.0347171610079844,-0.000408234772881919,-0.000547341016678124
sig_gw,0.0301680764426314,0.00388376112334227,0.0298875148326117,0.0291930246230901,0.00378043101881328,0.0288905906427437,-0.000975051819541259,-0.000996924189868013
sig_gz,0.0416415231971701,0.00887424241426926,0.0404386685438201,0.0405097608206909,0.00882140287921089,0.0393922450405209,-0.00113176237647927,-0.00104642350329914
sig_hpp,0.225731091853441,0.0305478347851831,0.223314583791012,0.230391067338247,0.0325749863625012,0.228204699135946,0.00465997548480604,0.004890115344934
sig_k,0.0727988276514928,0.00555792642697643,0.0723108335921205,0.0735186322977895,0.00601350773244801,0.0728716463847097,0.000719804646296673,0.000560812792589238
sig_pie,0.207428482168011,0.0186818344543038,0.206356524157297,0.212343797096306,0.019529553690949,0.211371707516006,0.0049153149282955,0.00501518335870962
sig_pr,0.181115259810675,0.0248025191032974,0.179923207399322,0.181915172141014,0.0241130656464764,0.18049069373472,0.000799912330339547,0.000567486335398187
sig_w,0.0573683544153025,0.00469496977213698,0.0571257105251716,0.0569041637124904,0.00474828012275529,0.0566185497563665,-0.000464190702812124,-0.000507160768805102
sig_xi,0.129029647669156,0.0356587641920055,0.122587308985356,0.138458806236763,0.042651898087248,0.131329409993346,0.00942915856760673,0.00874210100798985
sig_z,0.325778693116286,0.0400711384343002,0.324260374438405,0.327632239475173,0.0404996588778862,0.326053558706214,0.00185354635888663,0.001793184267809
sme_U,0.116363196318514,0.012424148162633,0.11588260160364,0.114948504168167,0.0121214719057983,0.11443509582853,-0.0014146921503476,-0.00144750577510994
sme_hpp,0.354882128538106,0.028916112845368,0.354309497640705,0.360049624404453,0.0311992090042858,0.358809433773113,0.0051674958663474,0.0044999361324079
sme_k,0.057054654537129,0.00472888339142825,0.0567698217936224,0.0585446604896416,0.00528693181455492,0.0581889107144112,0.0014900059525126,0.00141908892078886
sme_pi,0.638467638513097,0.041190653992098,0.637095459213177,0.645366919286642,0.0432402375138725,0.643658413610459,0.00689928077354474,0.00656295439728216
sme_pieobs,0.3,4.44089209850062e-16,0.3,0.3,4.44089209850062e-16,0.3,0,0
sme_pr,0.225270499704501,0.0227422215734683,0.224747612142927,0.22693733199941,0.023346714240361,0.226332899273867,0.0016668322949093,0.00158528713093933
sme_w,0.0575577076434656,0.00491229689585936,0.0572955246575812,0.0567626969480708,0.00478828352401087,0.0564446169996776,-0.000795010695394817,-0.000850907657903591
sme_y,0.263272301605691,0.0268052850899137,0.262738136259923,0.260305805858141,0.0264364529143904,0.258627950487497,-0.00296649574755026,-0.00411018577242545
theta1,-0.0358592078558984,0.0779232395791129,-0.0372161496506572,-0.0122101098889212,0.0749755030425835,-0.0122342432503514,0.0236490979669772,0.0249819064003059
theta2,0.117407891287433,0.0805139346558605,0.119441135003472,0.092751445842295,0.0798541781291129,0.0926895120789012,-0.0246564454451376,-0.0267516229245707
xi1,-0.288300871530264,0.0592446902434629,-0.287219931440771,-0.276080221091044,0.0597376365235852,-0.273960116503651,0.0122206504392204,0.0132598149371192
xi2,0.00800515379952479,0.0920594379756631,0.00509451393923574,-0.0126724680937362,0.0875605880254247,-0.0163397681826904,-0.020677621893261,-0.0214342821219262
