param,neff,post_sd,pooled_mean,q05,q50,q95,rhat_classic,rhat_rank_bulk,rhat_rank_folded,rhat_rank
lam1,4.68278764831027,0.113360736848863,0.292465358302264,0.0971846838142963,0.294721341186343,0.472008138825138,1.12443555156404,1.12019928488134,1.04411108277453,1.12019928488134
phiy,5.01290946191694,0.0154327754472395,-0.0249165266143337,-0.0541954418024628,-0.022183826844426,-0.0052464595280555,1.11496048640763,1.15611736118638,1.01995649558504,1.15611736118638
alpha,5.41781553823451,0.0451034818317858,0.363350794844405,0.289356381546345,0.362446324587587,0.439781889239901,1.10514519945409,1.10476816592421,1.02605850445059,1.10476816592421
kapy_20,5.42727092841385,4.16620120648527,8.38255806638706,2.96028382943848,7.80009537467397,16.0959232918399,1.10493602615811,1.13778775493271,1.00810727893374,1.13778775493271
sig_pr,5.46336507948697,0.0254149649442239,0.183466663113297,0.143883266219901,0.182018153545648,0.227647283583894,1.1041451591566,1.10229073405059,1.01178658868215,1.10229073405059
kaphpp_2022,5.64069705542369,1.04869273467617,3.98926752817862,2.53072011629133,3.85842504864227,5.92990197385571,1.10042693704756,1.11625477494759,1.01269199735948,1.11625477494759
m84_z,5.77039346963874,0.474784290630012,1.85595313837704,1.12842528201789,1.83260640720555,2.68384002425173,1.09787167743363,1.10011558168661,1.00921682302758,1.10011558168661
kapHyp_lm_w2020,5.81830739743463,0.366014480317488,1.50195956257798,0.885143065282599,1.51242192051193,2.07897649273822,1.09696033672447,1.09614744010573,1.0090779685138,1.09614744010573
m93_U,5.81845616359296,0.425197778608327,1.68260735129758,1.02816622515403,1.6587839605046,2.41763794124307,1.09695753361984,1.10443762894901,1.01314399499099,1.10443762894901
kappr_20,5.89465903714118,3.1562557200497,9.76907851955056,5.84166830971024,9.19069364126503,15.8078469299847,1.0955427271291,1.09664674495777,1.02215535499043,1.09664674495777
sme_U,5.97406467271751,0.012324797689589,0.116103360919407,0.0971233385233809,0.115349942705308,0.137529510211972,1.0941118119855,1.09120248525457,1.01037899849809,1.09120248525457
sig_w,6.01176494675287,0.00491050417886539,0.0570188052470442,0.0494342405263985,0.0567817681792921,0.0655500012037504,1.09344736884514,1.09145192324098,1.0070270918552,1.09145192324098
sig_k,6.02359009099114,0.00541450665160074,0.07172168253453,0.0634393586941788,0.0713471598348136,0.0811621070226364,1.09324089059024,1.09337951787601,1.00769826004663,1.09337951787601
rhopr,6.07399631611031,0.0924729988121996,0.84250658277972,0.681777900117862,0.848683485391479,0.979954807581896,1.09237090781112,1.10115770669242,1.00557851926694,1.10115770669242
sme_w,6.11741314749031,0.0049658769009889,0.0566399480175255,0.0492708079548751,0.0562111728364173,0.0655073012999987,1.09163449205213,1.08988248741178,1.00975020480308,1.08988248741178
kapk_21,6.14659765380804,0.838570951773499,1.97002324340158,1.10867060428056,1.74498771861845,3.58150757385382,1.09114605422819,1.1353477222695,1.01134520091976,1.1353477222695
rhow,6.18881488891042,0.0277615673093604,0.960385529900468,0.906059898264753,0.966592004545178,0.994306402097928,1.09044865801114,1.1033181313966,1.01327384462154,1.1033181313966
kapy_21,6.75785970257579,1.75490478266182,4.50199259293344,1.97910653953355,4.30602578336511,7.64320427739317,1.08199390678514,1.10645783987416,1.01237633195269,1.10645783987416
kapk_20,6.99269178785226,1.88355417600848,3.26987121000508,1.32620803071641,2.80039836771774,6.79091588888248,1.07894905641394,1.12576307137236,1.01694921444168,1.12576307137236
chi2,7.03352925394469,0.0195641337069724,0.0124672858263841,-0.0183666666016679,0.0117928372251088,0.0454616041590265,1.07844252059865,1.07669125793609,1.01271499772098,1.07669125793609
kapu_2122,7.2410534857847,0.72011279776336,1.89323931977048,1.12585434001336,1.70830867317542,3.30175211724509,1.07596584611046,1.11413649030256,1.01070715061174,1.11413649030256
rhok,7.24158581485217,0.0194827987719144,0.975603138498643,0.93824793868127,0.98042180955207,0.996526186833202,1.07595969443167,1.12060560847461,1.00614995046893,1.12060560847461
gamma2,7.73784675565506,0.062782910646116,-0.233526477994969,-0.343808335699641,-0.229154227692996,-0.138118197413833,1.07062825880785,1.07053416852758,1.00621547276385,1.07053416852758
m84_y,7.80186989608717,0.41932327449825,1.20994776222731,0.612969576560523,1.16440823861663,1.97011763441346,1.06999451942169,1.07766525203063,1.00376265137654,1.07766525203063
kapu_20,8.00364757235392,3.17993883445139,5.94190737974846,2.0619545900429,5.3676398704466,11.9954756871037,1.06806963699298,1.08206523588949,1.01249207111368,1.08206523588949
nu,8.27873802179557,0.0280284745005597,-0.0212887684894598,-0.073610615646721,-0.017354505240239,0.0182353391043539,1.06560993317215,1.06766205990773,1.01023670345012,1.06766205990773
alphapi,8.335630706233,0.0494567961309676,0.120286849014329,0.0476084932140322,0.115882960568315,0.206257527874881,1.06512327115834,1.07136567987934,1.00577315502613,1.07136567987934
sig_c,8.43589158173415,0.0378518874263771,0.366379210952845,0.307306110445873,0.364874380420968,0.431053861683504,1.06428299796176,1.06561284565362,1.00340580576812,1.06561284565362
phipr,8.72724160120193,0.00912143144378458,-0.00202937983322527,-0.0164915595469347,-0.00227323063280853,0.0135844115436216,1.06195994674458,1.06261082306642,1.01048415337078,1.06261082306642
kappr_2122,8.79415737819079,0.860492019137271,2.84298174559465,1.71938639209508,2.7068709542793,4.46260760348366,1.06144993500669,1.07272919812758,1.00366255458836,1.07272919812758
sme_hpp,9.08265893087398,0.0300880979928323,0.3536335249094,0.305218525192638,0.35309379557654,0.403579637333671,1.05934397821242,1.05982852434333,1.00501480854503,1.05982852434333
kapHyp_la_w2020,9.27948634937866,0.576758215991861,0.499828591029493,-0.454290451466054,0.50082645961246,1.45541876541616,1.05798821217908,1.0579726029936,1.01105448926551,1.0579726029936
rhohpp,9.53574328231212,0.129820966762518,0.53229996879827,0.309510127379126,0.537262053016331,0.737676943833353,1.05631330176889,1.05480106623465,1.01173528536308,1.05480106623465
sme_k,9.64095838330725,0.0048513008356233,0.0570279000373322,0.0497407357317,0.0566382971394444,0.0655781565404101,1.05565331952669,1.05519962033411,1.00622668849568,1.05519962033411
m93_pi,9.66712904772523,0.215871495132813,1.74139155481766,1.41606354675575,1.72583257823382,2.1204987597017,1.05549155612932,1.05779202471526,1.00365794670614,1.05779202471526
sig_gk,10.3750924226135,0.00423843781275919,0.0356483641287079,0.0291493293681957,0.0354216197582775,0.0429964630794897,1.051446559566,1.05212441224137,1.00232608637993,1.05212441224137
phihpp,10.7744500658033,0.0182558718761151,0.00959229230982715,-0.0215433375036279,0.0102397931033727,0.0377692180787345,1.04941481909961,1.04907896796514,1.01490878909091,1.04907896796514
sig_gpr,10.9078911553842,0.00780370812263328,0.037348711021011,0.0265314783106157,0.0362945244400496,0.0516752190642953,1.04877125755209,1.04491368806618,1.01063033562241,1.04491368806618
gwbar,11.1626725120516,0.0649275290000374,0.336905160742363,0.230089025604872,0.337013838159481,0.443776744250167,1.04758794655041,1.04765352547386,1.00294341174573,1.04765352547386
