param,base_mean,base_sd,base_q50,flag_mean,flag_sd,flag_q50,delta_mean,delta_q50
phiu,-0.00757820777455062,0.00301655852222527,-0.00734948402380428,-0.00562285566853014,0.00267745483813298,-0.00535759874320305,0.00195535210602048,0.00199188528060123
phiy,-0.0272752649147061,0.0170963520955333,-0.0241849309442504,-0.0117849214873692,0.00651268007195653,-0.0105638748095605,0.0154903434273369,0.0136210561346899
pistar,2.57073694933116,0.153798831711207,2.57003965254911,2.52660523093722,0.149127316079537,2.5343537265956,-0.0441317183939329,-0.0356859259535174
rhoU,0.657020545986651,0.0950997569660343,0.658629616716255,0.613045902540191,0.0926773939441635,0.612724151892594,-0.0439746434464594,-0.0459054648236609
rhohpp,0.561182806125507,0.131617902251082,0.563830045898554,0.571898816605232,0.135173139635819,0.572312772090918,0.0107160104797248,0.00848272619236412
rhok,0.976854731726663,0.0201998913433598,0.981812776656682,0.977251457854405,0.018983819417412,0.982283315383048,0.000396726127741776,0.000470538726366154
rhopr,0.810056378514484,0.0864409923672,0.813671416466752,0.813994021573897,0.0834116102056578,0.820044023899592,0.00393764305941302,0.00637260743283974
rhow,0.962683462863439,0.025803239405772,0.96843823318128,0.95738624334837,0.0289103594058965,0.962677501751394,-0.00529721951506867,-0.00576073142988576
sig_Ustar,0.0953367800328289,0.0130012075502717,0.0946859967360713,0.0933457995398195,0.0130760069629884,0.0925313759433552,-0.00199098049300937,-0.00215462079271608
sig_c,0.3570207355921,0.0341214676470667,0.35518646382952,0.386217768582611,0.0372863170487507,0.384644429053263,0.0291970329905109,0.0294579652237436
sig_ghpp,0.0356122545800639,0.0074942507905776,0.0346913010273484,0.0342539459762563,0.00700765187351645,0.0333129585681752,-0.00135830860380762,-0.0013783424591732
sig_gk,0.0368169945581918,0.00444844818655777,0.0366228769614959,0.0358109875836148,0.00425562405731954,0.0356153983538827,-0.00100600697457705,-0.00100747860761317
sig_gpr,0.0359879717769421,0.00710441088891154,0.0352645020246626,0.036210709969433,0.00770568809370996,0.0350576200490723,0.000222738192490961,-0.000206881975590226
sig_gw,0.0301680764426314,0.00388376112334227,0.0298875148326117,0.0299847130138781,0.0042035364451154,0.029640362778762,-0.000183363428753247,-0.000247152053849724
sig_gz,0.0416415231971701,0.00887424241426926,0.0404386685438201,0.0428766103328269,0.00978906730416469,0.041457508493161,0.00123508713565678,0.00101883994934091
sig_hpp,0.225731091853441,0.0305478347851831,0.223314583791012,0.228857935094898,0.0343104426323148,0.226242145517955,0.00312684324145662,0.00292756172694264
sig_k,0.0727988276514928,0.00555792642697643,0.0723108335921205,0.0732102810208905,0.00549498924333973,0.0728215559115826,0.000411453369397685,0.000510722319462073
sig_pie,0.207428482168011,0.0186818344543038,0.206356524157297,0.208650318777142,0.0189248990205853,0.207539735843195,0.00122183660913072,0.00118321168589833
sig_pr,0.181115259810675,0.0248025191032974,0.179923207399322,0.175221397439916,0.024061826505815,0.174519886862169,-0.00589386237075909,-0.00540332053715362
sig_w,0.0573683544153025,0.00469496977213698,0.0571257105251716,0.0575635370816538,0.00491149900500236,0.0572233517143693,0.00019518266635133,9.76411891976947e-05
sig_xi,0.129029647669156,0.0356587641920055,0.122587308985356,0.130093508735362,0.0381420495340189,0.123045837119701,0.00106386106620665,0.000458528134344716
sig_z,0.325778693116286,0.0400711384343002,0.324260374438405,0.340336303458679,0.0402503450219309,0.338433293555756,0.0145576103423933,0.0141729191173504
sme_U,0.116363196318514,0.012424148162633,0.11588260160364,0.117404066435344,0.0125589530063148,0.116763705421084,0.00104087011682921,0.000881103817443829
sme_hpp,0.354882128538106,0.028916112845368,0.354309497640705,0.354552798890216,0.0306602201567439,0.353828422079176,-0.000329329647890175,-0.00048107556152821
sme_k,0.057054654537129,0.00472888339142825,0.0567698217936224,0.0586071462637842,0.00503959022361659,0.0583030809783457,0.00155249172665518,0.00153325918472336
sme_pi,0.638467638513097,0.041190653992098,0.637095459213177,0.645254826542636,0.0465669416427563,0.642469637766199,0.00678718802953848,0.00537417855302236
sme_pieobs,0.3,4.44089209850062e-16,0.3,0.3,4.44089209850062e-16,0.3,0,0
sme_pr,0.225270499704501,0.0227422215734683,0.224747612142927,0.238915162818015,0.022933564273897,0.238573068854223,0.0136446631135143,0.0138254567112954
sme_w,0.0575577076434656,0.00491229689585936,0.0572955246575812,0.0569858569595906,0.00477365213300213,0.0567023960805228,-0.000571850683874997,-0.000593128577058372
sme_y,0.263272301605691,0.0268052850899137,0.262738136259923,0.256997252579549,0.0284678810408274,0.254581047329442,-0.00627504902614245,-0.00815708893048067
theta1,-0.0358592078558984,0.0779232395791129,-0.0372161496506572,0.057578549640906,0.0878159735224636,0.0533956402446368,0.0934377574968044,0.0906117898952941
theta2,0.117407891287433,0.0805139346558605,0.119441135003472,0.0252045817863704,0.0884244039937486,0.028262640617858,-0.0922033095010622,-0.091178494385614
xi1,-0.288300871530264,0.0592446902434629,-0.287219931440771,-0.251337501453855,0.0497250673093959,-0.248468190739629,0.0369633700764089,0.0387517407011414
xi2,0.00800515379952479,0.0920594379756631,0.00509451393923574,-0.0436879405113769,0.0812724741605484,-0.0476477800708139,-0.0516930943109017,-0.0527422940100496
rho_c,NaN,NaN,NaN,0.73725817187501,0.0814303220311867,0.743639132857948,NaN,NaN
s0_k,NaN,NaN,NaN,1.31504104209067,0.709972919821462,1.15988397797813,NaN,NaN
s0_pr,NaN,NaN,NaN,6.27928776032322,2.07281803412005,6.00505329797806,NaN,NaN
s0_u,NaN,NaN,NaN,2.40990870596842,1.1738192608411,2.18659146592065,NaN,NaN
s0_y,NaN,NaN,NaN,2.8271858413302,1.87371702893916,2.31989940032632,NaN,NaN
