param,neff,post_sd,pooled_mean,q05,q50,q95,rhat_classic,rhat_rank_bulk,rhat_rank_folded,rhat_rank
m93_U,11.0607784383184,0.428156368840823,1.69247301890086,1.03836077653972,1.66873695510592,2.42750593717196,1.04805422392729,1.04975099983061,1.00515484159618,1.04975099983061
m93_pi,11.1262748611785,0.220250977286066,1.75359426831644,1.4322363421069,1.73417176090224,2.1444565835911,1.04775346279615,1.04841816152029,1.01090643818664,1.04841816152029
lam2,11.2722059629458,0.120240924290177,-0.163991416857951,-0.348380289791712,-0.169990406242244,0.0433244764876558,1.04709670338885,1.04418320211393,1.01604921777601,1.04418320211393
sig_ghpp,11.3831025017022,0.00723509641071476,0.0347696014318997,0.0247747593554377,0.0338550773666677,0.0481580934829906,1.04660957743275,1.05046071103022,1.00188427230189,1.05046071103022
rhoU,11.4520936443161,0.0993315621000448,0.628041020932437,0.458154143421037,0.630886194909906,0.783652969304092,1.04631158035839,1.04589831302208,1.00539727670527,1.04589831302208
sig_w,11.756655938882,0.00474828012275529,0.0569041637124904,0.0496015045263704,0.0566185497563665,0.065228285507592,1.04504037915075,1.04407948409088,1.00683194833809,1.04407948409088
kapHyp_lm_w2021tot,11.8464011005607,0.369484345674834,1.24325397400718,0.628379975191229,1.24454253122424,1.83693005602072,1.04467900620119,1.04465841328888,1.01611390830522,1.04465841328888
sme_U,11.9526873478513,0.0121214719057983,0.114948504168167,0.0959113064391248,0.11443509582853,0.135897206461481,1.04425846128127,1.04344852314639,1.00870746352135,1.04344852314639
kappr_20,12.0058173409046,2.97903820321925,9.58696997324405,5.84470620206488,9.06480077427672,15.1857406642266,1.04405119605214,1.04681230582425,1.01585001844575,1.04681230582425
sig_pie,12.0058899227545,0.019529553690949,0.212343797096306,0.181979236004431,0.211371707516006,0.246218484472709,1.04405091423175,1.04333969356703,1.00260339735321,1.04333969356703
kapHyp_la_w2021,12.2274390258533,0.530168476488938,0.646225761480433,-0.244764984330283,0.654212884245615,1.50649294770337,1.04320717402341,1.04303193621283,1.01301644885249,1.04303193621283
sig_Ustar,12.6005399999635,0.0137170059365396,0.0955375720556405,0.0743576190606617,0.0947073841564761,0.11944410117924,1.0418570635549,1.04271738481782,1.00762913810178,1.04271738481782
gamma2,13.3568471905621,0.0556291743024422,-0.224333635737627,-0.319110433489892,-0.222153000016126,-0.13768895160023,1.03936381248902,1.04060268090744,1.0053865179056,1.04060268090744
kapk_21,13.7747121181283,0.885160882229504,2.05096525176663,1.15277498157546,1.80948218635651,3.77987339546258,1.03810964721055,1.05926009288964,1.00675993090336,1.05926009288964
kapy_21,13.9975993135739,1.97122717173358,4.34596447311097,1.91211298072029,3.96272782549689,8.03767391578563,1.03747282837943,1.04549330680123,1.01150624885416,1.04549330680123
gwbar,14.2054953679054,0.0643640623351438,0.34715790166366,0.24229789894321,0.347556319315228,0.452290145180503,1.03689773660306,1.03688579649355,1.00177971679307,1.03688579649355
alphapi,14.4112685835463,0.0491642878083949,0.127622927885729,0.0531572633438239,0.12352823084951,0.214047557851661,1.03634564469536,1.03972694986478,1.00759046933581,1.03972694986478
kapHyp_lm_w2021,14.4701352981118,0.38837270573358,0.947716311835126,0.305279989019313,0.948995759397584,1.57765448574315,1.03619073188561,1.03604084802016,1.00691047763148,1.03604084802016
phipr,14.7339006960118,0.00781461328453568,-0.00248294548304797,-0.0148405398637528,-0.00278044791726519,0.0107104307663413,1.03551252617647,1.03547749025954,1.00502201583584,1.03547749025954
sig_gz,15.0528621393329,0.00882140287921089,0.0405097608206909,0.0280167555182337,0.0393922450405209,0.0565944847386591,1.03472560912979,1.03673226643945,1.00360846823642,1.03673226643945
gzbar,15.2114600039493,0.0699718202795273,0.153075045251062,0.0366861327184676,0.153954837182198,0.26622473623743,1.03434717233937,1.03426016150532,1.00644007169005,1.03426016150532
rhohpp,15.2484953548865,0.13592449151765,0.591824887942695,0.368075632822444,0.591532145928876,0.817299245857638,1.03425998606128,1.03417096686146,1.00895819593971,1.03417096686146
sig_gk,15.7868583045081,0.00444633557045703,0.0366163241474647,0.0297747299110895,0.0363102013620782,0.0443649791674462,1.03304082222088,1.03242698577941,1.00455419594648,1.03242698577941
kapHyp_la_w2020,17.1571131230433,0.540680034943299,0.641041788142105,-0.262935130567447,0.65267771989117,1.50875555232774,1.03029681939423,1.03032106908526,1.00952961002213,1.03032106908526
rhow,17.1978319871609,0.0269092043338376,0.958409384598194,0.906250488103806,0.963596973284179,0.99252674547982,1.03022223537978,1.04084897311033,1.00094245836331,1.04084897311033
chi2,17.8966933997392,0.0179946769396604,0.00786888365219239,-0.0211111205562528,0.00761087526796839,0.0373875194202303,1.02899707150265,1.02909068865958,1.00222755760526,1.02909068865958
sig_gw,18.1591947662631,0.00378043101881328,0.0291930246230901,0.0234667157395814,0.0288905906427437,0.0358413650356845,1.02856216665258,1.0303252340451,1.00792648140214,1.0303252340451
nu,19.6863193847776,0.0261942864673047,-0.0193060236154667,-0.0669611372379815,-0.0159005541122481,0.0177325265856616,1.02627005441366,1.02330602920792,1.01122844117912,1.02330602920792
sme_y,22.0603666644476,0.0264364529143904,0.260305805858141,0.219544367564626,0.258627950487497,0.306262529128913,1.02335632128198,1.02250436026953,1.00531319469005,1.02250436026953
chi1,33.0824911490685,0.0176072774719584,0.0347832517454798,0.00649523315775345,0.0344801291045746,0.0641043190804479,1.01541754788444,1.01545088948419,1.002125757886,1.01545088948419
kappop_2021,40.1789640139388,1.89266129861306,5.83962496109689,3.4002855240755,5.53826376115649,9.28223277433604,1.01264945560446,1.01296551734845,1.00436774538701,1.01296551734845
phiy,42.7111708833339,0.0139538471706141,-0.0223613997337505,-0.0489414234361076,-0.0197159898977434,-0.00486128855871252,1.01188786594116,1.02041721935978,1.00688711539029,1.02041721935978
phik,55.3187645934129,0.00149084638110074,0.000463597184855807,-0.00194586563162125,0.000443763927348419,0.0029505895442039,1.00914618087121,1.00916142999588,1.00353252988168,1.00916142999588
sme_pieobs,57.5999999999999,4.44089209850062e-16,0.3,0.3,0.3,0.3,1,NaN,NaN,NaN
