param,neff,post_sd,pooled_mean,q05,q50,q95,rhat_classic,rhat_rank_bulk,rhat_rank_folded,rhat_rank
s0_k,5.99966537628595,0.709972919821462,1.31504104209067,0.475772803157612,1.15988397797813,2.66409624122682,1.09365958936564,1.1149841631991,1.01660115335097,1.1149841631991
kapHyp_lm_w2021tot,6.11364159924667,0.351363398760297,1.41748979317566,0.828377453685094,1.42339613137799,1.99147071335544,1.09169799638949,1.09116771053397,1.01268407652761,1.09116771053397
sig_gpr,6.18007570866169,0.00770568809370996,0.036210709969433,0.0258071909517868,0.0350576200490723,0.0503602679028785,1.09059214363497,1.08177027319132,1.02242795296662,1.08177027319132
phisum,6.190386937012,0.0206892687256002,0.955163978308029,0.91713816004586,0.957944890790741,0.983805628509931,1.09042289539642,1.10385792435104,1.01109479902547,1.10385792435104
s0_pr,6.49188721911604,2.07281803412005,6.27928776032322,3.42805464808192,6.00505329797806,10.052330045476,1.08573961070983,1.1052620143158,1.00723984455306,1.1052620143158
sig_ghpp,6.61969087503111,0.00700765187351645,0.0342539459762563,0.0247393661548454,0.0333129585681752,0.0470273452890588,1.08389788420424,1.07516772159601,1.02305985238322,1.07516772159601
sme_U,6.73583072646315,0.0125589530063148,0.117404066435344,0.0977660629789432,0.116763705421084,0.138943458688149,1.08229164741242,1.08351968178474,1.00884915592592,1.08351968178474
xi1,6.76149189834768,0.0497250673093959,-0.251337501453855,-0.337046858097764,-0.248468190739629,-0.174627500393134,1.08194502161695,1.08198541154058,1.00872020829178,1.08198541154058
m93_U,6.78006591758794,0.449270178884875,1.82140956098505,1.13859060941297,1.78905952485728,2.60170600734414,1.08169594650671,1.08458557076605,1.01169731363242,1.08458557076605
phiu,6.8009435928027,0.00267745483813298,-0.00562285566853014,-0.0104095684270919,-0.00535759874320305,-0.00171668191197102,1.08141778365806,1.08864589505324,1.02103571585744,1.08864589505324
kaphpp_2022,6.81864749642542,0.964687826947907,3.41079819379253,2.12216451438019,3.263289909415,5.18430884386245,1.08118338848473,1.09591837940036,1.00593662475667,1.09591837940036
rhok,7.49844219591206,0.018983819417412,0.977251457854405,0.94060024510695,0.982283315383048,0.99644152245253,1.07310340704851,1.0885222548575,1.01632046696826,1.0885222548575
sme_hpp,7.69112728836708,0.0306602201567439,0.354552798890216,0.305198457300364,0.353828422079176,0.406335116142502,1.07109801518384,1.07107940685867,1.00544518975014,1.07107940685867
phi2,7.72879336844506,0.126386242523789,-0.397733813797427,-0.588927242757839,-0.407352557413048,-0.173310691452442,1.07071880302086,1.06496759083097,1.02235007953894,1.06496759083097
phipr,8.05241817854164,0.00731396218491173,-0.00303124451369393,-0.0144653676907433,-0.00336806953877475,0.00961030631174397,1.06762018255729,1.06686600579097,1.01025745436759,1.06686600579097
sig_gw,8.214960316506,0.0042035364451154,0.0299847130138781,0.0236550494849814,0.029640362778762,0.0374064741637415,1.06616421881762,1.06470907304722,1.00804026539045,1.06470907304722
gamma1,8.27428618348109,0.068197945671547,0.496598202078297,0.386534862477845,0.495563139720481,0.610561151395732,1.06564832167945,1.06487370578675,1.00870531046426,1.06487370578675
kappi_2023,8.54533528955214,0.493404984216606,2.20199948371389,1.52597994916345,2.13621790036931,3.12086639783917,1.06339019690068,1.0762186962583,1.00390505604167,1.0762186962583
rhoU,8.61209871511043,0.0926773939441635,0.613045902540191,0.461593064899744,0.612724151892594,0.766794434454327,1.06285765276322,1.06233899061307,1.0099803847994,1.06233899061307
m84_y,8.881029709739,0.39200617733887,1.1405208621546,0.593840807472631,1.08938884849518,1.865311048147,1.06080022404355,1.06348021432717,1.00706818249255,1.06348021432717
sme_k,9.06695577043345,0.00503959022361659,0.0586071462637842,0.050787707800969,0.0583030809783457,0.0672811597313376,1.05945488105673,1.05903318352401,1.0047858604816,1.05903318352401
m84_z,9.19193565965377,0.456889974664695,1.8902881546924,1.1893805286465,1.86004035161544,2.69521752150971,1.05858353599318,1.06281788004504,1.00419702832897,1.06281788004504
chi2,9.3236642988296,0.0169014756879987,0.0125119708839443,-0.0148740688312035,0.0123893909931034,0.0406105967793322,1.05769238572911,1.05759842112255,1.00610932339422,1.05759842112255
kapHyp_lm_w2022tot,9.58629455328035,0.389993178749384,0.934275531965713,0.297549308550908,0.934440492113481,1.57361519717275,1.0559942650658,1.0561486767737,1.00474081346631,1.0561486767737
sig_k,9.79775562990164,0.00549498924333973,0.0732102810208905,0.0649155637765294,0.0728215559115826,0.082704437075968,1.05469800992397,1.0542305090141,1.00402702704124,1.0542305090141
sig_w,10.1951368573701,0.00491149900500236,0.0575635370816538,0.0500308431637933,0.0572233517143693,0.0662016461906468,1.05241775875399,1.05044088907946,1.0098955332903,1.05044088907946
kapHyp_la_w2022tot,10.2242637310472,0.555213307533581,0.677694346678879,-0.235789403065816,0.6854061924672,1.59901884376323,1.05225808324146,1.05229978238097,1.00736861096794,1.05229978238097
sig_gz,10.4487972222725,0.00978906730416469,0.0428766103328269,0.0294905819110969,0.041457508493161,0.0610924243772067,1.05105909992576,1.05207452858336,1.00877082087371,1.05207452858336
alpha,10.4898315166517,0.044345281457108,0.357171291855393,0.283923569497419,0.357616592514213,0.430432798548078,1.0508459062894,1.05090689516463,1.00492149014311,1.05090689516463
s0_y,10.6468420410155,1.87371702893916,2.8271858413302,0.851325816364058,2.31989940032632,6.5603915206881,1.05004634809404,1.0520509162511,1.01435768758111,1.0520509162511
sig_z,10.8257481811773,0.0402503450219309,0.340336303458679,0.277402028738645,0.338433293555756,0.408557658788256,1.04916541725534,1.04945040885097,1.00215073305159,1.04945040885097
lam1,10.8605961585483,0.0991057562902539,0.339842487341478,0.178937100701574,0.338957960922701,0.504296816549529,1.04899742479166,1.04900755691705,1.00295071341351,1.04900755691705
sig_pr,10.9092423021663,0.024061826505815,0.175221397439916,0.137297410626227,0.174519886862169,0.216498772945596,1.0487648269844,1.04953915528721,1.00565709100534,1.04953915528721
m84_c,11.4366392258824,0.329075674335801,1.72627508375878,1.23037260385136,1.70284000252499,2.30421118169025,1.04637800161806,1.04846160610566,1.00190986620995,1.04846160610566
kapHyp_lm_w2023tot,11.7348989887271,0.404009708248227,0.825752144982548,0.1718202359215,0.821691865777668,1.49274190278961,1.04512886944135,1.04515686490337,1.00884809750121,1.04515686490337
rhohpp,12.6912326320935,0.135173139635819,0.571898816605232,0.346508920008745,0.572312772090918,0.793634116985971,1.04154153801052,1.04213836195343,1.00768672835278,1.04213836195343
sme_pr,12.7209226689025,0.022933564273897,0.238915162818015,0.202262818822343,0.238573068854223,0.277495247607125,1.04143927586923,1.04139318651292,1.00742616964272,1.04139318651292
sig_c,13.1107555494923,0.0372863170487507,0.386217768582611,0.32763673101539,0.384644429053263,0.450075193668292,1.04014182411448,1.03981404168757,1.00327379909675,1.03981404168757
phiy,13.5481930752907,0.00651268007195653,-0.0117849214873692,-0.0239298087806811,-0.0105638748095605,-0.00357937221922463,1.03877941676945,1.04389018543748,1.00882077218547,1.04389018543748
rhopr,13.6937316904669,0.0834116102056578,0.813994021573897,0.667864125714659,0.820044023899592,0.941896214296619,1.03834641496473,1.04240066469884,1.00628067605113,1.04240066469884
sme_w,14.4234926000957,0.00477365213300213,0.0569858569595906,0.0496165745944838,0.0567023960805228,0.0651842835270136,1.03631336710726,1.03692384271362,1.00153310788474,1.03692384271362
pistar,15.9804863596037,0.149127316079537,2.52660523093722,2.27585728808046,2.5343537265956,2.75666468224359,1.0326232898265,1.03208378856437,1.01865046612185,1.03208378856437
kappop_2021,16.3716565280209,1.83934888591636,5.71658159133663,3.21869467585837,5.461390893392,9.01462300357012,1.03181118430994,1.03454426429477,1.00991701969822,1.03454426429477
s0_u,16.9685406151917,1.1738192608411,2.40990870596842,0.966174398752112,2.18659146592065,4.60333492474218,1.03064708084649,1.03850689052588,1.00400086678728,1.03850689052588
chi1,17.6211786462498,0.0162293463926538,0.0289218587130647,0.00244472207715725,0.0287580236230552,0.0556540021611165,1.02946801632547,1.02944199613941,1.00559088692569,1.02944199613941
lam2,18.500860051589,0.114074805876472,-0.205176309331156,-0.389372943342876,-0.208188613790062,-0.0121562007877088,1.02801527490808,1.02826923758728,1.00193394463787,1.02826923758728
kapc_2021,21.602142921937,2.44467551720662,7.02251724968722,3.62992577131,6.73193995254442,11.3412691170072,1.0238672658896,1.02760263057157,1.01381275990355,1.02760263057157
phihpp,22.1327893103268,0.0153448475578388,0.0077009166800096,-0.0168169641587399,0.00745398238813455,0.0330211602452296,1.02327756159376,1.02246909490586,1.01104018161684,1.02246909490586
sig_pie,23.7060466119294,0.0189248990205853,0.208650318777142,0.179408270002727,0.207539735843195,0.241682795045592,1.02168880806628,1.02136380394989,1.00172222878984,1.02136380394989
nu,24.2738928098089,0.0266979052651493,-0.0194248994218047,-0.0672862665485984,-0.0164331255310119,0.0186193303056373,1.02116735902115,1.02039273031243,1.00640492638586,1.02039273031243
sig_gk,24.4982612772021,0.00425562405731954,0.0358109875836148,0.0292132229399837,0.0356153983538827,0.0431797506686965,1.02096816962874,1.02115777198161,1.00297526312906,1.02115777198161
sme_y,26.6479696990536,0.0284678810408274,0.256997252579549,0.214376443011476,0.254581047329442,0.307281994546055,1.01923403284189,1.0178525447776,1.00599970557375,1.0178525447776
sig_Ustar,31.9960911970188,0.0130760069629884,0.0933457995398195,0.0735642964230546,0.0925313759433552,0.11618965636059,1.01595195883556,1.01654307474167,1.00228223347861,1.01654307474167
sme_pieobs,57.5999999999999,4.44089209850062e-16,0.3,0.3,0.3,0.3,1,NaN,NaN,NaN
phik,94.3023213828963,0.00125560827140599,0.00049405239483586,-0.00159170695922523,0.000493543239869876,0.00256369126440006,1.00533893390103,1.00536482387285,1.00277384632008,1.00536482387285
