param,neff,post_sd,pooled_mean,q05,q50,q95,rhat_classic,rhat_rank_bulk,rhat_rank_folded,rhat_rank
alphapi,5.58990062796341,0.048775509911465,0.123984022447168,0.0474916808041669,0.121675960198229,0.20939993481425,1.10146454051505,1.10742410803663,1.01480048539689,1.10742410803663
m93_pi,5.59837737566174,0.23680452286738,1.80067884460042,1.45512498630695,1.77737270462517,2.21742215976509,1.10128989733337,1.10190695155319,1.01699220491031,1.10190695155319
sig_ghpp,5.62750673834595,0.0074942507905776,0.0356122545800639,0.0252161632667831,0.0346913010273484,0.0491130198006443,1.10069432196566,1.10321343442095,1.01144434338924,1.10321343442095
sig_xi,5.63414613050995,0.0356587641920055,0.129029647669156,0.0839114489383401,0.122587308985356,0.195409024310348,1.10055955471398,1.09157014566673,1.02453607641356,1.09157014566673
sig_z,5.93519576733517,0.0400711384343002,0.325778693116286,0.261979824410477,0.324260374438405,0.39342427538287,1.09480683683147,1.09612629365205,1.0047780650668,1.09612629365205
sme_pr,5.98889081468589,0.0227422215734683,0.225270499704501,0.188990849782104,0.224747612142927,0.263063749065109,1.09384938444653,1.09377234502123,1.00544708345833,1.09377234502123
m84_z,6.01754325238013,0.457306514965309,1.93528232027864,1.24314399719146,1.90218803584296,2.75150916794738,1.09334635979394,1.09220131982843,1.01590005809275,1.09220131982843
theta1,6.02622422271238,0.0779232395791129,-0.0358592078558984,-0.160201634298725,-0.0372161496506572,0.0937806610597202,1.09319502058804,1.09241674766075,1.01020108202229,1.09241674766075
gwbar,6.11590069339869,0.0645850476283255,0.338586601457129,0.229866008970137,0.339457074571198,0.443294850071722,1.09165994777006,1.09193789696601,1.00933833021881,1.09193789696601
kapk_21,6.45725892027075,0.980051354121535,2.22474735382056,1.22159789835982,1.96811359871132,4.08605037177431,1.08625265380541,1.08824626557107,1.03305887741941,1.08824626557107
sme_U,6.60917577012173,0.012424148162633,0.116363196318514,0.0967586652515693,0.11588260160364,0.137324480186274,1.08404641602966,1.08445196158229,1.00612523721412,1.08445196158229
gamma1,6.61124535891829,0.067848545656469,0.501742283071854,0.391228288321982,0.502106815318234,0.614592990827037,1.08401714029358,1.08369672250227,1.01653551604657,1.08369672250227
gamma2,6.6234538541502,0.0603234889742368,-0.225170550873147,-0.330338388531437,-0.222589426287753,-0.131128524268184,1.08384485766007,1.08774012524818,1.01133646742828,1.08774012524818
sme_w,6.66822137245628,0.00491229689585936,0.0575577076434656,0.049928371200557,0.0572955246575812,0.0661327802405468,1.08321912160265,1.08130241352207,1.01289007724912,1.08130241352207
theta2,6.99208236960598,0.0805139346558605,0.117407891287433,-0.0167289510357817,0.119441135003472,0.245406000618587,1.07895666507102,1.07840611561522,1.00684370643231,1.07840611561522
rhopr,7.00492519956043,0.0864409923672,0.810056378514484,0.66121691466903,0.813671416466752,0.946118156063791,1.0787966308612,1.07977955815652,1.01189773981868,1.07977955815652
kapy_21,7.0482688557192,2.21846916980124,4.70437410823149,1.96174231443668,4.3293652362552,8.74226661685114,1.07826128982134,1.10743947580762,1.01397403311025,1.10743947580762
m84_y,7.35731061393905,0.394171777922571,1.10089952483989,0.562877754427654,1.04582212652982,1.82435152543381,1.07464563149206,1.07856955887769,1.01273757602077,1.07856955887769
kapHyp_la_w2021,7.46577065586186,0.516717618427837,0.667116189385937,-0.19755060700115,0.679597670572075,1.50464370946599,1.07345472458365,1.07348072965094,1.0188815789,1.07348072965094
sig_gz,7.5908664493207,0.00887424241426926,0.0416415231971701,0.02926550531329,0.0404386685438201,0.0578464768644431,1.07212754569645,1.06749560786844,1.01574250988366,1.06749560786844
lam2,7.61242736716797,0.126990487523889,-0.165573304902505,-0.369201971435987,-0.168322261602125,0.0461435791945287,1.0719036353371,1.07265218789109,1.01091543365412,1.07265218789109
sig_gw,7.9770429590667,0.00388376112334227,0.0301680764426314,0.024285870659345,0.0298875148326117,0.0370204083103159,1.06831734713503,1.06891208402009,1.0048752141961,1.06891208402009
xi1,8.11964603188622,0.0592446902434629,-0.288300871530264,-0.385830519860539,-0.287219931440771,-0.192040156284805,1.06701028381634,1.06702678251424,1.01382624070875,1.06702678251424
xi2,8.15627835626272,0.0920594379756631,0.00800515379952479,-0.141975143194202,0.00509451393923574,0.16322656688836,1.06668256397556,1.06615622074819,1.00904120303696,1.06615622074819
kaphpp_2022,8.17651188198955,1.08514157528779,4.05113392338719,2.56507833795864,3.90878942083571,6.01828272803859,1.06650292284957,1.07247798625121,1.01159608205923,1.07247798625121
phiu,8.22334168288029,0.00301655852222527,-0.00757820777455062,-0.0129267795923366,-0.00734948402380428,-0.00306106538600417,1.0660908427557,1.07274846205192,1.00873911738358,1.07274846205192
