metric,base_med,base_q05,base_q95,flag_med,flag_q05,flag_q95,delta_med
rstar_end,0.73230674470889,-2.76415494978127,4.17266368552748,0.728506912676155,-2.74789291946988,4.24066247715212,-0.00379983203273537
nairu_end,5.26274564844927,4.34920904977507,6.21824897839958,5.26951785250274,4.34999207887613,6.18540956026671,0.00677220405347612
gap_end,1.18448114748648,-0.0685937819455999,2.61347055727471,1.26011386015419,-0.02894001608538,2.70640818453915,0.0756327126677141
trend_inflation_end,2.48531059513177,2.16498555221472,2.81718779451699,2.49123347453217,2.17551173820289,2.81655168285495,0.00592287940040448
gap_2020Q2,-2.370869680332,-5.09210764756918,-0.0568309697532567,-3.40467889393756,-6.14507841535257,-0.551693343263821,-1.03380921360556
