param,neff,post_sd,pooled_mean,q05,q50,q95,rhat_classic,rhat_rank_bulk,rhat_rank_folded,rhat_rank
sig_xi,6.39751430076147,0.0417568118571885,0.136732275096366,0.0851128571925661,0.128898343784826,0.213953138236746,1.087152423006,1.08110136293029,1.02422925042323,1.08110136293029
m93_U,6.42238154184466,0.407584935387356,1.66908597672678,1.03078599193336,1.65005840078704,2.37371754657324,1.08677564142936,1.08842552817637,1.01202568703029,1.08842552817637
sig_Ustar,6.50445660397325,0.0137942160183843,0.0961851725165816,0.0750253615569488,0.0954375010812492,0.12022665848764,1.08555489519442,1.08650367749745,1.00659705691244,1.08650367749745
kapHyp_lm_w2122,6.59860270729071,0.384855397290337,0.775583118514674,0.136369134143853,0.776281290737835,1.40964858990947,1.08419629859688,1.08458069805241,1.01266667115424,1.08458069805241
m93_pi,6.64643076844799,0.220368581190377,1.75434978240834,1.42508240768656,1.7379207343879,2.14548486965638,1.0835225261176,1.08090402319347,1.01283576549371,1.08090402319347
kapHyp_lm_w2022tot,6.82940126106059,0.378047954278822,1.03972459615449,0.402075521753998,1.04748699389135,1.64678838650657,1.08104167006062,1.08108976788159,1.01522964445887,1.08108976788159
gamma1,6.88544453965685,0.0673677970908759,0.508486570723277,0.394993458105979,0.509580232474725,0.617953543254525,1.08031105161184,1.07961057326961,1.01529485477041,1.07961057326961
sig_pie,6.93313576597287,0.0193208434636261,0.206445912562379,0.177243799853576,0.205003891353446,0.240457422694368,1.07969962676681,1.08095250329202,1.00358063841707,1.08095250329202
sme_U,7.06022006041726,0.0126592707969106,0.116912146765743,0.0973375391775488,0.116167055553138,0.138541490974608,1.07811495823913,1.07706923051002,1.00905612988915,1.07706923051002
sig_ghpp,7.28584831141704,0.00663893384512766,0.0341563461302247,0.0249337727237506,0.0333370470206428,0.0462570778269035,1.07545165668807,1.0764520409348,1.01290030708737,1.0764520409348
kaphpp_2022,7.6630937359054,0.99252092915161,3.69159926085773,2.36923076982585,3.53636882840771,5.51169146369228,1.07138290301291,1.0776645966495,1.01070125562003,1.0776645966495
sig_c,7.84752461496917,0.0357763102708842,0.368583588218122,0.313574298621569,0.366579502829271,0.431089355868791,1.06954951166405,1.06566999679824,1.0171401961163,1.06566999679824
xi2,7.86211545406998,0.090307676434175,-0.00415836084085328,-0.148127702476021,-0.00619363540393284,0.148553189003422,1.06940848322557,1.06871759044272,1.01570138548068,1.06871759044272
m84_z,8.54218349276816,0.441484188866721,1.8771768500017,1.21582242038963,1.84743341054799,2.65035088383681,1.06341556082117,1.06589455170787,1.0094753292487,1.06589455170787
sig_gk,8.54630816034859,0.00444938293433941,0.0370345937179529,0.0301971821591282,0.0367654786748725,0.0448816224720477,1.06338237187478,1.06388740201654,1.00555354725702,1.06388740201654
sig_gpr,8.71635195428831,0.00712991202904966,0.0354953826911656,0.025498070919961,0.0345512441106107,0.0484984023306052,1.0620437470661,1.06325533994285,1.00896655928563,1.06325533994285
sig_hpp,8.71888327736061,0.0314185834704491,0.22425770841347,0.176420789986323,0.222312434590086,0.278942133962858,1.06202424725851,1.06328021779039,1.00480207006687,1.06328021779039
kapHyp_la_w2022tot,8.86412081245428,0.558400429222552,0.732786284677878,-0.169600939964089,0.724309854797596,1.66272758529308,1.06092560432944,1.06046971144471,1.01469640026917,1.06046971144471
kappr_20,8.96634055369969,3.28664817274907,9.90824400173313,5.87220196283141,9.2603790904176,16.1311889625462,1.06017543547807,1.05784699933318,1.01447649149616,1.05784699933318
kapHyp_lm_w2023tot,9.04605757351666,0.395919170785149,0.870277704285158,0.214675514592524,0.869492105326619,1.52235048303883,1.05960311862925,1.059183818067,1.01140956888304,1.059183818067
sme_hpp,9.1236188359584,0.027834099582918,0.354883171504821,0.310445404258723,0.354401184193088,0.401568034213319,1.05905663997383,1.05834550615291,1.01112774958128,1.05834550615291
sig_gz,9.42844686556796,0.00960733083855922,0.0415266625112957,0.0286485110398797,0.0401245759571139,0.0588176397310395,1.05700266975613,1.05787040505509,1.01039406882168,1.05787040505509
sme_w,9.5490489257037,0.00476268212506349,0.0576578630919097,0.0503287639520355,0.0574072549392533,0.0658564590265964,1.05622897559545,1.05802897136452,1.00735315134675,1.05802897136452
sme_y,10.1184369143562,0.0273795675771444,0.257417096211907,0.215362929341378,0.25592901708005,0.305154385322474,1.05284294193944,1.05289799824986,1.00488490608361,1.05289799824986
kapHyp_lm_w2020,10.1971915166943,0.339707475025994,1.52451096316659,0.961936319175327,1.52711309968322,2.07937777810062,1.05240646296881,1.05220178085717,1.01484960698447,1.05220178085717
m84_c,10.5695006528841,0.328513382674051,1.74372942568357,1.2589000138477,1.7142978531642,2.3274331166245,1.05043703129579,1.05060510628975,1.00668279645252,1.05060510628975
sig_w,10.6174487268763,0.00472815586889783,0.0575530582130744,0.0501336513799819,0.057355746014962,0.0654672471568763,1.05019411029458,1.05212135663804,1.00467474102423,1.05212135663804
gzbar,11.1106029690295,0.0718917379096956,0.151339258738117,0.0330653590945563,0.15171287658619,0.269991013460694,1.04782508515817,1.04779618184166,1.00570143577919,1.04779618184166
kapHyp_la_w2021,11.6017896971941,0.543471612268402,0.663607812091751,-0.219280967883181,0.658908629222743,1.55291048152186,1.04567792107847,1.04560788360512,1.00392307793933,1.04560788360512
sig_k,11.8745417549211,0.00519847749478072,0.0725210685581184,0.0645182732619092,0.0722208646956645,0.0815474636212536,1.0445668852219,1.0454513070713,1.00302286912866,1.0454513070713
sme_pr,11.9716650294562,0.0219735833281182,0.230469075275375,0.19426039693847,0.23044338425115,0.266502707308106,1.04418420387492,1.04424000260457,1.00234350964716,1.04424000260457
kapHyp_la_w2023tot,12.0426356691492,0.519197377382083,0.713502542661647,-0.134438705887003,0.70959315802391,1.57098836175447,1.04390869979552,1.04393229192805,1.00207559897591,1.04393229192805
rhow,12.089053478809,0.0246214004904767,0.966901008996962,0.918503728322065,0.972661292573657,0.995986664148878,1.04373036012943,1.07056035779647,1.00740512085801,1.07056035779647
kapy_21,12.8827165660303,1.64765002623717,3.04717159314135,1.24326569997245,2.66353749557705,6.14933366427044,1.04089073888587,1.06491115277321,1.00767754452157,1.06491115277321
gwbar,13.4716357660092,0.0646931285759987,0.352596025757629,0.248849504110481,0.352123442967422,0.459647653006125,1.03901113735495,1.03869100781428,1.00794734354903,1.03869100781428
sme_k,13.6002791876699,0.00480405383224414,0.0580097477147921,0.0505590302980439,0.057738628749522,0.0663245275701084,1.03862333237385,1.03862382285335,1.00323536938903,1.03862382285335
chi1,13.8000220358518,0.0185428396463275,0.034386150883177,0.00450245888636456,0.0338907035362018,0.065760749943292,1.03803624571888,1.03798723781582,1.0091530329778,1.03798723781582
theta2,14.039842894514,0.0733387828063725,0.0865568212273078,-0.0335513746543173,0.0854961904408445,0.208134539963229,1.03735452507158,1.03780362178386,1.00956493422918,1.03780362178386
