param,base_mean,base_sd,base_q50,flag_mean,flag_sd,flag_q50,delta_mean,delta_q50
kapHyp_la_w2122,0.853049944339638,0.565772864904686,0.838965759492213,0.859800443830247,0.57344120022495,0.86273324816735,0.00675049949060902,0.0237674886751369
kapHyp_lm_w2020,1.49265813150475,0.341124412331074,1.50355661119317,1.52451096316659,0.339707475025994,1.52711309968322,0.0318528316618436,0.0235564884900519
kapHyp_lm_w2021,0.991343070174254,0.40005270989016,0.982545597632841,0.80821649456532,0.396102091007036,0.806834286237844,-0.183126575608934,-0.175711311394997
kapHyp_lm_w2021tot,1.18473249509591,0.3867277644067,1.17693781288949,1.29865110017071,0.397829965372223,1.31864410328206,0.113918605074801,0.141706290392567
kapHyp_lm_w2022tot,1.17578462148614,0.391561021256061,1.17361639624022,1.03972459615449,0.378047954278822,1.04748699389135,-0.13606002533165,-0.126129402348868
kapHyp_lm_w2023tot,0.800722513498132,0.38626432578773,0.799385501525564,0.870277704285158,0.395919170785149,0.869492105326619,0.0695551907870262,0.0701066038010556
kapHyp_lm_w2122,0.736761218796832,0.368152445483917,0.747130816153885,0.775583118514674,0.384855397290337,0.776281290737835,0.0388218997178418,0.0291504745839506
kapc_2021,4.37416210752579,2.57599129498604,3.83729577345634,5.50776019697303,2.73912475764058,5.24836396945137,1.13359808944724,1.41106819599503
kaphpp_2022,4.05113392338719,1.08514157528779,3.90878942083571,3.69159926085773,0.99252092915161,3.53636882840771,-0.359534662529461,-0.372420592428005
kapk_20,2.75813251030832,1.57940191648634,2.30107711288062,3.35166896068151,1.83011541318021,2.86554300492787,0.593536450373188,0.564465892047248
kapk_21,2.22474735382056,0.980051354121535,1.96811359871132,1.976312457336,0.879918967043424,1.73118065893986,-0.248434896484564,-0.236932939771462
kappi_2023,2.28428268675669,0.503006230025364,2.21098577729818,2.20311505010973,0.480306371252787,2.1289489977225,-0.0811676366469576,-0.0820367795756796
kappop_2021,5.45579496360225,1.66084126517238,5.22085825588667,5.55353041566937,1.75159747387256,5.31587976170033,0.0977354520671172,0.0950215058136648
kappr_20,9.98696945618173,3.14863218592412,9.39630776262921,9.90824400173313,3.28664817274907,9.2603790904176,-0.0787254544485982,-0.135928672211607
kappr_2122,2.62890433807958,0.794066140419517,2.49233870545584,2.56626966084592,0.787768615089057,2.42050779497579,-0.0626346772336595,-0.0718309104800419
kapu_20,5.77111295041361,2.83052664601408,5.29172847293531,5.40380262754317,2.57599231037767,4.90701022138808,-0.36731032287044,-0.384718251547227
kapu_2122,1.89027653521561,0.664668016061892,1.72616503583683,1.92769580449702,0.81896628061621,1.70321585670901,0.0374192692814077,-0.0229491791278174
kapy_20,8.12826624280175,3.99090593874601,7.73191988543242,7.46736741552705,4.13265984464872,6.65866639602482,-0.660898827274697,-1.0732534894076
kapy_21,4.70437410823149,2.21846916980124,4.3293652362552,3.04717159314135,1.64765002623717,2.66353749557705,-1.65720251509015,-1.66582774067815
lam1,0.307306060139928,0.111624672088193,0.307687988826542,0.334559362511338,0.0988188735048306,0.333534584395225,0.02725330237141,0.0258465955686831
lam2,-0.165573304902505,0.126990487523889,-0.168322261602125,-0.196202178413947,0.112587168453365,-0.198431988181352,-0.0306288735114424,-0.0301097265792271
m84_c,1.77391028480769,0.339880154017498,1.74596704885601,1.74372942568357,0.328513382674051,1.7142978531642,-0.0301808591241257,-0.0316691956918149
m84_y,1.10089952483989,0.394171777922571,1.04582212652982,1.09734405651682,0.396278813618338,1.03688708448172,-0.00355546832306852,-0.00893504204809736
m84_z,1.93528232027864,0.457306514965309,1.90218803584296,1.8771768500017,0.441484188866721,1.84743341054799,-0.0581054702769419,-0.0547546252949667
m93_U,1.76973673826363,0.410722548520719,1.73977974911117,1.66908597672678,0.407584935387356,1.65005840078704,-0.100650761536844,-0.0897213483241259
m93_pi,1.80067884460042,0.23680452286738,1.77737270462517,1.75434978240834,0.220368581190377,1.7379207343879,-0.0463290621920842,-0.0394519702372671
nu,-0.0215055014354699,0.0257186852358385,-0.0182154937475404,-0.0205647505857888,0.0264678062366287,-0.0170829897235651,0.000940750849681121,0.00113250402397531
phi2,-0.453296731719822,0.122828967950442,-0.462813651411536,-0.463525837132645,0.107823631754641,-0.468734483733177,-0.0102291054128228,-0.00592083232164164
phihpp,0.0116509162266327,0.0173910413058227,0.0118352716120928,0.0085614665890352,0.0157569000262975,0.00916016452993517,-0.00308944963759745,-0.00267510708215764
phik,0.000331202835275201,0.00142592395050076,0.000352371305781113,0.000400103149834844,0.00144570215066591,0.00042478303802034,6.89003145596429e-05,7.24117322392262e-05
phipr,-0.0020814285644657,0.00840329751516194,-0.0024894214141581,-0.00334176088290043,0.00822370820658102,-0.00341575130163508,-0.00126033231843473,-0.000926329887476983
phisum,0.954503949762219,0.0211025260757335,0.957315743038651,0.953526343154953,0.0228934303240722,0.957107354576323,-0.000977606607265535,-0.00020838846232818
phiu,-0.00757820777455062,0.00301655852222527,-0.00734948402380428,-0.00803328778348104,0.00318890138048568,-0.00773796268242909,-0.000455080008930423,-0.000388478658624805
phiy,-0.0272752649147061,0.0170963520955333,-0.0241849309442504,0,0,0,0.0272752649147061,0.0241849309442504
pistar,2.57073694933116,0.153798831711207,2.57003965254911,2.53390908669949,0.163618781825178,2.54230415362403,-0.0368278626316711,-0.0277354989250891
