stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_la_w2020
1,0.00621559032655627,1999.99999999998,1000,0.198625,16.3167216666667,-7.84919987276304,2,4500,500,9,0.59165654825845,-0.203213286251028,-0.284497795252204,-0.268161029530225,0.538551801762633,0.194022498254415,0.244660235036641,0.511065954578022,0.243702436279196,0.229530643003302,0.463352976889741,-0.0744748848933083,-0.030325755386621,0.492718467122969,0.521540567245118,0.524583241774205,-0.141225631934267,-0.0910084491019203,0.350915918774746,0.303102455965804,0.397655200431976,2.52432438062157,0.459797524237161,-0.0700097631269012,-0.0350210418305848,0.000235397305648671,-0.00314360450789118,0.00130188628324286,0.694740009017061,0.147069203152223,0.281388129837203,0.463238052088506,0.0475446284415495,0.271296754726583,0.0469332129312466,0.176750983860807,0.0466189891350771,0.368524957337498,0.0465155566464876,0.275431157024327,0.0464450455807643,0.139329407210156,0.547116802299709,0.933022975843401,0.17435440441073,0.230680122465875,0.28328556133895,0.450206186072093,0.178230554600644,0.299999999999999,1.67330191663752,1.71686090065851,1.59983580003066,1.74038400915474,1.71549918304044,3.0055023110723,3.53144740501926,2.88462590728731,3.60556527410604,3.07573994737284,4.02878444261254,2.9923943147905,3.08475670652341,2.9412273881854,2.83982690050586,3.38855672424285,3.06092896637714,1.00754384331454,0.758871158746946
2,0.0135009943840769,4500.00000000003,2250,0.2995,10.9253667916667,-8.32817485796749,2,4500,500,9,0.555163554022268,-0.21221181110297,-0.300436952633727,-0.256338663456784,0.58648499967179,0.215924308088116,0.227794150766074,0.502858615369828,0.262083199435725,0.242986526907535,0.482595972637342,-0.0985591490693545,-0.0511618307747134,0.506787411441048,0.567191744680068,0.543501850604811,-0.0729700953630821,-0.0799309691182078,0.34820329162414,0.294251434523274,0.410054316651434,2.55340590332784,0.410740511780246,-0.063114704451358,-0.0306582768416115,-0.0023243781896229,0.00260617778683905,0.00230162328845534,0.643466975872331,0.14714276273101,0.270031224768673,0.457707059008024,0.0470310277543153,0.261650779691302,0.047737697249458,0.162469444676314,0.0463352492689093,0.358614255964213,0.0478679262139692,0.274462085457462,0.0468965391824542,0.139472049551294,0.519018530180482,0.916153566842781,0.161843499988686,0.222828587675805,0.274934003803016,0.433305608773207,0.168593282199949,0.299999999999999,1.74449645129412,1.74579937306876,1.54119945590058,1.74819814896865,1.73435517094221,2.95558278361185,3.50681678296633,2.965960579025,3.701649439748,3.1078080987561,4.3877295565223,3.00455146946638,3.10642319162526,2.88825943121735,2.74044494731129,3.71857472513059,3.02251797772185,1.01554657257922,0.748989533723884
3,0.0215018373849291,4500.00000000003,2250,0.329,10.0029050416667,-8.37068813191642,2,4500,500,9,0.524343480418533,-0.219276827639344,-0.28283207821151,-0.2724811759114,0.618604530219917,0.247310982885165,0.219049116667762,0.504473292212203,0.317754356816015,0.228396951787912,0.555608265913722,-0.141715701980312,-0.0723287289609034,0.51068112225175,0.634973724732392,0.54618568191248,0.0352696098498527,-0.0693008239540475,0.34417100047732,0.289797781283369,0.431294159205507,2.56244753907344,0.367232154079616,-0.0571137584931958,-0.0261632308167595,-0.00388597383322514,0.00426101842234194,0.00573130695512602,0.607942884160236,0.151262594604361,0.261885762550461,0.460219276661976,0.0478336227589658,0.253371021609567,0.0474650335043714,0.152391264186298,0.0456061756243,0.352094074269247,0.0501724586907162,0.278274686508772,0.0468470599612912,0.13368793369636,0.501466459209845,0.89028770239696,0.150531857693435,0.214783801943445,0.27065455453645,0.425649477555057,0.15660156873409,0.299999999999999,1.74051813761819,1.8032440963743,1.51633046578133,1.67729066575212,1.6514682902663,2.87357057126803,3.18113746435975,2.88118816150101,3.82090542430668,3.13898231131936,4.62084891366466,2.9221896577922,3.07641220136552,2.62565932143843,2.51980081846324,3.86654811662095,2.96071518549304,0.990895868019968,0.706987352002525
4,0.031223049905928,4500.00000000003,2250,0.397625,9.98754233333333,-9.26147104112503,2,4500,500,9,0.509970263328552,-0.230597818514003,-0.242864265402977,-0.231285206472656,0.658559224296406,0.255452743701799,0.176678704886913,0.538787527630485,0.413833131454309,0.181046208126131,0.676681467879313,-0.182364341480119,-0.0946993351021896,0.517887079102364,0.725042712610156,0.532116019507406,0.146684936105257,-0.0603695509436364,0.339717222686955,0.286308463681755,0.454110463480858,2.5645585023971,0.328799663367728,-0.0516095792693524,-0.0215508276153916,-0.00531644642844403,0.010778885465919,0.00798621607327388,0.577359741936485,0.156326517826475,0.249114798384647,0.464981714941771,0.0484377907702389,0.252569963826511,0.0466363379725961,0.139984329984753,0.0443341347866144,0.35625384555528,0.0514457906845464,0.289259803434755,0.0465735540861959,0.122894036427986,0.489448053833557,0.870728156933495,0.137192443210663,0.206457070677789,0.264554691135238,0.418107105134935,0.143881015096215,0.299999999999999,1.70903431640138,1.82112598833957,1.54045326269822,1.64248878094735,1.57770309004319,2.81721138384088,2.8295628685206,2.69041134088101,3.96636867455891,3.28987650935698,4.57967055183259,2.83336328308899,2.95623475311549,2.25301722133085,2.23301257395761,3.87332719963547,2.69564076694288,0.932387696039407,0.633681916192045
5,0.043884405916727,4500.00000000003,2250,0.35725,10.07935975,-10.9845434551053,2,4500,500,9,0.514766673991696,-0.241598488342025,-0.247805699586264,-0.210666731148592,0.702064596760061,0.255749154082632,0.141049609419293,0.534956861985652,0.458432989505491,0.10679915672098,0.732417069225175,-0.153059285402645,-0.0662059743023937,0.535698041613417,0.790812170645079,0.532683186705882,0.199887074929159,-0.0558465223107135,0.339588415647313,0.296812726417534,0.453248880184238,2.55787180921234,0.303327942265524,-0.0454773343033034,-0.0194688535593413,-0.00615652678538603,0.0129506220069675,0.00777464147733841,0.556336255944704,0.159022677265609,0.247609157413428,0.466916091891213,0.0485138603025905,0.244771212985283,0.0466352706947213,0.134250521760105,0.0431716278704236,0.361209989618704,0.0506925716582747,0.295434663691301,0.045234313004447,0.116346996540814,0.46787785017161,0.846461341421586,0.13236315168038,0.198172240373873,0.256931551721872,0.410213589548064,0.136380019009326,0.299999999999999,1.63204624596311,1.82067226080357,1.51531527945574,1.58829929476422,1.51241019866048,2.88560059486825,2.51100382164562,2.53317451473127,3.857787898145,3.2839786464244,4.09554803263829,2.81335922418071,2.89365434725994,1.99772256235142,2.12142776493802,3.66722533903497,2.4721771238885,0.897671718472837,0.606438160955598
6,0.0596096617769869,4500.00000000003,2250,0.251,10.117434375,-12.6454385037849,2,4500,500,9,0.526820487334426,-0.244224741162885,-0.270583001537682,-0.213872201780736,0.742482889039447,0.251335521979365,0.127946109486621,0.528204322466645,0.451269199703673,0.0485920056131284,0.723512303359167,-0.116405820778545,-0.029264652686355,0.540744503439837,0.824761250634271,0.566094382257535,0.211321305862062,-0.0617090465135821,0.339195568021032,0.307932726047432,0.438068384561222,2.56610855343135,0.2972276787223,-0.041510008716353,-0.0183893079121373,-0.00762818190551613,0.0136676066689772,0.00753630376547024,0.538917246600268,0.159495102020284,0.249130869484103,0.456436578283438,0.0477084297454307,0.225699526827594,0.0461516719119765,0.131200950892199,0.0426388248135332,0.358672383621294,0.0489914136033993,0.288950058777454,0.0428061588221431,0.117436972962407,0.449387841830171,0.825928548272572,0.132055994133314,0.188404423314193,0.253816104321182,0.408622150153617,0.13555907320997,0.299999999999999,1.56714738825391,1.76279070287827,1.49088792028313,1.53943514269759,1.48016822077963,3.0139157953966,2.45362726917027,2.40545065208196,3.61360990746637,3.19413161517566,3.92321609556074,2.98815603172371,2.97290085976746,2.01613337461945,2.10571183107533,3.49136333404236,2.37778568096466,0.902391180477081,0.62688353521254
7,0.0772892908321489,4500.00000000003,2250,0.238875,10.295150625,-13.3435880537242,2,4500,500,9,0.53232359667275,-0.243918445943723,-0.283946598677536,-0.187432526915218,0.768420225759672,0.225518798517334,0.0890361653142977,0.541564104731941,0.431095340384294,0.00761953712027579,0.669541782527668,-0.0660643246078166,0.000862985365092795,0.566264293767624,0.850630471863828,0.611311340910874,0.224619977839691,-0.0790098602872062,0.340496388106334,0.310038259622357,0.420472693181331,2.58519977093427,0.28843221495368,-0.035582504370866,-0.0181104764281632,-0.0102060656237345,0.0132525106681906,0.00853052098321174,0.519432574124799,0.160118711231269,0.248620435388651,0.455068077626729,0.0463771443076265,0.203271889499943,0.045981854349578,0.12872805922259,0.0425280381483405,0.346079837197404,0.0457888318933795,0.276974926907916,0.0414074449290339,0.119993109698492,0.430423877678863,0.813294135186898,0.131371716121781,0.18230051470552,0.251579867367086,0.404428318824655,0.133819816316757,0.299999999999999,1.56522757433963,1.70116388129813,1.51119248964421,1.49373524395535,1.49501931948812,3.25393551010479,2.56760007560489,2.42617732656036,3.42319954210511,3.11650272030168,3.87111403641161,3.15932556573759,2.98287273094576,2.07576180278271,2.20396994197952,3.41989591881065,2.46013310984471,0.911458003306017,0.664967848591112
8,0.0977275710396764,4500.00000000003,2250,0.246,10.7489964583333,-14.3895440156049,2,4500,500,9,0.533047344194137,-0.239926364820719,-0.286247063355959,-0.168428959622505,0.78731950769672,0.22649058605484,0.0615798542022283,0.554781564567357,0.414557338348734,-0.0289131418208141,0.615238531205058,-0.0359715077691852,0.0174558491891856,0.605207983820696,0.871874676830896,0.657924118159315,0.23036181491036,-0.0963491258097683,0.341960850291282,0.309811052980945,0.405808246731171,2.61550481849469,0.272659153959212,-0.0324091117086712,-0.017617940856556,-0.011694013710425,0.0126902221357597,0.00802815528132998,0.505595926154764,0.16112399381995,0.248372325816138,0.458401202890885,0.0458362754124027,0.183392486588908,0.0461747147994169,0.126604000621464,0.0426007989653155,0.332377129821352,0.0438888741248873,0.266569481673646,0.0404884702079303,0.120246863828338,0.413549507531283,0.807235770135631,0.128675203977329,0.179395060049926,0.256370423450417,0.39899715538259,0.130908300517474,0.299999999999999,1.57316305949711,1.66474839379809,1.52941003775495,1.50006527557641,1.47172392706241,3.42376424870699,2.6564602408249,2.48412235111171,3.48424723824415,2.97974036719064,3.91004032827273,3.24963741065075,3.078283176478,2.15951092791802,2.28043888070272,3.52756583458022,2.48084263743716,0.928753232156594,0.693186055799583
9,0.120462911833659,4500.00000000003,2250,0.2365,10.7853200416667,-15.0379015701924,2,4500,500,9,0.529399312751488,-0.233023637906136,-0.291257031703142,-0.140096852342393,0.81203200565799,0.193267685091126,0.0494864594628412,0.544035939009271,0.410992156610192,-0.040218689468455,0.596482273870784,-0.0236352565491951,0.0217517154902933,0.631819628814537,0.88724758287568,0.702266670678196,0.214629340666332,-0.104851222947152,0.341717183175842,0.29892789059424,0.379474220612227,2.6225432513431,0.255885705494537,-0.0317361854329517,-0.0167222743473848,-0.0113021767256056,0.0122290232830232,0.00630273744827071,0.497171222325894,0.157180842370039,0.251102006586266,0.459618360143031,0.0452364296544192,0.168702663297108,0.0457747453916049,0.12421555422684,0.0425100123562995,0.325298470530121,0.0426928485391475,0.259511149567041,0.0403808086718666,0.120913930007254,0.400088732996307,0.79175060284334,0.124691641024157,0.178350452344705,0.253983991597692,0.388300855506269,0.125913149717479,0.299999999999999,1.58058257800324,1.74001924081015,1.57689893066653,1.5324614765463,1.43627938980248,3.62944396541301,3.04048277435803,2.53156852985773,3.62829330393015,2.76559857539823,4.14541798999852,3.16559338083762,3.23016302545942,2.26087137913033,2.32208150712529,3.65182428639592,2.4375719338059,1.00855962940832,0.715739640173862
10,0.143744692124897,4500.00000000003,2250,0.226125,10.8759388333333,-14.4876302437011,2,4500,500,9,0.522567416462741,-0.222900095746473,-0.290416529783831,-0.124085252502175,0.809339811243578,0.160408831320696,0.0638377520802166,0.537682501935266,0.385811170074116,-0.0333202569541502,0.544894932433792,-0.0187574040193035,0.0301180418003287,0.657208552420138,0.894081216436462,0.730429292670774,0.168875032118814,-0.100388022333048,0.341208832125917,0.281989444655082,0.352182283500666,2.64611277370369,0.239139034415921,-0.031308147848395,-0.0164930574307864,-0.0108467709670644,0.0140512822504346,0.00332165525279219,0.500349837038092,0.150142418293965,0.24978260068032,0.453984721336279,0.0448129764407824,0.158924775157677,0.0452894438677205,0.120745345709519,0.0417034934420666,0.318550096401491,0.0417138605691325,0.253430068341325,0.0406226865983198,0.12086329321845,0.387368030914906,0.769323267355125,0.11938674817615,0.179049316952953,0.252913972297887,0.376945230109549,0.119878557016127,0.299999999999999,1.60654575242008,1.8155863318877,1.61306032305099,1.59685650957147,1.42606414166583,3.82835793935129,3.45418021862988,2.58301249962881,3.9142528874835,2.61193811737542,4.51636849252339,3.03431088675328,3.39466264904484,2.35070532720546,2.41411877361453,3.79829848836311,2.44574108993908,1.09626939934294,0.708149939352286
