stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00620520704108311,1999.99999999998,1000,0.193125,9.4576585,-7.8302531516252,2,0.600112738397752,-0.199778170018678,-0.262232381168879,-0.267399049672092,0.545353294024907,0.231995153068003,0.248029247803185,0.489134956638336,0.243994262413517,0.246057121933192,0.498339931530648,-0.013607253929315,0.0115409738280302,0.508147370023919,0.49728608857378,0.5114955294423,-0.196415758496882,-0.0953905426693703,0.347909779968886,0.290049064708405,0.398335594436825,2.52810398481268,0.44476084952625,-0.0766070707583658,-0.036622023205678,-0.00297420112427616,0.000668860557646898,0.000969865749885985,0.678329572455509,0.144304753062636,0.279375802128869,0.469768688712914,0.0471128223162729,0.272465093535687,0.0477061290411655,0.177890693110603,0.0461835393854891,0.367201465290357,0.0471337176376899,0.276666859475838,0.0475428485667485,0.140327442316331,0.54324250901305,0.884171286526057,0.178638535023263,0.230948976467951,0.277482609225447,0.46206488090788,0.183048858372285,0.3,1.6644241607071,1.69280897389034,1.63198087304876,1.77283545139021,1.75259089393286,3.35327654659791,3.61104070763418,3.44070342514249,3.86916532987518,3.485989161301,3.78356683312188,3.40797844413313,3.54187665633782,3.27157799745056,3.40005526763793,3.57701161358187,3.37938186681363,0.994979427193075,0.927622390117934,0.927048162404157,0.906967703151769,0.951508898962415,0.928723651773236,0.660174758978171,0.673267161487919,0.726997306999944,0.695337920640578,0.725139882632548,0.680987680489492
2,0.0133536358634169,1999.99999999998,1000,0.3055,10.0250632916667,-8.17288763574121,2,0.589916851379514,-0.199971607375416,-0.271996846427124,-0.266277169241062,0.566671540579883,0.165779802952028,0.250480118882395,0.479133973917705,0.190132800716669,0.207936854513816,0.512303987217914,-0.0152422075728841,-0.000325679515571758,0.532613068655917,0.516572036660123,0.508463765672385,-0.185978231297492,-0.09939893373877,0.348929000938334,0.280342126778908,0.393492235700291,2.56478857683218,0.402144601549538,-0.0694876899994957,-0.0327170197503695,-0.00456294174082209,-0.00010192601088958,0.000124208557775249,0.621130957874977,0.144718157368607,0.278974881968205,0.459723195600243,0.0461386184920892,0.260874616636137,0.0479018271461751,0.167619990460343,0.0467887895012306,0.351181383839632,0.047729990959081,0.267753091815341,0.0465917594350278,0.137580409254684,0.523239933536007,0.843515837422305,0.16705751797466,0.228938743409202,0.273636590362906,0.446530000523762,0.175786131139652,0.3,1.66726217522231,1.74153675870388,1.56872253947595,1.88186709252385,1.87887469476384,3.39472915640296,4.02976347776703,3.40697409689007,4.34907500785217,3.8670779729129,4.02451705753919,3.30382406066355,3.91111369426548,3.24532979316195,3.22393678094701,3.74413934089734,3.38215187249493,1.08089806213694,0.923143934556323,0.980659433782055,0.922765896051547,1.0247532904845,0.897907804517773,0.660709195356309,0.650492466157039,0.740812059088639,0.718809606638727,0.73999428358945,0.667571939999495
3,0.0209126323154957,1999.99999999998,1000,0.344875,9.94056375,-7.88310830881438,2,0.559052534240985,-0.200518149795133,-0.274360939876019,-0.255009177842484,0.538115899970137,0.0234489659797584,0.223019484208133,0.41919269462521,0.129229165387622,0.125113010477779,0.571772210863621,9.86691263170554e-05,0.0131123907629552,0.562531840885669,0.533597538816452,0.504896975567971,-0.268828988684638,-0.126553524842092,0.342279431367878,0.280621483656009,0.359575258658589,2.62878124759529,0.340235853544132,-0.061754914751219,-0.0283369884330853,-0.00985207738741856,-0.000681595540272815,-0.000259636305207694,0.570086514188201,0.140570239313968,0.277327744432281,0.438028879530409,0.0438459988790879,0.247862727304141,0.0492289710338111,0.158764582160836,0.0482838431878637,0.330685216431366,0.0494411593410791,0.260568565689205,0.0441024457316232,0.130502227279493,0.497183422798653,0.785442996766582,0.157060178440274,0.220060361905798,0.270110045505675,0.424931265995751,0.161343375883399,0.3,1.76487423548613,1.79572591369854,1.49015118400564,2.1600623070928,2.18355498883071,3.55041435657026,4.58837671013064,3.38223439280984,5.24375069894771,5.09614653653425,4.27845316236886,3.20349892806486,4.33009211895019,3.34906001394586,3.04986322828198,4.05871368926933,3.39993644054659,1.25358899487574,0.922209426804322,1.16417044710112,1.00917451507933,1.12001461413406,0.882159259731182,0.734191647686385,0.614105927435208,0.764028682611416,0.768179622376384,0.785084718023018,0.634605044985547
4,0.0298419780948721,1999.99999999998,1000,0.438,9.598663875,-8.40735673300917,2,0.50762646744143,-0.201718461981757,-0.232833055048346,-0.235200938342676,0.464546200241454,-0.171314642390278,0.150131083766567,0.340365919390851,0.0743284840378533,0.0186787478430518,0.677077823861753,0.0366298168948268,0.0375177059051119,0.591251040751986,0.53800953616478,0.514318657941887,-0.439397895804181,-0.176944055475034,0.328131145741544,0.28132829507973,0.292699578287933,2.7056987486899,0.250920115045818,-0.0532008470248196,-0.0237396266155297,-0.0199598564504163,-0.000190453450643483,0.00090228660016501,0.527555455925049,0.131678562089504,0.2740713194551,0.412617795222888,0.040278895109987,0.233988255034749,0.0510339812346053,0.153225441729409,0.0513979442560508,0.311953714047537,0.051297064744935,0.247847946648175,0.0407564425503462,0.121457151287244,0.468708668878423,0.735975619330599,0.144666635570958,0.20042502210899,0.270513129227869,0.398497739318338,0.143555450865517,0.3,1.93451040016106,1.79276397055277,1.33516837715401,2.5338614371177,2.6890483543602,3.69355761749362,5.11922960648947,3.38576452676237,6.25047734000807,7.03575014332375,4.39515425042876,3.14900542685895,4.94607558648786,3.60907649017805,2.74550810741287,4.40614723476425,3.32037481040184,1.47431125086767,0.906368931765299,1.48448027159311,1.14884113785607,1.23264537232588,0.864138027810301,0.869516253071958,0.524704614728018,0.791745496503907,0.845378010426242,0.807670178938508,0.577024780706123
5,0.0442124305277027,1999.99999999998,1000,0.482,9.56174708333333,-12.1301799705364,2,0.457576914402132,-0.204401862233274,-0.197735202255522,-0.212585609012971,0.41839135174149,-0.265171874963724,0.0885125351419687,0.308275774023089,0.0712718262822477,-0.0545730921082906,0.762829609783044,0.0614256878097659,0.052164569918674,0.593680767474999,0.532227013658785,0.522345695184097,-0.581371598618748,-0.214993617002863,0.317314019663413,0.27912203289759,0.243634836825407,2.74534953270687,0.199011279778384,-0.049951657127443,-0.0212537097550157,-0.0262191565680666,0.00107294884853256,0.00151649415103345,0.497091517247866,0.126068157685706,0.273491078580562,0.402984513424976,0.0370416277227522,0.221823027228272,0.051288641919163,0.150669780024572,0.0533986101904048,0.301952392691682,0.0511255091739606,0.237329063240089,0.0374372341537326,0.116816463981875,0.454169490231442,0.715328394432707,0.1345853145663,0.179084901833392,0.276303690229716,0.383202104519582,0.13382029236976,0.3,2.05524073527386,1.71829705906909,1.18776588318586,2.74250927141868,3.12774126564842,3.78027397828313,5.48496913843982,3.38740615230408,6.77107503555134,8.30186393650763,4.30709894198567,3.0325027101463,5.30309606174714,3.81857578346573,2.55539346360411,4.73942086758752,3.19517049968745,1.63252276370542,0.903882868514023,1.69728257845883,1.23548651792557,1.29705876996821,0.849996616001766,0.986168112687864,0.470905184191456,0.793563884034953,0.900593884103354,0.79237002572627,0.532764637457109
6,0.0656490854625378,1999.99999999998,1000,0.419,9.76201641666667,-16.8188074826929,2,0.435959022051283,-0.200354747238468,-0.195556408290118,-0.203942751181378,0.461476048910568,-0.170511911285908,0.102265589578543,0.359517874929081,0.0757445231273596,-0.0539377754142881,0.786438299078207,0.0465720222484087,0.0391955906452992,0.585393645749038,0.535452431621382,0.516016109480714,-0.553255804178349,-0.205755966669324,0.320553702581123,0.269618260172134,0.255133987927028,2.74994624914262,0.21337901711896,-0.0478680672567951,-0.021072653800788,-0.0239270068877981,0.00451346463224543,0.000660176067572078,0.491943521567258,0.128530425407629,0.2734840695629,0.408490349052033,0.0360998384834133,0.212830598115479,0.0490779721835454,0.149232424372743,0.0525020350412881,0.302563714986544,0.0506324652065912,0.228496050318541,0.0365181070361533,0.118105602491875,0.441290367851788,0.724373914703522,0.129906489164761,0.173746373049854,0.274285762899007,0.37654830991759,0.131523859437147,0.3,2.05020819808306,1.67995582846174,1.1218941699886,2.63973407294012,3.20981631845773,3.81549429106461,5.4493553877201,3.46205225528295,6.75793340375008,7.63896840237213,4.33565784497507,2.89361710004775,5.21357745072069,3.81171836652525,2.51295821749681,4.82280540837281,3.1199628251611,1.65426803063683,0.905973506698869,1.62968946958472,1.24850751359642,1.26995842890983,0.820209350076593,1.00326634592481,0.475982348000427,0.774524171007764,0.870879502427728,0.755760198802038,0.507628601086823
7,0.0911246864927863,1999.99999999998,1000,0.28325,9.88634441666667,-18.9880044255837,2,0.420805564252383,-0.194612610693798,-0.20569084186703,-0.188035929231972,0.527295158902452,-0.0753632131220653,0.105636935409689,0.420407190107543,0.0859934445437847,-0.0258823372319994,0.783266627384934,0.0420319631203372,0.0331170054715099,0.582427960735288,0.552534448345412,0.506770888947672,-0.461185086258647,-0.183759437572665,0.326148102473418,0.270136788516659,0.275803968047308,2.74965639551756,0.235986181920051,-0.0446123935245841,-0.0221050021804869,-0.0208150806954831,0.00767400072667934,-0.000838413064140024,0.49353248633487,0.132291248938403,0.270425896381602,0.405619625393178,0.0359878411127584,0.205982469244525,0.0462033972875948,0.146971806330176,0.050942161577295,0.306624939838073,0.0502889612767737,0.222819463120396,0.0364699389683508,0.120732841063056,0.425708248751945,0.736255545640655,0.126850830248019,0.172625671800326,0.267695147101783,0.37331312583973,0.131767531329616,0.3,2.03564717294269,1.70157183812518,1.07689600596676,2.48796430393757,3.10133510590927,3.9840402926077,5.3027211358929,3.45003290260971,6.79696751641808,6.39310026223441,4.67179212092257,2.7468307741393,4.99504526915821,3.94848990255318,2.40949464875123,5.01936424700025,3.07142280966138,1.66869618106415,0.909661409841512,1.47354004306094,1.26616768626163,1.22028039596644,0.811831105317747,1.00248702286793,0.507825464110181,0.760774836273378,0.817496608491264,0.719614566210786,0.468223007405736
8,0.120746811645144,1999.99999999998,1000,0.2515,9.94468170833333,-21.0731250307911,2,0.410419564605281,-0.192288480749155,-0.215067931804042,-0.163370993435097,0.587700023107664,-0.0134484724675163,0.101199596748063,0.480977991725699,0.10573479093722,-0.0102631434910792,0.791159097530042,0.0414765730467773,0.0318022060202465,0.577735679502488,0.58163676258645,0.507014131909973,-0.368472780939821,-0.162683679508571,0.332669319369645,0.275101652654874,0.29240878065364,2.74067403568835,0.252978002918039,-0.0401697687191771,-0.0229623119785969,-0.0191740112390466,0.00928710024939384,-0.00226078808084965,0.489678369985627,0.134834656867604,0.267311408860219,0.401632879367143,0.0363538142241747,0.20038986182266,0.0439604405269613,0.144365427031564,0.0499787378812972,0.309519222352752,0.049159019424138,0.216565159896053,0.0363262621076921,0.122456529057264,0.415231441154347,0.739676685434632,0.124240627192603,0.172923436843168,0.262394267877045,0.374010016868572,0.132343710625229,0.3,2.01687809066065,1.7122991943858,1.03436016607446,2.39565385493755,2.96298429364963,3.97798839458133,5.15691803711151,3.39991094456123,6.78058567284537,5.43226860080135,4.90274220878961,2.65503925607144,4.74992796063964,4.04000421705624,2.29415826986967,5.24537274679412,3.06089349135855,1.66358015635467,0.911319924824711,1.34584470329198,1.26588188800685,1.18619017603968,0.816279546556302,1.0033000827688,0.560519982873105,0.744144580556725,0.762459322871272,0.695401761086838,0.394166822076632
9,0.155480330648093,1999.99999999998,1000,0.2525,9.97223295833333,-23.6804880421098,2,0.405744094759328,-0.189770409931644,-0.230174572460193,-0.14243534262491,0.628396106422972,0.0187689444158234,0.0980958343038345,0.528361410852353,0.128040604431076,-0.0113334173079695,0.795220754005803,0.0466144909544835,0.0272311516579606,0.592306531547351,0.614636031782093,0.510826125834161,-0.298162898686929,-0.144898327678177,0.335845152449248,0.283886114356782,0.290835287068197,2.72442752413647,0.256374646510659,-0.0368794768802659,-0.0236772396481795,-0.0178164630636547,0.00948581835231544,-0.00250872732621533,0.480838871744639,0.135646292321476,0.263678908351776,0.396437049371648,0.0370993401773491,0.192988764525564,0.0429774647726941,0.14173093357812,0.0492707033544555,0.315116312091927,0.0480583417792897,0.215846152054847,0.0359147592764662,0.123885685697836,0.412375270887824,0.731013717378588,0.121681302672175,0.172776272966984,0.257394519048938,0.379049400506933,0.130175177238549,0.3,2.03236515399659,1.72756705286404,0.998775179903586,2.33373777968025,2.85873596564339,3.9050313714856,5.10806796582322,3.26231171952944,7.05122999022597,5.04395636848583,5.22877254485369,2.59907031170957,4.54164635122094,4.03110469703679,2.11946976779212,5.53347312679239,3.03888001135283,1.66427290049827,0.901802681368317,1.27341169876102,1.25295017409038,1.16076042733737,0.825944667631103,1.005937426683,0.617238282800928,0.739114966364235,0.718291126700828,0.684745200060351,0.327251562192309
10,0.19127369155822,1999.99999999998,1000,0.23125,9.934745625,-23.4901158534307,2,0.409479371913708,-0.186402819090457,-0.230078763028053,-0.130202422331135,0.667768467252741,0.0350081940180391,0.0948233225267165,0.553733551270691,0.13234535448505,-0.00666893164272679,0.787629934630249,0.0401324704064383,0.0300774644402049,0.639315840508925,0.650732513223622,0.520849178494752,-0.251749766239287,-0.13254886890681,0.337312615388628,0.286466055661589,0.289863453995854,2.70764982585579,0.26024281754367,-0.0362053225036255,-0.0238592177663007,-0.0159671464697581,0.0097840235976395,-0.00195435389013221,0.47542911724458,0.135664860310108,0.260638802483552,0.390909513628334,0.0379847991971731,0.185156912932069,0.042419855582716,0.139040138801119,0.0482902562537095,0.31952627967898,0.0471994060126711,0.216665693897842,0.0354739699387775,0.126838744118775,0.410464645589646,0.722321802279657,0.119346736724499,0.167854068432874,0.253349841310879,0.37918564179133,0.128681297925488,0.3,2.02915370739578,1.73107695490212,0.984511844685369,2.27155245326373,2.77212537654158,3.68486255480362,5.06445283092336,3.18076023974763,7.64271221256996,4.83998362054753,5.82076119457491,2.51420483470364,4.470013065726,3.90841758496263,2.01868809950824,5.81611696433688,3.18066459185188,1.67542840835467,0.893050856688478,1.20622059385318,1.23842401978843,1.14107651721638,0.843731871246682,0.980808730837397,0.640322272564298,0.751693715699583,0.675934948416249,0.674426009434107,0.283717784722265
