stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_rho_rg,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
11,0.199450547133883,1999.99999999998,1000,0.227,10.2030629583333,-18.8705689355486,2,0.512467376185518,-0.158995915548478,-0.232042574121985,0.02924480051721,0.882688158353917,0.0757545553890166,0.100243339068557,0.591356244670779,0.287820264162919,0.318185427612477,0.356505546594562,0.0325610017660193,-0.00572318032116426,0.769886291964758,0.788818584529855,0.814281951657969,0.547998734918661,-0.0578678108690156,-0.153374320115711,0.339627333175769,0.234186420507065,0.375434891834309,2.5158448133011,0.190905869090618,-0.0719275310695479,-0.0206160695720195,0.00175583215952401,0.0192768862937286,0.00323223807863556,0.497335920080599,0.151004322340094,0.192187387117994,0.367169136218492,0.0530472911602904,0.173695291670602,0.0488812236581384,0.134120635266633,0.0405469624111725,0.354612782384737,0.0457727319303474,0.22974526559662,0.0466492759973285,0.143451784264186,0.430358822832652,0.668033333857134,0.102699633658739,0.213771079967483,0.23648084685439,0.408795314603483,0.120852009295372,0.3,1.17919836956873,1.92367285123872,1.63643263523071,1.6813096234553,2.0645281095703,4.07627274619862,3.90405663089657,2.74480001768007,3.97750117036291,2.26032285354594,7.7142063367718,1.63596580083878,2.81677077124836,2.04280622736026,2.72047023627228,5.37329899058246,2.72618678575387,1.12136959162231,0.903894338156948,0.600616440182964,1.17065422314357,0.992825967832528,0.958516636514614,0.210710203090479,0.753946368258218,1.04494019855814,1.13177772016818,0.521275687593658,0.933157330713063
12,0.229698929301082,1999.99999999998,1000,0.242875,10.2619815416667,-18.2026854164126,2,0.52356265679253,-0.147892308030827,-0.239146045151884,0.0522282562610792,0.887151603757984,0.107064559370364,0.0863479282787671,0.640672582192896,0.247764212061432,0.316672318120257,0.354338761428778,0.0409500577869807,-0.01862111955929,0.782575626160387,0.841252599951677,0.809261904099328,0.56916491650995,-0.030875578756772,-0.165476440082161,0.339431628604102,0.213593256014515,0.363327324949277,2.48524773274164,0.17495529869237,-0.0696699484390468,-0.0194454905735898,0.00231036644533256,0.0213568210112646,0.00356530469216513,0.497077914447474,0.147143400755454,0.191274971456381,0.365371662165948,0.0538084925003006,0.164888328433814,0.0495676885711435,0.127217789892745,0.0371275737638319,0.353329225987633,0.0460768182532946,0.223499733469842,0.049077572416877,0.148138123350768,0.415315686891262,0.652025383162097,0.0992852820943131,0.203586867366387,0.230878001948981,0.401663079556562,0.119787646313562,0.3,1.17369485313065,1.95169410499809,1.67687703525384,1.72636092053903,2.13827133938609,4.29339401257786,3.66102268665082,2.62222133563915,3.7167867205847,2.22962523930377,7.86321074512062,1.59087794502589,2.78036615005612,2.20711403330755,2.62943785745971,5.11728553210999,2.76867614613237,1.09263102391368,0.910197316780079,0.576112039937944,1.1736866820861,0.99480417060589,0.971104916625917,0.11744692396261,0.771365005206248,1.06891433524722,1.09660902434005,0.469669219174647,0.95655981054184
13,0.261327674290449,1999.99999999998,1000,0.2475,10.16343175,-18.0930484290072,2,0.523849149621372,-0.13768270564985,-0.246820643458184,0.0643888950176108,0.891578498875835,0.110491123417834,0.0806053239677893,0.662581069418028,0.220996750006368,0.292278068282897,0.377542932304375,0.0411147947637983,-0.0201386321223763,0.797516579289207,0.867297490072028,0.797295861776087,0.601742493316689,-0.00342876493883058,-0.17169478822679,0.338163549861788,0.199667153671894,0.351972709471,2.46584138566177,0.164916950895233,-0.0663929668837533,-0.0187672386580163,0.00346188095665165,0.020689676073382,0.00402522589930464,0.494300912223188,0.14257673579353,0.193406575075411,0.364011196139864,0.0536938618324384,0.156272108665553,0.0499320885522364,0.120817738640126,0.0347840311619344,0.352415885112142,0.0461732356967003,0.218290858707165,0.0515519221949473,0.1504569330191,0.405270382400423,0.639558925596347,0.0970005293659485,0.192698975237565,0.224816724937366,0.391556038355775,0.118513278903471,0.3,1.16731735330218,1.98903101339839,1.78566397822752,1.78319441651573,2.20823458228313,4.35038785241645,3.51955317787506,2.58396280201189,3.6122454941508,2.24252975460059,7.8391647856106,1.5929594262336,2.83930973515691,2.32256980765422,2.53053149330416,4.97234379815843,2.71270203991161,1.08673991695061,0.914493481017487,0.57042191715252,1.15489750955092,1.01877692938859,0.980833524830595,0.0614583677787484,0.794070772797712,1.08085380535424,1.06088145820827,0.447326475182112,0.978685259791764
14,0.297901404464141,1999.99999999998,1000,0.237875,10.254443875,-19.9145006443873,2,0.514151248643116,-0.133606859871638,-0.257782323283916,0.0684108577013013,0.896632593193943,0.0882602887805659,0.0857077641514983,0.678480706790389,0.201814485099085,0.245710741778308,0.407560993718818,0.0349287737969568,-0.014610924225102,0.819436196363428,0.876449256185621,0.784533665632676,0.627383854685138,0.0186326260461571,-0.164458435517824,0.337425065971091,0.195139764768018,0.344867078561643,2.46259628254745,0.162709472867435,-0.0638608735663797,-0.018508238965293,0.00425067185779518,0.0180790021950811,0.00442535295911463,0.489531144507673,0.140332460692014,0.195913478119256,0.366024368214966,0.0535060060855109,0.148756447128915,0.0498803718361987,0.115636566245094,0.0324772201448155,0.345770936216119,0.0466031283760199,0.214442476676091,0.0536023211792379,0.150988384482431,0.394919866135918,0.632033038634273,0.095225272516454,0.181914752475589,0.221858105050349,0.382378637198745,0.116446507948791,0.3,1.1637362135208,2.03146254195826,1.86444622198525,1.83131533586898,2.31370760934236,4.39985273913909,3.50432442270763,2.51775588962422,3.52625002336093,2.28722005387318,7.7108996242067,1.60694764939939,3.02046996132901,2.3210066015403,2.47377837921448,4.96842329672738,2.6280702479416,1.08619111944173,0.913989974097607,0.590390360232603,1.13912293948943,1.065492032419,0.977478820025158,0.00726731323460846,0.806156990309523,1.11366623343603,1.0496146688187,0.442901400039185,1.00101948124683
15,0.338863718007356,1999.99999999998,1000,0.225625,10.2430611666667,-21.3009859793379,2,0.505181414880743,-0.133957742149704,-0.270110352337763,0.07293385951173,0.90414039248839,0.0608400956976204,0.106553509783251,0.696282821709174,0.189637438327811,0.201739475770623,0.436747919627873,0.0300751021792509,-0.0103477175525131,0.838750983101014,0.884574103171757,0.774731595031128,0.647509664203245,0.0243748291371545,-0.155084509079725,0.33677244521138,0.194120911982091,0.337182835868182,2.46625251461279,0.161279784835385,-0.0621091843986386,-0.0186552617948403,0.00551672745589121,0.0146552057986471,0.00433550409426594,0.483821934165387,0.138647035507876,0.198389634873991,0.367244994579625,0.0542529546046021,0.142454157280843,0.049571658538189,0.110362609016603,0.0308086257387021,0.336157411413355,0.0472064572576332,0.213198198915392,0.0552242339346927,0.14962329312172,0.387582707701544,0.62287510895229,0.0932625168950763,0.172455202058522,0.220750064428901,0.373404261871939,0.114944085022266,0.3,1.18363963813686,2.0181969327624,1.90798094679638,1.89809797019333,2.3663706283871,4.57599346296316,3.55388640393985,2.4795878237673,3.42038823792724,2.33986028451982,7.65285657051313,1.69372087797628,3.16130157030342,2.32334226735892,2.47728602489869,5.0341302219545,2.55745518466293,1.08300449695973,0.899633665743393,0.616259776027792,1.13204071951243,1.09668155161077,0.975500561815205,-0.0290538554385524,0.811752978059849,1.11496511079384,1.03642293898542,0.435274541694668,1.02833434602211
16,0.380375367956298,1999.99999999998,1000,0.217125,10.3402995416667,-20.6957477882319,2,0.504819288738623,-0.134467036553239,-0.275835628527178,0.0729382328390363,0.913750643941204,0.0499761756023524,0.119645758604423,0.725305207605774,0.19701502850851,0.161550488016356,0.449592349169392,0.0307975808762472,-0.00957755986183034,0.853690326353,0.898820668120783,0.762767841421931,0.653774922352255,0.0225010296559284,-0.144492370411313,0.337638495223605,0.193627735996114,0.332831134208732,2.47953453932212,0.156676565412021,-0.0604588611824059,-0.0189841664619425,0.00652384682637579,0.0125803179523472,0.00325165070506291,0.478292284683331,0.136994952239085,0.19968032014211,0.366792855837586,0.0553622955102903,0.137623001398281,0.0492889941845314,0.106082271040663,0.0296154539294776,0.324737850436971,0.047032220318569,0.214347616262782,0.0558494281804819,0.151509630446725,0.379779520063939,0.615798217533285,0.0912871198423474,0.165217804823996,0.22287160205834,0.362531168625281,0.111410289105397,0.3,1.22271250523505,1.98961634646023,1.86760588958416,1.94621771094071,2.39362204774609,4.69587881756561,3.59793899742457,2.52472254108364,3.22517960149621,2.39208511340875,7.6936704187999,1.80105260752489,3.13149226520586,2.293791205518,2.50454870956334,5.41692308183477,2.45176304434247,1.06634116027031,0.863065378565684,0.642855753357246,1.10909743247898,1.10235438763402,0.987228003871901,-0.104501463040295,0.79550549091737,1.10960259033625,1.01087500796176,0.430560936626857,1.07973154452634
17,0.422961066580635,1999.99999999998,1000,0.21375,10.2606367916667,-20.3235636519789,2,0.512289483709784,-0.133380764389681,-0.268987410209458,0.0659522737782006,0.925923392849027,0.0493810595533159,0.113101787345093,0.756341506328253,0.200095562163238,0.12670966509654,0.459036694688304,0.03649657680178,-0.0101906619362809,0.868126909949896,0.913125463298793,0.750145986563591,0.649318472116057,0.0244923725592075,-0.128270858765299,0.336996865175411,0.189981720149477,0.326314197635802,2.50062793306858,0.14904959599829,-0.057887220112573,-0.0190065772310452,0.00624212016957621,0.0125651609109683,0.00170435733495993,0.476181779566946,0.134432810195645,0.20097098549701,0.362451589430756,0.0560580810508711,0.134091231223083,0.0495548555835261,0.102935836223948,0.0290979802203742,0.314908953884829,0.0460954317709766,0.219483942388427,0.0552796170429664,0.158255824894108,0.367530638834474,0.616170585474167,0.0894564073330927,0.160141033824318,0.224186852736226,0.353188805890395,0.105672038629961,0.3,1.27675600199505,1.96218991807651,1.79319664397417,1.95101311185698,2.41893628948697,4.50799736954251,3.70741868481567,2.62498818558541,3.1157928935433,2.46052566023333,8.04919705949715,1.9439416062477,3.03285163660819,2.2560731581678,2.52315421381055,6.19229453806148,2.23974404071491,1.0616430664001,0.783121378775424,0.671582963425192,1.0777794548299,1.09822608509927,1.03682377374659,-0.213487014353784,0.773456701724106,1.09119027790496,0.972654474820649,0.433416846431914,1.16670080319851
18,0.467145135971236,1999.99999999998,1000,0.226625,10.1934737916667,-20.1770629967105,2,0.51629814193982,-0.130939502202905,-0.255972149415528,0.0538081197922498,0.940280714515816,0.0501088903484494,0.0974551105975498,0.780125419355674,0.193054167444789,0.103751701249199,0.478631110090929,0.0439269127819645,-0.0117541914996746,0.879770147136398,0.925450962679468,0.741015460784331,0.659786817316706,0.0296317770254169,-0.11272624828699,0.333393076526786,0.186134632840376,0.324299497494033,2.5203265600626,0.141886838039283,-0.0553164910812821,-0.0189946800765761,0.00497424352420721,0.0132518190845875,3.34404455566463e-05,0.472408013539872,0.132529372018671,0.202481025767807,0.356901001741758,0.0565324806495275,0.130855324608985,0.0497711728941462,0.0996397348931193,0.0290660754908145,0.308557828671136,0.0453737960568613,0.224938535629628,0.053573585078376,0.161894481468393,0.353547536596065,0.619861404820389,0.0877780613923619,0.155036488939456,0.225338001505028,0.348667391098985,0.0997366493622473,0.3,1.31936470990957,1.98042759350253,1.73603122348955,1.9204195344881,2.45251041776141,4.30798759896744,3.93564633065165,2.72495331121255,3.03656728727407,2.5769853212876,8.35252568476414,2.07851103393094,2.96018101467735,2.29453475681696,2.53144584761355,7.14713699948549,1.99744301238834,1.06601278225808,0.69365298314804,0.693638556530737,1.03771153429006,1.08466866772507,1.07938079983691,-0.32429459622907,0.750768067901571,1.04939430088057,0.90225893823156,0.43898198236289,1.23472157204527
19,0.513482827580423,1999.99999999998,1000,0.237875,10.41084725,-20.2315208832191,2,0.508262840475397,-0.130133216908747,-0.255439086922618,0.0501687982200289,0.944296777220194,0.0421583132138517,0.084126101642488,0.788799647642245,0.191449557511381,0.10020427832153,0.494990659599243,0.0489441967335161,-0.0111540184363995,0.897802690522821,0.936195672401989,0.741467638951018,0.694272036661717,0.0360175255036887,-0.0997372193120603,0.329595608522864,0.180237129548991,0.325845775326819,2.52683175499495,0.13617483955387,-0.0524072974390122,-0.0194142757081957,0.00367909246341303,0.0124600970040758,-0.000985173240348578,0.465207295110306,0.129788930760889,0.201863149221593,0.353921238398732,0.0556010757584101,0.126679311077962,0.050447641762634,0.0960573567693487,0.02946944662947,0.302863247457202,0.0449501447558014,0.227516776203184,0.0513948289217469,0.160119126918128,0.342131604948529,0.623294763732372,0.0851322911311586,0.149456900301135,0.224962463694986,0.346719802338098,0.0938735929215463,0.3,1.31100567187683,2.00777971397393,1.6979339595794,1.87633627408355,2.47605673700525,4.2110787479054,4.22711584261659,2.69359381447132,3.03007489287468,2.68616579149415,8.29534813417207,2.21033879482008,2.98076937418437,2.40640062792917,2.52374622419316,7.81649404512428,1.85165570961601,1.08819799380082,0.614976543071159,0.704414001276565,1.01384467387798,1.08567232311139,1.10978208725749,-0.318327580767727,0.735664414615947,0.996009843620913,0.819322076926149,0.4478696928434,1.26480386635528
20,0.560573680087429,1999.99999999998,1000,0.2145,10.490250125,-19.6092745055865,2,0.498468150012215,-0.130973625288647,-0.260317458049234,0.0524549348499537,0.94576468680886,0.0274557469985367,0.0831665490627916,0.782026609470766,0.194479939286782,0.0996317568654421,0.5105935852204,0.0503612806285077,-0.00698954296237426,0.914830922038362,0.9414690990093,0.747248247873716,0.722629972940844,0.0361087124665169,-0.0948583812350375,0.325964350752922,0.175995639525741,0.328391700226675,2.51738035619629,0.130423959444778,-0.050766691287923,-0.0200544946761988,0.00223966995092006,0.0101759291726324,-0.00116455014324255,0.45314187377504,0.12681377439464,0.200166446989359,0.358591143837623,0.0544078202889415,0.122680167738931,0.0508214159214957,0.0924499760051316,0.0299426509871717,0.29808916764142,0.0453725570842396,0.228172007364519,0.0486738371468445,0.156587326234634,0.335943478847593,0.620705663592232,0.0817925686548799,0.143583322101874,0.224838801026657,0.348377196024471,0.0876720438651097,0.3,1.27922330482387,2.04957234158752,1.65531277246638,1.84794031213945,2.50250234778574,4.36485441890467,4.48323631846895,2.59531312328385,2.98886505447125,2.78280956038461,8.17859069124764,2.27587193011244,3.0128494444013,2.59815043746526,2.47863425506694,8.31432828391882,1.8074541454975,1.10888848692713,0.559483745893762,0.700405210445225,1.02519812832158,1.10430057133721,1.11338943692786,-0.276329036973714,0.736105290655994,0.954747560467385,0.758836590655642,0.500805274508172,1.24141451330121
21,0.606799122490322,1999.99999999998,1000,0.209375,10.98439775,-18.383700866587,2,0.490174350580277,-0.133978963653932,-0.268123443636555,0.057702530808386,0.945146715911288,0.017936038372743,0.0844466192172446,0.770812207527373,0.200319667435148,0.101550117962738,0.513122426001294,0.0512068424607091,-0.00306130616747969,0.924203427027278,0.945982530302071,0.758292243690934,0.737209134831191,0.0302759570221056,-0.0985393564994922,0.320563733134622,0.174886616958952,0.329328101509563,2.49828087962662,0.126363509069103,-0.0493518414081246,-0.0207544143509984,0.000601366852946343,0.0068528150474955,-0.000914278824661955,0.440376238085286,0.124503650808865,0.199253089186707,0.363291999747775,0.0534248701846743,0.118017604495344,0.0502334602799046,0.089303885798256,0.0308096887699598,0.293835281026162,0.0458582510216135,0.229944602705375,0.0458234903144378,0.153775284600723,0.329456463759925,0.615057089199099,0.0777231940084939,0.138883265946336,0.223451301053476,0.349087738616831,0.0822157771433377,0.3,1.26632530736278,2.0340452395394,1.61933622516907,1.83311967317712,2.46086405457715,4.63230759814274,4.80216306618382,2.53469909929565,2.9539695343073,2.86834755388938,8.16994183772563,2.28154643291787,3.10723289044359,2.87631654897159,2.40793684116105,8.70369762606373,1.85603027424665,1.12159753645944,0.558039791109532,0.703023855794849,1.06488583541818,1.12781139439151,1.10767116162142,-0.230003414097881,0.736715561335542,0.954563479612546,0.736682848060743,0.558502199800817,1.17948117495986
22,0.652156953066177,1999.99999999998,1000,0.21675,10.5327877083333,-17.1989806221011,2,0.483407750221038,-0.134691151108775,-0.276117805040994,0.0659140182661072,0.941500253429918,0.0126790845573988,0.0888957517997925,0.755095652667427,0.210302320185876,0.0947684388527067,0.51620129734499,0.0526942677364216,0.00043856352669205,0.935822961946485,0.949208537099745,0.772289251132824,0.74807679648643,0.0274961936758394,-0.103363840802114,0.3116489463509,0.17392169106946,0.331657707134035,2.47947651364024,0.123070457334118,-0.0474940777359444,-0.0212042057109311,-0.00123965058099256,0.00460224196929103,-0.000637679485675832,0.427545592911999,0.122673755694996,0.198067883467288,0.365463384654995,0.0533935184881918,0.112001661841904,0.0492621772954848,0.0859100049231996,0.0309967889542504,0.289864603844518,0.0467134393690108,0.232092594650836,0.0431905324135315,0.151546204730757,0.322533073205719,0.60913605844364,0.0732332831328434,0.135244904384454,0.221496351559334,0.347953294477218,0.0767201615440726,0.3,1.28207579148363,2.00110720936632,1.60645815893715,1.83253291426903,2.37090604517289,4.91626320585675,5.22530454406521,2.5145499551912,2.97786801882364,2.90944332275965,8.17756815260464,2.25415569002007,3.20530388148474,3.23328327722105,2.39449377420873,8.90495696284035,1.91897599539381,1.14907868860558,0.56566796700524,0.716136668365693,1.11916850077736,1.14005172926378,1.10323155636996,-0.161855884352239,0.716501831074654,0.981168783518282,0.723135446977818,0.605836994157703,1.16610296526343
23,0.699146203308552,1999.99999999998,1000,0.209375,10.38050425,-16.8500319213744,2,0.478939854897225,-0.133171875418459,-0.285160297265027,0.0719722178874932,0.936121022828857,0.0047587226569319,0.102484586632046,0.735738993196918,0.209845250366033,0.0889694981312263,0.515078096560391,0.055078167438843,0.00192078179508899,0.947699431660278,0.950946058780673,0.788266813809897,0.757566467758655,0.024331115963307,-0.107225926171761,0.300443606470421,0.174688597637599,0.333373013655359,2.47067235136023,0.118490413954979,-0.0460681061824629,-0.0217553442805981,-0.003163914181945,0.00316145022041971,-0.000252969597860677,0.420340072299017,0.122148260744592,0.198044818393273,0.366352505291188,0.0530731516469207,0.104747010751472,0.0480061168639053,0.0822276384880663,0.0307606976682201,0.285185073950435,0.04774442699164,0.234797206252797,0.0414898939732704,0.148231375780379,0.316891427168374,0.601973035401269,0.0694825390987707,0.132666907559949,0.219225970361538,0.345736991546062,0.0727640825313581,0.3,1.29510461231393,1.94883314871371,1.61534506998241,1.83945246846851,2.25558986537325,5.14123028966313,5.67465583028388,2.48778701814016,3.09080884577578,2.94438226127697,8.29176349223666,2.21655403366562,3.2871545450325,3.57192328844783,2.41410314835055,8.68002691902562,1.95548205026523,1.18595570924273,0.568223368041695,0.749590382170935,1.14993167946815,1.14566766012419,1.09777996003459,-0.0844792685507341,0.685510755998413,1.04030296791896,0.704335575656226,0.65705550880472,1.18119343316556
24,0.749407578188599,1999.99999999998,1000,0.195625,20.6345651666667,-17.0743175631661,4,0.475909273622491,-0.136485063260745,-0.296017054764783,0.0746575933064336,0.923304090513686,-0.00586139936814893,0.119323097498574,0.703735643402546,0.214478436129655,0.0784414279522494,0.508179759524536,0.0572400831694013,0.00131071945224008,0.955403824081934,0.951650965143014,0.801590091919483,0.778117895705163,0.0207529294446678,-0.0979175061408291,0.290612056404305,0.175601449229723,0.336476571144911,2.47193234350933,0.117816883073995,-0.0444881300349569,-0.0213841496062857,-0.00470586705286759,0.00212196723978079,-0.000214478150628483,0.414744325116451,0.122725590406034,0.197211711641957,0.362603430330447,0.0529808121821154,0.0968302508538458,0.046913581045888,0.0784272029408492,0.0305959369414269,0.278240861275847,0.0482701184059221,0.236054635361742,0.040005406576879,0.145841650528556,0.310783958656204,0.594562545727541,0.0664212748056709,0.130082172748156,0.215576494173755,0.342748161324377,0.0695552938200696,0.3,1.27469721452622,1.88125578851183,1.61386724244851,1.85188438471741,2.17609424743553,5.27563790506056,6.00845661663825,2.37748234801236,3.23913021678746,2.9765111755896,8.4288236144131,2.19707438911291,3.35506908766041,3.87360773784519,2.38278765351623,8.15741260882325,1.9959365640106,1.22102211086708,0.568420021465377,0.766832133196627,1.17721566503315,1.13946006503951,1.10736434663849,0.0183236015698206,0.677305522926731,1.08329020915295,0.691137023813354,0.699027951168617,1.22782968519352
25,0.801991513550921,1999.99999999998,1000,0.2575625,20.8053034166667,-16.8161959357452,4,0.469527079941315,-0.142255339519029,-0.306332917430091,0.0744459166447789,0.899884007167289,-0.00797533272992307,0.126323891034279,0.680419266117972,0.228854455241777,0.056034289791517,0.503646292396413,0.0583448730857776,-0.0012903041412124,0.960032832207791,0.95167620449475,0.806742844005175,0.804136182183974,0.0132752351858717,-0.0855035442452235,0.286125751422927,0.181403486114738,0.34153222805542,2.49405163530577,0.115505888786227,-0.0423511047696923,-0.0205011601503874,-0.00554543539961873,0.000243644793566116,-0.000135410731140675,0.414374929730702,0.122752730228753,0.195526494715256,0.356737404762351,0.0523052839756373,0.0911770646940364,0.0462991281705391,0.0747477195973528,0.0305510557470754,0.267332358382788,0.0480257782418916,0.238381748676085,0.038663763060642,0.142320306842309,0.30388611583072,0.589322200324583,0.0632434602287607,0.127278776794377,0.209712400086891,0.343834436709784,0.0673473991674505,0.3,1.30112890158972,1.84641487922359,1.62424676764507,1.86062780935683,2.1252711188923,5.20060065259229,6.15646152236464,2.30291347850244,3.28677541565143,2.95115322799601,8.49897813218491,2.20331110240226,3.43913518064199,4.04903710287835,2.29984982728949,7.9592009193242,1.92717167842042,1.24122535827487,0.54231106138399,0.767728413638566,1.19544236962541,1.09919712377684,1.11550177582807,0.0834971364350085,0.691600210781349,1.09618652700978,0.705960484210434,0.721911318862849,1.28936011442995
26,0.854070349230163,1999.99999999998,1000,0.264375,20.8786520416667,-15.6973974181404,4,0.464399055551202,-0.147795407487868,-0.312645674629373,0.0691129527339218,0.86844292465118,-0.0112282757189196,0.130236567816056,0.667104008629692,0.257642864590138,0.0187505882062751,0.497326901792103,0.060158847582386,-0.00343725956141879,0.964182547554043,0.951216122814376,0.807632133509323,0.83442425262682,-0.0025437933000103,-0.0755227750473576,0.283484316078189,0.185147041124903,0.346730013060787,2.51012721028831,0.116262375649279,-0.0402079214771919,-0.018972281877511,-0.00516078005281848,-0.00224396191137652,-0.000420887725417738,0.413202433587121,0.122338368535893,0.194881387692123,0.349397778444689,0.0526540604136236,0.0870790413419979,0.0457606455403862,0.0704723705176809,0.0306267548617451,0.253328465277787,0.0466786763429518,0.239592309645723,0.0376842152529544,0.141431319188021,0.297266309721691,0.584602006074991,0.0596521577877382,0.124366493761333,0.202228692478542,0.343889437368481,0.0657071595254749,0.3,1.32095010498228,1.82852508579813,1.6016453849389,1.88056881267971,2.12840609547843,5.0884280243524,5.94276099578698,2.29750137009684,3.19538925214941,2.8962780514996,8.31935505882866,2.22395901578564,3.5455884593993,4.35812669754674,2.19860760946812,7.76500007461344,1.85593521676574,1.2233234700129,0.515185823494557,0.749016267211512,1.20860893411903,1.04743696830042,1.11432880122963,0.0755627559607765,0.723492562127077,1.08635187378898,0.701815150586173,0.733496110579926,1.38133386450135
27,0.907559604594782,1999.99999999998,1000,0.273,20.8143763333333,-15.0840432853991,4,0.453783347096892,-0.152767318755218,-0.321894134127916,0.070503229713651,0.834943240362785,-0.0127303992260149,0.13114649632587,0.665384643853077,0.28832799415177,-0.0149863887248211,0.48483984822707,0.0560135974837197,-0.00231614538985552,0.967268523356433,0.951376296220838,0.805563174121017,0.869245848106917,-0.0287101500500068,-0.0619026282743086,0.282527468272709,0.187102245769766,0.351209650668166,2.52823770043666,0.115951389996586,-0.0377051702924204,-0.0177032923399089,-0.00496382894421373,-0.00471257588202947,-0.000374410928590107,0.412159014219875,0.121224248797689,0.195217925405387,0.344922774880292,0.0527785709861712,0.0843631594252484,0.044966442146675,0.0668440456424937,0.0307315439646354,0.243183753648839,0.0446891003341337,0.240613110724512,0.0367727962369689,0.14312243890841,0.288453508141834,0.579896632282235,0.0571324157864281,0.121483248452509,0.196618256416564,0.34092075028279,0.0638768262856817,0.3,1.33938048915526,1.8228097569711,1.5895141200796,1.89140521016788,2.09263840065516,4.99035089732169,5.83843048037854,2.30231078676541,3.10232156182812,2.75014461144403,8.14413174399577,2.25883151385012,3.69736116334331,4.90237302670072,2.16567600953591,7.74600035490355,1.80287637480674,1.2027518376582,0.498178231672029,0.737381482279449,1.2187291215024,1.02830843022193,1.10798946061187,0.0534753037613189,0.73242794354764,1.07818277598698,0.683857353830519,0.744758002821639,1.47933455299612
28,0.96890207635738,1999.99999999998,1000,0.259,31.3794992083333,-16.204431876403,6,0.449702441433644,-0.156151922259341,-0.330227540381919,0.0738426003644718,0.806460210469068,-0.0284589613166322,0.140179365734157,0.678085074704395,0.309813764825533,-0.0504622104342618,0.477417020723463,0.0504980607740099,0.00166991731026153,0.970528318469574,0.95216935112473,0.804126862904898,0.892600478209529,-0.065633374359108,-0.0514423312933005,0.283532713102194,0.18798031894487,0.356943595100055,2.53530741700976,0.114402601632503,-0.0366118194128235,-0.0167450029201675,-0.00426894961194761,-0.00791604407901093,-6.18258942799354e-05,0.407562479343713,0.119044557976616,0.196514713766768,0.345418473889027,0.05204877661661,0.080958332381413,0.0435830313723578,0.0634864554588308,0.0308171606333207,0.236969798787635,0.0431719461722297,0.23947936013306,0.0360809298816169,0.143724130778929,0.279535322755652,0.579403418328666,0.0551926079751909,0.119599889128056,0.193518269942373,0.336958034707125,0.0616122065954756,0.3,1.38689079727783,1.82816012868655,1.58728595552324,1.89099202137557,2.05729490838325,5.01224507515787,5.67545915045429,2.38416602683943,2.98526470995241,2.68773636620673,8.04907344605195,2.31006079346973,3.81637523669734,5.50910075189169,2.12293718413669,7.56388804104862,1.77668661459796,1.17408342084308,0.467267599159427,0.714385938942022,1.25345244539887,1.02763628560908,1.11105495969899,0.0443896784366631,0.750087687280546,1.08291869726263,0.648371772580693,0.800887098121347,1.55463531345646
