stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.0063112751727953,1999.99999999998,1000,0.195375,16.1480799166667,-7.96447644636357,2,4500,500,9,0.591181391434653,-0.199142470790916,-0.243970735322153,-0.285424822288518,0.55385038293806,0.186866858723604,0.201284040283894,0.491588954542288,0.231103109732009,0.233138726537819,0.503996941604166,-0.00342819515140043,-0.00772903407070749,0.493652276709527,0.519459995807057,0.53054115281905,-0.179169274856009,-0.0927984468220076,0.347533054654369,0.298540711687414,0.393367073893008,2.53450614528223,0.441766056434855,-0.0730789879244505,-0.0356434013770548,0.000633770767505788,0.00422663433418511,-0.00190848710692774,0.684465716862734,0.14216380686913,0.276513855574057,0.472396862000781,0.0470693512237902,0.272745413485322,0.0474419134277883,0.178181622512883,0.047058179032542,0.379766753268478,0.0468552525347884,0.280611039366435,0.0471778868375207,0.141314514570166,0.548096416169258,0.912857774272023,0.175649553442816,0.240403161653296,0.281642841569058,0.458234786585381,0.180449856165199,0.299999999999999,1.67168041619075,1.6904457637139,1.69990162448852,1.73933534459345,1.71859119169574,3.03015979544004,3.5385457828986,3.51195698160182,3.43630429414683,3.38338801247048,3.86473474897726,3.40191849896309,3.67173395628067,3.08150103005935,3.43801462414931,3.4137251232511,3.59808454098982,0.952220516060087,0.940788010602748,0.941868941490303,0.863432455319086,0.920628040577214,0.922388699806177,0.701899424236861,0.704633494170422,0.67594599040358,0.75229338496115,0.639834691666463,0.701437911525653
2,0.0140628765636545,4500.00000000003,2250,0.307125,13.020612,-8.87360865512524,2,4500,500,9,0.580849036216217,-0.204676621117529,-0.225844197311098,-0.319859557245894,0.606963650032746,0.206296536167259,0.128195552621637,0.511216123307357,0.213564783116091,0.179364882698491,0.494465053850644,0.0298778040254243,-0.00693472097615523,0.481940443115729,0.528087425134096,0.529565480552107,-0.114714441022435,-0.0864891605813538,0.345973766293092,0.297123421365046,0.380096231809118,2.54253244139226,0.400816595458286,-0.0721706288631,-0.0320866798815688,0.00135356758232723,0.00492719048313052,0.000217593569687096,0.631082208008858,0.144295187811924,0.268614475214603,0.469186979642622,0.048023235634437,0.261808151861643,0.0474228134273606,0.167846428942585,0.0462797357690848,0.381099641752276,0.046821837000043,0.27844730961115,0.0473727065100932,0.13709259488941,0.538463141270805,0.896261566871465,0.162031358490937,0.230590488481105,0.270631394176725,0.44541130480812,0.170873780248616,0.299999999999999,1.60066630093649,1.73271745800622,1.52095932647714,1.72670246824639,1.68111675741426,3.08700723613545,3.73189038066093,3.58802438851537,3.79122724641623,3.46624179520312,4.35839333033999,3.41429494959317,3.88161944149378,3.12631312928526,3.2747416703489,3.52567441236866,3.69593729443747,1.01681453735577,0.979808335377261,0.942513420323488,0.895490603031341,0.920487526619101,0.875439556624104,0.705859708567029,0.717215519760978,0.670166867343422,0.722470755608243,0.647446527568829,0.710035099436562
3,0.0239338810742209,4500.00000000003,2250,0.3305,11.366365875,-10.2989977111255,2,4500,500,9,0.584078341839865,-0.200918900155813,-0.268440040452633,-0.305473118177101,0.641487880401916,0.171430253136081,0.0599744256140673,0.56333343065652,0.247031543853497,0.164645771218098,0.481200975391567,0.0209148798925657,-0.02379545718289,0.466565782990594,0.564517038581453,0.531252673534669,-0.100436913252885,-0.0820965756249529,0.344554143776674,0.281599911837379,0.356723379741176,2.54167014035999,0.361560698173553,-0.0724058328427343,-0.0269966650840161,0.00199666238526833,0.0120253313386694,0.00264056953180818,0.599336027766462,0.144321507058213,0.257413358313963,0.485251144451256,0.04797319193397,0.244868897253605,0.0460027814301436,0.158499200170431,0.0462367731804738,0.379614011864887,0.0456932053750229,0.280653406190136,0.0475155875524357,0.130780796508208,0.514472462648753,0.926964053720139,0.155024015616464,0.213773078590752,0.264683187156663,0.413896186800244,0.166966282665093,0.299999999999999,1.5843756645763,1.79764948166102,1.3312285476303,1.65688679725426,1.6048328750428,3.13378253544262,3.97160477893906,3.80849250196545,3.86496627918848,3.30616616075173,4.61428183421715,3.10707328812926,4.13073627464986,3.41303983483323,3.24425408050118,3.46979420423589,3.72514488438587,1.03243024716754,1.05518992988095,0.944552380126943,0.960420246836968,0.924907945386032,0.834704855358706,0.719981849814256,0.719763122100411,0.709481023506768,0.711041085488782,0.702044331306983,0.716787214338653
4,0.0368418740476683,4500.00000000003,2250,0.371625,10.531920625,-12.3760718168761,2,4500,500,9,0.600362488216999,-0.196770889714178,-0.305794876773357,-0.323625520792205,0.682469225149655,0.176184199554888,0.0255729131142096,0.610237631006248,0.311550840043711,0.130161983898652,0.481943422284698,0.00484659978517786,-0.0142329625970061,0.460867735037855,0.579400052790226,0.539059674334856,-0.0372153668244489,-0.085200465923049,0.345616360325103,0.262268548039417,0.348942755444317,2.56630260157222,0.349318243981718,-0.0698433946474846,-0.0226906220328517,0.00518994515463906,0.0104652516697933,0.00441902368105872,0.572592169013941,0.142215214246327,0.25300672315176,0.495986500459796,0.0483982651980449,0.228241278132843,0.0448402032696908,0.150347961300096,0.0458998563527667,0.374216038693268,0.0447280100656047,0.277205166492407,0.047930443122588,0.119525779108159,0.499224209015576,0.966312795548369,0.148996814173675,0.199969457585803,0.2592089182507,0.389001529925679,0.16093358439098,0.299999999999999,1.59067420884755,1.85265894156541,1.19200332443184,1.55614946689962,1.50325193014693,3.07698172435728,3.98416231255987,4.02065319234557,3.77914322207835,3.17141250543155,4.94220327286915,2.99526136083891,4.55023212169357,3.67307395895406,3.20710521581234,3.12737662869855,3.73508720555331,1.0363386172391,1.11395472919334,0.950264903323461,1.01005640105615,0.974698923228415,0.787853402229436,0.744674651453618,0.667616397552154,0.751636726698266,0.772105727434713,0.752515688491891,0.725832368332782
5,0.0513481947221534,4500.00000000003,2250,0.314875,10.549107375,-12.8916097674762,2,4500,500,9,0.598335260168435,-0.191515333051831,-0.320114081289548,-0.333641510879428,0.729911923172631,0.166135240329333,0.0508947974839099,0.618564392984008,0.370741637910068,0.0987825720777796,0.491375578421582,0.0017309792638354,-0.00470330500928142,0.474343076502822,0.60588134302333,0.531343687434046,-0.0126592918164412,-0.0928379136742406,0.344154605106106,0.249168869711659,0.359317049718643,2.59784857718416,0.36468793923143,-0.0672464979836123,-0.0216210634039488,0.00553828012489804,0.00968261887168682,0.00337289412608734,0.546751821349481,0.137467681277128,0.249590801088624,0.505842993105627,0.0486373572536399,0.220316611733944,0.0441639828731899,0.143026080973461,0.0470961949411632,0.375119161173568,0.0438238878181377,0.275598509288507,0.0480154867558025,0.115759330037837,0.488808247167621,0.968875795941956,0.142170034096951,0.192281055816644,0.247346826110206,0.375057758252052,0.153783980372341,0.299999999999999,1.62562293245809,1.8476549830047,1.14451695601467,1.48616398196911,1.49056652028666,3.00925260600956,3.72415359931227,4.03550445838579,3.73042803016569,3.06438228011306,5.24661925586027,2.93081361805114,4.7838408312376,3.81566749182252,3.2863036818727,3.00014210993429,3.83063151145079,1.05794252683342,1.16005646021066,0.938346639887863,1.04385380633083,1.02750683251638,0.794610517901241,0.75270153411722,0.67453422783172,0.808080884869399,0.839799819929231,0.761812159718214,0.717529493125821
6,0.0673246473253648,4500.00000000003,2250,0.320125,11.36914475,-13.2668659179401,2,4500,500,9,0.599121908660586,-0.19565079188398,-0.286341045458093,-0.311570222439967,0.779895949000811,0.120466633166055,0.0706775230292845,0.593882333163209,0.426326719397008,0.0816321141316921,0.51095268481054,0.0180688992790193,-0.00738840102705331,0.533278981601864,0.627281984480751,0.543976060449064,0.0167315135155711,-0.104152912455675,0.338433486039303,0.244348446173937,0.367638256747852,2.62424340866604,0.360775793642708,-0.0650901892289176,-0.0209198114653933,0.00684767882928334,0.0125873438789615,0.00251539888966012,0.527208946017591,0.13057112587688,0.247862772614305,0.499903370759268,0.0490028355271377,0.215545473068512,0.043108733948849,0.135209233194597,0.0474094220101851,0.375341436524949,0.0433007094765347,0.273447727979851,0.0464734629026941,0.11557031394379,0.474828317853777,0.944875230708928,0.133870436203585,0.190779224386714,0.234815831103062,0.371084798155059,0.14727359195166,0.299999999999999,1.68409435030336,1.8297625912957,1.10759741736275,1.44821908228132,1.58199166433257,3.14711367231611,3.86635858024105,3.97689292020905,3.99334267137791,2.92819303330111,5.83132016317694,2.94790422700076,5.02284031360463,3.77457471410367,3.11795239348733,2.97801441386044,3.81734241452335,1.13063183373065,1.17052642492393,0.913288181120187,1.05561421313398,1.09106381714476,0.757968759548702,0.760549327283236,0.677889009267552,0.830690736060832,0.907750629398001,0.763711099375977,0.7490114642991
7,0.0872129777304408,4500.00000000003,2250,0.33225,13.9018764583333,-15.3666024006738,2,4500,500,9,0.585540573737159,-0.195890588721319,-0.259236388586581,-0.298625622121648,0.811223438413075,0.10681974345341,0.0479043048468718,0.577265942037478,0.435420993821921,0.0263610555439227,0.535229493915303,0.0500179807213102,-0.0116699834490901,0.59646647860534,0.624651393202598,0.570355174437044,0.046226415589176,-0.109124596168673,0.332839572252325,0.23372264413611,0.370185802061047,2.62692641747514,0.349295403586524,-0.0607925922319658,-0.0203541964905673,0.00695275366002506,0.0171432338685093,0.00147831316145652,0.513894310725098,0.128337558084156,0.2478483512782,0.491757844668206,0.0482923651998089,0.208908415000944,0.0425717668903429,0.130821650463803,0.0461466010151,0.378229719052215,0.0432500293189734,0.262928572156529,0.0453522159407492,0.117604700912605,0.45454788435179,0.917190391126179,0.126458192277575,0.189453565286238,0.227370720341537,0.366631071501241,0.139397496530141,0.299999999999999,1.66330240375038,1.86042946523899,1.0869334404179,1.38636796717277,1.61120932120191,2.98802705770134,3.93333446924345,3.91187569064739,4.26188298027316,2.88452296674158,5.98699536679163,2.95839376055827,5.25413501063885,3.55463977878865,3.0012479745931,2.94315598379037,3.80994522518377,1.16459859373226,1.18917760158718,0.91009305400244,1.02032591581054,1.14417336307844,0.74408060130211,0.766906701516152,0.716188762437382,0.857176221214622,0.930687496108321,0.816922479959875,0.776934683584875
8,0.108986561605929,4500.00000000003,2250,0.329,10.833582,-15.7579633177264,2,4500,500,9,0.562198959549685,-0.194876882194098,-0.249467117439754,-0.271289395893002,0.839773283256663,0.101696989453987,0.0361375933643712,0.577263687234663,0.443443310329875,-0.0548236133661742,0.583068649090483,0.0583355781819187,-0.0113660145489403,0.626030792670291,0.637168426769212,0.593013049644348,0.0547812474366266,-0.106807214437739,0.32786308397494,0.228986761861754,0.374490763141832,2.62563591106969,0.345958783280075,-0.0585134874189003,-0.0199798440579157,0.00466343236148986,0.0201008585003331,0.00151007705992536,0.499162421044678,0.126875828006712,0.249074128537176,0.471554922111649,0.0476438353538322,0.199328020601994,0.0420908873812947,0.129690209158602,0.0446691387450647,0.382005930014665,0.0426007786766659,0.25501446164152,0.0443426648457133,0.116379046654053,0.434159098670731,0.87325713722107,0.120459465735266,0.185568188244158,0.219736414401252,0.368276078530306,0.133072650709156,0.299999999999999,1.64615460364035,1.90984900825695,1.07000305782768,1.3558707154325,1.59923016866613,2.80620335691765,4.0294180791173,3.83958209531117,4.37156865776606,2.85653219012413,5.94863697503208,3.01417892120709,5.39304782411723,3.60232594376651,2.8684395231299,3.01429067968321,3.86584902165212,1.18881044545419,1.17987179809613,0.912932263511827,0.989989233517963,1.17949638973092,0.716337970323004,0.800640219793031,0.76902073004486,0.857294624280328,0.929016008690951,0.854820373655752,0.825700143949134
9,0.132870914680206,4500.00000000003,2250,0.336375,11.309393125,-16.264189991081,2,4500,500,9,0.539118358078134,-0.187538260305561,-0.242832721459866,-0.262596766509339,0.860907714733815,0.0893960442419696,0.030519741391507,0.59277123286137,0.431411185156347,-0.0942003763411585,0.59624328754651,0.0409819966618388,-0.00892585608573124,0.651610469310627,0.683155815928468,0.612394668849089,0.041247727003238,-0.0996032608211107,0.325114590186991,0.236248359172606,0.370406319320882,2.62672821346736,0.340181638872257,-0.0532325086182563,-0.0183544436681807,0.00360362952951468,0.018533854932699,0.0016343128161931,0.48747543065802,0.125552416936021,0.249653796706453,0.451884266578342,0.0466868241531523,0.18961196766197,0.0425638413033068,0.128302622823559,0.0433910419464186,0.377726957920566,0.0415621441581055,0.251023655988878,0.0435190917962934,0.113846925743246,0.420315882756016,0.811596365139014,0.115509655740616,0.181211853836786,0.213110907403468,0.368178341575893,0.125882796577821,0.299999999999999,1.5422053904045,2.00757821264858,1.07673934136602,1.41091411471733,1.62491947043044,2.72186854985353,4.25227976938695,3.51091051368657,4.56688306371818,2.99374671539184,5.92137316515324,3.17779376331981,5.2217912804782,3.76273586413502,2.73606822602105,3.19856003385724,3.5118590009338,1.20069148037505,1.07185874148522,0.952675482986326,0.975784430738789,1.16470224831829,0.696556546688961,0.808322196463585,0.831731467368897,0.81638782945159,0.93789880920895,0.864147583310357,0.859343311992621
10,0.158363967815922,4500.00000000003,2250,0.32575,10.64496975,-16.3472325888942,2,4500,500,9,0.513799180175535,-0.176122127978956,-0.223567183923563,-0.2537193952188,0.875173713304467,0.0451823541425097,0.000671306327889908,0.578723499978717,0.392492064956221,-0.096332617100087,0.585231001083969,0.0195063554501747,-0.00305813315968424,0.659989756184705,0.752771624391583,0.624613239500553,0.0405434282434744,-0.100124340734808,0.325388833135019,0.232481825692557,0.370959050493024,2.62017079850474,0.317603557333545,-0.0490972162097287,-0.0171913239671149,0.00246983070799747,0.0184728671295649,0.00148160744168113,0.47808628358058,0.124643418159378,0.250265842503534,0.430774129644845,0.0464159198870561,0.180322103199883,0.0428955427061245,0.125755518752193,0.0426991195098559,0.378101616437977,0.040130514644485,0.247852527349328,0.0437443633622626,0.114018975606839,0.408361595532804,0.760093735013189,0.110949740172901,0.175489667302208,0.206626159388219,0.368243988279327,0.120032191538465,0.299999999999999,1.46584566648705,2.08646100794921,1.09203873890536,1.46269765817826,1.66099884117464,2.60691529697557,4.0936385600596,3.18753084370393,4.46200730546269,3.32933954624575,5.79285162003654,3.43221268152097,5.05827311099611,3.87701003372416,2.64828048797944,3.09882662501504,3.20146256044289,1.15466324656684,0.977753414143085,1.02008009308121,0.959156874094927,1.17129358844823,0.695255654067796,0.795941062608376,0.901928166396755,0.763588401868988,0.958499581868143,0.832033129481055,0.862636264832352
