stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_la_w2020
1,0.00639153444280149,1999.99999999998,1000,0.203875,19.18595875,-8.04048462037962,4,8500,500,17,0.598183774863862,-0.208026002661262,-0.253984610022998,-0.258714718289906,0.539259862181275,0.19807941296902,0.173338789933616,0.502253515991558,0.264731337801981,0.227189645788166,0.49702293375633,-0.0160980233496867,-0.00465903612437597,0.506673872356284,0.514544645887458,0.519214752006337,-0.167852255334126,-0.0937622081879366,0.347111563570836,0.289227590909752,0.397734507874353,2.53605125822481,0.437853518282956,-0.0754236919367182,-0.0360440587733541,-0.00194217987046141,0.00403899680815012,0.00103540545535535,0.674023706114313,0.14386261492853,0.280927072934926,0.465579980013163,0.0482009211525526,0.270602217994205,0.0475938851477474,0.180825125413341,0.0467882319732331,0.372875071218646,0.0481603564258526,0.280839303126911,0.0473330875289602,0.137751865269134,0.537421713931944,0.896661099180299,0.177712449825698,0.23183916412431,0.282746090491485,0.456267987882861,0.187985488497856,0.299999999999999,1.6517382543917,1.70152171805795,1.63375321628184,1.71628462300976,1.7655762338716,2.88788299894035,3.78824044972428,2.96638415342837,3.70764971435128,2.97773402384307,3.76631766042058,2.89572211842423,3.07198664463932,2.87532777215422,3.01334891219263,3.72189459636439,3.07832836060896,0.959165468339592,0.67328134768938
2,0.0138746509325684,8500.00000000007,4250,0.199375,19.5388306666667,-8.51947419589531,4,8500,500,17,0.584252628720679,-0.210323185678553,-0.227725719499786,-0.251652256936533,0.583572526147689,0.13384521943813,0.160792726151315,0.519955665739424,0.261398789890241,0.220707877078849,0.511879105222148,-0.0314819113798093,-0.0452516256895756,0.547493633053465,0.537395361914446,0.511283410779558,-0.128853948127519,-0.0805700836366072,0.350089614203455,0.276586243812278,0.401453871446822,2.55388523521819,0.389716385143579,-0.0664355371952256,-0.0324491801953753,-0.000897813342393241,-0.000112323889788235,0.00109798804248011,0.617571146902243,0.147482368152716,0.280102397761625,0.459127649865074,0.0472783408839791,0.260267258265131,0.0473642764022809,0.170353421532721,0.045727009923936,0.36078893185168,0.0483469182171895,0.268500636421803,0.0462413835503071,0.13594575035988,0.525696201279618,0.864516202199236,0.166784957879287,0.225876897522156,0.278306526919873,0.45066047515442,0.181537911993996,0.299999999999999,1.64479179575836,1.77425681173173,1.55421025396085,1.74351997030162,1.83246408073129,2.84388285474271,3.88425707013375,2.92686231414143,3.58994586486345,3.02711922646368,3.99836036101913,2.80504484689386,3.16345459762117,2.87742829626617,3.09209708620556,3.78047816600454,2.96343369847118,0.990267779521026,0.648777812485452
3,0.0229348561037638,8500.00000000007,4250,0.3145,19.4414790416667,-9.42655097330443,4,8500,500,17,0.565889407940275,-0.216586281985274,-0.201000518634063,-0.207548367785551,0.606722292273522,0.116412545020255,0.175121431368997,0.512918806775901,0.239484291966027,0.184060671387036,0.547444625843064,0.00500383413641109,-0.0383632137988609,0.578633359083554,0.563631752800634,0.508406092259729,-0.111881357837243,-0.0829074108773492,0.348675748708002,0.278865001552566,0.387903145280652,2.56642304288601,0.329604427180019,-0.06297376837634,-0.0281917531967093,0.000526244619238713,-0.000593498944513412,0.00272813539571392,0.570265845293767,0.146564388531962,0.274715876747699,0.447047148428335,0.0465070345294726,0.247248278801488,0.048741318962526,0.162160404626831,0.0458401497415459,0.341455754002545,0.0481452512375768,0.262961525967195,0.0456456585721209,0.135492676734197,0.51060450902796,0.829450196963102,0.153648433014585,0.218973531376655,0.273627454126393,0.441047481696811,0.177372865354021,0.299999999999999,1.64535364288692,1.78778524023636,1.51307935049444,1.7782700270681,1.93890346816658,2.73415026619237,3.83489349211147,2.81933997978349,3.53449808469283,3.12751637400925,3.85636001795177,2.72973513722996,3.29546887499375,2.80214167874526,3.15400395774864,3.62050335772931,2.87379714339856,0.954479776489474,0.644997775015715
4,0.0334500739314213,8500.00000000007,4250,0.329125,19.3642578333333,-10.0412136607393,4,8500,500,17,0.559566278352674,-0.211025732515943,-0.189683705789826,-0.197202533793449,0.635873225854255,0.111048436091131,0.15215857059362,0.507810015212424,0.225439278831472,0.147863589803341,0.568263302995733,0.0166360605537419,-0.0197465861303423,0.619273663491307,0.573928528466148,0.524146844961933,-0.126337145523129,-0.0887417618456812,0.34696600197619,0.277465492154216,0.386198544548183,2.59365658566437,0.272143507603269,-0.0593244372127421,-0.0239126424724551,-0.00112577135339102,-0.00308088375331982,0.00268034117726017,0.546953339691226,0.140187838858273,0.266486383848202,0.443765775824818,0.0457386211465557,0.233330436167466,0.0493227931829397,0.152977735136086,0.0454926222127994,0.322979705180214,0.0474229809523297,0.259845710133195,0.0439661680902354,0.132672903791373,0.48651010227418,0.790586498984945,0.143831357006624,0.210039002422795,0.273625692503433,0.430144173422768,0.166740573684459,0.299999999999999,1.69013991513643,1.73732387045106,1.44845950637441,1.7963796876142,1.99371984769807,2.58552163991666,3.57663222247428,2.76575774063867,3.51819176432768,3.13592865494662,3.65078699268015,2.68225190140117,3.57694424240959,2.72144982171876,3.09804241871185,3.59470921141369,2.85708427333662,0.903616857926347,0.58200759279201
5,0.0456497138547465,8500.00000000007,4250,0.3489375,19.5093041666667,-10.7393250534854,4,8500,500,17,0.541247044685964,-0.203360682725879,-0.220355756811598,-0.208321620785392,0.669594117913039,0.0930256329684187,0.139535757858659,0.510771779527799,0.218395740472579,0.116005752775477,0.580825930321014,0.0143348658839246,-0.0103897700406848,0.642954679810911,0.596878697608643,0.548345764262128,-0.11311581354744,-0.0917076912496341,0.348055064558043,0.274467509559964,0.364033731014865,2.59383516233377,0.229179857402544,-0.0596725455615738,-0.020512819167814,-0.00134094834126557,-0.00169397296569181,0.0032311244185663,0.524938880554523,0.137791481126114,0.263764725943948,0.442125550489439,0.0450254132196314,0.22179719120545,0.0503458184566938,0.14659505716862,0.0455214787396113,0.312360253614751,0.0463562616418238,0.259948693329406,0.0414522826960886,0.130035829096225,0.466303495531548,0.755803941105238,0.135466189671611,0.196889919871652,0.275941975073667,0.425122397274092,0.15629160863068,0.299999999999999,1.69675770380429,1.71877580763738,1.38436890790508,1.81950087679277,1.95698242692492,2.49811375655143,3.68826993746732,2.83858478565876,3.74267943110689,2.92544374463821,3.53030200538314,2.40473961573812,3.75117397002049,2.62668100225277,3.05960664552309,3.68783657538711,2.81628503985293,0.891575185968357,0.573971809153065
6,0.0598055226088755,8500.00000000007,4250,0.353125,19.5981259166667,-11.5830814075408,4,8500,500,17,0.523079236394333,-0.197289987052687,-0.252408039234777,-0.193683596720731,0.676254919482249,0.0423671160942095,0.164944181605444,0.544578520697656,0.217234903721732,0.128863212353971,0.582733862850111,0.00849133282410251,-0.0220066187250208,0.650040478907214,0.639454337972355,0.567840767642148,-0.102141375668945,-0.075540044730184,0.345975465019725,0.279108938876123,0.345296837386813,2.58985445209331,0.212083731861388,-0.0600980032233229,-0.0195953050267886,-0.00134339538883796,-0.00263968056082592,0.00339267075595413,0.504124009183279,0.134512181179356,0.262460743945594,0.446569451442145,0.0449010137216942,0.210156809161277,0.0511772907328956,0.139698949723624,0.0463724091821194,0.305257607626288,0.0454147831628143,0.257553209890236,0.0404695583147172,0.131504083415803,0.465254909902955,0.745659850155264,0.129164174253398,0.188408182161165,0.277832192321517,0.423559640211403,0.146015773876645,0.299999999999999,1.64344959337784,1.67565160439576,1.35889714656011,1.80703519439597,2.00731147328602,2.37670485056548,3.78859343196739,2.90860741425739,4.07783000065126,2.86642149007808,3.71809033911178,2.29288118778823,3.9145494028724,2.5745314414089,3.01369648591375,3.44423996643928,2.91306384038904,0.925703733442928,0.589884963308748
7,0.0745453279225751,8500.00000000007,4250,0.2619375,19.5681212083333,-11.2919175309312,4,8500,500,17,0.511414041945726,-0.189856724266546,-0.28044822842713,-0.197470867009928,0.692318138586423,0.0281408972905497,0.171787546035837,0.578223627309636,0.206605245326477,0.158391177941904,0.58461818685363,0.0206943682975575,-0.0275968568762501,0.687435818332757,0.676534747733153,0.599512608362018,-0.0714120098245016,-0.0658021759983111,0.345875609101192,0.283358447416406,0.33455198280075,2.57423471756465,0.197451675099595,-0.0599892346082399,-0.0187207072450971,-0.00293698819625504,-0.00266225305258212,0.00236626263641191,0.485030279937003,0.13419743350529,0.259727071777859,0.438601453680445,0.0447478100547844,0.197180583209128,0.0514926562230431,0.135003488729904,0.0463762464326048,0.304042647010347,0.0442890757294788,0.256270764912081,0.0406674748073178,0.132632661957417,0.449272241063926,0.744785657070962,0.124698313097735,0.180509259876899,0.277369773723662,0.420194197308597,0.138263795694319,0.299999999999999,1.6222586087401,1.68597407433021,1.29604353522724,1.72673276770506,2.04169425595927,2.34869843809925,4.07189853422093,2.86308544362925,4.31159471984657,2.87748570419895,4.03752076866966,2.41385407610058,3.97413459574528,2.5052191329555,3.08954534994696,3.30465223307392,2.89675462072838,0.960304628187366,0.599764302540105
8,0.0902430288266391,8500.00000000007,4250,0.2608125,19.7176302083333,-11.2194235706424,4,8500,500,17,0.494588322500761,-0.180535883802714,-0.315572902655656,-0.190870467650246,0.701289746920929,0.0260465030132157,0.158635471849441,0.63953396626614,0.145919793575372,0.131797640025935,0.59601273202959,0.00584802222579588,-0.013552443779466,0.730754144893836,0.715193829851529,0.655252960299631,-0.014145654906677,-0.0577694781399275,0.347757833631726,0.288838195039188,0.32876879553869,2.53275121737626,0.178154079650603,-0.0548798412787169,-0.0173484117387453,-0.004747232701454,-0.00450863345130509,0.00180371713682775,0.460750051670615,0.132099039985223,0.254798388337262,0.422235070236323,0.0442059847382091,0.18554369711668,0.0507329752290998,0.129909255142136,0.0462150597335475,0.298558994346805,0.0435475270872961,0.249300551139089,0.0401382615386014,0.133439809756629,0.430491167091096,0.735961364426964,0.118807940647805,0.174322310743713,0.282940274213111,0.419731629746507,0.131540913113727,0.299999999999999,1.58320964936561,1.76515161976214,1.27485210989202,1.67513997326958,2.00155811207828,2.43948068766294,4.19143921126524,2.84248366900402,4.40541062690863,2.85012523186051,4.24332588433239,2.654716255089,3.8894395528847,2.49000756972641,3.22596469396418,3.1480101872548,2.86349533592257,0.996257375434815,0.648584741372395
9,0.109467664786363,8500.00000000007,4250,0.266375,19.68308125,-12.7560038031489,4,8500,500,17,0.497256647198577,-0.178032456283118,-0.332837619673002,-0.156507221711397,0.723097974678936,0.0267091869010909,0.157399031182399,0.690684812991879,0.113675250196951,0.138139944298451,0.600865762658519,0.0225676778504588,-0.0109070279297119,0.776222739093828,0.764431836835081,0.710226929593196,-0.00257244454617792,-0.0544327909891761,0.349152621921053,0.284505401666617,0.329328467374359,2.50039229832227,0.170052317107,-0.0503209681664492,-0.0164788940491026,-0.00325336087006643,-0.00586168725330802,0.00175197360843732,0.449261685285577,0.131048113916104,0.247492490793875,0.405934911273821,0.0431995044354975,0.176174977765438,0.0498029733344462,0.12459489547425,0.0444786414487356,0.297661009934345,0.0441156652321207,0.235826526399295,0.0400405377823176,0.134942884972222,0.412516722575901,0.725411829943299,0.113636453407533,0.170431318522248,0.282045304788522,0.41541590420839,0.127917048651154,0.299999999999999,1.53145290615051,1.80745827190315,1.25155976234149,1.63793129463955,1.90169550916192,2.56392511137711,4.45196064531125,2.96608894605576,4.44088885618737,2.86049661306816,4.40986869535688,2.69345769118814,3.84910733081017,2.44402898167275,3.41249174339675,2.93122869503237,2.77748882122979,1.02233295221477,0.679468518979796
10,0.132340796105833,8500.00000000007,4250,0.2645,19.6335047916667,-14.1412052889343,4,8500,500,17,0.501905352589314,-0.182850501442204,-0.350369490681724,-0.152988804264266,0.735627331922015,0.0397147825827975,0.14437085837375,0.724340000695913,0.111837879938348,0.105916313641745,0.599777224162263,0.0297692051759514,-0.00279120133861147,0.803095351689394,0.81625142429749,0.759267790521782,0.0120700969208059,-0.0405408735164857,0.351982879779349,0.28126037641156,0.335379681380858,2.49866938333398,0.174907727440446,-0.0457118728030991,-0.0159676158305177,-0.00291942154587772,-0.00197858087446159,0.0016137935278389,0.439096171775885,0.126561453380559,0.247937808092915,0.396399389265343,0.0428034637649872,0.166812729842714,0.0493552921932564,0.119705939188325,0.043364019518207,0.299293041990055,0.0436263740501077,0.233526122145983,0.0393796346819989,0.136268106152419,0.401010114005243,0.711115786428399,0.108908894910629,0.169591019932807,0.277534665474264,0.39937594456223,0.123479280148003,0.299999999999999,1.47353045744595,1.85354915037703,1.27097031911047,1.64845655122848,1.75999514563957,2.68564788532049,4.70312279288015,3.15816350725015,4.26292438681059,2.72765587672747,4.58480499387485,2.63314534636388,3.9214863216676,2.50929249468784,3.3947706795823,2.84245194320924,2.74465310374891,1.02954719075178,0.699428182419319
