stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_la_w2020
1,0.006232531475054,3999.99999999994,2000,0.197125,21.267657375,-7.86191510006966,2,9000,1000,9,0.592555971951069,-0.200737314981314,-0.28697019073724,-0.235764413315707,0.543324771908398,0.22039552067121,0.23499908101539,0.498096529513679,0.221603611661513,0.223208120699434,0.503592692097837,-0.0207748834572833,-0.0128098281646956,0.502381729667696,0.508247299856012,0.525921316212822,-0.192111047068096,-0.0811378006798757,0.348389781591911,0.291492528499768,0.412537352402923,2.52927809919244,0.437056904196093,-0.073048206678639,-0.0349421407657112,-0.00264275853299537,0.00286208327045396,-0.000902520320759573,0.68270098860985,0.142686951112437,0.276874399267688,0.471049163031009,0.0472661162986098,0.27406244278376,0.0474291070523434,0.178525297047055,0.0462803067583238,0.370312117370803,0.0475372394217312,0.273763531251629,0.0456069822666395,0.139095604321704,0.546716651899656,0.920179859412016,0.175206356284746,0.229248465376013,0.275038488568964,0.472483227315674,0.181891828617921,0.299999999999999,1.6985381320902,1.7112898195942,1.63895951699773,1.63822681891127,1.73992149244078,2.89001666478561,3.56203295367865,3.02726284640297,3.43645733325965,3.01068998038941,3.65777855423993,3.03410228032286,3.0996812729155,2.95357875795623,2.89519942519555,3.55656573864344,2.9868454240853,0.968021738452315,0.688545274269787
2,0.0134809657780471,8999.99999999951,4500,0.30075,21.4579432916667,-8.26603439525271,2,9000,1000,9,0.583442999499292,-0.199904282591113,-0.241193706106252,-0.197655920113569,0.583909094678688,0.195808651349243,0.228304179609522,0.507034516608727,0.254471255375667,0.215488848931144,0.495094193995228,0.00189983130117303,-0.0284788976299422,0.522003876543108,0.540183575750356,0.518509294966205,-0.159800279255001,-0.0859784958813377,0.345652675256149,0.283368735777468,0.417600626798653,2.54733711286005,0.394410491161985,-0.0652291048660374,-0.0325380222916455,-0.00124450305938889,-0.000123953747107708,-0.00118109100863942,0.637124174767088,0.145621259092097,0.274203862864069,0.466230074981784,0.0469078145164129,0.262622912245723,0.0482016704535063,0.171323043662464,0.0444372674326079,0.360628218895823,0.0472877879138182,0.265771600585593,0.0458246272798084,0.136024900159073,0.531830282178848,0.872315480818064,0.163855501367988,0.223295259330135,0.269110724293634,0.465995037364612,0.177195096327887,0.299999999999999,1.72042535246297,1.69330045711691,1.56195396273634,1.64318610712254,1.72685133909572,2.84823406281017,3.85097145019016,3.15222888142394,3.62249570522968,2.96432007941935,4.05843435544365,3.02040531864288,3.2997406060286,2.89239944131361,2.83650903961807,3.668085862706,3.07719562408583,1.04125396788439,0.699922063061112
3,0.0216232573524737,8999.99999999951,4500,0.3171875,21.3722557083333,-8.48708242964512,2,9000,1000,9,0.571356951958642,-0.208961154585067,-0.19526036038731,-0.199196790148845,0.611410307608023,0.189806135296286,0.171020067786407,0.498957032057042,0.258159602649997,0.189847659186919,0.479760150558196,0.0180340072810022,-0.0332630956363052,0.547299538306179,0.582448518017761,0.529077865420708,-0.13253743600723,-0.0934347091239249,0.343703327417489,0.272200486897662,0.424604025559101,2.55184752083674,0.351110908245966,-0.0567510059774663,-0.0291990842208102,-0.00263411948136974,0.0031431807384271,-0.00421657147556963,0.602782065741604,0.143299374437266,0.266261422756852,0.457311355857131,0.0449005401150275,0.248532855711929,0.0495691283677986,0.161951860981796,0.0415693023773697,0.350720797959462,0.0461976418574085,0.258335667680592,0.0472949836091888,0.133296231897917,0.514437572724877,0.838688583932005,0.152756772779574,0.211785419467071,0.260263166574672,0.456691385129521,0.170648652946211,0.299999999999999,1.73190601588135,1.61198039669291,1.45253211573937,1.62937007931544,1.66087881446338,2.62974813706227,3.92946142334204,3.36685690289992,3.80580477119035,2.84499011829438,4.21985842731433,3.01338569685925,3.33535353932033,2.73906809758429,2.76812874542603,3.70602605409588,3.04475527545279,1.07621581041349,0.778089493775038
4,0.0311174182565292,8999.99999999951,4500,0.3518125,21.8753264583333,-9.0302911373455,2,9000,1000,9,0.561204292514065,-0.226114703587834,-0.182788914292975,-0.149105480677501,0.661464648357787,0.195238700572519,0.111012347887208,0.525070778731006,0.249969274273055,0.209706828780422,0.490003441120181,0.033905111405393,-0.0456189065426234,0.600559608104108,0.636347379363058,0.558136626725723,-0.0959759944326138,-0.10845456562628,0.338982620878013,0.255573721461135,0.432917251123183,2.5745538201612,0.304676410262301,-0.0466975200309324,-0.0249606504064333,-0.00290714852783393,0.00978187066917667,-0.0056065606846425,0.569371183442399,0.140764354576634,0.260126079316365,0.447135254974885,0.0427285999821385,0.238565463915136,0.0510289516378684,0.159285879918975,0.0384019212532206,0.34047981055031,0.0436317377500902,0.247806287801938,0.0499959157674093,0.129293708997188,0.494593006301063,0.806370272294309,0.1439850311601,0.199888109709318,0.247039643876568,0.453128525428717,0.16178592407664,0.299999999999999,1.71842959409704,1.56386410934913,1.36897348279252,1.55909496398913,1.5550364456577,2.39122907336571,3.80743503145189,3.65409711702882,3.80744391786595,2.65188991890298,4.29955216172914,2.98748040941341,3.26725687676662,2.66027110402291,2.69474297353859,3.67103057598086,2.97359596778065,1.10583527134451,0.846473046278321
5,0.0424759193005114,8999.99999999951,4500,0.3003125,22.2254280416667,-9.88513810258412,2,9000,1000,9,0.5568818020203,-0.242862810788068,-0.207377622422936,-0.152912012328709,0.712214538355011,0.209606146575474,0.040966655506243,0.599777466958635,0.236352861147867,0.239367288276707,0.486975985713725,0.0360792478271536,-0.0594393027799937,0.628132640321632,0.678228181726949,0.60521731813833,-0.0568653309718994,-0.111768581416455,0.331614297388535,0.245209959213764,0.432903637959624,2.58162250356494,0.271683901729437,-0.0402782359504788,-0.0223744467788717,-0.00094200317464192,0.0186309935350521,-0.00622515475117143,0.5383443731343,0.134108300454702,0.257236646250305,0.440823951645287,0.0409070965114895,0.226902867349967,0.0511351612385712,0.158727016153397,0.036345196877735,0.325372855986635,0.0417587651119986,0.238812124975559,0.052571924544263,0.126393293959099,0.474398834406476,0.779736825829569,0.141893094601763,0.192387649936046,0.237918321687867,0.453656040066089,0.156942664788605,0.299999999999999,1.62134186213628,1.542761232613,1.31570597803766,1.47104086107691,1.50471520213221,2.14762504716138,3.798702090275,3.84151971197062,3.89349060991384,2.4984207961212,4.5919106291349,2.96789144382208,3.05690138880866,2.56424541949533,2.67640447016698,3.61099821340795,2.88443912681087,1.1780080290937,0.950580899468462
6,0.0558775287410849,8999.99999999951,4500,0.3300625,21.754598875,-10.7793149592499,2,9000,1000,9,0.546488053040711,-0.266488964790413,-0.262133663266263,-0.183903610328312,0.729886086388333,0.200767695843075,0.016779792488954,0.666978696204447,0.201213293858781,0.308523040980947,0.510255116962803,0.0279448703408826,-0.0440331142196374,0.663945822718566,0.724553990913808,0.661406110317019,-0.041232823237614,-0.106770884694023,0.327290166221426,0.234620478708186,0.432403145988822,2.57496094053892,0.252526114603241,-0.0374950575184381,-0.0199349397090945,0.00192802680659404,0.0245520192273122,-0.00582736314889569,0.508437023385697,0.131987172835372,0.256091350132076,0.439160164093506,0.0397149817470718,0.215018238321256,0.0504652815015197,0.160090771222858,0.0363081517720452,0.318217047083344,0.0416319206412704,0.230668840163493,0.0535648222883383,0.124157732317696,0.456816401252019,0.761790970806586,0.141831106536617,0.187042429509761,0.234936867367461,0.44411409873609,0.151513220850652,0.299999999999999,1.53827241029173,1.50881058669435,1.26747287222754,1.4420384330946,1.49469640598172,2.09767216692041,4.0178128481044,3.98462183877789,4.04179068138196,2.44685654936718,5.12931926614065,3.02524187427827,2.96147657179918,2.53194249849602,2.69551630236582,3.80549043690384,2.70156470560952,1.27910382429966,0.971662387915299
7,0.0723998056844209,8999.99999999951,4500,0.33625,22.3514214166667,-12.3263598852258,2,9000,1000,9,0.534326434573362,-0.279478865423041,-0.280732481748611,-0.192916745181452,0.735411672845557,0.182484355037457,0.0128186610506398,0.731232702460388,0.180680276539055,0.317428999925532,0.515863509898943,0.0255393919400327,-0.0148043168707253,0.697765629989218,0.763786160158507,0.687483099268136,-0.0385925856122332,-0.0948349545545668,0.323362724296042,0.232302966329906,0.429660302467765,2.55421273493349,0.237771718515874,-0.0353490141618247,-0.0193402770715682,0.00564999522840731,0.0262711653660449,-0.00399042675392917,0.487501480771884,0.130433993388345,0.2572781588304,0.440643714377083,0.0389384483519424,0.199480796750572,0.0490618332730076,0.158390684547068,0.0364282601122412,0.310701380362733,0.0418955285806974,0.22341231684229,0.0540332176005716,0.12528761212174,0.449974633429122,0.74773400375263,0.141236296403054,0.183295264614627,0.236301628982822,0.429974711256293,0.146083979834534,0.299999999999999,1.46151882426907,1.48334638800887,1.22731744905985,1.47528225621336,1.49149747148,2.14504239460234,4.2364566401335,4.01884061537894,4.23236756889589,2.41187105000497,5.84779538115148,3.02047986373424,2.94373089919342,2.46965486875792,2.63825655331656,4.01515395232532,2.57962918867343,1.3592150048016,0.965046138240816
8,0.0923368154134761,8999.99999999951,4500,0.330375,21.9273705416667,-13.9156032479396,2,9000,1000,9,0.521983875076326,-0.282758256018619,-0.276641255844551,-0.18004588926421,0.745057227702015,0.167731021445706,0.0215204790556679,0.776554404535552,0.170642691898666,0.25377374769408,0.511516002498696,0.0264992924067285,0.00519180970973399,0.702740236798073,0.807892623385716,0.697399151730569,-0.0303472690353893,-0.0930977779970525,0.321021427011136,0.239445127276094,0.42343897418954,2.52297408289665,0.212298709820364,-0.0359408859423454,-0.0191567080937612,0.00697652933528515,0.0240950922141901,-0.00212674015475717,0.476153257194897,0.130838594159193,0.252819326725281,0.435890140676649,0.0386338812644839,0.185127750623202,0.0481736511486712,0.15156003664438,0.0364960184395859,0.305324122931999,0.0420883734047798,0.21800818171787,0.053798148671568,0.130229762787662,0.442926947300378,0.740975632326012,0.138266041589047,0.179523743111152,0.241726442565336,0.413496380754527,0.141083644257629,0.299999999999999,1.43696431172631,1.48673528577892,1.21215000469211,1.49832336040185,1.49284639777049,2.26955056060681,4.35901832224584,3.91820520115087,4.09140439284714,2.46532008998462,6.23132328973229,2.95538238646103,3.07042910379023,2.50683343809838,2.56978742648159,4.03653151595557,2.75108595586823,1.39356216593321,0.954232300133059
9,0.114971265641029,8999.99999999951,4500.00000000001,0.3301875,22.0269895416667,-14.8743800079044,2,9000,1000,9,0.518031711271904,-0.278502389002682,-0.257285756340786,-0.137239316773813,0.78315054700492,0.163721491929693,0.02452797335494,0.816069188454533,0.161906754638863,0.19445519706191,0.51564917190131,0.034366960366297,0.0116417041609865,0.692739258606979,0.844169316771113,0.692631724931882,-0.00458452008400904,-0.0898104142626883,0.317737864134595,0.247958652801929,0.417946415823875,2.48599662769739,0.183250352052139,-0.0409892889995154,-0.0174827204749964,0.00681206073800055,0.0235119293837113,-0.000594025160673125,0.473084393090541,0.131763916753338,0.245234561943095,0.428545914842206,0.0384855255619523,0.175114346286728,0.0468963702108262,0.138742986020046,0.036765911352846,0.299841761760144,0.0414660528591074,0.21222607423598,0.0525145451447238,0.133987697673973,0.435920821374451,0.739637169678556,0.133961730683517,0.178297122585783,0.247032061696344,0.394426192052274,0.136991150519689,0.299999999999999,1.42413089996339,1.51003196489617,1.20696178585814,1.50455641565138,1.51245766182774,2.38827293573405,4.37526441266848,3.83449569452808,3.70283162359877,2.48388126818552,6.43063176630988,2.86314161397441,3.26154102409452,2.53797804159246,2.56643527319325,4.02244380916802,2.92355926704045,1.40811841473453,0.947715069131502
10,0.141707726210385,8999.99999999951,4500,0.32375,21.6778777916667,-16.5505228107883,2,9000,1000,9,0.515132304431669,-0.267264449446674,-0.232783020125857,-0.110790627671528,0.815188278759334,0.158165821639727,0.0316785837881616,0.836928015395174,0.141456386231697,0.165008451475297,0.528841274720041,0.0438888112510301,0.00678136369579098,0.702257735848908,0.869698292801302,0.663669911337888,0.00878688244381948,-0.09045956505688,0.314042346557703,0.253692163337638,0.417325300242168,2.43392912648542,0.152190294032937,-0.0440590470420555,-0.0160142914409288,0.00597604018281295,0.0239687678778154,0.000612646575153408,0.469138488024246,0.134919693518135,0.238152861532863,0.419496255494273,0.039197394901752,0.166370160048929,0.045449252888739,0.127573108662016,0.0365667374622342,0.290709672162698,0.0408436157962214,0.206252926477046,0.0491484867078649,0.135642393452862,0.426680610536341,0.731506645944324,0.128757980492525,0.178590649207899,0.249967828430426,0.37952131231297,0.133282323917561,0.299999999999999,1.44240570096327,1.53686045406476,1.16514607788792,1.51274853315693,1.54835625552489,2.626346769372,4.44477138329545,3.72736481048924,3.42820851614605,2.49866720245485,6.4486499238133,2.85523065471751,3.50587498409922,2.58078931269795,2.5269179434343,3.94465853951032,3.02213942727961,1.41288878557372,0.948201710818193
11,0.171604790449578,8999.99999999951,4500.00000000001,0.31775,21.7053017083333,-17.5542849657118,2,9000,1000,9,0.513042427216241,-0.256437372169219,-0.219360227037393,-0.0972838727738342,0.847047105766929,0.162909058168194,0.0274906474885818,0.849962028513848,0.126116342719164,0.16069253845249,0.541603466204345,0.0516784706444595,0.00381682280515496,0.735852254382353,0.892906893643838,0.655829561842994,0.00793915654293074,-0.0901908803713899,0.311469499086345,0.254300169047142,0.411736567417292,2.40319554552451,0.13247803711895,-0.0464387134043648,-0.0149549303885813,0.00514953286281606,0.0243661666249959,0.00110882585149471,0.463324023042315,0.138430813186293,0.231559587630569,0.415615100293787,0.039756177707026,0.157906978179891,0.0453944061542187,0.119188531859829,0.0365828913501671,0.285147308931751,0.0408558061386842,0.202083813359243,0.0460763551990035,0.135810265355574,0.417035451252256,0.721855159193754,0.123714383362249,0.177055605278763,0.249683860556408,0.370087906534919,0.128604857178518,0.299999999999999,1.46559340197286,1.58853698243541,1.16489906127069,1.53652419908257,1.59278551698999,2.86070105363619,4.55006071660752,3.68866830876371,3.21658756392982,2.44708096640847,6.16730719458239,2.81984096767254,3.58818303033627,2.60005562126624,2.4373085171498,3.91682804253669,2.94735177999093,1.40073706082412,0.963225310047147
12,0.204600017054559,8999.99999999951,4500,0.3050625,22.3280854166667,-18.4413714987844,2,9000,1000,9,0.512210885768966,-0.249180458052116,-0.222258117318871,-0.0871109546366249,0.866665397003701,0.150741553836788,0.0277327315405764,0.860602409945564,0.134221838946757,0.156049098172091,0.543965430318021,0.0530174736574082,-0.00378600194209872,0.773656853295327,0.905834607527263,0.663192154354914,-0.0137822969208491,-0.0892440081011653,0.311733611938725,0.257396759920068,0.401825975489892,2.40266948936933,0.127091930112496,-0.0462337162708024,-0.0140542544103585,0.00417105018626597,0.0232417824307552,0.000717338693723049,0.455727580473826,0.137632175206915,0.229075465225884,0.417851216552927,0.0395134566363014,0.149228270341166,0.045462342849904,0.112633799136552,0.0367001577221725,0.28193700709873,0.0418653004898483,0.198493549910561,0.0437247748045512,0.132384849837016,0.405606030065215,0.712289602872921,0.118095950938655,0.172968824839262,0.247513283001721,0.366872613883654,0.124234076858035,0.299999999999999,1.45112958955887,1.63189238079568,1.19497069222451,1.56482816435582,1.61799963834149,3.11949877669585,4.44161893273949,3.6253781969647,3.16091472281103,2.32819747229894,5.86154991206414,2.77709891823658,3.57690340648752,2.61915320058902,2.34791849194748,3.73554084176317,2.8287291438945,1.35144679922569,0.979031284928399
