stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00658104230830778,1999.99999999998,1000,0.198375,11.910123,-8.23875643544137,2,4500,500,9,0.593764818018809,-0.201219235164345,-0.303027000770438,-0.270873078650602,0.563962350578906,0.258783249058238,0.260873978269486,0.502353278739167,0.216470500999126,0.256091820208734,0.500652767344193,0.0264679391529068,-0.00175174328830089,0.481224564616326,0.525439703313345,0.546757606071882,-0.186602226744428,-0.0998071773367087,0.346753050327517,0.298309312373403,0.400587033644342,2.57779145636846,0.438680703725064,0,-0.032790301626738,-0.000987143963207823,0.00453031968031274,0.000183765428301057,0.686757582046206,0.143566262396182,0.282822282031141,0.466348906276461,0.047127014154583,0.274484760368236,0.0478089016739224,0.179212174224531,0.0467036971863595,0.383745678044729,0.0470789505919178,0.277908382578445,0.0463389630972502,0.140923873039618,0.543559848541545,0.920854450413568,0.173381430463939,0.240305063904281,0.272637403630995,0.462231327970218,0.186030713827322,0.299999999999999,1.71319660409525,1.74399830557575,1.64077229982196,1.71852699025658,1.82130532391883,3.41026137904438,3.57965745934521,3.40984580465789,3.83243000229325,3.42470936235176,3.39390554887815,3.51886305795331,3.6064052930438,3.19517271124153,3.50042936627058,3.7280642964038,3.58407656635103,0.961517720783241,0.927761186220114,0.931108504287172,0.909615042888533,0.957886012826288,0.945195660247714,0.724274795325209,0.658307454790783,0.734475191576414,0.722144609969287,0.701474087252638,0.665167991610732
2,0.014868089977023,4500.00000000003,2250,0.30425,12.00316825,-9.39817441078742,2,4500,500,9,0.578002976846956,-0.206370107468556,-0.305964083136973,-0.270997444718582,0.574717945821625,0.26139413029901,0.160111243979687,0.513324667892983,0.162599077070903,0.230872509569802,0.49315383483033,0.0414263006562162,0.0051685054646304,0.486486542979475,0.556287250491754,0.566242349359326,-0.170527618042537,-0.101650001223088,0.342567106060102,0.284292929210849,0.398883193240805,2.59862195206033,0.405071882364067,0,-0.0299065218859894,0.000233944304775,0.00178276980928061,0.00237281720792875,0.627084250633432,0.143559033331614,0.272960264644692,0.457741667184831,0.0460083488095779,0.256274780898743,0.0490012527707921,0.169567439705099,0.0476514391053599,0.375245134893194,0.0466863256201601,0.275827593405123,0.0462585327691005,0.139804184062119,0.521166395936092,0.882766302493998,0.159713324822339,0.236166623098073,0.272448293023272,0.466378303619894,0.176762544019705,0.299999999999999,1.67352874678497,1.82920152679568,1.57724787281511,1.6714736772362,1.8658451141204,3.19289519479748,3.65358352955539,3.37692802042616,3.84826740540551,3.28965837674547,3.60824647654098,3.5822057994872,3.82740451716161,3.1534718276624,3.32485106447014,3.66576425137054,3.63567807237963,1.00006957735818,0.930026590620503,0.967422769079342,0.889279710184077,1.00663045049179,0.929585755971754,0.734566516576668,0.632256806079463,0.683066183810311,0.714829339694384,0.689457363166662,0.675549220371451
3,0.0242701408168652,4500.00000000003,2250,0.33525,11.545953,-9.80885648924166,2,4500,500,9,0.561417460722341,-0.207634960709315,-0.337702544497219,-0.263288829234548,0.602167514688321,0.285829459349192,0.0949618954876772,0.555366484370304,0.17287077623488,0.165795169914881,0.470246497806637,0.0260637364174554,0.0281668893073674,0.520133038840667,0.606318226002703,0.598051272060024,-0.156363967357946,-0.100539713398625,0.339469763528284,0.276919388090138,0.393253668284155,2.65822115302887,0.359222422611423,0,-0.0260211528340924,-0.000169984608624665,-0.00521950347606849,0.00212887073473691,0.589471940423124,0.13898554654653,0.265609673885859,0.441094507200053,0.044064203300336,0.238144871226911,0.0489404614672045,0.15552478878523,0.051187229336837,0.357165207215809,0.047097530984518,0.270966888477149,0.0451228872794909,0.135547238306506,0.498723589397555,0.886090635287945,0.147613139248675,0.240937536845896,0.276466068948639,0.480423239877341,0.17068112089342,0.299999999999999,1.66473511365678,2.03015385606103,1.44710514313902,1.59352184006789,1.89711182029151,2.85380212884249,3.55097882043857,3.35943496562673,3.69277622662415,3.57160754159494,3.6513955580902,3.69081434584319,3.85233799715476,2.78504142597526,2.82992072873909,3.33874789073206,3.49352382965431,0.988451357253929,0.908538355709909,1.03810412643555,0.865660684149508,1.00463027231341,0.884923146755043,0.779377495251182,0.592475692567157,0.580767198522125,0.666561455144003,0.670697995854404,0.659333054141408
4,0.0351915163367384,4500.00000000003,2250,0.369875,12.5576390416667,-10.4967994478975,2,4500,500,9,0.551705935688876,-0.204615003415375,-0.335918458132833,-0.282244145354221,0.640768169656723,0.326514723441823,-5.1050138320701e-05,0.635084568820542,0.167808418046975,0.0989453893055713,0.417220077397323,-0.008916880714352,0.0622870307790602,0.555410803564683,0.672651603649421,0.625567971687933,-0.139503646942219,-0.10060862550392,0.33866541437424,0.272352108541506,0.392836738534702,2.77656721038547,0.300955421623191,0,-0.0248813148116233,-0.00335759517582918,-0.013268209612991,0.00437128116142453,0.557877692563563,0.135910415383848,0.256484539891378,0.436064362596738,0.0419585701517654,0.216196218449452,0.0480512460080122,0.14747542627221,0.056503868573901,0.335938158159036,0.0490970625801902,0.267457174639869,0.044060898013667,0.133600427479409,0.475987043585334,0.88494438222567,0.140867062956506,0.243719304052286,0.282402180932752,0.49047805319508,0.160086583335537,0.299999999999999,1.76135182929063,2.10659516125095,1.38239823250518,1.41841432088535,1.88925215058727,2.5386632655827,3.3101857352887,3.36235520265443,3.38794144759721,3.87538345120445,3.53378286380348,3.67848643043442,3.57082751539406,2.53352748773713,2.48535328904912,3.37328799645003,3.31244960054475,0.991257414432369,0.890550353087481,1.1168379921001,0.890469439487324,0.99322748822562,0.831948004589049,0.808763320480489,0.54940030229731,0.452186748268281,0.642053327722423,0.675283821333553,0.657651811640676
5,0.0480536417269244,4500.00000000003,2250,0.3225,12.2845007083333,-11.3787612302356,2,4500,500,9,0.545474653627537,-0.207181191028251,-0.359238469957897,-0.290831575226907,0.679618955552369,0.289145657192359,-0.044740330878422,0.681292254264496,0.166431878238569,0.092523567611909,0.380805937638535,-0.0328570093165847,0.0354245772095076,0.572596953998452,0.67899783736311,0.677354858988222,-0.109695553843261,-0.0929894701249223,0.342671572995603,0.272425109416228,0.396169475651109,2.85232346149049,0.252058392643214,0,-0.024623621881159,-0.00781914202745005,-0.0122985889029359,0.00422489704372429,0.537491140544864,0.131484715278374,0.250476689323028,0.449563138770581,0.0408152706509575,0.201431043649911,0.0497313348905864,0.143088380120498,0.0575088333730276,0.324420517120778,0.048759820907376,0.260547646506854,0.0449202471688661,0.137141358792368,0.451658141690655,0.879159873870812,0.13069067068931,0.240773691731,0.288584585087159,0.495204752013264,0.154843129553983,0.299999999999999,1.87638153121451,2.07296693642975,1.33559592809852,1.32996894252395,1.80859171910784,2.40965167310736,3.41156804469581,3.82252703246799,3.37943493806455,4.05627746921471,3.3247890761253,3.71080714772349,3.13918523717728,2.29750580357535,2.30355481110736,3.53817496424441,3.09769526042719,1.0519989610324,0.914544840816947,1.17724961164253,0.938305843960759,0.949673390799077,0.806396105816599,0.816135307462287,0.486417036021298,0.406661225397523,0.629847631007039,0.728532667812323,0.658122713802981
6,0.06343469936395,4500.00000000003,2250,0.344625,12.3236264166667,-12.596676180514,2,4500,500,9,0.5404359975406,-0.209105201605364,-0.340342385228169,-0.238273128614251,0.717766288960251,0.279536616931532,-0.0498648343155338,0.691406370176295,0.184668835564525,0.0812187414505844,0.378430008031736,-0.0514558282242175,0.0198778860402783,0.600664090792337,0.667002951004089,0.728695744103818,-0.0642412486536887,-0.083650047259368,0.346314412591636,0.273424954556697,0.392884471674222,2.86106074940049,0.228561275826307,0,-0.0242109226036457,-0.00958832822877455,-0.00980197333348314,0.0015648607166313,0.523142303323344,0.127088061153505,0.246785973972322,0.455926957567024,0.0401313122691679,0.190724773779971,0.0521952264232113,0.13676884594747,0.0543075656803132,0.321031867326152,0.0466791047150934,0.252597294767412,0.045699454223061,0.140300535168422,0.43398741417224,0.853523440334316,0.12093905186008,0.228732504445614,0.290104348159898,0.489196469386661,0.150134340666008,0.299999999999999,1.9810026556805,2.03198862885278,1.28595578375499,1.33218220070475,1.73896908943176,2.35529292851067,3.60836296959168,4.3490037658838,3.373632384809,4.12869239762467,3.28001016272828,3.87311316257298,2.82266027135694,2.15820764918684,2.30947503450529,3.62405432687205,3.09216656190723,1.11233820303625,0.938346559859061,1.23710989449962,0.913048125959608,0.902789316063266,0.809940363398842,0.7821526132854,0.442133220718828,0.411418060799732,0.624185604368565,0.727380961076663,0.652752038241199
7,0.0818173588960032,4500.00000000003,2250,0.342,13.8204268333333,-14.0092938406314,2,4500,500,9,0.533171333685067,-0.216440303545666,-0.33586217409334,-0.182918389485688,0.743880382426678,0.243561065822886,-0.0166565068672295,0.697669203377111,0.171833855735719,0.0621542092798682,0.393442188488355,-0.0629797077405732,0.0178024439406344,0.622612438375021,0.630232466570747,0.76719096536344,0.0172024191471483,-0.0844937484537979,0.349973704760186,0.268717049740833,0.389929442955327,2.83181356620686,0.234845902474332,0,-0.0235542879425864,-0.0117322325665667,-0.00179577205271648,0.000570752184598995,0.506040334570749,0.128562160534882,0.246527050727854,0.456067565086327,0.0391047829019305,0.183515801302878,0.0528485067211191,0.133149836388098,0.0509396988090963,0.327058261876319,0.0457339099395221,0.245289393998313,0.046468999933252,0.141467844237394,0.429926625554457,0.826572640451662,0.113053397360739,0.215040349143077,0.289517644993482,0.472142847607716,0.144724262664672,0.299999999999999,2.05334332322545,2.02072414489277,1.25615358224096,1.38876059538086,1.68809808801394,2.29503525423874,3.94233069143816,4.62534854236277,3.38279229332819,4.08473578531101,3.44743501445841,3.88737778076299,2.67451312555741,2.09286113136423,2.25334555751428,3.52643009509767,3.20060289777283,1.16722939418426,0.964155745449535,1.29146997021923,0.843461685814434,0.872026786456983,0.792818195823755,0.738064505894709,0.434744645195352,0.466806365999998,0.648806904520247,0.695758512608325,0.64048010590081
8,0.10357585871095,4500.00000000003,2250,0.35975,12.4152994166667,-15.6255912345094,2,4500,500,9,0.541567258632287,-0.217947441337309,-0.316367947950981,-0.15997668378656,0.761915779877948,0.21422853379868,0.0109199046446144,0.70859776373403,0.187500117097403,0.0567762023022085,0.396451709103055,-0.0578447830540293,0.024842693456066,0.640074673937028,0.635735801294309,0.814017187329826,0.0506488846052301,-0.0911664360978277,0.351940901672152,0.259319438940436,0.382973460686538,2.82053857792909,0.23173468026246,0,-0.0213056177940743,-0.0112393511287404,0.00448644249863828,0.000334233556276236,0.496960392192021,0.128572303109277,0.245710639118061,0.447225568845525,0.0383839826064555,0.177945946125126,0.0531046498643634,0.131603872658805,0.0492078578601428,0.325643103991069,0.0452752582116989,0.238767729274839,0.0466181406776899,0.139984811465464,0.426672868162239,0.810495039711433,0.109281759297521,0.207151479364829,0.291216578050266,0.456638764795523,0.140756085126967,0.299999999999999,2.11183495450048,2.03567719248082,1.27492795333102,1.39573769459262,1.65105604574891,2.30638702665931,4.08415569849083,4.79358101596777,3.38644604264188,3.77737729127776,3.69302763840439,3.96897487122325,2.65632247600808,2.12704767909898,2.27237275708033,3.52193457548103,3.21661869703029,1.19261324344091,0.979911656040235,1.33417860917088,0.777286437628622,0.833856937074515,0.797197850661473,0.694295700348067,0.43882097859389,0.530917039801729,0.675818721767459,0.698189052661874,0.618686243499527
9,0.126254851821612,4500.00000000003,2250,0.259375,12.0582130833333,-15.3917716236489,2,4500,500,9,0.537291824767739,-0.220791646339805,-0.294556044884473,-0.150536473214804,0.772244970842896,0.196183422635208,0.00469949936523834,0.709097277679345,0.206906650923746,0.0654438045191568,0.410801741730989,-0.0415239002529893,0.0266953557406171,0.669572932112793,0.675448386816812,0.84209789124356,0.0662025348773933,-0.09520810451032,0.352283103310734,0.25304066693218,0.375578235097898,2.78805116161019,0.219581275234216,0,-0.019501147048262,-0.0115635640380428,0.00778917568493009,-0.000706159958102564,0.489772059030543,0.129033127158891,0.246439104206197,0.434738134183885,0.0372783060794735,0.17406609669867,0.0519185637669336,0.13051435300577,0.0486493652399474,0.322683661318001,0.0457622344012625,0.232592245951746,0.0461916215922727,0.139730867254944,0.419998066016464,0.80160207336989,0.106651836864105,0.199181784780546,0.291408226187208,0.440017023334012,0.135497927148809,0.299999999999999,2.1494678290909,2.00531970877497,1.29580303174404,1.38195868422702,1.6441332323159,2.23160215686427,4.10598693598127,4.64984144566096,3.43742771110287,3.3695848643453,3.92480249830938,4.08821243333762,2.73375196740257,2.25477547185378,2.28474275823641,3.46802662625694,3.04451862935664,1.22949565681249,0.964332097597751,1.36687875248103,0.736836956118096,0.826894074209708,0.824881795818241,0.659029389581095,0.440203361407576,0.566860661217357,0.701327527090923,0.715548604922737,0.625610374694167
10,0.151297477370526,4500.00000000003,2250,0.27725,13.392644125,-16.0749201584056,2,4500,500,9,0.540431429208138,-0.212043565035414,-0.265590000315029,-0.152970726286543,0.789383770589642,0.166859113561201,-0.00412534198708212,0.7162021207663,0.212842999032491,0.0590528104045637,0.431873109195279,-0.0279240952180329,0.0300654872746449,0.70599774506127,0.733444899486566,0.855273429644529,0.0595900555375168,-0.0929933722884278,0.347297814084461,0.251201355330413,0.363782711336773,2.75955707648046,0.206584337557293,0,-0.0171104968447659,-0.0105693035011094,0.00969447412166742,-0.00109512350887315,0.47852637936113,0.12973271601699,0.24467787046739,0.424417418654248,0.0366743924594415,0.167102904423156,0.0501203472677432,0.12637555806216,0.048930192242981,0.317412319925118,0.0472598376648784,0.228328704228585,0.0452203455171426,0.140470935523694,0.409498473160228,0.793734428492933,0.105182253340472,0.192276738034619,0.289545986768583,0.421747883627763,0.131481318923958,0.299999999999999,2.11254971688325,1.96460198315534,1.31885037869357,1.34791905245316,1.62545084433824,2.13312279098464,4.11468610443007,4.36174539967498,3.3558058985905,3.01999110937416,4.01698748860769,4.22831355216896,2.93846049146377,2.42653453563047,2.23397534280419,3.26970415209964,2.87910160597656,1.23662680091701,0.919655524054945,1.38767646899896,0.778167384491963,0.813446582311211,0.840459522161611,0.683703155503827,0.460490775165406,0.568755480352821,0.766086899654444,0.790874002768412,0.708976252184591
