x,ll,lp,lpost
0.0629114181010363,-242.867707335728,-55.9597000471062,-298.827407382835
0.0647572924531652,-244.348325575792,-53.6063544912856,-297.954680067078
0.0666031668052941,-245.846225857274,-51.4568565396647,-297.303082396939
0.0684490411574229,-247.360102699086,-49.4892224855574,-296.849325184644
0.0702949155095518,-248.888776662839,-47.6843320080766,-296.573108670915
0.0721407898616807,-250.431049651716,-46.0254931176452,-296.456542769362
0.0739866642138095,-251.985697754543,-44.4980822291813,-296.483779983725
0.0758325385659384,-253.551715169787,-43.0892449016333,-296.64096007142
0.0776784129180672,-255.12800053831,-41.7876458395229,-296.915646377832
0.0795242872701961,-256.713670663331,-40.5832591077411,-297.296929771072
0.081370161622325,-258.307622163288,-39.4671913380818,-297.77481350137
0.0832160359744538,-259.909033382915,-38.4315321323429,-298.340565515258
0.0850619103265827,-261.516952169429,-37.4692269869552,-298.986179156384
0.0869077846787115,-263.130574571835,-36.5739689487779,-299.704543520613
0.0887536590308404,-264.749154950029,-35.740105914252,-300.489260864281
0.0905995333829693,-266.371857933425,-34.9625610449238,-301.334418978349
0.0924454077350981,-267.997992361829,-34.2367642222668,-302.234756584096
0.094291282087227,-269.626906244994,-33.5585928273954,-303.185499072389
0.0961371564393559,-271.257914682065,-32.9243204249311,-304.182235106996
0.0979830307914847,-272.89043193374,-32.3305721691184,-305.221004102858
0.0998289051436136,-274.523846075289,-31.7742859453457,-306.298132020635
0.101674779495742,-276.157615455672,-31.252678420174,-307.410293875846
0.103520653847871,-277.791242213195,-30.763215304637,-308.554457517832
0.1053665282,-279.424244443708,-30.3035852443604,-309.727829688068
0.107212402552129,-281.056117961991,-29.8716768402476,-310.927794802238
0.109058276904258,-282.686489836614,-29.465558378533,-312.152048215147
0.110904151256387,-284.314880048434,-29.0834599116542,-313.398339960088
0.112750025608516,-285.940935301366,-28.7237573838684,-314.664692685235
0.114595899960644,-287.564290028574,-28.3849585396159,-315.94924856819
0.116441774312773,-289.184624413193,-28.065690389776,-317.250314802969
0.118287648664902,-290.80159850928,-27.7646880423423,-318.566286551622
0.120133523017031,-292.414904217619,-27.4807847306401,-319.895688948259
0.12197939736916,-294.024284911081,-27.212902894803,-321.237187805884
0.123825271721289,-295.629487896257,-26.960046191475,-322.589534087732
0.125671146073418,-297.230233156623,-26.7212923231405,-323.951525479764
0.127517020425547,-298.826319013304,-26.4957865925607,-325.322105605865
0.129362894777675,-300.417545697759,-26.2827360998689,-326.700281797628
0.131208769129804,-302.003669501121,-26.0814045102661,-328.085074011387
0.133054643481933,-303.584543426035,-25.8911073292116,-329.475650755247
0.134900517834062,-305.160001830232,-25.7112076297395,-330.871209459971
0.136746392186191,-306.729867670681,-25.5411121832281,-332.27097985391
