stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00631642711001629,1999.99999999998,1000,0.1975,9.71937870833333,-7.98969520942785,2,0.581605401362103,-0.206008375533358,-0.265283433598616,-0.240300296919882,0.550204735402476,0.238369662247831,0.227873005446333,0.499656682854113,0.226713737587459,0.275315734492887,0.484603026724101,0.0320189597535162,-0.0259601239349504,0.507094875934653,0.522762583746054,0.515040446979065,-0.201691463063901,-0.0985952321393076,0.352212865472445,0.295752845718301,0.399735636293184,2.56341821342376,0.440596144885377,-0.0731236215952891,-0.0352206445064803,-0.00348001588104141,0.00184921889885425,-0.000221163745594345,0.694719543967781,0.142251927139401,0.289273207276629,0.467955209934992,0.0463394816920069,0.26804991257885,0.0480174306653547,0.17872938037094,0.0464829541353215,0.366423434487841,0.0478795259759302,0.265986846555096,0.0473121622517132,0.139903257613354,0.548391225416844,0.896572898510348,0.178339569112704,0.232517407388799,0.281359060274482,0.459419588878952,0.182637668530731,0.3,1.65286946342163,1.72594815420329,1.59119871524112,1.71863890413316,1.73658656419998,3.34756061769311,3.60630845624981,3.71370949226141,3.56708375341807,3.37183980807708,3.60039628546299,3.33684359919747,3.58605641541984,3.26567797469449,3.34913888523586,3.67643225428581,3.54492408153831,0.969531036277239,0.960776208128574,0.909183714294983,0.888223831770355,0.922218321609911,0.865330508917322,0.661971375435305,0.686609241671776,0.700023023048342,0.690434799825045,0.680586501762593,0.686414796227355
2,0.0139370645965718,1999.99999999998,1000,0.302625,10.09856025,-8.74450228773714,2,0.569885099881742,-0.212006644682049,-0.257680078225493,-0.205695830538256,0.598513519582642,0.266453179228555,0.217630838106768,0.478405589551404,0.219701401197478,0.26986483048691,0.450468666526419,0.0411954785777749,0.00610838724909122,0.523650613681245,0.540135158958562,0.510382278242013,-0.204268979802462,-0.0978229751685536,0.353611211410567,0.287974108979196,0.403395604788307,2.59708743881528,0.402182648479411,-0.0685886168537471,-0.0329811274117916,-0.00523976852214254,0.00128791752982977,0.000541457438189198,0.626068778941055,0.141592244257428,0.285985389157176,0.467937302367778,0.0459689005407111,0.253004859660886,0.0485411193363727,0.169038702995247,0.0461703389470097,0.363403056188488,0.0483367940574566,0.26031919850805,0.047327472253291,0.137324513255561,0.524447412882513,0.855270282540997,0.171955474702675,0.226354489197338,0.277878640779466,0.445619922973573,0.17645333413504,0.3,1.59029493812016,1.74014182988243,1.46423074018672,1.76196251261893,1.74335410797386,3.19904257449118,3.80180197249257,3.8618174108956,3.5888516471642,3.49453759361102,3.71173128167546,3.63717130626089,3.74495831619273,3.20186318442854,3.31045305385615,3.8907806572179,3.62444690336338,0.983799342354144,0.93292328554249,0.929904667177419,0.862122546857562,0.920251486412405,0.849253367692999,0.637715844558562,0.639941142154919,0.676258212261453,0.687757860716305,0.672553686346112,0.723696422745883
3,0.0223583876752164,1999.99999999998,1000,0.343,10.197478375,-8.87483802971822,2,0.556602008974111,-0.220340622573828,-0.193972792937324,-0.138269399654105,0.675109626328801,0.312175418043333,0.263723694370125,0.420668016087825,0.188291571848739,0.231418087356906,0.368590194833226,0.0445796175926652,0.0313832626651966,0.542338066872327,0.575982097912095,0.52644944193504,-0.208719866637318,-0.11035736326473,0.360596458333328,0.299419466182341,0.414303677593834,2.63216056162499,0.383951565222159,-0.0645143336046086,-0.0332784379816185,-0.0102272453449119,-0.00260015965386164,0.00306669112410075,0.563378004458693,0.141229672264271,0.276697287700555,0.484806033047116,0.0456412320256023,0.231170466425787,0.0483286207518746,0.156116923407895,0.0449231657684289,0.360610957999895,0.0467953985373679,0.246448372361401,0.0465351010114484,0.132173089637939,0.479211043528931,0.802274171337399,0.173937412794745,0.218268202800124,0.271287759087703,0.439772842254578,0.16912403721402,0.3,1.51870605979574,1.75443688676618,1.30827793205154,1.81890228099771,1.68917396343389,2.77353136203443,3.91093752963568,3.94017180180835,3.38104064228852,3.84340019005598,3.75657123198079,3.99996897169083,4.24838410057789,3.06023407241435,3.18188454418354,4.06238186956534,3.53860484248842,0.964193886628174,0.863655721453793,0.988854308435235,0.796148689287354,0.91396250560494,0.826894482194295,0.581853337327835,0.588697442625201,0.54170200720295,0.692906950245715,0.649668540791143,0.801149026951938
4,0.0321987514749136,1999.99999999998,1000,0.426625,10.2124588333333,-9.47403944582552,2,0.538556874462632,-0.228573137061292,-0.0707838722317012,-0.0658967131524773,0.767771961355243,0.371720310743111,0.354688368275072,0.341148881454594,0.150792649114283,0.149480687380484,0.250258532406984,0.0478742379101466,0.0527114801032322,0.567700293912791,0.663875370599536,0.606133810083414,-0.188486150517941,-0.127227170397529,0.369500085081063,0.325289262435991,0.422662947049104,2.6547237439277,0.386275697747437,-0.0582500944706854,-0.0348793843737246,-0.0147163384055753,-0.00132124164958728,0.00707018780867031,0.51159370854603,0.140661329600091,0.266270908479629,0.519123083829414,0.0454562091291965,0.205150592395454,0.0469783119889728,0.146382529091006,0.0435189808815349,0.359619918630404,0.0426517599186029,0.233443885616362,0.0450351965983061,0.123448862259668,0.428270763388539,0.745969287218169,0.180024032744753,0.214158733263269,0.263983902402211,0.446154092236936,0.158282595017745,0.3,1.3914664405469,1.82467612168078,1.1691631299186,1.85528750442261,1.5487820653249,2.13170425441051,4.14348062168992,3.65554257510819,3.11733354562409,4.50180337699091,3.87852903170816,4.14480496970092,5.08408090327774,3.01446093454736,2.70585402497879,4.32207791804589,3.34013676244832,0.947967279543164,0.723230861215137,1.08238175726059,0.693517197266146,0.889683479081062,0.799943373885633,0.515359466386076,0.529680122859425,0.364222874812634,0.717059970489604,0.575359217633062,0.923065314911802
5,0.0451557245108019,1999.99999999998,1000,0.43525,10.5231562916667,-11.4004375938873,2,0.523664779626259,-0.232001730211473,0.0387186776054556,-0.0540727725760601,0.840689462041244,0.409880390550681,0.441501774061548,0.288411480283517,0.116907855306943,0.0555151952565904,0.169293676733259,0.0332662942341931,0.0475284316132197,0.602525520053299,0.765712147577926,0.752410187196785,-0.115030133047452,-0.127629024279768,0.374144924878357,0.348023445118472,0.420180158578606,2.6555067544001,0.389623490646921,-0.0500863399383511,-0.0346703808974109,-0.0173493960962615,0.00849920726309004,0.00926055112396805,0.481953451001742,0.142543155976732,0.260689186781895,0.537655036588172,0.0454777563123167,0.185192432852808,0.0451669988082187,0.141246023822363,0.0435068004278059,0.35878520361119,0.0394802313046126,0.224773801856381,0.0439034483449752,0.116138557988495,0.393554959727704,0.704276657653998,0.184607585528468,0.217006215671595,0.256742374250865,0.458209521008205,0.147630722112354,0.3,1.30169659210238,1.90970637134231,1.08502582860495,1.86321911302401,1.42900583666678,1.64443748084312,4.52047431072032,3.34064546134914,3.0085701538221,5.02612220902324,4.04429688782793,3.813610211632,5.68317387937448,3.0639644469542,2.22841353572347,4.48116778955893,3.24051021211924,0.947840935141262,0.61289550181224,1.18897687950108,0.597255387719816,0.875939918014561,0.773792128197376,0.434512851912221,0.525771203284643,0.284835215823742,0.723760668297263,0.504037125536294,1.0252396532892
6,0.0628624968849056,1999.99999999998,1000,0.384,10.3310085833333,-14.4116688255888,2,0.507535286282106,-0.232490393637302,0.0338360636486207,-0.0732432623627757,0.871815140513746,0.410893930291883,0.462472636220827,0.292172301868406,0.112777035073893,0.0368820818625383,0.160479236933131,0.0385828221553938,0.0405675860245058,0.651624046048253,0.826882917839483,0.853991752635006,-0.0369800383944498,-0.112157014905495,0.373828614565729,0.354404039024853,0.416643618753537,2.6445959744508,0.368578116738556,-0.0463201027661999,-0.0319410036492466,-0.0160422069496921,0.0188385149002936,0.0077805221916085,0.466921843661086,0.145252969698997,0.262619812350014,0.533647673797083,0.0451974941989637,0.174202967071436,0.0439094616064993,0.139182752193939,0.044888417438757,0.356504184725933,0.0390029515128923,0.221657849962688,0.0435306523333702,0.113651480970373,0.382328693374784,0.691545867473821,0.184146235612899,0.221623642400702,0.254726892983519,0.46342966990858,0.139014561360412,0.3,1.27213538288468,1.94267080811024,1.04926803330529,1.84563191947138,1.3621895926594,1.44315034313515,4.88610955362106,3.19396670212643,3.12151606992756,5.08485995380972,4.24560246621025,3.50540852885512,5.73921187777548,3.08491569739065,2.0465876884343,4.84589270747254,3.20415353302567,0.976032441699099,0.576123855534333,1.2431008010564,0.536796974547743,0.875909675503803,0.751856255115643,0.348084329358717,0.53891881439417,0.292939588567487,0.694399651251722,0.50785315201128,1.04709513647758
7,0.0858192824346107,1999.99999999998,1000,0.279375,10.2564969166667,-17.6320299855907,2,0.496372063779024,-0.231376745127779,-0.0210434121648873,-0.101452406161263,0.868168256812348,0.368901692891929,0.460658373035037,0.30863923720745,0.138480272947007,0.0516686956186304,0.185919496757189,0.0371030671730242,0.037310849261725,0.702477866289234,0.85459856867458,0.877184144592552,0.014955941148193,-0.0925846101386937,0.373706060802218,0.350188812218119,0.414718147621231,2.63142202019065,0.35109270735765,-0.0445191013548894,-0.0292377565596824,-0.0114492448279176,0.0224095051614901,0.0050126667014988,0.454425881540656,0.145847525099078,0.266746371172678,0.518200258863651,0.0444991979259575,0.168461886292595,0.0430297820732507,0.136372964086339,0.0466571931344944,0.354753355220827,0.0396882872678325,0.219866885239924,0.0433500691195067,0.115181240281365,0.377982891627062,0.690012506253015,0.180362676823262,0.224485199029664,0.25426838256696,0.458412212781598,0.133486462288905,0.3,1.28879095826309,1.96209932977025,1.05853792174935,1.82640436710594,1.35560928211807,1.39646061276764,5.10983946608139,3.15293337112501,3.17426778349946,4.69998681850434,4.4764097684894,3.43932785934023,5.52940913086841,3.03304988012989,2.05251297485444,5.15874844936665,3.18401263888327,0.986212054266148,0.563102994805701,1.28801492052259,0.51879926857785,0.890226668849742,0.721090187092546,0.286550459416845,0.549942369180767,0.329544699114299,0.667242566226662,0.545367321296496,1.03273776569977
8,0.111304671973989,1999.99999999998,1000,0.24875,10.359529875,-18.6560422631312,2,0.49489262283435,-0.231468705570672,-0.0856138185874777,-0.115687449652596,0.847087035807106,0.307644349857575,0.431293376418535,0.336615738656264,0.169097192348808,0.0743646444457845,0.21789798345038,0.0322571127603573,0.0395118994592195,0.748636110878427,0.872631885200422,0.877653274381571,0.0127874395852504,-0.0839326890773686,0.373447191441479,0.342100248504503,0.411966223339253,2.61521240554676,0.329994068020539,-0.0431879181973284,-0.0279873311835677,-0.00562195871217743,0.0221138893659811,0.00315211094009822,0.446295662300011,0.144130745956934,0.269982236784574,0.494317641652076,0.0441317182357833,0.165688473917098,0.0428279931668692,0.13276967627593,0.0475520230779983,0.351822430154663,0.0400547046787853,0.217315069166416,0.043180129930459,0.118534276478293,0.373895144914265,0.68760457094564,0.17328630615835,0.224319066184309,0.25410569083592,0.446821491246122,0.129267900642108,0.3,1.32221925159274,1.95528950888863,1.08828785151285,1.83028125514939,1.34384249243872,1.43167386524576,5.30268257719915,3.16084114494677,3.16581987029647,4.21178508242179,4.61602943575795,3.4124767519072,5.27763251109583,2.90141194274988,2.09285232251122,5.34192159665038,3.13167468485762,0.988166925809715,0.567536002929389,1.32414802912194,0.527345953110253,0.898183589434736,0.730038796449902,0.270676048758525,0.567861098417519,0.372762173187812,0.63994178813895,0.576044324356474,1.002360951022
9,0.137479748226482,1999.99999999998,1000,0.23525,10.4246670416667,-18.2947796347276,2,0.495457275912557,-0.233137481444539,-0.153434168147231,-0.128779005815836,0.818846043106179,0.236050204253998,0.383419141714813,0.375120917552716,0.208507788027746,0.0661627569630018,0.261287186120098,0.0217699975966618,0.0439600568094519,0.779388868102177,0.886463437859357,0.875006688553758,0.0149523601768157,-0.0837188993948968,0.372358632251381,0.3351309669848,0.412508988172914,2.58870411864893,0.303745523758814,-0.0426800641193096,-0.0274958914701885,-0.0012031687095625,0.0196964028969392,0.00232316886134116,0.439471861004587,0.14287749191566,0.2722931104893,0.470187831266516,0.0441109706956465,0.165009329750735,0.0430497428761268,0.129151624260815,0.0475285650126279,0.350365014153013,0.0397519061321758,0.213760089602204,0.0433003557889837,0.123676613154185,0.365467812983077,0.682569677220879,0.162886937938746,0.221733313886903,0.256933813216286,0.433745119534216,0.126087455076626,0.3,1.38781401485742,1.9227421092181,1.14125594574486,1.84422865919835,1.31098597663714,1.49107528096451,5.55856944910565,3.17772349422463,3.18934541550123,3.79431799628585,4.74713327053826,3.3680659002903,5.0261310889551,2.85929657577786,2.13218791373035,5.36808001350136,3.02049064334533,0.984811498150695,0.574219765944961,1.31833979119988,0.567447060035559,0.879923631976048,0.759477691366556,0.258205841464607,0.583908038551851,0.400399095632872,0.627417331489214,0.584638446674392,0.973699864666139
10,0.165094950239454,1999.99999999998,1000,0.20925,10.289620875,-18.423630099267,2,0.502219980841494,-0.232626769849832,-0.218349905416922,-0.138521243707466,0.788731778628795,0.177809737433735,0.348778914492784,0.421896587093487,0.240213258806268,0.0727517817525475,0.305754540493348,0.0143616403524113,0.0520742857411962,0.810318141149577,0.901345211919162,0.875329932504424,0.0398199283383116,-0.087312133107479,0.374834273467937,0.328843602744475,0.420896110326338,2.56057276870786,0.273343974091093,-0.0413794717009801,-0.0270825111586472,0.00206008942331576,0.013287068188296,0.00271498906322407,0.439469991125596,0.138168219980368,0.270640251892653,0.447261536941288,0.0438700311298433,0.163774814097816,0.0434882184618204,0.12480009531293,0.0473884362049005,0.350814183268838,0.0395923368845232,0.210456489305172,0.0432716352447362,0.13062925349617,0.358940815617628,0.679141734674049,0.1505696363002,0.216123821465809,0.261186442132398,0.421587911103206,0.123785090813366,0.3,1.48613209206835,1.8881977740934,1.21102871383386,1.87752370069054,1.28006784284039,1.56894925034426,5.81930391427845,3.2053032722776,3.26491900230797,3.3675818150553,4.89135189255061,3.29445409143355,4.80700536906063,2.93129013680004,2.14118308806761,5.43443582510299,2.91079648246663,0.995349337045827,0.582517502207692,1.3310459934784,0.632487780693756,0.848802120302872,0.808240318670392,0.267291066014009,0.600883575202509,0.450117235162559,0.613131947895967,0.598240256560743,0.969932402979958
