stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot
1,0.00618220422943972,1999.99999999998,1000,0.1975,27.34118075,-7.80133500368593,2,4500,500,9,0.58765694770858,-0.205052395376435,-0.302072710560459,-0.283389235516133,0.538256575647971,0.236865896214504,0.234201461685388,0.514465501415156,0.235197958627775,0.260061410630916,0.488131201291852,-0.00224900826079293,0.0116406250547578,0.486672061779165,0.51431093322064,0.533802277669313,-0.194788928220747,-0.0898705037516458,0.351051603554153,0.291997945908738,0.403631310478701,2.53260361236704,0.452682121950239,-0.0732610406700744,-0.0337685180406683,0.000416180990991271,0.00365043151710547,0.000874822201786829,0.688811897087621,0.142976158012012,0.286621453198072,0.464797228831615,0.0462348833959523,0.271809464863722,0.0466130163966953,0.174334862063046,0.0460908306696037,0.36446594675342,0.0482217819420069,0.278683900702922,0.0472104484350468,0.136879580881142,0.529076154663315,0.91650004076966,0.177398873626205,0.228080322598908,0.283586607700484,0.445812737841965,0.179951095785896,0.299999999999999,1.69578980261664,1.655626131672,1.65371182078229,1.77288105255866,1.70372926291932,3.46400953259559,3.61862849275891,3.57833797175054,3.62664360926179,3.50674127066969,3.65961425011594,3.1985146449024,2.96718804765963,3.49029757469279,2.83848784164119,3.61217292972888,3.6158563514859,1.00080689123822,0.956480346095146,0.919145683305604,0.91240049286725,0.681506306779709,0.704889915074928,0.69544211998735,0.71043458359043
2,0.0131841090549075,4500.00000000003,2250,0.2985,29.110833375,-8.04503439698516,2,4500,500,9,0.576674852291943,-0.212614107566803,-0.322418212731277,-0.277761555751591,0.574811144891475,0.228461211069971,0.245291402078887,0.543152373736259,0.265400352113221,0.18873366412695,0.50290535490605,-0.0510332427827276,-0.0301211566472562,0.477781902850805,0.564176554532677,0.528724017490283,-0.113176093930438,-0.0856226180090474,0.345141238558977,0.292087427935039,0.410659509262681,2.55170309153974,0.402795912678378,-0.0676731917812348,-0.028938048027872,0.00301057757803133,0.00864956245599714,0.00251544360086265,0.636558052434328,0.142563658964531,0.272093700057851,0.453666920891972,0.0470269036810192,0.263603446035956,0.0469407513569387,0.163361197533545,0.0450288044548255,0.352216268548726,0.0483142107483985,0.273829639393294,0.0471721073862207,0.136521730160219,0.507812641004513,0.902840462985241,0.164718395132692,0.224237884768116,0.280034129444549,0.432257567867534,0.169974208320626,0.299999999999999,1.69060443080424,1.72153127984194,1.57397588273096,1.79287562360218,1.73191814106028,3.3412706290285,3.71512804535448,3.93242033943086,3.86967245913032,3.28289449411389,3.89199438808793,3.28409562697859,3.0510964230181,3.15034763106315,2.78998958719211,3.61356210538948,3.52290823253396,1.07438278842564,0.96360779782183,0.935962483450739,0.879967811218458,0.710726098064,0.684334327591901,0.67763330562963,0.696752020704941
3,0.0207267493548733,4500.00000000003,2250,0.333875,26.1877410416667,-7.88839545307511,2,4500,500,9,0.5518328539677,-0.222112576313499,-0.349160953077503,-0.283805108446409,0.620150932457367,0.24412519112966,0.286538013335427,0.567662674788544,0.314527133099301,0.154229377331715,0.582565734213296,-0.121340970186953,-0.0898614907974141,0.490659422834973,0.632868014730072,0.502170387562495,-0.0250932298407726,-0.0812053057903972,0.336574999414806,0.28561989200757,0.445188807407148,2.55409407367791,0.323670071408349,-0.0638436325472459,-0.024169076765181,0.000838590602354562,0.0128609676547565,0.00306625466207065,0.60766437553863,0.147566761038905,0.260204021476066,0.461705969658319,0.0483027951053589,0.260094391062638,0.0478081352350068,0.154999373494247,0.0429075758722429,0.351565931301876,0.0486075129963032,0.283647932103323,0.0459734863269774,0.12933954488742,0.484123951838466,0.882775484088527,0.15095922014262,0.218354504448973,0.278201424084395,0.430294400952566,0.157670450689317,0.299999999999999,1.64929447356725,1.82078630168056,1.61624345542087,1.72055876869679,1.66185093447116,3.312033818004,3.809787283736,4.02342461214205,3.79140596460124,2.94446947324347,3.87154123079818,3.13488736160815,3.04905404537795,2.7019261924071,2.75994310688597,3.51276958168193,3.30470022321523,1.15617293084604,0.96784122928508,0.981226765816078,0.848002424801618,0.70898975910019,0.682516749169976,0.669187235671985,0.7090720447274
4,0.0304401736952601,4500.00000000003,2250,0.418375,26.522920375,-9.23272535807413,2,4500,500,9,0.530792800565846,-0.232338258177744,-0.394528778163811,-0.284494951868124,0.669768854932838,0.258044071178402,0.327370422106227,0.596713488036547,0.357417541318981,0.122234680600156,0.704730701001186,-0.152777199419038,-0.117967158840634,0.522648916337371,0.693935909328633,0.454339053481271,0.0743570103875069,-0.0686793225715037,0.331107072752786,0.276651996702255,0.481953919039526,2.54898463668241,0.254503977313554,-0.0656354843279751,-0.0176479629124018,0.00218948950543941,0.0134667439029196,0.0040055004895836,0.579383101564586,0.156576781075531,0.247471456766787,0.470329007395908,0.0513631056929023,0.261490915843395,0.0488337216844969,0.146588069892249,0.0409904653163616,0.347570950297759,0.0494145757164915,0.29694652127349,0.0448093379221911,0.116654552810975,0.460131585326278,0.871686569121058,0.139025762678689,0.207174186226885,0.278783509687808,0.423945514746859,0.147113712499546,0.299999999999999,1.63100599466248,1.85772101303821,1.61002424949045,1.6152869458747,1.48980413229855,3.26405287558043,3.79758571400084,4.08806440733992,3.74541702247135,2.53987722053137,3.76518640209075,2.94201538290002,2.97255217192379,2.15033950632431,2.65939969639576,3.21569469334034,2.95115513256601,1.21089320644329,0.969750888604488,1.05440742783672,0.844186371459568,0.702718228500417,0.647440325771666,0.686805729654058,0.709941168283285
5,0.0447515355127003,4500.00000000003,2250,0.388625,28.5201952916667,-12.4106581222672,2,4500,500,9,0.538493240150181,-0.236481872843562,-0.37755684436317,-0.281500789803312,0.715528855380958,0.242222045614095,0.31953076532974,0.604961203312722,0.365068667893684,0.106204179090131,0.751243402863521,-0.119598057740707,-0.105724682475605,0.55459396203831,0.712704026377557,0.439824685160239,0.10225212503019,-0.0671293363007364,0.32909269078897,0.280528436365094,0.48734652099946,2.53888929969739,0.212794326481032,-0.0606077897571728,-0.0139098540459782,-0.000124635056387653,0.0140626361854799,0.00265691936465108,0.556393549054813,0.160839148864264,0.242531268324029,0.472945893594879,0.051766907048461,0.258137062498449,0.0500039985512102,0.141313373398323,0.0405738334342371,0.34729610503486,0.0487574496449189,0.29909484688659,0.0441319831776764,0.111799533364144,0.449549301529718,0.853300395021374,0.131254704161494,0.198109443369165,0.272463258165303,0.429284570581114,0.1407709197146,0.299999999999999,1.6226991619208,1.76460412131472,1.59428727582382,1.58720149846283,1.44528615577254,3.26308036204099,3.66386260863019,4.09611017713453,3.73773244409427,2.35126054724924,3.8485742336476,2.66188856564583,3.01855451485912,1.90658048161805,2.62797870962855,3.1903062502654,2.67460759339847,1.26217165855523,0.972374494156818,1.08036956734581,0.837907339077517,0.679661982036797,0.658949505496445,0.71156994504659,0.728202656353373
6,0.0609793190838152,4500.00000000003,2250,0.279125,24.470759125,-13.20320556344,2,4500,500,9,0.559705457999614,-0.235343568878216,-0.340074014169392,-0.230127006996737,0.73793566491387,0.186933687948253,0.266867237724797,0.599583449366345,0.33740220738434,0.131061536546111,0.731653376060807,-0.0616619970093534,-0.0784357376266791,0.576101176400628,0.741952846707621,0.450456322902756,0.0723638550651456,-0.0685108874116954,0.33056688521271,0.290162315862297,0.477190363028686,2.53763232200337,0.203185888151638,-0.0603930316502631,-0.0136740583131299,-0.0055473015187092,0.0179379939797266,0.000904750789071516,0.532584011063092,0.159145991328068,0.236752878638018,0.466596158572023,0.05076277282887,0.246592902984865,0.0496850340181352,0.137141610906231,0.0400965824671646,0.343177683532301,0.0484086963560925,0.292017714302294,0.0435569728550872,0.110518694015504,0.448486819551809,0.839576302600926,0.128273282755428,0.193169359545215,0.268933482920291,0.422951054527509,0.138273644514002,0.299999999999999,1.61162577461915,1.73945670740252,1.55897380421787,1.58753204404009,1.45858990518062,3.40549078538247,3.6859331563754,4.27065515444099,4.05828794102832,2.31231615871922,4.13901331882224,2.59659178777084,3.07386774254039,2.12394079567365,2.52035340905031,3.2159274293962,2.71283730852792,1.29705453595242,1.00091279699552,1.11115965952046,0.868433106671401,0.654906720422923,0.664676611235058,0.749374895131034,0.714529113193093
7,0.0766118333397247,4500.00000000003,2250,0.266375,23.6115155833333,-12.003246074492,2,4500,500,9,0.575090304786217,-0.236097213516337,-0.316540168756629,-0.173096418332559,0.756542692394227,0.174196964058373,0.195537186941876,0.569193815712691,0.338871767482659,0.13868218668321,0.696849034537753,-0.0117817009428951,-0.0530748720631242,0.61985092918985,0.763991533709465,0.474623292562082,0.0637503309360745,-0.0661647603503977,0.332732409284204,0.305667962014887,0.459914878419944,2.53984143634857,0.199521057066997,-0.0576901614541505,-0.0129147768158992,-0.0112030747145986,0.0208176274826965,0.000942905712117042,0.505093982613627,0.154499954589837,0.230077564465584,0.459379226585231,0.0509346400070276,0.23075436136963,0.0497722261712999,0.130646193694862,0.0401766115346475,0.339343776641199,0.0494202173399898,0.281071539417744,0.0434785032284189,0.111690163982212,0.444960758076889,0.820185115815101,0.127685550369836,0.189130012098238,0.261508477529854,0.405064455487013,0.134333709278575,0.299999999999999,1.57787095069115,1.72306455218298,1.51486026369084,1.64889431541427,1.52006934877619,3.56271883138072,3.55177752205125,4.41140570426198,4.35658192041017,2.3201683901387,4.53037710701366,2.64754595821896,3.08155092255088,2.54558026801554,2.47014019113166,3.18940323987295,2.73020132038195,1.31969408595915,1.05207550304053,1.13362868410083,0.89519685718129,0.665756552902064,0.626741479596319,0.789435734888963,0.706557974024504
8,0.0926128519317778,4500.00000000003,2250,0.266875,29.8800092083333,-11.5125443046354,2,4500,500,9,0.575293774999342,-0.242605256319281,-0.323149215373399,-0.137948595836014,0.78498822784212,0.179407001371498,0.143371632218835,0.555744989078914,0.30853153463707,0.137327103710066,0.635525311900992,-0.00567519591434577,-0.0293697570552527,0.685859729236037,0.786768948914032,0.52836415833612,0.101430859501008,-0.0600629438023175,0.332581073929355,0.312075220890434,0.454065694880607,2.54761227850718,0.207642963973973,-0.0558494743941693,-0.0128204916783673,-0.0151499883999102,0.0212475297119229,0.00144026705366583,0.480119772394283,0.148859674443607,0.221353669867278,0.448248667699319,0.0512945610505274,0.216310956176361,0.0494809457558592,0.125032829152809,0.0409094325989439,0.33677366275932,0.0509234489316775,0.272675755474691,0.0429876959075918,0.114844221900864,0.439318405520019,0.803821056091392,0.126487446647373,0.185386574613032,0.249689856942852,0.382812984720255,0.131064284709113,0.299999999999999,1.48667862091919,1.74719220669198,1.47108972400541,1.69392015022302,1.48850170958664,3.69997334729891,3.41086852029608,4.36601110240496,4.67771029306581,2.28276302578189,4.98532328073245,2.6286132101441,3.1788111480398,3.10296260568886,2.45689946705335,3.17213862740049,2.61094610003359,1.33742036398497,1.0657675935715,1.12462396493505,0.943597409080478,0.749793687739962,0.58747862724227,0.811521726055505,0.74165587050577
9,0.11191578884609,4500.00000000003,2250,0.27425,25.016880375,-12.9564160663077,2,4500,500,9,0.583401226153539,-0.247037871241609,-0.312186173207824,-0.126487181011241,0.797690041046423,0.183474845535526,0.0837320596270817,0.530533133830338,0.286607234320847,0.116719727177316,0.585430073072537,0.00193964223912773,0.00203953203413869,0.746141423005521,0.814321036170588,0.594789813962677,0.116511464090701,-0.0430186709246007,0.331707269955355,0.31009603815622,0.45107752158716,2.5576968522577,0.218341125022968,-0.0477019686477861,-0.0118112902394042,-0.0207722506677489,0.016505492077129,0.00151884803947141,0.46503445408962,0.146111440622315,0.213503064270903,0.43040870542982,0.0507807737103296,0.200774277081029,0.0486263239387706,0.119942693378144,0.0419930431742273,0.327245045054253,0.0526364439772887,0.2606951951727,0.0418640521400426,0.11641157354614,0.437239178800976,0.772173011080756,0.121943706847511,0.181872715359189,0.237532301218855,0.370428297263091,0.129008785514682,0.299999999999999,1.41605358664928,1.83687683719911,1.46271253609526,1.78883845759676,1.41055374971353,3.88846582428079,3.19133182609454,3.97164768867577,5.00208205816781,2.21127060659761,5.3491162285078,2.57003552213758,3.32740081061257,3.55223033071186,2.40092657133614,3.00865136570904,2.45571998062387,1.33982334228514,1.05314922732723,1.11491483451224,0.998526155576228,0.836519470797482,0.596636867984564,0.845169495488233,0.840512239402837
10,0.138305880973305,4500.00000000003,2250,0.29925,20.935516625,-16.5690551455141,2,4500,500,9,0.586491878064001,-0.249252018330082,-0.297549077364673,-0.125644945840403,0.801723800607621,0.192440854221994,0.0336553640307159,0.515228518127039,0.264515470270316,0.118638814289334,0.506391296803341,0.00149075305829896,0.0263602920686695,0.778252358933747,0.831130404913363,0.661423949904415,0.100807719526501,-0.0329300219384215,0.333749172965983,0.305200029646368,0.447610320581417,2.56176070719637,0.224725931979371,-0.040203217544173,-0.0110539721310358,-0.0234859109277358,0.0103213609301907,0.00115448447482229,0.458339410990858,0.147468191912125,0.207974935950387,0.413816997299102,0.050058223511449,0.185329791974197,0.0477086414262744,0.116680939060357,0.0425847211887592,0.320036849311819,0.0543835184824304,0.244833327066361,0.0403073369519774,0.116407934646937,0.427285648212525,0.74566444233873,0.116329460945736,0.17782344168019,0.230045545988746,0.364403515844694,0.127491873234537,0.299999999999999,1.3740790014727,1.91061465639107,1.42800598111231,1.92248656983855,1.30756503872401,3.82605442493824,3.01796652352883,3.5254702650364,4.88325784948061,2.21249071138677,5.54678246626478,2.42085331444576,3.536812913034,3.64540085729358,2.21679164660504,3.05828493832951,2.3261547758691,1.33753822261943,1.03471785214359,1.0962604912015,1.02017506498018,0.878992350114819,0.645393090500857,0.849777276518543,0.946525839120771
