stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00618636742580986,1999.99999999998,1000,0.20025,9.05779158333333,-7.84615522436837,2,4500,500,9,0.5923751574737,-0.212542661772941,-0.321385712840967,-0.243270751016169,0.540383005345197,0.251841458272677,0.220013757699226,0.476074609088134,0.220007770556011,0.228684567781324,0.486408829529829,-0.0197871668051543,-0.00112972688964437,0.529875196056466,0.509114678066763,0.505051790670909,-0.166022762195172,-0.0999696390640287,0.352218907729753,0.29047004000671,0.391794719698683,2.52842806394447,0.418783806450509,-0.0720539215120687,-0.0357390215367771,0.000479727824667356,0.00295626856584085,0.00194796137441863,0.670608889985042,0.144254493429538,0.283989208622207,0.4583384736765,0.0470642073571064,0.270758126162229,0.0473828690769484,0.180077117259594,0.0464558734526459,0.375098347020346,0.0465875002677711,0.280262448635326,0.0458049420570357,0.140298865103981,0.532783621640035,0.909750223161163,0.174081298969852,0.231334004728428,0.279669208083679,0.474922076915551,0.180207809476366,0.299999999999999,1.61087750965899,1.65826204674005,1.64879903437016,1.69317251208503,1.7366112992862,3.33875132288521,3.5187652963025,3.54912208482989,3.60940389432094,3.67576382077007,3.51629803148328,3.63979604097201,3.44936270630491,3.31222191132109,3.30844508784769,3.45569548400761,3.4173094658857,0.960235311695939,0.933427381259084,0.944491170619628,0.913781239427234,0.919835517237051,0.944270806277064,0.680142533992191,0.685812072029456,0.673899800245714,0.667973816046202,0.702762619833917,0.666915597416357
2,0.0138099814530577,4500.00000000003,2250,0.211,9.647405125,-8.7202259628661,2,4500,500,9,0.573092022365223,-0.206342740453258,-0.370048196562219,-0.254869766158948,0.58789693849141,0.246028827539934,0.185423207829881,0.470054238991542,0.202165019429172,0.23047612302887,0.506501070666272,-0.0122397303284522,-0.00747213389085444,0.546142215899124,0.516354476943701,0.521390776089486,-0.0874639987949794,-0.0880552864823027,0.3516577749357,0.294194121088047,0.387467331242001,2.55049144961426,0.388280658852746,-0.0677992426157909,-0.0320500050370126,-0.00219382243800067,0.000724456924456654,0.00377686618213752,0.615780620840103,0.141026516148938,0.280918627655266,0.443045231707325,0.0469744279625462,0.259181647405205,0.0465684099885055,0.168330624061769,0.0453951937867731,0.37657360610141,0.0477178666659688,0.279754587750126,0.0458198147906785,0.142792986626809,0.509080231776269,0.886756247032192,0.164166761595933,0.231049551347623,0.274322074814481,0.459065119568104,0.171359745590284,0.299999999999999,1.58677705531907,1.67412144563763,1.52393545192371,1.66949611197434,1.78535689475811,3.24005432627229,3.73424859071933,3.80843030052024,4.08858523686609,3.70486907949853,3.99729022645009,3.49913942181297,3.47041264662999,3.1185154300339,3.08518050152839,3.6854069835449,3.73202602598296,1.00692434229373,0.966422020844256,0.937774075603141,0.890098714334298,0.977221149781334,0.928472434398322,0.655391819990255,0.653613196320495,0.670288113065923,0.657932509639572,0.733484382034105,0.662575532155638
3,0.0227738782005896,4500.00000000003,2250,0.22925,9.53710158333333,-9.40016668508251,2,4500,500,9,0.547825035178844,-0.192155488129009,-0.380873579752174,-0.256961941889564,0.647896924035954,0.235386955566361,0.123365626705853,0.451932980874453,0.160783144568537,0.212745785764009,0.495039484828255,-0.0194102506074202,-0.0196926740247969,0.560862134607321,0.522082640433427,0.547564737072775,-0.0296136630788267,-0.0682687936523308,0.3514510498648,0.301393592604351,0.38380207445545,2.5325749595362,0.338952988272728,-0.0583028610927853,-0.0288932607506116,-0.00357076330149344,-0.00372021272933887,0.00950088825963594,0.581710097566602,0.142583783295909,0.278229239367299,0.438035656507523,0.0472728898941158,0.247673562733606,0.0464565391875261,0.16356317195328,0.0443565753439951,0.389144524759817,0.048186052797932,0.273548417317978,0.0441464270883942,0.145003907309872,0.482456112317074,0.848037589995179,0.152453993268683,0.235120501516233,0.270180267986782,0.463245849707001,0.160687419503145,0.299999999999999,1.55945403700644,1.62260866899478,1.40771469588425,1.72163056668402,1.81743867855667,3.37169723912767,3.45259664069296,4.06722294737229,4.69893883153085,3.76212240794627,4.62699516608095,3.55205863771316,3.56317166742595,3.01011344694584,2.79157054187419,3.98135024805793,3.7968311704608,1.03063833760038,0.979779467734479,0.955486016209965,0.883144420644679,1.0454830262194,0.872606986677241,0.628448478891245,0.660526007673237,0.633043738479061,0.584451729282837,0.813497657039066,0.650158604877628
4,0.0327998906075496,4500.00000000003,2250,0.2705,9.52960120833333,-9.67424743934619,2,4500,500,9,0.518705371027463,-0.180931983655213,-0.382146731789174,-0.267535482461043,0.717966228508382,0.193450395380165,0.0470989008301815,0.458473027251839,0.129897387606002,0.154079689888353,0.455047943400942,-0.0372284138120732,-0.0146534859342361,0.572822351935087,0.54483941782261,0.581227636854147,0.038765880346236,-0.0501449183333735,0.351556182624808,0.317851323983102,0.37860612559853,2.51138323399556,0.292132276347351,-0.0519619054960648,-0.0227780960797339,-0.00594812638482727,-0.0124681937019657,0.0139176057988898,0.559485195903883,0.142909446011039,0.272502688183184,0.437673183110662,0.046302025190789,0.231881948428492,0.0466159929140471,0.156122752207374,0.0427651819129241,0.401532346191971,0.0492511009811275,0.26232170360958,0.0438154668305614,0.147232277193838,0.460817183366002,0.800176777964013,0.142968791457752,0.232168842537779,0.261569332546179,0.465475447421419,0.152797194949206,0.299999999999999,1.57076816394934,1.64179836972404,1.38689383622658,1.69554698192469,1.78753368738385,3.39048930321245,3.10873247117617,3.86396651511888,5.3778901663547,4.02323244114667,5.33236122992092,3.64793403495877,3.46421841423284,2.60408555315338,2.64531033600297,4.45925947746443,3.4158145569753,1.08397180079047,0.940987391589189,1.00828730095979,0.863436913613701,1.09705853068027,0.856859819553199,0.574270231801085,0.678078057169854,0.608808547514823,0.52980214029833,0.899454983480204,0.657032812759251
5,0.0451043578856928,4500.00000000003,2250,0.30875,9.59544670833333,-10.898080018302,2,4500,500,9,0.505413061274606,-0.181920949351398,-0.357243023941352,-0.223333528710131,0.774008967463164,0.20426382896369,0.0102432804955412,0.485067657036947,0.108438535226811,0.0955337043331771,0.462779579899312,-0.0115844399097553,-0.00437366468209924,0.586404804062182,0.612415999892446,0.634056678151925,0.0521195733632314,-0.0329319908367786,0.351085264669271,0.336296969927091,0.370261614699251,2.52234883756767,0.262788377278406,-0.0463579193566241,-0.0170083172366438,-0.00764923414604721,-0.015504221614002,0.0146760126726637,0.547183863348092,0.147124353623192,0.272935438547359,0.44230023671329,0.0444247084973304,0.220741819539769,0.0477083469342137,0.151059000609129,0.0405968599023924,0.406289821914834,0.0500440451427313,0.251256653864054,0.0444286759694434,0.147228896405101,0.439497996172964,0.77250641964895,0.134265555476986,0.221506575132549,0.251001934978866,0.468706423118823,0.148707986188449,0.299999999999999,1.61785843079006,1.60623961600216,1.38281906185345,1.67086671936938,1.68312687855503,3.31814083549448,2.76619573417078,3.618431682226,5.53018043187011,4.06837743284845,5.81136815059058,3.64139790072947,3.2608580258192,2.31213901197369,2.56037913891567,4.5473411272373,3.10433797735616,1.14197793525512,0.919230839157345,1.04869892282781,0.853991557946403,1.12427711193705,0.856784634426915,0.55583464104778,0.662478144570866,0.608721485069317,0.486594682238697,0.938251892260142,0.617596311026092
6,0.0608821599670312,4500.00000000003,2250,0.3225,9.75316508333333,-12.9207047359448,2,4500,500,9,0.508692113904768,-0.185186686869569,-0.334083758934062,-0.166885661060743,0.801549693380425,0.22178320255207,-0.022233610680217,0.523502861842876,0.131482585948554,0.04622760931445,0.47313697195688,0.0139775319022025,0.00230021337452296,0.602752834059982,0.667032668552181,0.668949758516308,0.0677167118975517,-0.0231320123927846,0.349892983001909,0.345942605783034,0.36249211865457,2.53138821229114,0.233420030369483,-0.0443859276246737,-0.0145160454741199,-0.00682590439955508,-0.0148440690321467,0.0127345581921743,0.538766793512927,0.15287242805905,0.26979410148318,0.446081632459603,0.0438703128017522,0.212750985601421,0.0487164842894107,0.145272298469258,0.0402921432821171,0.407852584012409,0.0519537604485245,0.2398889246168,0.0445536345621544,0.150715549439335,0.433718164331252,0.763215161278951,0.127990915339034,0.208546773201409,0.237528005014366,0.464223330625748,0.142912621562,0.299999999999999,1.64011636203924,1.61082089625168,1.39784253128278,1.69339826903539,1.60925039362038,3.27904454106698,2.54150342171725,3.55082321212032,5.64940148859796,3.90607771593764,6.10994787918563,3.56730425373483,3.08395607775002,2.25377202915708,2.32636816734081,4.71003051009286,2.83019922944341,1.24514324140005,0.897073375168043,1.04644680140713,0.874872332258017,1.13954627444922,0.856445125672977,0.596872062573089,0.580375024627991,0.596358165502726,0.494270249648687,0.944318896343936,0.599387220799351
7,0.078833850111105,4500.00000000003,2250,0.341375,9.62939108333333,-13.7546918154939,2,4500,500,9,0.515604522239399,-0.186707563903026,-0.320741044083624,-0.100532323214893,0.81748127162749,0.193146966921945,0.00112173310326817,0.541843761664763,0.192302961103643,-0.00704500037852845,0.487729368847843,0.0307132735539882,0.0239539911849258,0.637718833656083,0.718080598312603,0.688305790132317,0.0478324989575597,-0.00979436972203389,0.352713439849194,0.350442254699843,0.355849661456183,2.53346930862413,0.218916723401038,-0.0458510571545659,-0.0150725702285596,-0.00425071947715308,-0.0143660784761929,0.00957908830230355,0.536807308049566,0.158801239978795,0.266945362262725,0.449485699029915,0.0446127626856373,0.205709044092585,0.0492150319136351,0.140742756045785,0.0397579431687891,0.401375501140498,0.0531435440978463,0.231292139988166,0.0435843044161891,0.149111087495774,0.437542700854084,0.762132776596368,0.123263955236388,0.19817772697172,0.230098758136488,0.456165424653715,0.139624315047574,0.299999999999999,1.6492613943769,1.66468491615547,1.4301307283873,1.70233412616038,1.58406611204827,3.48046655056002,2.4374775243639,3.31573407474254,5.79836856700154,3.74828007909025,6.38065736390072,3.43815539620367,2.95912838977919,2.43937960792227,2.24908500946753,4.85644991409113,2.63705500814534,1.33984974389523,0.846820806481282,1.05189442373828,0.896161324312902,1.13127277955365,0.886076619722477,0.63678351101675,0.50110862037232,0.586924888905339,0.43530496512502,0.936078189221285,0.626378089088339
8,0.0972692453763536,4500.00000000003,2250,0.3325,9.72094525,-13.3160813601927,2,4500,500,9,0.523694303016482,-0.18769327176728,-0.288192463648764,-0.0866214220657569,0.819382217849274,0.161467125583227,0.0181994525598967,0.565528980268741,0.246420924689604,-0.0432680959796592,0.496406063882422,0.0275983565912574,0.0387643195456402,0.676301481968167,0.766627065903985,0.720198145444455,0.0516930777065571,-0.00959301858569015,0.35533015291249,0.350970751170679,0.34557464791287,2.54523374712857,0.21277562665793,-0.0447813139227845,-0.0149233814220083,0.000165049598392305,-0.0152856595622268,0.0087468034622165,0.538021195022755,0.160992326253909,0.26360045779269,0.448161044445524,0.0457403725573923,0.202375630409551,0.0489703304015299,0.132733818421013,0.0381393487028959,0.387924213344388,0.0532413183481671,0.227391068078339,0.042942808236754,0.144030416479121,0.438900408566149,0.765021448690711,0.11810982483484,0.190370753993765,0.224874590564676,0.443106854495412,0.136842209886966,0.299999999999999,1.60943283646175,1.70112552296541,1.43020485685842,1.65103305115449,1.56541276655404,3.62626598373364,2.42398668184746,3.19436592760206,5.52434732848439,3.61302456039483,6.60020135226085,3.44768353459436,3.0474355605202,2.83172588728394,2.23943608163665,4.57900146686486,2.52345752263592,1.38252208908587,0.833099847922943,1.04513426616418,0.932162667137588,1.1388677428467,0.90677736024211,0.703301682762616,0.400874560008868,0.545428325774356,0.388824593091823,0.920620537967287,0.650179027494523
9,0.116599287169262,4500.00000000003,2250,0.353125,9.68986083333333,-13.109406677216,2,4500,500,9,0.517622058518952,-0.185142672514772,-0.256462910981493,-0.10999260679594,0.807893560070365,0.147887395689537,0.0315876408855687,0.557303353702179,0.204460655755062,-0.0187342511993472,0.512859624744784,0.0427192158886334,0.0487623650196455,0.702794761523361,0.824692443283675,0.750373776820436,0.0472325014617007,-0.00534742893616224,0.35398750204991,0.358244557364011,0.323443003739397,2.53367889369772,0.202587963644603,-0.0429352802354631,-0.0142056018814626,0.00506158943946699,-0.0148378718729386,0.00704414098031772,0.530578483829147,0.153948156961245,0.262975974609691,0.45770458550287,0.0472127750313515,0.194702868000743,0.0487845799996969,0.127111744214195,0.0365660577301067,0.368798883356065,0.0505348811861467,0.230628353771081,0.0421420739650553,0.135432302298115,0.427580230786829,0.765732228682732,0.114230442874367,0.182240371464538,0.223090108390538,0.425347325572988,0.132461098682713,0.299999999999999,1.53206036867987,1.74312590250448,1.39003218591546,1.59089151172617,1.54725779137452,3.69978059313607,2.39907001247937,2.99253687361087,4.93674734732811,3.40975075884845,6.66578538838788,3.41760071121872,3.36587807920967,3.34902262714343,2.17063350446691,4.80643870916462,2.51377219495909,1.41611102435202,0.812930357962194,1.02791656540703,0.977082430257218,1.2489778991098,0.914757806221543,0.829452243654452,0.293889013307452,0.490505935636657,0.353376588009503,0.831518393278602,0.675267393125094
10,0.139156631538442,4500.00000000003,2250,0.285375,9.64332333333333,-14.3301308698753,2,4500,500,9,0.502130586592786,-0.184758701715041,-0.22928785203182,-0.141413865017001,0.791526055193219,0.124926548623247,0.0568575028040712,0.54983307769231,0.156188741596614,0.0202890382711046,0.532900809399402,0.0400863328592701,0.05086464251978,0.741067080911697,0.862149764685713,0.772226516949255,0.037137597086569,-0.00282405909452552,0.351387875098419,0.361419467772387,0.296878646941407,2.50031254052345,0.189357293474677,-0.0394052987358065,-0.0139358854398706,0.0106911681799772,-0.0146834442656289,0.00582210355457915,0.517157670851677,0.143153816358398,0.264293019607096,0.468488667590739,0.049285643130831,0.18598906593711,0.0484233043951588,0.120870799274703,0.0355417196179067,0.352065388219678,0.0470621198652666,0.235367117880867,0.0420802172591627,0.127899133949727,0.412233919877191,0.753300906893773,0.110194385695287,0.178941103757079,0.224972863538167,0.406793060157736,0.12844735809242,0.299999999999999,1.43347287314757,1.76461136292804,1.330624926071,1.54376749101771,1.51433317048989,3.6924438039738,2.48335139365715,3.13888963755039,4.47506788307706,3.26152394619777,6.805450447721,3.33830346407623,3.70424011637878,3.76019494063915,2.22423522857998,4.86696311683345,2.74183772085391,1.44551719030049,0.868735367004724,0.993603838649321,1.01231046221569,1.35007142970252,0.954481202312747,0.909875255185552,0.221663970532095,0.451149913129841,0.282811426764761,0.722591561678508,0.698264664746963
