stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_s0_y,mean_s0_u,mean_s0_pr,mean_s0_k,mean_rho_c,mean_kapc_2021,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00564967934514489,1999.99999999998,1000,0.2045,11.71460125,-7.52142362678858,2,4500,500,9,0.604624043631654,-0.202226036673645,-0.271177378186,-0.200743790530508,0.533471269614103,0.159006417059619,0.242555868672471,0.501995585458425,0.224304601956272,0.213747455359628,0.483268745887968,-0.0364084316315154,0.0105468129392079,0.497264044776329,0.504323274898632,0.523876039355447,-0.171894299580568,-0.101664603905067,0.356300580152777,0.293997573320598,0.390711836055212,2.52144639673227,0.483026191985065,-0.0711810602527996,-0.0327469336161779,-0.00079092362398762,0.00306753887954758,0.000626105601777383,0.688340385232156,0.142691872215808,0.279450691035495,0.471989250532519,0.0469754229404859,0.267945254222016,0.0459326165950579,0.185206325941926,0.0474151975718049,0.365799309376999,0.0470354763102467,0.281005039850181,0.0465051223160258,0.141280887828532,0.548553284646611,0.923404292295842,0.183052887065751,0.229019393853129,0.285907127169296,0.476803650972531,0.178349705620298,0.299999999999999,1.6828189595628,1.64224342835434,1.6603435345733,1.68449558640224,1.76654969841152,1.84058137052794,1.83553898899247,1.86655138290617,1.78567850912841,0.608210860167422,3.42677199084313,3.62793534675575,3.24085782246741,3.44755876347775,0.906637136551522,0.935639835865972,0.949943257190907,0.734431656547295,0.686309386707988,0.712633252725012
2,0.0131464167946504,4500.00000000003,2250,0.2135,11.065933125,-8.95275900691598,2,4500,500,9,0.609634215639599,-0.206182522825065,-0.2817584310046,-0.22413847648372,0.562268237817736,0.128571367013791,0.254736450168626,0.4936721182572,0.149575884400351,0.245924782828572,0.481297961337931,-0.0282689846291124,-0.00483820375162301,0.488015228874372,0.526260513722214,0.545509594003752,-0.1575462399484,-0.0866771168437316,0.352572607779851,0.301521215034208,0.376027064810205,2.53019836013511,0.444791046174049,-0.0665614992989274,-0.0293663323535099,-0.00164504958115653,-0.00161418689371035,0.000711278849320741,0.635164636097644,0.142032037117049,0.279123780844005,0.461623976396729,0.0464400086548386,0.253789254377366,0.0449251247169815,0.171904944575838,0.0473142682824621,0.360229214455428,0.0466008564538749,0.28548158728612,0.046370471011903,0.138697172169154,0.544279880600641,0.90398243781148,0.171762863313327,0.223486742677255,0.28443221823121,0.46365516811107,0.171877480262729,0.299999999999999,1.61577182557686,1.6607860967586,1.59971898482191,1.71194692126788,1.78055451752016,1.94313286636863,1.80575504305548,1.91211709717609,1.69846380604952,0.619245414229991,3.39822751460533,3.65681705354665,3.35061191594952,3.6424584717812,0.924728508263778,0.941451678719049,0.948941521623659,0.732700646343052,0.718891046296545,0.662034275946842
3,0.0220333405413311,4500.00000000003,2250,0.243125,10.6244487916667,-9.70864601665641,2,4500,500,9,0.607414327865482,-0.212997984649468,-0.266844993065191,-0.196205892379432,0.591892414606341,0.12547519391044,0.234591738623891,0.491973297998233,0.111046236559265,0.354711356447615,0.474455494279749,-0.0140478791006673,-0.0413801749175565,0.479291412905556,0.565007485264935,0.573723784400117,-0.162841161602995,-0.0738681593289908,0.35405628442218,0.303339830054689,0.371900104994899,2.51659160056333,0.406126992412861,-0.0601250393122136,-0.0262976208953378,-0.00363924532869875,-0.00211936776138483,0.00103199421925059,0.587295309266547,0.135813747410754,0.272506852350626,0.453142695348939,0.0467771743444367,0.236957552886375,0.0431253747860552,0.159502568613581,0.0476575266668024,0.343355460279441,0.046002347028834,0.282711996718276,0.0467047345713021,0.139870643040535,0.540200979931871,0.917051391681736,0.159623087039344,0.219266648499321,0.279866118852015,0.463626566721808,0.159598262562255,0.299999999999999,1.51160790824546,1.723540812265,1.46203379776422,1.68974129389088,1.73209777567938,1.97817399570675,1.80766985891759,1.85611676756618,1.64210966274965,0.626536523621646,3.0596862909044,3.58825007546981,3.43198832027743,3.9130092593066,0.931974335582833,0.977678661633007,0.957156852006894,0.706698766358633,0.723796362816512,0.580268696535993
4,0.0323848094175254,4500.00000000003,2250,0.272125,10.1597863333333,-10.4440988880858,2,4500,500,9,0.623234780799505,-0.215162977256023,-0.202874526608628,-0.127647260055127,0.626078467851119,0.123118520359437,0.220416327255809,0.478120302337507,0.0641371294210745,0.497583698172462,0.479743546512729,-0.0479681842699563,-0.0531946625365437,0.454723119760254,0.640581556230437,0.618197525812737,-0.197463207859039,-0.0642032803283372,0.362088476482776,0.301446876747674,0.352288311470552,2.51052296778603,0.381906265806989,-0.0533862287128485,-0.0243637027592451,-0.00149910992368264,-0.0113386640998035,0.00159151708653361,0.574674673967581,0.131824324926872,0.268770738969013,0.4430107366177,0.0457506205131932,0.220875178315096,0.0414922420391252,0.142833955029433,0.0453182860047713,0.325425882525569,0.0439927564687026,0.284132877522075,0.0463868245408403,0.1443619749288,0.535273183273633,0.924867678076621,0.148402410280823,0.220942437543354,0.27020871937706,0.476554584866448,0.148177034772582,0.299999999999999,1.40906664910184,1.84441552560635,1.36101825147529,1.68214841350058,1.6612322433415,1.8142255679262,1.815363013918,1.87719425433526,1.44090453080801,0.613129531354668,2.73209300313878,3.49186185680696,3.29758125462457,4.1876245990122,0.955813897507092,0.996391504551516,0.983711904237505,0.61461081272501,0.69187550270835,0.513127102154416
5,0.043673412770811,4500.00000000003,2250,0.28725,10.7513340416667,-10.5599504306295,2,4500,500,9,0.630719849698971,-0.218126104068554,-0.144474556962845,-0.108621564687507,0.665701410114537,0.12578983784048,0.184787650473452,0.471208432024186,0.0694267543921746,0.544229593860038,0.469934918861722,-0.0601098951921811,-0.0274927273068692,0.429857255957565,0.692705019154185,0.645984417048317,-0.187992871639485,-0.0566660146832435,0.367122773843553,0.301058734195371,0.34090698937796,2.51981304185702,0.351983579953582,-0.0483173615104774,-0.0216321920610292,-0.0026061320560422,-0.0100749888811041,0.00271762470514397,0.561731511763053,0.129630934754221,0.267686995670823,0.436079845673789,0.0455875657882414,0.209008003173848,0.0407598827400652,0.134960037677763,0.0432767887914143,0.317507272806803,0.0422078085236369,0.283418744224677,0.0455016832878876,0.146913679590685,0.528333081571882,0.914924608026781,0.140145100340443,0.220442105147852,0.260122362754222,0.471609313081706,0.140030224181397,0.299999999999999,1.3664284961402,1.86619197104303,1.27105413607104,1.70489999446741,1.66246664034212,1.6932639896017,1.79714012356805,1.92979016873704,1.28635557346375,0.601885494182754,2.51629965584128,3.3661894453717,2.92543560221945,4.25083934240911,0.949705162389514,1.02908288296118,0.992683359848751,0.566005720566437,0.680167686955899,0.422821411336243
6,0.0551917983729946,4500.00000000003,2250,0.29475,10.3711547083333,-10.0171569491586,2,4500,500,9,0.640677328103317,-0.228168704703368,-0.173621486924209,-0.126448794250953,0.712790586374481,0.133598470399598,0.150722399036117,0.463582299086205,0.114579449280795,0.525088091261801,0.442371443807764,-0.0403780510100482,-0.0277611677780241,0.459503967441919,0.734192156522778,0.679815008969532,-0.163186352803781,-0.0481929821414765,0.370019911915281,0.295273909867178,0.32171383846828,2.53683753849149,0.311872426980829,-0.0418753927731924,-0.0183094624106495,-9.45595544055693e-05,-0.00808702601325192,0.00161182895757283,0.554440372954023,0.126890973605724,0.259771516791584,0.450425672995652,0.0450797511736738,0.201863649989315,0.0398527775716711,0.129864808259819,0.041036307270553,0.315729524159219,0.0416884236713155,0.277997846912881,0.045339712671926,0.151131726873265,0.515581496008976,0.876936241753936,0.136086687506802,0.215453910967156,0.252896113654025,0.459959347399622,0.134371099756358,0.299999999999999,1.27714539511959,1.83578675572633,1.23494616323648,1.74426722399625,1.637602835356,1.73941180474751,1.80114585868834,1.94933157051107,1.24261578180225,0.605561700254186,2.41234819371327,3.33973155094311,2.83189812094351,4.21343965923897,0.976004147187692,1.07092645261014,0.991818715953702,0.546539686707502,0.627012132372239,0.416177608289372
7,0.0678263110173264,4500.00000000003,2250,0.326625,10.6085363333333,-10.1040719237847,2,4500,500,9,0.658221632895555,-0.244069825450112,-0.210474008313678,-0.149345801521011,0.753910122033433,0.11813971095705,0.131804173219053,0.433753895484216,0.133987814027556,0.416059054950325,0.441110364049264,-0.00295062991901707,-0.0372933677488215,0.520642987840594,0.743277133353185,0.701765502054628,-0.120836195678711,-0.0413961893322359,0.371753960351299,0.282516829286027,0.313423880035709,2.54581642223802,0.28370010254277,-0.0349279003458239,-0.0163312050654555,0.00164812312270228,-0.00199307200434697,-0.0013161766451253,0.551854320614337,0.123717083490754,0.257297764636798,0.476545065826305,0.0441521251441881,0.200720175494712,0.0398474453471679,0.128389955011966,0.0394370696153926,0.319309459169718,0.0420986880923048,0.274982200643316,0.0449995977457504,0.157559274773007,0.494631034827234,0.828562144479876,0.130215170406668,0.203119018239465,0.248963737656787,0.43958208187568,0.130205629948357,0.299999999999999,1.18438873509755,1.81841844729032,1.24407520911474,1.84082840998291,1.63215184149177,1.88552983567578,1.83437659168918,2.04499839206865,1.26781054277963,0.615312382461978,2.42979764781526,3.54278592445864,2.77938368815249,4.41303697199079,1.01102317729591,1.12446137488237,0.973312519566262,0.572535700037233,0.559806561640581,0.448001796289065
8,0.0838204818010416,4500.00000000003,2250,0.35075,10.54752775,-11.784361346472,2,4500,500,9,0.673441251630271,-0.25627585913369,-0.232232580047621,-0.159148665141644,0.777505100123627,0.0882412754505156,0.10536122628012,0.408965868453635,0.153566875156177,0.270218619784146,0.464682135485677,0.0187530410714694,-0.0316785461342315,0.569946825420132,0.757552034259354,0.743858239301917,-0.0871662270472864,-0.0306840406577336,0.374073841692716,0.268384941977963,0.317113644103975,2.55295041230365,0.27032263698165,-0.0283705593717965,-0.0147953042544113,0.00325561558987154,0.00329707999161996,-0.00399578765648402,0.55068106170698,0.119031985840953,0.258626838277093,0.491849422263062,0.0434160695118428,0.197752043675995,0.0401888978435449,0.127674790165673,0.0373078243025972,0.318608198517506,0.0430101598779592,0.268832431825563,0.0450349088734139,0.160232186739808,0.467551446935066,0.792653951760366,0.124477580753125,0.194888643947845,0.240696754857196,0.422794417429385,0.128007348178215,0.299999999999999,1.10824464756243,1.79443230189265,1.24336646933454,1.96808466263048,1.65630014111933,2.00964998305326,1.81548694465986,2.17168758538623,1.35380326092049,0.621079897223307,2.5359170045067,3.63252037762972,2.91648017724905,4.53827699373747,1.08445980132889,1.15981740063203,0.951949910807411,0.596188423298213,0.45437883142607,0.524284482133062
9,0.103105845801259,4500.00000000003,2250,0.282625,10.6314949583333,-13.1849916959656,2,4500,500,9,0.662657860348909,-0.257139829336755,-0.247657934174883,-0.134111527106554,0.80107983994238,0.0487261355910005,0.0838952911932204,0.4157924014093,0.155307048883989,0.190768837038782,0.484520523090386,0.0105737257738442,-0.0215990227370557,0.580765019174482,0.764909339312394,0.755287757618789,-0.0462895023387346,-0.0250336108761425,0.370542172897447,0.266141526312251,0.327811802588112,2.56296809791531,0.269405168996533,-0.0256903033966764,-0.0145140143947027,0.00244635365079432,0.00756210216644194,-0.00490172641982092,0.550942845280616,0.118712098903791,0.258661270949847,0.485462645426569,0.0431646635286562,0.186948240260149,0.041429112821963,0.124034267918899,0.0362017288126824,0.311620635308455,0.0437750189909724,0.262660325358788,0.0453871616449889,0.163170218193071,0.460038707346242,0.749977956343436,0.118473526339775,0.188351494687988,0.233602706151065,0.411728558478301,0.124691531348916,0.299999999999999,1.09379533319626,1.80968764129212,1.2227511387068,1.97926834127067,1.72433235694835,1.95537416314772,1.98162436911632,2.16536780289705,1.44363172660485,0.629836024233465,2.71032881905777,3.71033623264838,3.05393454451883,4.28282901540644,1.10847361825244,1.16436714022726,0.940604885039302,0.621606214568643,0.446091723502695,0.58290897024526
10,0.126136464557567,4500.00000000003,2250,0.2695,10.6609132083333,-14.7548595471146,2,4500,500,9,0.636258605191322,-0.251954256733241,-0.247933150468497,-0.0977903788693691,0.818996270761688,0.0368566291845739,0.0721671509608168,0.424912604445062,0.179834193660169,0.141636709046807,0.491261932231665,0.000541122471189353,-0.000991406466395122,0.592394188935756,0.784706620075598,0.771820838214287,-0.00515506259276396,-0.0278231416252133,0.367543622783987,0.267243826500349,0.331593763355578,2.56752133220661,0.279130243906514,-0.025135583925325,-0.0138371438310077,0.000670421850779081,0.00880674194060563,-0.00406464059380641,0.549234769207133,0.11731630739132,0.25930202934648,0.468594464674916,0.0431054586050064,0.173718673703539,0.0417864322702866,0.119297321622846,0.035472488954741,0.29924089375583,0.0444894221542006,0.256591530930165,0.0464064942564221,0.16280345206213,0.467018766536512,0.717807290481674,0.113090281319729,0.181114499473388,0.234802212472304,0.410485847147831,0.121960951999646,0.299999999999999,1.08774740510957,1.84993241926532,1.22219286340279,1.98233437628912,1.803680234987,1.9018191152135,2.21198463146738,2.18295274136283,1.46008254582459,0.636367954149071,2.8315996254188,3.65492707889627,3.19196637942447,4.12043700713336,1.10642902857862,1.15079023238368,0.887127559085295,0.627832084028206,0.490749421279722,0.623938526541036
11,0.15184148472924,4500.00000000003,2250,0.262125,10.6646601666667,-15.5309239106875,2,4500,500,9,0.618043355943542,-0.247297772561463,-0.246492431254286,-0.0770055821859889,0.822734502415645,0.0481951266001274,0.0700817875129657,0.431434241241397,0.236361326501234,0.0908915996188119,0.501570275896438,0.000379644991596191,0.0105919244304298,0.616370464981452,0.799845119543851,0.791175375662504,0.024577731701125,-0.0256549794386071,0.36537987884507,0.265706845064924,0.331999050057135,2.57526953583479,0.2925486101797,-0.0239797806593585,-0.0135622064216475,-0.000322314211150553,0.0093258414923291,-0.00303249387106676,0.542020613830865,0.119867597224007,0.260999226882795,0.461381343488188,0.0435015068407296,0.162320479222919,0.0418244147274994,0.114232248687043,0.0351058706680924,0.289933265489079,0.0441693567523115,0.247613721557033,0.0476671605803893,0.161360704382916,0.465287975621039,0.703273025887749,0.108267404965492,0.172806988634696,0.235014795761212,0.412382418684325,0.119723601822748,0.299999999999999,1.11829512963696,1.83964278275631,1.19788475260035,1.97538388844399,1.84254333015316,1.89990700963708,2.37532261299045,2.18667637148507,1.44786321648294,0.644179314821663,3.02688860283918,3.48031969294935,3.33464802172043,3.94697981725074,1.12499422749881,1.10702860478402,0.822455313173298,0.673993690497934,0.502054450681916,0.646270974623781
