stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_s0_y,mean_s0_u,mean_s0_pr,mean_s0_k,mean_rho_c,mean_kapc_2021,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00557830765929141,1999.99999999998,1000,0.209375,9.12207291666667,-7.40376072028975,2,4500,500,9,0.606520476755771,-0.196375775424323,-0.271621189486751,-0.226244550565257,0.541531306273259,0.207803074825295,0.206772461576659,0.50473502079989,0.246493908859956,0.204089596775449,0.507766859691246,0.00835432970554374,0.0101445462331478,0.485908935861843,0.532465413041403,0.538923230545801,-0.227363645007341,-0.0967214276776722,0.35021392110274,0.299523506514985,0.397914603855005,2.54803804713366,0.451405323595023,-0.0669867023879538,-0.0321705091868767,-0.0018517783253749,0.00195920164599824,-0.000694787983566889,0.678128763265773,0.145110133800381,0.281281354095176,0.457849272163251,0.0468399352283295,0.268533251518403,0.0474472763592879,0.185818164680108,0.045998564549052,0.380127205078343,0.0467526759899574,0.2814070571184,0.047017423501212,0.142458934913276,0.569525127065155,0.93662098945812,0.17456248499516,0.24485985411333,0.286293932300417,0.461952955847691,0.181773311202084,0.299999999999999,1.74319646428856,1.69818656450133,1.62629072980519,1.70311122574357,1.7213645569869,1.79382240856716,1.95044670587723,1.8718090064485,1.80531830885388,0.614112738508489,3.26433446938226,3.39629822379081,3.56865871742834,3.41274592715443,0.934707260532635,0.939760234191687,0.912553516184931,0.689653921022643,0.671574407751313,0.708207744968469
2,0.0134969711635972,4500.00000000003,2250,0.2205,9.742784125,-9.39003729825685,2,4500,500,9,0.608048088957533,-0.197795328240164,-0.231622488375727,-0.21224943425187,0.587743323639892,0.199800083780053,0.206370074244864,0.504872679555191,0.261001261731365,0.203263743394537,0.497661687128035,0.000784701912288906,0.0103097749878124,0.491290341569325,0.560076518567736,0.544414558724368,-0.166070070508425,-0.101609865920259,0.349026941160914,0.284565102781303,0.391248762017179,2.5593996367541,0.432832764617066,-0.059036040116,-0.0279570986220708,-0.00114022487331058,0.00100742523553918,0.000760971781191696,0.63539271304453,0.146200617358231,0.276366880887668,0.454073560520032,0.0461047902540923,0.256843949008353,0.0482296695955531,0.173221346163835,0.0459365046537399,0.36677462590951,0.0476853096072503,0.279874128022339,0.0468826953694808,0.144004758544215,0.553259304362804,0.889594177530509,0.163417575864297,0.241264449596492,0.291160600012476,0.452496353166504,0.175303573641651,0.299999999999999,1.67570820662748,1.72022080101398,1.56070122076334,1.73547123329314,1.75996423081147,1.8077565202854,1.97214859498225,2.00832890747324,1.80348794558007,0.615414509637926,3.2691082351716,3.58147462698304,3.56355697398859,3.45009355906877,0.948518067192596,0.971139295005884,0.922442936644267,0.681290448367682,0.697303338638224,0.641934777605656
3,0.0234386843852757,4500.00000000003,2250,0.2315,9.68696870833333,-10.819462783327,2,4500,500,9,0.597489974011304,-0.20517291112849,-0.210541974686613,-0.200981931390311,0.645929081593922,0.265735237053287,0.144185192673358,0.505423988965266,0.288852402614447,0.2093200877194,0.469112797886314,-0.0311060310316231,0.0183926083973119,0.491454111539634,0.618004290575348,0.555278407629121,-0.113087161145864,-0.107321871020744,0.347082421617686,0.267634280450172,0.377694315097822,2.57780020237235,0.412461778621988,-0.0541002814906727,-0.0241696487033615,0.000338238874169325,0.0084130858377975,0.00380541130386829,0.599828382469507,0.143826587477472,0.27278000831379,0.447924406810762,0.0460020831648146,0.248410220071089,0.0479646873168621,0.167935480600197,0.0471084936846146,0.360874893546125,0.0472567799294058,0.275240760098076,0.047152649626815,0.141758855364632,0.529983233175923,0.871154129821719,0.156666492635117,0.231076608320561,0.279528866127446,0.438631814713061,0.170640391634078,0.299999999999999,1.59110268980428,1.67127512533009,1.44941400547555,1.77005264782353,1.77241417603748,1.78959025721923,1.98695826446217,1.97140288655065,1.75482928285074,0.612660723853883,3.24614653430664,3.73902814233402,3.39123043766916,3.16257067004616,0.915096334965523,0.987817529157451,0.903777715875491,0.675472338488147,0.697657748815543,0.55041197507667
4,0.0346724532812755,4500.00000000003,2250,0.25375,9.59691683333333,-11.307265043422,2,4500,500,9,0.58142520548567,-0.205627434774457,-0.149149488539242,-0.175837263887504,0.699306977625411,0.325487758685029,0.0822913424622592,0.527396280659898,0.28505449275388,0.21851036346954,0.425432737000124,-0.0402513770222877,0.0474861004406711,0.486695025361743,0.676715761591395,0.558563298162923,-0.0600944201085886,-0.110079594190727,0.344572268838649,0.27291391954987,0.367713430236567,2.65505599245306,0.382138490984091,-0.0513999265477028,-0.0198926539096013,0.00069433492188257,0.0159246844636965,0.00598056423591671,0.574787465037664,0.140917700288118,0.27914939519336,0.435025840238818,0.048231469319123,0.236434296573971,0.0498067743830965,0.160916444421257,0.0483292800260496,0.35330178028102,0.0467618627157415,0.266455211823744,0.0469631036177488,0.13668156462576,0.513774555802397,0.862208804500215,0.150621496792535,0.226714043997367,0.270148627018583,0.415399211696178,0.166990159978196,0.299999999999999,1.58836468008118,1.62631270663341,1.32457969547847,1.87224270926309,1.78260728259715,1.75699554628123,1.94933153086769,1.90058381668246,1.7877882780826,0.61825696975221,3.30561776954854,3.76023586191764,3.01811293841828,2.91745779621011,0.835587451523426,0.992434545184258,0.897330549458528,0.654006820797893,0.687162276585464,0.49518339419182
5,0.0480665789288439,4500.00000000003,2250,0.26525,9.68956583333333,-12.4902550654844,2,4500,500,9,0.574186010084141,-0.206347808516073,-0.12092667863123,-0.143994179760401,0.74624201078277,0.356449268838704,0.0156334269549262,0.57356514245115,0.274608444886387,0.243407855061232,0.416536815103413,-0.0152725190099568,0.0589250306065349,0.503936359491356,0.711757573881132,0.504547950033017,-0.0437396320959705,-0.114855844468727,0.33658590797016,0.274649371596715,0.367492356808791,2.6982831925613,0.361248220246164,-0.0477538150717022,-0.0169799423189796,0.00218141382360802,0.0202636798173238,0.00718638156506505,0.546505777767153,0.141860338800401,0.284467170812471,0.441243904246647,0.0504761826076231,0.224356864416134,0.0505473522172967,0.152237999307301,0.0484153477818331,0.343182283460286,0.0466709250789927,0.263291608153678,0.0452897531516527,0.129751447909147,0.485432601434714,0.862285226685177,0.143294326030419,0.218244417918441,0.260583034660027,0.402909339763115,0.164448480399671,0.299999999999999,1.59886565499667,1.53661853028297,1.2402705191969,1.89845444275333,1.81674923360514,1.68996202644635,1.71713021974813,1.84265737548914,1.79958375938213,0.625718504161551,3.37369871115255,3.80407332321139,2.79014028711914,2.6602091779081,0.78746062216133,0.97467941440949,0.888257220797948,0.692887817728493,0.666468145296541,0.489576928146988
6,0.063107720801399,4500.00000000003,2250,0.2885,9.68197754166667,-13.0830149813323,2,4500,500,9,0.575370531484049,-0.199785339391943,-0.133059165778589,-0.0827244331947274,0.779602107333265,0.341859425304657,-0.0236034121593286,0.61679143952938,0.214015590142853,0.228476366242428,0.464039093733316,-0.0052076701156083,0.0587640987164401,0.509311222327295,0.735450762732636,0.451625556801413,-0.0195648315656961,-0.110552628525255,0.328347574996621,0.266092311689932,0.363835107793597,2.72435116827859,0.328919790991657,-0.0448143538461153,-0.0144995178574209,0.00271986320678043,0.0196887665078826,0.00725642170663737,0.522768960010964,0.14244735080595,0.27883828349588,0.456129797150302,0.0521015019628339,0.211698592451637,0.0497496531467838,0.141927152018956,0.0478328203891641,0.338297792509809,0.0447791049864082,0.267836929453126,0.0438332841711605,0.126063317876015,0.462915960844523,0.873676814780162,0.137210291211148,0.212348725776754,0.259387216115534,0.398846054830543,0.159106439283587,0.299999999999999,1.55437699009413,1.46481392547691,1.22146507336086,1.8294055912542,1.78107836576704,1.66868847246184,1.48139375651575,1.76269224792702,1.79493252261183,0.625935635664075,3.69581833552468,3.86386895349445,2.77035001191091,2.77203268283182,0.805782397466563,0.962139917548371,0.856657900479945,0.676792075771718,0.702870842099155,0.539798099478901
7,0.0782401294149317,4500.00000000003,2250,0.286625,9.85793708333333,-12.3247309824095,2,4500,500,9,0.560657735125548,-0.189133544330508,-0.206428450760734,-0.0536223199247041,0.817459165740077,0.331353282141168,-0.0506826326339221,0.662298883428779,0.184685980346517,0.173889691534796,0.519960501957638,0.00570847530956736,0.0341378429997703,0.543381095819482,0.759247394984567,0.418384175668201,-0.0145249969905206,-0.104790483222203,0.322480439336704,0.256299519618276,0.343503537058127,2.71084310739567,0.30812626768587,-0.0426726220696762,-0.0126011512030214,0.00406419859204799,0.0135506195443709,0.00618688790522302,0.499255537169399,0.140244303383285,0.265416158482624,0.467250784190172,0.0526514302706694,0.19937609469603,0.0480498649130048,0.133486214789819,0.0466801875130177,0.32998008526559,0.0417549856636834,0.277044873580255,0.0421485700031717,0.126741638514431,0.441738667189554,0.865680500703149,0.133185681724731,0.210915068848651,0.25899911690734,0.398837288325299,0.152377531607709,0.299999999999999,1.53950494343271,1.46321784275532,1.2747435713915,1.75157283213284,1.7817587330493,1.77864302655782,1.30957506825787,1.70193569066622,1.63495983589785,0.639565936138819,3.92127196490576,4.12611442840136,2.89693011462612,2.7521324588003,0.879907594899271,0.980266969732018,0.802362226547301,0.661152838366975,0.733073389898218,0.625825961058911
8,0.0947172210294342,4500.00000000003,2250,0.29,9.963889125,-12.5078865259115,2,4500,500,9,0.543130663423012,-0.188294093356411,-0.279465090343949,-0.0401519757771325,0.859432471180129,0.352385882839741,-0.077663846872921,0.705454411168875,0.182604546537623,0.0928611559880292,0.56091912119167,0.000558500989817208,0.0116086411325991,0.572872540222872,0.78751520311012,0.409128194224519,-0.0312294239500758,-0.0944083734839018,0.318934491673296,0.248722159147513,0.322010472192572,2.72531104089718,0.272259266639485,-0.0413791491813109,-0.0114218383271438,0.00244035904924674,0.00780887090720498,0.00448180328973054,0.470200626512756,0.136932271941393,0.254581129144708,0.473758675342842,0.0517610665195969,0.188060513264392,0.0469771733990317,0.127674233219153,0.0457286659477124,0.316805090359271,0.0390000094331945,0.272957841777441,0.0405495387239863,0.125241832082731,0.420915279504396,0.856960960495705,0.130339135805882,0.216343207443433,0.253922498977903,0.396875112059598,0.147159302086156,0.299999999999999,1.53610211319467,1.49020782588249,1.38681583568229,1.72159191935442,1.73741671352475,1.93707200004821,1.18529409646463,1.63472274179263,1.47640156054612,0.648796503304175,4.54715105065849,4.65849363178699,2.98939301095577,2.67199357336379,0.968584937559304,1.04891489820346,0.74180581513096,0.585905147746372,0.802376257861194,0.699490359391429
9,0.113265014791264,4500.00000000003,2250,0.300375,9.96745491666667,-13.1611858820952,2,4500,500,9,0.528048863435482,-0.189829707663105,-0.288597238978018,-0.0548388745135004,0.880112427441068,0.353808856410339,-0.128651708972263,0.725964256347434,0.184951940202426,0.0179526787589016,0.573860239750137,0.022642727579671,-0.0114276147844827,0.603959652310199,0.799960667464413,0.424648600819443,-0.0508098242784807,-0.0887339365074911,0.317710036844121,0.242509256417282,0.306909727065202,2.75854891755718,0.226094660740477,-0.0416206311767648,-0.0100471257071486,0.000530543483211873,-0.00464167646468294,0.00225390792848682,0.447977006653188,0.134453916215353,0.242075170469602,0.477255501995668,0.0504090613689057,0.179344873583396,0.0457551905035677,0.12195190814106,0.0451164319435856,0.306801781906178,0.0376107462049432,0.264298990298244,0.0392214613812478,0.123300917103316,0.400161497218892,0.835531514855423,0.126905204731377,0.218860759728426,0.253163123356058,0.390867359958997,0.139296434244633,0.299999999999999,1.48831912530859,1.50342165090619,1.43403597656676,1.67057166297849,1.71893663616937,2.14237387703782,1.0860587954535,1.57860822887442,1.45028797668932,0.654824538266559,4.98182686194419,5.14386249136774,3.08842894336074,2.56439004831378,1.0280824315541,1.09228154455931,0.688529625020446,0.482689996677493,0.840411827798546,0.773883717042626
10,0.135945142318863,4500.00000000003,2250,0.32,9.829887875,-15.0378598899791,2,4500,500,9,0.511542965618347,-0.19453772062322,-0.285194776581389,-0.071900474813417,0.889480667384247,0.328610874384135,-0.166945944893503,0.748177111601505,0.174968629292152,-0.0248947210901945,0.586367913572281,0.0229848540045192,-0.0177132442053655,0.648788293337901,0.813676136836399,0.437963607805149,-0.0644567369585164,-0.0948837203197495,0.319626022036253,0.239823880293388,0.302424116046163,2.77234996848528,0.205752096328919,-0.0398752882197378,-0.00913419534906231,-0.00253168606561651,-0.00939707794858002,0.00123852816891907,0.428656493179546,0.13480164215552,0.236417273099204,0.473384008952627,0.0494746017788105,0.168012111530742,0.045033517439719,0.121258171086619,0.0437636261103662,0.303216104710554,0.0372120978401944,0.256016533300395,0.0379290318151783,0.12180602308666,0.388705048274114,0.817162965211399,0.123075498054039,0.21747373756587,0.255261301574266,0.384098980607775,0.131177673480395,0.299999999999999,1.39498532321008,1.50934005955957,1.46512315260461,1.60160283762191,1.72131272213854,2.26485728822226,1.05755162974577,1.60223602501093,1.56651918785307,0.649743647049722,5.14226969668867,5.39533155783922,2.95186137742236,2.43680357688148,1.04489602722267,1.13929272341155,0.677851930591303,0.454419215851268,0.856593150294789,0.800347401184253
