stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00618636742580986,1999.99999999998,1000,0.19275,10.579180875,-7.84615522436837,2,0.58823376536339,-0.206779119257314,-0.295316813100686,-0.241774176766367,0.536010420135931,0.231951628813144,0.228824587407141,0.495513443134661,0.218370796429951,0.251670513275708,0.498886299634827,0.0018508711526345,0.0157081815672816,0.500579851729753,0.501531137766373,0.520554464770751,-0.158668962949426,-0.0974800386825244,0.351912209503131,0.292890989637974,0.394900036185924,2.52288243529681,0.440319995248223,-0.0727901916615755,-0.03549373148999,0.000461108453711604,0.00784063871019511,0.00235248699214344,0.672936128086041,0.141518295250328,0.287251602474034,0.459939307020998,0.0471839130021412,0.27078293420243,0.0463861295614957,0.179523107957494,0.0463969383770984,0.370920700430792,0.0469600845854529,0.28157999963942,0.0466943354744964,0.141216025015026,0.541003393299791,0.910877094847666,0.176150804298025,0.231599684533915,0.279993177050107,0.470183250396752,0.184623227758186,0.3,1.68930225605553,1.66556962316025,1.6158983002121,1.68547036479363,1.7294465094552,3.37825323932942,3.50794508124772,3.5397242646182,3.62917418596201,3.38180122654825,3.58901083788241,3.35252338834582,3.59044099251976,3.35651455322522,3.24288888894302,3.59642559536618,3.55650523481422,0.961233650015372,0.929370285674611,0.906106017596397,0.902849718689934,0.945523746744563,0.925123981085898,0.657699498421197,0.697213142078252,0.674990700237884,0.66260386714579,0.691963324387247,0.663183274756189
2,0.0138526921997846,1999.99999999998,1000,0.295875,10.2552425833333,-8.79514501667718,2,0.581903203735648,-0.202008609086788,-0.332536794400863,-0.244240677737083,0.587610727513184,0.201817808281431,0.196566993319187,0.474482872875516,0.207831621264285,0.252098273658828,0.50363841008669,-0.0132686563670167,-0.0128292801052316,0.523073038023849,0.525644902552641,0.538997322500627,-0.0950443139850257,-0.088014225162354,0.352575062277248,0.290715914347094,0.38634577110761,2.51507909800246,0.397627823279052,-0.0652608901512843,-0.031657631515522,0.000372834316695983,0.00678074618103046,0.00462189219298101,0.61060068726704,0.143155766493729,0.283554572732866,0.449072682512593,0.0467086141180272,0.260154317660141,0.0460918711286227,0.17245244959392,0.0458923502440976,0.373444430207729,0.0473290802064743,0.277852124446919,0.0457734399259085,0.142895298612475,0.526109923991618,0.87736751657764,0.164338856510095,0.231733301720104,0.277477466761407,0.465353339221115,0.175589433254414,0.3,1.66288424006572,1.63782137618889,1.49866130773806,1.65617964575042,1.77924884113596,3.41784583089621,3.6045276996582,3.73687224467132,4.01337583128069,3.54147122810354,4.02857827595082,3.25019574016507,3.53302743403112,3.30885286944287,3.11769204555005,3.92013386643373,3.71843180653592,1.00283740893002,0.945476034575868,0.916675663279829,0.899850493252917,0.991737052339099,0.933670359674522,0.65634093840637,0.688930183125027,0.676292649585335,0.628438654333437,0.725125697553997,0.649861414073738
3,0.0216215183832609,1999.99999999998,1000,0.325625,10.2724865416667,-8.19727678853854,2,0.57002032252858,-0.184173355740901,-0.401214601131733,-0.254251785631551,0.648544496307571,0.111662190973745,0.148195285804293,0.444971151710376,0.177019663553487,0.224178567041673,0.503949702413683,-0.0328232039669359,-0.0406414392668542,0.536709353795427,0.587380561084083,0.56241526827503,-0.0177256848054575,-0.0674741400712727,0.352183113781623,0.302776566665542,0.379525767619768,2.47951346532867,0.339707656007406,-0.0551700230447241,-0.0269305105182137,-0.00240989775046305,0.00416306881011041,0.0112968935380833,0.56770808475949,0.144824897832055,0.278934181128965,0.436487285019684,0.0461403719116222,0.250338969282722,0.0462137443275477,0.165049348303711,0.0438633521135125,0.390565234349923,0.0481656470436906,0.265065333969881,0.0440718295791569,0.146473261649002,0.496994856795898,0.831042093319584,0.154328934090159,0.234508704750564,0.273623444721705,0.471565460663876,0.165036652628877,0.3,1.63170996356987,1.60069392181027,1.35360707092812,1.60823810324688,1.80754850666316,3.5580890512745,3.41460691964491,4.04169526931726,4.62052661698295,3.95633042738448,4.80620763256866,3.26676867810983,3.49341940577005,2.92540583658252,2.88292053278453,4.39522912930063,3.6697194417859,1.03782301077873,0.96393838537589,0.932173808638607,0.838456346589977,1.0391383154517,0.931359654642234,0.666094928798102,0.711256163414734,0.614475309741483,0.552599720513836,0.81416842665796,0.645363875184419
4,0.0299418541775524,1999.99999999998,1000,0.391375,10.459871375,-8.02533449676392,2,0.547404920435425,-0.156709557339563,-0.471942035418751,-0.220090597467402,0.724679736193544,-0.0388905109578663,0.122966713646159,0.429864707949007,0.186911274232704,0.121260032341344,0.483224188805666,-0.0296796823477707,-0.0726090481112225,0.531513880651657,0.687264081780766,0.582321622276958,0.0569404164974525,-0.0379995386629512,0.34844684265841,0.322208252801571,0.373880801525863,2.38972649991534,0.275469709764238,-0.0417207095144544,-0.0192390404784173,-0.0127148338807839,0.000248623807697732,0.021406565094974,0.533184426653434,0.146665770424476,0.275839101903708,0.4213175680833,0.0426396056266791,0.241336878420121,0.0477015743267455,0.156239027530642,0.0401703704406813,0.424508492450651,0.0489160745753218,0.237599858462757,0.0416706415612044,0.150620990442448,0.461658106598114,0.768145381384691,0.145287110725305,0.23337988764129,0.262635683833631,0.489903180476268,0.154224116727079,0.3,1.59994102111894,1.53617209047164,1.22502966307464,1.53620414204334,1.7256723584445,3.73390095805731,2.91357479795659,4.22321826160269,5.39278886772761,4.50660960963974,5.73689988906482,3.22316227250003,3.24328747889603,2.34972439254674,2.56242198765931,5.10315086276445,3.03190661155672,1.07673671530387,0.956933827989479,0.965367001345044,0.741131850247886,1.06207345317734,0.913578496976513,0.649459863007742,0.757927874402644,0.484660587945715,0.445493340187928,0.985052190479029,0.634682801957894
5,0.0412310844063362,1999.99999999998,1000,0.43675,10.51225525,-9.8307440239237,2,0.525194683953245,-0.131933346296073,-0.48985436453951,-0.143862598110911,0.787013818415034,-0.17599561528944,0.130471606767256,0.426278300956992,0.255575347028285,-0.0317310910027399,0.480738812734816,0.0208831848056162,-0.11260977560418,0.534394020719375,0.788558649037212,0.615449173136229,0.129502738706194,-0.0139904844814623,0.343494972827952,0.342316249682746,0.366987576736186,2.28379005836913,0.226958533576709,-0.0302508812061285,-0.0114291816632073,-0.0230037834216865,-0.00522094977537341,0.0279437249852828,0.51004298014062,0.148329274442636,0.277358042520597,0.408008199689466,0.0382907022200692,0.232620784140377,0.0494428694058561,0.14616154407023,0.0365820589888335,0.45673845953796,0.0494801756107497,0.212191881503811,0.0399717975406376,0.153850188982572,0.424807959382291,0.707939562277079,0.139627803621427,0.226217031992343,0.249061183653056,0.504136500387293,0.149528273968377,0.3,1.59201461524558,1.46232597778905,1.11042164495608,1.49955830973674,1.56783380933117,3.7331663693994,2.16828742897099,4.16978257308041,5.96523379791662,4.67107523394326,6.42420099412936,3.0191414629732,2.77291148610544,1.6710854918071,2.32734240336274,5.70455854254319,2.23846431597899,1.10999493972271,0.981274823475137,0.945929169279184,0.649413549599566,1.04758920660519,0.93237648234195,0.59735585004653,0.798876094234458,0.39993457928874,0.338328659163574,1.16087836887721,0.585321493527402
6,0.0601081099772069,1999.99999999998,1000,0.404875,10.5047663333333,-15.064876397293,2,0.529865505043702,-0.122751079287275,-0.449931770961808,-0.101943562665229,0.80506542226567,-0.179687300929821,0.117145435893519,0.409153589987203,0.321929689721969,-0.164028405704345,0.516929715319328,0.0902305185766409,-0.135929875857,0.55408622761632,0.826320198513318,0.636132615230513,0.179403421244682,-0.0120060123086728,0.34106402076019,0.343538540465092,0.364791822678536,2.27104461648538,0.205221905456529,-0.0265737593461936,-0.00833605080084508,-0.0228425346530416,-0.00722765114607074,0.0259299010774104,0.492690437771357,0.14750972159432,0.281419213965024,0.402480476408788,0.0365675558592906,0.223527524542588,0.0486045868646027,0.138540563048314,0.0348936370023101,0.450452701001408,0.0497857042949143,0.206711201613206,0.0401968038161012,0.153999496397466,0.405216366392262,0.6824124930929,0.136851224839255,0.216484950670265,0.241268487152996,0.496334235032041,0.150861013402677,0.3,1.56642196148752,1.3788840485468,1.04147396828423,1.55132207069838,1.50058048953691,3.64056496896122,1.84843723037985,4.05289282605774,6.10430921152212,4.47552775582851,6.58215857980119,2.6957181689243,2.46467926454884,1.38908829651062,2.22592644909004,5.85460860466647,1.9974915074721,1.1204546084291,1.06184993717602,0.862161862696713,0.613310276260234,1.01930673288727,0.957511701970506,0.575974395747822,0.782534957865605,0.392739860900683,0.315028089791205,1.23388693467852,0.558601117285057
7,0.0842254945311996,1999.99999999998,1000,0.30475,10.3610170833333,-18.1755636342761,2,0.548312282619256,-0.123753092377617,-0.410028349997298,-0.111930361192421,0.803220560561846,-0.107389952841271,0.0579304247948836,0.407377595728781,0.339383755065242,-0.219844370775755,0.553610271515918,0.110295579062693,-0.108971219211538,0.599812027294428,0.825333124339012,0.651586917753636,0.188190658995392,-0.0148735393141432,0.340344880169689,0.336941026595383,0.364165923141046,2.32600732557728,0.192624374630962,-0.0267973085941634,-0.00849320721905389,-0.0182251027380533,-0.00556701382595679,0.0195947267238249,0.481532467205909,0.146052284369965,0.285053113261797,0.402312785381804,0.0369903945842403,0.21698600906044,0.0462576344492672,0.134131443449333,0.0347737749246882,0.420963796477273,0.0494465156696192,0.210755570328412,0.04155177797783,0.151726991729627,0.398050474591276,0.683854623555478,0.135027211836599,0.208003605178299,0.239025783034121,0.481160576425156,0.149692845805027,0.3,1.5189024958834,1.34216080842319,1.00673900966069,1.61278693310184,1.53746647825526,3.49164719130098,1.97433266723627,3.9325478839176,5.92173974757173,4.21847305612587,6.33055781690634,2.50256552934274,2.45700725569792,1.34406712593092,2.20321854523388,5.63319401931048,2.13790783433041,1.12016027227368,1.13325863680894,0.815010941775581,0.611261195272469,1.01649653989619,0.975544819865676,0.58736176634313,0.728260329320576,0.410506443367733,0.338751955231276,1.23875498717689,0.547961565900536
8,0.109431368238987,1999.99999999998,1000,0.265625,10.3625139166667,-18.1137407766433,2,0.561285603200724,-0.130204067888519,-0.390866914034984,-0.120192205340444,0.804988005246324,-0.0222922149366289,-0.0256347576903335,0.433231825099051,0.357691804015402,-0.218886311110312,0.574803504339136,0.106690326274818,-0.0666258078108123,0.647306251189459,0.819541248336515,0.671076598793031,0.209232835496924,-0.0161736454349568,0.340918783571774,0.331576158168012,0.363987067279764,2.36310295845135,0.1782871814281,-0.0275130203501256,-0.00821242092912849,-0.0141541585686337,-0.00162212819817394,0.0142401994810902,0.472726137781064,0.145075453145444,0.286717226888424,0.404046739755862,0.037794309256779,0.210155201704033,0.0442279145293008,0.130568880878996,0.03493100754543,0.389119675117937,0.0482952269884499,0.216371293875351,0.0424018975202578,0.149027790692867,0.395982154303028,0.687252585195207,0.131777791680542,0.199066732324185,0.235583291371707,0.468759519869707,0.145597803554044,0.3,1.46896254509568,1.3445294715269,0.983735888482025,1.62851716844432,1.57779579873236,3.40590065025831,2.17083352351652,3.8788182768586,5.54054449114526,3.90277853532328,5.87683654517382,2.45960428981245,2.5388530076294,1.34601997344574,2.22374600188207,5.12125204131441,2.24004092191821,1.10930944874844,1.17867912822244,0.800126832820407,0.616597429662339,1.02155000308592,0.972112014000501,0.593139543425697,0.69668237698896,0.396751929711654,0.368133709425748,1.22095260817748,0.552827654493719
9,0.136829417471956,1999.99999999998,1000,0.235375,10.3447394583333,-18.7919871838895,2,0.557115377606393,-0.141443758150097,-0.393666494292935,-0.105628281554755,0.810517591742191,0.0489401410534552,-0.0741929087865263,0.47031390941545,0.368815353083897,-0.18684803155069,0.580012617139919,0.0991673270302863,-0.0311786644760654,0.686522295946735,0.816209463191155,0.685632894866227,0.232435157417755,-0.0144184154547956,0.341489035465983,0.324543325876621,0.364069732526419,2.38516804938187,0.160276213944946,-0.0287892036681748,-0.00762429418375843,-0.0126914650016161,0.00269441958060726,0.0102202792087603,0.469331837130897,0.145481081216318,0.286308367849045,0.402820685388832,0.038744671623162,0.201920215637654,0.0428555544690675,0.127068264892124,0.0345757199570319,0.362743745019122,0.0462963461390036,0.22050958784237,0.0425284462037771,0.147957680179051,0.39667081977084,0.682143050622514,0.127817949539946,0.192230900467736,0.231691267039955,0.461498798847341,0.13916843675002,0.3,1.44388949880894,1.38217929212562,0.959179445891482,1.5959432500566,1.61391203156858,3.31935918121845,2.31238363764365,3.83797826129883,5.16060027043427,3.62864215795587,5.59205511470313,2.42758742715403,2.61805925850122,1.35724601097877,2.25261542515859,4.66450541060364,2.22785196175713,1.10169040510344,1.20308369275842,0.810604943119512,0.607258069688705,1.02379915986963,0.955857531780147,0.598550380318149,0.710066369196249,0.341066816554615,0.379013585696235,1.19236657430038,0.571211875062877
10,0.169338716736695,1999.99999999998,1000,0.232125,10.3450344583333,-21.2902138661362,2,0.560358720697658,-0.152188939692378,-0.385550236094944,-0.0958001467439278,0.815862866414545,0.0963941466566225,-0.106667653397445,0.495447550631789,0.382835174877073,-0.165662411197108,0.586150601837668,0.0909319253318192,-0.0119386295003977,0.718652731367106,0.809646414367641,0.703192226835356,0.256019893763114,-0.0150625627863044,0.342360866413226,0.320156277572349,0.362965198494434,2.41829732083897,0.146475396116154,-0.0297956331565725,-0.00694655104516377,-0.0128943674306205,0.00673484893181217,0.00774957887580933,0.466265987979988,0.146662479808328,0.282752769469059,0.400511107590693,0.0395360980252736,0.192038276051655,0.0419711115260923,0.123400984037651,0.033965510940403,0.34342977845531,0.0442907201035226,0.220642331952356,0.0425297010386554,0.148210635804846,0.395709561856648,0.680606528974677,0.123023329910037,0.187242389421735,0.228178347895181,0.453260826961446,0.133507632011695,0.3,1.42796437369073,1.44675800354386,0.936226269811518,1.57524671682231,1.63253779676883,3.12725288784427,2.44836039866645,3.85140329381061,4.82180415649124,3.47886078474432,5.48106127088195,2.35924445250016,2.66322698884276,1.36796433305956,2.24881460823435,4.2444497709085,2.21933743809619,1.09932252227889,1.22919111540123,0.815104637042166,0.593722287703083,1.01483773789328,0.919864573538262,0.601519314644458,0.749443702312501,0.282053081781181,0.383703664160922,1.17973773943273,0.580806815429712
