stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00621356905638387,1999.99999999998,1000,0.03675,2.44866079166667,-7.87821872597592,0.598135193103492,-0.204202019004695,-0.282197095731378,-0.234580429354534,0.545177153377554,0.230821139940457,0.193773099840599,0.516257855649802,0.267952771581623,0.229055082513895,0.506987852578034,0.00883425285747824,0.0254896618064497,0.489047637749586,0.532530672357503,0.548211508959824,-0.213457649083168,-0.0997735431371452,0.35146237372167,0.297461620620923,0.394934356582334,2.55837714528942,0.44626436794049,-0.0715118492683416,-0.0341405046673616,-0.000213881851235188,0.00400508117651678,-0.000364691347632657,0.679246167657599,0.144591836756852,0.281114940764755,0.46072064116887,0.0465111752620204,0.267526075942953,0.0477952245503885,0.181057900058163,0.0474300824655875,0.375815121445874,0.0470639902839524,0.279497113160919,0.0463536489521553,0.142742056455419,0.552085371662635,0.915985761466205,0.174930651518364,0.235913222163102,0.282632864577576,0.461983647270511,0.180606270716921,0.3,1.6905718300937,1.69457297104351,1.63224146768662,1.66648225696622,1.74402142376538,3.22841230563533,3.59773122673822,3.63953016728843,3.42749814492182,3.3217308896208,3.67667800959928,3.67822831875221,3.71129368374803,3.38824778237029,3.20073876453846,3.7267837569444,3.52430839512955,0.952304582965804,0.963897587639181,0.9430472754899,0.900913962408931,0.970407975236826,0.867319286241232,0.715779219217327,0.677817320423536,0.708400986324794,0.707797865182687,0.689487001443554,0.700823626526463
2,0.0141159203543101,1999.99999999998,1000,0.237875,4.94716166666667,-9.04573284112168,0.586714785586006,-0.205006515669703,-0.285221166118378,-0.182216841285822,0.592937558860288,0.234143518729688,0.179008902887449,0.527734372158024,0.282954307413353,0.217232702998605,0.502142189040151,0.00588148537372102,0.0211422394830116,0.477283261174174,0.571004454012222,0.562152986351141,-0.197716727992776,-0.0982601504410312,0.349832781361796,0.292855933971241,0.380273670784484,2.5790242780341,0.399570951063203,-0.06800757874534,-0.0312551470442607,0.000110333540413675,0.00663772630667019,0.00150840699821041,0.626994004372835,0.141928456842255,0.277007792938808,0.449598633252979,0.0462347507321234,0.251892407299824,0.0496454244327727,0.171407383770279,0.0475394629847594,0.365849229800927,0.047592136162575,0.274505391105886,0.0459106596180912,0.142089170035912,0.530886444372084,0.893754543972011,0.164334238917188,0.23538568461749,0.273705159230849,0.44712977222931,0.176197929341278,0.3,1.65930957064534,1.70449046893801,1.53810507534797,1.68378110364631,1.77766772254101,3.11405420010131,3.82914636305497,4.04317628043225,3.50382766489154,3.16815882516701,3.98412860969241,3.8080728521408,3.86554459475127,3.31033978283694,3.00699741837729,3.6372267708237,3.56543654377291,0.984897354134415,0.984914972460204,0.95616057367559,0.870335021538506,0.961251996926874,0.831065125005978,0.757832529233099,0.637749460674405,0.676620335334221,0.733911419592415,0.730605737666595,0.667951473858702
3,0.0256142847836826,1999.99999999998,1000,0.26125,5.04068979166667,-12.0109699911854,0.5539055685651,-0.20687955559259,-0.281481173175938,-0.138131457413695,0.664046700132322,0.233401041847871,0.115051988990407,0.531177316616282,0.344700391962079,0.210046506568869,0.475234933289939,0.0141052853639264,-0.0210798262043934,0.434926592025273,0.624670302603391,0.567373259649951,-0.186931432117647,-0.0937147871695277,0.347285420925546,0.304093710263903,0.353526578542337,2.6122144154914,0.368064641489674,-0.0620203787682424,-0.0288993107902968,-0.000113799438762067,0.0078613769103104,0.00526191681417885,0.589159884535904,0.135276741144961,0.282476798189638,0.434386563480505,0.047049733252241,0.244083795456476,0.0550250387810766,0.162749006211345,0.0494572803340226,0.350178098153533,0.0491186640008524,0.264359480327425,0.0461155345282117,0.138783953390533,0.4987999584391,0.876312784083005,0.152299381502808,0.233185603669516,0.258568356074456,0.421934626788517,0.177133458097396,0.3,1.62896641754102,1.71565803578418,1.44601108825159,1.70472452839933,1.8166956462532,2.91780597734805,4.0725152523794,4.60221240014309,3.48487750054061,2.92540373825231,4.26225482505346,3.99927453375747,3.93902073103612,3.027759046184,2.84388181870391,3.33445865907001,3.36720460732902,0.993310006595056,0.982513313786887,0.9445895892438,0.799587289026492,0.957765524066526,0.768819254817047,0.829425357133045,0.54172330009342,0.624523078171284,0.820320308764824,0.89835194130529,0.563092257678187
4,0.0452163932496154,1999.99999999998,1000,0.325125,5.81646954166667,-18.9955951710125,0.520849856658169,-0.207142305330271,-0.300612761601007,-0.158965268167505,0.728737803315356,0.205908604948774,0.0711411886033217,0.532747099434677,0.433902897815796,0.179402558099642,0.414650746000756,0.0433019851100118,-0.069907490200698,0.380158656938648,0.677197519302605,0.567498710931388,-0.199353214556442,-0.0705627464760179,0.346126429700035,0.32273603074403,0.342088137192418,2.64501361778121,0.336334787831545,-0.0579093609492306,-0.027993774485067,-0.0015602089357667,0.0128546177608743,0.00875251739977694,0.566443129607789,0.12443623094132,0.305621719520604,0.411933982122409,0.0497830431806241,0.248848141979247,0.0628448522168335,0.156261391124729,0.0545036655200923,0.330982601256451,0.0511809299109052,0.248264299751864,0.0467275373488479,0.131069203127968,0.461296831804468,0.879863758840115,0.147726339673797,0.232610515379568,0.244904278146809,0.408752734008475,0.189417781648634,0.3,1.64593231900256,1.73154932467259,1.42221990374901,1.80899080932064,1.85295745097601,2.71011323606399,4.12733418065962,5.09387734402084,3.41064204927385,2.81335554782291,4.35872677027975,4.30833358674823,4.0578717813323,2.67492058360155,2.89406937674805,2.97440729087506,2.84288361380791,0.957340750757114,0.975135764845439,0.939473827803482,0.686596466807843,0.97014284359815,0.688735594882851,0.8663995752114,0.397741205123183,0.549512051229021,0.962227229715482,1.19791169527985,0.500653547508924
5,0.0681320623521436,1999.99999999998,1000,0.40025,6.456230375,-21.0871380375036,0.519782873008417,-0.206053285573197,-0.294853956090521,-0.188614082380628,0.759262024987096,0.182066885991949,0.0514554342842204,0.556128161211916,0.508305549129484,0.164341263784823,0.368519552490987,0.0396404399089734,-0.0370226859378397,0.384342450416516,0.719304617391966,0.565884160614972,-0.201161332540533,-0.0371634902661738,0.343089060959288,0.321428340873149,0.360619948035775,2.67462995018807,0.306598242490132,-0.0569120412599471,-0.0274468383489484,-0.00278169299263763,0.0158764816900148,0.00961468602629091,0.54779772115928,0.119191615295182,0.329845706508418,0.39581030454388,0.0525883139765189,0.253938032213657,0.0682412970825514,0.15218575914234,0.0583295865671607,0.314910270609442,0.0522078979050006,0.237217061698993,0.0462497661098225,0.128838620078491,0.434908990194073,0.872615497077916,0.146717092843369,0.238269761628648,0.238800501612057,0.412100635328618,0.202023168637168,0.3,1.68409752148705,1.75666122117553,1.44500909455834,1.94012094767558,1.8973535740536,2.55720927828902,3.87629002592797,5.25046841497018,3.44189564853913,2.72572243488044,4.30259209055534,4.71965025764474,4.05901692075643,2.47810755332417,2.89788811956807,2.81363251731476,2.37652133246363,0.940173725805379,0.99265350592865,0.949455761592771,0.637835078223789,0.953237819334598,0.62375181591327,0.907973086790366,0.309043714157733,0.457821066979214,1.0613643264523,1.41749888653374,0.529376125382195
6,0.0914019487188704,1999.99999999998,1000,0.42125,6.992483125,-20.4103071359349,0.52950325098236,-0.202982984593711,-0.289542768553922,-0.201543505876636,0.768611895458907,0.175816599157163,0.0487358711394983,0.597563320371195,0.548867545625724,0.140696308544967,0.349604005835067,0.0191863629066047,0.0179971085856105,0.390076112271048,0.757976533744619,0.567105842996827,-0.196784972190707,-0.0148780329850177,0.33862451954414,0.308061252288858,0.376667711523652,2.68010929348161,0.284034417317883,-0.0571137197005804,-0.0268571863486134,-0.00383590259183917,0.0200663007538308,0.00950891151681045,0.52872895670142,0.11805078840118,0.344000873483692,0.385903824397013,0.0544391953406777,0.253909015024962,0.0713771472306202,0.147018455664999,0.0601366750985986,0.305817627614989,0.0521811425980354,0.233099820524025,0.046043969145624,0.129477481243995,0.418386155066447,0.85827124779577,0.144278805206381,0.239550280801978,0.237017337870572,0.417695190695076,0.209214346614883,0.3,1.71856802712791,1.75701868430107,1.46983121422223,2.02601026113485,1.93929968134471,2.40278731944124,3.67839478615502,5.12279387586289,3.54732691017988,2.60311646204486,4.23008941352374,4.85889989143667,3.81973729175429,2.40762149226223,2.78120199807291,2.6814077202256,2.14007354896814,0.934597919336849,1.02726969311387,0.950894958711593,0.595604672872928,0.912248040666144,0.579279465724867,0.9596953871567,0.273783598678785,0.415727182948411,1.09727160900015,1.52173413116001,0.597468326075835
7,0.115446751080622,1999.99999999998,1000,0.4145,10.0107482916667,-20.079042687945,0.537987658877698,-0.200826143199591,-0.298049588741114,-0.182063038781,0.776392872451335,0.137594526973972,0.0376789593486823,0.60160956371303,0.555967355762918,0.109204518189006,0.353950863933216,0.00654724450798555,0.016501824435044,0.358654275833722,0.783479594331413,0.595690089149436,-0.15322494250096,0.00888159090585993,0.337171584401963,0.298056625253094,0.378993926070675,2.59922288365311,0.275629288872531,-0.0569396057360572,-0.0261742521082456,-0.00478656812680828,0.018809531825198,0.00721725940952409,0.524705979889761,0.117012232180868,0.344701969401992,0.377002442582213,0.052301432021177,0.255702480876926,0.0727377301053241,0.139750501925699,0.060584217823683,0.299141650389096,0.0515897891671839,0.235358855419951,0.0474491376568979,0.126363417118918,0.400406360307607,0.836026136484292,0.139185545925834,0.226420137599324,0.238299069744896,0.428111794274147,0.212927151282739,0.3,1.77927404634058,1.67038417600701,1.58037314088321,1.98989014345533,2.09430845096322,2.21920125000995,3.6635447008139,4.91723518030495,3.94255198496257,2.48425779294705,4.32316811281627,4.45627657457843,3.49221763227477,2.33084822231568,2.66161131217792,2.62552291870259,2.03876510375535,0.934346207651054,1.05240463139906,0.928695794258196,0.510237811033357,0.90579261291811,0.571390106025132,0.910174264996257,0.257264596806626,0.475669376355611,1.07945210235022,1.53530152953373,0.64924895606479
8,0.140787942892027,1999.99999999998,1000,0.416625,8.11441258333333,-20.1013608534092,0.545045470158812,-0.199027239065335,-0.303611049509037,-0.150397796354239,0.779848272085802,0.0974615260055313,0.0155355828413983,0.579293961855128,0.542292174857596,0.106536618303987,0.359499975058688,0.0118041985159695,-0.00755766913314577,0.314680284515651,0.79870726709332,0.635863144820067,-0.105142335535745,0.0339605722645967,0.337108493726375,0.293151511418007,0.379279398110466,2.4869087855995,0.276935857963279,-0.0560327575665008,-0.025355476743553,-0.0049058910796576,0.013274856229485,0.00524119024193302,0.529237229896267,0.116917411756291,0.34210497111262,0.374216482715285,0.0485004740401874,0.25539269355805,0.073583425920946,0.133001614241773,0.0603231315363396,0.294522784533349,0.0513547183813184,0.241671928528001,0.0489726860733518,0.122684912551415,0.385518633033364,0.810933386817403,0.132621966413577,0.207466588746935,0.238287073332094,0.433669628360043,0.213451214074463,0.3,1.83471180424774,1.56348120489869,1.712715704997,1.90089264939951,2.23572021166613,2.08926659461579,3.6155092778157,4.74498906227668,4.44044617230827,2.39768968817178,4.41045809222726,3.89939418009748,3.17655630386778,2.2721218023607,2.57414286099574,2.54708044754595,1.99893276234638,0.936488074786329,1.07463980336891,0.909304987368669,0.416066200861761,0.925286685245256,0.594817937773313,0.816690454920508,0.263912596574303,0.58275320189131,1.03664272808978,1.50158542165077,0.659923883315541
9,0.169241751897057,1999.99999999998,1000,0.38225,8.18449104166667,-21.5236740443657,0.549314832475026,-0.197662846594766,-0.299452098330897,-0.120460908051577,0.780323832056015,0.0611979958787989,-0.0116810732731318,0.558626629792979,0.490828098601538,0.101270061661823,0.360229495944494,0.013571013906211,-0.0216467648536252,0.291401233181192,0.799367010772343,0.668248051985282,-0.0726298672919264,0.0430191760916316,0.338499746341171,0.291925645049628,0.371298323293818,2.40073063396801,0.271377958957374,-0.0541536606828733,-0.0242316794069314,-0.00525274333850487,0.00788819282673615,0.00494085146349201,0.530965612324921,0.117492385745637,0.335345896967935,0.378220567192532,0.0457285317496996,0.248617509358793,0.0732949441750297,0.128794698720595,0.0591994730534101,0.295128536245408,0.0513173936350363,0.248587304294733,0.0498518220737423,0.120061412845487,0.377892659252889,0.789374864840771,0.126366267483112,0.193015368399971,0.237170762799126,0.432864505789665,0.208439859205587,0.3,1.84594207769355,1.47045409144831,1.78460809576493,1.82738758424923,2.29522823552779,2.07362804671181,3.62297771163651,4.74317387551522,4.68865172808544,2.32225854531712,4.41607217178813,3.57771962055884,2.99758279735284,2.32950302742131,2.50839464935932,2.46290647805237,1.99835186404016,0.938167014372711,1.09217457734688,0.90725925015149,0.383636229471974,0.956303078566796,0.61821766852302,0.750589753397291,0.271112253389414,0.640695664036014,0.997269594152978,1.42755389271756,0.647654912297454
10,0.201085963810907,1999.99999999998,1000,0.299875,8.09131083333333,-23.0390165418673,0.556931363748911,-0.196692641289181,-0.306073190819914,-0.0894134232827612,0.789619582888906,0.0281187349470672,-0.038013764719386,0.549611251257245,0.400992781347538,0.104921337706295,0.348583513568379,0.0116304277849173,-0.0171535435382597,0.29113577173362,0.802020398555887,0.681190990384487,-0.0609121100255818,0.0362040938175639,0.342379761412989,0.29509339759378,0.356263516642043,2.35999527704335,0.261227773087578,-0.0502991117431821,-0.0227027286583524,-0.00704855814193902,0.00398437971748633,0.00491960486346514,0.521643344041115,0.117691374146157,0.328175765921938,0.38352355687847,0.0434005859219598,0.237374659012501,0.0720525912200466,0.126675037909523,0.0568545748495752,0.300840222992776,0.0512749891253093,0.257798624566223,0.0500928337565274,0.11851565086314,0.374793949894493,0.780912613392864,0.120258752973156,0.185055069548893,0.236625856667944,0.424129802988283,0.199125367323875,0.3,1.83257968014413,1.41537416236206,1.81962723058215,1.77636960035979,2.26199219682836,2.12587591441112,3.84363941976595,4.88090923812673,4.7466191854563,2.2413024298746,4.44938701295822,3.51052424666446,3.01090473442285,2.53964130496206,2.44734248895047,2.42708858421989,2.08517338165637,0.941121557412344,1.09044392795045,0.894156674125065,0.389209668631768,0.999132011791579,0.626593578386746,0.702951710399301,0.280824571119519,0.629301296407243,0.970473267052777,1.31062228966538,0.610236603868938
