stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_s0_y,mean_s0_u,mean_s0_pr,mean_s0_k,mean_rho_c,mean_kapc_2021,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
1,0.00535755352479527,1999.99999999998,1000,0.206,10.314297125,-7.09994864533878,2,4500,500,9,0.590913520242144,-0.205384084571577,-0.239526797786664,-0.217437213554894,0.538392200434433,0.243594366426353,0.256764349773845,0.469054777094324,0.269134735154461,0.266360128411414,0.491448866095813,0.0105820893147859,-2.45712808244616e-05,0.509940432555959,0.509949092674166,0.518672971795452,-0.192679247995786,-0.0906377764558075,0.347415430961161,0.292144697100737,0.401515737414332,2.5245316751535,0.450655917360636,-0.0726133209117828,-0.0335886007918177,-0.00154253011386683,0.00551057699177983,-4.28817547874714e-06,0.678583762875443,0.140368479672176,0.279358856537201,0.47166071487756,0.047399016486265,0.277827822940971,0.0469898359666951,0.180308579286623,0.0464163470303131,0.369493485665733,0.0471917379287188,0.278337695989468,0.047769165778911,0.140582514566758,0.551427210562697,0.893401094389518,0.178655801431735,0.23297613394955,0.276893860472084,0.470257473973124,0.18419683444219,0.299999999999999,1.63297958327222,1.63980119742007,1.65030003474479,1.72023228649331,1.72290283451651,1.98700370714451,1.74765502268786,1.9068612585513,1.74949834338392,0.61083247676456,3.47036877406743,3.56062459229812,3.34771788647004,3.56386999141764,0.923249394748598,0.906823834786073,0.919668707416264,0.671591533694286,0.706756665676812,0.689747030862155
2,0.0122022011904309,4500.00000000003,2250,0.2135,10.4175715416667,-8.12266884087638,2,4500,500,9,0.587814000652099,-0.204773420381581,-0.27423726748085,-0.178064774454622,0.559627809305881,0.156913124145362,0.282979284787188,0.459653621514115,0.240837804466944,0.230854744275369,0.503062142399802,-0.0084685295078133,-0.0127394806603022,0.531105904478925,0.5400675714389,0.526011670607086,-0.184016467415877,-0.0957218432990095,0.348672373466214,0.2954241487573,0.401166669055668,2.53644414957871,0.395744369706749,-0.0650734198000787,-0.0301114805819352,-0.00594439436820398,0.00938510737692208,0.000332117232789821,0.61411753812017,0.14225085054429,0.275794087433956,0.460741947867242,0.0469686162951698,0.268036315473417,0.0481868517690304,0.170596386989116,0.0467426997843517,0.365819576210561,0.0489488466125427,0.271367192482516,0.0461716115194284,0.137889170962878,0.535168492994043,0.847377925115285,0.170349702088623,0.230634866707615,0.272222023295453,0.458583943880712,0.178723676281236,0.299999999999999,1.65218579256209,1.63025894215493,1.55690398444438,1.80743087642344,1.81129426817622,2.13914029354378,1.78364626760391,2.10471583828532,1.76619288920335,0.631069949214786,3.52034861922595,3.66641031790397,3.22711107019417,3.44869977600748,0.911730681502142,0.933963583775553,0.938239420646609,0.720959086133521,0.682378692089521,0.705344867858422
3,0.0200693684949208,4500.00000000003,2250,0.2535,10.3009254583333,-8.49877045044841,2,4500,500,9,0.560807774695406,-0.208512826619969,-0.273826865753285,-0.16128316609545,0.547266342821012,0.0339269394815189,0.245979072997107,0.449262977840645,0.173706031565681,0.13511062687219,0.546683703121373,0.00603169467455732,0.0182850596827296,0.570340348253468,0.565553739765249,0.525464173608418,-0.229428139688302,-0.114106947494711,0.346286628560508,0.292167758835845,0.37802638188341,2.59138973475358,0.319507863890596,-0.0571055555796657,-0.0266054130370728,-0.011724687656822,0.00226845782629802,0.000450555877935567,0.569035015202641,0.142626054775674,0.279424869149802,0.44440306432758,0.0453396676130844,0.254773624558566,0.0487730233748245,0.160532472526325,0.0476223947521577,0.347398216874915,0.0500243304154212,0.259209686408652,0.043560143475611,0.132769219178758,0.517815585702516,0.800621341310151,0.160241647704019,0.225768523916347,0.27392683268966,0.445749829732225,0.166345084847078,0.299999999999999,1.69908723990263,1.63789829121701,1.48089619270787,1.96786001704481,2.00227213037319,2.30427101684397,1.81072183195083,2.54773733289431,1.82600696099132,0.640814863236064,3.57195838781488,3.62181978285519,3.5231072760625,3.21759657430819,0.955008293027453,0.912257404869356,0.93908765163423,0.77693839883921,0.655102989915856,0.750690847926652
4,0.029113534695736,4500.00000000003,2250,0.306375,10.4644615416667,-8.90550557041157,2,4500,500,9,0.536154215878267,-0.210049017569799,-0.224143231098804,-0.156406366080746,0.532147811955663,-0.0651355300694022,0.147481743220704,0.421920383194785,0.148529879121591,0.0360912906844818,0.624064960970716,0.0449188887870462,0.065890335071424,0.586230111579203,0.592860855585862,0.535719352036537,-0.326161294416506,-0.145072777605191,0.342439250939903,0.296822626754087,0.339275846939596,2.65599949918527,0.242168904129746,-0.0514380660237139,-0.0227503546095716,-0.0180931142490406,0.00124376640993476,0.00164705293401369,0.525067716342082,0.141023717661632,0.28002847947665,0.424875103962204,0.0448762913852123,0.248890258587124,0.0507192324322362,0.156873031137392,0.049153463678564,0.334853086054167,0.0513848499103362,0.245958316414541,0.0414472597716535,0.128286795018565,0.488324427869203,0.756590149624755,0.151700228157968,0.219503437643639,0.273851858434359,0.438599152255682,0.151311111444885,0.299999999999999,1.72229068770768,1.61736907408345,1.35459149500942,2.10527128746471,2.1984421467903,2.60007465878978,1.73458289655622,3.08973256572767,1.8138943070841,0.643094926908175,3.78638743959054,3.49515068368802,3.55506123788396,2.9827123806802,1.00387393929013,0.859871685594677,0.963868798756977,0.893374441409714,0.64141865241382,0.780402020526914
5,0.0406919273026257,4500.00000000003,2250,0.342,10.476734125,-10.37928242144,2,4500,500,9,0.509589209595064,-0.207049116887384,-0.187643222267464,-0.166623123777876,0.544455105325507,-0.0982008327095424,0.0955916354749587,0.414570896719546,0.140092985823422,-0.0137361995923735,0.678148026765571,0.0756238846553608,0.0647137749825987,0.588895245581012,0.630950295902824,0.54680379800685,-0.398950014103879,-0.157999837638672,0.343637703631871,0.291261026333083,0.315590103336597,2.68212364647433,0.189549351315488,-0.0476123268717247,-0.0191581262664509,-0.0214430288042989,-0.000301409817384434,0.00063808623042875,0.493662205480543,0.139525465356337,0.28177889652092,0.40631702944602,0.0433805270827311,0.23863619073592,0.0506726988558059,0.150936731501004,0.0496448207972057,0.321852497555328,0.0510066993165586,0.238921740483234,0.039281780226336,0.125336155584127,0.467597260677935,0.732053144177582,0.144124248564899,0.208731746134727,0.276472609444625,0.430336381005573,0.141070006459019,0.299999999999999,1.74975077075256,1.60302333331211,1.23736710390932,2.08146999699108,2.29562259794163,2.78286470352397,1.70270828741414,3.3912396851302,1.81954866938556,0.641294144620618,3.8601619654133,3.39700593836473,3.4507289698955,2.8556086301725,1.01439416707564,0.805490200004434,0.964832871961486,0.970125505526569,0.63177167790419,0.80281900328369
6,0.0538392724276496,4500.00000000003,2250,0.354375,10.519193625,-10.9125690906303,2,4500,500,9,0.483591275494681,-0.199190862958672,-0.205502339384447,-0.176892246242924,0.574000870013157,-0.0630104349554939,0.0822759728739476,0.432297636601853,0.126764403031428,-0.0382311084487307,0.682590303718981,0.0828990717353057,0.0364407993731398,0.618489166525678,0.665990325977394,0.551182946495035,-0.371377805973801,-0.153357024594834,0.347981733790647,0.28249829177087,0.31614692578057,2.6769574098201,0.152421620710326,-0.0445465943136086,-0.0176459505268844,-0.0207896042663727,0.00352312648883651,-0.00166493119631468,0.487410874887773,0.140535824796854,0.275648374180598,0.390905009767702,0.0427001683411624,0.228597821438619,0.0488643414835791,0.144900602353052,0.0484825744416132,0.309815019284962,0.0497827450001738,0.238840773284279,0.0386899742738931,0.121432354493594,0.45535125582544,0.716037368332552,0.138476095416897,0.202724155596037,0.270085555554496,0.415042214703951,0.135958086784973,0.299999999999999,1.71622868556761,1.56533926081609,1.16197007229835,2.02747996282513,2.25761116152979,2.84764193278509,1.67866056539657,3.56181917117757,1.91176131010062,0.640150958698118,3.71043402687899,3.23895327174969,3.35291365925218,2.62164858917145,0.972365751906044,0.767160633564533,0.956386335231277,0.976220165920797,0.649249768907382,0.827354718378033
7,0.0689160031148762,4500.00000000003,2250,0.245875,10.549379875,-11.63678890916,2,4500,500,9,0.464854830228285,-0.189266201804876,-0.220886477610607,-0.170093962937507,0.602708408130499,0.0310469832447221,0.0738092080282363,0.445177311277818,0.123274441702078,-0.0153716482975515,0.6811311075588,0.0844761301226073,0.000538883121090157,0.679067784357183,0.728249423207341,0.581389973741808,-0.296241916877193,-0.131358600556944,0.351100490347481,0.273391429703851,0.321881605868955,2.66602764098681,0.152340321788582,-0.0405992409460854,-0.0156764131453443,-0.0204175048543649,0.00125961679093855,-0.00358768973796532,0.485732647247479,0.143035048565371,0.271562574890254,0.371487113070298,0.0411290142062342,0.216621266879517,0.0456637315488247,0.136885341856047,0.0461704367414021,0.300131816112969,0.0477539479666137,0.242254364786451,0.038810351117464,0.116708035979723,0.440054921660733,0.704721889973123,0.13262751563261,0.196253396929094,0.26071007473294,0.398122974071703,0.130612899602229,0.299999999999999,1.69745348348637,1.57984114184856,1.19260418157796,2.02987283191377,2.08075836465746,2.8209015254567,1.6916385797479,3.56205312170669,1.99978004086454,0.652097734397843,3.38942946256185,3.12551908593105,3.27224736606884,2.44987359595509,0.926860822213675,0.724822348248851,0.920391982980906,0.9287856452681,0.638794688605256,0.877864481237965
8,0.0885653018015901,4500.00000000003,2250,0.2565,10.600078125,-14.087310976587,2,4500,500,9,0.450396664058315,-0.178706819411599,-0.238050234117222,-0.164132617129978,0.629993510993599,0.10503927724182,0.0305050561038212,0.431389994235102,0.159135942701995,-0.004531843037161,0.67065501829099,0.086452592512244,-0.017446885787588,0.733124002808655,0.784932893322486,0.61607265636751,-0.244940410610341,-0.113085860128439,0.354193969574127,0.268575696156165,0.323842140629193,2.65187930678138,0.164560355655808,-0.0361391562518642,-0.0147109827046231,-0.0204615007345447,-0.00033913452571311,-0.0039739625625629,0.485731044651235,0.143978138447921,0.267030250952179,0.359678496289389,0.040707850300027,0.204153884379255,0.0431435479819089,0.130086583989737,0.0455076091116564,0.296995527925279,0.0459718797801116,0.245862820112308,0.0394185491090614,0.113326223506656,0.429563826713159,0.689735076394123,0.127402979535526,0.187340934317563,0.252164469113069,0.377246808154882,0.126441465619023,0.299999999999999,1.65017810228599,1.61921503993726,1.17284893535471,2.02153778986577,1.93290659312478,2.71494795010317,1.70740576266648,3.47958464786357,2.03349170589428,0.658035420709002,3.21613240836613,2.92765615992723,3.10431607395446,2.29723660066316,0.898845572297998,0.71048336610834,0.900037033504935,0.87586099067979,0.633146587016127,0.917472639424701
9,0.113614144435588,4500.00000000003,2250,0.240125,10.5751461666667,-16.8418546601754,2,4500,500,9,0.444145763956485,-0.169557361767996,-0.240234495682712,-0.144201242628826,0.654874090963521,0.146964868077062,-0.011740629591999,0.45253574790693,0.221547261049221,-0.00421166092447525,0.661743199724335,0.0833987721322117,-0.0217426762052799,0.764664606533517,0.808236456531453,0.636945308846946,-0.19643443167927,-0.101270512166384,0.353606811177738,0.273430130003643,0.323352495542964,2.64532485308816,0.170104197237354,-0.0322904781267534,-0.0138717590674172,-0.0173446813898383,0.000800279253019382,-0.00380459301055474,0.492637590687358,0.143474569161702,0.263781116749151,0.352900827960998,0.0413169856867419,0.192479363660486,0.0419432558299165,0.123793921564388,0.0446578617292044,0.295206372087315,0.0443025135699087,0.248164986460144,0.0398467463947531,0.111442870087263,0.418458843665147,0.67981581050764,0.122929119338466,0.183773058757472,0.250973233498941,0.367196868616176,0.124904087199126,0.299999999999999,1.60584664917732,1.60587159237269,1.16942654004136,1.96626587642051,1.84335253436539,2.47196701563231,1.76669162150852,3.36097512741141,2.01473012628501,0.673119516090252,3.16684914849797,2.8827605005119,3.03463749860596,2.23589158344233,0.888436937220201,0.725553199285042,0.853996486108005,0.803621387860506,0.612723722498369,0.923991929708685
10,0.140900693278162,4500.00000000003,2250,0.240875,10.682987,-17.298833397171,2,4500,500,9,0.443972983234,-0.171593337587654,-0.239227764517656,-0.13492553121353,0.675810855152929,0.169714613961661,-0.0317465698410175,0.502292691911589,0.265277254303663,-0.0324149026930706,0.633612011353098,0.0778064213736899,-0.0220435345124117,0.794594049865441,0.823140078962456,0.647812904128047,-0.177042463415413,-0.10267784178965,0.353485176002894,0.277813809502469,0.319345849407116,2.63705933020647,0.176542741517142,-0.0308599359199929,-0.0133672170768885,-0.0139870052658969,0.00208876302480393,-0.00322767395354333,0.496097277825247,0.141708393030014,0.259018905529664,0.356101392166702,0.0419990339351623,0.179402629768016,0.0415644491823894,0.117507561509986,0.0435409199310517,0.295378218750279,0.0419425164308783,0.249041962639176,0.0398322003923431,0.113333705676158,0.413602266118169,0.683691113223961,0.120700990168905,0.180222945736468,0.250072139456436,0.363535563002187,0.125589370988349,0.299999999999999,1.51911098536807,1.61958665110012,1.20177052590031,1.90977341550792,1.79452756270648,2.25263102444727,1.72946004626698,3.22371352334207,1.95451664764742,0.678894151775919,3.12268199740138,2.88619613143507,3.03654960622777,2.2635532869892,0.874378651037641,0.733586219756063,0.821584037434721,0.717433615039848,0.603696061822902,0.935877381219201
