stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gtrend_sum,mean_gtrend_split,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
11,0.183186458334672,1999.99999999998,1000,0.309625,10.2893725416667,-19.121957141565,2,0.488146179071831,-0.127857825414099,-0.234933101225678,-0.103892571251576,0.702370691573001,0.00375369388413555,0.300528025032132,0.718423082596657,0.278957350626751,0.23351256932128,0.326275249541326,-0.0386692124175932,0.0791983659227912,0.666779593793081,0.806612545224693,0.876738913419753,-0.0720024302612197,-0.0751814112264222,0.320598099507832,0.554588303700893,-0.0205440307607621,2.58125909590883,0.289533873308205,-0.0962505516134269,-0.0147566771234824,-0.0184663664440421,-0.00118032179606676,0.00391996144676028,0.570672928644959,0.136836302576536,0.239402945127903,0.385767583127811,0.0503124976743843,0.1796866078239,0.0438175795036438,0.122383154865566,0.0471939094672383,0.336864475061051,0.049805753151021,0.25324132440397,0.0449174295231902,0.133349506106904,0.442216920630525,0.830579710956105,0.11527780253192,0.146797653416828,0.26809840152197,0.347209276427496,0.115218405156483,0.3,2.34258753896405,1.69285295379176,1.01653667814646,1.62135315840318,2.41948975828981,2.64691316722554,4.20673479834237,4.51068516906973,4.63967159610913,3.36352995607402,8.60251989433281,6.40698755320594,5.05919879651934,3.78635217039511,2.18299707368455,3.95595850592773,2.21338084300747,1.37551365159938,0.833628043403264,1.31577131289944,0.780299417188271,0.981609140442822,0.768922919159453,0.443523051225616,0.797151104998535,0.501530364458548,1.0372521007616,0.666845007300059,0.600064777819801
12,0.217387018968109,1999.99999999998,1000,0.2955,10.2775549166667,-21.0608870929153,2,0.48303457791001,-0.129260170500532,-0.217987398455267,-0.10073148911638,0.751099525120091,-0.0160630432101765,0.275913129574686,0.732413205818356,0.246481354638265,0.254811430788291,0.305121396903503,-0.0386464336313,0.0730591844524902,0.700855062770166,0.784915567058933,0.877857950572372,-0.0592577981403612,-0.0695731166297787,0.320062128563832,0.561010177981033,-0.0219337137953818,2.56887219802594,0.27053877281349,-0.0963777381247237,-0.0148319993930471,-0.0175883903210389,-0.0039090192403947,0.003315404561813,0.56467495011012,0.129414184994676,0.23766671036321,0.386283921867085,0.0506989857152565,0.171454904711032,0.0428980418287571,0.121200094197114,0.0474182308697691,0.330826333826288,0.0502981499854734,0.242154509368061,0.044237527467159,0.130592653932691,0.424084748445277,0.83646712167878,0.11294118859162,0.145631643010564,0.268238041184036,0.329429410012642,0.110213363530218,0.3,2.30174070328968,1.69647545878112,1.03261155814039,1.63339755658657,2.51835938474619,2.62178415139141,4.31220606293121,4.8344897494779,4.87844694117532,3.26900258982557,8.85282981119989,6.34523076960561,5.4506422026944,3.84049681052577,2.16448039507525,4.23786036011866,2.33329090378893,1.41558264391745,0.886728433707531,1.31070365320981,0.766262632590331,1.04416970183136,0.784283055136469,0.427816042148327,0.805335192896061,0.507478061178807,1.0199794051938,0.593544739288841,0.555153639888726
13,0.254392309866867,1999.99999999998,1000,0.293875,10.2994132916667,-21.796744441948,2,0.475923541302419,-0.134154655196176,-0.208366742984451,-0.0978147215914649,0.777368166851595,-0.0366316607300196,0.266154341001584,0.753038104496223,0.208609025222967,0.280937437863246,0.276952950995481,-0.0355360841235045,0.0642947535768946,0.74040216329459,0.776305633853391,0.879926862117258,-0.0499597176956197,-0.0614830221306505,0.319546788976241,0.572173602556858,-0.0150080705395863,2.55944792465763,0.259071566646,-0.0943997325768499,-0.0141661275688815,-0.014060758052875,-0.0036891604592352,0.00280431781066726,0.558942698816772,0.124472076729174,0.235780626242404,0.387534678269287,0.0516004366683681,0.163263662904625,0.0418839659698606,0.120415495165964,0.0475966719457849,0.327421656203737,0.0511864097403653,0.233022840813359,0.0442300870846382,0.128393103469093,0.407625688877892,0.838715715088711,0.110784485714242,0.14429108660034,0.267862980464009,0.314818313453266,0.106179693671781,0.3,2.2574029215024,1.68106552233189,1.04291561347727,1.62185962525585,2.5377812809577,2.54272194406937,4.54378720115689,5.23158082129192,4.89629907005435,3.20295471222971,8.86792171666133,6.25770198471373,5.60029886865795,3.67808594432781,2.15985004011111,4.48108647921775,2.54304311406508,1.43237980643644,0.931475426074563,1.31382716743109,0.755339794304927,1.08442391351543,0.798616121974642,0.387420165537104,0.81526240994134,0.514110302625091,1.00813770358315,0.567226997917078,0.532889885087806
14,0.293510802037471,1999.99999999998,1000,0.289125,10.3885537083333,-22.0698821905342,2,0.460922492503744,-0.139749053422817,-0.199297314578243,-0.0986138634041053,0.787581068968811,-0.0584069216924513,0.258084277750748,0.772775390692647,0.182035119440844,0.282837534261874,0.264350663057112,-0.0308514588291958,0.0585556235706351,0.783171219736108,0.774087026134121,0.886295661444869,-0.053583605267296,-0.050271808228563,0.318645941235571,0.582941307741878,0.000862370489508283,2.54645184605992,0.256020645404275,-0.0935525526579289,-0.0135443576784378,-0.0111385721310714,-0.00449419820738778,0.00233463610737052,0.55478994821239,0.119985663493132,0.232958397812008,0.387078041443731,0.0528229468233039,0.156705464833956,0.0412414878338243,0.119882329239783,0.0478369881962251,0.325140031852582,0.0521863631318269,0.22550430490533,0.0455247901794921,0.128738394684072,0.39134216446581,0.834721529397105,0.10922486222801,0.142663190206155,0.26788598392886,0.305095258739409,0.102819413424172,0.3,2.17731389164047,1.66101120930562,1.03601115809016,1.60702478461518,2.50278006077796,2.50620462725992,4.85840928941995,5.53581219355694,4.82758980887666,3.11218240926818,8.76605421302728,6.14251238291105,5.53862283363626,3.53567098274249,2.14432316570672,4.765718048343,2.71147990731105,1.43884712005633,0.968508519755318,1.33904112058463,0.773947026934166,1.11021353513899,0.815184983060786,0.332603380307949,0.808817952540587,0.555171932445509,0.995556242468602,0.56713832909152,0.524463176492053
15,0.336427341882567,1999.99999999998,1000,0.292375,10.2256519583333,-23.2416333230758,2,0.442508637617736,-0.146447955193709,-0.193204236131841,-0.0884652014756303,0.799849317195634,-0.0783993564491024,0.243669177336529,0.794403301002668,0.158803831297781,0.27281387662112,0.26148854905947,-0.0283557670012789,0.0574220477350574,0.821008382654904,0.774183750458528,0.897520599007266,-0.0663291436653375,-0.043209559533303,0.317928527213834,0.594505369664303,0.0262263348477444,2.53072033312107,0.253513294247827,-0.0945153573121994,-0.0130833075047079,-0.00991800649923456,-0.00795094283012523,0.00185927999665854,0.555688943602064,0.116759553892331,0.226914591488028,0.387129743647691,0.0544471090134688,0.15049187360967,0.04040669017427,0.119713070154467,0.0480870778511005,0.322166528678546,0.0534525435039076,0.219865548065282,0.0477243665537537,0.129393924729773,0.373931337377098,0.834038092571897,0.108283890331959,0.143132670929938,0.268640748616381,0.299882179499965,0.0988135649107836,0.3,2.05086239605678,1.65468087515662,1.03696339013124,1.56827011388093,2.51739882414961,2.55624087347811,5.05905624403075,6.06327416309747,4.66242045383122,2.96231498366137,8.52092920451382,5.90501766003334,5.43706456561058,3.48042232824223,2.1326224393754,4.96559743043332,2.96871804480454,1.43240105953905,1.03475933343337,1.36256063680467,0.81867142176024,1.13085272385077,0.855375218922762,0.269537503769018,0.781417433524716,0.620085404217236,0.98442631380344,0.56537693935396,0.503994953293322
16,0.384023296659799,1999.99999999998,1000,0.30525,10.21188375,-24.8208814240056,2,0.429940991999813,-0.150694319143324,-0.188779928011765,-0.0670105938368273,0.821326970610306,-0.0875877310420739,0.229155798615228,0.812240295739856,0.142816384984638,0.256137371361067,0.249927917850359,-0.0270151801189165,0.0555390110090255,0.856715443942582,0.780152344259,0.904354222778396,-0.0882839062807665,-0.0438499369655506,0.316883602479638,0.603085958987756,0.0457189565523068,2.52065163344288,0.250597566268804,-0.0954045416929494,-0.0128458924836111,-0.0088957828020697,-0.0111809997231646,0.00150615434452679,0.553396317337932,0.113167851230007,0.221922521748023,0.38634390000209,0.0560336555325856,0.144380213511219,0.0398848538488738,0.119456917735001,0.0477629659424383,0.319278507020938,0.0544155103820509,0.216111659485699,0.0498362160909979,0.129828333170453,0.359672101639968,0.834424540817238,0.107765902644737,0.144649585692504,0.269125959421323,0.295920073157894,0.0945210081059853,0.3,1.85904494067553,1.64524222224993,1.05385031213747,1.54034942472521,2.59904603782264,2.61374571964577,5.17172756833611,6.57079045398986,4.4245121737714,2.81911603406235,8.32245944394707,5.75781335513831,5.3968222367605,3.37409345336315,2.18671044731611,5.10350582039646,3.10500311317484,1.42276198355951,1.09681738448827,1.36712232821965,0.859239871968551,1.14873134807344,0.913413842841244,0.204288149562263,0.760747893377527,0.664840738010009,0.998275149958785,0.553401706957707,0.475389353761845
17,0.435105683758522,1999.99999999998,1000,0.332875,10.254125875,-25.690318225303,2,0.42444815197946,-0.158326130645439,-0.184959766189406,-0.0535915676505063,0.840742751132518,-0.0811266464380427,0.207202669672913,0.829400694830127,0.129749826426969,0.242797751601694,0.237385594101203,-0.0282656426128786,0.0559711714517951,0.885833232644927,0.789448347157358,0.907498827974743,-0.101854801343358,-0.0433896199045006,0.318615314602418,0.608432899293829,0.0631271291674703,2.51405956596783,0.249579976917297,-0.0954350877544244,-0.0127285446737291,-0.0089672232915774,-0.0120709760796605,0.00132000933265964,0.548213004981569,0.110346957497261,0.217570002347246,0.382851142829387,0.0576851847246951,0.13632835309168,0.0388436399624228,0.119681468897407,0.0475105652464908,0.314183342369481,0.0549188491539985,0.212147713327875,0.0515090975862108,0.131187400559278,0.343068559551728,0.830737684368923,0.107090044184473,0.146791931633065,0.270397094388024,0.293109731615015,0.0906945466445608,0.3,1.67021698326142,1.66314832126617,1.05629857564201,1.53486612583155,2.64110862520702,2.65607888172072,5.4706810715131,6.61006039143889,4.3433116988685,2.76173155550341,8.13054653899053,5.70982992149869,5.29462053496519,3.26590975392636,2.18232342731017,4.9652938155661,3.15244380252453,1.4149415053264,1.1075186623257,1.35286995255641,0.906122763419491,1.14720298747618,0.950779046238287,0.129867310929026,0.752514401203512,0.679317638469166,0.993311161444643,0.522630969817299,0.428885886017363
18,0.489334147422982,1999.99999999998,1000,0.34975,10.347627375,-26.2750685486174,2,0.423080060723613,-0.162347157067606,-0.17854129725083,-0.0489251079235307,0.855418951060186,-0.0708104357883416,0.190518860224446,0.844423207957139,0.130987703652178,0.231264560759596,0.215044393193037,-0.0276517002103468,0.0552442735237686,0.908004709260622,0.798665429399876,0.905345651012666,-0.107078273025,-0.0392811709733399,0.323495517825701,0.595879489035547,0.0570705738410134,2.50840631877691,0.251043790584275,-0.0958001676172622,-0.012536758347476,-0.00886342385040157,-0.0107401844088316,0.00103271459451622,0.538149042151355,0.109787433989195,0.21538292021157,0.377244756690126,0.0586152228743879,0.12814758594155,0.0379021341841405,0.118856842110418,0.0472961912483625,0.309030580800822,0.0534707313412474,0.205355485137615,0.0531811828356744,0.133031715480851,0.325710271128676,0.816503667989509,0.105778359314962,0.149364619839924,0.270984791989991,0.289163301063267,0.0876516513040732,0.3,1.53026742904616,1.68819374632391,1.06325312085814,1.50853004614872,2.59264089048319,2.65984202070112,5.94205986266799,6.40038397156292,4.38501027100999,2.83977678714661,7.83757308729169,5.87797046904361,5.26312512104698,3.17722495414088,2.12227060806091,4.76208393198525,3.20213042461373,1.40577423319343,1.09805281886018,1.35201800874172,0.962010290120707,1.13228186398568,0.932456098168651,0.0368132299224647,0.739997677286126,0.663883755635072,0.967660442188593,0.470019412050767,0.361884066203829
19,0.548519391245394,1999.99999999998,1000,0.34225,10.3793837083333,-27.5772294488918,2,0.428804593326173,-0.168127508015085,-0.176911670535838,-0.0481846727949558,0.864158544880311,-0.0573724996200829,0.177821438508938,0.852794995186247,0.133193442996475,0.222609836903927,0.202830658089364,-0.0265571828568963,0.054755456100495,0.923601750167455,0.805687680809335,0.905458918429707,-0.110660855800854,-0.0338786994579788,0.328634754606871,0.580997472933115,0.0518081989436071,2.5081732833916,0.248569097502335,-0.0944280798081372,-0.0123877060900895,-0.00955376396030104,-0.00792671658210107,0.000769421217274913,0.529778241564021,0.107955211136602,0.213883740111099,0.374095866036392,0.0601723922961708,0.120952924596613,0.0369870723635233,0.117435024123186,0.0472183344481013,0.304485426741767,0.0510100441587142,0.200004413111421,0.0544366925561121,0.136049629323844,0.310783946811436,0.803536894141002,0.103961903888321,0.151457123505091,0.271081299279834,0.287000113845787,0.0848742701068541,0.3,1.43192185277622,1.74192536889824,1.05208667492126,1.5013319170386,2.51990926322566,2.70312546119927,6.53774005160295,6.13874292371376,4.36743637029248,2.8891488028719,7.52058541642806,6.07897207380499,5.19463445962722,3.29079653003315,2.12127702133013,4.46616572566369,3.25376110033852,1.39036052337297,1.08970214117181,1.35495711787746,1.03433801926685,1.08749311962338,0.922725522998919,-0.0295807171309795,0.721907015068093,0.657278078572734,0.919283000207099,0.406160086814526,0.336174448804515
20,0.610827992645582,1999.99999999998,1000,0.33675,10.3771362083333,-28.0072797409756,2,0.436709640735731,-0.173108748363324,-0.182014740280812,-0.0471077747671771,0.862149565007692,-0.0500336074725898,0.168663586460087,0.856604576830329,0.151778879076463,0.19563618908515,0.198528672488905,-0.0242700366746399,0.054434098701031,0.930091380542136,0.812137447282336,0.905139300508348,-0.112787834926393,-0.0274749404765305,0.332228836571785,0.565974396515136,0.0307879661667921,2.51442012332477,0.241924710333,-0.0908769840692509,-0.0123007055352495,-0.0092255515700724,-0.00691151183205085,0.000476483002718101,0.522053192853385,0.106578240405446,0.213860149163318,0.371899549611569,0.0607826772777154,0.114126686462002,0.0364851350612538,0.115785294600572,0.0470412759508602,0.300713651459757,0.0484007955077137,0.197774668817947,0.0547923362650154,0.137559113452035,0.304131323860132,0.789548349220874,0.102512258356831,0.151277077431389,0.27093680417576,0.285472846261561,0.0825032615560677,0.3,1.38889011870774,1.78176491596838,1.03722002491479,1.49583039210722,2.40742041117245,2.70870550907221,6.94827195540734,6.04824996186289,4.43758109210656,2.96503601490381,7.3696901911763,6.09328458562083,5.06491495245039,3.43198243159806,2.10141726455238,4.32470320699,3.36202483286797,1.38311012311291,1.10751061750509,1.34866481140403,1.07282779919765,1.04282114881209,0.910836460223266,-0.063670158994176,0.707151129829613,0.651802736188967,0.882012777649548,0.368875565546764,0.309271780553348
21,0.669428089953699,1999.99999999998,1000,0.33075,10.3821677916667,-25.4454446438628,2,0.443925676987924,-0.170704149197279,-0.186663649509677,-0.0479850564533496,0.856785015431604,-0.0444099292149466,0.157003430278084,0.858012274280808,0.179378564760196,0.158966677949952,0.200113854521029,-0.0206198123068395,0.0527973263641127,0.937773244732249,0.819110243374905,0.908282990321956,-0.117786132799181,-0.02094771224881,0.333827448525202,0.557887128641995,0.0132266430832845,2.52297322384708,0.233358089481464,-0.0876261067858932,-0.0124243328285172,-0.00963230287124024,-0.00741879852151205,0.000215153185045133,0.520146547111104,0.106547294402501,0.215043681837002,0.367986079323403,0.0613659923236364,0.108310824618509,0.0363598388473618,0.113338235526648,0.0468416559621448,0.29947376085063,0.0464242640062577,0.19711325187048,0.055266277029474,0.138858855498314,0.300989883110321,0.782726133204922,0.101451809542755,0.149888877911236,0.269600996360448,0.286658969152263,0.0807957978019309,0.3,1.36730540268351,1.79874497182614,1.05152214249212,1.51705881309162,2.34636105903489,2.7604846855433,7.10383528827087,5.93354781541121,4.47137711829541,3.01251749426597,7.20044292724928,5.97391905411675,4.97965663873322,3.6488140434145,2.11011683174448,4.143131760359,3.42585943127554,1.37399977024111,1.13312420649176,1.32484416661603,1.1050590179501,0.993988328529417,0.93769954007735,-0.0685897597961095,0.684804494734407,0.663700004591667,0.875228900160522,0.332764188199588,0.293211393769524
22,0.725366555766226,1999.99999999998,1000,0.3295,20.9520189166667,-23.4821426389451,4,0.45161898078622,-0.162225742646055,-0.189174663926009,-0.0442908861333008,0.855362126438528,-0.0445767076842491,0.148669349806092,0.856368549358945,0.20680111864544,0.121745095840635,0.19071940788464,-0.011264841688212,0.0470204118717632,0.942698430564741,0.831525161985059,0.913947240450736,-0.126754853290516,-0.0155583350277888,0.337148075609636,0.549674529455766,-0.0262514313029333,2.53345506901597,0.220961994946884,-0.0805336094735122,-0.0125416337779487,-0.00991354612001729,-0.00868743903722954,5.09807886604487e-05,0.525184587521757,0.10795698864069,0.220739822663988,0.357880149747987,0.0622838199843829,0.101955938982636,0.0361754582961304,0.108818790249507,0.0466122145632904,0.299396810060034,0.0440321095369986,0.196943876128172,0.0556107401399484,0.141391526050557,0.29299315051689,0.77350309710847,0.100343053569092,0.146069496255407,0.266070120238877,0.28909612913919,0.0779305850913657,0.3,1.32217923431612,1.77800171815062,1.08484007679466,1.51834081999765,2.24442784092691,2.75446896715462,7.67481614194706,6.12637792280007,4.6095214629409,2.90564736142832,7.12453238827714,5.58031991843007,4.91367957816624,3.73348613275437,2.12287649206204,3.86631413017543,3.5195288299317,1.3640688543229,1.19493770881169,1.29813599479166,1.12924379082486,0.969823312991118,0.983837043329011,-0.0515146807444044,0.651196868817947,0.710140743953789,0.908574713529308,0.300595393534027,0.289008541934184
23,0.784817115676069,1999.99999999998,1000,0.3204375,20.8907080833333,-23.7789683409548,4,0.464530115219691,-0.156892605105748,-0.195242112935379,-0.0347740767703768,0.857372128326237,-0.0471309076722682,0.140440335613763,0.849719183425855,0.216694477655135,0.107458467304063,0.177659350067295,-0.00306110032451277,0.0403552139018554,0.948320135443354,0.847801747566407,0.920873798419175,-0.135925086356401,-0.0126578071533184,0.337472667892167,0.536945244720647,-0.0560507150823184,2.54537036291821,0.20630065790744,-0.0755505999608594,-0.0122920792311404,-0.00813915899447411,-0.00957434310763079,-1.11320996507538e-05,0.522462514160531,0.109386546554703,0.224880253057164,0.346902324094964,0.061892456669891,0.0967578183426952,0.0360868942998768,0.104722280269848,0.0463623255656721,0.300411728818745,0.0414898304463661,0.19656126472764,0.0559546923443824,0.144281020166126,0.283409458601626,0.760951191336385,0.098985549033988,0.142101195498711,0.263029732905593,0.290913607681416,0.0750634077022087,0.3,1.26896106122983,1.7792676975615,1.0889095377177,1.52879013967781,2.17659057339384,2.7635717216272,8.33119087148893,6.32517411171204,4.75202779867167,2.79627429327914,6.93288187650083,5.35220064434765,4.93690832651814,3.84286763675411,2.0565215311132,3.55896308012474,3.44942786679513,1.35304494565956,1.24313476694081,1.28816146222358,1.15993649599092,0.941363628651608,1.01298083576313,-0.0466167663181903,0.608704008726972,0.757728328956709,0.963700523078758,0.237224930330786,0.262870474427064
24,0.847365353631824,1999.99999999998,1000,0.321375,21.02111825,-23.8583875201526,4,0.478554901062549,-0.15250703322257,-0.19975206219203,-0.0296660187296381,0.851889896684842,-0.0508176353918774,0.137815197380037,0.840914146633294,0.234701144915067,0.0860644688258297,0.170510145478162,0.00506588574813917,0.0349504077843124,0.951086402140755,0.858180449455016,0.925501491768982,-0.143344341902033,-0.0123424640429873,0.33865799799673,0.531563659536931,-0.0776074487587118,2.545289467732,0.191813847423739,-0.071245913870097,-0.0117801582236416,-0.0077107632303575,-0.0117765169332876,4.00216843745299e-05,0.518246412617364,0.109554849264438,0.2269043034872,0.341305788739703,0.0613155634936224,0.091755506049354,0.0362070372685872,0.101015142552847,0.045897122710194,0.299736864119918,0.0393896413357256,0.194019525151673,0.0557892497108307,0.146852962141878,0.274300408802523,0.747267081524417,0.0969362286228999,0.140339999524892,0.257974136437463,0.294371412689326,0.0724035842070119,0.3,1.24781481230893,1.80879372369745,1.14760084566601,1.55317795895435,2.17937432927494,2.74292568560154,9.30189129177839,6.5377604819772,5.00289422357408,2.72021614530191,7.01178524897673,5.1426747352316,5.01352632696467,3.77324439759953,2.01566808388313,3.44915894091176,3.38530496725175,1.35479323759442,1.28322364360623,1.27876679948494,1.15160520199295,0.944596153632586,1.01633231046235,-0.0323628299616753,0.59465909006886,0.788698106207622,0.983779061475262,0.208774090876358,0.268414007257025
25,0.908081267610427,1999.99999999998,1000,0.3179375,20.93592775,-22.1042619407842,4,0.495484128492472,-0.157288410198136,-0.205794615478325,-0.0304778765002166,0.827922852684775,-0.0524828078958331,0.140911449437988,0.832416706539001,0.263858882106316,0.0468096533846797,0.184266121530034,0.0117552102911355,0.0306989659991977,0.958290847398021,0.872249989869943,0.930978447653912,-0.151129921934864,-0.0118743522301161,0.338709103677816,0.533535366523808,-0.0942697843938791,2.53724880934703,0.179985686671845,-0.0685952568450587,-0.0110612632774679,-0.00561347666049296,-0.016285180532172,2.87617048120226e-06,0.507647647443741,0.107112732185206,0.226996653864866,0.341480057767236,0.0596118351715832,0.0874079960461538,0.0366681988490629,0.0963668849303359,0.0454492817272268,0.296243279086254,0.0379501026173266,0.193966193818618,0.0550004025908852,0.147411869119909,0.267906783341985,0.729879348302581,0.0937440779717054,0.139767678953923,0.251749690132368,0.300019329460729,0.0699819641890951,0.3,1.30599597969377,1.83193627301131,1.22263992633141,1.57430022138337,2.24319100725512,2.80316454995884,10.2386133245876,6.71733761966875,5.03577411183024,2.62907422098338,7.06176619020707,4.8139168513736,4.87296269330814,3.81221075945054,2.01367388220417,3.28398232032157,3.17274182300322,1.35932274840403,1.32203168100106,1.26816711197183,1.15264638525386,0.933369914244629,1.01835242489128,0.0182551152638304,0.595906272574042,0.782980162941838,0.959920765520965,0.203178321575873,0.316814797051506
26,0.968388790710178,1999.99999999998,1000,0.281208333333333,31.7156915,-20.808382993372,6,0.511858691397889,-0.162873990173202,-0.215230451967361,-0.0362717562242237,0.790881858996705,-0.0482807471903911,0.140705696590619,0.825543118268333,0.292614186464065,-0.00171049726112806,0.231393660612524,0.0175634520258107,0.0271469709284316,0.965634338879358,0.885224319397083,0.934229358502964,-0.147841329468827,-0.0135276970489283,0.339838932524476,0.531082605984229,-0.118461319343396,2.52835453031618,0.166630184487146,-0.0657023199592802,-0.010255641810401,-0.00204102385771811,-0.0204811347790965,-0.000174636047768728,0.487985268241247,0.1012611904078,0.224693478294182,0.348351091490952,0.05789157030252,0.0828386524551043,0.0372108734636254,0.0909097742299112,0.0447563595660595,0.290367300256321,0.0365198233831651,0.194638666675163,0.0544548777091389,0.147439492057777,0.26321107543298,0.712794163197344,0.08957875064736,0.137393315827122,0.243660461141841,0.307657992558473,0.0676627278434999,0.3,1.37416847001153,1.85364127777412,1.3295659476895,1.5818095783022,2.33008997526048,2.86004728123587,10.8628281461153,6.94281081958461,5.23484146419769,2.53832892885442,6.98080337740985,4.46304638991999,4.78262699421028,3.81456880136276,1.99506606877339,3.16638692595087,2.89347131931719,1.37121000472004,1.3682165914676,1.27427544954799,1.17020429689527,0.953368498645184,1.00500702390523,0.037500214181715,0.62969653437198,0.767971676315158,0.912550352455975,0.220265011298879,0.358005120644039
27,1,1999.99999999998,1625.89032351239,0.243791666666667,31.3947457083333,-10.310336800405,6,0.513858605443685,-0.169722079327445,-0.221346200048977,-0.040923083261698,0.765985015638693,-0.0444761629659479,0.137879385751325,0.819660499986711,0.309367690973575,-0.0372275887117916,0.282156725795797,0.0197965030277648,0.0260388950440302,0.969038961989397,0.893820067379514,0.936878517543249,-0.160547826108895,-0.0131713506118631,0.339189331173228,0.526364435190241,-0.135972761894611,2.52843488878449,0.158327285069943,-0.0642782315351073,-0.00993994487354155,-0.000915753648597805,-0.0221564443842349,-9.85146077952679e-05,0.47556406303883,0.0992396660283949,0.222114853607679,0.349319793983649,0.0569427522313103,0.0801593435953583,0.0370998465446782,0.0870137820721906,0.0438713564515717,0.284928296572282,0.0358084110194479,0.192566514642338,0.0534758288344657,0.145883058215618,0.259158434037775,0.704608893220724,0.0860415790557215,0.13494587361398,0.239636220416334,0.31301290959563,0.0661546015245953,0.3,1.43692866329229,1.8611399149532,1.37296828285438,1.60049814432527,2.31937470519863,2.89607221731634,11.4742645104695,7.00847537569509,5.3883602962749,2.48232607744095,7.03612066803275,4.34679142086187,4.82416950103031,3.72893431513403,1.98821014883996,3.18877079004214,2.73939245703116,1.37952241118547,1.37377714476184,1.28411105724151,1.15131018979765,0.97323773504115,0.998189070910299,0.0242494200118253,0.650176796380778,0.762947174004706,0.887412756603789,0.196519748771759,0.393048980500555
