stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_la_w2020
1,0.00413596338966786,1999.99999999998,1400,0.196,9.472886375,-5.32998357600176,2,4500,500,9,0.604804349425988,-0.203030901502307,-0.203514958941123,-0.288328083111286,0.534458295996381,0.206630597036676,0.213545945637379,0.50785113277804,0.249509103669611,0.212910049669753,0.499726869047896,-0.00659588479601812,0.0315220872276127,0.497387811516463,0.508943567896318,0.53389805656129,-0.21937192643789,-0.103720691406369,0.35268686877226,0.297314197959728,0.40105791237822,2.58008002323099,0.466995324000179,-0.0716115171295008,-0.0353640818149895,-0.00137780307730228,0.00409766355350917,0.00105778863220925,0.700948367285671,0.144030401778441,0.277619564933552,0.468081172943796,0.0466195932330622,0.269861992343896,0.047112186950109,0.185604049885068,0.0467621518915152,0.37790527332914,0.0484427985682146,0.275058495863344,0.0465921293886797,0.144134382841873,0.55651409415862,0.904032453925224,0.178818406566996,0.235121734203798,0.281430593336764,0.463132474731527,0.181175018013042,0.299999999999999,1.68972124855551,1.62809176027572,1.69621485275129,1.63606130694496,1.73564434281997,2.96010776705246,3.70221943330223,2.80519448226671,3.54379992405736,3.0419790336218,3.59113755289776,2.94137557461037,3.01952935223812,2.96194513465427,2.95226187120112,3.62722886671941,2.96567699578346,0.980010091915585,0.655931286181818
2,0.00924854145910583,4500.00000000003,3150,0.293375,9.73744829166667,-6.09957510638701,2,4500,500,9,0.599542498526206,-0.206928041836763,-0.224326968130436,-0.291495526988122,0.573086734114237,0.206309613169981,0.226083540994187,0.516076672615508,0.25487280139349,0.203977718718102,0.4809887857707,0.00650083792984365,0.0403459667197824,0.505080814770588,0.54014837249148,0.54324411876808,-0.224253956035232,-0.108081909838567,0.349838036063473,0.291012524796678,0.396472196047805,2.56141593849344,0.426506375894517,-0.0665539808595966,-0.0328575789536048,-0.00312682806648894,0.00479105015253514,0.00419528884929191,0.66559012008116,0.145204819693424,0.274664944143836,0.458746439415559,0.0471683483086836,0.260599462954473,0.0471157693810595,0.178298245936955,0.0469496980069831,0.373151800778714,0.0476289185821137,0.272404944686519,0.0469044730771536,0.142688324187222,0.548113872753228,0.894577482692227,0.169721226718265,0.234880909824589,0.280146877230196,0.450060473959096,0.178768493254464,0.299999999999999,1.70288159053117,1.70662268091706,1.61637910173812,1.66452633656142,1.76442566239591,2.93919383937901,3.92290950295335,2.83322962516458,3.77650735704541,3.06952783633619,3.91283520753301,2.93047734384803,3.2070678417349,2.90854775315556,2.9413399627526,3.83490825173778,2.96999197057484,1.03974528923426,0.634163975064381
3,0.0150270414327405,4500.00000000003,3150,0.297,9.68185429166667,-6.4730091628482,2,4500,500,9,0.600366795185878,-0.205257976671284,-0.217017697420226,-0.251114632529533,0.615866468228411,0.216132677558062,0.211731797751334,0.517997887553785,0.27473710066589,0.213802522242351,0.483229710766874,0.00362680956107096,0.0205933398344239,0.517596830267541,0.584947424120832,0.56901987431688,-0.181555717527766,-0.104218598796821,0.345064090068024,0.286029097518642,0.390075917735077,2.53640937528575,0.39580053018547,-0.0644724090266398,-0.0305904491691572,-2.99243169194019e-05,0.0091704764144389,0.00713976008338841,0.633606593076987,0.146953807603164,0.272359087850605,0.456364195792272,0.0478461942879592,0.252247645388385,0.0490582731900173,0.173136275321867,0.047033423408133,0.366739797929623,0.047371103218026,0.270450912355726,0.0472110310390128,0.142912455817307,0.529849325808176,0.886778636465432,0.164806662751173,0.23149978155405,0.277132944420467,0.439000835984008,0.176704663854084,0.299999999999999,1.67296130446294,1.70344415365248,1.54652273950561,1.6842252455695,1.70796708990857,2.8423993868841,3.82591365176593,2.86766400168893,3.95819064683657,3.0664560629093,4.01357753028141,2.95665942519556,3.28157920521488,2.92754528706754,3.02044860389788,3.92522343175605,2.89697692623458,1.06378007108876,0.632012205990158
4,0.0212218869629077,4500.00000000003,3150,0.31425,9.66864975,-6.54557458291507,2,4500,500,9,0.592264881187493,-0.207391419136446,-0.216977195940262,-0.212572619424859,0.645718351789852,0.240553713947265,0.184031865928396,0.548177781966804,0.305443217653954,0.184199255873727,0.468517903752501,-0.0171963761042771,0.0556307149718307,0.535908402209206,0.618875242512061,0.602391892547946,-0.145521383963608,-0.0966601252819698,0.340965191192763,0.283000461861,0.385641661054829,2.56298692970296,0.367553596420359,-0.063256441724225,-0.0281633804342739,0.00356984556545073,0.00954244660342058,0.0101101439868347,0.610486641745459,0.14516244539669,0.283069844954146,0.449149830907119,0.0482365157244758,0.242162670968399,0.050534352457097,0.16669204974985,0.0469453154319093,0.351503865946834,0.0463731369901431,0.26978463036292,0.0470557149777711,0.146726781849247,0.504531719451042,0.851845334280348,0.158106375932342,0.229703178867159,0.271492594104408,0.427579550996604,0.173003812362463,0.299999999999999,1.68994735735531,1.6789384677101,1.56045988416535,1.70233458890757,1.7654950756952,2.76723522064865,3.83264946040689,2.85159723625774,3.88725896343406,3.15767696014556,4.24329339462701,3.09109003697864,3.41017770760413,2.88838217813511,3.11971776565538,4.13814180741389,2.81682787640675,1.10398185995801,0.610286708698168
5,0.0281813730795923,4500.00000000003,3150,0.334875,9.76367083333333,-6.89968086078531,2,4500,500,9,0.5845819892672,-0.206135339989975,-0.193509485902767,-0.1571273638979,0.670896114569893,0.194772380092695,0.210729198715314,0.551744101328543,0.306546131482047,0.178777697280441,0.445940118177935,-0.0441358990071544,0.0833794863424811,0.550171621331419,0.658889352054009,0.639834947357906,-0.111945568601545,-0.0923862818389103,0.337793709040052,0.286550096474051,0.38369371603702,2.56545320152438,0.346264774191174,-0.0625787285854436,-0.0278424050862222,0.00858519634307588,0.0107626770254719,0.00948181020160728,0.593248643491567,0.145306901007301,0.292390225775313,0.440030305322016,0.04857804336098,0.233961802764269,0.0522036043757551,0.159169777931287,0.0476302887485767,0.334030711521428,0.045106180058702,0.266585551663954,0.0470011093965654,0.149978621230683,0.492174062612604,0.834718162888205,0.14885713011011,0.225518002531123,0.26155038132797,0.417972937347635,0.16912212140922,0.299999999999999,1.68417822948533,1.66097954377706,1.56018100696757,1.66110414852414,1.84668433246064,2.78663956527175,3.82038332857302,2.90166330425645,4.0653662155125,3.18835217719788,4.3501218994218,3.20828933040822,3.32350387683527,2.84036777393095,3.01149666966824,4.47969887139677,2.74473243529042,1.13409097970596,0.545927302777495
6,0.0358604209492278,4500.00000000003,3150,0.3485,9.75059133333333,-7.18955592134375,2,4500,500,9,0.576387372543407,-0.208838297178603,-0.204794814816232,-0.135673202633213,0.667713199685077,0.179280497340128,0.230129503579573,0.557622078222508,0.370172370462104,0.17053576000082,0.413584709747821,-0.0568201399001244,0.0796897387091423,0.568284466193577,0.680663475063543,0.685998359942936,-0.0723895258588527,-0.0846133301294412,0.336440738988932,0.296512087123076,0.382066129700358,2.54286116191685,0.329529044428626,-0.0606590234532041,-0.0275688136964733,0.0123526423901284,0.00553755651094391,0.00961484288860878,0.574444275480017,0.143398868217489,0.30094921810155,0.431853433849682,0.0486775424408771,0.227343580309457,0.053173056392558,0.153206512087758,0.0488153166772207,0.323052232875377,0.0437992198539022,0.261360982259299,0.0466056987249656,0.151238957213612,0.48105243779075,0.824564240290139,0.142499132237655,0.220648486164338,0.247879792663366,0.406802549276388,0.162950654835114,0.299999999999999,1.60273639317465,1.64654385265719,1.54112302054572,1.65684739527437,1.87297396285036,2.77855483576028,3.69939217509199,2.89985899148269,4.2216479552767,3.25077727407673,4.52296155234582,3.45196692299292,3.29245814006018,2.67232558361577,2.73962164684997,4.67830973369552,2.69658263438232,1.15769930187001,0.482773528805349
7,0.0441728359816905,4500.00000000003,3150,0.365125,10.0215026666667,-7.38955372171728,2,4500,500,9,0.565994786733605,-0.212858269502311,-0.231985910021225,-0.135517323274638,0.643031850479599,0.142638165019066,0.272496529605678,0.556058417602658,0.414161047311974,0.150519879927441,0.385726261663677,-0.0660657498948973,0.0714768615985928,0.581448304648097,0.704262112420182,0.704236270603169,-0.0442952147976909,-0.078270992235456,0.335298222980138,0.301892426793941,0.368417597792758,2.5162410420982,0.309133432483404,-0.0558301122508934,-0.0282189209562641,0.0154772602185829,0.00390628412889625,0.00895277186384777,0.564813688304162,0.140970907118045,0.303562487054547,0.427107108559142,0.0479533358771395,0.222969925851354,0.0535904220088179,0.146080459665611,0.0489836326301286,0.311380413331357,0.0426851675941413,0.256866213527442,0.0453468733480133,0.151199286731377,0.476550317230819,0.798877454900972,0.13714887150243,0.215686659567257,0.238811150928128,0.394131420422084,0.155578548876962,0.299999999999999,1.52749022990379,1.60994070856794,1.4864452477542,1.67140955147021,1.86926669335382,2.84422845743951,3.63940933948541,2.80363105323424,4.25062743621253,3.40223944556762,4.79222634698691,3.72350608366522,3.25902927745632,2.41951437958678,2.57279271311115,4.80216257786102,2.58007691520861,1.17535285049544,0.436599012527313
8,0.053274264394557,4500.00000000003,3150,0.269625,9.87261804166667,-7.66217798247912,2,4500,500,9,0.552414984231286,-0.214989071771489,-0.251812863699158,-0.129079721422281,0.624628247103363,0.109080461525869,0.291911842885275,0.570972315655982,0.459716183821454,0.105438220095414,0.354481735994655,-0.0675543223550058,0.070751266042668,0.593937526546083,0.734712482770136,0.742980932657583,0.00368398731177453,-0.0744660772344507,0.335262283113083,0.305375107863669,0.357199376074346,2.50479516491513,0.302748830631049,-0.0517171293509278,-0.0274057134848397,0.0161221539884693,-0.000789336648746455,0.00805993703887774,0.556143337700605,0.138882453967265,0.308092272622374,0.425956416305201,0.047382046156802,0.215673856575359,0.053755299616486,0.139119499068013,0.0483046527668136,0.306655351737498,0.0412941708862338,0.249819848157288,0.044368871475727,0.148727841576159,0.471298082247059,0.784530925147649,0.133008682494704,0.210181774732305,0.236555927685252,0.38312842938473,0.148547129065959,0.299999999999999,1.47852891136828,1.63531037148649,1.40833413837918,1.72502725793961,1.87069209967877,2.93601982460182,3.6493108713928,2.73997870376631,4.58767410565654,3.4900791301074,5.18074926428349,3.94571286429373,3.21994441300601,2.12031575227892,2.45422598582632,5.1034345805233,2.39947545454046,1.20837329663679,0.401553137224079
9,0.0636303370111021,4500.00000000003,3150,0.288375,9.89386825,-8.27135860345429,2,4500,500,9,0.538865026392703,-0.220027048328059,-0.258027084861043,-0.126278421158736,0.627118343467825,0.102659187347198,0.271494773335191,0.590511063108715,0.483523081844086,0.0558632452122664,0.349417730356916,-0.0554381265782669,0.0634867165873079,0.607847681478798,0.765931539962063,0.760911408769183,0.0093958049823237,-0.0735321695302172,0.33554887847565,0.304221171192786,0.350906143682738,2.45687085272202,0.287518088185196,-0.0473217130014063,-0.0255352050503704,0.0153074057078261,-0.00249289727608136,0.00773051560141457,0.545507355760911,0.138993089154826,0.307540867672307,0.426578409597804,0.0468152970531422,0.207903296033822,0.0538106725106726,0.13496603104389,0.0474277783827631,0.304473188385204,0.0404627275615685,0.248709912022791,0.0429679941704385,0.14863027394211,0.462994176445944,0.777467293506105,0.130515035915727,0.203346110993065,0.235393767839902,0.372322408310789,0.142872827022456,0.299999999999999,1.46752671036844,1.56703889343898,1.37650066230704,1.73278631191099,1.89297261088651,2.95087531985519,3.6182276007986,2.67087016556886,4.56878568304903,3.53500898712252,5.34855164497722,3.97889309543145,3.2536725005798,1.97190959137656,2.30244171342722,5.31246014743863,2.2265794219149,1.21085213861666,0.370522713049251
10,0.0748197823798473,4500.00000000003,3150.00000000001,0.282625,9.89048395833333,-8.51936198488278,2,4500,500,9,0.527030411717825,-0.222664398328513,-0.256184498541872,-0.12697572777115,0.638468910665538,0.0863338504810233,0.245586049919372,0.611507399946343,0.484410039278582,0.0089187939893855,0.367035361492985,-0.0512374902944436,0.071339653722179,0.615728117850185,0.803274973791047,0.772689803681579,-0.0045228948910036,-0.0680162363702372,0.336432400381217,0.298025909956813,0.343414546312886,2.41649943699497,0.28154359484646,-0.0445880899344782,-0.0236375618773716,0.012671762114297,-0.00376329461345416,0.00675132848887788,0.530953089566119,0.137428133631565,0.308227574477711,0.427435464718384,0.0459195978847599,0.201605707015546,0.0520013800342652,0.130454176340737,0.0460228341942525,0.301753654681171,0.039411533427941,0.244728392429457,0.0426227826727896,0.144737008410238,0.455841355724001,0.780556743552916,0.127635977639782,0.19483409133661,0.23428604169642,0.36559716178582,0.138551190199572,0.299999999999999,1.43611065533741,1.50982868732182,1.33774428840823,1.74810078557414,1.90727505103041,3.0175383380482,3.73848458828537,2.47171356282228,4.6813781257841,3.54012331668992,5.54250873350791,3.92892533926866,3.1796312424094,1.93453912159821,2.19483626770878,5.35074817974417,2.20602886062581,1.230578778434,0.374564875934672
