stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot
1,0.00604290925430828,1999.99999999998,1000,0.20375,9.18543825,-7.62819101454063,2,4500,500,9,0.588938992548665,-0.197479927267863,-0.230062130242343,-0.286364931304629,0.548088483769116,0.189459993874943,0.237023644219889,0.499162953734918,0.228417714135588,0.250888628290847,0.496136696435543,-0.0331479036418739,-0.00743153875980576,0.520480885271418,0.508306004886004,0.516833598912002,-0.23451853636476,-0.0929473845288444,0.344460277742805,0.286404342341863,0.409958135374271,2.513292896081,0.426433092389489,-0.0764336835126235,-0.0371783164835081,-0.00261892369122297,0.00354050385482238,-0.00225761219868648,0.674081208566083,0.143308641645391,0.278098883215386,0.473373024179786,0.0477153454749015,0.270860726483926,0.0479343341647849,0.175657351214097,0.0458115562654164,0.360095962546096,0.0471902215065423,0.282001181539346,0.0480130612750422,0.137990418068422,0.545433405316537,0.858544441711611,0.179593582322486,0.231989939127268,0.276984815741574,0.465576425830304,0.184763435533434,0.299999999999999,1.67328700600905,1.68159946051807,1.5956325625704,1.73621518822691,1.75297867551701,3.43182501449727,3.46809046249982,3.39291395200284,3.62467276062231,3.43792347971992,3.73993063071908,3.40893996412229,3.10088868286445,3.61636008668749,2.82993718567114,3.70281431940978,3.46801702880468,0.990544935597361,0.908283767475346,0.927232009248448,0.928102073836592,0.696694655235249,0.698490105944849,0.680534330572438,0.694893083125914
2,0.0134434200292813,4500.00000000003,2250,0.207125,9.32704120833333,-8.41213406489893,2,4500,500,9,0.578429678315116,-0.206654330215037,-0.257805567423824,-0.291715305964096,0.574100238256288,0.188388054684559,0.22412640845737,0.497954490429557,0.250538109332952,0.207527769749681,0.523000887303652,0.00592734839522497,0.00186947221267062,0.549275426432573,0.523700718892555,0.515580720761045,-0.188573860850393,-0.0935851188867246,0.347354655117106,0.281922383251422,0.408923457028568,2.51392867702317,0.373544937274703,-0.0741018894679877,-0.0318181459925728,-0.00559330683211113,0.00096398070159042,-0.000615022749352221,0.62391872222043,0.145617391661563,0.278942918618905,0.465864654391421,0.0478806038389935,0.258947734295806,0.0476338435593516,0.164774943221333,0.0451658759176568,0.349872801612619,0.047234945205252,0.267045083455712,0.046493657811413,0.139700557950659,0.524798875919631,0.844234996486047,0.166381127144899,0.227132196380091,0.274508527402873,0.451227192859558,0.184374791627966,0.299999999999999,1.73555285721416,1.71736399296958,1.59090714971792,1.8393627899114,1.80656683084869,3.4724727590569,3.75568238200937,3.4252736160246,4.25202682174152,3.34686971039792,4.21232366180636,3.57432355628718,3.2620100177621,3.46688818514095,2.7736159456437,4.29212235067504,3.31681859521489,1.08831266290029,0.904337644025502,0.933636080161671,0.929270096012618,0.659932460078732,0.701884534840957,0.681656517542164,0.678568164155515
3,0.0220890949675668,4500.00000000003,2250,0.242,9.38456820833333,-8.98572682582576,2,4500,500,9,0.54887899722409,-0.21270612803508,-0.237326350077141,-0.190403832960467,0.581236455663309,0.127226059651998,0.220811228266161,0.472560761074237,0.236984964397172,0.171612885146145,0.554892806411371,0.0467158991246901,0.0743963576814086,0.574768251863524,0.521579480538066,0.487119513713511,-0.196628973455004,-0.105011684802358,0.349455843848257,0.280142279181543,0.399452011936446,2.55083468472,0.314092928424301,-0.0686569975657425,-0.0263004807282968,-0.0114542943877187,-0.000257153272892018,-9.31261793283271e-05,0.584220210341437,0.143747618223342,0.273495175963188,0.452966192154084,0.0463980116901452,0.24862646380581,0.0482366755087046,0.154286076401575,0.0462341246920238,0.330256288682775,0.0482079640622422,0.249829560061337,0.0439538824140163,0.137006099270283,0.516984882630472,0.819482141940117,0.153220017944827,0.21813907871103,0.260171736894488,0.416763734304422,0.178957702627823,0.299999999999999,1.79163971340332,1.7446674249438,1.52347047168633,1.98439960591641,2.00664642618982,3.52951163898615,3.86213226358675,3.34555509125724,5.37258742382629,3.22742237583708,4.8376859305035,3.84103775862949,3.5016915714791,3.43404646411626,2.66495928557349,5.28587905890815,2.81225129429137,1.24152964637056,0.870319063362701,0.919003331813149,0.908617405588051,0.557575374439976,0.673469529520639,0.621759340837183,0.576260475047647
4,0.0325153494298167,4500.00000000003,2250,0.289,9.306762625,-9.89377654093423,2,4500,500,9,0.522345937452052,-0.222236521078304,-0.210403582920295,-0.116909374247954,0.560501848698154,0.0643255313438304,0.18267609248781,0.435093345801775,0.232154680722588,0.113440753797483,0.599877733293461,0.0337445927501977,0.0855601457432441,0.592014214397592,0.52982975628868,0.433379957998421,-0.249927876000244,-0.121418672682253,0.348772462402432,0.287147561663112,0.366166299577628,2.594587809863,0.239326982854241,-0.0637221462703852,-0.0214338829546473,-0.0197414035871841,0.00167166243228501,-0.00107808716077835,0.552140832266157,0.138520774970686,0.268371308475278,0.428203120587765,0.0442595236340565,0.237718427706904,0.0497448875587833,0.148204889225396,0.0480334177045817,0.319316056888169,0.0498294497101633,0.231377992686939,0.0417953546210644,0.133986550144915,0.50831668188808,0.789952010800333,0.141526216590532,0.209683804376814,0.256691591269157,0.391909981991908,0.171395790950041,0.299999999999999,1.87959851768649,1.74902174225458,1.32879597630816,2.13544744709159,2.31673297542724,3.56756322971075,3.60857801048138,3.48225347774415,6.03928926972177,2.74847645114818,5.12787388142242,4.081710834077,3.7646958314252,3.34377185097104,2.71875689020832,6.02940077676707,2.28493797159778,1.34293142660777,0.854015907165421,0.90052207638806,0.865759631911281,0.501731140312527,0.575628126178322,0.531989365997942,0.479129061510946
5,0.045107798931288,4500.00000000003,2250,0.345625,9.47238579166667,-10.9705948639281,2,4500,500,9,0.496260990149248,-0.220773594654245,-0.197028107438812,-0.13546567374859,0.541392758715451,0.0182548860419615,0.132529595890209,0.430846511228327,0.250503352993443,0.0155790829331727,0.629521097923679,0.0267450127344326,0.0899483419241706,0.599162083979949,0.555876033051554,0.437680233077962,-0.316791558473806,-0.138073897784134,0.347476194720445,0.286794875944814,0.338075553678752,2.61481061297965,0.197300293292492,-0.060858289260988,-0.0179005440491156,-0.0247876695362438,0.000843702388539253,-0.00123680746872427,0.533447300017533,0.133983151867938,0.265584602568792,0.413818570545237,0.0424057355540378,0.230805182199056,0.0503740994999532,0.143879680468369,0.0497980260770595,0.317653543217558,0.050543971525674,0.226674649271472,0.0404562898347047,0.131552448790223,0.491458090075395,0.772352523994884,0.135722857009007,0.194476334976255,0.25735949812074,0.38125987102313,0.162877822537794,0.299999999999999,1.91110437913949,1.71599274851723,1.23372530057818,2.13128039363969,2.5298076595134,3.58852354293601,3.42031303677535,3.52236930974985,6.49726968579875,2.41430450105704,5.46446389814113,4.20244920308973,4.01507639010567,3.38182761111637,2.76306989942365,6.67659908607124,2.08408135295309,1.44073595751851,0.882465050427808,0.906071641197704,0.857079570428644,0.459212467514222,0.46888351997821,0.490430483969937,0.427026903515005
6,0.0606185326104409,4500.00000000003,2250,0.358,9.48193370833333,-12.5237315956975,2,4500,500,9,0.477000932837206,-0.212252586187197,-0.196319733912846,-0.157712252144376,0.53854048832737,-0.00927147197793671,0.135792477882546,0.452467448957835,0.264536527006554,-0.0367276832617648,0.64718017478298,0.00761770412482241,0.0698137994607296,0.605563861908039,0.573880960949145,0.471783739116158,-0.316716181452788,-0.128805658107941,0.351556668627654,0.285542030643863,0.31877032701663,2.63756199516187,0.190064104369818,-0.0591585057918124,-0.0158151069042881,-0.0245751868198263,0.000964627355514897,-0.00116178690765198,0.510275697872828,0.135050066122447,0.262920115482846,0.40232722150679,0.0405652948525143,0.222360474201533,0.0511277234639799,0.142644878354,0.0509885225764034,0.314972279569389,0.0508034681758788,0.228355336437239,0.0395014200972463,0.126272063977192,0.476526542294029,0.752704415563538,0.13191904485362,0.187263904364053,0.263219741979531,0.37537186379416,0.153883789509287,0.299999999999999,1.86938111578784,1.6479937641984,1.19228380319514,2.07046736588295,2.57685424349738,3.28937006495569,3.46057754096803,3.80397481131448,6.08461100004716,2.23025375431498,5.67806847745518,4.25667582489849,4.03580021104406,3.25345673056344,2.78680527731943,6.33237436919937,2.1532512308876,1.46902329127825,0.934172999381436,0.91248234180222,0.812281604671663,0.460822067011623,0.41227514764707,0.466484792307007,0.452737823851152
7,0.0793795394307908,4500.00000000003,2250,0.275875,9.513382875,-14.2284886020693,2,4500,500,9,0.456198125010109,-0.207812193538353,-0.189955320578507,-0.177503722678028,0.557117822649446,-0.00558604044452877,0.153527229790199,0.496886817579756,0.259677358647085,-0.0722977815210542,0.63463149111096,0.00936361906799815,0.0421068153258109,0.619908645704871,0.609094118995268,0.52059664538494,-0.297692491487845,-0.116015020249318,0.358899835907281,0.280822236929529,0.31398149247782,2.62673867848353,0.18251035524748,-0.0575141663730851,-0.0159741794665714,-0.0199621285832376,0.00174453141492837,-0.00237500063585361,0.494802487188445,0.140176418609375,0.262447651457693,0.401463263606833,0.0405136609866055,0.209094684290946,0.0506323225488378,0.141744902843304,0.0513560995888541,0.313135185420569,0.0504662343272732,0.228987341029962,0.0392092060345508,0.124914030573491,0.46407458110733,0.751962002683293,0.127847757087072,0.184848655900297,0.260939304608835,0.371369638044411,0.148698934377527,0.299999999999999,1.79831908600531,1.63281981540413,1.18465518544626,1.94357182966694,2.5215926446844,3.11192958201174,3.7305086049955,4.26288876905111,5.79986730442305,2.23163235816644,5.89652306519556,4.25273321239525,3.94836498287578,3.28463821199397,2.75073665006824,6.03480921946055,2.44444882945396,1.47824732122936,1.02827000952296,0.929790334334533,0.798055894537213,0.449027158324938,0.383003921074132,0.451843342274906,0.489129116675168
8,0.103367384872877,4500.00000000003,2250,0.268875,11.60491325,-17.1543738467582,2,4500,500,9,0.451340221387992,-0.210302548983922,-0.209070293510207,-0.159697523483651,0.623306734695104,-0.0155098688296466,0.184081487839609,0.546349951150394,0.23720922906096,-0.0815544866391676,0.599917337201456,0.010587733764187,0.0231407060558891,0.651548890291586,0.652276636864059,0.557226692898489,-0.284067656250902,-0.116693969606525,0.360860798365027,0.283211468059553,0.307569254608249,2.63255760044436,0.17336416703994,-0.0556716573726117,-0.0150349992660191,-0.0144561021461427,0.0044848020273162,-0.00280059789387492,0.482861426693958,0.141620888346627,0.262716844564025,0.409026537805727,0.0410507175292977,0.194070122015974,0.0500016916697492,0.140788834553972,0.0506123762631092,0.309235549821321,0.0505430884318073,0.231644375838666,0.0390685099643863,0.127235299047127,0.455525620526737,0.748096001649189,0.123210441950584,0.182399951153388,0.258266048043447,0.369014160179761,0.14201246113425,0.299999999999999,1.66466153031656,1.69011149579401,1.18027866022406,1.84345856722729,2.43808222818005,2.90253416526642,4.29976177311304,4.65903537235883,5.71797518145797,2.37382629422328,6.10817980694758,4.27678844074618,3.95347427101227,3.16737050429765,2.77854028179544,6.24004301507519,2.81570291160127,1.46886607306476,1.14189760150976,0.970990870818554,0.774571924533906,0.388379969824891,0.386195188221902,0.43841487285444,0.527572364253566
9,0.130117762210422,4500.00000000003,2250,0.250875,10.3158851666667,-18.1067510029491,2,4500,500,9,0.453367050242386,-0.213402176914983,-0.227795605020227,-0.127562135354558,0.682384767661455,-0.0134330056161019,0.165018394680962,0.582008030153551,0.227363568894391,-0.0561438171853277,0.551734102304044,-0.00453134722322304,0.0292713419118495,0.67652639716241,0.698643892447745,0.582667842535861,-0.251469250834149,-0.113965942752869,0.35690010719576,0.281960171458047,0.297241166435405,2.62908627858097,0.162408884022732,-0.0537251764302788,-0.0145285227910861,-0.00959174469389166,0.00633617259984165,-0.00273223669739685,0.474006028958375,0.141608028007002,0.261747498289414,0.416445613395522,0.0421193173198704,0.185995525548171,0.0496243769619864,0.139223680086502,0.0502127848660838,0.304841848807645,0.0500610282478661,0.232976477570515,0.0386197266320717,0.129034492317679,0.446673013082431,0.742100186519054,0.119447920481502,0.181342164623425,0.247928067803418,0.365413168569946,0.135279208104525,0.299999999999999,1.63079308312827,1.7608025575973,1.18928844011688,1.78678480116432,2.37398418476098,2.83224061921469,4.67384862944736,4.49690795556562,5.6214854526569,2.50136938511877,6.43060819229441,4.34240517109347,4.03460759821694,3.11134811897409,2.81530840601869,6.13173400085805,2.75614012855544,1.47473532176373,1.16069967384194,1.01991508388606,0.769912513055032,0.358392397596053,0.426040890458911,0.431517616705054,0.53124548477665
10,0.156672921220428,4500.00000000003,2250,0.23475,10.0414896666667,-17.1056523372915,2,4500,500,9,0.469092725574674,-0.209515299561693,-0.243950809185518,-0.115729640265425,0.719996345453287,-0.013406314752412,0.150306075665688,0.594673719605459,0.212123019500759,-0.0272300160136329,0.521023957402897,-0.00977329580837761,0.0383241195706949,0.703476616417313,0.750819692749719,0.617907179541201,-0.24709309276228,-0.118816860945779,0.354728947468802,0.274577537215855,0.294576466087127,2.64286285993547,0.156551679756322,-0.0496240878709101,-0.0133773534225265,-0.00870889766232587,0.0101667792024099,-0.00156764228906793,0.467706179801371,0.136320550266204,0.260759721166416,0.424124741150104,0.0419775336010472,0.174385258356913,0.0494094596186058,0.134698738841773,0.0491726029971429,0.301881758320894,0.0497193915306176,0.233721624191552,0.038436992152864,0.130796514517586,0.426291199253058,0.741703296761017,0.118063422348313,0.176613661555412,0.245016944751128,0.358482138329234,0.129125340838193,0.299999999999999,1.61176431171128,1.83537921578832,1.19134155234611,1.75880299183495,2.3573720499168,2.74501726966249,4.78072925444493,4.4372756860631,5.5131534722153,2.62069338308023,6.74679395914548,4.34212048356768,4.14717071182113,3.06410257548969,2.86460908584478,6.12010702197606,2.6942468069445,1.47733328615736,1.17218772283268,1.02754796268683,0.766305318169805,0.347572618391473,0.436443765458079,0.403022908801443,0.544651871195228
