date,rstar_q05,rstar_med,rstar_q95,nairu_q05,nairu_med,nairu_q95,taustar_q05,taustar_med,taustar_q95,gap_q05,gap_med,gap_q95,trend_inflation_q05,trend_inflation_med,trend_inflation_q95
01/10/1978,-3.1684398299407,1.32941514206981,5.46579424243287,5.82202802069561,7.51363712317626,9.62921951172316,1191.61794635714,1193.23826311021,1194.38689577121,-0.300056720398862,0.645500364754111,2.30267466614101,5.80567646524887,8.27377957872701,10.8064540099145
01/01/1979,-3.12750904457399,1.38988196744354,5.4525793512049,5.85673092171293,7.55913326184472,9.53263956600425,1192.45162015304,1194.03157263604,1195.18124345296,-0.329994500687334,0.681110440379661,2.23269143679851,5.82525021085856,8.34966804625074,10.8939952495479
01/04/1979,-3.11526039438981,1.38438188203315,5.50517362096198,5.85894437732727,7.44040341268402,9.40151728211472,1193.76373117637,1195.45595814877,1196.57551373526,-0.210226398977319,0.798373737422233,2.35891798237375,5.86356681664163,8.44288083970607,10.8948612787978
01/07/1979,-3.21714218047742,1.40164906609484,5.39392353101446,5.7664708344188,7.3569098945667,9.27527889351251,1194.21143379443,1195.87610444279,1196.86968333126,-0.140764979032743,0.859302542218728,2.38439668634756,6.01234553277534,8.40565206555799,10.8345479285566
01/10/1979,-3.09605638901205,1.38318321699413,5.32018071217727,5.80542486094122,7.33976853204499,9.18897800008271,1195.12919915025,1196.72394029625,1197.78165832581,0.015184830209962,0.92509660322702,2.51098274997552,6.10468608937673,8.44137840150235,10.9180552136069
01/01/1980,-3.09245036905418,1.36172317303725,5.36930060359124,5.85143162589613,7.29402574282269,9.08533269208717,1195.5018617835,1197.14927396148,1198.2029535908,-0.274864253666521,0.769437691000829,2.23844423577629,6.11337337555141,8.36452642507453,10.6934369374298
01/04/1980,-3.21244305747134,1.41480263841362,5.3219984491846,5.99878537501057,7.40360234376311,9.17038416606589,1196.30837826162,1197.96675698723,1199.04719775793,-0.486585034359031,0.534290669777969,1.99723433698408,6.12266066000229,8.2645304447237,10.5855534286354
01/07/1980,-3.11324258321036,1.42447207769864,5.34367296151869,5.87836094828612,7.24338372179721,9.01585976495553,1197.32375405203,1199.02280392082,1200.09866740756,-0.327161671140293,0.635718233675456,2.13863933061804,6.28721304729488,8.28658902154975,10.647584577215
01/10/1980,-2.96245194254944,1.54593551028897,5.52158653156881,5.7736399218306,7.07106214775546,8.89098127324054,1198.63726238584,1200.26690332824,1201.39115013475,-0.112580996167266,0.909682495929015,2.54056984335611,6.25829342143207,8.50361469109919,10.7948613452321
01/01/1981,-3.06178479376566,1.56027497846114,5.4522540902573,5.74496454126307,6.96908899818813,8.82064974780614,1199.47193789632,1200.99043008838,1202.10787853667,-0.163423029918223,0.807462312253049,2.37169183003286,6.29850141763111,8.47698172963707,10.8618425781457
01/04/1981,-3.08642467326367,1.51229798458709,5.45345213933606,5.64072390740177,6.86018221648846,8.71461564805425,1200.61899706958,1202.07182993043,1203.18755709006,-0.338796952914155,0.650553723691831,1.97859192911047,6.34226466125559,8.494700918318,10.7964266520191
01/07/1981,-3.11158259518703,1.57319556468135,5.47139475460556,5.80491100331848,7.04451128834456,8.89604842234317,1201.79843117262,1203.20085417707,1204.10297721127,-0.543927663232255,0.338031081945062,1.6425892491269,6.40670744740301,8.50903882907179,10.7411684492227
01/10/1981,-2.95634345874475,1.65087284742357,5.48591045685972,5.86583824776232,7.11786189829221,8.8482342408652,1202.80335749443,1204.16255384801,1205.17589281026,-0.630120672167391,0.212056996052581,1.53122674366351,6.42838554685036,8.57150087851646,10.5983031848451
01/01/1982,-2.87474700483832,1.66399115068394,5.59998606900207,5.9863906414526,7.2270388133202,8.95090729995981,1203.89312789183,1205.11548326369,1206.02468590891,-0.82171639453642,-0.0102219490281689,1.25786941010512,6.56266865882154,8.53117018967586,10.4947733052924
01/04/1982,-2.803269939028,1.6119316399308,5.51120076077801,6.33752290674624,7.45377023233282,9.1690181532499,1204.18093044022,1205.43864432743,1206.42012077962,-1.27249530041217,-0.384507339101804,0.803493384424671,6.66701938256089,8.47995370773229,10.2297902523935
01/07/1982,-3.33734204616494,1.43798287412862,5.37765598649124,6.85304625841023,7.94761335101818,9.54373766808519,1203.73589808623,1204.95739090652,1205.98707099929,-2.10348457686886,-1.12172410309259,-0.0113615662740961,6.59566524771948,8.12020043457622,9.74552092855044
01/10/1982,-3.50860189707451,1.04813725083791,5.31908652856905,7.95561871943726,9.03905549187821,10.4437696611589,1202.85370155847,1203.99584149501,1205.1214817554,-3.2203528143105,-2.07467313472808,-1.06046051275196,6.18933506735837,7.56289028255789,9.02734045559464
01/01/1983,-3.75085599251853,1.0164931274457,5.14519776627895,8.30122899690087,9.35636286321231,10.7160365196541,1202.11725500508,1203.29811931811,1204.53633374708,-3.53969382757355,-2.29868845297281,-1.21601859744398,5.74297601915402,7.24205909538479,8.74841881642434
