stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot
1,0.00632914530982789,1999.99999999998,1000,0.191625,11.939507,-8.00215487543206,2,4500,500,9,0.594346591807705,-0.210075425958704,-0.289053997118089,-0.259680360881264,0.535549518722844,0.272512910686652,0.210637172441163,0.517246024730003,0.264322328630852,0.272074145988124,0.488483581088551,-0.0172972538842903,-0.0257986390793694,0.501067158849865,0.502348896384854,0.523369951781216,-0.140429783920103,-0.09347941867175,0.349421639508849,0.29799266269969,0.394306987245327,2.50959124442831,0.440117683145654,-0.0732874847877524,-0.0362456739129908,0.00112359064509744,0.00341569465370093,0.00434620530577864,0.67675542566287,0.14403074959884,0.280091657878626,0.456041555317689,0.0467742450905365,0.270374785816791,0.0467049454361272,0.178219526413484,0.0465451028434656,0.383294530577099,0.0471288513437483,0.279871143093011,0.0461353099397177,0.138962205840448,0.53299217893485,0.910972369098535,0.172943022658067,0.23564440135956,0.282875263890056,0.465206431929835,0.18221203236292,0.299999999999999,1.6565573936228,1.70213426830298,1.61443558863886,1.66145162571733,1.69334386986497,3.38217878912206,3.77990284853778,3.60007755217353,3.58512111236722,3.51152291829376,3.54657078975948,3.53546819827516,3.09162849763899,3.39034131007555,2.89465759361853,3.93789499884055,3.29174917254345,0.987967902795032,0.942536312033049,0.968059303613334,0.917613574543376,0.659294040727566,0.701366178580905,0.667182602811509,0.679463792026126
2,0.0150099265354359,4500.00000000003,2250,0.299,12.254766,-9.92932821807398,2,4500,500,9,0.596478646868434,-0.199589973252063,-0.334934998080828,-0.237565149425199,0.580526211452159,0.283586296448468,0.164170426176016,0.494326030009038,0.268141353035513,0.280681573134035,0.488611465459542,-0.0109022096957265,-0.00417140696776381,0.531235460888534,0.520545366547074,0.524441113379018,-0.0966137787513497,-0.0878338700546486,0.350279135174789,0.293551790631453,0.394691986462282,2.55616810118397,0.37941889310581,-0.0653670371125276,-0.0322518341474765,0.00150414876129974,0.00125628689083991,0.00347920990617388,0.616864198607185,0.144546658986427,0.273504365306328,0.45387752065267,0.0455727577332651,0.258259992466051,0.0464867976577452,0.170344985171072,0.0466533166060306,0.377537961089094,0.0469375594605396,0.276149492782648,0.0456213700062621,0.14235464264317,0.517859402322109,0.896678565125506,0.164822971500972,0.235259144989517,0.277928775338043,0.449424140184988,0.17125048138829,0.299999999999999,1.62299482255811,1.64590330904219,1.47643340957549,1.70862934560194,1.73189747065862,3.38724879324527,3.82461247274653,3.51526724623702,3.68970105046106,3.76284538650788,3.76744862309917,3.66377687495084,3.19003210829363,3.467720494301,2.85807256702427,4.01899064175305,3.15812277519836,0.992721794765107,0.926534642169584,0.985609229939498,0.891280984145191,0.678752021775753,0.756461925148656,0.583218191567441,0.66311240759516
3,0.0252051765477828,4500.00000000003,2250,0.309875,12.3953318333333,-10.7506651387108,2,4500,500,9,0.598284122460135,-0.187255697213419,-0.423448374211821,-0.236145700340736,0.631316869476192,0.305117746755258,0.0795821224166446,0.440771041622685,0.203519247984154,0.31058023365467,0.50105996810383,0.033759943667369,0.00458894862025881,0.525709083911158,0.567244897938409,0.516193867496839,-0.0559064993729799,-0.0703806458567612,0.351058525041409,0.282712553444071,0.396174035523221,2.57622027743091,0.334438524595339,-0.0566024806510942,-0.0279376440076082,0.000766764942122845,0.00629501312101836,0.00535222487745294,0.573427635920416,0.143221442623172,0.269666890413931,0.449815923157782,0.0437515681321597,0.244948295091157,0.0460161851707177,0.165386201929934,0.0472173196112478,0.363660078218526,0.0471027607396405,0.273602456987315,0.0449504146274598,0.148373683357108,0.501923030465124,0.882923114890557,0.158341218379466,0.246508524500448,0.271575180292295,0.441080578396077,0.156620324211477,0.299999999999999,1.55981884243454,1.60931368893628,1.37814036546302,1.68159264351003,1.71895156026875,3.43197583221447,3.91591387809691,3.39363942076278,3.77415638309954,3.89061617740761,3.94615189681274,3.49574395008038,3.23995426194943,3.48540068727089,2.75706173108714,3.8397976429217,3.05567280771853,0.994494512737941,0.918124958813695,0.947306442626601,0.886338369367889,0.699258116863357,0.75790355440921,0.511918308237783,0.630781300245092
4,0.0373013094469469,4500.00000000003,2250,0.34625,12.2701214583333,-11.8596098475348,2,4500,500,9,0.609991508470524,-0.178128428197413,-0.427550066556399,-0.209451293558179,0.678960155801784,0.356364697620506,-0.00356767072208455,0.401665701023039,0.16317387934254,0.273271947672942,0.487005527280109,0.0578002597503928,0.00891747163320005,0.549877859143458,0.629720417786757,0.517350998752169,-0.0336311117972349,-0.0519825633934407,0.347893559734193,0.282401900343348,0.390721391957015,2.61615941525969,0.301721917485077,-0.0531306500026314,-0.0254246021088851,-0.00404716637379922,0.00846033803876676,0.00676260120112766,0.549365348243871,0.143507100186047,0.267457709475003,0.456715421050721,0.0424635311367512,0.232787673444921,0.0469088495997436,0.163375485345146,0.0476745575161692,0.364817518046019,0.0458510021100908,0.273358428349877,0.0435051985669021,0.151950752640163,0.474038748282321,0.868716550610432,0.149044275014731,0.260193360044674,0.268180986340991,0.437891514602214,0.143361149045221,0.299999999999999,1.43746336520582,1.59684211000185,1.32858685652253,1.65533097081067,1.73924916626142,3.45637672115506,4.14290182871408,3.10265676370963,3.68634037883927,3.84045298320388,3.76886530102102,3.08907728341908,3.21717952279079,3.3163206389149,2.6443618523171,3.6058072664818,2.81598957280133,0.992732208650814,0.852644779582895,0.868914708555462,0.895588271177117,0.712853219811197,0.730112311082858,0.427727217651533,0.6574988178521
5,0.0511231833611204,4500.00000000003,2250,0.367,12.282992625,-12.6091714394464,2,4500,500,9,0.608423640695591,-0.175953240799756,-0.405284138823155,-0.156514917750776,0.733224093343425,0.39469301997429,-0.0407803648752886,0.383059244065856,0.11448606095465,0.231813581111615,0.455030997110779,0.062933656114374,-0.00108810564775011,0.560107188851017,0.685728542443435,0.517744724981298,-0.0362636660993746,-0.0395596073663251,0.345858080197814,0.292606307448244,0.388878308385713,2.61737859877958,0.255061527002439,-0.0533230922003848,-0.0205949029425173,-0.0102184826600716,0.00931139824116559,0.00598884237207251,0.534069112994939,0.139864867797482,0.266601331111083,0.458642918859989,0.0416151363346533,0.219402175574199,0.0484589611970305,0.163028197811576,0.0467621218678936,0.361981988694895,0.0452432468826285,0.271654278052108,0.0428055218030505,0.155258252614634,0.460199024488626,0.834717680879376,0.142927327679258,0.265874849126169,0.260994972518583,0.435309931810518,0.134129791489358,0.299999999999999,1.36465785330234,1.56819861120308,1.2932133179283,1.62295881080726,1.75719034308004,3.24038484564784,4.75331874291281,2.92617474649158,3.54290679442919,3.83248010781387,3.62821588547632,2.70754790171739,3.2645010629317,3.04285773723148,2.60790760468351,3.19634886581183,2.82609639182825,1.00813188880202,0.843392932874271,0.814981066862656,0.878150377353382,0.749712433466467,0.669750946033378,0.316112622153934,0.707466215494909
6,0.0661264414305917,4500.00000000003,2250,0.305125,12.8409257083333,-12.7486630207632,2,4500,500,9,0.616569704024413,-0.174023800590843,-0.386599764811955,-0.105402706262652,0.779507497180057,0.364324140463463,-0.017588132395835,0.391937979796265,0.147088334860156,0.176040083659811,0.452194552504444,0.0771955253184032,-0.0199753087249063,0.598198269431334,0.716234470650806,0.533222820396237,-0.0505063706713631,-0.0445762272974993,0.343858601647017,0.292342186365046,0.386242346473176,2.63279599989512,0.229958734285251,-0.0536023455228064,-0.0177088429708831,-0.0144481800620005,0.00715827409801486,0.00520529767565199,0.529368662329162,0.137325004352492,0.265280806462694,0.46783808763275,0.0406152454185663,0.207917211087653,0.0495625358613807,0.160567757859532,0.0450221855761098,0.360625980451869,0.0444103241887361,0.260673755284696,0.0424461577130379,0.155675557587996,0.444429079575391,0.788708687039346,0.139992591128944,0.262635923816577,0.2601112161359,0.429808494561082,0.129171965526356,0.299999999999999,1.34746948245929,1.55126612721616,1.26421950297018,1.64966218179028,1.76337259476803,3.14592087893067,5.13952352428372,3.1222650822073,3.58646985217919,3.81694004500431,3.58048041409271,2.53081762832647,3.22652156176203,2.87876133035302,2.66516298123666,3.21593490187885,3.01876189689018,1.01165007352442,0.881254726705137,0.804923181371592,0.840675246689785,0.737708755275552,0.632542827791181,0.204744887072856,0.739497994077013
7,0.0825046509333938,4500.00000000003,2250,0.314625,19.770478375,-12.9981544853041,2,4500,500,9,0.624689248179203,-0.180344026288334,-0.344488010149538,-0.0854534051703278,0.792830825852394,0.30014052378786,-0.00647454479880216,0.415493774831774,0.192678877792314,0.139347077065771,0.5002534075534,0.0896449337297469,-0.039167212241034,0.619645866258319,0.730866089438885,0.560166157060493,-0.0987000690404747,-0.0551900220001094,0.343485680047145,0.274402066159057,0.390133235319323,2.62684540981701,0.205595548645304,-0.0494600555601955,-0.0169130670288305,-0.0139823176068965,0.00860981081405369,0.00424573168695563,0.519104484600716,0.135904003522071,0.260682218920458,0.472146388159301,0.0396707957633106,0.194622935030047,0.0502211055104249,0.154496266653387,0.0437836661529542,0.353681856970091,0.0432955372368886,0.24355661387888,0.0437648437598561,0.154551304817476,0.420933000637737,0.77829181480764,0.137722474632651,0.253627232707802,0.257777261401831,0.420652867017994,0.124611502036849,0.299999999999999,1.36595652314573,1.55728570165211,1.25993019983742,1.66277034116732,1.73956944927292,3.07541041481131,5.26373646271884,3.57612994946413,3.58689929698845,3.70475551966294,3.71469226931714,2.54548348882378,3.24259590205716,2.62213922587304,2.73883639245568,3.43494073669045,3.07749682296879,1.00189608352081,0.936841096493215,0.829589398313606,0.801425949020016,0.737884271783254,0.629119230251668,0.159678078350821,0.742624730190167
8,0.101903685675562,4500.00000000003,2250,0.326375,29.40164675,-14.3664868499999,2,4500,500,9,0.636331472879046,-0.182754389328427,-0.310158106512377,-0.0974615584740759,0.789378919085256,0.240625511843507,0.0187054106324116,0.43973978640928,0.205750606055288,0.126178691878304,0.555130287994476,0.0929432070041921,-0.0566995357838627,0.636727807009924,0.748106037018593,0.615401557498478,-0.137912731474984,-0.0634110728903842,0.344881924953688,0.25072144618166,0.389447224926109,2.59527066412839,0.196272102197651,-0.0445969828595975,-0.0173034174561182,-0.0124246899910863,0.0110222735425071,0.00422091994021423,0.500887848289291,0.134064653231613,0.256451648551663,0.474268463927254,0.0386181029157117,0.182113642103987,0.0497596454513941,0.146764170399848,0.0448269306402655,0.34554706185586,0.0431292962531464,0.230582658252577,0.0460464903331618,0.153080231686631,0.40559492087787,0.772200489392824,0.135612428304912,0.242659443906817,0.260057281156487,0.412451017785283,0.119083637961117,0.299999999999999,1.3641990593491,1.61264759238974,1.27697262886487,1.6968283407746,1.75669792533135,3.11553828032487,5.1444209564253,4.04173993910662,3.22840447650561,3.52826286539983,3.94005450079112,2.62186013233266,3.30316361649837,2.44724855190109,2.60820377264464,3.71458602443844,2.97745397119578,0.974684065076348,0.974708173064595,0.884894919099328,0.780588240151154,0.746623539875476,0.636693224349984,0.216139257170093,0.737659549402519
9,0.123557687627203,4500.00000000003,2250,0.336875,25.9830800416667,-15.0686599229498,2,4500,500,9,0.639072170277272,-0.196406751409566,-0.302544816379771,-0.105257833752611,0.760832018600002,0.189880902392476,0.0158706172089472,0.474735950497912,0.254357087992333,0.093815521030717,0.576487693455278,0.091956528222485,-0.0626042585926862,0.642453529881239,0.776253415358514,0.673520766648049,-0.148803828895831,-0.06920952730184,0.352030668189096,0.231417646007855,0.387192843920709,2.57767234123564,0.184664119513621,-0.0391257512588235,-0.0171092012859836,-0.0113500894324856,0.0137701755175693,0.00343796816713873,0.480268851454441,0.132620078198461,0.253073903175118,0.478256628023323,0.0373227701390144,0.170194249292269,0.0483563676551168,0.139281543758738,0.0450777067156606,0.339453484465023,0.0431297192217278,0.219144423731423,0.0481566074810683,0.153153048486525,0.397270987537764,0.75997635670633,0.134230160966098,0.229174846702398,0.258978456558803,0.407810119262801,0.115866452602859,0.299999999999999,1.36543235780077,1.7138034846961,1.27397067899896,1.68696486579716,1.72800643107496,3.27111332353541,5.11652314719072,4.27157106638714,3.0261884111585,3.25813883884057,4.15476029158179,2.62311569307733,3.29686862782902,2.1977889414397,2.48680252902891,3.7379260141134,2.9134715562792,0.970703091359907,1.00707181255033,0.892877291644057,0.794197962028152,0.735235736689099,0.648695970170984,0.295006590628972,0.784160663422426
10,0.148063222595991,4500.00000000003,2250,0.3385,24.7410320416667,-16.0331745722989,2,4500,500,9,0.641264438394409,-0.214425464928264,-0.311548827636849,-0.100002831955343,0.741636520561122,0.14755259214934,0.038961111585959,0.507092357903465,0.306481224470853,0.0558325633082338,0.570181084434599,0.0955126753343404,-0.0624855287169188,0.661849546262645,0.824137686029637,0.733853003089661,-0.164356699524275,-0.0733586937202454,0.356899098920832,0.207742157580819,0.389296593781599,2.56639763672613,0.175296028105015,-0.033147739719604,-0.0159431202041109,-0.0103416268915929,0.0136443672759531,0.00158443998164125,0.460485181586194,0.132454877380964,0.253296436692794,0.483245620854055,0.0360757829174584,0.1613011252056,0.0470217769479185,0.131501417311668,0.0443086805924196,0.33733307631095,0.0437604944899072,0.210030175024343,0.0491325390416271,0.150941456785729,0.393061537541222,0.755677983522728,0.131296880948311,0.212544256311431,0.257345737588749,0.407882121483645,0.114241859727825,0.299999999999999,1.35744997893576,1.81895128307692,1.2621782660888,1.7118147647198,1.67913872078542,3.23283544447448,5.06590772120947,4.51924322903814,3.02802745859412,3.07563550974994,4.53546767621397,2.65664471711468,3.28190465503175,2.07693944446249,2.43276499533397,3.84905445379599,2.8757182372437,0.990767659844937,1.01591861617808,0.891580824990511,0.790254857710417,0.711774705511465,0.668517335916689,0.347820646322457,0.804951992400669
11,0.174188347462964,4500.00000000003,2250,0.332625,34.7991350416667,-16.1126610373726,2,4500,500,9,0.632053198746435,-0.240641249589879,-0.304565678012504,-0.109060077163276,0.728970665515756,0.0853553803912945,0.0638304579019491,0.546371660610349,0.301184789176638,0.0481685579343911,0.564713197963051,0.0993433934852536,-0.0624692145157677,0.686023325273484,0.864219789930382,0.774304238821106,-0.201548331733393,-0.0673345025127788,0.357228819956167,0.206835498815563,0.391321097699677,2.55234580530844,0.161402343887329,-0.0282848500147364,-0.0147815146088544,-0.0108915984386924,0.0129086238833788,0.00137851192775375,0.442512561541968,0.132473664566857,0.249986591505725,0.478609195833184,0.0349697683557235,0.15557253939356,0.0460490942559352,0.123426203754252,0.0435353388321009,0.333155969966427,0.0443967898943937,0.207315419341221,0.0493808239748831,0.146833519825293,0.384708122871841,0.754224170718067,0.127573725296052,0.196751380050688,0.252826336889359,0.400909071698535,0.113606262511487,0.299999999999999,1.36047486325413,1.91527599408213,1.25781267009981,1.70427814038472,1.646929114928,3.24257334648352,5.23106923004364,4.81473452245945,3.37302578735403,2.93366302649713,5.1022996514477,2.72762773057123,3.26516495759452,2.06995180628522,2.3011953140191,4.03718837588602,3.04673625736202,1.05583714248219,1.05050369721441,0.88383763027959,0.782611801032891,0.689849262233773,0.658869347727683,0.365775148350533,0.81519217057353
12,0.200429906240524,4500.00000000003,2250,0.329,27.0764632916667,-15.2528557533997,2,4500,500,9,0.622121303466847,-0.255878474657018,-0.280290187348025,-0.108739102783075,0.726516307126023,0.0539552755480698,0.0806453266996711,0.594969242582154,0.271919298424125,0.0723803892303486,0.545750311450999,0.0949697262149783,-0.0634939475740016,0.719915570130749,0.899332277272129,0.801050957204111,-0.248223640717928,-0.0576242360909389,0.352140911896839,0.198382431193283,0.402083915965614,2.557305863258,0.150277664511763,-0.02478370763747,-0.0139647389506593,-0.0127389312538928,0.0105827165471265,0.00120971316373418,0.428140245580712,0.133133814536446,0.250068845899664,0.466418558660014,0.0347882475138972,0.149129890589486,0.0456670814948353,0.115718183705301,0.0427239342769196,0.32692568822508,0.0447995278814258,0.207971545934795,0.0505355667576894,0.14240142426103,0.376211033422796,0.746759442375571,0.121448919862995,0.186011912957475,0.248685202935848,0.392324412058382,0.113073339573467,0.299999999999999,1.35211712893262,1.95784538689357,1.2348006254496,1.70931828004068,1.6385469961867,3.24757123683033,5.32360035421252,5.10923214142495,3.55108567597891,2.7979132668724,5.5781251721314,2.88380688304137,3.33281719475317,2.0957080999822,2.16240349157493,4.47740920863923,3.18731057838221,1.10770674334676,1.0785081072793,0.887635133048846,0.745170784644027,0.67397782491573,0.634692648820867,0.389109262156378,0.787409568513188
