param,rhat,means_by_seed_1,means_by_seed_2,means_by_seed_3
hs_lam2_037,1.03245482073802,0.897479052529669,7.16860649003585,4.67839065457532
hs_lam2_038,1.26298825404611,40.9409138455671,9.27652835558484,4.88120203051861
hs_lam2_039,1.01285987967105,1.60286018225432,4.28542731934002,5.29660074572084
hs_lam2_040,1.15189241251395,2.07989167608109,31.619982467329,18.4418611117536
hs_lam2_041,1.01436053664199,3.87032014942863,8.30073556911009,4.24051424063344
hs_lam2_042,1.09171271090917,14.2260625931247,23.6478583753921,3.22038211653995
hs_lam2_043,1.22265939532068,21.4757701974426,38.247757371253,67.2322466207148
hs_lam2_044,1.00682211598412,2.09333145238986,2.72642767232111,4.42577672726115
hs_lam2_045,1.00798964737809,1.30372072992823,1.82618126855622,3.35403813254635
hs_lam2_046,1.02457268386771,6.46372556641643,1.62171065367059,7.83170673169569
hs_lam2_047,1.00133910857003,6.41004795036678,5.20037907818992,6.84676529039695
hs_lam2_048,1.0194620868714,10.1396671394077,11.15224439284,4.36896642676525
hs_lam2_049,1.00180518279286,4.2221815759047,5.66126099255679,5.83329857449783
hs_lam2_050,1.08476362295558,3.54109660642676,3.05234120192879,17.453873236442
hs_lam2_051,1.03124371099192,2.408388230503,7.14895264775244,1.68190857640874
hs_lam2_052,1.00524220795732,1.60812192112574,0.87117918615314,2.32594812538844
hs_lam2_053,1.01885796583282,4.65290646864153,11.6361104050129,10.6806533794638
hs_lam2_054,1.02080760631252,10.8680517323634,4.75016962144968,5.03071426716313
hs_lam2_055,1.15006515710204,2.72686142231715,1.18554796172319,19.5242211222871
hs_lam2_056,1.03443095684645,8.84848447299175,1.08506685036871,6.0007991868443
hs_lam2_057,1.38360223335568,3.48375260902278,40.2197320377861,2.30932409876858
hs_lam2_058,1.08933481509375,6.10858018187034,1.77780384885694,18.8740813306161
hs_lam2_059,1.05921640615702,10.3120122131661,1.44149315398231,2.32447576654455
hs_lam2_060,1.00263241766998,5.84007855683707,7.77334007554969,8.07940319134276
hs_lam2_061,1.07272076756759,6.17516955740981,16.1937449144817,2.66440997234955
hs_lam2_062,1.00126489642815,2.31115943643838,3.24305646702754,2.76491020535807
hs_lam2_063,1.01658594263622,9.56185887510974,3.5213965278161,7.50258504043609
hs_lam2_064,1.1859391111565,32.8280805888483,5.7252514260022,6.76832549851539
hs_lam2_065,1.0507884335262,18.9642737433456,6.7778045240532,7.47682278671535
hs_lam2_066,1.2572252551087,5.20361903821063,37.1522360480312,6.11485642933672
hs_lam2_067,1.07332493757552,3.67797370378085,2.01331184120143,13.6018930116553
hs_lam2_068,1.00184264081638,4.55166184768592,6.36743164045743,5.24623957182248
hs_lam2_069,1.06029929874761,9.40812025171605,2.10902450813593,1.35261625938846
hs_lam2_070,1.00326494913899,3.91536548776837,2.70894996619947,2.33176379478109
hs_lam2_071,1.00498836994906,2.94158361162409,5.1920187377021,5.22789268849143
hs_lam2_072,1.01184539477182,6.37228679253538,2.27932610936643,4.10484000678747
hs_lam2_073,1.01483731765699,8.42652224756404,7.45476119731225,14.2761821654055
hs_lam2_074,1.01176695801083,5.44616593471487,2.58476919006421,2.23028877235953
hs_lam2_075,1.04689543164437,1.37784033737009,8.73950651570282,2.36318532033418
hs_lam2_076,1.00195473353421,4.27259803680477,4.49083626154683,3.07453425969399
hs_lam2_077,1.04787437553931,9.02916020478375,2.34528328138442,13.9092179715062
hs_lam2_078,1.01225425480472,5.17119379184302,2.20414951049036,6.69495049083175
hs_lam2_079,1.10771351638653,24.5822706271072,2.35253463479367,20.8614998402141
hs_lam2_080,1.00297568215571,3.26939843092074,1.84485814698922,2.99872556510077
hs_lam2_081,1.00535393691083,3.71150507696769,3.86071318744453,6.05285782401151
hs_lam2_082,1.02482227851526,3.57873714278029,8.75167560937115,3.03827500410507
hs_lam2_083,1.09591944955598,20.8243122156716,2.79055762207957,8.15737382219752
hs_lam2_084,1.00169422963494,1.70556631971464,2.60352807126256,1.87001887161004
hs_lam2_085,1.03302155985235,3.81760438847303,2.77539895213163,9.31648690929008
hs_lam2_086,1.00070902249072,1.91154861661836,1.78175713410728,1.33534856632238
hs_lam2_087,1.00328193689758,1.66153611049782,1.84835791152582,2.92262135433684
hs_lam2_088,1.00075667306648,2.75606908958928,2.07922240416234,2.74449678427592
hs_lam2_089,1.00250115322911,2.9594603082363,2.57024104038977,4.11445999176685
hs_lam2_090,1.00170486457158,1.37104659592436,0.87855182485102,1.68514966810269
hs_lam2_091,1.013980951024,6.65813310257199,3.64419253009547,2.3890184904835
hs_lam2_092,1.16950089576299,7.96526885541023,15.5191626068952,40.6189276604467
hs_lam2_093,1.02542005957629,17.8552745464278,16.5090579827534,7.71078522701302
hs_lam2_094,1.81487179071986,65.953341300264,6.26873828539413,3.06444906571912
hs_lam2_095,1.00714277882878,1.13887118522443,3.26099381884258,1.94340422150721
hs_lam2_096,1.00331111192778,4.32957414948149,2.5428019440957,4.12484233932042
hs_lam2_097,1.00188595382528,4.14977095579661,5.07679572653477,3.55342182443666
hs_lam2_098,1.02661960518598,12.548321901658,4.05028760071915,8.95882153266836
hs_lam2_099,1.01101793464565,1.25776961813992,3.49337750423148,4.13709978362595
hs_lam2_100,1.04575633011202,2.5272811077426,13.1329155714726,7.49180271011446
hs_lam2_101,1.01286358021042,3.34462147185805,1.22977604366052,4.80332336365765
hs_lam2_102,1.00743846928711,1.6980681091621,1.31395143627691,3.24832727339162
hs_lam2_103,1.00253975204169,4.58466998120887,2.88748036479967,4.12132474304606
hs_lam2_104,1.00224775395698,3.15226327975263,1.98812779744291,2.19456397487768
hs_lam2_105,1.02258715936261,9.19085175865008,2.89271135125352,5.28096441362218
hs_lam2_106,1.35474357187636,5.36252506681385,43.644377638327,4.59266007372391
hs_nu_001,1.01014994372241,131.041816746958,40.5636390193033,13.2930356001499
hs_nu_002,1.002552098262,56.8888390762654,11.8757053102128,24.6570131152692
hs_nu_003,1.00146210887451,21.1472441042645,127.119161216056,286.677330692803
hs_nu_004,1.00140655997288,28.2812867412556,36.3691302596436,60.9880280276314
hs_nu_005,1.00042472788688,327.603978443776,90.8135413181719,309.758920137029
hs_nu_006,1.00037701453846,968.131108133168,17.6761668480609,311.338600239074
hs_nu_007,1.00406088341245,116.253146086969,79.7344981232958,585.25239201384
hs_nu_008,1.01082494774801,41.7881106690348,465.668287828943,13.9945238931505
hs_nu_009,1.00061391422104,127.185264514615,543.30202833441,96.7858330045821
hs_nu_010,1.00061568474177,212.538954694163,203.439572732738,51.0037460511543
hs_nu_011,1.01286018499981,19.1829527970325,434.784283808991,25.3596843931405
hs_nu_012,1.00088570721923,133.563500604768,9.06830011602481,25.8234849297171
hs_nu_013,1.0035938654073,100.013885034293,152.942477095386,27.9198034205051
hs_nu_014,1.00063967757345,102.305836411475,1619.28025763425,67.9401986125201
hs_nu_015,1.00040603785061,56.4514561182058,58.0219916857445,88.5630753301195
hs_nu_016,1.00066082555388,60.5839342662528,360.616687729804,115.969185161836
hs_nu_017,1.00024566844315,114.09121633997,84.5099578182746,704.4289681554
hs_nu_018,1.00269967582676,108.777121220707,240.520364755785,59.0549480820855
hs_nu_019,1.00107829434859,32.5239588234128,11.2600275345953,46.2165284714865
hs_nu_020,1.0004842610049,32.984323557655,662.029177968823,226.032719999842
hs_nu_021,1.00036827622961,179.070854536677,70.3347390920376,235.295389625012
hs_nu_022,1.00057274899184,111.484048233585,30.4257564922155,371.332163522239
hs_nu_023,1.00015324659995,81.7035554788904,35.4850152523332,29.1190635688571
hs_nu_024,1.00026068675954,52.7693371227287,52.0138926312792,13.0293174695539
hs_nu_025,1.00174535781103,242.246753406692,550.779414327399,288.368512304232
hs_nu_026,1.00091737479668,115.973129842235,93.0972311521513,297.195049208719
hs_nu_027,1.00010706790513,7785.85294548549,326.008028653811,629.128804120016
hs_nu_028,1.0002306255068,619.038266741505,32.4918948340276,486.576769068633
hs_nu_029,1.00048117588641,29.7998569593984,63.9892933931428,46.6162056759423
hs_nu_030,1.00193084138854,448.18185059586,16.9799322179774,134.794585067886
hs_nu_031,1.00031864539653,22.9258903164659,41.4922614634163,19.834452976925
hs_nu_032,1.00043474559326,101.414935767746,33.0375710262868,93.3739334145727
hs_nu_033,1.00061214637554,175.948975557494,50.599268021719,194.732547445728
hs_nu_034,1.00097182547343,166.431938330595,30.444674583107,149.303660969516
hs_nu_035,1.00147306357788,247.704811885045,19.4583674606179,75.4619168677829
