stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,n_cloud,wf_m,wf_p,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_la_w2020
1,0.00635987067582568,3999.99999999994,2000,0.191625,25.4070847916667,-8.05123408883604,2,9000,1000,9,0.594309390165147,-0.200052068259717,-0.286856016145685,-0.204615675626958,0.544743731017012,0.24207806759825,0.234477734407055,0.502528136935368,0.25796176920072,0.230053853507471,0.488563833812684,-0.00108072924966211,0.00446049502138995,0.50310673248639,0.522297499690412,0.502716771320043,-0.162128177833041,-0.0972362658902304,0.348733419160263,0.294558087727367,0.402393913368908,2.51486238171904,0.439925339767889,-0.0730827522393999,-0.0347510847922255,-0.00407968655516363,0.00214230721419732,0.000998798121380836,0.685664666081108,0.145109454164199,0.280358920631858,0.469385262290929,0.0462978157883627,0.273596036811174,0.0469168426314282,0.178516964134649,0.0462196213774973,0.375192754866385,0.0467308357886879,0.280749593559147,0.0465979831105936,0.14071747093062,0.537459231169595,0.880390933949461,0.177360497571052,0.234376408617415,0.277530372532077,0.464233118500996,0.185477523928223,0.299999999999999,1.65676769997102,1.70372114017502,1.6397630937016,1.72920550843676,1.72434643505025,2.99160706600207,3.61450193444475,3.02114825126929,3.66567658686134,3.00260123123471,3.52614977036873,2.91808294705165,3.05398314860805,2.92668882735959,2.96635889148171,3.52574725465495,3.09015417348606,0.947314595453533,0.676232358976037
2,0.0139472070196922,8999.99999999951,4500,0.29925,20.5242937916667,-8.71546152095433,2,9000,1000,9,0.582208693122866,-0.203267597529912,-0.304608797133701,-0.175179656167552,0.590979804532671,0.196420960451855,0.221978853231781,0.49196129369223,0.289131530742845,0.172999679630125,0.475398912144662,0.00971546726243282,0.00183157404802901,0.502801840293186,0.556271561098118,0.51492938031637,-0.17115921131244,-0.100963640736021,0.346943859823599,0.282229567285979,0.405027992316907,2.52718347671096,0.397498416126033,-0.0665338454236069,-0.0328728141303194,-0.00548513634246756,0.00310186001943714,0.00141928573634516,0.627132700753315,0.145207579410554,0.276070344166602,0.46672834556795,0.044706174480108,0.260336583009692,0.0474698474542537,0.170355806150764,0.0448812030776141,0.368505531587076,0.0462727679891267,0.277085365819444,0.0459870327594631,0.142891753581926,0.529626074420761,0.844033305644155,0.163242801404743,0.225439769797738,0.270021178400991,0.452860832837687,0.179803341908075,0.299999999999999,1.58672887116385,1.67274588383975,1.5957104470313,1.75822375337525,1.69917202558515,2.80853842732762,4.02729723278603,3.04652821579207,3.88477096949423,3.04223378154163,3.65002284102771,2.91567246554595,3.08111374525615,3.04242388518953,2.8980944076789,3.66774476393788,3.03189764149818,0.990345963899873,0.626384402516535
3,0.0220280065793598,8999.99999999951,4500,0.3135625,21.353803125,-8.51938716581078,2,9000,1000,9,0.578693855041546,-0.217085722460874,-0.296654144486025,-0.152448774902337,0.627782131737778,0.138121458065995,0.189344018365163,0.470365086339046,0.30359776637786,0.136058126644416,0.47117694410316,0.0359500865709259,0.0062769317352401,0.53403803543451,0.59584444146473,0.523183584902489,-0.18520505248419,-0.11147848422479,0.341362221093528,0.258830680567014,0.408484742339552,2.52786221344113,0.349516562182879,-0.0608492049291172,-0.0310894983239355,-0.00888136794070278,0.00938858911050856,0.000209403487022527,0.57466864501296,0.141551065569321,0.272140255899659,0.467713483619755,0.043194951641032,0.251466990337907,0.047034519667661,0.16111587866237,0.0433902665773285,0.359480261074696,0.0484274057955036,0.272289196659842,0.0459883869669906,0.144588244004803,0.514989051111683,0.804339573539491,0.152595774778646,0.218710983462525,0.269384998352904,0.446438843153542,0.170921698514051,0.299999999999999,1.44976865804909,1.63883854364168,1.59687243681382,1.72929105186677,1.67895300667329,2.63114262266956,4.37755608380195,3.09348095334334,3.94532686791679,3.13456198839826,3.52882676755452,2.96470613339606,3.14010101788024,3.09144033901435,2.72060465795371,3.77354965285121,3.07158284940712,0.987803547482513,0.557776454140177
4,0.0307823839836502,8999.99999999951,4500,0.352875,22.1708215833333,-8.44808442860785,2,9000,1000,9,0.57737224776329,-0.235168961925705,-0.310559488556536,-0.168777256912044,0.65887733139306,0.0826136586136474,0.165665694951274,0.417276413576468,0.345973400438894,0.0715720695842766,0.465898522993621,0.0471173927308747,0.00990084317002548,0.590021668569659,0.665885464317088,0.528536137862302,-0.218693397679236,-0.119273898535674,0.332944983833339,0.229440357857563,0.410992474354482,2.51928460872921,0.288002126403512,-0.0544591180560788,-0.0300716962740056,-0.0141383904934123,0.0172231436769117,0.000951779353175044,0.532355014045559,0.133266294878312,0.268637216237346,0.469062031973207,0.0411509454604731,0.243669946921916,0.0454829459562071,0.15315451512624,0.0414742970442802,0.350371569436933,0.0524849032639438,0.263881310916593,0.0452769843637002,0.142694143366441,0.506284262613339,0.781684668252722,0.142955868925641,0.21424161522458,0.268237536263202,0.430526302828237,0.160033190389277,0.299999999999999,1.27425168814064,1.5810800838978,1.59839936072155,1.67160326244292,1.61494052168302,2.43232323460764,4.62337581290076,2.87404138923754,3.86917200942482,3.03038676482411,3.22057281361168,2.95357408678571,3.23055365952968,3.0888634768389,2.42880341073861,3.72094630187186,2.9929759314341,0.944424436859518,0.42132590308712
5,0.0412626244186823,8999.99999999951,4500,0.31075,22.383445,-9.22254189134387,2,9000,1000,9,0.570877178456042,-0.249444039570567,-0.288437655326253,-0.17494203802992,0.691014059675876,0.0595223977570979,0.132386678627309,0.367673030564084,0.379398573023855,0.0160179614707648,0.455619934936796,0.0576412455574092,0.000970708778333747,0.649814033705331,0.730494588061703,0.531897064036308,-0.242117756080482,-0.123894780323225,0.326369049770486,0.206322592145446,0.406438381027853,2.51262652396689,0.238248831720039,-0.0449239351658155,-0.0285201419646699,-0.0167419761774345,0.0224259242953018,0.00244638784767564,0.504460909759901,0.126132700014554,0.264373380430423,0.465243568704094,0.0390444621749225,0.233821236988013,0.0447025088274198,0.14453574957787,0.0405339200512389,0.347624473378331,0.0559015622779205,0.263070454629473,0.0453046917125935,0.138722146826207,0.500866914493623,0.774477563599262,0.133382149673301,0.211240204934021,0.265447395886433,0.410941563039697,0.148858525575834,0.299999999999999,1.15589632239295,1.47716840747027,1.63325538128543,1.64071023003987,1.58881155918688,2.18234732328403,4.700090071509,2.51287648755257,3.57399972157047,2.99824414202971,2.99575726683462,2.8679217474306,3.33465740761644,3.09585091069238,2.14398585159299,3.78443799732616,2.84289725339811,0.895503325636568,0.29073822870199
6,0.0550306998605722,8999.99999999951,4500,0.321875,22.5438234583333,-11.1026726306462,2,9000,1000,9,0.555716969178185,-0.24214628591927,-0.266691678198556,-0.180252852630753,0.701100514506144,0.0617797304338769,0.103251398058327,0.337268810946415,0.356874094183439,-0.00141582845311144,0.454477622371033,0.0396426014297952,0.00797084421753568,0.690300267224163,0.764322117773577,0.578271712114147,-0.198647108935782,-0.125167136768775,0.322881998047643,0.196029607811005,0.396058948516616,2.50404341945151,0.221233795424189,-0.0385436901735172,-0.0266154428310389,-0.0167118430388842,0.0223420074721584,0.0031368058435704,0.488306717051554,0.125586836235486,0.263565689989723,0.456240995301839,0.0379954634721096,0.224915066230508,0.0452163902152455,0.137296129514306,0.0402096677923472,0.343152988195378,0.0568685173344262,0.256164806888285,0.0450072341594357,0.135138024646646,0.486415515400663,0.775692318072904,0.126416036498763,0.206018850464564,0.260826442442976,0.394886103371912,0.142253135368104,0.299999999999999,1.12807369525148,1.41977099052307,1.62991934207124,1.63354282074348,1.56484794700695,2.10775113378262,4.69308995510411,2.25412755131176,3.54816973032771,3.01861698878807,3.05888419037975,2.72380846095525,3.48222297643983,3.06614784039857,2.05569865353842,3.86066423948503,2.80477951511302,0.885757718120433,0.231278056562542
7,0.0722239468486601,8999.99999999951,4500,0.3275625,23.2902612916667,-12.9175135640949,2,9000,1000,9,0.541879641464907,-0.232095413573823,-0.251629012044605,-0.174926419865634,0.69210565257177,0.0733373808223201,0.062995856605468,0.358963043438489,0.303389404280587,-0.000528134389574934,0.461897405070175,0.0192187085020613,0.0299746986382152,0.699734207575887,0.763602677620036,0.643221974260643,-0.163267113636767,-0.120350988999555,0.321877989293953,0.193892176874569,0.381772373766015,2.4858460650718,0.211272944020274,-0.0331281545191986,-0.0245704187339421,-0.0124519720816998,0.0164088252079931,0.00293138460115554,0.47513947830978,0.129457483825118,0.25964148403024,0.446937490432661,0.0378895607894287,0.211335464156867,0.0451358691501898,0.129846792203556,0.0400844330367632,0.341646966714979,0.0558707705481426,0.24856251183085,0.0452012474531967,0.134128596707953,0.472801483085272,0.773119370102621,0.122712216596205,0.198327839535034,0.258887274025974,0.391600692225523,0.138895941076128,0.299999999999999,1.10441070956116,1.43395598729245,1.60056931225594,1.61871791973192,1.56746689834243,2.11826873548951,4.81053683228061,2.25407483587689,3.72016903018595,3.01809532268482,3.39968304274307,2.63632617653315,3.49354760471538,3.0054005055966,2.05325964955976,3.90605358664619,2.76545313536271,0.911336923610147,0.268169580611018
8,0.0931717311646463,8999.99999999951,4500,0.3168125,22.6317937916667,-14.7559649910748,2,9000,1000,9,0.531298487238267,-0.216915657115992,-0.257677728301829,-0.174135186469115,0.670024388963153,0.055275361553462,0.0614511158905574,0.399215328752667,0.26018281808837,0.00958405536685965,0.45933806335478,0.00250431600941111,0.0517307365060543,0.696813100662941,0.766154029859361,0.687537444975958,-0.139150514720738,-0.11862868552185,0.322788039754002,0.192655403658443,0.372159950331589,2.48489875091846,0.205768513622853,-0.0291896623942263,-0.0234299556277436,-0.00817277615217786,0.00921513367745416,0.00308665995519397,0.461280631017655,0.133596874649451,0.255197120387854,0.438696235317977,0.0379127693378393,0.195666135680331,0.0447041706623708,0.124260330060093,0.0395461929575286,0.335690269695387,0.0538118279963735,0.239003274541471,0.0453659179047744,0.135019056365229,0.457962577267834,0.763093668917566,0.118350168218724,0.19217579274639,0.256609599087726,0.39095904604678,0.134648901810948,0.299999999999999,1.12483423634728,1.45050852219422,1.50417856603416,1.65297630348885,1.54704828101407,2.06045747903045,5.00752052761263,2.27658513811785,3.90757022429914,2.97459072738149,3.76790583692213,2.59720781855956,3.47661479229837,2.99498726674592,1.99280918812631,3.98459863694964,2.87628103893143,0.954964544165419,0.333943580303135
9,0.114872437534916,8999.99999999951,4500,0.30725,22.4667865416667,-14.3916888843907,2,9000,1000,9,0.518927867347847,-0.210583228151744,-0.269111440494091,-0.162647211246136,0.676670997793221,0.0243683117328621,0.0736888071657732,0.43274352949422,0.221917381529985,0.0277535876075924,0.453943923038316,-0.0034267918604313,0.0567595079633323,0.703819359658909,0.778472303651984,0.725138334448308,-0.129157943254372,-0.116119760149691,0.324602098763143,0.19224317121823,0.364860059917105,2.5025420437605,0.201103986777183,-0.026229838042023,-0.0218314495540338,-0.00424928294336277,0.00724754345775362,0.00311342263034593,0.451463792507467,0.136503403870624,0.249938495675908,0.429887621463629,0.0381660799168805,0.183092522058265,0.0445448826116969,0.120395403018319,0.0387448563352593,0.326010991117327,0.0513291026493548,0.233925890816356,0.0454071702916692,0.135226797809584,0.445186968220066,0.74782054608837,0.115704407712058,0.18718601228343,0.254479006059641,0.387523926209508,0.132602422768071,0.299999999999999,1.14917885981102,1.46713609927842,1.44940486259562,1.70064215605757,1.52693926548764,2.00364859383546,5.34262103647135,2.39089379668781,4.21345827517267,2.96406783432899,4.02115759485105,2.53693429748146,3.49310493624483,3.00886010244101,1.96521620990049,4.05604864399755,2.86881985221515,1.02994187821858,0.38526276560238
10,0.135190418289187,8999.99999999951,4500.00000000001,0.3000625,23.348466125,-12.759640873279,2,9000,1000,9,0.503341059400273,-0.20372946329447,-0.268720269527793,-0.158659675406671,0.676180222250453,-0.0128612096331052,0.0921347743149972,0.470757338932346,0.22818503502001,0.00738594405757627,0.455951883272509,-0.00526613765207377,0.0528911144372062,0.720377257685867,0.806997187220883,0.753114028020243,-0.140544835308785,-0.114372217036516,0.325875708198987,0.191942708813274,0.361915474336439,2.5431247104566,0.191223988065748,-0.0256921665943011,-0.0205444281175383,-0.00460991196345777,0.00465119411993463,0.00367709961587831,0.443335638884024,0.138103091471392,0.249627044984822,0.419175358251364,0.037928010617761,0.170568898466691,0.0440258343263805,0.11608129797136,0.0375869040399935,0.321583174919228,0.0502166558006971,0.227348970178332,0.0449658009510379,0.134063107629268,0.435240766116202,0.736122317441992,0.112579654290396,0.180324521268288,0.250447302088852,0.388542192837655,0.130969514493068,0.299999999999999,1.17262709474784,1.4801572025832,1.47318758200334,1.70159902998095,1.5320531649741,1.92546785969331,5.66043154181069,2.47345424583181,4.53021354195771,2.94285051339383,4.31466497899227,2.5356370130398,3.50661936695762,3.11107514470014,1.90993873554322,3.92926599034372,2.85299971654475,1.10329136489135,0.419680605361885
