date,rstar_q05,rstar_med,rstar_q95,nairu_q05,nairu_med,nairu_q95,taustar_q05,taustar_med,taustar_q95,gap_q05,gap_med,gap_q95,trend_inflation_q05,trend_inflation_med,trend_inflation_q95
01/07/1985,-0.902445120109945,1.69405027249125,4.21663146511326,5.42777006121004,6.65430159798547,7.69398743124123,1214.41137356831,1215.35197495632,1216.43716032323,-1.40306032892143,-0.201674156308898,0.693888929810594,8.06208634523274,8.38694435529309,8.66989966501372
01/10/1985,-1.34485696059876,1.5607820924794,4.11116510212021,5.49115890985775,6.66901869970554,7.6951996012099,1215.21014159944,1216.058921147,1217.24520996165,-1.23643559894342,-0.108730545402674,0.728817156872261,7.66391724220241,7.9795960834955,8.28293459379826
01/01/1986,-1.26102075319337,1.52202157663136,4.04089909144769,5.62578965801331,6.76989712434364,7.78569462465961,1215.63425779624,1216.40732134779,1217.50515192693,-1.40391189927848,-0.409037008578864,0.392941005957532,7.55572866081163,7.8500602520646,8.19852950787245
01/04/1986,-1.14998128648662,1.55481908182769,3.88420821671833,5.55786982120689,6.74221731235662,7.7439815755516,1215.86014649121,1216.74884206724,1217.8469547715,-1.94913716378322,-0.885675861929676,-0.0196622324641345,7.71065664306937,7.99915389214026,8.2786858611746
01/07/1986,-1.04272236564076,1.6451194030725,4.15295067123659,5.68349407672066,6.89413629004278,7.90323106340226,1216.77412939325,1217.56602815724,1218.68889466534,-2.12582337500096,-1.0598962874093,-0.225099853882405,7.59408747267811,7.90793018217516,8.22129922935328
01/10/1986,-1.00003190715954,1.78589021102195,4.16903887405788,5.69809407831722,6.8774808216239,7.87716211173665,1217.41952800169,1218.23686488548,1219.41889427848,-2.33530815779697,-1.21167904497706,-0.412055108196878,7.50965082854484,7.84267495685706,8.11612827762412
01/01/1987,-0.772777071510792,2.05455067912012,4.4868300455365,5.66757946242653,6.81528423326596,7.79650344237333,1218.55384746506,1219.38718325962,1220.54499830988,-2.22704398796164,-1.01027143336054,-0.194722113838178,7.37627392906568,7.6772002346836,8.00562439494848
01/04/1987,-0.451810306624945,2.26249373448727,4.67727862567042,5.65232613633926,6.75848896356318,7.73786743040166,1219.96412337143,1220.77883498886,1221.80083848666,-1.81763601433566,-0.803193816454492,0.0675721025047654,7.3617526282628,7.6721542756016,7.97978863046138
01/07/1987,-0.362269520825287,2.4008408213013,4.8089100541951,5.60797456364395,6.69077659471634,7.69090576781941,1221.63532301514,1222.52143998308,1223.55927905526,-1.65189040404662,-0.537221424705769,0.270025438642639,7.41776693670862,7.70565756515773,8.00600675611513
01/10/1987,-0.228054211736953,2.46232308124094,4.84756457692931,5.59742388650641,6.75544756732924,7.67733759446494,1223.39111367425,1224.22356100658,1225.1966764429,-1.21265134725251,-0.0989405679959062,0.70570831639295,7.30774341867337,7.62907440533352,7.94239278893041
01/01/1988,-0.335133120534602,2.36217916023276,4.48817646157389,5.52044119397266,6.67939635677021,7.62015070100999,1224.59915753078,1225.48731155577,1226.49503857508,-1.03206332328956,-0.0469478020315296,0.861869390829352,7.31539857572017,7.60830265505803,7.8994380817143
01/04/1988,-0.332059273089812,2.30601097211929,4.3982360421851,5.65910197049579,6.77014510984877,7.7858228866833,1225.63148158682,1226.45145893417,1227.46544381974,-1.10315145177666,-0.0511129059171971,0.746462901260366,7.4147179479522,7.70747541314804,7.99262843522353
01/07/1988,-0.337935503210372,2.13511994838253,4.46225835588571,5.49610107812867,6.57602622588577,7.59203439669294,1226.4623431796,1227.30105501406,1228.33002385862,-0.629974851141143,0.357435757333691,1.14112894099125,7.55364032509483,7.88600473516892,8.20015700080586
01/10/1988,-0.561254532884573,2.08149809301976,4.22451489064797,5.53513657626109,6.62458352150717,7.65028636878806,1227.75908617228,1228.60293138984,1229.54126287278,-0.233986895511507,0.619607079943794,1.37637926726054,7.77403796000936,8.1012862183109,8.42994914515889
01/01/1989,-0.755864538338646,1.96654430091257,4.32435357930251,5.57981096296757,6.66989131873919,7.71032521506899,1228.68350431057,1229.61578641882,1230.49197277657,-0.35975346366338,0.531116497053747,1.40330997342811,7.81095235267515,8.11682763527789,8.44062417626499
01/04/1989,-0.786688169095896,1.93461971966506,4.26227862236798,5.47199570259021,6.54781217327288,7.57946886822353,1229.89172119003,1230.84049694082,1231.67771733657,-0.0893703049960187,0.703233787020122,1.66372284569021,7.61835131631101,7.95360727672564,8.21083547196384
01/07/1989,-0.799312759413786,1.77605858673293,4.20460390967224,5.49623032949171,6.56689918774949,7.58905117719863,1231.03151532476,1231.98030945806,1232.86737518439,-0.228172858998178,0.616965530570528,1.56833897347106,7.39396979203592,7.68318550662825,7.99740242695493
01/10/1989,-1.1296499387018,1.60206468909007,4.06417115192674,5.3941491682059,6.52553889353736,7.5423995048864,1231.93562526314,1232.98096894209,1233.8250372592,-0.76650874642382,0.165865622098624,1.09791600274787,7.06754346571851,7.38822481443419,7.67332333319323
01/01/1990,-1.21997016386481,1.43984023443507,3.75637089665957,5.51358962961949,6.62866356968736,7.62499128106948,1233.17128684056,1234.10359304343,1235.08367127981,-1.01350069002234,-0.133755793205091,0.743894464951829,6.83028556056654,7.1244552969099,7.4488061768903
01/04/1990,-1.33215853376438,1.28524961839129,3.84452721445383,5.5437996307945,6.65784098127693,7.6507330616915,1233.96325852193,1234.87562896568,1235.75367267802,-1.41843344244358,-0.622804238787287,0.312764021117449,6.44525663729,6.77195570537008,7.06901980052657
01/07/1990,-1.51518268961941,1.16782433532145,3.59592312825557,5.67471609388566,6.78814866417063,7.79885677216389,1234.66458749771,1235.48102370715,1236.51450917586,-2.29595833184403,-1.40906939180354,-0.617404988427284,5.88768257684147,6.20349256926222,6.53044314015093
01/10/1990,-1.7656009894217,0.96930815734194,3.51148857986927,5.75640593528324,6.80707610484141,7.79459799604014,1234.93245945841,1235.79370420858,1236.9039092548,-3.02785555951509,-2.01388398662728,-1.17536862995529,5.26471087311065,5.57872594392734,5.87850725251132
01/01/1991,-1.83862224203754,0.88519279418582,3.44501133279739,5.84075154566822,6.93158440981347,7.93948679587569,1234.92046429597,1235.82182654946,1236.98106236964,-3.69113702560957,-2.62379594904962,-1.73397332602769,4.88356850562658,5.17654552501946,5.51152133682713
01/04/1991,-1.8963522473335,0.869562319314853,3.2603352637746,5.94168142878395,7.08653303883666,8.17080079380455,1234.90085989719,1235.84862043312,1237.11933395295,-4.0394489894746,-2.79051651470173,-1.84735434133815,4.73031416864235,5.05690561633628,5.39401015955177
01/07/1991,-1.75913361985421,0.879549512522944,3.22691696091783,5.85915676189288,7.00582193833741,8.04903854584291,1234.77280952168,1235.8218497866,1237.26469179806,-4.10340341996178,-2.72070971113035,-1.71536025628446,4.59698983433282,4.90927476142566,5.1777324300307
01/10/1991,-1.53906517815233,1.06094273982788,3.41998507433989,5.89953144529539,7.02472163908177,8.09739107487958,1234.92848371043,1236.04620975024,1237.52632750681,-4.22939171067652,-2.88646124458301,-1.83941199092974,4.48960904501742,4.80543293559225,5.11880417533279
01/01/1992,-1.41129949892782,1.22423713155376,3.66382721750264,5.88691037935991,6.97641372712216,8.02823023984504,1235.52591212379,1236.59635690795,1238.0057382609,-4.19127617743893,-2.75065161104429,-1.67429828589738,4.13262822737521,4.42562338183908,4.76345024314717
01/04/1992,-1.20296847940246,1.38579990033636,3.80102830958949,5.91129862263534,6.95812631769941,8.04898797914868,1235.98388657449,1237.12265476333,1238.73089381449,-4.37260801324311,-2.86255912402492,-1.83173602245002,3.82560709988011,4.12889871768879,4.4569642887441
01/07/1992,-0.994099602631226,1.57308676136166,3.92826753141945,5.8167912879674,6.95263197864727,8.05509068179711,1236.7478007818,1237.8566706428,1239.48342418073,-4.57461410749142,-2.97641335609773,-1.93893045929062,3.54120211759304,3.83237814184796,4.15269333135872
01/10/1992,-0.813428403305115,1.7588930752376,4.1552975608559,5.89397642738387,7.0185209840463,8.12604929821816,1237.90635452461,1239.01539630819,1240.61831673224,-4.27218744199896,-2.67382902241713,-1.55952521213317,3.40534784318405,3.75471666516437,4.09642425741896
01/01/1993,-0.60306147620278,1.96068403307245,4.35291609056411,5.71706599570581,6.93673617889121,8.02721492547031,1238.85141934384,1239.98512259586,1241.56856099686,-3.87543691178129,-2.31290514726723,-1.17734721119125,3.21285269604948,3.54934430455403,3.88935989364526
01/04/1993,-0.45933697784675,2.09519399345452,4.58894951513055,5.76961267577893,6.96873053818373,8.03062238802107,1239.59699501918,1240.76970209778,1242.29875868719,-3.77454661073823,-2.29263977382818,-1.21774793850949,3.16196018989853,3.48525670324423,3.84019999342186
01/07/1993,-0.352513113143598,2.20939934698301,4.53479667351095,5.83981112353267,7.00002969218807,8.00424334542709,1240.30451359707,1241.3387600248,1242.82956313475,-3.64248488441049,-2.20304123709298,-1.15591441632952,3.14555936105045,3.45480377911819,3.75145710169104
01/10/1993,-0.183729685229432,2.32947721435811,4.59477570240392,5.87424854739834,7.05611388206682,8.07768856895045,1241.02799215927,1242.03510580004,1243.60892654036,-3.36088143336249,-1.93153779679882,-0.918053408255869,3.1554329525824,3.46360806869492,3.78287723840991
01/01/1994,-0.0184347563004706,2.37741519319597,4.81106551932876,5.80141251045753,6.96955110551742,7.98365586827505,1242.09799525259,1243.03690351208,1244.44216095365,-2.87295522990466,-1.38448708285964,-0.380178258129468,3.15489891429024,3.4493375697066,3.773008192343
01/04/1994,0.0512581927888724,2.4738950509682,4.82889598636604,5.76567785136307,6.89000775546242,7.8762629643926,1243.08301066632,1243.99822026719,1245.28465832388,-2.25535304507339,-0.973300684110951,0.00543484339354428,3.23768786001536,3.51448434591475,3.84691214709436
01/07/1994,0.0934924723363947,2.62764790896692,4.88159303891724,5.76167185592755,6.88046613604011,7.84360329613604,1244.08780021512,1245.08259496301,1246.25772484501,-1.72505607726511,-0.493583150433313,0.50182326052437,3.24203625970735,3.56192829189133,3.88781506103565
01/10/1994,0.124997521381764,2.59371936039281,4.90993807734222,5.80999431917898,6.87370278542547,7.79140362165088,1244.555693736,1245.49227558441,1246.72024821847,-1.76799510677175,-0.564292053809285,0.317342665263454,3.24580883488332,3.59423149825912,3.91969687808701
01/01/1995,0.407521333272667,2.62424727443501,5.21073727960559,5.80771098259058,6.88291037978067,7.77048947163899,1245.07820231042,1246.0204305602,1247.23534120421,-1.74352086767933,-0.580960566786798,0.243572505270722,3.25771443385088,3.56075168110967,3.87249682867655
01/04/1995,0.484012838986905,2.87721092719629,5.17453988145238,5.75506941779605,6.80114451926145,7.6973494355503,1246.1255146945,1246.9458293289,1248.01496925471,-1.57569719644285,-0.63850592131072,0.129547819868217,3.16521046396923,3.47020015786872,3.77013262684382
01/07/1995,0.632385670316849,3.04313846986536,5.22913016781379,5.82134838572983,6.81023572810053,7.71218296178105,1247.35604965767,1248.18015470427,1249.19448913118,-1.80694208378534,-0.811900384865121,0.00927129214512115,3.05006179071966,3.3349845565397,3.62198633253449
01/10/1995,0.459520152359139,3.15996630559254,5.52663854914682,5.82374803523471,6.82195970659189,7.71596751470876,1248.59379848979,1249.39690321589,1250.47329876202,-1.93944635747479,-0.891953753541886,-0.0334677861777194,2.82752023398044,3.16908104257683,3.47586614256047
01/01/1996,0.626069243843579,3.22918507747497,5.66408044508342,5.8762645630922,6.83433025397648,7.73739348500167,1249.56552813803,1250.44584007927,1251.4746773791,-1.91887703705626,-0.887750532231561,-0.112379688171222,2.74259912648986,3.04729155343151,3.36865385836591
01/04/1996,0.857515491085354,3.42551677847268,5.63696391653301,5.7798860859679,6.77328743007668,7.65426725862795,1250.39721476057,1251.14443133866,1252.06588906571,-2.31064636244981,-1.34665043855048,-0.52128478597945,2.66218347146856,3.01669207840292,3.35503514067077
01/07/1996,1.04952622941528,3.52028170896913,5.79890756705413,5.84692325957687,6.79719776975923,7.67609803745524,1251.40269117829,1252.2301056402,1253.17917878136,-2.23689444834546,-1.31773854425804,-0.494269945826365,2.63250863007389,2.95354982005896,3.23251765173849
01/10/1996,0.96457256277154,3.60098894121799,5.77532799703077,5.74927139035708,6.77023086709567,7.61892515918026,1252.49316318658,1253.2478333456,1254.22268421469,-2.2541298758414,-1.22517126919882,-0.442764588251127,2.61575340180355,2.93868234581315,3.25711932695929
